,Much More Torque,Rinnero,Bjorn Ironside,Duke Of James,Stratum Chief,Romantic Approach,Taylas One,Uninsurabal,Escaped Prisoner,Iama Princess
09-01-2023 15:15:40.552440,"(3.0, 3.4, 3.2088235294117644)","(7.5, 10.5, 9.719999999999999)","(12.0, 22.0, 19.46153846153846)","(16.0, 55.0, 33.57142857142857)","(6.5, 8.2, 7.75)","(31.0, 70.0, 53.5)","(7.0, 13.0, 12.285714285714285)","(8.0, 10.0, 9.236363636363636)","(41.0, 90.0, 76.28571428571428)","(5.0, 8.2, 7.199999999999999)"
09-01-2023 15:15:41.788341,"(3.0, 3.4, 3.2088235294117644)","(7.5, 10.5, 10.0125)","(12.0, 22.0, 19.46153846153846)","(16.0, 55.0, 29.166666666666668)","(6.5, 8.2, 7.75)","(31.0, 65.0, 45.833333333333336)","(7.0, 13.0, 12.5)","(8.0, 10.0, 9.269565217391303)","(41.0, 90.0, 67.0)","(5.0, 8.2, 7.7333333333333325)"
09-01-2023 15:15:42.973737,"(3.0, 3.4, 3.2088235294117644)","(7.5, 10.5, 10.0125)","(12.0, 22.0, 19.46153846153846)","(16.0, 55.0, 29.166666666666668)","(6.5, 8.2, 7.75)","(31.0, 65.0, 48.0)","(7.0, 13.0, 12.5)","(8.0, 10.0, 9.269565217391303)","(41.0, 90.0, 67.0)","(5.0, 8.2, 7.7333333333333325)"
09-01-2023 15:15:44.190317,"(3.0, 3.4, 3.2088235294117644)","(7.5, 10.5, 10.0125)","(12.0, 22.0, 18.7)","(16.0, 55.0, 31.75)","(6.5, 8.2, 7.75)","(31.0, 60.0, 45.0)","(7.0, 13.0, 12.5)","(8.0, 10.0, 9.269565217391303)","(41.0, 90.0, 67.0)","(5.0, 8.2, 7.7333333333333325)"
09-01-2023 15:15:45.432789,"(3.0, 3.4, 3.2088235294117644)","(7.5, 10.0, 9.77142857142857)","(12.0, 22.0, 20.166666666666668)","(16.0, 55.0, 31.75)","(6.5, 8.2, 7.75)","(31.0, 60.0, 45.0)","(7.0, 13.0, 12.5)","(8.0, 10.0, 9.269565217391303)","(41.0, 90.0, 67.0)","(5.0, 8.2, 7.7333333333333325)"
09-01-2023 15:15:46.755822,"(3.0, 3.4, 3.2088235294117644)","(7.5, 10.0, 9.77142857142857)","(12.0, 22.0, 19.25)","(16.0, 55.0, 31.75)","(6.5, 8.2, 7.75)","(31.0, 60.0, 45.0)","(7.0, 13.0, 12.5)","(8.0, 10.0, 9.269565217391303)","(41.0, 90.0, 67.0)","(5.0, 8.2, 7.85)"
09-01-2023 15:15:48.027930,"(3.0, 3.4, 3.2088235294117644)","(7.5, 10.0, 9.77142857142857)","(12.0, 22.0, 19.25)","(16.0, 55.0, 31.75)","(6.5, 8.2, 7.75)","(31.0, 60.0, 45.0)","(7.0, 13.0, 12.227272727272727)","(8.0, 10.0, 9.269565217391303)","(41.0, 90.0, 67.0)","(5.0, 8.2, 7.4799999999999995)"
09-01-2023 15:15:49.293354,"(3.0, 3.4, 3.2289473684210526)","(7.5, 10.0, 9.8)","(12.0, 22.0, 19.642857142857142)","(16.0, 55.0, 31.75)","(6.5, 8.2, 7.75)","(31.0, 60.0, 45.0)","(7.0, 12.5, 11.964285714285714)","(8.0, 10.0, 9.269565217391303)","(41.0, 90.0, 67.0)","(5.0, 8.2, 7.4799999999999995)"
09-01-2023 15:15:50.572856,"(3.0, 3.4, 3.2289473684210526)","(7.5, 10.0, 9.8)","(12.0, 22.0, 19.642857142857142)","(16.0, 55.0, 31.75)","(6.5, 8.2, 7.75)","(31.0, 60.0, 45.0)","(7.0, 12.5, 11.964285714285714)","(8.0, 10.0, 9.269565217391303)","(41.0, 90.0, 67.0)","(5.0, 8.2, 7.4799999999999995)"
09-01-2023 15:15:51.860148,"(3.0, 3.4, 3.2289473684210526)","(7.5, 10.0, 9.8)","(12.0, 22.0, 19.642857142857142)","(16.0, 55.0, 31.75)","(6.5, 8.2, 7.75)","(31.0, 60.0, 45.0)","(7.0, 12.5, 11.964285714285714)","(8.0, 10.0, 9.269565217391303)","(41.0, 90.0, 67.0)","(5.0, 8.2, 7.4799999999999995)"
09-01-2023 15:15:53.200036,"(3.0, 3.4, 3.2289473684210526)","(7.5, 10.0, 9.8)","(12.0, 22.0, 19.642857142857142)","(16.0, 55.0, 31.75)","(6.5, 8.2, 7.75)","(31.0, 60.0, 45.0)","(7.0, 12.5, 11.964285714285714)","(8.0, 10.0, 11.625)","(41.0, 90.0, 67.0)","(5.0, 8.2, 7.4799999999999995)"
09-01-2023 15:15:54.542669,"(3.0, 3.4, 3.2289473684210526)","(7.5, 10.0, 9.8)","(12.0, 22.0, 19.642857142857142)","(16.0, 55.0, 31.75)","(6.5, 8.2, 7.75)","(31.0, 60.0, 45.0)","(7.0, 12.5, 12.125)","(8.0, 12.0, 11.675)","(41.0, 90.0, 64.5)","(5.0, 8.2, 7.4799999999999995)"
09-01-2023 15:15:55.938390,"(3.0, 3.4, 3.2289473684210526)","(7.5, 10.0, 10.0625)","(12.0, 22.0, 19.642857142857142)","(16.0, 55.0, 31.75)","(6.5, 8.2, 7.75)","(31.0, 60.0, 45.0)","(7.0, 12.5, 12.125)","(8.0, 12.0, 11.675)","(41.0, 85.0, 55.714285714285715)","(5.0, 8.2, 7.4799999999999995)"
09-01-2023 15:15:57.242505,"(3.0, 3.4, 3.2289473684210526)","(7.5, 11.5, 9.827272727272726)","(12.0, 22.0, 19.642857142857142)","(16.0, 55.0, 31.75)","(6.5, 8.2, 7.75)","(31.0, 60.0, 45.0)","(7.0, 12.5, 12.125)","(8.0, 12.0, 11.675)","(41.0, 85.0, 62.0)","(5.0, 8.2, 7.4799999999999995)"
09-01-2023 15:15:58.516264,"(3.0, 3.4, 3.2289473684210526)","(7.5, 11.5, 9.827272727272726)","(12.0, 22.0, 19.642857142857142)","(16.0, 55.0, 31.75)","(6.5, 8.2, 7.75)","(31.0, 60.0, 45.0)","(7.0, 12.5, 12.125)","(8.0, 12.0, 11.72)","(41.0, 80.0, 54.285714285714285)","(5.0, 8.2, 7.4799999999999995)"
09-01-2023 15:15:59.794507,"(3.0, 3.4, 3.2289473684210526)","(7.5, 11.5, 9.827272727272726)","(12.0, 22.0, 24.0)","(16.0, 55.0, 31.75)","(6.5, 8.2, 7.75)","(31.0, 60.0, 45.0)","(7.0, 12.5, 11.9375)","(8.0, 12.0, 11.72)","(41.0, 80.0, 62.0)","(5.0, 8.2, 6.859999999999999)"
09-01-2023 15:16:01.095024,"(3.0, 3.4, 3.183333333333333)","(7.5, 11.0, 10.55)","(12.0, 28.0, 25.6)","(16.0, 55.0, 32.0)","(6.5, 8.2, 7.75)","(31.0, 60.0, 45.0)","(7.0, 12.5, 12.09090909090909)","(8.0, 12.0, 10.0)","(41.0, 80.0, 59.5)","(5.0, 7.0, 7.763636363636363)"
09-01-2023 15:16:02.388268,"(3.0, 3.4, 3.2194444444444446)","(7.5, 10.5, 9.95)","(12.0, 18.5, 18.1875)","(16.0, 48.0, 36.0)","(6.5, 8.2, 7.75)","(31.0, 60.0, 45.0)","(7.0, 12.5, 12.09090909090909)","(8.0, 11.5, 10.545454545454545)","(41.0, 75.0, 57.0)","(5.0, 8.2, 7.763636363636363)"
09-01-2023 15:16:03.567602,"(3.0, 3.4, 3.252272727272727)","(7.5, 10.5, 9.714285714285715)","(12.0, 18.5, 18.1875)","(16.0, 46.0, 32.25)","(6.5, 8.2, 7.75)","(31.0, 60.0, 45.0)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 9.916666666666666)","(41.0, 70.0, 51.42857142857143)","(5.0, 8.2, 7.199999999999999)"
09-01-2023 15:16:04.780225,"(3.0, 3.65, 3.43125)","(7.5, 10.5, 9.714285714285715)","(12.0, 18.5, 17.5)","(16.0, 46.0, 36.0)","(6.5, 8.2, 7.75)","(31.0, 60.0, 45.0)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 9.916666666666666)","(41.0, 70.0, 51.42857142857143)","(5.0, 8.2, 6.85)"
09-01-2023 15:16:05.971930,"(3.0, 3.65, 3.25)","(7.5, 10.5, 9.714285714285715)","(12.0, 18.5, 17.5)","(16.0, 44.0, 36.0)","(6.5, 8.2, 7.75)","(31.0, 60.0, 45.0)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.0)","(41.0, 70.0, 51.42857142857143)","(5.0, 8.2, 7.3999999999999995)"
09-01-2023 15:16:07.216106,"(3.0, 3.6, 3.3333333333333335)","(7.5, 10.5, 9.714285714285715)","(12.0, 18.5, 17.5)","(16.0, 44.0, 30.666666666666668)","(6.5, 8.2, 7.611428571428571)","(31.0, 60.0, 42.8)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.0)","(41.0, 70.0, 65.6)","(5.0, 8.2, 6.447619047619048)"
09-01-2023 15:16:08.743141,"(3.0, 3.6, 3.375)","(7.5, 10.5, 10.0875)","(12.0, 18.5, 18.25)","(16.0, 44.0, 30.666666666666668)","(6.5, 8.0, 7.611428571428571)","(31.0, 50.0, 42.8)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.0625)","(41.0, 70.0, 65.6)","(5.0, 7.4, 6.5)"
09-01-2023 15:16:10.079497,"(3.0, 3.55, 3.375)","(7.5, 10.5, 10.0875)","(12.0, 18.5, 18.25)","(16.0, 44.0, 30.666666666666668)","(6.5, 8.0, 7.611428571428571)","(31.0, 50.0, 42.8)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.733333333333333)","(41.0, 70.0, 65.6)","(5.0, 7.2, 6.5)"
09-01-2023 15:16:11.410420,"(3.0, 3.55, 3.404166666666667)","(7.5, 10.5, 10.133333333333333)","(12.0, 18.5, 18.25)","(16.0, 44.0, 30.666666666666668)","(6.5, 8.0, 7.611428571428571)","(31.0, 50.0, 42.8)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.733333333333333)","(41.0, 70.0, 65.6)","(5.0, 7.2, 6.5)"
09-01-2023 15:16:12.773223,"(3.0, 3.55, 3.404166666666667)","(7.5, 10.5, 10.133333333333333)","(12.0, 18.5, 18.25)","(16.0, 44.0, 30.666666666666668)","(6.5, 8.0, 7.611428571428571)","(31.0, 50.0, 42.8)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.733333333333333)","(41.0, 70.0, 65.6)","(5.0, 7.2, 6.5200000000000005)"
09-01-2023 15:16:14.087645,"(3.0, 3.55, 3.404166666666667)","(7.5, 10.5, 9.959999999999999)","(12.0, 18.5, 18.25)","(16.0, 44.0, 30.666666666666668)","(6.5, 8.0, 7.611428571428571)","(31.0, 50.0, 42.8)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.545454545454545)","(41.0, 70.0, 65.6)","(5.0, 7.0, 6.5200000000000005)"
09-01-2023 15:16:15.414623,"(3.0, 3.55, 3.404166666666667)","(7.5, 10.5, 9.959999999999999)","(12.0, 18.5, 18.25)","(16.0, 44.0, 30.666666666666668)","(6.5, 8.0, 7.611428571428571)","(31.0, 50.0, 42.8)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.545454545454545)","(41.0, 70.0, 65.6)","(5.0, 7.0, 6.5200000000000005)"
09-01-2023 15:16:16.777306,"(3.0, 3.55, 3.445)","(7.5, 10.5, 9.959999999999999)","(12.0, 18.5, 18.25)","(16.0, 44.0, 33.63636363636364)","(6.5, 8.0, 7.611428571428571)","(31.0, 50.0, 42.8)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.545454545454545)","(41.0, 70.0, 65.6)","(5.0, 7.0, 6.5200000000000005)"
09-01-2023 15:16:18.151881,"(3.0, 3.55, 3.445)","(7.5, 10.5, 9.959999999999999)","(12.0, 18.5, 18.25)","(16.0, 44.0, 36.875)","(6.5, 8.0, 7.611428571428571)","(31.0, 50.0, 42.8)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.545454545454545)","(41.0, 70.0, 68.33333333333333)","(5.0, 7.0, 6.5200000000000005)"
09-01-2023 15:16:19.542021,"(3.0, 3.55, 3.4749999999999996)","(7.5, 10.5, 10.133333333333333)","(12.0, 18.5, 18.25)","(16.0, 44.0, 33.2)","(6.5, 8.0, 7.72054794520548)","(31.0, 50.0, 42.8)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.545454545454545)","(41.0, 140.0, 61.25)","(5.0, 7.4, 6.447619047619048)"
09-01-2023 15:16:20.860173,"(3.0, 3.55, 3.4749999999999996)","(7.5, 10.5, 9.959999999999999)","(12.0, 18.5, 18.25)","(16.0, 44.0, 33.2)","(6.5, 8.0, 7.72054794520548)","(31.0, 50.0, 42.8)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.541666666666666)","(41.0, 140.0, 92.5)","(5.0, 7.4, 6.5600000000000005)"
09-01-2023 15:16:22.119550,"(3.0, 3.55, 3.4749999999999996)","(7.5, 10.5, 9.959999999999999)","(12.0, 18.5, 18.25)","(16.0, 44.0, 33.2)","(6.5, 8.0, 7.72054794520548)","(31.0, 50.0, 42.8)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.733333333333333)","(41.0, 130.0, 81.0)","(5.0, 7.2, 6.5)"
09-01-2023 15:16:23.303708,"(3.0, 3.55, 3.4749999999999996)","(7.5, 10.5, 9.959999999999999)","(12.0, 18.5, 18.25)","(16.0, 44.0, 33.2)","(6.5, 8.0, 7.72054794520548)","(31.0, 50.0, 42.8)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.615384615384615)","(41.0, 120.0, 81.0)","(5.0, 7.2, 6.5)"
09-01-2023 15:16:24.500141,"(3.0, 3.55, 3.4749999999999996)","(7.5, 10.5, 9.959999999999999)","(12.0, 18.5, 18.25)","(16.0, 44.0, 33.2)","(6.5, 8.0, 7.7038961038961045)","(31.0, 50.0, 42.8)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.142857142857142)","(41.0, 120.0, 81.0)","(5.0, 7.2, 6.5200000000000005)"
09-01-2023 15:16:25.720438,"(3.0, 3.5, 3.435714285714286)","(7.5, 10.5, 9.959999999999999)","(12.0, 18.5, 18.25)","(16.0, 44.0, 33.2)","(6.5, 8.0, 7.7038961038961045)","(31.0, 50.0, 42.8)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.142857142857142)","(41.0, 120.0, 81.0)","(5.0, 7.0, 6.4750000000000005)"
09-01-2023 15:16:27.424387,"(3.0, 3.5, 3.35)","(7.5, 10.5, 9.959999999999999)","(12.0, 18.5, 18.25)","(16.0, 44.0, 33.2)","(6.5, 9.4, 8.745454545454546)","(31.0, 50.0, 42.8)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.142857142857142)","(41.0, 120.0, 81.0)","(5.0, 7.0, 6.4750000000000005)"
09-01-2023 15:16:29.002849,"(3.0, 3.5, 3.35)","(7.5, 10.5, 10.133333333333333)","(12.0, 18.5, 18.25)","(16.0, 44.0, 33.2)","(6.5, 9.0, 8.61111111111111)","(31.0, 50.0, 42.8)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.142857142857142)","(41.0, 120.0, 95.0)","(5.0, 7.0, 6.4750000000000005)"
09-01-2023 15:16:30.427048,"(3.0, 3.5, 3.35)","(7.5, 10.5, 10.133333333333333)","(12.0, 18.5, 18.25)","(16.0, 44.0, 33.2)","(6.5, 9.0, 8.631578947368421)","(31.0, 50.0, 45.0)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 10.142857142857142)","(41.0, 110.0, 83.33333333333333)","(5.0, 7.0, 6.4750000000000005)"
09-01-2023 15:16:31.734047,"(3.0, 3.5, 3.35)","(7.5, 10.5, 10.133333333333333)","(12.0, 18.5, 18.25)","(16.0, 44.0, 33.2)","(6.5, 9.0, 8.085714285714285)","(31.0, 48.0, 45.0)","(7.0, 12.5, 11.9375)","(8.0, 11.5, 9.95)","(41.0, 100.0, 73.0)","(5.0, 7.0, 6.550000000000001)"
09-01-2023 15:16:33.061681,"(3.0, 3.5, 3.3833333333333333)","(7.5, 10.5, 10.133333333333333)","(12.0, 18.5, 18.25)","(16.0, 44.0, 33.2)","(6.5, 8.8, 8.085714285714285)","(31.0, 48.0, 45.0)","(7.0, 12.5, 11.9375)","(8.0, 11.0, 9.95)","(41.0, 100.0, 73.0)","(5.0, 7.0, 6.550000000000001)"
09-01-2023 15:16:34.436739,"(3.0, 3.5, 3.3833333333333333)","(7.5, 10.5, 10.133333333333333)","(12.0, 18.5, 18.25)","(16.0, 44.0, 34.0)","(6.5, 8.8, 8.085714285714285)","(31.0, 48.0, 45.0)","(7.0, 12.5, 12.09090909090909)","(8.0, 11.0, 9.95)","(41.0, 100.0, 75.0)","(5.0, 7.0, 6.485714285714286)"
09-01-2023 15:16:35.747332,"(3.0, 3.5, 3.36875)","(7.5, 10.5, 10.133333333333333)","(12.0, 18.5, 18.25)","(16.0, 42.0, 33.0)","(6.5, 8.8, 8.085714285714285)","(31.0, 48.0, 45.0)","(7.0, 12.5, 12.09090909090909)","(8.0, 11.0, 9.95)","(41.0, 95.0, 75.0)","(5.0, 7.0, 6.5285714285714285)"
09-01-2023 15:16:37.077201,"(3.0, 3.5, 3.340909090909091)","(7.5, 10.5, 10.133333333333333)","(12.0, 18.5, 18.25)","(16.0, 40.0, 30.0)","(6.5, 8.8, 8.442857142857143)","(31.0, 48.0, 45.0)","(7.0, 12.5, 12.09090909090909)","(8.0, 11.0, 9.628571428571428)","(41.0, 95.0, 72.5)","(5.0, 7.0, 6.56)"
09-01-2023 15:16:38.253506,"(3.0, 3.5, 3.340909090909091)","(7.5, 10.5, 10.133333333333333)","(12.0, 18.5, 18.38888888888889)","(16.0, 40.0, 33.0)","(6.5, 8.8, 8.52)","(31.0, 48.0, 45.0)","(7.0, 12.5, 12.09090909090909)","(8.0, 11.0, 9.628571428571428)","(41.0, 90.0, 72.5)","(5.0, 6.8, 6.472727272727273)"
09-01-2023 15:16:39.460119,"(3.0, 3.5, 3.340909090909091)","(7.5, 10.5, 10.133333333333333)","(12.0, 18.5, 18.38888888888889)","(16.0, 40.0, 33.0)","(6.5, 8.6, 8.52)","(31.0, 48.0, 45.0)","(7.0, 12.5, 12.09090909090909)","(8.0, 11.0, 9.628571428571428)","(41.0, 90.0, 72.5)","(5.0, 6.8, 6.345454545454546)"
09-01-2023 15:16:40.637789,"(3.0, 3.5, 3.340909090909091)","(7.5, 10.5, 10.133333333333333)","(12.0, 18.5, 18.38888888888889)","(16.0, 40.0, 33.0)","(6.5, 8.6, 8.5)","(31.0, 48.0, 45.0)","(7.0, 12.5, 12.09090909090909)","(8.0, 11.0, 9.799999999999999)","(41.0, 90.0, 72.5)","(5.0, 6.6, 6.345454545454546)"
09-01-2023 15:16:41.894148,"(3.0, 3.5, 3.340909090909091)","(7.5, 10.5, 10.133333333333333)","(12.0, 18.5, 18.38888888888889)","(16.0, 40.0, 33.0)","(6.5, 8.6, 8.5)","(31.0, 48.0, 45.0)","(7.0, 12.5, 12.09090909090909)","(8.0, 11.0, 9.799999999999999)","(41.0, 90.0, 72.5)","(5.0, 6.6, 6.345454545454546)"
09-01-2023 15:16:43.144153,"(3.0, 3.5, 3.340909090909091)","(7.5, 10.5, 10.133333333333333)","(12.0, 18.5, 18.38888888888889)","(16.0, 40.0, 33.0)","(6.5, 8.6, 8.5)","(31.0, 48.0, 45.0)","(7.0, 12.5, 12.09090909090909)","(8.0, 11.0, 9.8)","(41.0, 90.0, 72.5)","(5.0, 6.8, 6.472727272727273)"
09-01-2023 15:16:44.465256,"(3.0, 3.5, 3.3055555555555554)","(7.5, 10.5, 10.133333333333333)","(12.0, 18.5, 18.38888888888889)","(16.0, 40.0, 33.0)","(6.5, 8.6, 8.5)","(31.0, 48.0, 42.36363636363637)","(7.0, 12.5, 12.09090909090909)","(8.0, 11.0, 10.16)","(41.0, 90.0, 72.5)","(5.0, 6.8, 6.53)"
09-01-2023 15:16:45.826081,"(3.0, 3.5, 3.3055555555555554)","(7.5, 10.5, 10.133333333333333)","(12.0, 18.5, 18.38888888888889)","(16.0, 40.0, 33.0)","(6.5, 8.6, 8.254545454545454)","(31.0, 46.0, 42.36363636363637)","(7.0, 12.5, 12.09090909090909)","(8.0, 11.0, 10.16)","(41.0, 90.0, 72.5)","(5.0, 6.8, 6.53)"
09-01-2023 15:16:47.761658,"(3.0, 3.5, 3.3055555555555554)","(7.5, 10.5, 10.133333333333333)","(12.0, 18.5, 18.416666666666668)","(16.0, 40.0, 33.0)","(6.5, 8.4, 8.291304347826088)","(31.0, 46.0, 42.36363636363637)","(7.0, 12.5, 12.32)","(8.0, 11.0, 10.16)","(41.0, 90.0, 72.5)","(5.0, 6.8, 6.53)"
09-01-2023 15:16:49.248149,"(3.0, 3.5, 3.3055555555555554)","(7.5, 10.5, 9.464285714285715)","(12.0, 18.5, 18.416666666666668)","(16.0, 40.0, 33.0)","(6.5, 8.4, 8.275)","(31.0, 46.0, 42.36363636363637)","(7.0, 12.5, 12.32)","(8.0, 11.0, 10.16)","(41.0, 90.0, 72.5)","(5.0, 6.8, 6.53)"
09-01-2023 15:16:50.958068,"(3.0, 3.5, 3.40625)","(7.5, 10.0, 9.5)","(12.0, 18.5, 18.38888888888889)","(16.0, 40.0, 33.0)","(6.5, 8.4, 8.1)","(31.0, 46.0, 42.36363636363637)","(7.0, 12.5, 12.344827586206897)","(8.0, 11.0, 10.52)","(41.0, 90.0, 76.85714285714286)","(5.0, 6.8, 6.11)"
09-01-2023 15:16:52.760239,"(3.0, 3.5, 3.40625)","(7.5, 10.0, 9.5)","(12.0, 18.5, 18.38888888888889)","(16.0, 40.0, 37.45454545454545)","(6.5, 8.2, 8.1)","(31.0, 46.0, 42.36363636363637)","(7.0, 12.5, 12.61111111111111)","(8.0, 11.0, 10.16)","(41.0, 90.0, 76.85714285714286)","(5.0, 6.6, 6.345454545454546)"
09-01-2023 15:16:54.411190,"(3.0, 3.5, 3.3055555555555554)","(7.5, 10.0, 9.5)","(12.0, 18.5, 18.25)","(16.0, 40.0, 42.33333333333333)","(6.5, 8.2, 8.1)","(31.0, 46.0, 42.36363636363637)","(7.0, 14.0, 12.26923076923077)","(8.0, 11.0, 11.533333333333333)","(41.0, 90.0, 76.85714285714286)","(5.0, 6.6, 6.061538461538461)"
09-01-2023 15:16:55.903811,"(3.0, 3.5, 3.3055555555555554)","(7.5, 10.0, 9.5)","(12.0, 18.5, 18.0)","(16.0, 75.0, 55.33333333333333)","(6.5, 8.2, 7.9)","(31.0, 46.0, 42.36363636363637)","(7.0, 14.0, 12.75)","(8.0, 12.5, 12.258333333333333)","(41.0, 90.0, 63.375)","(5.0, 6.6, 6.15)"
09-01-2023 15:16:57.278322,"(3.0, 3.5, 3.3055555555555554)","(7.5, 10.0, 9.5)","(12.0, 18.5, 18.0)","(16.0, 70.0, 45.5)","(6.5, 8.0, 7.9)","(31.0, 46.0, 42.36363636363637)","(7.0, 13.5, 12.428571428571429)","(8.0, 12.5, 11.15)","(41.0, 75.0, 63.375)","(5.0, 6.6, 6.33)"
09-01-2023 15:16:58.763830,"(3.0, 3.5, 3.3055555555555554)","(7.5, 10.0, 9.5)","(12.0, 18.5, 18.0)","(16.0, 65.0, 45.5)","(6.5, 8.0, 7.9)","(31.0, 46.0, 42.36363636363637)","(7.0, 13.5, 12.818181818181818)","(8.0, 12.5, 11.96)","(41.0, 75.0, 63.375)","(5.0, 6.6, 6.33)"
09-01-2023 15:17:00.178708,"(3.0, 3.5, 3.3055555555555554)","(7.5, 10.0, 9.5)","(12.0, 18.5, 18.0)","(16.0, 65.0, 45.5)","(6.5, 8.0, 7.9)","(31.0, 46.0, 42.36363636363637)","(7.0, 13.5, 12.818181818181818)","(8.0, 12.5, 12.23)","(41.0, 75.0, 62.625)","(5.0, 6.6, 6.19)"
09-01-2023 15:17:01.649229,"(3.0, 3.5, 3.3055555555555554)","(7.5, 10.0, 9.5)","(12.0, 18.5, 18.0)","(16.0, 65.0, 45.5)","(6.5, 8.0, 7.9)","(31.0, 46.0, 42.36363636363637)","(7.0, 13.5, 12.818181818181818)","(8.0, 12.5, 12.23)","(41.0, 75.0, 62.625)","(5.0, 6.4, 6.19)"
09-01-2023 15:17:03.172326,"(3.0, 3.5, 3.3541666666666665)","(7.5, 9.8, 9.685714285714287)","(12.0, 18.5, 18.0)","(16.0, 65.0, 45.5)","(6.5, 8.0, 7.9)","(31.0, 46.0, 42.36363636363637)","(7.0, 13.5, 12.818181818181818)","(8.0, 12.5, 12.23)","(41.0, 75.0, 56.4)","(5.0, 6.4, 6.19)"
09-01-2023 15:17:04.650135,"(3.0, 3.5, 3.3541666666666665)","(7.5, 9.8, 9.685714285714287)","(12.0, 18.5, 18.0)","(16.0, 65.0, 45.5)","(6.5, 8.0, 7.9)","(31.0, 46.0, 42.36363636363637)","(7.0, 13.5, 12.857142857142858)","(8.0, 12.5, 11.48)","(41.0, 75.0, 56.4)","(5.0, 6.4, 6.19)"
09-01-2023 15:17:06.139756,"(3.0, 3.5, 3.40625)","(7.5, 9.8, 9.685714285714287)","(12.0, 18.5, 18.0)","(16.0, 65.0, 39.666666666666664)","(6.5, 8.0, 7.9)","(31.0, 46.0, 42.36363636363637)","(7.0, 13.5, 12.857142857142858)","(8.0, 14.0, 12.333333333333334)","(41.0, 75.0, 56.4)","(5.0, 6.4, 6.19)"
09-01-2023 15:17:07.514172,"(3.0, 3.5, 3.40625)","(7.5, 9.8, 9.685714285714287)","(12.0, 18.5, 18.363636363636363)","(16.0, 65.0, 39.666666666666664)","(6.5, 8.0, 7.9)","(31.0, 46.0, 42.36363636363637)","(7.0, 13.5, 12.857142857142858)","(8.0, 13.5, 12.3)","(41.0, 75.0, 56.4)","(5.0, 6.4, 6.25)"
09-01-2023 15:17:08.915877,"(3.0, 3.5, 3.45)","(7.5, 9.8, 9.685714285714287)","(12.0, 18.5, 18.363636363636363)","(16.0, 65.0, 38.0)","(6.5, 8.0, 7.9)","(31.0, 46.0, 42.36363636363637)","(7.0, 13.5, 12.857142857142858)","(8.0, 13.5, 12.9)","(41.0, 75.0, 57.0)","(5.0, 6.4, 6.220000000000001)"
09-01-2023 15:17:10.324654,"(3.0, 3.5, 3.45)","(7.5, 9.8, 9.685714285714287)","(12.0, 18.5, 18.333333333333332)","(16.0, 60.0, 36.333333333333336)","(6.5, 8.0, 7.9)","(31.0, 46.0, 42.36363636363637)","(7.0, 13.5, 12.857142857142858)","(8.0, 13.5, 12.9)","(41.0, 70.0, 54.5)","(5.0, 6.4, 6.220000000000001)"
09-01-2023 15:17:11.851255,"(3.0, 3.5, 3.45)","(7.5, 9.8, 9.685714285714287)","(12.0, 18.5, 18.333333333333332)","(16.0, 55.0, 36.333333333333336)","(6.5, 8.0, 7.9)","(31.0, 46.0, 42.36363636363637)","(7.0, 13.5, 12.857142857142858)","(8.0, 13.5, 11.555555555555555)","(41.0, 65.0, 54.5)","(5.0, 6.4, 6.185714285714286)"
09-01-2023 15:17:13.350037,"(3.0, 3.5, 3.45)","(7.5, 9.8, 9.685714285714287)","(12.0, 18.5, 18.25)","(16.0, 55.0, 36.333333333333336)","(6.5, 8.0, 7.9)","(31.0, 46.0, 42.36363636363637)","(7.0, 13.5, 12.857142857142858)","(8.0, 13.5, 12.041666666666668)","(41.0, 65.0, 54.5)","(5.0, 6.4, 6.142857142857143)"
09-01-2023 15:17:14.826387,"(3.0, 3.5, 3.45)","(7.5, 9.8, 9.685714285714287)","(12.0, 18.5, 18.25)","(16.0, 55.0, 36.333333333333336)","(6.5, 8.0, 7.738709677419355)","(31.0, 46.0, 42.36363636363637)","(7.0, 13.5, 12.857142857142858)","(8.0, 13.5, 11.357142857142858)","(41.0, 65.0, 54.5)","(5.0, 6.4, 6.220000000000001)"
