,Hipster Dufuss,Loubowski Nz,Village Area,Shes Going Places,Schiavone Nz,Yoo Trish,Master Of Illusion,Rocknburn Nz,Need A Penny
06-01-2023 14:53:53.866899,"(31.0, 130.0, 90.0)","(1.2, 99999, 99990)","(10.0, 16.5, 16.1)","(41.0, 120.0, 109.23076923076923)","(91.0, 99999, 99990)","(31.0, 50.0, 49.16666666666667)","(61.0, 99999, 99990)","(5.5, 99999, 99990)","(31.0, 170.0, 97.3076923076923)"
06-01-2023 14:53:55.296898,"(31.0, 130.0, 103.55555555555554)","(1.2, 99999, 99990)","(10.0, 16.5, 16.1)","(41.0, 120.0, 89.28571428571428)","(91.0, 99999, 99990)","(31.0, 50.0, 48.4)","(61.0, 99999, 99990)","(5.5, 99999, 99990)","(31.0, 160.0, 128.33333333333334)"
06-01-2023 14:53:56.550986,"(31.0, 120.0, 72.0)","(1.2, 99999, 99990)","(10.0, 16.5, 16.0)","(41.0, 100.0, 89.28571428571428)","(91.0, 99999, 99990)","(31.0, 50.0, 48.5)","(61.0, 99999, 99990)","(5.5, 99999, 99990)","(31.0, 160.0, 128.33333333333334)"
06-01-2023 14:53:57.898498,"(31.0, 120.0, 72.0)","(1.2, 99999, 99990)","(10.0, 16.5, 16.1)","(41.0, 100.0, 85.0)","(91.0, 99999, 99990)","(31.0, 50.0, 48.5)","(61.0, 99999, 99990)","(5.5, 99999, 99990)","(31.0, 160.0, 128.33333333333334)"
06-01-2023 14:53:59.147061,"(31.0, 120.0, 72.0)","(1.2, 99999, 99990)","(10.0, 16.5, 16.1)","(41.0, 100.0, 85.0)","(91.0, 99999, 99990)","(31.0, 50.0, 48.5)","(61.0, 99999, 99990)","(5.5, 99999, 99990)","(31.0, 160.0, 128.33333333333334)"
06-01-2023 14:54:00.497407,"(31.0, 120.0, 72.0)","(1.2, 99999, 99990)","(10.0, 16.5, 16.1)","(41.0, 100.0, 85.0)","(91.0, 99999, 99990)","(31.0, 50.0, 48.5)","(61.0, 99999, 99990)","(5.5, 99999, 99990)","(31.0, 160.0, 119.28571428571428)"
06-01-2023 14:54:01.872163,"(31.0, 120.0, 72.0)","(1.2, 99999, 99990)","(10.0, 16.5, 16.142857142857142)","(41.0, 100.0, 77.22222222222223)","(71.0, 99999, 99990)","(31.0, 50.0, 49.0)","(61.0, 99999, 99990)","(5.5, 99999, 99990)","(31.0, 160.0, 118.0)"
06-01-2023 14:54:03.287557,"(31.0, 120.0, 72.0)","(1.2, 99999, 99990)","(10.0, 16.5, 16.142857142857142)","(41.0, 85.0, 77.22222222222223)","(71.0, 99999, 99990)","(31.0, 50.0, 49.333333333333336)","(61.0, 99999, 99990)","(5.5, 99999, 99990)","(31.0, 130.0, 122.5)"
06-01-2023 14:54:04.702810,"(31.0, 110.0, 79.0)","(1.2, 99999, 99990)","(10.0, 16.5, 16.142857142857142)","(41.0, 85.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.333333333333336)","(61.0, 99999, 99990)","(5.5, 99999, 99990)","(31.0, 140.0, 121.42857142857143)"
06-01-2023 14:54:06.021794,"(31.0, 110.0, 68.66666666666667)","(1.2, 99999, 99990)","(10.0, 16.5, 16.142857142857142)","(41.0, 80.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.333333333333336)","(61.0, 99999, 99990)","(5.5, 99999, 99990)","(31.0, 130.0, 121.42857142857143)"
06-01-2023 14:54:07.588995,"(31.0, 110.0, 68.66666666666667)","(1.2, 99999, 99990)","(10.0, 16.5, 16.142857142857142)","(31.0, 80.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.333333333333336)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 121.42857142857143)"
06-01-2023 14:54:09.269232,"(31.0, 110.0, 68.66666666666667)","(1.18, 99999, 99990)","(10.0, 16.5, 16.307692307692307)","(31.0, 80.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.333333333333336)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 121.42857142857143)"
06-01-2023 14:54:10.970985,"(31.0, 110.0, 68.66666666666667)","(1.18, 99999, 99990)","(10.0, 16.5, 16.307692307692307)","(31.0, 80.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.0)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 121.42857142857143)"
06-01-2023 14:54:12.413150,"(31.0, 110.0, 68.66666666666667)","(1.18, 99999, 99990)","(10.0, 16.5, 16.307692307692307)","(31.0, 80.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.0)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 121.42857142857143)"
06-01-2023 14:54:13.631703,"(31.0, 110.0, 68.66666666666667)","(1.18, 99999, 99990)","(10.0, 16.5, 16.307692307692307)","(31.0, 80.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.0)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 121.42857142857143)"
06-01-2023 14:54:15.000250,"(31.0, 110.0, 68.66666666666667)","(1.18, 99999, 99990)","(10.0, 16.5, 16.307692307692307)","(31.0, 80.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.25)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 121.42857142857143)"
06-01-2023 14:54:16.382236,"(31.0, 110.0, 68.66666666666667)","(1.18, 99999, 99990)","(10.0, 16.5, 16.307692307692307)","(31.0, 80.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.45454545454545)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 121.42857142857143)"
06-01-2023 14:54:17.741214,"(31.0, 110.0, 68.66666666666667)","(1.18, 99999, 99990)","(10.0, 16.5, 16.1)","(31.0, 80.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.25)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 117.5)"
06-01-2023 14:54:19.039146,"(31.0, 110.0, 68.66666666666667)","(1.18, 99999, 99990)","(10.0, 16.5, 16.1)","(31.0, 80.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.25)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 117.5)"
06-01-2023 14:54:20.268784,"(31.0, 110.0, 68.66666666666667)","(1.18, 99999, 99990)","(10.0, 16.5, 16.1)","(31.0, 80.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.25)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 117.5)"
06-01-2023 14:54:21.520214,"(31.0, 110.0, 68.66666666666667)","(1.18, 99999, 99990)","(10.0, 16.5, 16.1)","(31.0, 80.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.25)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 117.5)"
06-01-2023 14:54:22.877021,"(31.0, 110.0, 68.66666666666667)","(1.18, 99999, 99990)","(10.0, 16.5, 16.1)","(31.0, 80.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.25)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 123.88888888888889)"
06-01-2023 14:54:24.214509,"(31.0, 110.0, 68.66666666666667)","(1.18, 99999, 99990)","(10.0, 16.5, 16.1)","(31.0, 80.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.25)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 123.88888888888889)"
06-01-2023 14:54:25.452676,"(31.0, 110.0, 68.66666666666667)","(1.18, 99999, 99990)","(10.0, 16.5, 16.1)","(31.0, 80.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.25)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 123.88888888888889)"
06-01-2023 14:54:26.765336,"(31.0, 110.0, 68.66666666666667)","(1.18, 99999, 99990)","(10.0, 16.5, 16.1)","(31.0, 80.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.45454545454545)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 123.88888888888889)"
06-01-2023 14:54:28.029173,"(31.0, 110.0, 79.0)","(1.18, 99999, 99990)","(10.0, 16.5, 16.1)","(31.0, 80.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.45454545454545)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 119.0)"
06-01-2023 14:54:29.298891,"(31.0, 110.0, 79.0)","(1.18, 99999, 99990)","(10.0, 16.5, 15.833333333333334)","(31.0, 80.0, 76.25)","(71.0, 99999, 99990)","(31.0, 50.0, 49.45454545454545)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 119.0)"
06-01-2023 14:54:30.603739,"(31.0, 110.0, 99.66666666666667)","(1.18, 99999, 99990)","(10.0, 16.5, 20.166666666666668)","(31.0, 80.0, 77.27272727272727)","(71.0, 99999, 99990)","(31.0, 50.0, 49.45454545454545)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 123.88888888888889)"
06-01-2023 14:54:31.860375,"(31.0, 110.0, 76.18181818181819)","(1.18, 99999, 99990)","(10.0, 23.0, 21.714285714285715)","(31.0, 80.0, 68.75)","(71.0, 99999, 99990)","(31.0, 50.0, 49.45454545454545)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 123.88888888888889)"
06-01-2023 14:54:33.080594,"(31.0, 110.0, 76.18181818181819)","(1.18, 99999, 99990)","(10.0, 23.0, 21.714285714285715)","(31.0, 80.0, 77.27272727272727)","(71.0, 99999, 99990)","(31.0, 50.0, 49.45454545454545)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 115.0)"
06-01-2023 14:54:34.129597,"(31.0, 100.0, 61.0)","(1.18, 99999, 99990)","(10.0, 23.0, 22.18181818181818)","(31.0, 80.0, 77.27272727272727)","(71.0, 99999, 99990)","(31.0, 50.0, 49.45454545454545)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 123.88888888888889)"
06-01-2023 14:54:35.293838,"(31.0, 95.0, 64.78571428571428)","(1.18, 99999, 99990)","(10.0, 23.0, 21.9375)","(31.0, 80.0, 77.27272727272727)","(71.0, 99999, 99990)","(31.0, 50.0, 49.45454545454545)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 123.88888888888889)"
06-01-2023 14:54:36.396882,"(31.0, 85.0, 70.0)","(1.18, 99999, 99990)","(10.0, 23.0, 21.9375)","(31.0, 80.0, 77.27272727272727)","(71.0, 99999, 99990)","(31.0, 50.0, 49.45454545454545)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 115.0)"
06-01-2023 14:54:37.531254,"(31.0, 85.0, 58.0)","(1.18, 99999, 99990)","(10.0, 20.0, 19.3125)","(31.0, 80.0, 73.07692307692307)","(71.0, 99999, 99990)","(31.0, 50.0, 49.45454545454545)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 120.0, 119.0)"
06-01-2023 14:54:38.643432,"(31.0, 85.0, 58.0)","(1.16, 99999, 99990)","(10.0, 20.0, 18.0)","(31.0, 80.0, 77.27272727272727)","(71.0, 99999, 99990)","(31.0, 50.0, 49.45454545454545)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 123.88888888888889)"
06-01-2023 14:54:40.048453,"(31.0, 85.0, 58.0)","(1.16, 99999, 99990)","(10.0, 20.0, 18.0)","(31.0, 80.0, 75.0)","(71.0, 99999, 99990)","(31.0, 50.0, 49.45454545454545)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 123.88888888888889)"
06-01-2023 14:54:41.331297,"(31.0, 80.0, 58.57142857142857)","(1.16, 99999, 99990)","(10.0, 20.0, 18.375)","(31.0, 80.0, 77.27272727272727)","(71.0, 99999, 99990)","(31.0, 50.0, 49.45454545454545)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 111.0)"
06-01-2023 14:54:42.621440,"(31.0, 75.0, 65.0)","(1.16, 99999, 99990)","(10.0, 19.5, 18.875)","(31.0, 80.0, 77.27272727272727)","(71.0, 99999, 99990)","(31.0, 50.0, 49.45454545454545)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 120.0, 105.625)"
06-01-2023 14:54:43.858119,"(31.0, 75.0, 65.0)","(1.16, 99999, 99990)","(10.0, 19.5, 18.875)","(31.0, 80.0, 77.27272727272727)","(71.0, 99999, 99990)","(31.0, 50.0, 49.45454545454545)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 110.0, 99.5)"
06-01-2023 14:54:45.067182,"(31.0, 75.0, 65.0)","(1.16, 99999, 99990)","(10.0, 20.0, 19.083333333333336)","(31.0, 80.0, 77.27272727272727)","(71.0, 99999, 99990)","(31.0, 50.0, 49.2)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 110.0, 105.625)"
06-01-2023 14:54:46.211567,"(31.0, 75.0, 61.666666666666664)","(1.16, 99999, 99990)","(10.0, 19.5, 19.083333333333336)","(31.0, 80.0, 77.27272727272727)","(71.0, 99999, 99990)","(31.0, 50.0, 49.2)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 110.0, 105.625)"
06-01-2023 14:54:47.412539,"(31.0, 75.0, 69.28571428571429)","(1.16, 99999, 99990)","(10.0, 20.0, 17.1875)","(31.0, 85.0, 76.92307692307693)","(71.0, 99999, 99990)","(31.0, 55.0, 54.36363636363636)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 121.0)"
06-01-2023 14:54:48.617656,"(31.0, 75.0, 69.28571428571429)","(1.16, 99999, 99990)","(10.0, 20.0, 17.1875)","(31.0, 85.0, 76.92307692307693)","(71.0, 99999, 99990)","(31.0, 55.0, 54.642857142857146)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 121.0)"
06-01-2023 14:54:49.900222,"(31.0, 75.0, 69.28571428571429)","(1.16, 99999, 99990)","(10.0, 20.0, 18.676470588235293)","(31.0, 110.0, 92.5)","(71.0, 99999, 99990)","(31.0, 55.0, 54.642857142857146)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 121.0)"
06-01-2023 14:54:51.129941,"(31.0, 75.0, 71.25)","(1.16, 99999, 99990)","(10.0, 20.0, 16.666666666666668)","(31.0, 100.0, 85.41666666666667)","(71.0, 99999, 99990)","(31.0, 55.0, 54.705882352941174)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 121.0)"
06-01-2023 14:54:52.225472,"(31.0, 75.0, 68.33333333333333)","(1.16, 99999, 99990)","(10.0, 20.0, 16.666666666666668)","(31.0, 100.0, 88.25)","(71.0, 99999, 99990)","(31.0, 55.0, 54.705882352941174)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 121.0)"
06-01-2023 14:54:53.305598,"(31.0, 75.0, 68.33333333333333)","(1.16, 99999, 99990)","(10.0, 20.0, 16.666666666666668)","(31.0, 95.0, 88.25)","(71.0, 99999, 99990)","(31.0, 55.0, 54.705882352941174)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 126.0)"
06-01-2023 14:54:54.456007,"(31.0, 80.0, 67.14285714285714)","(1.14, 99999, 99990)","(11.0, 20.0, 19.67857142857143)","(31.0, 90.0, 83.05555555555556)","(71.0, 99999, 99990)","(31.0, 55.0, 54.666666666666664)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 126.0)"
06-01-2023 14:54:55.679796,"(31.0, 80.0, 67.14285714285714)","(1.14, 99999, 99990)","(11.0, 22.0, 21.535714285714285)","(31.0, 85.0, 83.05555555555556)","(71.0, 99999, 99990)","(31.0, 55.0, 53.25)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 88.75)"
06-01-2023 14:54:56.874029,"(31.0, 60.0, 59.0)","(1.14, 99999, 99990)","(11.0, 22.0, 18.0)","(31.0, 85.0, 75.0)","(71.0, 99999, 99990)","(31.0, 55.0, 53.25)","(61.0, 99999, 99990)","(6.0, 99999, 99990)","(41.0, 130.0, 106.36363636363637)"
06-01-2023 14:54:58.183136,"(31.0, 60.0, 57.857142857142854)","(1.14, 99999, 99990)","(11.0, 22.0, 17.795454545454547)","(41.0, 85.0, 69.58333333333333)","(81.0, 99999, 99990)","(31.0, 55.0, 52.5)","(71.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 120.0, 101.25)"
06-01-2023 14:54:59.416659,"(31.0, 80.0, 77.91666666666667)","(1.14, 99999, 99990)","(11.0, 24.0, 19.0)","(41.0, 80.0, 63.333333333333336)","(81.0, 99999, 99990)","(31.0, 60.0, 54.0)","(71.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 120.0, 100.0)"
06-01-2023 14:55:00.716605,"(31.0, 80.0, 72.64705882352942)","(1.14, 99999, 99990)","(11.0, 22.0, 18.142857142857142)","(41.0, 80.0, 65.71428571428571)","(81.0, 99999, 99990)","(31.0, 60.0, 54.0)","(71.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 120.0, 96.0)"
06-01-2023 14:55:02.043513,"(31.0, 75.0, 73.46153846153847)","(1.14, 99999, 99990)","(11.0, 22.0, 18.142857142857142)","(41.0, 80.0, 65.71428571428571)","(81.0, 99999, 99990)","(31.0, 60.0, 54.0)","(71.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 110.0, 88.125)"
06-01-2023 14:55:03.274603,"(31.0, 75.0, 73.46153846153847)","(1.14, 99999, 99990)","(11.0, 22.0, 18.666666666666668)","(41.0, 80.0, 98.75)","(81.0, 99999, 99990)","(31.0, 60.0, 54.44444444444444)","(71.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 110.0, 98.33333333333333)"
06-01-2023 14:55:04.390998,"(31.0, 90.0, 81.25)","(1.14, 99999, 99990)","(11.0, 21.0, 18.666666666666668)","(41.0, 110.0, 98.75)","(81.0, 99999, 99990)","(31.0, 70.0, 54.44444444444444)","(71.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 110.0, 95.0)"
06-01-2023 14:55:05.522689,"(31.0, 85.0, 73.0)","(1.14, 99999, 99990)","(11.0, 22.0, 21.444444444444443)","(41.0, 100.0, 77.5)","(81.0, 99999, 99990)","(31.0, 65.0, 57.5)","(71.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 100.0, 103.0)"
06-01-2023 14:55:06.733097,"(31.0, 85.0, 73.0)","(1.14, 99999, 99990)","(11.0, 21.0, 18.0)","(41.0, 110.0, 80.0)","(81.0, 99999, 99990)","(31.0, 65.0, 57.5)","(71.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 110.0, 105.55555555555556)"
06-01-2023 14:55:07.849106,"(31.0, 85.0, 67.0)","(1.14, 99999, 99990)","(11.0, 21.0, 18.0)","(41.0, 110.0, 80.0)","(81.0, 99999, 99990)","(31.0, 65.0, 52.0)","(71.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 110.0, 105.55555555555556)"
06-01-2023 14:55:08.970455,"(31.0, 85.0, 67.0)","(1.14, 99999, 99990)","(11.0, 21.0, 18.75)","(41.0, 100.0, 90.0)","(81.0, 99999, 99990)","(31.0, 70.0, 55.0)","(71.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 110.0, 98.33333333333333)"
06-01-2023 14:55:10.108641,"(31.0, 80.0, 73.33333333333333)","(1.14, 99999, 99990)","(11.0, 22.0, 18.0)","(41.0, 100.0, 90.0)","(81.0, 99999, 99990)","(31.0, 65.0, 51.875)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 89.0)"
06-01-2023 14:55:11.207021,"(31.0, 80.0, 73.33333333333333)","(1.12, 99999, 99990)","(11.0, 21.0, 17.666666666666668)","(41.0, 100.0, 90.0)","(81.0, 99999, 99990)","(31.0, 65.0, 51.875)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 98.33333333333333)"
06-01-2023 14:55:12.584144,"(31.0, 80.0, 73.33333333333333)","(1.12, 99999, 99990)","(11.0, 21.0, 17.333333333333332)","(41.0, 100.0, 90.0)","(81.0, 99999, 99990)","(31.0, 65.0, 55.0)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 98.33333333333333)"
06-01-2023 14:55:13.735851,"(31.0, 80.0, 73.33333333333333)","(1.12, 99999, 99990)","(11.0, 22.0, 17.333333333333332)","(41.0, 100.0, 90.0)","(81.0, 99999, 99990)","(31.0, 65.0, 55.0)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 98.33333333333333)"
06-01-2023 14:55:14.971136,"(31.0, 80.0, 73.33333333333333)","(1.12, 99999, 99990)","(11.0, 21.0, 16.5)","(41.0, 100.0, 90.0)","(81.0, 99999, 99990)","(31.0, 65.0, 55.0)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 98.33333333333333)"
06-01-2023 14:55:16.314352,"(31.0, 80.0, 73.33333333333333)","(1.12, 99999, 99990)","(11.0, 21.0, 16.5)","(41.0, 100.0, 90.0)","(81.0, 99999, 99990)","(31.0, 65.0, 55.0)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 98.33333333333333)"
06-01-2023 14:55:17.536553,"(31.0, 80.0, 73.33333333333333)","(1.12, 99999, 99990)","(11.0, 21.0, 16.0)","(41.0, 100.0, 82.0)","(81.0, 99999, 99990)","(31.0, 65.0, 55.0)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 89.0)"
06-01-2023 14:55:18.769368,"(31.0, 80.0, 73.33333333333333)","(1.12, 99999, 99990)","(11.0, 21.0, 16.5)","(41.0, 100.0, 90.0)","(81.0, 99999, 99990)","(31.0, 65.0, 55.0)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 98.33333333333333)"
06-01-2023 14:55:19.992695,"(31.0, 80.0, 73.33333333333333)","(1.12, 99999, 99990)","(11.0, 21.0, 18.0)","(41.0, 100.0, 77.5)","(81.0, 99999, 99990)","(31.0, 65.0, 57.5)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 106.11111111111111)"
06-01-2023 14:55:21.287530,"(31.0, 80.0, 73.33333333333333)","(1.12, 99999, 99990)","(11.0, 21.0, 19.2)","(41.0, 100.0, 92.85714285714286)","(81.0, 99999, 99990)","(31.0, 65.0, 55.0)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 97.14285714285714)"
06-01-2023 14:55:22.585007,"(31.0, 80.0, 73.33333333333333)","(1.12, 99999, 99990)","(11.0, 21.0, 19.2)","(41.0, 100.0, 81.81818181818181)","(81.0, 99999, 99990)","(31.0, 65.0, 55.0)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 104.0)"
06-01-2023 14:55:23.675819,"(31.0, 80.0, 73.33333333333333)","(1.12, 99999, 99990)","(11.0, 21.0, 16.454545454545453)","(41.0, 85.0, 81.81818181818181)","(81.0, 99999, 99990)","(31.0, 65.0, 57.5)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 104.0)"
06-01-2023 14:55:24.739170,"(31.0, 80.0, 73.33333333333333)","(1.12, 99999, 99990)","(11.0, 21.0, 16.454545454545453)","(41.0, 85.0, 79.16666666666666)","(81.0, 99999, 99990)","(31.0, 65.0, 60.714285714285715)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 95.0)"
06-01-2023 14:55:25.881561,"(31.0, 75.0, 67.5)","(1.12, 99999, 99990)","(11.0, 20.0, 16.071428571428573)","(41.0, 85.0, 77.5)","(81.0, 99999, 99990)","(31.0, 65.0, 61.25)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 95.0)"
06-01-2023 14:55:27.006187,"(31.0, 70.0, 66.66666666666667)","(1.12, 99999, 99990)","(11.0, 21.0, 15.375)","(41.0, 85.0, 76.42857142857143)","(81.0, 99999, 99990)","(31.0, 65.0, 62.85714285714286)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 95.0)"
06-01-2023 14:55:28.162640,"(31.0, 70.0, 66.66666666666667)","(1.12, 99999, 99990)","(11.0, 13.5, 12.09375)","(41.0, 80.0, 65.71428571428572)","(81.0, 99999, 99990)","(31.0, 65.0, 57.5)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 102.5)"
06-01-2023 14:55:29.234614,"(31.0, 70.0, 68.33333333333334)","(1.12, 99999, 99990)","(11.0, 13.5, 12.09375)","(41.0, 80.0, 64.0)","(81.0, 99999, 99990)","(31.0, 65.0, 57.5)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 102.5)"
06-01-2023 14:55:30.346371,"(31.0, 70.0, 68.33333333333334)","(1.12, 99999, 99990)","(11.0, 13.5, 12.5625)","(41.0, 80.0, 64.0)","(81.0, 99999, 99990)","(31.0, 65.0, 57.5)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 102.5)"
06-01-2023 14:55:31.460205,"(31.0, 70.0, 68.33333333333334)","(1.12, 99999, 99990)","(11.0, 13.5, 12.5625)","(41.0, 80.0, 64.0)","(81.0, 99999, 99990)","(31.0, 65.0, 57.5)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 102.5)"
06-01-2023 14:55:32.614049,"(31.0, 70.0, 68.33333333333334)","(1.12, 99999, 99990)","(11.0, 13.5, 12.666666666666666)","(41.0, 80.0, 62.22222222222222)","(81.0, 99999, 99990)","(31.0, 65.0, 56.42857142857143)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 95.0)"
06-01-2023 14:55:34.030580,"(31.0, 70.0, 68.33333333333334)","(1.12, 99999, 99990)","(11.0, 14.0, 12.666666666666666)","(41.0, 80.0, 64.0)","(81.0, 99999, 99990)","(31.0, 65.0, 59.0)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 102.5)"
06-01-2023 14:55:35.339656,"(31.0, 70.0, 68.33333333333334)","(1.12, 99999, 99990)","(11.0, 14.0, 12.666666666666666)","(41.0, 80.0, 64.0)","(81.0, 99999, 99990)","(31.0, 65.0, 58.333333333333336)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 102.5)"
06-01-2023 14:55:36.504418,"(31.0, 70.0, 65.71428571428572)","(1.12, 99999, 99990)","(11.0, 14.0, 12.666666666666666)","(41.0, 80.0, 62.22222222222222)","(81.0, 99999, 99990)","(31.0, 65.0, 56.42857142857143)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 102.5)"
06-01-2023 14:55:37.762867,"(31.0, 70.0, 65.71428571428572)","(1.12, 99999, 99990)","(11.0, 14.0, 12.666666666666666)","(41.0, 80.0, 60.0)","(81.0, 99999, 99990)","(31.0, 65.0, 52.142857142857146)","(71.0, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 110.0, 102.5)"
