,Gagan Muldoon,Friend Or Foe,Ruby Sannette,Despicable Danny,Maddy Northcott,Noras Boy,Hooked On Jack,Bad Habits
11-01-2023 12:13:42.124662,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 450.0, 265.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 32.5)","(31.0, 140.0, 87.0)"
11-01-2023 12:13:43.468455,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 450.0, 265.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 32.5)","(31.0, 140.0, 87.0)"
11-01-2023 12:13:44.726329,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 450.0, 265.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 32.5)","(31.0, 140.0, 87.0)"
11-01-2023 12:13:46.037436,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 450.0, 265.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 87.0)"
11-01-2023 12:13:47.375495,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 450.0, 265.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 87.0)"
11-01-2023 12:13:48.630198,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.825)","(71.0, 450.0, 265.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 87.0)"
11-01-2023 12:13:49.954646,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 450.0, 265.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 87.0)"
11-01-2023 12:13:51.286137,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 450.0, 265.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 87.0)"
11-01-2023 12:13:52.558479,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 450.0, 265.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 87.0)"
11-01-2023 12:13:53.823342,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 450.0, 265.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 87.0)"
11-01-2023 12:13:55.072618,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 450.0, 265.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 87.0)"
11-01-2023 12:13:56.303184,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 450.0, 386.6666666666667)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 88.0)"
11-01-2023 12:13:57.566934,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 450.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 66.66666666666667)"
11-01-2023 12:13:58.796197,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.825)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 220.0, 123.0)"
11-01-2023 12:13:59.988388,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 123.0)"
11-01-2023 12:14:01.266220,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 123.0)"
11-01-2023 12:14:02.548679,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 89.0)"
11-01-2023 12:14:03.865283,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 89.0)"
11-01-2023 12:14:05.365919,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 89.0)"
11-01-2023 12:14:06.773610,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 89.0)"
11-01-2023 12:14:08.129757,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.3538461538461535)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 89.0)"
11-01-2023 12:14:09.717008,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.825)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 89.0)"
11-01-2023 12:14:11.138703,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.438461538461539)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 89.0)"
11-01-2023 12:14:12.625312,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.438461538461539)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 89.0)"
11-01-2023 12:14:13.984882,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.438461538461539)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 89.0)"
11-01-2023 12:14:15.327947,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.438461538461539)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 89.0)"
11-01-2023 12:14:16.715483,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.438461538461539)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 89.0)"
11-01-2023 12:14:18.053040,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.438461538461539)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 89.0)"
11-01-2023 12:14:19.403566,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.438461538461539)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 89.0)"
11-01-2023 12:14:20.705564,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.438461538461539)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 89.0)"
11-01-2023 12:14:22.010987,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.438461538461539)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 89.0)"
11-01-2023 12:14:23.315820,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.825)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 89.0)"
11-01-2023 12:14:24.625735,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 140.0, 125.0)"
11-01-2023 12:14:25.934573,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 125.0)"
11-01-2023 12:14:27.245499,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 125.0)"
11-01-2023 12:14:28.575081,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 125.0)"
11-01-2023 12:14:29.853162,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 71.66666666666667)"
11-01-2023 12:14:31.125544,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 220.0, 126.0)"
11-01-2023 12:14:32.442927,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 126.0)"
11-01-2023 12:14:33.863692,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 126.0)"
11-01-2023 12:14:35.212921,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 126.0)"
11-01-2023 12:14:36.496998,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 126.0)"
11-01-2023 12:14:37.803785,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 126.0)"
11-01-2023 12:14:39.056966,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 126.0)"
11-01-2023 12:14:40.285355,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 126.0)"
11-01-2023 12:14:41.575129,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 126.0)"
11-01-2023 12:14:42.812542,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 126.0)"
11-01-2023 12:14:44.093047,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 126.0)"
11-01-2023 12:14:45.314571,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 126.0)"
11-01-2023 12:14:46.543159,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 126.0)"
11-01-2023 12:14:47.814696,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 173.8)"
11-01-2023 12:14:49.161828,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 73.33333333333333)"
11-01-2023 12:14:50.432841,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 220.0, 127.0)"
11-01-2023 12:14:51.732622,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 127.0)"
11-01-2023 12:14:53.069397,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 127.0)"
11-01-2023 12:14:54.340550,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 128.0)"
11-01-2023 12:14:55.664948,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 128.0)"
11-01-2023 12:14:57.029851,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 128.0)"
11-01-2023 12:14:58.353175,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 128.0)"
11-01-2023 12:14:59.957906,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 128.0)"
11-01-2023 12:15:01.529676,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 37.5)","(31.0, 210.0, 128.0)"
11-01-2023 12:15:02.801084,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 53.125)","(31.0, 210.0, 128.0)"
11-01-2023 12:15:04.021055,"(10.0, 21.0, 14.214285714285715)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 43.75)","(31.0, 210.0, 128.0)"
11-01-2023 12:15:05.342417,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 48.07692307692308)","(31.0, 210.0, 128.0)"
11-01-2023 12:15:06.739262,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 48.07692307692308)","(31.0, 210.0, 128.0)"
11-01-2023 12:15:08.161216,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 48.07692307692308)","(31.0, 210.0, 128.0)"
11-01-2023 12:15:09.679697,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 48.07692307692308)","(31.0, 210.0, 128.0)"
11-01-2023 12:15:11.396567,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 48.07692307692308)","(31.0, 210.0, 63.4)"
11-01-2023 12:15:12.742177,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 48.07692307692308)","(31.0, 220.0, 52.6)"
11-01-2023 12:15:14.159439,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 48.07692307692308)","(31.0, 220.0, 67.81818181818181)"
11-01-2023 12:15:15.717917,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 48.07692307692308)","(31.0, 220.0, 67.81818181818181)"
11-01-2023 12:15:17.186681,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 48.07692307692308)","(31.0, 220.0, 52.6)"
11-01-2023 12:15:18.594864,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 48.07692307692308)","(31.0, 220.0, 52.6)"
11-01-2023 12:15:19.928611,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 48.07692307692308)","(31.0, 220.0, 52.6)"
11-01-2023 12:15:21.256433,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 50.0)","(31.0, 220.0, 100.42857142857143)"
11-01-2023 12:15:22.600682,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 50.0)","(31.0, 220.0, 56.2)"
11-01-2023 12:15:23.915336,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 50.0)","(31.0, 220.0, 56.2)"
11-01-2023 12:15:25.185142,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 50.0)","(31.0, 220.0, 56.2)"
11-01-2023 12:15:26.620240,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 50.0)","(31.0, 220.0, 56.2)"
11-01-2023 12:15:27.979868,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 50.0)","(31.0, 220.0, 56.2)"
11-01-2023 12:15:29.322732,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 50.0)","(31.0, 220.0, 56.2)"
11-01-2023 12:15:30.656941,"(10.0, 21.0, 16.68181818181818)","(11.0, 24.0, 20.166666666666668)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.492857142857143)","(71.0, 550.0, 312.5)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 50.0)","(31.0, 220.0, 56.2)"
