,Squillions,Birdie Curdy,Silverscape,Colors Of The Wind,Optimistic Cowgirl,Street Tapper,Sea Level
08-12-2022 14:16:31.368480,"(3.0, 3.7, 3.5)","(9.0, 11.5, 9.8)","(3.5, 3.9, 3.6666666666666665)","(6.5, 8.8, 8.1125)","(7.5, 11.0, 10.6)","(7.0, 9.6, 8.775)","(15.0, 28.0, 21.666666666666668)"
08-12-2022 14:16:32.520963,"(3.0, 3.7, 3.5181818181818185)","(9.0, 9.8, 9.422222222222222)","(3.5, 3.9, 3.6666666666666665)","(6.5, 8.8, 8.1125)","(7.5, 11.0, 10.2)","(7.0, 9.6, 8.775)","(15.0, 28.0, 21.666666666666668)"
08-12-2022 14:16:33.700049,"(3.0, 3.7, 3.4794117647058824)","(9.0, 11.5, 10.1875)","(3.5, 3.9, 3.6666666666666665)","(6.5, 8.8, 8.1125)","(7.5, 11.0, 10.1)","(7.0, 9.6, 8.775)","(15.0, 28.0, 21.666666666666668)"
08-12-2022 14:16:34.841729,"(3.0, 3.7, 3.4794117647058824)","(9.0, 11.5, 10.227272727272727)","(3.5, 3.9, 3.6666666666666665)","(6.5, 8.8, 8.1125)","(7.5, 11.0, 10.1)","(7.0, 9.6, 8.775)","(15.0, 28.0, 21.666666666666668)"
08-12-2022 14:16:36.073076,"(3.0, 3.7, 3.4569444444444444)","(9.0, 11.5, 10.82857142857143)","(3.5, 3.9, 3.8729729729729727)","(6.5, 8.8, 8.461538461538462)","(7.5, 11.0, 10.342857142857143)","(7.0, 9.6, 9.3)","(15.0, 28.0, 21.125)"
08-12-2022 14:16:37.324440,"(3.0, 3.7, 3.575)","(9.0, 11.0, 10.82857142857143)","(3.5, 3.9, 3.8729729729729727)","(6.5, 8.8, 8.461538461538462)","(7.5, 10.5, 10.342857142857143)","(7.0, 9.4, 9.32)","(15.0, 29.0, 21.125)"
08-12-2022 14:16:38.503982,"(3.0, 3.65, 3.621590909090909)","(9.0, 11.0, 10.82857142857143)","(3.5, 3.9, 3.8729729729729727)","(6.5, 8.8, 8.461538461538462)","(7.5, 10.5, 10.342857142857143)","(7.0, 9.4, 9.32)","(15.0, 29.0, 21.125)"
08-12-2022 14:16:39.728615,"(3.0, 3.65, 3.621590909090909)","(9.0, 11.0, 10.82857142857143)","(3.5, 3.9, 3.8729729729729727)","(6.5, 8.8, 8.461538461538462)","(7.5, 10.5, 10.342857142857143)","(7.0, 9.4, 9.3)","(15.0, 29.0, 21.125)"
08-12-2022 14:16:40.967888,"(3.0, 3.65, 3.621590909090909)","(9.0, 11.0, 10.82857142857143)","(3.5, 3.9, 3.8729729729729727)","(6.5, 8.8, 8.461538461538462)","(7.5, 10.5, 10.342857142857143)","(7.0, 9.4, 9.3)","(15.0, 29.0, 21.125)"
08-12-2022 14:16:42.177488,"(3.0, 3.65, 3.5875)","(9.0, 11.0, 10.82857142857143)","(3.5, 3.9, 3.8729729729729727)","(6.5, 8.8, 8.461538461538462)","(7.5, 10.5, 10.533333333333333)","(7.0, 9.4, 8.984)","(15.0, 29.0, 21.125)"
08-12-2022 14:16:43.376460,"(3.0, 3.65, 3.630392156862745)","(9.0, 11.5, 9.966666666666667)","(3.5, 3.9, 3.84047619047619)","(6.5, 8.8, 8.1125)","(7.5, 11.0, 10.533333333333333)","(7.0, 9.6, 8.953846153846154)","(15.0, 29.0, 21.125)"
08-12-2022 14:16:44.566976,"(3.0, 3.65, 3.5911764705882354)","(9.0, 11.5, 9.966666666666667)","(3.5, 3.9, 3.84047619047619)","(6.5, 8.8, 8.1125)","(7.5, 11.0, 10.533333333333333)","(7.0, 9.6, 8.953846153846154)","(15.0, 29.0, 21.125)"
08-12-2022 14:16:45.800988,"(3.0, 3.65, 3.5911764705882354)","(9.0, 11.5, 10.227272727272727)","(3.5, 3.9, 3.866216216216216)","(6.5, 8.8, 8.1125)","(7.5, 11.0, 10.533333333333333)","(7.0, 9.6, 8.228571428571428)","(15.0, 29.0, 21.125)"
08-12-2022 14:16:47.006339,"(3.0, 3.65, 3.5911764705882354)","(9.0, 11.5, 10.227272727272727)","(3.5, 3.9, 3.821875)","(6.5, 8.8, 8.8)","(7.5, 11.0, 10.533333333333333)","(7.0, 9.6, 8.8)","(15.0, 29.0, 21.125)"
08-12-2022 14:16:48.633231,"(3.0, 3.65, 3.511111111111111)","(9.0, 11.5, 10.65)","(3.5, 3.9, 3.8375)","(6.5, 9.0, 8.8)","(7.5, 11.0, 10.15)","(7.0, 9.6, 9.15)","(15.0, 29.0, 21.125)"
08-12-2022 14:16:50.034880,"(3.0, 3.65, 3.511111111111111)","(9.0, 11.0, 10.65)","(3.5, 3.9, 3.8375)","(6.5, 9.0, 8.8)","(7.5, 10.5, 10.15)","(7.0, 9.4, 9.15)","(15.0, 29.0, 21.125)"
08-12-2022 14:16:51.380885,"(3.0, 3.65, 3.511111111111111)","(9.0, 11.0, 10.65)","(3.5, 3.9, 3.8375)","(6.5, 9.0, 8.8)","(7.5, 10.5, 10.15)","(7.0, 9.4, 9.15)","(15.0, 29.0, 21.125)"
08-12-2022 14:16:52.709736,"(3.0, 3.65, 3.6430555555555553)","(9.0, 11.0, 10.82857142857143)","(3.5, 3.9, 3.8802631578947366)","(6.5, 9.0, 8.833333333333334)","(7.5, 10.5, 10.15)","(7.0, 9.4, 9.066666666666666)","(15.0, 29.0, 21.125)"
08-12-2022 14:16:54.109124,"(3.0, 3.65, 3.6444444444444444)","(9.0, 11.0, 10.382352941176471)","(3.5, 3.9, 3.8802631578947366)","(6.5, 9.0, 8.733333333333333)","(7.5, 10.5, 10.533333333333333)","(7.0, 9.2, 8.977777777777778)","(15.0, 29.0, 21.125)"
08-12-2022 14:16:55.352879,"(3.0, 3.65, 3.621590909090909)","(9.0, 11.5, 10.382352941176471)","(3.5, 3.9, 3.8802631578947366)","(6.5, 9.0, 8.733333333333333)","(7.5, 11.0, 10.533333333333333)","(7.0, 9.2, 8.666666666666666)","(15.0, 29.0, 21.125)"
08-12-2022 14:16:56.622109,"(3.0, 3.65, 3.525)","(9.0, 11.5, 9.772727272727272)","(3.5, 3.9, 3.8166666666666664)","(6.5, 9.0, 8.733333333333333)","(7.5, 11.0, 10.533333333333333)","(7.0, 9.2, 8.666666666666666)","(15.0, 29.0, 21.125)"
08-12-2022 14:16:57.820499,"(3.0, 3.65, 3.511111111111111)","(9.0, 11.5, 9.772727272727272)","(3.5, 3.9, 3.8166666666666664)","(6.5, 9.0, 8.733333333333333)","(7.5, 11.0, 10.533333333333333)","(7.0, 9.2, 8.38888888888889)","(15.0, 29.0, 21.125)"
08-12-2022 14:16:59.052933,"(3.0, 3.65, 3.5805555555555553)","(9.0, 11.5, 10.092592592592592)","(3.5, 3.9, 3.8166666666666664)","(6.5, 9.0, 8.733333333333333)","(7.5, 11.0, 10.533333333333333)","(7.0, 9.4, 8.318181818181818)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:00.353940,"(3.0, 3.65, 3.5805555555555553)","(9.0, 11.5, 10.092592592592592)","(3.5, 3.9, 3.8166666666666664)","(6.5, 9.0, 8.833333333333334)","(7.5, 11.0, 10.05)","(7.0, 9.4, 8.318181818181818)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:01.669374,"(3.0, 3.65, 3.5805555555555553)","(9.0, 11.5, 9.9)","(3.5, 3.9, 3.8166666666666664)","(6.5, 9.0, 8.833333333333334)","(7.5, 10.5, 10.05)","(7.0, 9.4, 8.21)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:02.964813,"(3.0, 3.65, 3.52037037037037)","(9.0, 11.0, 9.9)","(3.5, 3.9, 3.8166666666666664)","(6.5, 9.0, 8.833333333333334)","(7.5, 10.5, 10.05)","(7.0, 9.4, 8.21)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:04.237875,"(3.0, 3.65, 3.52037037037037)","(9.0, 11.0, 9.9)","(3.5, 3.9, 3.8166666666666664)","(6.5, 9.0, 8.916666666666666)","(7.5, 10.5, 10.05)","(7.0, 9.4, 8.741176470588236)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:05.535821,"(3.0, 3.65, 3.52037037037037)","(9.0, 11.0, 9.9)","(3.5, 3.9, 3.8166666666666664)","(6.5, 9.0, 8.916666666666666)","(7.5, 10.5, 10.05)","(7.0, 9.4, 8.9)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:06.830282,"(3.0, 3.65, 3.5184210526315787)","(9.0, 11.0, 9.9)","(3.5, 3.9, 3.8166666666666664)","(6.5, 9.0, 8.314285714285713)","(7.5, 10.5, 10.533333333333333)","(7.0, 9.4, 8.542857142857143)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:08.082474,"(3.0, 3.65, 3.5184210526315787)","(9.0, 11.0, 9.9)","(3.5, 3.9, 3.8166666666666664)","(6.5, 9.0, 8.314285714285713)","(7.5, 11.0, 10.533333333333333)","(7.0, 9.4, 8.542857142857143)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:09.357523,"(3.0, 3.65, 3.5184210526315787)","(9.0, 11.0, 9.9)","(3.5, 3.9, 3.8166666666666664)","(6.5, 9.0, 8.314285714285713)","(7.5, 11.0, 10.533333333333333)","(7.0, 9.4, 9.0)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:10.606286,"(3.0, 3.65, 3.5184210526315787)","(9.0, 11.0, 9.9)","(3.5, 3.9, 3.8166666666666664)","(6.5, 9.0, 8.314285714285713)","(7.5, 11.0, 10.533333333333333)","(7.0, 9.4, 9.0)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:12.024251,"(3.0, 3.65, 3.5184210526315787)","(9.0, 11.0, 9.9)","(3.5, 3.9, 3.8166666666666664)","(6.5, 9.0, 8.314285714285713)","(7.5, 11.0, 10.533333333333333)","(7.0, 9.4, 9.0)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:13.562298,"(3.0, 3.65, 3.5125)","(9.0, 11.0, 9.9)","(3.5, 3.9, 3.8166666666666664)","(6.5, 9.0, 8.314285714285713)","(7.5, 11.0, 10.05)","(7.0, 9.4, 9.0)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:15.325464,"(3.0, 3.6, 3.5125)","(9.0, 11.0, 9.9)","(3.5, 3.9, 3.8166666666666664)","(6.5, 9.0, 8.314285714285713)","(7.5, 10.5, 10.05)","(7.0, 9.4, 9.0)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:16.800519,"(3.0, 3.6, 3.5125)","(9.0, 11.0, 9.9)","(3.5, 3.9, 3.92)","(6.5, 9.0, 8.314285714285713)","(7.5, 10.5, 9.85)","(7.0, 9.4, 9.0)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:18.214567,"(3.0, 3.6, 3.5125)","(9.0, 11.0, 9.9)","(3.5, 4.1, 3.925)","(6.5, 9.0, 8.314285714285713)","(7.5, 10.5, 9.85)","(7.0, 9.4, 9.0)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:19.622149,"(3.0, 3.6, 3.5125)","(9.0, 11.0, 10.033333333333333)","(3.5, 4.1, 3.925)","(6.5, 9.0, 8.314285714285713)","(7.5, 10.5, 9.7)","(7.0, 9.4, 9.0)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:20.927043,"(3.0, 3.6, 3.5125)","(9.0, 10.5, 10.033333333333333)","(3.5, 4.1, 3.9857142857142853)","(6.5, 9.0, 8.314285714285713)","(7.5, 10.0, 9.7)","(7.0, 9.4, 9.0)","(15.0, 29.0, 21.666666666666668)"
08-12-2022 14:17:22.265740,"(3.0, 3.6, 3.5125)","(9.0, 10.5, 10.033333333333333)","(3.5, 4.1, 3.9857142857142853)","(6.5, 9.0, 8.314285714285713)","(7.5, 10.0, 9.7)","(7.0, 9.4, 9.0)","(15.0, 28.0, 21.666666666666668)"
08-12-2022 14:17:23.620128,"(3.0, 3.6, 3.5125)","(9.0, 10.5, 10.033333333333333)","(3.5, 4.1, 3.9857142857142853)","(6.5, 9.0, 8.314285714285713)","(7.5, 10.0, 9.7)","(7.0, 9.4, 9.0)","(15.0, 28.0, 21.666666666666668)"
08-12-2022 14:17:24.975515,"(3.0, 3.6, 3.5125)","(9.0, 10.5, 10.033333333333333)","(3.5, 4.1, 3.9857142857142853)","(6.5, 9.0, 8.314285714285713)","(7.5, 10.0, 9.7)","(7.0, 9.4, 9.0)","(15.0, 28.0, 21.666666666666668)"
08-12-2022 14:17:26.297870,"(3.0, 3.6, 3.5125)","(9.0, 10.5, 10.033333333333333)","(3.5, 4.1, 3.9272727272727272)","(6.5, 9.0, 8.314285714285713)","(7.5, 10.0, 9.7)","(7.0, 9.4, 9.0)","(15.0, 28.0, 21.666666666666668)"
08-12-2022 14:17:27.576590,"(3.0, 3.6, 3.458064516129032)","(9.0, 10.5, 10.033333333333333)","(3.5, 4.2, 3.940909090909091)","(6.5, 9.0, 8.314285714285713)","(7.5, 10.0, 9.7)","(7.0, 9.4, 9.0)","(15.0, 28.0, 21.666666666666668)"
08-12-2022 14:17:28.870632,"(3.0, 3.6, 3.458064516129032)","(9.0, 11.0, 9.892307692307693)","(3.5, 4.2, 3.95)","(6.5, 9.0, 8.314285714285713)","(7.5, 11.5, 10.733333333333333)","(7.0, 9.4, 9.0)","(15.0, 28.0, 21.666666666666668)"
08-12-2022 14:17:30.356916,"(3.0, 3.6, 3.458064516129032)","(9.0, 11.0, 9.892307692307693)","(3.5, 4.2, 3.95)","(6.5, 9.0, 8.314285714285713)","(7.5, 11.5, 10.733333333333333)","(7.0, 9.4, 9.0)","(15.0, 28.0, 21.666666666666668)"
08-12-2022 14:17:31.732561,"(3.0, 3.6, 3.4842105263157896)","(9.0, 11.0, 9.892307692307693)","(3.5, 4.2, 3.95)","(6.5, 9.0, 8.314285714285713)","(7.5, 11.5, 9.857142857142856)","(7.0, 9.4, 9.0)","(15.0, 28.0, 21.666666666666668)"
08-12-2022 14:17:33.062114,"(3.0, 3.6, 3.455263157894737)","(9.0, 11.0, 9.892307692307693)","(3.5, 4.2, 3.95)","(6.5, 9.0, 8.314285714285713)","(7.5, 11.5, 9.857142857142856)","(7.0, 9.4, 9.0)","(15.0, 28.0, 21.666666666666668)"
08-12-2022 14:17:34.639395,"(3.0, 3.6, 3.4642857142857144)","(9.0, 11.0, 9.892307692307693)","(3.5, 4.2, 3.95)","(6.5, 9.0, 8.314285714285713)","(7.5, 11.5, 9.857142857142856)","(7.0, 9.4, 9.0)","(15.0, 28.0, 21.666666666666668)"
08-12-2022 14:17:36.037640,"(3.0, 3.5, 3.4304347826086956)","(9.0, 11.0, 10.033333333333333)","(3.5, 4.2, 3.95)","(6.5, 9.0, 8.314285714285713)","(7.5, 11.5, 10.1)","(7.0, 9.4, 9.0)","(15.0, 28.0, 21.666666666666668)"
08-12-2022 14:17:37.867939,"(3.0, 3.6, 3.466666666666667)","(9.0, 10.5, 10.033333333333333)","(3.5, 4.2, 3.95)","(6.5, 9.0, 8.314285714285713)","(7.5, 11.0, 10.64)","(7.0, 9.4, 9.0)","(15.0, 28.0, 21.125)"
08-12-2022 14:17:39.264666,"(3.0, 3.6, 3.503030303030303)","(9.0, 10.5, 10.033333333333333)","(3.5, 4.2, 3.95)","(6.5, 9.0, 8.314285714285713)","(7.5, 11.0, 10.64)","(7.0, 9.4, 9.0)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:40.393236,"(3.0, 3.6, 3.503030303030303)","(8.5, 10.5, 10.033333333333333)","(3.5, 4.2, 3.95)","(6.5, 9.0, 8.314285714285713)","(7.5, 11.0, 10.64)","(7.0, 9.4, 9.0)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:41.546834,"(3.0, 3.6, 3.503030303030303)","(8.5, 10.5, 10.033333333333333)","(3.5, 4.2, 3.95)","(6.5, 9.0, 8.314285714285713)","(7.5, 11.0, 10.64)","(7.0, 9.4, 9.0)","(15.0, 29.0, 21.125)"
08-12-2022 14:17:42.654565,"(3.0, 3.6, 3.503030303030303)","(8.5, 10.5, 10.033333333333333)","(3.5, 4.2, 3.95)","(6.5, 9.0, 8.314285714285713)","(7.5, 11.0, 9.95)","(7.0, 9.4, 9.0)","(15.0, 29.0, 21.666666666666668)"
08-12-2022 14:17:43.902247,"(3.0, 3.6, 3.503030303030303)","(8.5, 11.0, 9.892307692307693)","(3.5, 4.2, 3.95)","(6.5, 9.0, 8.733333333333333)","(7.5, 10.5, 9.95)","(7.0, 9.4, 9.0)","(15.0, 28.0, 21.666666666666668)"
08-12-2022 14:17:45.154341,"(3.0, 3.6, 3.503030303030303)","(8.5, 11.0, 9.892307692307693)","(3.5, 4.2, 3.95)","(6.5, 9.0, 8.733333333333333)","(7.5, 10.5, 9.95)","(7.0, 9.4, 9.0)","(15.0, 28.0, 21.666666666666668)"
08-12-2022 14:17:46.605676,"(3.0, 3.6, 3.503030303030303)","(8.5, 11.0, 9.892307692307693)","(3.5, 4.2, 3.95)","(6.5, 9.0, 8.733333333333333)","(7.5, 10.5, 9.95)","(7.0, 9.4, 9.0)","(15.0, 28.0, 21.666666666666668)"
08-12-2022 14:17:47.882250,"(3.0, 3.6, 3.503030303030303)","(8.5, 11.0, 9.875)","(3.5, 4.2, 3.95)","(6.5, 9.0, 8.733333333333333)","(7.5, 10.5, 9.95)","(7.0, 9.4, 9.0)","(15.0, 28.0, 24.2)"
08-12-2022 14:17:49.117341,"(3.0, 3.6, 3.466666666666667)","(8.5, 11.0, 9.875)","(3.5, 4.2, 4.02)","(6.5, 9.0, 8.733333333333333)","(7.5, 10.5, 9.95)","(7.0, 9.4, 9.0)","(15.0, 28.0, 24.2)"
08-12-2022 14:17:50.460109,"(3.0, 3.6, 3.466666666666667)","(8.5, 11.0, 10.033333333333333)","(3.5, 4.2, 4.02)","(6.5, 9.0, 8.733333333333333)","(7.5, 10.5, 9.7)","(7.0, 9.4, 9.0)","(15.0, 28.0, 24.2)"
08-12-2022 14:17:51.761939,"(3.0, 3.6, 3.466666666666667)","(8.5, 10.5, 10.033333333333333)","(3.5, 4.2, 4.02)","(6.5, 9.0, 8.733333333333333)","(7.5, 10.0, 9.6)","(7.0, 9.4, 9.0)","(15.0, 28.0, 24.2)"
08-12-2022 14:17:53.243043,"(3.0, 3.6, 3.466666666666667)","(8.5, 10.5, 10.033333333333333)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.733333333333333)","(7.5, 10.0, 9.6)","(7.0, 9.4, 9.0)","(15.0, 28.0, 24.2)"
08-12-2022 14:17:54.577133,"(3.0, 3.6, 3.466666666666667)","(8.5, 10.5, 10.033333333333333)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.733333333333333)","(7.5, 10.0, 9.76)","(7.0, 9.4, 9.0)","(15.0, 28.0, 24.2)"
08-12-2022 14:17:55.835683,"(3.0, 3.6, 3.466666666666667)","(8.5, 10.5, 10.033333333333333)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.733333333333333)","(7.5, 10.0, 9.76)","(7.0, 9.4, 9.0)","(15.0, 28.0, 24.2)"
08-12-2022 14:17:57.166280,"(3.0, 3.6, 3.466666666666667)","(8.5, 10.5, 10.033333333333333)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.733333333333333)","(7.5, 10.0, 9.76)","(7.0, 9.4, 9.0)","(15.0, 28.0, 24.2)"
08-12-2022 14:17:58.537111,"(3.0, 3.6, 3.466666666666667)","(8.5, 10.5, 9.875)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.733333333333333)","(7.5, 10.0, 10.975)","(7.0, 9.4, 9.0)","(15.0, 28.0, 24.2)"
08-12-2022 14:17:59.928849,"(3.0, 3.6, 3.466666666666667)","(8.5, 11.0, 9.875)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.733333333333333)","(7.5, 11.5, 10.733333333333333)","(7.0, 9.4, 9.0)","(15.0, 28.0, 24.2)"
08-12-2022 14:18:01.194987,"(3.0, 3.6, 3.466666666666667)","(8.5, 11.0, 9.875)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.733333333333333)","(7.5, 11.5, 11.2)","(7.0, 9.4, 9.0)","(15.0, 28.0, 24.2)"
08-12-2022 14:18:02.480894,"(3.0, 3.6, 3.466666666666667)","(8.5, 10.5, 9.69)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.733333333333333)","(7.5, 11.5, 10.35)","(7.0, 9.4, 9.0)","(15.0, 28.0, 23.25)"
08-12-2022 14:18:03.738728,"(3.0, 3.6, 3.466666666666667)","(8.5, 10.5, 9.69)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.733333333333333)","(7.5, 11.5, 10.35)","(7.0, 9.4, 9.0)","(15.0, 28.0, 23.5)"
08-12-2022 14:18:04.929899,"(3.0, 3.6, 3.466666666666667)","(8.5, 10.5, 9.69)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 11.5, 10.35)","(7.0, 9.4, 9.0)","(15.0, 28.0, 25.0)"
08-12-2022 14:18:06.097503,"(3.0, 3.6, 3.466666666666667)","(8.5, 10.5, 9.69)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 11.5, 10.35)","(7.0, 9.4, 9.0)","(15.0, 28.0, 25.0)"
08-12-2022 14:18:07.291657,"(3.0, 3.6, 3.466666666666667)","(8.5, 10.5, 9.69)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 11.5, 10.1)","(7.0, 9.4, 9.0)","(15.0, 28.0, 25.0)"
08-12-2022 14:18:08.760741,"(3.0, 3.6, 3.466666666666667)","(8.5, 10.5, 9.95)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 11.0, 10.1)","(7.0, 9.4, 9.0)","(15.0, 28.0, 25.0)"
08-12-2022 14:18:10.006353,"(3.0, 3.6, 3.466666666666667)","(8.5, 11.0, 9.95)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 11.0, 10.1)","(7.0, 9.4, 9.0)","(15.0, 28.0, 25.0)"
08-12-2022 14:18:11.372565,"(3.0, 3.6, 3.466666666666667)","(8.5, 11.0, 9.866666666666667)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 11.0, 10.1)","(7.0, 9.4, 9.0)","(15.0, 28.0, 25.0)"
08-12-2022 14:18:12.639670,"(3.0, 3.6, 3.466666666666667)","(8.5, 12.0, 9.866666666666667)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 11.0, 10.1)","(7.0, 9.4, 9.0)","(15.0, 28.0, 25.0)"
08-12-2022 14:18:13.880508,"(3.0, 3.6, 3.466666666666667)","(8.5, 12.0, 9.866666666666667)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 11.0, 10.1)","(7.0, 9.4, 9.0)","(15.0, 28.0, 25.0)"
08-12-2022 14:18:15.189374,"(3.0, 3.6, 3.466666666666667)","(8.5, 12.0, 10.233333333333333)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 11.0, 9.85)","(7.0, 9.4, 9.0)","(15.0, 28.0, 25.0)"
08-12-2022 14:18:16.475498,"(3.0, 3.6, 3.466666666666667)","(8.5, 11.5, 10.233333333333333)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 10.5, 9.85)","(7.0, 9.4, 9.0)","(15.0, 28.0, 25.0)"
08-12-2022 14:18:17.677209,"(3.0, 3.6, 3.466666666666667)","(8.5, 11.5, 10.233333333333333)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 10.5, 9.85)","(7.0, 9.4, 9.0)","(15.0, 28.0, 25.0)"
08-12-2022 14:18:18.848142,"(3.0, 3.6, 3.466666666666667)","(8.5, 11.5, 10.233333333333333)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 10.5, 9.85)","(7.0, 9.4, 9.0)","(15.0, 28.0, 25.0)"
08-12-2022 14:18:20.069557,"(3.0, 3.6, 3.466666666666667)","(8.5, 11.5, 10.233333333333333)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 10.5, 9.85)","(7.0, 9.4, 9.0)","(15.0, 28.0, 25.0)"
08-12-2022 14:18:21.290466,"(3.0, 3.6, 3.466666666666667)","(8.5, 11.5, 10.233333333333333)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 10.5, 9.85)","(7.0, 9.4, 9.0)","(15.0, 28.0, 25.0)"
08-12-2022 14:18:22.511979,"(3.0, 3.6, 3.466666666666667)","(8.5, 11.5, 10.233333333333333)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 10.5, 10.466666666666667)","(7.0, 9.4, 9.0)","(15.0, 28.0, 24.8)"
08-12-2022 14:18:23.704949,"(3.0, 3.6, 3.466666666666667)","(8.5, 11.5, 10.233333333333333)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 11.0, 10.466666666666667)","(7.0, 9.4, 9.0)","(15.0, 29.0, 24.8)"
08-12-2022 14:18:24.940281,"(3.0, 3.6, 3.466666666666667)","(8.5, 11.5, 10.233333333333333)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 11.0, 10.466666666666667)","(7.0, 9.4, 9.0)","(15.0, 29.0, 24.8)"
08-12-2022 14:18:26.358114,"(3.0, 3.6, 3.466666666666667)","(8.5, 11.5, 10.866666666666667)","(3.6, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 11.0, 10.466666666666667)","(7.0, 9.4, 9.0)","(15.0, 29.0, 24.8)"
08-12-2022 14:18:27.739526,"(3.0, 3.6, 3.466666666666667)","(8.5, 11.5, 10.866666666666667)","(3.7, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 11.0, 10.466666666666667)","(7.0, 9.4, 8.542857142857143)","(15.0, 29.0, 24.8)"
08-12-2022 14:18:29.208588,"(3.0, 3.6, 3.466666666666667)","(8.5, 11.5, 10.866666666666667)","(3.7, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 11.0, 10.466666666666667)","(7.0, 9.4, 8.7)","(15.0, 29.0, 24.8)"
08-12-2022 14:18:30.371972,"(3.0, 3.6, 3.4608695652173913)","(8.5, 11.0, 10.533333333333333)","(3.7, 4.2, 4.02)","(7.0, 9.0, 8.399999999999999)","(7.5, 11.0, 9.85)","(7.0, 9.2, 8.7)","(15.0, 29.0, 24.8)"
08-12-2022 14:18:31.480367,"(3.0, 3.6, 3.4583333333333335)","(8.5, 11.0, 10.533333333333333)","(3.7, 4.2, 4.02)","(7.0, 9.0, 8.733333333333333)","(7.5, 10.5, 9.85)","(7.0, 9.2, 8.7)","(15.0, 29.0, 24.714285714285715)"
08-12-2022 14:18:32.758105,"(3.0, 3.6, 3.4583333333333335)","(8.5, 11.0, 10.533333333333333)","(3.7, 4.2, 4.02)","(7.0, 9.0, 8.733333333333333)","(7.5, 10.5, 10.263636363636364)","(7.0, 9.2, 8.7)","(15.0, 29.0, 23.3)"
08-12-2022 14:18:34.077290,"(3.0, 3.6, 3.4583333333333335)","(8.5, 11.0, 10.533333333333333)","(3.7, 4.2, 4.02)","(7.0, 9.0, 8.733333333333333)","(7.5, 10.5, 10.263636363636364)","(7.0, 9.2, 8.7)","(15.0, 29.0, 23.3)"
08-12-2022 14:18:35.402409,"(3.0, 3.6, 3.4583333333333335)","(8.5, 11.0, 10.533333333333333)","(3.7, 4.2, 4.02)","(7.0, 9.0, 8.733333333333333)","(7.5, 10.5, 10.263636363636364)","(7.0, 9.2, 8.7)","(15.0, 29.0, 23.3)"
