,Exciting Times,Holdingno Currency,Voodoo Fella,Malinjang,Shakalakaboomboom,Dollarbill,Peppa Bliss,Slingin A Gun,Studleigh Mark
06-01-2023 14:30:29.751712,"(2.0, 2.8, 2.6799999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.644444444444444)","(3.5, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(31.0, 95.0, 65.0)","(5.0, 7.4, 6.333333333333333)","(71.0, 140.0, 93.33333333333333)","(21.0, 32.0, 29.11111111111111)"
06-01-2023 14:30:30.936071,"(2.0, 2.82, 2.6955555555555555)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.644444444444444)","(3.5, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(31.0, 95.0, 65.0)","(5.0, 7.4, 6.333333333333333)","(71.0, 140.0, 93.33333333333333)","(21.0, 32.0, 29.11111111111111)"
06-01-2023 14:30:32.092536,"(2.0, 2.82, 2.6955555555555555)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.644444444444444)","(3.5, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(31.0, 95.0, 65.0)","(5.0, 7.4, 6.333333333333333)","(71.0, 140.0, 93.33333333333333)","(21.0, 32.0, 29.11111111111111)"
06-01-2023 14:30:33.235729,"(2.0, 2.82, 2.6955555555555555)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.644444444444444)","(3.5, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(31.0, 95.0, 65.0)","(5.0, 7.4, 6.333333333333333)","(71.0, 140.0, 93.33333333333333)","(21.0, 32.0, 29.11111111111111)"
06-01-2023 14:30:34.447371,"(2.0, 2.82, 2.6955555555555555)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.644444444444444)","(3.5, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(31.0, 95.0, 65.0)","(5.0, 7.4, 6.333333333333333)","(71.0, 140.0, 93.33333333333333)","(21.0, 32.0, 29.11111111111111)"
06-01-2023 14:30:35.632892,"(2.0, 2.84, 2.711111111111111)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.4)","(3.5, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(31.0, 95.0, 65.0)","(5.0, 7.4, 6.333333333333333)","(71.0, 140.0, 93.33333333333333)","(21.0, 32.0, 29.11111111111111)"
06-01-2023 14:30:36.910952,"(2.0, 2.84, 2.711111111111111)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.4)","(3.5, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(31.0, 95.0, 65.0)","(5.0, 7.4, 6.333333333333333)","(71.0, 140.0, 93.33333333333333)","(21.0, 32.0, 29.11111111111111)"
06-01-2023 14:30:38.056005,"(2.0, 2.84, 2.711111111111111)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.4)","(3.5, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(31.0, 95.0, 65.0)","(5.0, 7.4, 6.333333333333333)","(71.0, 140.0, 93.33333333333333)","(21.0, 32.0, 29.11111111111111)"
06-01-2023 14:30:39.190647,"(2.0, 2.84, 2.711111111111111)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.4)","(3.5, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(31.0, 95.0, 65.0)","(5.0, 7.4, 6.333333333333333)","(71.0, 140.0, 93.33333333333333)","(21.0, 32.0, 29.11111111111111)"
06-01-2023 14:30:40.401350,"(2.0, 2.84, 2.598333333333333)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.4)","(3.5, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(31.0, 95.0, 65.0)","(5.0, 7.4, 6.333333333333333)","(71.0, 140.0, 93.33333333333333)","(21.0, 32.0, 29.11111111111111)"
06-01-2023 14:30:41.591311,"(2.0, 2.8, 2.6799999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.4)","(3.5, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(31.0, 95.0, 65.0)","(5.0, 7.4, 6.333333333333333)","(71.0, 140.0, 93.33333333333333)","(21.0, 32.0, 29.11111111111111)"
06-01-2023 14:30:42.872310,"(2.0, 2.56, 2.5582122905027935)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.4)","(3.5, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(31.0, 95.0, 65.0)","(5.0, 7.4, 6.333333333333333)","(71.0, 140.0, 93.33333333333333)","(21.0, 32.0, 29.11111111111111)"
06-01-2023 14:30:44.100429,"(2.0, 2.82, 2.8153072625698323)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.4)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.333333333333333)","(61.0, 140.0, 93.33333333333333)","(21.0, 32.0, 29.11111111111111)"
06-01-2023 14:30:45.316632,"(2.0, 2.82, 2.63)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.4)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.333333333333333)","(61.0, 140.0, 93.33333333333333)","(21.0, 32.0, 29.11111111111111)"
06-01-2023 14:30:46.524622,"(2.0, 2.86, 2.608)","(15.0, 19.5, 17.5)","(8.0, 12.0, 10.4)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.333333333333333)","(61.0, 140.0, 93.33333333333333)","(21.0, 32.0, 29.11111111111111)"
06-01-2023 14:30:47.622367,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 10.4)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.333333333333333)","(61.0, 140.0, 93.33333333333333)","(21.0, 32.0, 29.11111111111111)"
06-01-2023 14:30:48.784259,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 10.4)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.333333333333333)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.11111111111111)"
06-01-2023 14:30:49.947113,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 10.4)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.333333333333333)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.11111111111111)"
06-01-2023 14:30:51.134229,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 10.4)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.333333333333333)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:30:52.326140,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 10.733333333333333)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.333333333333333)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:30:53.455929,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 10.8)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.333333333333333)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:30:54.501650,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 10.8)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.333333333333333)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:30:55.661886,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 10.8)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 7.133333333333334)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:30:56.834732,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 10.8)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 7.066666666666666)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:30:58.061949,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 10.8)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 7.1000000000000005)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:30:59.135617,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 10.8)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 7.1000000000000005)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:00.288216,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 10.8)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 7.1000000000000005)","(61.0, 140.0, 121.42857142857143)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:01.471494,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 10.8)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.9)","(61.0, 140.0, 121.42857142857143)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:02.712353,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.666666666666666)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.9)","(61.0, 140.0, 121.42857142857143)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:03.923118,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.666666666666666)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.9)","(61.0, 140.0, 121.42857142857143)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:05.055047,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.666666666666666)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 121.42857142857143)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:06.212295,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.666666666666666)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 121.42857142857143)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:07.379466,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.666666666666666)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 121.42857142857143)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:08.480609,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.666666666666666)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 121.42857142857143)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:09.574240,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.666666666666666)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 121.42857142857143)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:10.783355,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.666666666666666)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 121.42857142857143)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:12.004252,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.666666666666666)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 121.42857142857143)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:13.161683,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.666666666666666)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 121.42857142857143)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:14.356508,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.666666666666666)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 121.42857142857143)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:15.736368,"(2.0, 2.84, 2.6399999999999997)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.666666666666666)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:17.060921,"(2.0, 2.84, 2.8354140127388536)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.666666666666666)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:18.342854,"(2.0, 2.84, 2.8354140127388536)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.666666666666666)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:19.630003,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.666666666666666)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:20.824118,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.666666666666666)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:22.039531,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.688888888888888)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:23.162531,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.688888888888888)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:24.365213,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.688888888888888)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:25.528037,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.72)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:26.718550,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.72)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:27.841199,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.72)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:28.984891,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.72)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:30.211637,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.72)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 36.5)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:31.382388,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.72)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 36.5)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:32.628592,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.72)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 36.5)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:33.848183,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.72)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 36.5)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:35.045795,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.72)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 36.888888888888886)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:36.129529,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.72)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:37.236790,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.72)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:38.635656,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.72)","(3.6, 5.2, 5.066666666666666)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:39.783862,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.675)","(3.6, 5.2, 5.0777777777777775)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:41.007217,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.711111111111112)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 120.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:42.153603,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.711111111111112)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 128.33333333333331)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:43.277517,"(2.0, 2.84, 2.56)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.711111111111112)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 128.33333333333331)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:44.473008,"(2.0, 2.52, 2.453333333333333)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.628571428571428)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 128.33333333333331)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:45.582324,"(2.0, 2.52, 2.453333333333333)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.628571428571428)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 128.33333333333331)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:46.677295,"(2.0, 2.52, 2.453333333333333)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.48)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 128.33333333333331)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:47.829176,"(2.0, 2.52, 2.453333333333333)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.48)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 114.0)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:48.887473,"(2.0, 2.52, 2.453333333333333)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.48)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 128.33333333333331)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:49.926245,"(2.0, 2.52, 2.453333333333333)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.48)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 128.33333333333331)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:51.040759,"(2.0, 2.52, 2.453333333333333)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.48)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 128.33333333333331)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:52.129243,"(2.0, 2.52, 2.453333333333333)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.48)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 128.33333333333331)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:53.239727,"(2.0, 2.52, 2.453333333333333)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.675)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 128.33333333333331)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:54.335203,"(2.0, 2.52, 2.453333333333333)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.675)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 128.33333333333331)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:55.424067,"(2.0, 2.52, 2.453333333333333)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.675)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 128.33333333333331)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:56.522441,"(2.0, 2.52, 2.453333333333333)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.675)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 128.33333333333331)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:57.686758,"(2.0, 2.52, 2.453333333333333)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.675)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 128.33333333333331)","(21.0, 32.0, 29.4)"
06-01-2023 14:31:59.055856,"(2.0, 2.52, 2.453333333333333)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.675)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 128.33333333333331)","(21.0, 32.0, 29.4)"
06-01-2023 14:32:00.368768,"(2.0, 2.52, 2.453333333333333)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.675)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 128.33333333333331)","(21.0, 32.0, 29.4)"
06-01-2023 14:32:01.577505,"(2.0, 2.52, 2.453333333333333)","(15.0, 19.5, 17.5)","(8.0, 12.0, 11.675)","(3.6, 5.2, 5.09)","(26.0, 40.0, 34.4)","(41.0, 95.0, 65.0)","(5.5, 7.4, 6.7)","(61.0, 140.0, 128.33333333333331)","(21.0, 32.0, 29.4)"
