,Miss Indi,Eker The Wrecker,Tilly Devine,Sublime Dallas,Mighty Kristy,Early Sunset,Sirius Thinking,Speedy Sunny
14-12-2022 13:46:55.736016,"(7.0, 14.5, 13.0)","(2.6, 3.2, 3.191666666666667)","(4.6, 5.1, 4.881818181818182)","(7.5, 13.5, 12.75)","(21.0, 75.0, 51.5)","(13.0, 34.0, 33.45454545454545)","(3.7, 5.0, 4.46)","(21.0, 65.0, 46.0)"
14-12-2022 13:46:56.847094,"(7.0, 14.5, 13.0)","(2.6, 3.2, 3.191666666666667)","(4.6, 5.1, 4.881818181818182)","(7.5, 13.5, 12.75)","(21.0, 75.0, 51.5)","(13.0, 34.0, 34.92307692307692)","(3.7, 5.0, 4.46)","(21.0, 65.0, 50.75)"
14-12-2022 13:46:57.936249,"(7.0, 14.5, 13.0)","(2.6, 3.2, 3.191666666666667)","(4.6, 5.1, 4.982926829268292)","(7.5, 13.5, 12.75)","(21.0, 75.0, 51.5)","(13.0, 36.0, 34.92307692307692)","(3.7, 5.0, 4.46)","(21.0, 65.0, 52.625)"
14-12-2022 13:46:59.081047,"(7.0, 14.5, 13.0)","(2.6, 3.2, 3.190909090909091)","(4.6, 5.1, 4.817647058823529)","(7.5, 13.5, 12.75)","(21.0, 75.0, 51.5)","(13.0, 36.0, 34.92307692307692)","(3.7, 5.0, 4.46)","(21.0, 65.0, 49.76923076923077)"
14-12-2022 13:47:00.318076,"(7.0, 14.5, 13.0)","(2.6, 3.2, 3.191666666666667)","(4.6, 5.1, 4.817647058823529)","(7.5, 13.5, 12.75)","(21.0, 75.0, 51.5)","(13.0, 36.0, 31.333333333333332)","(3.7, 5.0, 4.46)","(21.0, 65.0, 49.76923076923077)"
14-12-2022 13:47:01.461295,"(7.0, 14.5, 13.166666666666666)","(2.6, 3.2, 3.191666666666667)","(4.6, 5.1, 4.817647058823529)","(7.5, 13.5, 12.75)","(21.0, 75.0, 51.5)","(13.0, 36.0, 31.333333333333332)","(3.7, 5.0, 4.46)","(21.0, 65.0, 49.76923076923077)"
14-12-2022 13:47:02.671928,"(7.0, 14.5, 12.785714285714285)","(2.6, 3.2, 3.191666666666667)","(4.6, 5.1, 4.817647058823529)","(7.5, 13.5, 12.75)","(21.0, 75.0, 51.5)","(13.0, 36.0, 32.5)","(3.7, 5.0, 4.46)","(21.0, 65.0, 49.76923076923077)"
14-12-2022 13:47:03.880855,"(7.0, 14.5, 12.785714285714285)","(2.6, 3.2, 3.1714285714285717)","(4.6, 5.1, 4.546153846153846)","(7.5, 13.5, 12.75)","(21.0, 75.0, 51.5)","(13.0, 36.0, 32.5)","(3.7, 5.0, 4.46)","(21.0, 65.0, 49.76923076923077)"
14-12-2022 13:47:05.291438,"(7.0, 14.5, 12.785714285714285)","(2.6, 3.2, 3.177777777777778)","(4.6, 5.1, 4.747058823529412)","(7.5, 13.0, 11.035714285714286)","(21.0, 75.0, 51.5)","(13.0, 36.0, 32.5)","(3.7, 5.0, 4.46)","(21.0, 65.0, 49.76923076923077)"
14-12-2022 13:47:06.616131,"(7.0, 14.5, 12.785714285714285)","(2.6, 3.2, 3.177777777777778)","(4.6, 5.1, 4.747058823529412)","(7.5, 13.0, 11.035714285714286)","(21.0, 75.0, 58.57142857142857)","(13.0, 36.0, 32.5)","(3.7, 5.0, 4.46)","(21.0, 65.0, 49.76923076923077)"
14-12-2022 13:47:07.939565,"(7.0, 14.5, 12.785714285714285)","(2.6, 3.2, 3.177777777777778)","(4.6, 5.1, 4.546153846153846)","(7.5, 13.0, 11.035714285714286)","(21.0, 75.0, 58.57142857142857)","(13.0, 36.0, 32.5)","(3.7, 5.0, 4.46)","(21.0, 65.0, 49.76923076923077)"
14-12-2022 13:47:09.245569,"(7.0, 14.5, 12.785714285714285)","(2.6, 3.2, 3.177777777777778)","(4.6, 5.1, 4.747058823529412)","(7.5, 13.0, 11.035714285714286)","(21.0, 75.0, 58.57142857142857)","(13.0, 36.0, 32.5)","(3.7, 5.0, 4.614285714285714)","(21.0, 65.0, 49.76923076923077)"
14-12-2022 13:47:10.518802,"(7.0, 14.5, 12.785714285714285)","(2.6, 3.2, 3.177777777777778)","(4.6, 5.1, 4.747058823529412)","(7.5, 13.0, 11.035714285714286)","(21.0, 75.0, 58.57142857142857)","(13.0, 36.0, 32.5)","(3.7, 5.0, 4.614285714285714)","(21.0, 65.0, 49.76923076923077)"
14-12-2022 13:47:11.743601,"(7.0, 14.5, 12.785714285714285)","(2.6, 3.2, 3.177777777777778)","(4.6, 5.1, 4.747058823529412)","(7.5, 13.0, 11.035714285714286)","(21.0, 75.0, 58.57142857142857)","(13.0, 36.0, 32.5)","(3.7, 5.0, 4.614285714285714)","(21.0, 65.0, 49.76923076923077)"
14-12-2022 13:47:12.979139,"(7.0, 14.5, 12.785714285714285)","(2.6, 3.2, 3.177777777777778)","(4.6, 5.1, 4.747058823529412)","(7.5, 13.0, 11.035714285714286)","(21.0, 75.0, 58.57142857142857)","(13.0, 36.0, 32.5)","(3.7, 5.0, 4.614285714285714)","(21.0, 65.0, 49.76923076923077)"
14-12-2022 13:47:14.114739,"(7.0, 14.5, 12.785714285714285)","(2.6, 3.2, 3.19375)","(4.6, 5.1, 4.704166666666667)","(7.5, 13.0, 11.181818181818182)","(21.0, 75.0, 58.57142857142857)","(13.0, 36.0, 32.5)","(3.7, 5.0, 4.614285714285714)","(21.0, 65.0, 49.76923076923077)"
14-12-2022 13:47:15.436716,"(7.0, 14.5, 12.785714285714285)","(2.6, 3.25, 3.2333333333333334)","(4.6, 5.1, 4.704166666666667)","(7.5, 13.0, 11.181818181818182)","(21.0, 75.0, 58.57142857142857)","(13.0, 36.0, 32.5)","(3.7, 5.0, 4.614285714285714)","(21.0, 65.0, 49.76923076923077)"
14-12-2022 13:47:16.799874,"(7.0, 14.5, 12.785714285714285)","(2.6, 3.25, 3.2333333333333334)","(4.6, 5.1, 4.704166666666667)","(7.5, 13.0, 11.181818181818182)","(21.0, 75.0, 58.57142857142857)","(13.0, 36.0, 32.5)","(3.7, 5.0, 4.614285714285714)","(21.0, 65.0, 49.76923076923077)"
14-12-2022 13:47:18.061778,"(7.0, 14.5, 12.785714285714285)","(2.6, 3.25, 3.2363636363636363)","(4.6, 5.1, 4.53)","(7.5, 13.0, 11.181818181818182)","(21.0, 75.0, 49.44444444444444)","(13.0, 36.0, 32.5)","(3.7, 5.0, 4.614285714285714)","(21.0, 65.0, 49.76923076923077)"
14-12-2022 13:47:19.543937,"(7.0, 14.5, 12.785714285714285)","(2.6, 3.25, 3.2363636363636363)","(4.6, 5.1, 4.704166666666667)","(7.5, 13.0, 11.181818181818182)","(21.0, 75.0, 49.44444444444444)","(13.0, 36.0, 32.5)","(3.7, 5.0, 4.614285714285714)","(21.0, 65.0, 49.76923076923077)"
14-12-2022 13:47:20.924845,"(7.0, 14.5, 12.785714285714285)","(2.6, 3.25, 3.2333333333333334)","(4.6, 5.1, 4.704166666666667)","(7.5, 13.0, 11.181818181818182)","(21.0, 75.0, 49.44444444444444)","(13.0, 36.0, 32.5)","(3.7, 5.0, 4.815384615384615)","(21.0, 65.0, 54.0)"
14-12-2022 13:47:22.222637,"(7.0, 14.5, 12.785714285714285)","(2.6, 3.25, 3.2333333333333334)","(4.6, 5.1, 4.725)","(7.5, 13.0, 11.181818181818182)","(21.0, 75.0, 49.44444444444444)","(13.0, 36.0, 32.5)","(3.7, 5.0, 4.815384615384615)","(21.0, 65.0, 54.0)"
14-12-2022 13:47:23.535113,"(7.0, 14.5, 13.5)","(2.6, 3.25, 3.2333333333333334)","(4.6, 5.1, 4.5375)","(7.5, 13.0, 11.181818181818182)","(21.0, 75.0, 49.44444444444444)","(13.0, 36.0, 34.5)","(3.7, 5.0, 4.815384615384615)","(21.0, 65.0, 54.0)"
14-12-2022 13:47:24.783573,"(7.0, 14.5, 12.4)","(2.6, 3.25, 3.2333333333333334)","(4.6, 5.1, 4.5375)","(7.5, 13.0, 10.96875)","(21.0, 75.0, 49.44444444444444)","(13.0, 40.0, 32.4)","(3.7, 5.0, 4.815384615384615)","(21.0, 65.0, 54.0)"
14-12-2022 13:47:26.079912,"(7.0, 14.5, 12.4)","(2.6, 3.25, 3.2333333333333334)","(4.6, 5.1, 4.783333333333333)","(7.5, 13.0, 10.96875)","(21.0, 75.0, 58.57142857142857)","(15.0, 46.0, 30.833333333333332)","(3.7, 5.0, 4.815384615384615)","(21.0, 65.0, 54.0)"
14-12-2022 13:47:27.320076,"(7.0, 14.5, 12.4)","(2.6, 3.25, 3.2333333333333334)","(4.6, 5.1, 4.783333333333333)","(7.5, 13.0, 10.96875)","(21.0, 75.0, 58.57142857142857)","(15.0, 40.0, 35.0)","(3.7, 5.0, 4.6)","(21.0, 65.0, 54.0)"
14-12-2022 13:47:28.483045,"(7.0, 14.5, 12.4)","(2.6, 3.25, 3.2333333333333334)","(4.6, 5.1, 4.704166666666667)","(7.5, 13.0, 10.96875)","(21.0, 75.0, 58.57142857142857)","(15.0, 40.0, 35.0)","(3.7, 5.0, 4.72)","(21.0, 65.0, 54.0)"
14-12-2022 13:47:29.701306,"(7.0, 14.5, 12.4)","(2.6, 3.25, 3.2333333333333334)","(4.6, 5.1, 4.704166666666667)","(7.5, 13.0, 10.96875)","(21.0, 75.0, 58.57142857142857)","(15.0, 40.0, 35.0)","(3.7, 5.0, 4.72)","(21.0, 65.0, 54.0)"
14-12-2022 13:47:30.883464,"(7.0, 14.5, 12.4)","(2.6, 3.25, 3.2333333333333334)","(4.6, 5.1, 4.783333333333333)","(7.5, 13.0, 10.96875)","(21.0, 70.0, 43.76)","(15.0, 40.0, 35.0)","(3.7, 5.0, 4.72)","(21.0, 65.0, 54.66666666666667)"
14-12-2022 13:47:32.078278,"(7.0, 14.5, 12.4)","(2.6, 3.25, 3.2333333333333334)","(4.6, 5.1, 4.783333333333333)","(7.5, 13.0, 10.96875)","(21.0, 65.0, 61.4)","(15.0, 40.0, 35.0)","(3.7, 5.0, 4.72)","(21.0, 65.0, 40.142857142857146)"
14-12-2022 13:47:33.256639,"(7.0, 14.5, 12.4)","(2.6, 3.25, 3.2333333333333334)","(4.6, 5.1, 4.783333333333333)","(7.5, 13.0, 10.96875)","(21.0, 65.0, 61.4)","(15.0, 40.0, 35.0)","(3.7, 5.0, 4.72)","(21.0, 65.0, 40.142857142857146)"
14-12-2022 13:47:34.455692,"(7.0, 14.5, 11.777777777777779)","(2.6, 3.25, 3.2333333333333334)","(4.6, 5.1, 4.771428571428571)","(7.5, 13.0, 10.857142857142858)","(21.0, 65.0, 61.4)","(15.0, 40.0, 35.0)","(3.7, 5.0, 4.665217391304347)","(21.0, 65.0, 40.142857142857146)"
14-12-2022 13:47:35.693717,"(7.0, 14.5, 12.458333333333334)","(2.6, 3.25, 3.2333333333333334)","(4.4, 5.1, 4.689285714285714)","(7.5, 13.0, 10.916666666666666)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.7, 5.0, 4.665217391304347)","(21.0, 65.0, 40.142857142857146)"
14-12-2022 13:47:36.867038,"(7.0, 14.5, 12.458333333333334)","(2.6, 3.25, 3.2333333333333334)","(4.4, 5.1, 4.771428571428571)","(7.5, 12.0, 11.25)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.7, 4.9, 4.58)","(21.0, 65.0, 40.142857142857146)"
14-12-2022 13:47:38.041333,"(7.0, 14.5, 12.458333333333334)","(2.6, 3.25, 3.2333333333333334)","(4.4, 5.1, 4.771428571428571)","(7.5, 12.0, 10.90909090909091)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.7, 4.9, 4.58)","(21.0, 65.0, 40.142857142857146)"
14-12-2022 13:47:39.157574,"(7.0, 14.5, 12.458333333333334)","(2.6, 3.25, 3.2333333333333334)","(4.4, 5.1, 4.771428571428571)","(7.5, 12.0, 10.90909090909091)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.366666666666666)","(21.0, 65.0, 40.142857142857146)"
14-12-2022 13:47:40.340089,"(7.0, 14.5, 12.458333333333334)","(2.6, 3.25, 3.2333333333333334)","(4.4, 5.1, 4.689285714285714)","(7.5, 12.0, 10.90909090909091)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.366666666666666)","(21.0, 65.0, 40.142857142857146)"
14-12-2022 13:47:41.539320,"(7.0, 14.5, 12.458333333333334)","(2.6, 3.25, 3.2333333333333334)","(4.4, 5.1, 4.771428571428571)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.333333333333333)","(21.0, 65.0, 40.142857142857146)"
14-12-2022 13:47:42.778351,"(7.0, 14.5, 12.944444444444445)","(2.6, 3.25, 3.2333333333333334)","(4.4, 5.1, 4.771428571428571)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.3428571428571425)","(21.0, 65.0, 40.142857142857146)"
14-12-2022 13:47:44.023980,"(7.0, 14.5, 13.1875)","(2.6, 3.25, 3.2333333333333334)","(4.4, 5.1, 4.771428571428571)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.3428571428571425)","(21.0, 65.0, 40.142857142857146)"
14-12-2022 13:47:45.268123,"(7.0, 14.5, 13.1875)","(2.6, 3.25, 3.2333333333333334)","(4.4, 5.1, 4.689285714285714)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.3428571428571425)","(21.0, 65.0, 40.142857142857146)"
14-12-2022 13:47:46.484100,"(7.0, 14.5, 13.5)","(2.6, 3.25, 3.2333333333333334)","(4.4, 5.1, 4.771428571428571)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.3428571428571425)","(21.0, 65.0, 55.333333333333336)"
14-12-2022 13:47:47.725859,"(7.0, 15.0, 13.6)","(2.6, 3.25, 3.2333333333333334)","(4.4, 5.1, 4.771428571428571)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.333333333333333)","(21.0, 65.0, 55.333333333333336)"
14-12-2022 13:47:48.872435,"(7.0, 15.0, 13.0)","(2.6, 3.25, 3.2333333333333334)","(4.4, 5.1, 4.771428571428571)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.333333333333333)","(21.0, 65.0, 55.333333333333336)"
14-12-2022 13:47:50.001107,"(7.0, 15.0, 12.846153846153847)","(2.6, 3.25, 3.2333333333333334)","(4.4, 5.1, 4.771428571428571)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.3428571428571425)","(21.0, 65.0, 55.333333333333336)"
14-12-2022 13:47:51.185144,"(7.0, 15.0, 12.846153846153847)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 4.853571428571429)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.3428571428571425)","(21.0, 65.0, 55.333333333333336)"
14-12-2022 13:47:52.276067,"(7.0, 15.0, 13.25)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 4.853571428571429)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.51)","(21.0, 65.0, 55.333333333333336)"
14-12-2022 13:47:53.664141,"(7.0, 15.0, 13.25)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 4.853571428571429)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.475)","(21.0, 65.0, 55.333333333333336)"
14-12-2022 13:47:54.939793,"(7.0, 15.0, 13.25)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 4.771428571428571)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.588)","(21.0, 65.0, 58.15384615384615)"
14-12-2022 13:47:56.194687,"(7.0, 15.0, 13.25)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 4.771428571428571)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.557894736842106)","(21.0, 60.0, 58.15384615384615)"
14-12-2022 13:47:57.540908,"(7.0, 15.0, 13.25)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 4.853571428571429)","(7.5, 12.0, 10.76923076923077)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.557894736842106)","(21.0, 60.0, 58.15384615384615)"
14-12-2022 13:47:58.849944,"(7.0, 15.0, 13.25)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 4.853571428571429)","(7.5, 12.0, 10.76923076923077)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.557894736842106)","(21.0, 60.0, 58.15384615384615)"
14-12-2022 13:48:00.130592,"(7.0, 15.0, 13.25)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 4.853571428571429)","(7.5, 12.0, 10.76923076923077)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.557894736842106)","(21.0, 60.0, 58.15384615384615)"
14-12-2022 13:48:01.338578,"(7.0, 15.0, 13.25)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 4.853571428571429)","(7.5, 12.0, 10.76923076923077)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.333333333333333)","(21.0, 60.0, 58.15384615384615)"
14-12-2022 13:48:02.600429,"(7.0, 15.0, 13.25)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 4.853571428571429)","(7.5, 12.0, 10.76923076923077)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.333333333333333)","(21.0, 60.0, 58.15384615384615)"
14-12-2022 13:48:03.842985,"(7.0, 15.0, 13.636363636363637)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 4.935714285714286)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.333333333333333)","(21.0, 60.0, 58.15384615384615)"
14-12-2022 13:48:05.042514,"(7.0, 15.0, 13.636363636363637)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 4.941666666666666)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.333333333333333)","(21.0, 60.0, 58.15384615384615)"
14-12-2022 13:48:06.246627,"(7.0, 15.0, 14.166666666666666)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 4.8625)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.333333333333333)","(21.0, 60.0, 58.15384615384615)"
14-12-2022 13:48:07.507382,"(7.0, 15.0, 14.166666666666666)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 4.968965517241379)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.4423076923076925)","(21.0, 60.0, 58.15384615384615)"
14-12-2022 13:48:08.728754,"(7.0, 15.0, 14.357142857142858)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 4.968965517241379)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.4423076923076925)","(21.0, 60.0, 58.15384615384615)"
14-12-2022 13:48:10.031624,"(7.0, 15.0, 14.357142857142858)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 4.968965517241379)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.4423076923076925)","(21.0, 60.0, 58.15384615384615)"
14-12-2022 13:48:11.254653,"(7.0, 15.0, 14.357142857142858)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 4.941666666666666)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.4423076923076925)","(21.0, 60.0, 58.15384615384615)"
14-12-2022 13:48:12.465683,"(7.0, 15.0, 14.166666666666666)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 5.03125)","(7.5, 12.0, 10.625)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.9, 4.333333333333333)","(21.0, 60.0, 58.0)"
14-12-2022 13:48:13.580213,"(7.0, 15.5, 14.7)","(2.6, 3.25, 3.2409090909090907)","(4.4, 5.1, 5.156493506493506)","(7.5, 12.0, 10.2)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.8, 4.3090909090909095)","(21.0, 60.0, 58.0)"
14-12-2022 13:48:14.744294,"(7.0, 15.5, 14.7)","(2.6, 3.25, 3.24375)","(4.4, 5.2, 5.156493506493506)","(7.5, 12.0, 10.08)","(21.0, 65.0, 61.4)","(16.0, 40.0, 35.0)","(3.8, 4.8, 4.333333333333334)","(21.0, 60.0, 56.57142857142857)"
14-12-2022 13:48:15.868435,"(7.0, 15.5, 14.9)","(2.6, 3.25, 3.24375)","(4.4, 5.2, 5.157861635220126)","(7.5, 12.0, 10.17142857142857)","(21.0, 65.0, 62.6)","(16.0, 40.0, 33.125)","(3.8, 4.7, 4.333333333333334)","(21.0, 60.0, 56.57142857142857)"
14-12-2022 13:48:17.357032,"(7.0, 15.5, 15.045454545454545)","(2.6, 3.25, 3.24375)","(4.4, 5.2, 5.163013698630137)","(7.5, 12.0, 10.17142857142857)","(21.0, 65.0, 56.25)","(16.0, 40.0, 34.76190476190476)","(3.8, 4.7, 4.205882352941177)","(21.0, 60.0, 56.57142857142857)"
14-12-2022 13:48:18.636019,"(7.0, 16.0, 15.166666666666666)","(2.6, 3.25, 3.24375)","(4.4, 5.2, 5.163013698630137)","(7.5, 12.0, 10.17142857142857)","(21.0, 65.0, 56.25)","(16.0, 40.0, 34.76190476190476)","(3.8, 4.7, 4.145833333333333)","(21.0, 60.0, 56.57142857142857)"
14-12-2022 13:48:19.934800,"(7.0, 16.0, 15.166666666666666)","(2.6, 3.25, 3.24375)","(4.4, 5.2, 5.134939759036144)","(7.5, 12.0, 10.17142857142857)","(21.0, 65.0, 56.25)","(16.0, 40.0, 34.76190476190476)","(3.8, 4.7, 4.184210526315789)","(21.0, 60.0, 56.57142857142857)"
14-12-2022 13:48:21.158879,"(7.0, 16.0, 15.166666666666666)","(2.6, 3.25, 3.24375)","(4.4, 5.2, 5.132499999999999)","(7.5, 12.0, 10.17142857142857)","(21.0, 65.0, 56.25)","(16.0, 40.0, 34.76190476190476)","(3.8, 4.5, 4.291666666666667)","(21.0, 60.0, 56.57142857142857)"
14-12-2022 13:48:22.334312,"(7.0, 16.0, 15.166666666666666)","(2.6, 3.25, 3.24375)","(4.4, 5.2, 5.140625)","(7.5, 12.0, 10.17142857142857)","(21.0, 65.0, 56.25)","(16.0, 40.0, 34.76190476190476)","(3.8, 4.5, 4.291666666666667)","(21.0, 60.0, 56.57142857142857)"
14-12-2022 13:48:23.532294,"(7.0, 16.0, 14.833333333333334)","(2.6, 3.25, 3.24375)","(4.4, 5.2, 5.140625)","(7.5, 12.0, 10.17142857142857)","(21.0, 65.0, 48.75)","(16.0, 40.0, 34.76190476190476)","(3.8, 4.5, 4.291666666666667)","(21.0, 60.0, 56.57142857142857)"
14-12-2022 13:48:24.785400,"(7.5, 16.0, 15.166666666666666)","(2.6, 3.25, 3.24375)","(4.4, 5.2, 5.144927536231884)","(7.5, 12.0, 10.17142857142857)","(21.0, 55.0, 52.22222222222222)","(17.0, 40.0, 34.76190476190476)","(3.8, 4.5, 4.291666666666667)","(21.0, 60.0, 56.57142857142857)"
14-12-2022 13:48:25.998693,"(7.5, 16.0, 15.166666666666666)","(2.6, 3.25, 3.24375)","(4.4, 5.2, 5.144927536231884)","(7.5, 12.0, 10.330769230769231)","(21.0, 55.0, 52.22222222222222)","(17.0, 40.0, 34.76190476190476)","(3.8, 4.5, 4.291666666666667)","(21.0, 60.0, 56.57142857142857)"
14-12-2022 13:48:27.176157,"(7.5, 16.0, 15.166666666666666)","(2.6, 3.25, 3.24375)","(4.4, 5.2, 5.144927536231884)","(7.5, 11.5, 10.127777777777778)","(21.0, 55.0, 53.214285714285715)","(17.0, 40.0, 34.76190476190476)","(3.8, 4.5, 4.241379310344827)","(21.0, 60.0, 56.57142857142857)"
14-12-2022 13:48:28.335694,"(7.5, 16.0, 15.166666666666666)","(2.6, 3.25, 3.24375)","(4.4, 5.2, 5.144927536231884)","(7.5, 11.5, 10.127777777777778)","(21.0, 55.0, 53.214285714285715)","(17.0, 40.0, 34.76190476190476)","(3.8, 4.5, 4.241379310344827)","(21.0, 60.0, 56.57142857142857)"
14-12-2022 13:48:29.646516,"(7.5, 16.0, 15.166666666666666)","(2.6, 3.25, 3.24375)","(4.4, 5.2, 5.144927536231884)","(7.5, 11.5, 10.127777777777778)","(21.0, 55.0, 48.57142857142857)","(17.0, 40.0, 36.333333333333336)","(3.8, 4.5, 4.266666666666667)","(21.0, 60.0, 50.5)"
14-12-2022 13:48:31.016037,"(7.5, 16.0, 15.166666666666666)","(2.6, 3.25, 3.24375)","(4.4, 5.2, 5.144927536231884)","(7.5, 11.5, 10.127777777777778)","(21.0, 60.0, 48.57142857142857)","(17.0, 40.0, 36.333333333333336)","(3.8, 4.4, 4.224)","(21.0, 65.0, 50.5)"
14-12-2022 13:48:32.400769,"(7.5, 16.0, 15.166666666666666)","(2.6, 3.25, 3.24375)","(4.4, 5.2, 5.144927536231884)","(7.5, 11.5, 10.127777777777778)","(21.0, 60.0, 48.57142857142857)","(17.0, 40.0, 36.333333333333336)","(3.8, 4.4, 4.224)","(21.0, 65.0, 50.5)"
14-12-2022 13:48:33.781103,"(7.5, 16.0, 15.166666666666666)","(2.6, 3.25, 3.24375)","(4.4, 5.2, 5.144927536231884)","(8.0, 11.5, 10.013043478260869)","(21.0, 60.0, 48.57142857142857)","(18.0, 40.0, 36.333333333333336)","(3.8, 4.4, 4.1866666666666665)","(21.0, 65.0, 50.5)"
14-12-2022 13:48:35.076795,"(7.5, 16.0, 15.027777777777779)","(2.6, 3.25, 3.24375)","(4.4, 5.2, 5.144927536231884)","(8.0, 11.5, 10.013043478260869)","(21.0, 60.0, 48.57142857142857)","(18.0, 40.0, 36.333333333333336)","(3.8, 4.4, 4.181818181818182)","(21.0, 65.0, 50.5)"
14-12-2022 13:48:36.322267,"(7.5, 16.0, 14.666666666666666)","(2.6, 3.25, 3.24375)","(4.4, 5.2, 5.144927536231884)","(8.0, 11.5, 10.013043478260869)","(21.0, 60.0, 48.57142857142857)","(18.0, 40.0, 33.75)","(3.8, 4.4, 4.181818181818182)","(21.0, 65.0, 50.5)"
14-12-2022 13:48:37.529638,"(7.5, 16.0, 15.027777777777779)","(2.6, 3.25, 3.2375)","(4.4, 5.2, 5.144927536231884)","(8.0, 11.5, 10.013043478260869)","(21.0, 60.0, 48.57142857142857)","(18.0, 40.0, 35.23809523809524)","(3.8, 4.4, 4.181818181818182)","(21.0, 65.0, 50.5)"
