,Atomic Julia,Cheers Poverty,Chemical Reactor,Makaila,Orator,Supercharged,Spearhead,Whodat Boodat
09-01-2023 15:43:39.875089,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 11.9)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 13.95)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:43:41.014815,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 11.9)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 13.95)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:43:42.109632,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 11.9)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 13.95)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:43:43.271688,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 11.9)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 13.95)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:43:44.440422,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 11.9)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 16.64)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:43:45.639349,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 11.9)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 16.64)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:43:46.888006,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 11.9)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 16.64)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:43:48.185495,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 11.9)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 16.64)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:43:49.423600,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 11.9)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 16.64)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:43:50.590073,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 11.9)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 16.64)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:43:51.756698,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 11.9)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 16.64)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:43:52.966355,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 11.9)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 16.64)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:43:54.197433,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:43:55.317418,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:43:56.487578,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:43:57.646405,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:43:58.840815,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:43:59.930503,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:01.193425,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:02.577734,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:03.844492,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:05.213072,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:06.588569,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:07.905689,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:09.025708,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:10.084600,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:11.262270,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:12.423350,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:13.566944,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:14.691196,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:15.751651,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:16.886035,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:18.073178,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:19.316637,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:20.461941,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:21.530580,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:22.628617,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:23.723118,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:24.760260,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:25.920557,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:27.084088,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:28.254512,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:29.394514,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:30.485903,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:31.564158,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:32.652575,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:33.645951,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:34.708171,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:35.789526,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:36.891432,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:38.037450,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.5842857142857143)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:39.064568,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.5842857142857143)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:40.157409,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.775)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:41.207670,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:42.324284,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:43.415626,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:44.483231,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.191666666666666)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:45.608437,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.375)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:46.665976,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.375)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:47.767737,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.375)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:48.842154,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.375)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:49.959406,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.375)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:51.007072,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.375)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:52.017041,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.375)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:53.016411,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.375)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:54.015530,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.375)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:55.086225,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.375)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:56.226387,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.375)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:57.283528,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.375)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:58.358567,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.375)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:44:59.464676,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.375)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:45:00.623322,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.375)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:45:01.734066,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 33.666666666666664)","(9.0, 16.5, 14.966666666666667)","(1.45, 1.63, 1.6053846153846154)","(3.2, 5.2, 4.375)","(10.0, 18.5, 12.833333333333334)","(61.0, 200.0, 157.14285714285714)"
09-01-2023 15:45:02.915940,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 170.0)","(21.0, 55.0, 31.0)","(9.0, 16.5, 12.033333333333333)","(1.45, 1.63, 1.6086666666666667)","(3.2, 5.2, 4.319999999999999)","(10.0, 18.5, 14.25)","(61.0, 200.0, 103.33333333333334)"
09-01-2023 15:45:03.997027,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 182.0)","(21.0, 55.0, 31.0)","(9.0, 16.5, 12.033333333333333)","(1.45, 1.63, 1.6086666666666667)","(3.2, 5.2, 4.319999999999999)","(10.0, 18.5, 14.25)","(61.0, 200.0, 103.33333333333334)"
09-01-2023 15:45:05.060125,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 182.0)","(21.0, 55.0, 31.0)","(9.0, 16.5, 12.033333333333333)","(1.45, 1.63, 1.6086666666666667)","(3.2, 5.2, 4.319999999999999)","(10.0, 18.5, 14.25)","(61.0, 200.0, 103.33333333333334)"
09-01-2023 15:45:06.154061,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 182.0)","(21.0, 55.0, 31.0)","(9.0, 16.5, 12.033333333333333)","(1.45, 1.63, 1.6086666666666667)","(3.2, 5.2, 4.319999999999999)","(10.0, 18.5, 14.25)","(61.0, 200.0, 103.33333333333334)"
09-01-2023 15:45:07.197701,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 182.0)","(21.0, 55.0, 31.0)","(9.0, 16.5, 12.033333333333333)","(1.45, 1.63, 1.6086666666666667)","(3.2, 5.2, 4.319999999999999)","(10.0, 18.5, 14.25)","(61.0, 200.0, 103.33333333333334)"
09-01-2023 15:45:08.296559,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 182.0)","(21.0, 55.0, 31.0)","(9.0, 16.5, 12.033333333333333)","(1.45, 1.63, 1.6086666666666667)","(3.2, 5.2, 4.319999999999999)","(10.0, 18.5, 14.25)","(61.0, 200.0, 103.33333333333334)"
09-01-2023 15:45:09.469900,"(101.0, 210.0, 178.57142857142856)","(71.0, 210.0, 182.0)","(21.0, 55.0, 31.0)","(9.0, 16.5, 12.033333333333333)","(1.45, 1.63, 1.6086666666666667)","(3.2, 5.2, 4.319999999999999)","(10.0, 18.5, 14.25)","(61.0, 200.0, 103.33333333333334)"
