,Tranquil Coco,Clover Door,Little Gomez,Velocity Shinae,Colonel Angus,Bugatti Spiral,Smooth Grace,Ember Lad
15-12-2022 12:39:18.417489,"(26.0, 36.0, 33.76)","(26.0, 38.0, 36.666666666666664)","(1.35, 1.56, 1.5459349593495935)","(4.4, 5.9, 5.822580645161291)","(11.0, 17.0, 16.7)","(18.0, 28.0, 27.5)","(101.0, 300.0, 286.6666666666667)","(26.0, 46.0, 43.0)"
15-12-2022 12:39:19.632006,"(26.0, 36.0, 34.53333333333333)","(26.0, 38.0, 36.51428571428571)","(1.35, 1.55, 1.529948717948718)","(4.4, 5.9, 5.87719298245614)","(11.0, 17.0, 17.0)","(18.0, 28.0, 27.529411764705884)","(101.0, 300.0, 286.6666666666667)","(26.0, 46.0, 43.64705882352941)"
15-12-2022 12:39:20.764069,"(26.0, 36.0, 34.9)","(26.0, 38.0, 36.51428571428571)","(1.35, 1.54, 1.5295180722891566)","(4.4, 6.0, 5.88)","(11.0, 17.5, 17.0625)","(18.0, 28.0, 27.307692307692307)","(101.0, 300.0, 288.0)","(26.0, 46.0, 44.15384615384615)"
15-12-2022 12:39:21.867405,"(26.0, 36.0, 35.04347826086956)","(26.0, 38.0, 36.55555555555556)","(1.35, 1.54, 1.5295180722891566)","(4.4, 6.0, 5.88)","(11.0, 17.5, 17.0625)","(18.0, 28.0, 27.142857142857142)","(101.0, 300.0, 288.0)","(26.0, 46.0, 44.15384615384615)"
15-12-2022 12:39:22.953675,"(26.0, 36.0, 35.04347826086956)","(26.0, 38.0, 36.55555555555556)","(1.35, 1.54, 1.5295180722891566)","(4.4, 6.0, 5.97037037037037)","(11.0, 17.5, 17.714285714285715)","(18.0, 28.0, 27.560439560439562)","(101.0, 300.0, 286.6666666666667)","(26.0, 46.0, 43.375)"
15-12-2022 12:39:23.999350,"(26.0, 36.0, 34.285714285714285)","(26.0, 38.0, 36.470588235294116)","(1.35, 1.52, 1.515702479338843)","(4.4, 6.2, 6.123287671232877)","(11.0, 18.0, 17.833333333333332)","(18.0, 28.0, 27.217391304347824)","(101.0, 300.0, 286.6666666666667)","(26.0, 46.0, 43.391304347826086)"
15-12-2022 12:39:24.994597,"(26.0, 36.0, 34.11764705882353)","(26.0, 38.0, 36.5945945945946)","(1.35, 1.52, 1.5157142857142858)","(4.4, 6.2, 6.123287671232877)","(11.0, 19.0, 17.833333333333332)","(18.0, 28.0, 27.217391304347824)","(101.0, 300.0, 286.6666666666667)","(26.0, 46.0, 43.857142857142854)"
15-12-2022 12:39:26.037562,"(26.0, 36.0, 34.11764705882353)","(26.0, 38.0, 36.5945945945946)","(1.35, 1.52, 1.5152830188679245)","(4.4, 6.2, 5.941891891891892)","(11.0, 19.0, 18.5625)","(18.0, 28.0, 27.357142857142858)","(101.0, 300.0, 288.0)","(26.0, 46.0, 43.857142857142854)"
15-12-2022 12:39:27.099932,"(26.0, 36.0, 34.11764705882353)","(26.0, 38.0, 36.5945945945946)","(1.35, 1.52, 1.5152830188679245)","(4.4, 6.2, 6.067924528301887)","(11.0, 19.0, 18.375)","(18.0, 28.0, 27.379310344827587)","(101.0, 300.0, 286.6666666666667)","(26.0, 46.0, 43.5)"
15-12-2022 12:39:28.181719,"(26.0, 30.0, 29.5)","(26.0, 38.0, 36.5945945945946)","(1.35, 1.53, 1.5214285714285714)","(4.4, 6.2, 6.078260869565217)","(11.0, 18.5, 18.625)","(18.0, 28.0, 27.379310344827587)","(101.0, 300.0, 286.6666666666667)","(26.0, 46.0, 43.5)"
15-12-2022 12:39:29.277269,"(26.0, 29.0, 27.181818181818183)","(26.0, 38.0, 36.5945945945946)","(1.3, 1.53, 1.5214285714285714)","(4.6, 6.2, 6.078260869565217)","(12.0, 19.0, 18.625)","(18.0, 28.0, 27.379310344827587)","(101.0, 300.0, 288.0)","(26.0, 46.0, 43.333333333333336)"
15-12-2022 12:39:30.319206,"(26.0, 29.0, 27.333333333333332)","(26.0, 38.0, 36.63157894736842)","(1.3, 1.53, 1.5214285714285714)","(4.6, 6.2, 6.088)","(12.0, 19.5, 18.7)","(18.0, 28.0, 27.379310344827587)","(101.0, 300.0, 288.0)","(26.0, 46.0, 43.333333333333336)"
15-12-2022 12:39:31.341903,"(26.0, 29.0, 27.333333333333332)","(26.0, 38.0, 36.63157894736842)","(1.3, 1.52, 1.517044776119403)","(4.6, 6.2, 6.182352941176471)","(12.0, 19.5, 18.976190476190474)","(18.0, 28.0, 27.379310344827587)","(101.0, 300.0, 286.6666666666667)","(26.0, 46.0, 43.333333333333336)"
15-12-2022 12:39:32.443228,"(26.0, 29.0, 28.866666666666667)","(26.0, 38.0, 36.5945945945946)","(1.3, 1.52, 1.51728)","(4.6, 6.2, 6.182352941176471)","(12.0, 19.5, 19.214285714285715)","(18.0, 28.0, 27.357142857142858)","(101.0, 300.0, 286.6666666666667)","(26.0, 46.0, 43.333333333333336)"
15-12-2022 12:39:33.519142,"(26.0, 30.0, 28.76923076923077)","(26.0, 38.0, 34.19512195121951)","(1.3, 1.53, 1.526681614349776)","(4.6, 6.4, 6.101492537313433)","(12.0, 19.5, 19.25)","(18.0, 28.0, 27.357142857142858)","(101.0, 300.0, 286.6666666666667)","(26.0, 46.0, 43.81818181818182)"
15-12-2022 12:39:34.601366,"(26.0, 29.0, 28.75)","(26.0, 34.0, 33.0)","(1.3, 1.53, 1.5243262411347518)","(4.6, 6.4, 6.0992700729927005)","(12.0, 19.5, 19.214285714285715)","(18.0, 28.0, 27.357142857142858)","(101.0, 300.0, 286.6666666666667)","(26.0, 46.0, 44.22222222222222)"
15-12-2022 12:39:35.744104,"(26.0, 30.0, 28.428571428571427)","(26.0, 34.0, 32.714285714285715)","(1.3, 1.53, 1.5242238267148014)","(4.6, 6.4, 6.174358974358975)","(12.0, 19.5, 19.214285714285715)","(18.0, 28.0, 27.357142857142858)","(101.0, 300.0, 286.6666666666667)","(26.0, 46.0, 44.76923076923077)"
15-12-2022 12:39:36.887850,"(26.0, 30.0, 28.428571428571427)","(26.0, 34.0, 32.714285714285715)","(1.3, 1.53, 1.5242238267148014)","(4.6, 6.2, 6.174358974358975)","(12.0, 19.5, 19.214285714285715)","(18.0, 28.0, 27.357142857142858)","(101.0, 300.0, 286.6666666666667)","(26.0, 46.0, 44.76923076923077)"
15-12-2022 12:39:38.015610,"(26.0, 30.0, 28.833333333333332)","(26.0, 34.0, 33.333333333333336)","(1.3, 1.53, 1.5238461538461539)","(4.6, 6.2, 6.147826086956522)","(12.0, 19.5, 19.214285714285715)","(18.0, 28.0, 27.357142857142858)","(101.0, 300.0, 286.6666666666667)","(26.0, 46.0, 44.76923076923077)"
15-12-2022 12:39:39.145386,"(21.0, 30.0, 28.6)","(26.0, 32.0, 30.0)","(1.3, 1.53, 1.521919191919192)","(4.6, 6.2, 6.147826086956522)","(12.0, 19.5, 19.272727272727273)","(18.0, 28.0, 27.416666666666668)","(101.0, 300.0, 286.6666666666667)","(26.0, 46.0, 44.76923076923077)"
15-12-2022 12:39:40.301520,"(21.0, 30.0, 28.833333333333332)","(26.0, 32.0, 30.4)","(1.3, 1.53, 1.5075862068965518)","(4.6, 6.2, 6.080473372781065)","(12.0, 19.5, 19.77027027027027)","(18.0, 28.0, 27.357142857142858)","(101.0, 300.0, 286.6666666666667)","(26.0, 46.0, 46.5)"
15-12-2022 12:39:41.456691,"(21.0, 30.0, 29.1)","(21.0, 32.0, 30.4)","(1.3, 1.52, 1.5235185185185185)","(4.6, 6.4, 6.209395973154362)","(12.0, 22.0, 17.125)","(18.0, 28.0, 27.357142857142858)","(101.0, 300.0, 286.6666666666667)","(26.0, 48.0, 45.333333333333336)"
15-12-2022 12:39:42.611923,"(21.0, 32.0, 29.428571428571427)","(21.0, 32.0, 30.4)","(1.3, 1.53, 1.5235185185185185)","(4.6, 6.4, 6.209929078014184)","(12.0, 17.5, 17.166666666666668)","(18.0, 28.0, 27.357142857142858)","(101.0, 300.0, 286.6666666666667)","(26.0, 48.0, 44.54545454545455)"
15-12-2022 12:39:43.719702,"(21.0, 32.0, 29.166666666666668)","(21.0, 32.0, 30.133333333333333)","(1.3, 1.53, 1.5235185185185185)","(4.6, 6.4, 6.209929078014184)","(12.0, 17.5, 18.4811320754717)","(18.0, 28.0, 27.357142857142858)","(101.0, 300.0, 286.6666666666667)","(26.0, 50.0, 46.92307692307692)"
15-12-2022 12:39:44.814703,"(21.0, 32.0, 29.681818181818183)","(21.0, 32.0, 29.789473684210527)","(1.3, 1.53, 1.5235185185185185)","(4.6, 6.4, 6.242857142857143)","(12.0, 18.5, 18.4811320754717)","(18.0, 28.0, 27.357142857142858)","(101.0, 300.0, 286.6666666666667)","(26.0, 50.0, 46.92307692307692)"
15-12-2022 12:39:45.982684,"(21.0, 32.0, 30.454545454545453)","(21.0, 32.0, 29.789473684210527)","(1.3, 1.53, 1.5137068965517242)","(4.6, 6.4, 6.2543046357615895)","(12.0, 18.5, 18.4811320754717)","(18.0, 28.0, 27.357142857142858)","(101.0, 300.0, 286.6666666666667)","(26.0, 50.0, 46.92307692307692)"
15-12-2022 12:39:47.044493,"(21.0, 32.0, 30.454545454545453)","(21.0, 32.0, 29.789473684210527)","(1.3, 1.52, 1.5137068965517242)","(4.6, 6.4, 6.2543046357615895)","(12.0, 18.5, 18.4811320754717)","(18.0, 28.0, 27.357142857142858)","(101.0, 300.0, 286.6666666666667)","(26.0, 50.0, 46.92307692307692)"
15-12-2022 12:39:48.121740,"(21.0, 32.0, 30.476190476190474)","(21.0, 32.0, 30.133333333333333)","(1.3, 1.52, 1.5137068965517242)","(4.6, 6.4, 6.2731034482758625)","(12.0, 18.5, 18.482456140350877)","(18.0, 28.0, 27.357142857142858)","(101.0, 300.0, 286.6666666666667)","(26.0, 50.0, 46.92307692307692)"
15-12-2022 12:39:49.214470,"(21.0, 32.0, 30.476190476190474)","(21.0, 32.0, 30.133333333333333)","(1.3, 1.52, 1.5137068965517242)","(4.6, 6.4, 6.283464566929134)","(12.0, 18.5, 18.866666666666667)","(18.0, 28.0, 27.714285714285715)","(101.0, 300.0, 260.0)","(26.0, 50.0, 46.45)"
15-12-2022 12:39:50.428074,"(21.0, 32.0, 31.48717948717949)","(21.0, 32.0, 30.5)","(1.3, 1.52, 1.5084671532846716)","(4.6, 6.4, 6.299115044247788)","(12.0, 19.0, 18.894736842105264)","(18.0, 28.0, 23.615384615384617)","(101.0, 300.0, 256.25)","(26.0, 55.0, 46.5625)"
15-12-2022 12:39:51.547435,"(21.0, 32.0, 31.48717948717949)","(21.0, 32.0, 30.5)","(1.3, 1.52, 1.5084671532846716)","(4.6, 6.4, 6.302564102564103)","(12.0, 19.0, 18.53846153846154)","(18.0, 25.0, 23.928571428571427)","(101.0, 300.0, 256.25)","(26.0, 55.0, 46.5625)"
15-12-2022 12:39:52.664700,"(21.0, 32.0, 31.387755102040817)","(21.0, 34.0, 31.93103448275862)","(1.3, 1.52, 1.5155752212389382)","(4.6, 6.4, 6.302752293577982)","(12.0, 19.0, 18.214285714285715)","(18.0, 24.0, 23.363636363636363)","(101.0, 300.0, 256.25)","(26.0, 55.0, 46.75)"
15-12-2022 12:39:53.743864,"(21.0, 32.0, 31.387755102040817)","(21.0, 34.0, 31.93103448275862)","(1.3, 1.52, 1.5155752212389382)","(4.6, 6.4, 6.302752293577982)","(12.0, 18.5, 18.214285714285715)","(18.0, 24.0, 23.363636363636363)","(101.0, 300.0, 256.25)","(26.0, 55.0, 46.75)"
15-12-2022 12:39:54.819311,"(21.0, 32.0, 31.387755102040817)","(21.0, 34.0, 31.93103448275862)","(1.3, 1.52, 1.5146323529411765)","(4.6, 6.4, 6.302752293577982)","(12.0, 18.5, 18.470588235294116)","(18.0, 25.0, 24.4)","(101.0, 300.0, 256.25)","(26.0, 55.0, 46.75)"
15-12-2022 12:39:55.981509,"(21.0, 32.0, 31.387755102040817)","(21.0, 34.0, 31.93103448275862)","(1.3, 1.52, 1.5139166666666666)","(4.6, 6.4, 6.302752293577982)","(12.0, 19.0, 18.901639344262296)","(18.0, 25.0, 24.0)","(101.0, 300.0, 256.25)","(26.0, 55.0, 54.125)"
15-12-2022 12:39:57.091035,"(21.0, 32.0, 31.387755102040817)","(21.0, 34.0, 31.93103448275862)","(1.3, 1.53, 1.5289310344827587)","(4.6, 6.4, 6.302752293577982)","(12.0, 19.0, 18.846153846153847)","(18.0, 25.0, 24.0)","(101.0, 300.0, 256.25)","(26.0, 55.0, 54.125)"
15-12-2022 12:39:58.218401,"(21.0, 32.0, 31.35483870967742)","(21.0, 34.0, 31.93103448275862)","(1.3, 1.54, 1.5322321428571428)","(4.6, 6.4, 6.3939393939393945)","(12.0, 20.0, 9998.5)","(17.0, 24.0, 9998.5)","(101.0, 300.0, 9998.5)","(26.0, 55.0, 9998.5)"
15-12-2022 12:39:59.369028,"(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(1.3, 99998, 9998.5)","(4.6, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(26.0, 99998, 9998.5)"
15-12-2022 12:40:00.522294,"(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(1.3, 99998, 9998.5)","(4.6, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(26.0, 99998, 9998.5)"
15-12-2022 12:40:01.651410,"(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(1.3, 99998, 9998.5)","(4.6, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(26.0, 99998, 9998.5)"
15-12-2022 12:40:02.796500,"(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(1.3, 99998, 9998.5)","(4.6, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(26.0, 99998, 9998.5)"
15-12-2022 12:40:03.937524,"(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(1.3, 99998, 9998.5)","(4.6, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(26.0, 99998, 9998.5)"
15-12-2022 12:40:04.992421,"(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(1.3, 99998, 9998.5)","(4.6, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(26.0, 99998, 9998.5)"
15-12-2022 12:40:06.010028,"(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(1.3, 99998, 9998.5)","(4.6, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(26.0, 99998, 9998.5)"
15-12-2022 12:40:07.034187,"(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(1.3, 99998, 9998.5)","(4.6, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(26.0, 99998, 9998.5)"
15-12-2022 12:40:08.043830,"(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(1.3, 99998, 9998.5)","(4.6, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(26.0, 99998, 9998.5)"
15-12-2022 12:40:09.193649,"(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(1.3, 99998, 9998.5)","(4.6, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(26.0, 99998, 9998.5)"
15-12-2022 12:40:10.366851,"(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(1.3, 99998, 9998.5)","(4.6, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(26.0, 99998, 9998.5)"
