,Emmas Image,Lektra Nick,Vinny Dewalt,Our Boy Ziggy,Especial Speed,Zipping Pistol,Chappys Thief,Milski
09-01-2023 14:16:43.146219,"(13.0, 16.5, 16.115384615384617)","(8.5, 11.5, 10.944444444444445)","(10.0, 11.5, 10.877358490566039)","(8.5, 13.5, 13.155172413793103)","(2.5, 2.96, 2.9024)","(101.0, 400.0, 288.0)","(2.7, 3.8, 3.789285714285714)","(13.0, 15.5, 14.932432432432432)"
09-01-2023 14:16:44.415836,"(13.0, 16.0, 15.80952380952381)","(8.5, 11.0, 10.921052631578947)","(10.0, 11.5, 11.014705882352942)","(8.5, 13.5, 13.09375)","(2.5, 2.96, 2.9024)","(101.0, 400.0, 288.0)","(2.7, 3.8, 3.789285714285714)","(12.0, 15.5, 14.932432432432432)"
09-01-2023 14:16:45.809860,"(13.0, 16.0, 15.75)","(8.5, 11.5, 10.970588235294118)","(10.0, 11.5, 11.014705882352942)","(8.5, 13.5, 13.09375)","(2.5, 2.96, 2.9024)","(101.0, 400.0, 288.0)","(2.7, 3.8, 3.7775)","(12.0, 15.5, 14.932432432432432)"
09-01-2023 14:16:47.027569,"(13.0, 16.0, 15.864864864864865)","(8.5, 11.5, 10.921052631578947)","(10.0, 11.5, 11.014705882352942)","(8.5, 13.5, 13.09375)","(2.5, 2.96, 2.9024)","(101.0, 400.0, 288.0)","(2.7, 3.8, 3.7884615384615383)","(12.0, 15.5, 14.932432432432432)"
09-01-2023 14:16:48.161350,"(13.0, 16.0, 15.75)","(8.5, 11.5, 10.921052631578947)","(10.0, 11.5, 11.014705882352942)","(8.5, 13.5, 13.09375)","(2.5, 2.96, 2.9257142857142857)","(101.0, 400.0, 296.0)","(2.7, 3.8, 3.7884615384615383)","(12.0, 15.5, 14.932432432432432)"
09-01-2023 14:16:49.237284,"(13.0, 16.0, 15.75)","(8.5, 11.5, 10.921052631578947)","(10.0, 11.5, 11.014705882352942)","(8.5, 13.5, 13.09375)","(2.5, 2.96, 2.9257142857142857)","(101.0, 400.0, 313.3333333333333)","(2.7, 3.8, 3.7884615384615383)","(12.0, 15.5, 14.932432432432432)"
09-01-2023 14:16:50.339681,"(13.0, 16.0, 15.75)","(8.5, 11.5, 10.921052631578947)","(10.0, 11.5, 10.877358490566039)","(8.5, 13.5, 13.157894736842104)","(2.5, 2.96, 2.9257142857142857)","(101.0, 400.0, 296.0)","(2.7, 3.8, 3.7884615384615383)","(12.0, 15.5, 16.205882352941178)"
09-01-2023 14:16:51.462771,"(13.0, 16.0, 15.75)","(8.5, 11.5, 10.921052631578947)","(10.0, 11.5, 10.877358490566039)","(8.5, 13.5, 13.095238095238095)","(2.5, 2.96, 2.9171428571428573)","(101.0, 400.0, 312.0)","(2.7, 3.8, 3.7733333333333334)","(12.0, 16.5, 16.666666666666668)"
09-01-2023 14:16:52.564404,"(13.0, 16.0, 15.523809523809524)","(8.5, 11.5, 10.921052631578947)","(10.0, 11.5, 11.257575757575758)","(8.5, 13.5, 13.095238095238095)","(2.5, 2.94, 2.9171428571428573)","(101.0, 400.0, 312.0)","(2.7, 3.8, 3.7733333333333334)","(12.0, 17.0, 16.4)"
09-01-2023 14:16:53.681026,"(13.0, 16.0, 15.523809523809524)","(8.5, 11.5, 10.890243902439025)","(10.0, 11.5, 11.212765957446809)","(8.5, 13.5, 13.095238095238095)","(2.5, 2.94, 2.9171428571428573)","(101.0, 400.0, 312.0)","(2.7, 3.8, 3.7733333333333334)","(12.0, 17.0, 16.4)"
09-01-2023 14:16:54.884310,"(13.0, 16.0, 15.523809523809524)","(8.5, 11.5, 10.921052631578947)","(10.0, 11.5, 11.1625)","(8.5, 13.5, 13.157894736842104)","(2.5, 2.94, 2.9171428571428573)","(101.0, 400.0, 304.0)","(2.7, 3.8, 3.7733333333333334)","(12.0, 17.0, 16.32)"
09-01-2023 14:16:56.001350,"(13.0, 16.0, 15.523809523809524)","(8.5, 11.5, 10.921052631578947)","(10.0, 11.5, 11.1625)","(8.5, 13.5, 13.157894736842104)","(2.5, 2.94, 2.9171428571428573)","(101.0, 400.0, 304.0)","(2.7, 3.8, 3.7733333333333334)","(12.0, 17.0, 16.32)"
09-01-2023 14:16:57.173178,"(13.0, 16.0, 15.523809523809524)","(8.5, 11.5, 10.921052631578947)","(10.0, 11.5, 11.1625)","(8.5, 13.5, 13.157894736842104)","(2.5, 2.94, 2.9171428571428573)","(101.0, 400.0, 304.0)","(2.7, 3.8, 3.7733333333333334)","(12.0, 17.0, 16.444444444444443)"
09-01-2023 14:16:58.464051,"(13.0, 16.0, 15.523809523809524)","(8.5, 11.5, 10.921052631578947)","(10.0, 11.5, 11.1625)","(8.5, 13.5, 13.157894736842104)","(2.5, 2.94, 2.92)","(101.0, 400.0, 304.0)","(2.7, 3.8, 3.7666666666666666)","(12.0, 16.5, 15.852941176470589)"
09-01-2023 14:16:59.941949,"(13.0, 16.0, 15.523809523809524)","(8.5, 11.5, 10.963414634146341)","(10.0, 11.5, 11.075757575757576)","(8.5, 13.5, 13.157894736842104)","(2.5, 2.94, 2.92)","(101.0, 400.0, 304.0)","(2.7, 3.8, 3.7666666666666666)","(12.0, 16.0, 16.045454545454547)"
09-01-2023 14:17:01.209696,"(13.0, 16.0, 15.523809523809524)","(8.5, 11.5, 10.963414634146341)","(10.0, 11.5, 11.158536585365853)","(8.5, 13.5, 13.157894736842104)","(2.5, 2.94, 2.92)","(101.0, 400.0, 312.0)","(2.7, 3.8, 3.7666666666666666)","(12.0, 16.5, 16.045454545454547)"
09-01-2023 14:17:02.336414,"(13.0, 16.0, 15.523809523809524)","(8.5, 11.5, 10.963414634146341)","(10.0, 11.5, 11.158536585365853)","(8.5, 13.5, 13.157894736842104)","(2.5, 2.94, 2.92)","(101.0, 400.0, 304.0)","(2.7, 3.8, 3.7666666666666666)","(12.0, 16.5, 16.12962962962963)"
09-01-2023 14:17:03.699290,"(13.0, 16.0, 15.458333333333334)","(8.5, 11.5, 10.963414634146341)","(10.0, 11.5, 11.158536585365853)","(8.5, 13.5, 13.157894736842104)","(2.5, 2.94, 2.92)","(101.0, 400.0, 304.0)","(2.7, 3.8, 3.7666666666666666)","(12.0, 16.5, 16.12962962962963)"
09-01-2023 14:17:04.940010,"(12.0, 16.0, 15.458333333333334)","(8.5, 11.5, 10.963414634146341)","(10.0, 11.5, 11.158536585365853)","(9.0, 13.5, 13.157894736842104)","(2.5, 2.94, 2.8944827586206894)","(101.0, 400.0, 304.0)","(2.8, 3.8, 3.7578947368421054)","(12.0, 16.5, 16.12962962962963)"
09-01-2023 14:17:06.129358,"(12.0, 16.0, 15.458333333333334)","(8.5, 11.5, 10.963414634146341)","(10.0, 11.5, 11.158536585365853)","(9.0, 13.5, 13.157894736842104)","(2.5, 2.94, 2.91)","(101.0, 400.0, 304.0)","(2.8, 3.8, 3.511764705882353)","(12.0, 16.5, 16.833333333333332)"
09-01-2023 14:17:07.322368,"(12.0, 16.0, 15.782608695652174)","(8.5, 11.5, 11.160714285714286)","(10.0, 11.5, 11.238636363636363)","(9.0, 13.5, 14.06)","(2.5, 2.96, 2.91)","(101.0, 400.0, 295.0)","(2.8, 3.55, 3.4948275862068967)","(12.0, 17.0, 17.217391304347824)"
09-01-2023 14:17:08.577910,"(12.0, 16.0, 15.636363636363637)","(8.5, 11.5, 11.08695652173913)","(10.0, 11.5, 11.238636363636363)","(9.0, 14.5, 13.947368421052632)","(2.5, 2.96, 2.91125)","(101.0, 400.0, 304.0)","(2.8, 3.5, 3.4955882352941177)","(12.0, 18.0, 17.217391304347824)"
09-01-2023 14:17:09.753022,"(12.0, 16.0, 15.466666666666667)","(8.5, 11.5, 11.08695652173913)","(10.0, 11.5, 11.238636363636363)","(9.0, 14.5, 13.125)","(2.5, 2.96, 2.9066666666666667)","(101.0, 400.0, 304.0)","(2.8, 3.5, 3.5259259259259257)","(12.0, 18.0, 17.25)"
09-01-2023 14:17:10.906448,"(12.0, 16.0, 15.636363636363637)","(8.5, 11.5, 11.212121212121213)","(10.0, 11.5, 11.26530612244898)","(9.0, 13.5, 13.122222222222222)","(2.5, 2.96, 2.9057142857142857)","(101.0, 400.0, 304.0)","(2.8, 3.55, 3.598)","(12.0, 18.0, 17.055555555555557)"
09-01-2023 14:17:12.105357,"(12.0, 16.0, 15.636363636363637)","(8.5, 11.5, 11.21875)","(10.0, 11.5, 11.26530612244898)","(9.0, 13.5, 13.122222222222222)","(2.5, 2.94, 2.8664864864864863)","(101.0, 400.0, 304.0)","(2.8, 3.65, 3.59)","(12.0, 17.5, 17.07894736842105)"
09-01-2023 14:17:13.158052,"(12.0, 16.0, 15.636363636363637)","(8.5, 11.5, 11.21875)","(10.0, 11.5, 11.26530612244898)","(9.0, 13.5, 13.157894736842104)","(2.5, 2.9, 2.8664864864864863)","(101.0, 400.0, 295.0)","(2.8, 3.65, 3.5985714285714283)","(12.0, 17.5, 17.136363636363637)"
09-01-2023 14:17:14.279813,"(12.0, 16.0, 15.555555555555555)","(8.5, 11.5, 11.21875)","(10.0, 11.5, 11.238636363636363)","(9.0, 13.5, 13.109756097560975)","(2.5, 2.9, 2.881764705882353)","(101.0, 400.0, 304.0)","(2.8, 3.65, 3.605)","(12.0, 17.5, 17.136363636363637)"
09-01-2023 14:17:15.479862,"(12.0, 16.0, 15.384615384615385)","(8.5, 11.5, 11.21875)","(10.0, 11.5, 11.238636363636363)","(9.0, 13.5, 13.109756097560975)","(2.5, 2.9, 2.881818181818182)","(101.0, 400.0, 304.0)","(2.8, 3.65, 3.605)","(12.0, 17.5, 17.136363636363637)"
09-01-2023 14:17:16.932075,"(12.0, 16.0, 15.555555555555555)","(8.5, 11.5, 11.38888888888889)","(10.0, 11.5, 11.619047619047619)","(9.0, 13.5, 13.166666666666666)","(2.5, 2.9, 2.9266666666666667)","(101.0, 400.0, 310.0)","(2.8, 3.65, 3.520967741935484)","(12.0, 17.5, 17.38095238095238)"
09-01-2023 14:17:18.247844,"(12.0, 17.0, 16.181818181818183)","(8.5, 11.5, 11.46875)","(10.0, 12.0, 11.724137931034482)","(9.0, 13.5, 13.357142857142858)","(2.5, 2.98, 2.8971428571428572)","(101.0, 400.0, 295.0)","(2.8, 3.55, 3.5280487804878047)","(12.0, 18.0, 17.27777777777778)"
09-01-2023 14:17:19.509569,"(12.0, 16.5, 16.214285714285715)","(8.5, 12.0, 11.46875)","(10.0, 12.0, 11.724137931034482)","(9.0, 13.5, 13.357142857142858)","(2.5, 2.94, 2.8878260869565215)","(101.0, 400.0, 310.0)","(2.8, 3.55, 3.5280487804878047)","(12.0, 18.0, 17.27777777777778)"
09-01-2023 14:17:20.767455,"(12.0, 17.0, 16.3)","(8.5, 12.0, 11.555555555555555)","(10.0, 12.0, 11.76)","(9.0, 13.5, 13.46)","(2.5, 2.94, 2.8666666666666667)","(101.0, 400.0, 310.0)","(2.8, 3.55, 3.5280487804878047)","(12.0, 18.0, 17.27777777777778)"
09-01-2023 14:17:22.184752,"(12.0, 17.0, 16.571428571428573)","(8.5, 12.0, 11.555555555555555)","(10.0, 12.0, 11.76)","(9.0, 13.5, 13.46)","(2.5, 2.9, 2.8666666666666667)","(101.0, 400.0, 310.0)","(2.8, 3.55, 3.5280487804878047)","(12.0, 18.0, 17.235294117647058)"
09-01-2023 14:17:23.461741,"(12.0, 17.0, 16.526315789473685)","(8.5, 12.0, 11.5)","(10.0, 12.0, 11.76)","(9.0, 13.5, 13.46)","(2.5, 2.9, 2.8714285714285714)","(101.0, 400.0, 310.0)","(2.8, 3.55, 3.5280487804878047)","(12.0, 18.0, 17.235294117647058)"
09-01-2023 14:17:24.732614,"(12.0, 17.0, 16.625)","(8.5, 12.0, 11.5)","(10.0, 12.0, 11.857142857142858)","(9.0, 13.5, 13.46)","(2.5, 2.9, 2.8714285714285714)","(101.0, 400.0, 337.77777777777777)","(2.8, 3.55, 3.519565217391304)","(12.0, 18.0, 17.235294117647058)"
09-01-2023 14:17:26.230562,"(12.0, 17.0, 16.625)","(8.5, 12.0, 11.5)","(10.0, 12.0, 11.928571428571429)","(9.0, 13.5, 13.46)","(2.5, 2.9, 2.87)","(101.0, 400.0, 337.77777777777777)","(2.8, 3.55, 3.519565217391304)","(12.0, 18.0, 17.235294117647058)"
09-01-2023 14:17:27.564908,"(12.0, 17.0, 16.625)","(8.5, 12.0, 11.5)","(10.0, 12.0, 11.928571428571429)","(9.0, 13.5, 13.46)","(2.5, 2.9, 2.87)","(101.0, 400.0, 352.0)","(2.8, 3.55, 3.519565217391304)","(12.0, 18.0, 17.235294117647058)"
09-01-2023 14:17:29.034776,"(12.0, 17.0, 16.055555555555557)","(8.5, 12.0, 11.441176470588236)","(10.0, 12.0, 12.948924731182796)","(9.0, 13.5, 13.46)","(2.5, 2.9, 2.855)","(101.0, 400.0, 310.0)","(2.8, 3.55, 3.5174418604651163)","(12.0, 18.0, 16.894736842105264)"
09-01-2023 14:17:30.252910,"(12.0, 16.5, 16.055555555555557)","(8.5, 12.0, 11.441176470588236)","(10.0, 13.0, 12.948924731182796)","(9.0, 13.5, 13.46)","(2.5, 2.9, 2.855)","(101.0, 400.0, 347.5)","(2.8, 3.55, 3.5323529411764705)","(12.0, 18.0, 16.944444444444443)"
09-01-2023 14:17:31.592031,"(12.0, 16.5, 16.125)","(8.5, 12.0, 11.384615384615385)","(10.0, 13.0, 12.938888888888888)","(9.0, 13.5, 13.46)","(2.5, 2.9, 2.857142857142857)","(101.0, 400.0, 352.0)","(2.8, 3.55, 3.5323529411764705)","(12.0, 17.5, 16.944444444444443)"
09-01-2023 14:17:32.886905,"(12.0, 16.5, 16.125)","(8.5, 12.0, 11.384615384615385)","(10.0, 13.0, 13.161290322580646)","(9.0, 13.5, 13.46)","(2.5, 2.9, 2.8305263157894736)","(101.0, 400.0, 352.0)","(2.8, 3.55, 3.5241935483870965)","(12.0, 17.5, 16.944444444444443)"
09-01-2023 14:17:34.113010,"(12.0, 16.5, 16.125)","(8.5, 12.0, 11.384615384615385)","(10.0, 13.5, 13.151515151515152)","(9.0, 13.5, 13.46)","(2.5, 2.86, 2.8424)","(101.0, 400.0, 344.0)","(2.8, 3.55, 3.5237704918032784)","(12.0, 17.5, 16.9)"
09-01-2023 14:17:35.367147,"(12.0, 16.5, 15.954545454545455)","(8.5, 12.0, 11.416666666666666)","(10.0, 13.5, 13.161764705882353)","(9.0, 13.5, 13.46)","(2.5, 2.86, 2.8424)","(101.0, 400.0, 352.0)","(2.8, 3.55, 3.5237704918032784)","(12.0, 17.5, 16.9)"
09-01-2023 14:17:36.558518,"(12.0, 16.5, 15.954545454545455)","(8.5, 12.0, 11.416666666666666)","(10.0, 13.5, 13.161764705882353)","(9.0, 13.5, 13.314814814814815)","(2.5, 2.86, 2.8424)","(101.0, 400.0, 347.5)","(2.8, 3.55, 3.5237704918032784)","(12.0, 17.5, 16.9)"
09-01-2023 14:17:37.864219,"(12.0, 16.5, 16.125)","(8.5, 12.0, 11.416666666666666)","(10.0, 13.5, 13.161764705882353)","(9.0, 13.5, 13.209677419354838)","(2.5, 2.86, 2.789090909090909)","(101.0, 400.0, 375.0)","(2.8, 3.55, 3.533333333333333)","(12.0, 17.5, 16.9)"
09-01-2023 14:17:39.402438,"(12.0, 16.5, 15.954545454545455)","(8.5, 12.0, 11.35)","(10.0, 13.5, 13.120689655172415)","(9.0, 13.5, 13.209677419354838)","(2.5, 2.8, 2.900952380952381)","(101.0, 410.0, 375.0)","(2.7, 3.55, 3.54)","(12.0, 17.5, 16.9)"
09-01-2023 14:17:40.879233,"(12.0, 17.0, 16.166666666666668)","(8.5, 11.5, 11.333333333333334)","(10.0, 13.5, 13.906976744186046)","(9.0, 13.5, 13.209677419354838)","(2.5, 2.92, 2.8673684210526313)","(101.0, 410.0, 375.0)","(2.7, 3.55, 3.498611111111111)","(12.0, 17.5, 16.9)"
09-01-2023 14:17:42.240627,"(12.0, 16.5, 16.08823529411765)","(8.5, 11.5, 11.28)","(10.0, 14.0, 13.782608695652174)","(9.0, 13.5, 13.05)","(2.5, 2.88, 2.846315789473684)","(101.0, 410.0, 375.0)","(2.7, 3.5, 3.498)","(12.0, 17.5, 16.9)"
09-01-2023 14:17:43.662068,"(12.0, 16.5, 16.289473684210527)","(8.5, 11.5, 11.681818181818182)","(10.0, 14.0, 13.825396825396826)","(9.0, 13.5, 13.047619047619047)","(2.5, 2.88, 2.944)","(101.0, 410.0, 375.0)","(2.7, 3.5, 3.320238095238095)","(12.0, 17.5, 17.184210526315788)"
09-01-2023 14:17:45.093461,"(12.0, 16.5, 16.289473684210527)","(9.0, 12.0, 11.7)","(9.0, 14.0, 13.807692307692308)","(9.0, 13.5, 12.972222222222221)","(2.5, 2.98, 2.9584565916398713)","(101.0, 410.0, 375.0)","(2.7, 3.35, 3.3274193548387094)","(13.0, 17.5, 17.184210526315788)"
09-01-2023 14:17:46.566730,"(12.0, 17.0, 16.423076923076923)","(9.0, 12.0, 11.75)","(9.0, 14.0, 13.807692307692308)","(9.0, 13.5, 12.972222222222221)","(2.5, 2.96, 2.9425)","(101.0, 410.0, 400.0)","(2.7, 3.35, 3.323611111111111)","(13.0, 17.5, 17.184210526315788)"
09-01-2023 14:17:47.899281,"(12.0, 17.0, 16.423076923076923)","(9.0, 12.0, 11.59375)","(9.0, 14.0, 14.291666666666666)","(9.0, 13.5, 12.972222222222221)","(2.5, 2.98, 2.936)","(101.0, 460.0, 400.0)","(2.7, 3.35, 3.316346153846154)","(13.0, 17.5, 17.15)"
09-01-2023 14:17:49.160910,"(12.0, 17.0, 16.423076923076923)","(9.0, 12.0, 11.571428571428571)","(10.0, 14.5, 14.333333333333334)","(9.0, 13.5, 12.972222222222221)","(2.5, 2.96, 2.9426666666666668)","(101.0, 460.0, 400.0)","(2.7, 3.35, 3.3166666666666664)","(13.0, 17.5, 17.15)"
09-01-2023 14:17:50.366199,"(12.0, 17.0, 15.666666666666666)","(9.0, 12.0, 11.564516129032258)","(10.0, 14.5, 14.19047619047619)","(9.0, 13.5, 13.12962962962963)","(2.5, 2.98, 3.028611111111111)","(101.0, 460.0, 375.0)","(2.7, 3.35, 3.3127659574468082)","(13.0, 17.5, 17.15)"
09-01-2023 14:17:51.621347,"(13.0, 16.5, 15.631578947368421)","(9.0, 11.5, 11.304347826086957)","(10.0, 14.5, 14.28125)","(9.0, 13.5, 13.088235294117647)","(2.6, 3.05, 2.979375)","(101.0, 410.0, 370.0)","(2.8, 3.35, 3.272413793103448)","(14.0, 17.5, 17.15)"
09-01-2023 14:17:52.855814,"(13.0, 16.5, 15.782608695652174)","(9.0, 11.5, 11.304347826086957)","(10.0, 14.5, 14.36)","(9.0, 13.5, 13.121621621621621)","(2.6, 3.0, 2.914684684684685)","(101.0, 410.0, 354.44444444444446)","(2.8, 3.3, 3.2585714285714285)","(14.0, 17.5, 17.15)"
09-01-2023 14:17:54.021022,"(13.0, 16.5, 15.8125)","(9.0, 11.5, 11.35897435897436)","(10.0, 15.0, 14.48)","(9.0, 13.5, 13.121621621621621)","(2.6, 2.92, 2.958064516129032)","(101.0, 470.0, 354.44444444444446)","(2.8, 3.3, 3.2586538461538463)","(14.0, 17.5, 17.2)"
09-01-2023 14:17:55.256606,"(13.0, 16.5, 16.071428571428573)","(9.0, 11.5, 11.35897435897436)","(10.0, 15.0, 14.321428571428571)","(9.0, 13.5, 12.950980392156863)","(2.6, 2.98, 2.958064516129032)","(101.0, 470.0, 354.44444444444446)","(2.8, 3.3, 3.2586538461538463)","(14.0, 17.5, 17.2)"
09-01-2023 14:17:56.446175,"(13.0, 16.5, 16.071428571428573)","(9.0, 11.5, 11.35897435897436)","(10.0, 15.0, 13.953488372093023)","(9.0, 13.5, 12.804347826086957)","(2.6, 2.98, 3.0596153846153844)","(101.0, 470.0, 238.88888888888889)","(2.8, 3.3, 3.2581081081081082)","(14.0, 17.5, 17.071428571428573)"
09-01-2023 14:17:57.643932,"(13.0, 16.5, 15.944444444444445)","(9.0, 11.5, 11.28)","(10.0, 14.0, 14.267857142857142)","(9.0, 13.0, 12.804347826086957)","(2.6, 3.1, 3.086875)","(101.0, 470.0, 390.0)","(2.8, 3.3, 3.2581818181818183)","(14.0, 17.5, 17.071428571428573)"
09-01-2023 14:17:58.887918,"(13.0, 16.5, 16.071428571428573)","(9.0, 11.5, 11.275510204081632)","(10.0, 14.5, 14.214285714285714)","(9.0, 13.0, 12.68)","(2.6, 3.1, 3.086875)","(101.0, 450.0, 380.0)","(2.8, 3.3, 3.257142857142857)","(14.0, 17.5, 17.071428571428573)"
09-01-2023 14:18:00.117499,"(13.0, 16.5, 16.0)","(9.0, 11.5, 11.275510204081632)","(10.0, 14.5, 14.254716981132075)","(9.0, 13.0, 12.68918918918919)","(2.6, 3.1, 3.086875)","(101.0, 450.0, 410.0)","(2.8, 3.3, 3.2451612903225806)","(14.0, 17.5, 17.071428571428573)"
09-01-2023 14:18:01.318760,"(13.0, 16.5, 16.071428571428573)","(9.0, 11.5, 11.275510204081632)","(10.0, 14.5, 14.254716981132075)","(9.0, 13.0, 12.68918918918919)","(2.6, 3.1, 3.086875)","(101.0, 450.0, 390.0)","(2.8, 3.25, 3.246153846153846)","(14.0, 17.5, 17.071428571428573)"
09-01-2023 14:18:02.460667,"(13.0, 16.5, 16.071428571428573)","(9.0, 11.5, 11.275510204081632)","(10.0, 14.5, 14.267857142857142)","(9.0, 13.0, 12.68918918918919)","(2.6, 3.1, 3.086875)","(101.0, 450.0, 395.0)","(2.8, 3.25, 3.2471698113207546)","(14.0, 17.5, 17.071428571428573)"
09-01-2023 14:18:03.637915,"(13.0, 16.5, 16.071428571428573)","(9.0, 11.5, 11.275510204081632)","(10.0, 14.5, 14.290322580645162)","(9.0, 13.0, 12.662790697674419)","(2.6, 3.1, 3.0843373493975905)","(101.0, 450.0, 305.0)","(2.8, 3.25, 3.2546153846153847)","(14.0, 17.5, 16.944444444444443)"
09-01-2023 14:18:04.837960,"(13.0, 16.5, 16.147058823529413)","(9.0, 11.5, 11.275510204081632)","(10.0, 14.5, 14.315384615384616)","(9.0, 13.0, 12.627906976744185)","(2.6, 3.1, 3.0844594594594597)","(101.0, 310.0, 305.0)","(2.8, 3.3, 3.2543478260869567)","(14.0, 17.5, 16.928571428571427)"
09-01-2023 14:18:06.056313,"(13.0, 16.5, 16.11111111111111)","(9.0, 11.5, 11.293478260869565)","(10.0, 14.5, 14.346153846153847)","(9.0, 13.0, 12.6375)","(2.6, 3.1, 3.0437062937062938)","(101.0, 310.0, 305.0)","(2.8, 3.3, 3.2543478260869567)","(14.0, 17.5, 16.928571428571427)"
09-01-2023 14:18:07.264509,"(13.0, 16.5, 16.11111111111111)","(9.0, 11.5, 11.293478260869565)","(10.0, 14.5, 14.333333333333334)","(9.0, 13.0, 12.662790697674419)","(2.6, 3.05, 3.043586698337292)","(101.0, 310.0, 305.0)","(2.7, 3.3, 3.2543478260869567)","(14.0, 17.5, 16.852941176470587)"
09-01-2023 14:18:08.503485,"(13.0, 16.5, 16.208333333333332)","(9.0, 11.5, 11.320754716981131)","(10.0, 14.5, 14.318181818181818)","(9.0, 13.0, 12.546875)","(2.6, 3.05, 3.080952380952381)","(101.0, 310.0, 285.625)","(2.7, 3.3, 3.2543478260869567)","(14.0, 17.0, 16.8)"
09-01-2023 14:18:09.733789,"(13.0, 16.5, 15.69047619047619)","(9.0, 11.5, 11.261904761904763)","(10.0, 14.5, 14.383333333333333)","(9.0, 13.0, 12.608108108108109)","(2.6, 3.1, 3.0620833333333333)","(101.0, 310.0, 292.27272727272725)","(2.7, 3.3, 3.255)","(14.0, 17.0, 16.764705882352942)"
09-01-2023 14:18:10.981360,"(13.0, 16.0, 15.764705882352942)","(9.0, 11.5, 11.232142857142858)","(10.0, 14.5, 14.442307692307692)","(9.0, 13.0, 12.546875)","(2.6, 3.1, 3.0809302325581394)","(101.0, 310.0, 292.27272727272725)","(2.7, 3.3, 3.255)","(14.0, 17.0, 16.764705882352942)"
09-01-2023 14:18:12.215720,"(13.0, 16.0, 15.714285714285714)","(9.0, 11.5, 11.232142857142858)","(10.0, 14.5, 14.384615384615385)","(9.0, 13.0, 12.557692307692308)","(2.6, 3.1, 3.083417085427136)","(101.0, 310.0, 292.27272727272725)","(2.7, 3.3, 3.257037037037037)","(14.0, 17.0, 16.764705882352942)"
09-01-2023 14:18:13.440230,"(13.0, 16.0, 15.714285714285714)","(9.0, 11.5, 11.232142857142858)","(10.0, 14.5, 14.4375)","(9.0, 13.0, 12.551724137931034)","(2.6, 3.1, 3.083417085427136)","(101.0, 310.0, 292.27272727272725)","(2.7, 3.3, 3.256390977443609)","(14.0, 17.0, 16.875)"
09-01-2023 14:18:14.610234,"(13.0, 16.0, 15.714285714285714)","(9.0, 11.5, 11.232142857142858)","(10.0, 14.5, 14.4375)","(9.0, 13.0, 12.637931034482758)","(2.6, 3.1, 3.083417085427136)","(101.0, 310.0, 292.27272727272725)","(2.7, 3.3, 3.2592307692307694)","(14.0, 17.0, 16.863636363636363)"
09-01-2023 14:18:15.763805,"(13.0, 16.0, 15.714285714285714)","(9.0, 11.5, 11.232142857142858)","(10.0, 14.5, 14.384615384615385)","(9.0, 13.0, 12.5625)","(2.6, 3.1, 3.083417085427136)","(101.0, 310.0, 220.0)","(2.7, 3.3, 3.2592307692307694)","(14.0, 17.0, 16.863636363636363)"
09-01-2023 14:18:16.904576,"(13.0, 16.0, 15.714285714285714)","(9.0, 11.5, 11.25)","(10.0, 14.5, 14.384615384615385)","(9.0, 13.0, 12.636363636363637)","(2.6, 3.1, 3.083417085427136)","(101.0, 310.0, 220.0)","(2.7, 3.3, 3.2565573770491802)","(14.0, 17.0, 16.863636363636363)"
09-01-2023 14:18:18.003541,"(13.0, 16.0, 15.714285714285714)","(9.0, 11.5, 11.25)","(10.0, 14.5, 14.333333333333334)","(9.0, 13.0, 12.882352941176471)","(2.6, 3.1, 3.083076923076923)","(101.0, 310.0, 220.0)","(2.7, 3.3, 3.2565573770491802)","(14.0, 17.0, 16.863636363636363)"
09-01-2023 14:18:18.997949,"(13.0, 16.0, 15.714285714285714)","(9.0, 11.5, 11.25)","(10.0, 14.5, 14.333333333333334)","(9.0, 13.0, 12.882352941176471)","(2.6, 3.1, 3.083419689119171)","(101.0, 310.0, 220.0)","(2.7, 3.3, 3.27027027027027)","(14.0, 17.0, 16.863636363636363)"
09-01-2023 14:18:20.207476,"(13.0, 16.0, 15.615384615384615)","(9.0, 11.5, 11.25)","(10.0, 14.5, 14.045454545454545)","(9.0, 13.0, 12.882352941176471)","(2.6, 3.1, 3.0832474226804125)","(101.0, 310.0, 203.33333333333334)","(2.7, 3.3, 3.2717948717948717)","(14.0, 17.0, 16.863636363636363)"
09-01-2023 14:18:21.257786,"(13.0, 16.0, 15.615384615384615)","(9.0, 11.5, 11.25)","(10.0, 14.5, 14.045454545454545)","(9.0, 13.0, 12.71111111111111)","(2.6, 3.1, 3.0832474226804125)","(101.0, 310.0, 203.33333333333334)","(2.7, 3.3, 3.2748091603053435)","(14.0, 17.0, 16.863636363636363)"
09-01-2023 14:18:22.347291,"(13.0, 16.0, 15.615384615384615)","(9.0, 11.5, 11.26530612244898)","(10.0, 14.5, 14.045454545454545)","(9.0, 13.0, 12.682926829268293)","(2.6, 3.1, 3.083419689119171)","(101.0, 310.0, 203.33333333333334)","(2.7, 3.3, 3.2744186046511627)","(14.0, 17.0, 16.863636363636363)"
