,Young Mase,Lonely Gemma,Goldstar Butters,Opawa Solomon,Homebush Thaw,Six Pack Nugget,Mysterious Lady,Sozins Prince
05-01-2023 15:24:46.742968,"(3.4, 5.0, 4.15)","(10.0, 22.0, 13.0)","(4.6, 7.0, 5.693333333333333)","(10.0, 24.0, 15.0)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 16.04)","(9.0, 18.5, 16.52)"
05-01-2023 15:24:47.823818,"(3.4, 5.0, 4.15)","(10.0, 22.0, 13.0)","(4.6, 7.0, 5.693333333333333)","(10.0, 24.0, 15.0)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 16.04)","(9.0, 18.5, 16.52)"
05-01-2023 15:24:48.903013,"(3.4, 5.0, 4.15)","(10.0, 22.0, 13.0)","(4.6, 7.0, 5.693333333333333)","(10.0, 24.0, 15.0)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 16.04)","(9.0, 18.5, 16.52)"
05-01-2023 15:24:49.995233,"(3.4, 5.0, 4.15)","(10.0, 22.0, 13.0)","(4.6, 7.0, 5.693333333333333)","(10.0, 24.0, 15.0)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 16.04)","(9.0, 18.5, 16.52)"
05-01-2023 15:24:51.109391,"(3.4, 5.0, 4.15)","(10.0, 22.0, 14.0)","(4.6, 7.0, 5.693333333333333)","(10.0, 24.0, 15.0)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 16.04)","(9.0, 18.5, 16.52)"
05-01-2023 15:24:52.135330,"(3.4, 5.0, 4.15)","(10.0, 22.0, 13.0)","(4.6, 7.0, 5.693333333333333)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 16.04)","(9.0, 18.5, 16.52)"
05-01-2023 15:24:53.228708,"(3.4, 5.0, 4.15)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.693333333333333)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 16.04)","(9.0, 18.5, 16.52)"
05-01-2023 15:24:54.293980,"(3.4, 5.0, 4.15)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.693333333333333)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 16.04)","(9.0, 18.5, 16.52)"
05-01-2023 15:24:55.415592,"(3.4, 5.0, 4.15)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.693333333333333)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 19.541176470588233)","(9.0, 18.5, 16.52)"
05-01-2023 15:24:56.543110,"(3.4, 5.0, 4.15)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.693333333333333)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 19.541176470588233)","(9.0, 18.5, 16.52)"
05-01-2023 15:24:57.656007,"(3.4, 5.0, 4.15)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.847058823529412)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 20.423529411764704)","(9.0, 18.5, 16.52)"
05-01-2023 15:24:58.713192,"(3.4, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.8882352941176475)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 20.423529411764704)","(9.0, 18.5, 16.52)"
05-01-2023 15:24:59.766215,"(3.4, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.8882352941176475)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 20.423529411764704)","(9.0, 18.5, 16.52)"
05-01-2023 15:25:00.744344,"(3.4, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.8882352941176475)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 19.541176470588233)","(9.0, 18.5, 16.52)"
05-01-2023 15:25:01.820666,"(3.4, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.8882352941176475)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 20.423529411764704)","(9.0, 18.5, 16.52)"
05-01-2023 15:25:02.881232,"(3.4, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.8882352941176475)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 19.541176470588233)","(9.0, 18.5, 16.52)"
05-01-2023 15:25:03.948135,"(3.4, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.8882352941176475)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 19.541176470588233)","(9.0, 18.5, 16.52)"
05-01-2023 15:25:05.001203,"(3.4, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.8882352941176475)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 19.541176470588233)","(9.0, 18.5, 16.52)"
05-01-2023 15:25:06.069185,"(3.4, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.8882352941176475)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 19.541176470588233)","(9.0, 18.5, 16.52)"
05-01-2023 15:25:07.054189,"(3.4, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.8882352941176475)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 19.541176470588233)","(9.0, 18.5, 16.52)"
05-01-2023 15:25:08.086941,"(3.4, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.8882352941176475)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 20.423529411764704)","(9.0, 18.5, 16.52)"
05-01-2023 15:25:09.185648,"(3.4, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.8882352941176475)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 19.541176470588233)","(9.0, 18.5, 16.52)"
05-01-2023 15:25:10.225165,"(3.4, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.7375)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 19.541176470588233)","(9.0, 18.5, 16.52)"
05-01-2023 15:25:11.297677,"(3.4, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.7375)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 19.541176470588233)","(9.0, 18.5, 16.52)"
05-01-2023 15:25:12.290164,"(3.4, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.7375)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 19.541176470588233)","(9.0, 18.5, 16.52)"
05-01-2023 15:25:13.354551,"(3.4, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.7375)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 19.541176470588233)","(9.0, 18.5, 16.52)"
05-01-2023 15:25:14.447890,"(3.5, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.788235294117647)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 19.541176470588233)","(9.0, 18.5, 16.12)"
05-01-2023 15:25:15.594295,"(3.5, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.788235294117647)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 19.541176470588233)","(9.0, 18.0, 16.12)"
05-01-2023 15:25:16.654658,"(3.5, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.788235294117647)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 19.541176470588233)","(9.0, 18.0, 16.12)"
05-01-2023 15:25:17.747055,"(3.5, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.788235294117647)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 19.541176470588233)","(9.0, 18.0, 16.12)"
05-01-2023 15:25:18.858786,"(3.5, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.95)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 21.0, 20.423529411764704)","(9.0, 18.0, 16.12)"
05-01-2023 15:25:19.968928,"(3.5, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.95)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 8.36)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 20.423529411764704)","(9.0, 18.0, 16.12)"
05-01-2023 15:25:21.007933,"(3.5, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.95)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.5, 9.866666666666667)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 20.423529411764704)","(9.0, 18.0, 16.12)"
05-01-2023 15:25:22.102203,"(3.5, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.95)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.0, 9.866666666666667)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 20.423529411764704)","(9.0, 18.0, 16.12)"
05-01-2023 15:25:23.123930,"(3.5, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.95)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.0, 9.866666666666667)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 20.423529411764704)","(9.0, 18.0, 16.12)"
05-01-2023 15:25:24.214247,"(3.5, 5.0, 4.085714285714285)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.95)","(10.0, 24.0, 14.533333333333335)","(5.5, 12.0, 9.866666666666667)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 18.75)","(9.0, 18.0, 15.371428571428572)"
05-01-2023 15:25:25.302503,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.1647058823529415)","(10.0, 24.0, 20.844444444444445)","(5.5, 12.0, 11.36)","(4.4, 8.4, 6.353846153846154)","(9.0, 22.0, 18.75)","(9.0, 18.0, 12.0)"
05-01-2023 15:25:26.384352,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.1647058823529415)","(10.0, 24.0, 20.844444444444445)","(5.5, 12.0, 11.36)","(4.4, 8.4, 6.353846153846154)","(9.0, 22.0, 18.75)","(9.0, 18.0, 12.166666666666666)"
05-01-2023 15:25:27.467265,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.1647058823529415)","(10.0, 24.0, 20.844444444444445)","(5.5, 12.0, 11.36)","(4.4, 8.4, 6.353846153846154)","(9.0, 22.0, 18.75)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:28.575128,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 7.0, 5.4)","(10.0, 24.0, 20.844444444444445)","(5.5, 12.0, 11.36)","(4.4, 8.4, 6.353846153846154)","(9.0, 22.0, 18.75)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:29.698176,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.4)","(10.0, 24.0, 20.844444444444445)","(5.5, 12.0, 11.36)","(4.4, 8.4, 5.8100000000000005)","(9.0, 22.0, 18.75)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:30.850432,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.4)","(10.0, 24.0, 20.844444444444445)","(5.5, 12.0, 11.36)","(4.4, 8.4, 5.8100000000000005)","(9.0, 22.0, 18.75)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:31.984775,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.4)","(10.0, 24.0, 20.844444444444445)","(5.5, 12.0, 11.36)","(4.4, 8.4, 5.8100000000000005)","(9.0, 22.0, 18.75)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:33.074890,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.4)","(10.0, 24.0, 20.844444444444445)","(5.5, 12.0, 11.36)","(4.4, 8.4, 5.8100000000000005)","(9.0, 22.0, 18.75)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:34.144589,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.4)","(10.0, 24.0, 20.844444444444445)","(5.5, 12.0, 11.36)","(4.4, 8.4, 5.8100000000000005)","(9.0, 22.0, 18.75)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:35.186466,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.4)","(10.0, 24.0, 20.844444444444445)","(5.5, 12.0, 11.36)","(4.4, 8.4, 5.8100000000000005)","(9.0, 22.0, 18.75)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:36.251717,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.4)","(10.0, 24.0, 20.844444444444445)","(5.5, 12.0, 11.36)","(4.4, 8.4, 5.8100000000000005)","(9.0, 22.0, 18.75)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:37.333900,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.4)","(10.0, 24.0, 20.844444444444445)","(5.5, 12.0, 11.36)","(4.4, 8.4, 5.8100000000000005)","(9.0, 22.0, 18.75)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:38.453634,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.4)","(10.0, 24.0, 20.844444444444445)","(5.5, 12.0, 11.36)","(4.4, 8.4, 5.8100000000000005)","(9.0, 22.0, 18.75)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:39.560945,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.4)","(10.0, 24.0, 20.844444444444445)","(5.5, 12.0, 11.2125)","(4.4, 8.4, 5.8100000000000005)","(9.0, 22.0, 18.34285714285714)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:40.659295,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.4)","(10.0, 24.0, 20.844444444444445)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 5.8100000000000005)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:41.786504,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.185714285714286)","(10.0, 24.0, 20.844444444444445)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.246153846153847)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:42.881060,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.185714285714286)","(10.0, 24.0, 19.333333333333336)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 5.67)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:44.072959,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.185714285714286)","(10.0, 24.0, 15.0)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 5.67)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:45.173143,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.185714285714286)","(10.0, 24.0, 15.0)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 5.67)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:46.214618,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.185714285714286)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 5.67)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:47.301021,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.185714285714286)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 5.67)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:48.375976,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.185714285714286)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 5.67)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:49.484619,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.185714285714286)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 5.67)","(9.0, 22.0, 15.7)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:25:50.540482,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.375)","(4.6, 6.6, 5.185714285714286)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 5.67)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.0)"
05-01-2023 15:25:51.604036,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.185714285714286)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.0, 12.0)"
05-01-2023 15:25:52.702147,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.185714285714286)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.0, 12.0)"
05-01-2023 15:25:53.781996,"(3.5, 5.0, 3.962162162162162)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.185714285714286)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.0, 12.0)"
05-01-2023 15:25:54.857912,"(3.5, 4.8, 4.227272727272727)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.185714285714286)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.0, 12.0)"
05-01-2023 15:25:55.985584,"(3.5, 4.8, 4.227272727272727)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.185714285714286)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.0, 12.0)"
05-01-2023 15:25:57.103991,"(3.5, 4.8, 4.252173913043478)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.185714285714286)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.0, 12.0)"
05-01-2023 15:25:58.200939,"(3.5, 4.8, 4.252173913043478)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.185714285714286)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.0, 12.0)"
05-01-2023 15:25:59.331973,"(3.5, 4.8, 4.252173913043478)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.185714285714286)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.0, 12.166666666666666)"
05-01-2023 15:26:00.424592,"(3.5, 4.8, 4.252173913043478)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.185714285714286)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:26:01.500876,"(3.5, 4.8, 4.075862068965517)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.121428571428571)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:26:02.648760,"(3.5, 4.8, 4.075862068965517)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.121428571428571)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:26:03.707740,"(3.5, 4.7, 4.128)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.121428571428571)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:26:04.836556,"(3.5, 4.7, 4.128)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.121428571428571)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:26:05.898120,"(3.5, 4.7, 4.128)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.121428571428571)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:26:06.971471,"(3.5, 4.7, 4.128)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.121428571428571)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:26:08.168090,"(3.5, 4.7, 4.128)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.121428571428571)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:26:09.398667,"(3.5, 4.7, 4.128)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.121428571428571)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:26:10.586703,"(3.5, 4.7, 4.128)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.121428571428571)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:26:11.800092,"(3.5, 4.7, 4.128)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.121428571428571)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:26:12.990518,"(3.5, 4.7, 4.128)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.121428571428571)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:26:14.179032,"(3.5, 4.7, 4.128)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.121428571428571)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:26:15.358832,"(3.5, 4.7, 4.128)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.121428571428571)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:26:16.484278,"(3.4, 4.7, 4.128)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.121428571428571)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
05-01-2023 15:26:17.642532,"(3.4, 4.7, 4.128)","(10.0, 22.0, 13.75)","(4.6, 6.6, 5.121428571428571)","(10.0, 24.0, 17.25)","(5.5, 12.0, 9.933333333333334)","(4.4, 8.4, 6.794117647058824)","(9.0, 22.0, 13.600000000000001)","(9.0, 18.5, 12.166666666666666)"
