,Des Troy,Another Sparky,Classic Reactor,Ozzie Daybreak,Southern Burgundy,Spring Delight,Tale Of The Dragon,Gracie Cullen,Stormont Star,Orama
32,"[datetime.datetime(2022, 11, 28, 16, 6, 22, 37888), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 22, 37888), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 22, 37888), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 22, 37888), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 22, 37888), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 22, 37888), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 22, 37888), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 22, 37888), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 16, 6, 22, 37888), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 22, 37888), 19.0, 38.0]"
33,"[datetime.datetime(2022, 11, 28, 16, 6, 23, 260061), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 23, 260061), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 23, 260061), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 23, 260061), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 23, 260061), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 23, 260061), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 23, 260061), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 23, 260061), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 16, 6, 23, 260061), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 23, 260061), 19.0, 38.0]"
34,"[datetime.datetime(2022, 11, 28, 16, 6, 24, 524211), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 24, 524211), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 24, 524211), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 24, 524211), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 24, 524211), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 24, 524211), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 24, 524211), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 24, 524211), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 16, 6, 24, 524211), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 24, 524211), 19.0, 38.0]"
35,"[datetime.datetime(2022, 11, 28, 16, 6, 25, 760900), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 25, 760900), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 25, 760900), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 25, 760900), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 25, 760900), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 25, 760900), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 25, 760900), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 25, 760900), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 16, 6, 25, 760900), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 25, 760900), 19.0, 38.0]"
36,"[datetime.datetime(2022, 11, 28, 16, 6, 27, 1245), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 27, 1245), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 27, 1245), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 27, 1245), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 27, 1245), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 27, 1245), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 27, 1245), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 27, 1245), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 16, 6, 27, 1245), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 27, 1245), 19.0, 38.0]"
37,"[datetime.datetime(2022, 11, 28, 16, 6, 28, 235461), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 28, 235461), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 28, 235461), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 28, 235461), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 28, 235461), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 28, 235461), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 28, 235461), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 28, 235461), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 16, 6, 28, 235461), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 28, 235461), 19.0, 38.0]"
38,"[datetime.datetime(2022, 11, 28, 16, 6, 29, 467777), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 29, 467777), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 29, 467777), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 29, 467777), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 29, 467777), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 29, 467777), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 29, 467777), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 29, 467777), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 16, 6, 29, 467777), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 29, 467777), 19.0, 38.0]"
39,"[datetime.datetime(2022, 11, 28, 16, 6, 30, 717675), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 30, 717675), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 30, 717675), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 30, 717675), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 30, 717675), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 30, 717675), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 30, 717675), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 30, 717675), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 16, 6, 30, 717675), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 30, 717675), 19.0, 38.0]"
40,"[datetime.datetime(2022, 11, 28, 16, 6, 31, 993663), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 31, 993663), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 31, 993663), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 31, 993663), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 31, 993663), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 31, 993663), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 31, 993663), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 31, 993663), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 16, 6, 31, 993663), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 31, 993663), 19.0, 38.0]"
41,"[datetime.datetime(2022, 11, 28, 16, 6, 33, 246145), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 33, 246145), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 33, 246145), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 33, 246145), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 33, 246145), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 33, 246145), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 33, 246145), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 33, 246145), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 16, 6, 33, 246145), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 33, 246145), 19.0, 38.0]"
42,"[datetime.datetime(2022, 11, 28, 16, 6, 34, 489103), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 34, 489103), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 34, 489103), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 34, 489103), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 34, 489103), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 34, 489103), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 34, 489103), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 34, 489103), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 16, 6, 34, 489103), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 34, 489103), 19.0, 38.0]"
43,"[datetime.datetime(2022, 11, 28, 16, 6, 35, 719740), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 35, 719740), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 35, 719740), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 35, 719740), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 35, 719740), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 35, 719740), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 35, 719740), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 35, 719740), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 16, 6, 35, 719740), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 35, 719740), 19.0, 38.0]"
44,"[datetime.datetime(2022, 11, 28, 16, 6, 36, 970234), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 36, 970234), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 36, 970234), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 36, 970234), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 36, 970234), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 36, 970234), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 36, 970234), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 36, 970234), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 16, 6, 36, 970234), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 36, 970234), 19.0, 38.0]"
45,"[datetime.datetime(2022, 11, 28, 16, 6, 38, 223939), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 38, 223939), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 38, 223939), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 38, 223939), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 38, 223939), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 38, 223939), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 38, 223939), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 38, 223939), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 16, 6, 38, 223939), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 38, 223939), 19.0, 38.0]"
46,"[datetime.datetime(2022, 11, 28, 16, 6, 39, 486664), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 39, 486664), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 39, 486664), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 39, 486664), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 39, 486664), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 39, 486664), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 39, 486664), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 39, 486664), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 16, 6, 39, 486664), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 39, 486664), 19.0, 38.0]"
47,"[datetime.datetime(2022, 11, 28, 16, 6, 40, 734041), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 40, 734041), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 40, 734041), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 40, 734041), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 40, 734041), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 40, 734041), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 40, 734041), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 40, 734041), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 16, 6, 40, 734041), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 40, 734041), 19.0, 38.0]"
48,"[datetime.datetime(2022, 11, 28, 16, 6, 42, 20907), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 42, 20907), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 42, 20907), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 42, 20907), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 42, 20907), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 42, 20907), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 42, 20907), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 42, 20907), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 16, 6, 42, 20907), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 42, 20907), 19.0, 38.0]"
49,"[datetime.datetime(2022, 11, 28, 16, 6, 43, 324117), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 43, 324117), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 43, 324117), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 43, 324117), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 43, 324117), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 43, 324117), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 43, 324117), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 43, 324117), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 16, 6, 43, 324117), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 43, 324117), 19.0, 38.0]"
50,"[datetime.datetime(2022, 11, 28, 16, 6, 44, 648763), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 44, 648763), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 44, 648763), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 44, 648763), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 44, 648763), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 44, 648763), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 44, 648763), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 44, 648763), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 16, 6, 44, 648763), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 44, 648763), 19.0, 38.0]"
51,"[datetime.datetime(2022, 11, 28, 16, 6, 45, 922915), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 45, 922915), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 45, 922915), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 45, 922915), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 45, 922915), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 45, 922915), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 45, 922915), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 45, 922915), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 16, 6, 45, 922915), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 45, 922915), 19.0, 38.0]"
52,"[datetime.datetime(2022, 11, 28, 16, 6, 47, 221367), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 47, 221367), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 47, 221367), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 47, 221367), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 47, 221367), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 47, 221367), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 47, 221367), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 47, 221367), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 16, 6, 47, 221367), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 47, 221367), 19.0, 38.0]"
53,"[datetime.datetime(2022, 11, 28, 16, 6, 48, 469562), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 48, 469562), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 48, 469562), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 48, 469562), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 48, 469562), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 48, 469562), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 48, 469562), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 48, 469562), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 16, 6, 48, 469562), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 48, 469562), 19.0, 38.0]"
54,"[datetime.datetime(2022, 11, 28, 16, 6, 49, 701482), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 49, 701482), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 49, 701482), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 49, 701482), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 49, 702482), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 49, 702482), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 49, 702482), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 49, 702482), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 16, 6, 49, 702482), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 49, 702482), 19.0, 38.0]"
55,"[datetime.datetime(2022, 11, 28, 16, 6, 50, 981216), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 50, 981216), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 50, 981216), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 50, 981216), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 50, 981216), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 50, 981216), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 50, 981216), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 50, 981216), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 16, 6, 50, 981216), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 50, 981216), 19.0, 38.0]"
56,"[datetime.datetime(2022, 11, 28, 16, 6, 52, 241781), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 52, 241781), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 52, 241781), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 52, 241781), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 52, 241781), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 52, 241781), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 52, 241781), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 52, 241781), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 16, 6, 52, 241781), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 52, 241781), 19.0, 38.0]"
57,"[datetime.datetime(2022, 11, 28, 16, 6, 53, 505970), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 53, 505970), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 53, 505970), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 53, 505970), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 53, 505970), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 53, 505970), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 53, 505970), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 53, 505970), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 16, 6, 53, 505970), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 53, 505970), 19.0, 38.0]"
58,"[datetime.datetime(2022, 11, 28, 16, 6, 54, 766123), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 54, 766123), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 54, 766123), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 54, 766123), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 54, 766123), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 54, 766123), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 54, 766123), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 54, 766123), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 16, 6, 54, 766123), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 54, 766123), 19.0, 38.0]"
59,"[datetime.datetime(2022, 11, 28, 16, 6, 56, 22122), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 56, 22122), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 56, 22122), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 56, 22122), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 56, 22122), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 56, 22122), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 56, 22122), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 56, 22122), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 16, 6, 56, 22122), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 56, 22122), 19.0, 38.0]"
60,"[datetime.datetime(2022, 11, 28, 16, 6, 57, 285730), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 57, 285730), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 57, 285730), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 57, 285730), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 57, 285730), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 57, 285730), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 57, 285730), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 57, 285730), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 16, 6, 57, 285730), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 57, 285730), 19.0, 38.0]"
61,"[datetime.datetime(2022, 11, 28, 16, 6, 58, 510420), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 58, 510420), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 58, 510420), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 58, 510420), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 58, 510420), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 58, 510420), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 58, 510420), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 58, 510420), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 16, 6, 58, 510420), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 58, 510420), 19.0, 38.0]"
62,"[datetime.datetime(2022, 11, 28, 16, 6, 59, 755216), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 6, 59, 755216), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 6, 59, 755216), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 6, 59, 755216), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 6, 59, 755216), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 6, 59, 755216), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 6, 59, 755216), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 6, 59, 755216), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 16, 6, 59, 755216), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 6, 59, 755216), 19.0, 38.0]"
63,"[datetime.datetime(2022, 11, 28, 16, 7, 1, 29777), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 7, 1, 29777), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 7, 1, 29777), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 7, 1, 29777), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 7, 1, 29777), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 1, 29777), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 7, 1, 29777), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 7, 1, 29777), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 16, 7, 1, 29777), 2.15, 3.3]","[datetime.datetime(2022, 11, 28, 16, 7, 1, 29777), 19.0, 38.0]"
