,Keayang Shakenbake,Pennies Following,Keilah Nz,Royal Cadence,Chemical Reactor,Moneymakinmonkey,Mariahs Shadow
46,"[datetime.datetime(2022, 11, 28, 13, 7, 4, 834280), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 4, 834280), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 4, 834280), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 4, 834280), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 4, 834280), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 4, 834280), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 4, 834280), 21.0, 55.0]"
47,"[datetime.datetime(2022, 11, 28, 13, 7, 6, 7995), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 6, 7995), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 6, 7995), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 6, 7995), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 6, 7995), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 6, 7995), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 6, 7995), 21.0, 55.0]"
48,"[datetime.datetime(2022, 11, 28, 13, 7, 7, 176766), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 7, 176766), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 7, 176766), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 7, 176766), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 7, 176766), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 7, 176766), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 7, 176766), 21.0, 55.0]"
49,"[datetime.datetime(2022, 11, 28, 13, 7, 8, 351357), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 8, 351357), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 8, 351357), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 8, 351357), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 8, 351357), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 8, 351357), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 8, 351357), 21.0, 55.0]"
50,"[datetime.datetime(2022, 11, 28, 13, 7, 9, 525614), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 9, 525614), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 9, 525614), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 9, 525614), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 9, 525614), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 9, 525614), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 9, 525614), 21.0, 55.0]"
51,"[datetime.datetime(2022, 11, 28, 13, 7, 10, 710093), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 10, 710093), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 10, 710093), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 10, 710093), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 10, 710093), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 10, 710093), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 10, 710093), 21.0, 55.0]"
52,"[datetime.datetime(2022, 11, 28, 13, 7, 11, 892076), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 11, 892076), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 11, 892076), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 11, 892076), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 11, 892076), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 11, 892076), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 11, 892076), 21.0, 55.0]"
53,"[datetime.datetime(2022, 11, 28, 13, 7, 13, 72683), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 13, 72683), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 13, 72683), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 13, 72683), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 13, 72683), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 13, 72683), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 13, 72683), 21.0, 55.0]"
54,"[datetime.datetime(2022, 11, 28, 13, 7, 14, 264050), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 14, 264050), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 14, 264050), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 14, 264050), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 14, 264050), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 14, 264050), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 14, 264050), 21.0, 55.0]"
55,"[datetime.datetime(2022, 11, 28, 13, 7, 15, 430989), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 15, 430989), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 15, 430989), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 15, 430989), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 15, 430989), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 15, 430989), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 15, 430989), 21.0, 55.0]"
56,"[datetime.datetime(2022, 11, 28, 13, 7, 16, 594959), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 16, 594959), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 16, 594959), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 16, 594959), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 16, 594959), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 16, 594959), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 16, 594959), 21.0, 55.0]"
57,"[datetime.datetime(2022, 11, 28, 13, 7, 17, 779619), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 17, 779619), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 17, 779619), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 17, 779619), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 17, 779619), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 17, 779619), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 17, 779619), 21.0, 55.0]"
58,"[datetime.datetime(2022, 11, 28, 13, 7, 18, 966632), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 18, 966632), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 18, 966632), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 18, 966632), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 18, 966632), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 18, 966632), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 18, 966632), 21.0, 55.0]"
59,"[datetime.datetime(2022, 11, 28, 13, 7, 20, 138442), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 20, 138442), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 20, 138442), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 20, 138442), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 20, 138442), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 20, 138442), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 20, 138442), 21.0, 55.0]"
60,"[datetime.datetime(2022, 11, 28, 13, 7, 21, 311424), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 21, 311424), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 21, 311424), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 21, 311424), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 21, 311424), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 21, 311424), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 21, 311424), 21.0, 55.0]"
61,"[datetime.datetime(2022, 11, 28, 13, 7, 22, 474705), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 22, 474705), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 22, 474705), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 22, 474705), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 22, 474705), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 22, 474705), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 22, 474705), 21.0, 55.0]"
62,"[datetime.datetime(2022, 11, 28, 13, 7, 23, 639943), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 23, 639943), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 23, 639943), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 23, 639943), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 23, 639943), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 23, 639943), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 23, 639943), 21.0, 55.0]"
63,"[datetime.datetime(2022, 11, 28, 13, 7, 24, 807114), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 24, 807114), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 24, 807114), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 24, 807114), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 24, 807114), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 24, 807114), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 24, 807114), 21.0, 55.0]"
64,"[datetime.datetime(2022, 11, 28, 13, 7, 25, 992371), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 25, 992371), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 25, 992371), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 25, 992371), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 25, 992371), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 25, 992371), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 25, 992371), 21.0, 55.0]"
65,"[datetime.datetime(2022, 11, 28, 13, 7, 27, 164031), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 27, 164031), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 27, 164031), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 27, 164031), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 27, 164031), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 27, 164031), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 27, 164031), 21.0, 55.0]"
66,"[datetime.datetime(2022, 11, 28, 13, 7, 28, 323501), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 28, 323501), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 28, 323501), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 28, 323501), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 28, 323501), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 28, 323501), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 28, 323501), 21.0, 55.0]"
67,"[datetime.datetime(2022, 11, 28, 13, 7, 29, 485447), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 29, 485447), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 29, 485447), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 29, 485447), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 29, 485447), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 29, 485447), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 29, 485447), 21.0, 55.0]"
68,"[datetime.datetime(2022, 11, 28, 13, 7, 30, 650703), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 30, 650703), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 30, 650703), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 30, 650703), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 30, 650703), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 30, 650703), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 30, 650703), 21.0, 55.0]"
69,"[datetime.datetime(2022, 11, 28, 13, 7, 31, 818175), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 31, 818175), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 31, 818175), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 31, 818175), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 31, 818175), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 31, 818175), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 31, 818175), 21.0, 55.0]"
70,"[datetime.datetime(2022, 11, 28, 13, 7, 32, 987586), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 32, 987586), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 32, 987586), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 32, 987586), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 32, 987586), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 32, 987586), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 32, 987586), 21.0, 55.0]"
71,"[datetime.datetime(2022, 11, 28, 13, 7, 34, 171093), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 34, 171093), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 34, 171093), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 34, 171093), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 34, 171093), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 34, 171093), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 34, 171093), 21.0, 55.0]"
72,"[datetime.datetime(2022, 11, 28, 13, 7, 35, 365717), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 35, 365717), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 35, 365717), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 35, 365717), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 35, 365717), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 35, 365717), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 35, 365717), 21.0, 55.0]"
73,"[datetime.datetime(2022, 11, 28, 13, 7, 36, 551563), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 36, 551563), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 36, 551563), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 36, 551563), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 36, 551563), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 36, 551563), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 36, 551563), 21.0, 55.0]"
74,"[datetime.datetime(2022, 11, 28, 13, 7, 37, 736071), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 37, 736071), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 37, 736071), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 37, 736071), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 37, 736071), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 37, 736071), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 37, 736071), 21.0, 55.0]"
75,"[datetime.datetime(2022, 11, 28, 13, 7, 38, 981849), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 7, 38, 981849), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 7, 38, 981849), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 38, 981849), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 7, 38, 981849), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 13, 7, 38, 981849), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 38, 981849), 21.0, 55.0]"
76,"[datetime.datetime(2022, 11, 28, 13, 7, 40, 148337), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 7, 40, 148337), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 7, 40, 148337), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 40, 148337), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 7, 40, 148337), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 7, 40, 148337), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 40, 148337), 21.0, 50.0]"
77,"[datetime.datetime(2022, 11, 28, 13, 7, 41, 320689), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 7, 41, 320689), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 7, 41, 320689), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 41, 320689), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 7, 41, 320689), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 7, 41, 320689), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 41, 320689), 21.0, 50.0]"
78,"[datetime.datetime(2022, 11, 28, 13, 7, 42, 510479), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 7, 42, 510479), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 7, 42, 510479), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 42, 510479), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 7, 42, 510479), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 7, 42, 510479), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 42, 510479), 21.0, 50.0]"
79,"[datetime.datetime(2022, 11, 28, 13, 7, 43, 704729), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 7, 43, 704729), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 7, 43, 704729), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 43, 704729), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 7, 43, 704729), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 7, 43, 704729), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 43, 704729), 21.0, 50.0]"
80,"[datetime.datetime(2022, 11, 28, 13, 7, 44, 886526), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 7, 44, 886526), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 7, 44, 886526), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 44, 886526), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 7, 44, 886526), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 7, 44, 886526), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 44, 886526), 21.0, 50.0]"
81,"[datetime.datetime(2022, 11, 28, 13, 7, 46, 74285), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 7, 46, 74285), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 7, 46, 74285), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 46, 74285), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 7, 46, 74285), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 7, 46, 74285), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 46, 74285), 21.0, 50.0]"
82,"[datetime.datetime(2022, 11, 28, 13, 7, 47, 242379), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 7, 47, 242379), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 7, 47, 242379), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 47, 242379), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 7, 47, 242379), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 7, 47, 242379), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 47, 242379), 21.0, 50.0]"
83,"[datetime.datetime(2022, 11, 28, 13, 7, 48, 442255), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 7, 48, 442255), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 7, 48, 442255), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 48, 442255), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 7, 48, 442255), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 7, 48, 442255), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 48, 442255), 21.0, 50.0]"
84,"[datetime.datetime(2022, 11, 28, 13, 7, 49, 664030), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 7, 49, 664030), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 7, 49, 664030), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 49, 664030), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 7, 49, 664030), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 7, 49, 664030), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 49, 664030), 21.0, 50.0]"
85,"[datetime.datetime(2022, 11, 28, 13, 7, 50, 831024), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 7, 50, 831024), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 7, 50, 831024), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 50, 831024), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 7, 50, 831024), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 7, 50, 831024), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 50, 831024), 21.0, 50.0]"
86,"[datetime.datetime(2022, 11, 28, 13, 7, 51, 999918), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 7, 51, 999918), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 7, 51, 999918), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 51, 999918), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 7, 51, 999918), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 7, 51, 999918), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 51, 999918), 21.0, 50.0]"
87,"[datetime.datetime(2022, 11, 28, 13, 7, 53, 166584), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 7, 53, 166584), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 7, 53, 166584), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 53, 166584), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 7, 53, 166584), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 7, 53, 166584), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 53, 166584), 21.0, 50.0]"
88,"[datetime.datetime(2022, 11, 28, 13, 7, 54, 333843), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 7, 54, 333843), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 7, 54, 333843), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 54, 333843), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 7, 54, 333843), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 7, 54, 333843), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 54, 333843), 21.0, 50.0]"
89,"[datetime.datetime(2022, 11, 28, 13, 7, 55, 505077), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 7, 55, 505077), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 7, 55, 505077), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 55, 505077), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 7, 55, 505077), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 7, 55, 505077), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 55, 505077), 21.0, 50.0]"
90,"[datetime.datetime(2022, 11, 28, 13, 7, 56, 759955), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 7, 56, 759955), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 7, 56, 759955), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 56, 759955), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 7, 56, 759955), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 7, 56, 759955), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 56, 759955), 21.0, 50.0]"
91,"[datetime.datetime(2022, 11, 28, 13, 7, 57, 941793), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 7, 57, 941793), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 7, 57, 941793), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 7, 57, 941793), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 7, 57, 941793), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 7, 57, 941793), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 7, 57, 941793), 21.0, 50.0]"
