,Sabreur Nz,Animal,Mr Kiwi Nz,Secret Operation,Bee Gees Bandit,Clarenden Envoy
54,"[datetime.datetime(2022, 11, 28, 13, 44, 32, 542114), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 32, 542114), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 32, 542114), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 32, 542114), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 32, 542114), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 32, 542114), 3.4, 5.6]"
55,"[datetime.datetime(2022, 11, 28, 13, 44, 33, 692834), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 692834), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 692834), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 692834), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 692834), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 692834), 3.4, 5.6]"
56,"[datetime.datetime(2022, 11, 28, 13, 44, 34, 834964), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 834964), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 834964), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 834964), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 834964), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 834964), 3.4, 5.6]"
57,"[datetime.datetime(2022, 11, 28, 13, 44, 35, 979885), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 979885), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 979885), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 979885), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 979885), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 979885), 3.4, 5.6]"
58,"[datetime.datetime(2022, 11, 28, 13, 44, 37, 124720), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 124720), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 124720), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 124720), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 124720), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 124720), 3.4, 5.6]"
59,"[datetime.datetime(2022, 11, 28, 13, 44, 38, 258903), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 258903), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 258903), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 258903), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 258903), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 258903), 3.4, 5.6]"
60,"[datetime.datetime(2022, 11, 28, 13, 44, 39, 406924), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 406924), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 406924), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 406924), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 406924), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 406924), 3.4, 5.6]"
61,"[datetime.datetime(2022, 11, 28, 13, 44, 40, 550643), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 40, 550643), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 40, 550643), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 40, 550643), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 40, 550643), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 40, 550643), 3.4, 5.6]"
62,"[datetime.datetime(2022, 11, 28, 13, 44, 41, 684295), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 684295), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 684295), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 684295), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 684295), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 684295), 3.4, 5.6]"
63,"[datetime.datetime(2022, 11, 28, 13, 44, 42, 826516), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 826516), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 826516), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 826516), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 826516), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 826516), 3.4, 5.6]"
64,"[datetime.datetime(2022, 11, 28, 13, 44, 43, 970595), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 970595), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 970595), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 970595), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 970595), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 970595), 3.4, 5.6]"
65,"[datetime.datetime(2022, 11, 28, 13, 44, 45, 107813), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 107813), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 107813), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 107813), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 107813), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 107813), 3.4, 5.6]"
66,"[datetime.datetime(2022, 11, 28, 13, 44, 46, 250806), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 250806), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 250806), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 250806), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 250806), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 250806), 3.4, 5.6]"
67,"[datetime.datetime(2022, 11, 28, 13, 44, 47, 405532), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 405532), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 405532), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 405532), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 405532), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 405532), 3.4, 5.6]"
68,"[datetime.datetime(2022, 11, 28, 13, 44, 48, 553857), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 48, 553857), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 48, 553857), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 48, 553857), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 48, 553857), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 48, 553857), 3.4, 5.6]"
69,"[datetime.datetime(2022, 11, 28, 13, 44, 49, 699115), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 49, 699115), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 49, 699115), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 49, 699115), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 49, 699115), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 49, 699115), 3.4, 5.6]"
70,"[datetime.datetime(2022, 11, 28, 13, 44, 50, 842303), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 842303), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 842303), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 842303), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 842303), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 842303), 3.4, 5.6]"
71,"[datetime.datetime(2022, 11, 28, 13, 44, 51, 976850), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 976850), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 976850), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 976850), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 976850), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 976850), 3.4, 5.6]"
72,"[datetime.datetime(2022, 11, 28, 13, 44, 53, 120895), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 120895), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 120895), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 120895), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 120895), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 120895), 3.4, 5.6]"
73,"[datetime.datetime(2022, 11, 28, 13, 44, 54, 262676), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 262676), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 262676), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 262676), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 262676), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 262676), 3.4, 5.6]"
74,"[datetime.datetime(2022, 11, 28, 13, 44, 55, 398983), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 398983), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 398983), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 398983), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 398983), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 398983), 3.4, 5.6]"
75,"[datetime.datetime(2022, 11, 28, 13, 44, 56, 539268), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 539268), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 539268), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 539268), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 539268), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 539268), 3.4, 5.6]"
76,"[datetime.datetime(2022, 11, 28, 13, 44, 57, 680728), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 57, 680728), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 57, 680728), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 57, 680728), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 57, 680728), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 57, 680728), 3.4, 5.6]"
77,"[datetime.datetime(2022, 11, 28, 13, 44, 58, 818220), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 58, 818220), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 58, 818220), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 58, 818220), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 58, 818220), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 58, 818220), 3.4, 5.6]"
78,"[datetime.datetime(2022, 11, 28, 13, 44, 59, 964688), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 964688), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 964688), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 964688), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 964688), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 964688), 3.4, 5.6]"
79,"[datetime.datetime(2022, 11, 28, 13, 45, 1, 104410), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 1, 104410), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 45, 1, 104410), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 1, 104410), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 1, 104410), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 1, 104410), 3.4, 5.6]"
80,"[datetime.datetime(2022, 11, 28, 13, 45, 2, 239189), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 2, 239189), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 45, 2, 239189), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 2, 239189), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 2, 239189), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 2, 239189), 3.4, 5.6]"
81,"[datetime.datetime(2022, 11, 28, 13, 45, 3, 381867), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 3, 381867), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 45, 3, 381867), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 3, 381867), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 3, 381867), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 3, 381867), 3.4, 5.6]"
82,"[datetime.datetime(2022, 11, 28, 13, 45, 4, 527557), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 4, 527557), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 45, 4, 527557), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 4, 527557), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 4, 527557), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 4, 527557), 3.4, 5.6]"
83,"[datetime.datetime(2022, 11, 28, 13, 45, 5, 665835), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 5, 665835), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 45, 5, 665835), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 5, 665835), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 5, 665835), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 5, 665835), 3.4, 5.6]"
84,"[datetime.datetime(2022, 11, 28, 13, 45, 6, 804897), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 6, 804897), 2.2, 3.3]","[datetime.datetime(2022, 11, 28, 13, 45, 6, 804897), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 6, 804897), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 6, 804897), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 6, 804897), 3.4, 5.6]"
85,"[datetime.datetime(2022, 11, 28, 13, 45, 7, 938267), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 7, 938267), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 7, 938267), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 7, 938267), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 7, 938267), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 7, 938267), 3.4, 5.6]"
86,"[datetime.datetime(2022, 11, 28, 13, 45, 9, 76691), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 9, 76691), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 9, 76691), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 9, 76691), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 9, 76691), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 9, 76691), 3.4, 5.6]"
87,"[datetime.datetime(2022, 11, 28, 13, 45, 10, 218489), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 10, 218489), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 10, 218489), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 10, 218489), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 10, 218489), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 10, 218489), 3.4, 5.6]"
88,"[datetime.datetime(2022, 11, 28, 13, 45, 11, 357587), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 11, 357587), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 11, 357587), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 11, 357587), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 11, 357587), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 11, 357587), 3.4, 5.6]"
89,"[datetime.datetime(2022, 11, 28, 13, 45, 12, 495938), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 12, 495938), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 12, 495938), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 12, 495938), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 12, 495938), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 12, 495938), 3.4, 5.6]"
90,"[datetime.datetime(2022, 11, 28, 13, 45, 13, 643745), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 13, 643745), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 13, 643745), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 13, 643745), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 13, 643745), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 13, 643745), 3.4, 5.6]"
91,"[datetime.datetime(2022, 11, 28, 13, 45, 14, 789490), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 14, 789490), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 14, 789490), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 14, 789490), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 14, 789490), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 14, 789490), 3.4, 5.6]"
92,"[datetime.datetime(2022, 11, 28, 13, 45, 15, 938754), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 15, 938754), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 15, 938754), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 15, 938754), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 15, 938754), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 15, 938754), 3.4, 5.6]"
93,"[datetime.datetime(2022, 11, 28, 13, 45, 17, 93435), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 17, 93435), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 17, 93435), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 17, 93435), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 17, 93435), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 17, 93435), 3.4, 5.6]"
94,"[datetime.datetime(2022, 11, 28, 13, 45, 18, 231631), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 18, 231631), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 18, 231631), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 18, 231631), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 18, 231631), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 18, 231631), 3.4, 5.6]"
95,"[datetime.datetime(2022, 11, 28, 13, 45, 19, 382985), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 19, 382985), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 19, 382985), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 19, 382985), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 19, 382985), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 19, 382985), 3.4, 5.6]"
96,"[datetime.datetime(2022, 11, 28, 13, 45, 20, 529055), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 20, 529055), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 20, 529055), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 20, 529055), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 20, 529055), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 20, 529055), 3.4, 5.6]"
97,"[datetime.datetime(2022, 11, 28, 13, 45, 21, 669056), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 21, 669056), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 21, 669056), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 21, 669056), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 21, 669056), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 21, 669056), 3.4, 5.6]"
98,"[datetime.datetime(2022, 11, 28, 13, 45, 22, 812782), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 22, 812782), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 22, 812782), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 22, 812782), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 22, 812782), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 22, 812782), 3.4, 5.6]"
99,"[datetime.datetime(2022, 11, 28, 13, 45, 23, 959254), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 23, 959254), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 23, 959254), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 23, 959254), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 23, 959254), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 23, 959254), 3.4, 5.6]"
100,"[datetime.datetime(2022, 11, 28, 13, 45, 25, 95917), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 25, 95917), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 25, 95917), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 25, 95917), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 25, 95917), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 25, 95917), 3.4, 5.6]"
101,"[datetime.datetime(2022, 11, 28, 13, 45, 26, 244488), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 26, 244488), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 26, 244488), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 26, 244488), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 26, 244488), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 26, 244488), 3.4, 5.6]"
102,"[datetime.datetime(2022, 11, 28, 13, 45, 27, 395915), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 27, 395915), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 27, 395915), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 27, 395915), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 27, 395915), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 27, 395915), 3.4, 5.6]"
103,"[datetime.datetime(2022, 11, 28, 13, 45, 28, 550704), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 28, 550704), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 28, 550704), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 28, 550704), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 28, 550704), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 28, 550704), 3.4, 5.6]"
104,"[datetime.datetime(2022, 11, 28, 13, 45, 29, 711223), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 29, 711223), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 29, 711223), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 29, 711223), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 29, 711223), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 29, 711223), 3.4, 5.6]"
105,"[datetime.datetime(2022, 11, 28, 13, 45, 30, 862457), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 30, 862457), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 30, 862457), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 30, 862457), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 30, 862457), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 30, 862457), 3.4, 5.6]"
106,"[datetime.datetime(2022, 11, 28, 13, 45, 32, 4007), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 32, 4007), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 32, 4007), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 32, 4007), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 32, 4007), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 32, 4007), 3.4, 5.6]"
107,"[datetime.datetime(2022, 11, 28, 13, 45, 33, 153777), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 33, 153777), 2.2, 3.0]","[datetime.datetime(2022, 11, 28, 13, 45, 33, 153777), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 45, 33, 153777), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 45, 33, 153777), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 13, 45, 33, 153777), 3.4, 5.6]"
