,My Girl Mandy,Shakatie,Our Ruby Rose,Crossed Legs,Beyonski,Jet Force,Wild About Town,Jelignite Jack,Teachers Pet
12-01-2023 15:43:22.943093,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 16.5)","(8.0, 13.0, 11.266666666666666)","(21.0, 46.0, 31.75)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 69.33333333333333)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:24.244428,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 16.5)","(8.0, 13.0, 11.266666666666666)","(21.0, 46.0, 31.75)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 69.33333333333333)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:25.443498,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 16.5)","(8.0, 13.0, 11.266666666666666)","(21.0, 46.0, 31.75)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 69.33333333333333)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:26.639627,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 16.5)","(8.0, 13.0, 11.266666666666666)","(21.0, 46.0, 31.75)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 69.33333333333333)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:27.878441,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 16.5)","(8.0, 13.0, 11.266666666666666)","(21.0, 46.0, 27.0)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 69.33333333333333)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:29.228058,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 16.5)","(8.0, 13.0, 11.266666666666666)","(21.0, 46.0, 27.0)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 69.33333333333333)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:30.467959,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 16.5)","(8.0, 13.0, 11.266666666666666)","(21.0, 46.0, 27.0)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 69.33333333333333)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:31.617589,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 16.5)","(8.0, 13.0, 11.266666666666666)","(21.0, 46.0, 27.0)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 69.33333333333333)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:32.795880,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 16.5)","(8.0, 13.0, 11.266666666666666)","(21.0, 46.0, 27.0)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 69.33333333333333)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:33.920812,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 16.5)","(8.0, 13.0, 12.04)","(21.0, 46.0, 27.0)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 69.33333333333333)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:35.230836,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 16.5)","(8.0, 13.0, 12.04)","(21.0, 46.0, 31.75)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 66.85714285714286)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:36.539291,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 16.5)","(8.0, 13.0, 12.233333333333334)","(21.0, 46.0, 31.75)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 69.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:37.846078,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 16.5)","(8.0, 13.0, 12.233333333333334)","(21.0, 46.0, 31.75)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 69.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:39.241608,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 16.5)","(8.0, 13.0, 12.233333333333334)","(21.0, 46.0, 31.75)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 69.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:40.499679,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 16.5)","(8.0, 13.0, 12.233333333333334)","(21.0, 46.0, 31.75)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 69.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:41.754982,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.233333333333334)","(21.0, 46.0, 40.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 72.66666666666666)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:43.075397,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.233333333333334)","(21.0, 46.0, 40.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 72.66666666666666)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:44.408411,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.233333333333334)","(21.0, 46.0, 40.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 72.66666666666666)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:45.659064,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.233333333333334)","(21.0, 46.0, 40.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 72.66666666666666)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:46.887096,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.233333333333334)","(21.0, 46.0, 32.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:48.270832,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 46.0, 32.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:49.640696,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 46.0, 32.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:50.969582,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 46.0, 32.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:52.403900,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 46.0, 32.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:53.650001,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 46.0, 32.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:54.982791,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 46.0, 32.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:56.322712,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 46.0, 24.8)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:57.690677,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 48.0, 24.8)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:43:59.040098,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 48.0, 24.8)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:44:00.424039,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 48.0, 24.8)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:44:01.710366,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 48.0, 24.8)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:44:03.198988,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 48.0, 24.8)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:44:04.732419,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 48.0, 28.666666666666664)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:44:06.058629,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:44:07.491890,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:44:08.758536,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:44:10.092164,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:44:11.292986,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:44:12.621333,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 52.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:44:13.958489,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 63.2)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:44:15.362979,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 72.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.477777777777778)"
12-01-2023 15:44:16.720474,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 72.0)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.625)"
12-01-2023 15:44:18.058051,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.15)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 72.72727272727272)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.54)"
12-01-2023 15:44:19.564241,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.176923076923077)","(11.0, 19.0, 15.25)","(8.0, 13.0, 12.342857142857143)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 72.72727272727272)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.5636363636363635)"
12-01-2023 15:44:20.859071,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.116666666666667)","(11.0, 19.0, 13.166666666666666)","(8.0, 13.0, 9.100000000000001)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 68.57142857142857)","(7.0, 11.0, 10.6)","(3.2, 4.8, 4.4875)"
12-01-2023 15:44:22.243703,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.5, 4.116666666666667)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.8, 8.899999999999999)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 68.57142857142857)","(7.0, 11.0, 9.863636363636363)","(3.2, 4.8, 4.1269230769230765)"
12-01-2023 15:44:23.689917,"(14.0, 29.0, 19.0)","(3.1, 4.5, 4.116666666666667)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.6, 8.899999999999999)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 68.57142857142857)","(7.0, 10.5, 9.290909090909093)","(3.2, 4.8, 4.1269230769230765)"
12-01-2023 15:44:25.040057,"(14.0, 29.0, 19.0)","(3.1, 4.5, 4.116666666666667)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.6, 8.899999999999999)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 68.57142857142857)","(7.0, 9.8, 9.290909090909093)","(3.2, 4.8, 4.1269230769230765)"
12-01-2023 15:44:26.254304,"(14.0, 29.0, 19.0)","(3.1, 4.5, 4.116666666666667)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.6, 8.899999999999999)","(21.0, 48.0, 28.666666666666664)","(6.0, 10.5, 9.466666666666667)","(31.0, 80.0, 65.0)","(7.0, 9.8, 9.7)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:27.651892,"(14.0, 29.0, 16.5)","(3.1, 4.5, 4.133333333333333)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.6, 8.899999999999999)","(21.0, 48.0, 28.666666666666664)","(6.0, 10.5, 9.466666666666667)","(31.0, 75.0, 57.85714285714286)","(7.0, 10.0, 8.928571428571429)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:29.045327,"(14.0, 29.0, 16.5)","(3.1, 4.5, 4.133333333333333)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.6, 8.899999999999999)","(21.0, 48.0, 28.666666666666664)","(6.0, 10.5, 9.466666666666667)","(31.0, 65.0, 57.85714285714286)","(7.0, 10.0, 9.127272727272727)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:30.254458,"(14.0, 29.0, 16.5)","(3.1, 4.5, 4.133333333333333)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.6, 8.899999999999999)","(21.0, 48.0, 28.666666666666664)","(6.0, 10.5, 9.466666666666667)","(31.0, 65.0, 65.0)","(7.0, 9.6, 8.963636363636365)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:31.568397,"(14.0, 27.0, 18.333333333333332)","(3.1, 4.5, 4.133333333333333)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.6, 8.899999999999999)","(21.0, 48.0, 28.666666666666664)","(6.0, 10.5, 9.466666666666667)","(31.0, 75.0, 65.0)","(7.0, 9.4, 9.34)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:32.830460,"(14.0, 26.0, 18.0)","(3.1, 4.5, 4.133333333333333)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.6, 8.899999999999999)","(21.0, 48.0, 28.666666666666664)","(6.0, 10.5, 9.466666666666667)","(31.0, 75.0, 65.0)","(7.0, 9.6, 9.08)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:34.143270,"(14.0, 25.0, 17.666666666666668)","(3.1, 4.5, 4.133333333333333)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.6, 8.899999999999999)","(21.0, 48.0, 28.666666666666664)","(6.0, 10.5, 9.466666666666667)","(31.0, 75.0, 61.42857142857143)","(7.0, 9.6, 8.733333333333333)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:35.358410,"(14.0, 25.0, 17.666666666666668)","(3.1, 4.5, 4.133333333333333)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.6, 8.899999999999999)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 9.6, 8.914285714285715)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:36.552787,"(14.0, 24.0, 17.333333333333332)","(3.1, 4.5, 4.133333333333333)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.6, 8.899999999999999)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 9.6, 8.857142857142858)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:37.861841,"(14.0, 23.0, 15.285714285714286)","(3.1, 4.5, 4.133333333333333)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.6, 8.899999999999999)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 9.6, 9.166666666666666)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:39.147803,"(14.0, 23.0, 16.333333333333332)","(3.1, 4.5, 4.133333333333333)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.6, 8.899999999999999)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 9.6, 9.166666666666666)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:40.464082,"(14.0, 21.0, 16.666666666666668)","(3.1, 4.5, 4.133333333333333)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.6, 8.899999999999999)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 9.6, 8.914285714285715)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:42.036480,"(14.0, 22.0, 18.5)","(3.1, 4.5, 4.133333333333333)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.6, 8.899999999999999)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 9.6, 8.857142857142858)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:43.304369,"(14.0, 23.0, 18.5)","(3.1, 4.5, 4.133333333333333)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.6, 8.899999999999999)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 9.6, 9.166666666666666)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:44.648153,"(14.0, 22.0, 19.333333333333332)","(3.1, 4.5, 4.133333333333333)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.6, 8.899999999999999)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 9.6, 9.2)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:46.034523,"(14.0, 22.0, 18.0)","(3.1, 4.5, 4.133333333333333)","(11.0, 14.0, 13.166666666666666)","(8.0, 9.6, 8.899999999999999)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 9.6, 9.457142857142857)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:47.441093,"(14.0, 20.0, 20.4)","(3.1, 4.5, 4.133333333333333)","(11.0, 14.0, 14.5)","(8.0, 9.6, 9.149999999999999)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 9.8, 9.05)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:48.796377,"(14.0, 22.0, 20.4)","(3.1, 4.5, 4.133333333333333)","(11.0, 17.5, 14.25)","(8.0, 12.0, 9.299999999999999)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 9.6, 9.11111111111111)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:50.130212,"(14.0, 22.0, 16.8)","(3.1, 4.5, 4.075)","(11.0, 17.0, 14.25)","(8.0, 11.5, 10.1)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 9.6, 8.8)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:51.411372,"(14.0, 21.0, 18.0)","(3.1, 4.3, 4.342857142857143)","(11.0, 17.0, 14.0)","(8.0, 12.0, 10.1)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 10.0, 9.1)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:52.702026,"(14.0, 20.0, 18.0)","(3.1, 4.5, 4.342857142857143)","(11.0, 16.5, 14.0)","(8.0, 12.0, 10.1)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 10.0, 9.1)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:54.071226,"(14.0, 19.5, 17.666666666666668)","(3.1, 4.3, 4.133333333333333)","(11.0, 16.5, 13.75)","(8.0, 12.0, 9.149999999999999)","(21.0, 48.0, 33.5)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 10.0, 8.2)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:55.343092,"(14.0, 20.0, 18.0)","(3.1, 4.5, 4.133333333333333)","(11.0, 16.0, 13.5)","(8.0, 12.0, 8.966666666666667)","(21.0, 48.0, 28.666666666666664)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 10.0, 8.8)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:56.939794,"(14.0, 18.5, 15.5)","(3.1, 4.3, 3.7529411764705882)","(11.0, 15.5, 13.5)","(8.0, 10.5, 8.966666666666667)","(21.0, 48.0, 28.666666666666664)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 10.0, 8.8)","(3.2, 4.8, 4.153846153846153)"
12-01-2023 15:44:58.382708,"(14.0, 18.5, 15.5)","(3.1, 4.4, 3.7529411764705882)","(11.0, 15.5, 13.5)","(8.0, 10.5, 8.966666666666667)","(21.0, 48.0, 28.666666666666664)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 10.0, 9.28)","(3.2, 4.8, 4.266666666666667)"
12-01-2023 15:44:59.885357,"(14.0, 17.5, 15.166666666666666)","(3.1, 4.5, 3.6375)","(11.0, 15.5, 13.75)","(8.0, 10.5, 8.66)","(21.0, 48.0, 28.666666666666664)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 10.0, 9.7)","(3.2, 4.6, 4.266666666666667)"
12-01-2023 15:45:01.311603,"(14.0, 18.5, 15.333333333333334)","(3.1, 4.2, 3.6666666666666665)","(11.0, 16.0, 13.75)","(8.0, 10.5, 8.66)","(21.0, 48.0, 28.666666666666664)","(6.0, 10.5, 9.466666666666667)","(31.0, 70.0, 61.42857142857143)","(7.0, 10.0, 9.7)","(3.2, 4.6, 4.2857142857142865)"
