,Colden Mandella,Yallaroo,Mepunga Robyn,Carry On Jack,Escape Way,Lily Luna Potter,Pick Star,Moraine Chloe
07-01-2023 17:04:51.796846,"(5.0, 7.0, 6.95)","(4.2, 5.2, 5.104)","(2.6, 3.05, 3.0056666666666665)","(11.0, 14.0, 13.473684210526315)","(8.0, 9.8, 9.328571428571427)","(61.0, 80.0, 71.42857142857143)","(6.0, 7.6, 7.386666666666667)","(101.0, 260.0, 250.0)"
07-01-2023 17:04:52.851895,"(5.0, 7.0, 6.933333333333334)","(4.2, 5.2, 5.083870967741936)","(2.6, 3.05, 3.0056666666666665)","(11.0, 14.0, 13.473684210526315)","(8.0, 9.8, 9.65)","(61.0, 80.0, 71.42857142857143)","(6.0, 7.6, 7.386666666666667)","(101.0, 260.0, 250.0)"
07-01-2023 17:04:53.849440,"(5.0, 7.2, 6.933333333333334)","(4.2, 5.2, 5.053061224489796)","(2.6, 3.05, 3.0056666666666665)","(11.0, 14.0, 13.473684210526315)","(8.0, 9.8, 9.771428571428572)","(61.0, 80.0, 71.42857142857143)","(6.0, 7.6, 7.386666666666667)","(101.0, 260.0, 250.0)"
07-01-2023 17:04:54.979814,"(5.0, 7.2, 6.9222222222222225)","(4.2, 5.2, 5.043478260869565)","(2.6, 3.05, 3.0056666666666665)","(11.0, 14.0, 13.529411764705882)","(8.0, 9.8, 9.771428571428572)","(61.0, 80.0, 71.42857142857143)","(6.0, 7.6, 7.443478260869565)","(101.0, 260.0, 245.45454545454547)"
07-01-2023 17:04:56.140696,"(5.0, 7.2, 6.9222222222222225)","(4.2, 5.2, 5.0852941176470585)","(2.6, 3.05, 3.0056666666666665)","(11.0, 14.0, 13.45)","(8.0, 9.8, 9.784615384615385)","(61.0, 80.0, 71.42857142857143)","(6.0, 7.6, 7.443478260869565)","(101.0, 300.0, 241.66666666666669)"
07-01-2023 17:04:57.144064,"(5.0, 7.2, 6.9222222222222225)","(4.2, 5.2, 5.090140845070422)","(2.6, 3.05, 3.0056666666666665)","(11.0, 14.0, 13.45)","(8.0, 9.8, 9.933333333333334)","(61.0, 80.0, 71.72413793103448)","(6.0, 7.6, 7.454545454545454)","(101.0, 250.0, 241.66666666666669)"
07-01-2023 17:04:58.086581,"(5.0, 7.2, 6.9222222222222225)","(4.2, 5.2, 5.094117647058823)","(2.6, 3.05, 3.0056666666666665)","(11.0, 14.0, 13.45)","(8.0, 10.0, 9.933333333333334)","(61.0, 80.0, 71.72413793103448)","(6.0, 7.6, 7.454545454545454)","(101.0, 250.0, 241.66666666666669)"
07-01-2023 17:04:59.062629,"(5.0, 7.2, 6.9222222222222225)","(4.2, 5.2, 5.090140845070422)","(2.6, 3.05, 3.0056666666666665)","(11.0, 14.0, 13.45)","(8.0, 10.0, 9.95)","(61.0, 80.0, 71.72413793103448)","(6.0, 7.6, 7.454545454545454)","(101.0, 250.0, 241.66666666666669)"
07-01-2023 17:05:00.056742,"(5.0, 7.2, 6.9222222222222225)","(4.2, 5.2, 5.090140845070422)","(2.6, 3.05, 3.0026470588235292)","(11.0, 14.0, 13.391304347826086)","(8.0, 10.0, 9.95)","(61.0, 80.0, 70.76923076923077)","(6.0, 7.6, 7.454545454545454)","(101.0, 250.0, 241.66666666666669)"
07-01-2023 17:05:01.021310,"(5.0, 7.2, 6.9222222222222225)","(4.2, 5.2, 5.090140845070422)","(2.6, 3.05, 3.0026470588235292)","(11.0, 14.0, 13.391304347826086)","(8.0, 10.0, 9.95)","(61.0, 80.0, 70.76923076923077)","(6.0, 7.6, 7.42)","(101.0, 250.0, 241.66666666666669)"
07-01-2023 17:05:02.002035,"(5.0, 7.2, 6.9411764705882355)","(4.2, 5.2, 5.096470588235294)","(2.6, 3.05, 2.985121951219512)","(11.0, 14.0, 13.576923076923077)","(8.0, 10.0, 9.95)","(61.0, 80.0, 70.76923076923077)","(6.0, 7.6, 7.42)","(101.0, 250.0, 241.66666666666669)"
07-01-2023 17:05:03.074000,"(5.0, 7.2, 6.967272727272727)","(4.2, 5.1, 5.0836734693877546)","(2.6, 3.05, 2.983783783783784)","(11.0, 14.0, 13.162162162162161)","(8.0, 10.5, 10.01923076923077)","(61.0, 80.0, 70.6896551724138)","(6.0, 7.6, 7.42)","(101.0, 250.0, 241.66666666666669)"
07-01-2023 17:05:04.178916,"(5.0, 7.2, 7.05)","(4.2, 5.1, 5.084444444444444)","(2.6, 3.0, 2.985)","(11.0, 14.0, 13.133333333333333)","(8.0, 10.5, 10.01923076923077)","(61.0, 80.0, 70.6896551724138)","(6.0, 7.6, 7.42)","(101.0, 250.0, 228.57142857142858)"
07-01-2023 17:05:05.233683,"(5.0, 7.2, 6.975342465753425)","(4.2, 5.1, 5.085416666666666)","(2.6, 3.05, 2.9904838709677417)","(11.0, 14.0, 13.166666666666666)","(8.0, 10.5, 10.121212121212121)","(61.0, 80.0, 70.6896551724138)","(6.0, 7.6, 7.466666666666667)","(101.0, 240.0, 228.57142857142858)"
07-01-2023 17:05:06.311482,"(5.0, 7.2, 6.9855072463768115)","(4.2, 5.1, 5.040845070422535)","(2.6, 3.05, 2.986222222222222)","(11.0, 14.0, 13.133333333333333)","(8.0, 10.5, 10.158536585365853)","(61.0, 80.0, 70.74074074074075)","(6.0, 7.6, 7.458823529411765)","(101.0, 240.0, 228.57142857142858)"
07-01-2023 17:05:07.460020,"(5.0, 7.2, 6.965079365079365)","(4.2, 5.1, 5.038888888888889)","(2.6, 3.05, 2.986222222222222)","(11.0, 14.0, 13.133333333333333)","(8.0, 10.5, 10.180555555555555)","(61.0, 80.0, 70.74074074074075)","(6.0, 7.6, 7.437837837837837)","(101.0, 240.0, 225.0)"
07-01-2023 17:05:08.560170,"(5.0, 7.2, 6.955223880597015)","(4.2, 5.1, 5.030769230769231)","(2.6, 3.05, 2.9937254901960784)","(11.0, 14.0, 13.137931034482758)","(8.0, 10.5, 10.272727272727273)","(61.0, 80.0, 70.6896551724138)","(6.0, 7.6, 7.458823529411765)","(101.0, 240.0, 225.0)"
07-01-2023 17:05:09.645145,"(5.0, 7.2, 6.982857142857143)","(4.2, 4.9, 4.882352941176471)","(2.6, 3.05, 3.0078947368421054)","(11.0, 14.0, 13.342105263157894)","(8.0, 10.5, 10.333333333333334)","(61.0, 80.0, 70.6896551724138)","(6.0, 7.6, 7.458823529411765)","(101.0, 240.0, 228.57142857142858)"
07-01-2023 17:05:10.768882,"(5.0, 7.2, 6.991044776119403)","(4.2, 5.0, 4.9189873417721515)","(2.6, 3.05, 3.0078947368421054)","(11.0, 14.0, 13.340425531914894)","(8.0, 10.5, 10.329268292682928)","(51.0, 80.0, 70.6896551724138)","(6.0, 7.6, 7.493333333333333)","(101.0, 240.0, 226.66666666666666)"
07-01-2023 17:05:11.954447,"(5.0, 7.2, 6.991044776119403)","(4.2, 5.0, 4.915254237288136)","(2.6, 3.05, 3.0444444444444443)","(11.0, 14.0, 13.390243902439025)","(8.0, 10.5, 10.355263157894736)","(51.0, 80.0, 70.6896551724138)","(6.0, 7.6, 7.493333333333333)","(101.0, 240.0, 236.36363636363637)"
07-01-2023 17:05:13.017364,"(5.0, 7.2, 6.984615384615385)","(4.2, 4.9, 4.819354838709677)","(2.6, 3.05, 3.0444444444444443)","(11.0, 14.0, 13.390243902439025)","(8.0, 10.5, 10.355263157894736)","(51.0, 80.0, 70.6896551724138)","(6.0, 7.6, 7.493333333333333)","(101.0, 300.0, 240.0)"
07-01-2023 17:05:14.068384,"(5.0, 7.2, 6.958730158730159)","(4.2, 4.9, 4.771698113207547)","(2.6, 3.1, 3.051282051282051)","(11.0, 14.0, 13.5)","(8.0, 10.5, 10.35135135135135)","(51.0, 80.0, 70.74074074074075)","(6.0, 7.6, 7.493333333333333)","(101.0, 300.0, 240.0)"
07-01-2023 17:05:15.131089,"(5.0, 7.2, 6.958730158730159)","(4.2, 4.9, 4.810526315789474)","(2.6, 3.1, 3.051282051282051)","(11.0, 14.0, 13.5)","(8.0, 10.5, 10.35135135135135)","(51.0, 80.0, 70.74074074074075)","(6.0, 7.6, 7.552)","(101.0, 300.0, 236.36363636363637)"
07-01-2023 17:05:16.253544,"(5.0, 7.2, 6.979104477611941)","(4.2, 4.8, 4.766666666666667)","(2.6, 3.1, 3.051282051282051)","(11.0, 14.0, 13.391304347826086)","(8.0, 10.5, 10.244186046511627)","(51.0, 80.0, 70.6896551724138)","(6.0, 7.6, 7.552)","(101.0, 300.0, 236.36363636363637)"
07-01-2023 17:05:17.271729,"(5.0, 7.2, 7.0)","(4.2, 4.8, 4.766666666666667)","(2.6, 3.1, 3.053658536585366)","(11.0, 14.0, 13.391304347826086)","(8.0, 10.5, 10.231707317073171)","(51.0, 80.0, 70.6896551724138)","(6.0, 7.6, 7.552)","(101.0, 300.0, 272.0)"
07-01-2023 17:05:18.325584,"(5.0, 7.2, 7.0)","(4.2, 4.8, 4.770370370370371)","(2.6, 3.1, 3.053658536585366)","(11.0, 14.0, 13.585365853658537)","(8.0, 10.5, 10.21111111111111)","(51.0, 80.0, 70.74074074074075)","(6.0, 7.6, 7.483870967741935)","(101.0, 290.0, 272.0)"
07-01-2023 17:05:19.374466,"(5.0, 7.2, 6.9818181818181815)","(4.2, 4.9, 4.777551020408164)","(2.6, 3.1, 3.053658536585366)","(11.0, 14.0, 13.585365853658537)","(8.0, 10.5, 10.21111111111111)","(51.0, 80.0, 70.74074074074075)","(6.0, 7.6, 7.483870967741935)","(101.0, 290.0, 272.0)"
07-01-2023 17:05:20.473833,"(5.0, 7.2, 6.9818181818181815)","(4.2, 4.9, 4.771698113207547)","(2.6, 3.1, 3.0533333333333332)","(11.0, 14.0, 13.521739130434783)","(8.0, 10.5, 10.182926829268293)","(51.0, 80.0, 70.74074074074075)","(6.0, 7.6, 7.492307692307692)","(101.0, 290.0, 272.0)"
07-01-2023 17:05:21.528341,"(5.0, 7.2, 6.9818181818181815)","(4.2, 4.9, 4.771698113207547)","(2.6, 3.1, 3.0533333333333332)","(11.0, 14.0, 13.521739130434783)","(8.0, 10.5, 10.182926829268293)","(51.0, 80.0, 70.6896551724138)","(6.0, 7.6, 7.492307692307692)","(101.0, 290.0, 272.0)"
07-01-2023 17:05:22.548644,"(5.0, 7.2, 7.0)","(4.2, 4.9, 4.787804878048781)","(2.6, 3.1, 3.062)","(11.0, 14.0, 13.461538461538462)","(8.0, 10.5, 10.19047619047619)","(51.0, 80.0, 70.6896551724138)","(6.0, 7.6, 7.503448275862069)","(101.0, 290.0, 272.0)"
07-01-2023 17:05:24.108138,"(5.0, 7.2, 7.0)","(4.2, 4.9, 4.754901960784314)","(2.6, 3.1, 3.062)","(11.0, 14.0, 13.511627906976745)","(8.0, 10.5, 10.19047619047619)","(51.0, 80.0, 70.6896551724138)","(6.0, 7.6, 7.503448275862069)","(101.0, 290.0, 272.0)"
07-01-2023 17:05:25.430204,"(5.0, 7.2, 7.0)","(4.2, 4.9, 4.762222222222222)","(2.6, 3.1, 3.06875)","(11.0, 14.0, 13.511627906976745)","(8.0, 10.5, 10.117647058823529)","(51.0, 80.0, 70.74074074074075)","(6.0, 7.6, 7.51304347826087)","(101.0, 290.0, 272.0)"
07-01-2023 17:05:26.478475,"(5.0, 7.2, 6.977777777777778)","(4.2, 4.9, 4.762222222222222)","(2.6, 3.1, 3.06875)","(11.0, 14.0, 13.511627906976745)","(8.0, 10.5, 10.117647058823529)","(51.0, 80.0, 70.74074074074075)","(6.0, 7.6, 7.51304347826087)","(101.0, 290.0, 272.0)"
07-01-2023 17:05:27.599581,"(5.0, 7.2, 6.9818181818181815)","(4.2, 4.9, 4.773469387755102)","(2.6, 3.1, 3.077272727272727)","(11.0, 14.0, 13.526315789473685)","(8.0, 10.5, 10.016666666666667)","(51.0, 80.0, 70.74074074074075)","(6.0, 7.6, 7.476923076923077)","(101.0, 290.0, 272.0)"
07-01-2023 17:05:28.651115,"(5.0, 7.2, 6.961290322580645)","(4.2, 4.9, 4.773469387755102)","(2.6, 3.1, 3.077272727272727)","(11.0, 14.0, 13.785714285714286)","(8.0, 10.5, 10.016666666666667)","(51.0, 80.0, 70.74074074074075)","(6.0, 7.6, 7.375609756097561)","(101.0, 290.0, 275.0)"
07-01-2023 17:05:29.758381,"(5.0, 7.2, 6.979104477611941)","(4.2, 4.9, 4.790909090909091)","(2.6, 3.1, 3.077272727272727)","(11.0, 14.0, 13.714285714285714)","(8.0, 10.5, 10.118421052631579)","(51.0, 80.0, 70.6896551724138)","(6.0, 7.6, 7.395555555555555)","(101.0, 290.0, 275.0)"
07-01-2023 17:05:30.798087,"(5.0, 7.2, 6.979104477611941)","(4.2, 4.9, 4.78)","(2.6, 3.1, 3.077272727272727)","(11.0, 14.0, 13.588235294117647)","(8.0, 10.5, 10.229166666666666)","(51.0, 80.0, 70.6896551724138)","(6.0, 7.6, 7.38)","(101.0, 290.0, 275.0)"
07-01-2023 17:05:31.883348,"(5.0, 7.2, 6.9915492957746475)","(4.2, 4.9, 4.78)","(2.6, 3.1, 3.0678571428571426)","(11.0, 14.0, 13.689655172413794)","(8.0, 10.5, 10.116981132075471)","(51.0, 80.0, 70.74074074074075)","(6.0, 7.6, 7.4)","(101.0, 290.0, 275.0)"
07-01-2023 17:05:32.935323,"(5.0, 7.2, 7.08235294117647)","(4.2, 4.9, 4.772727272727273)","(2.6, 3.1, 3.064)","(11.0, 14.0, 13.434782608695652)","(8.0, 10.5, 10.28125)","(51.0, 80.0, 70.38461538461539)","(6.0, 7.6, 7.42)","(101.0, 290.0, 275.0)"
07-01-2023 17:05:34.011249,"(5.0, 7.2, 7.13)","(4.2, 4.8, 4.771428571428571)","(2.6, 3.1, 3.0686363636363634)","(11.0, 13.5, 13.551724137931034)","(8.0, 10.5, 10.3)","(51.0, 80.0, 70.38461538461539)","(6.0, 7.6, 7.4)","(101.0, 290.0, 275.0)"
07-01-2023 17:05:35.046123,"(5.0, 7.4, 7.189090909090909)","(4.2, 4.8, 4.771428571428571)","(2.6, 3.1, 3.0686363636363634)","(11.0, 14.0, 13.551724137931034)","(8.0, 10.5, 10.3)","(51.0, 80.0, 70.35714285714286)","(6.0, 7.6, 7.374358974358974)","(101.0, 290.0, 275.0)"
07-01-2023 17:05:36.128907,"(5.0, 7.4, 7.296)","(4.2, 4.8, 4.735)","(2.6, 3.1, 3.0666666666666664)","(11.0, 14.0, 13.527777777777779)","(8.0, 10.5, 10.160714285714286)","(51.0, 80.0, 70.35714285714286)","(6.0, 7.6, 7.4787878787878785)","(101.0, 290.0, 257.14285714285717)"
07-01-2023 17:05:37.219745,"(5.0, 7.4, 7.255172413793104)","(4.2, 4.8, 4.738888888888889)","(2.6, 3.1, 3.0666666666666664)","(11.0, 14.0, 13.527777777777779)","(8.0, 10.5, 10.160714285714286)","(51.0, 80.0, 70.35714285714286)","(6.0, 7.6, 7.4787878787878785)","(101.0, 280.0, 244.44444444444446)"
07-01-2023 17:05:38.281323,"(5.0, 7.4, 7.255172413793104)","(4.2, 4.8, 4.733333333333333)","(2.6, 3.1, 3.0658119658119656)","(11.0, 14.0, 13.564102564102564)","(8.0, 10.5, 10.160714285714286)","(51.0, 80.0, 70.35714285714286)","(6.0, 7.6, 7.4787878787878785)","(101.0, 280.0, 258.3333333333333)"
07-01-2023 17:05:39.362913,"(5.0, 7.0, 6.9655172413793105)","(4.2, 4.8, 4.751111111111111)","(2.6, 3.1, 3.070175438596491)","(11.0, 14.0, 13.55)","(8.0, 10.5, 10.198412698412698)","(51.0, 80.0, 70.38461538461539)","(6.0, 7.6, 7.488888888888889)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:05:40.446114,"(5.0, 7.0, 6.9411764705882355)","(4.2, 4.9, 4.805454545454546)","(2.6, 3.1, 3.0723300970873786)","(11.0, 14.0, 13.538461538461538)","(8.0, 10.5, 10.216417910447761)","(51.0, 80.0, 70.38461538461539)","(6.0, 7.8, 7.531428571428572)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:05:41.494913,"(5.0, 6.8, 6.763636363636364)","(4.2, 4.9, 4.798305084745763)","(2.6, 3.1, 3.0754716981132075)","(11.0, 14.0, 13.525)","(8.0, 10.5, 10.104166666666666)","(51.0, 80.0, 70.35714285714286)","(6.0, 7.8, 7.608)","(101.0, 270.0, 256.0)"
07-01-2023 17:05:42.793968,"(5.0, 6.8, 6.771929824561403)","(4.2, 4.9, 4.790625)","(2.6, 3.1, 3.0806666666666667)","(11.0, 14.0, 13.512195121951219)","(8.0, 10.5, 10.166666666666666)","(51.0, 80.0, 70.35714285714286)","(6.0, 7.8, 7.603389830508474)","(101.0, 270.0, 256.0)"
07-01-2023 17:05:43.873116,"(5.0, 7.0, 6.790291262135922)","(4.2, 4.9, 4.770370370370371)","(2.6, 3.1, 3.0939655172413794)","(11.0, 14.0, 13.512195121951219)","(8.0, 10.5, 10.166666666666666)","(51.0, 80.0, 70.35714285714286)","(6.0, 7.8, 7.606896551724138)","(101.0, 270.0, 248.0)"
07-01-2023 17:05:44.939642,"(5.0, 7.0, 6.788461538461538)","(4.2, 4.8, 4.71358024691358)","(2.6, 3.15, 3.13953488372093)","(11.0, 14.0, 13.512195121951219)","(8.0, 10.5, 10.166666666666666)","(51.0, 80.0, 70.23809523809524)","(6.0, 7.8, 7.581818181818182)","(101.0, 260.0, 250.0)"
07-01-2023 17:05:47.155347,"(5.0, 7.0, 6.775510204081632)","(4.2, 4.8, 4.778723404255319)","(2.6, 3.15, 3.1393518518518517)","(11.0, 14.0, 13.488372093023255)","(8.0, 10.5, 10.01086956521739)","(51.0, 75.0, 70.3125)","(6.0, 7.8, 7.566666666666666)","(101.0, 260.0, 241.66666666666669)"
07-01-2023 17:05:48.402635,"(5.0, 6.8, 6.699999999999999)","(4.2, 4.8, 4.801298701298702)","(2.6, 3.15, 3.1343915343915345)","(11.0, 14.0, 13.446808510638299)","(8.0, 10.5, 10.060344827586206)","(51.0, 75.0, 69.27631578947368)","(6.0, 7.8, 7.576470588235294)","(101.0, 250.0, 241.66666666666669)"
07-01-2023 17:05:49.973935,"(5.0, 6.6, 6.507692307692308)","(4.2, 4.9, 4.801298701298702)","(2.6, 3.2, 3.1268436578171093)","(11.0, 14.0, 13.466666666666667)","(8.0, 10.5, 10.060344827586206)","(51.0, 75.0, 65.33333333333333)","(6.0, 7.8, 7.6)","(101.0, 250.0, 235.71428571428572)"
07-01-2023 17:05:51.190625,"(5.0, 6.6, 6.507692307692308)","(4.2, 4.9, 4.801298701298702)","(2.6, 3.2, 3.1268436578171093)","(11.0, 14.0, 13.466666666666667)","(8.0, 10.5, 10.060344827586206)","(51.0, 75.0, 66.89189189189189)","(6.0, 7.8, 7.569491525423729)","(101.0, 250.0, 242.85714285714286)"
07-01-2023 17:05:52.442247,"(5.0, 6.8, 6.619230769230769)","(4.2, 4.9, 4.804)","(2.6, 3.15, 3.0968354430379748)","(11.0, 14.0, 13.115384615384615)","(8.0, 10.5, 10.140350877192983)","(51.0, 75.0, 68.46153846153847)","(6.0, 7.8, 7.68)","(101.0, 250.0, 230.0)"
07-01-2023 17:05:53.518859,"(5.0, 6.8, 6.739130434782608)","(4.2, 4.9, 4.804)","(2.6, 3.15, 3.0968354430379748)","(11.0, 13.5, 13.1)","(8.0, 10.5, 10.152542372881356)","(51.0, 75.0, 68.92405063291139)","(6.0, 7.8, 7.7384615384615385)","(101.0, 240.0, 218.0)"
07-01-2023 17:05:54.699602,"(5.0, 6.8, 6.742857142857143)","(4.2, 4.9, 4.793333333333334)","(2.6, 3.15, 3.0931654676258993)","(11.0, 13.5, 13.083333333333334)","(8.0, 10.5, 10.140350877192983)","(51.0, 75.0, 68.7037037037037)","(6.0, 7.8, 7.748148148148148)","(101.0, 230.0, 218.0)"
07-01-2023 17:05:55.911001,"(5.0, 6.8, 6.744827586206896)","(4.2, 4.9, 4.793333333333334)","(2.6, 3.15, 3.08953488372093)","(11.0, 13.5, 13.225)","(8.0, 10.5, 10.140350877192983)","(51.0, 75.0, 68.8125)","(6.0, 7.8, 7.788235294117647)","(101.0, 230.0, 218.0)"
07-01-2023 17:05:57.106724,"(5.0, 6.8, 6.723404255319148)","(4.2, 4.9, 4.7700000000000005)","(2.6, 3.15, 3.08953488372093)","(11.0, 13.5, 13.204545454545455)","(8.0, 10.5, 10.184615384615384)","(51.0, 75.0, 68.8125)","(6.0, 8.0, 7.804255319148936)","(101.0, 230.0, 218.0)"
07-01-2023 17:05:58.213543,"(5.0, 6.8, 6.723404255319148)","(4.2, 4.9, 4.79620253164557)","(2.6, 3.15, 3.077472527472527)","(11.0, 13.5, 13.285714285714286)","(8.0, 10.5, 10.193548387096774)","(51.0, 75.0, 69.03846153846153)","(6.0, 8.0, 7.823255813953488)","(101.0, 230.0, 222.5)"
07-01-2023 17:05:59.344663,"(5.0, 6.8, 6.608450704225352)","(4.2, 4.9, 4.839534883720931)","(2.6, 3.15, 3.077659574468085)","(11.0, 13.5, 13.3)","(8.0, 10.5, 10.177966101694915)","(51.0, 75.0, 69.03846153846153)","(6.0, 8.0, 7.907317073170732)","(101.0, 230.0, 230.0)"
07-01-2023 17:06:00.424487,"(5.0, 6.6, 6.582222222222222)","(4.2, 4.8, 4.7675)","(2.6, 3.15, 3.068421052631579)","(11.0, 13.5, 13.294117647058824)","(8.0, 10.5, 10.077777777777778)","(51.0, 75.0, 69.4)","(6.0, 8.0, 7.938888888888889)","(101.0, 240.0, 230.0)"
07-01-2023 17:06:01.648528,"(5.0, 6.8, 6.54017094017094)","(4.2, 4.8, 4.703571428571429)","(2.6, 3.1, 3.046666666666667)","(11.0, 14.0, 13.321428571428571)","(8.0, 10.5, 10.207692307692307)","(51.0, 70.0, 66.95652173913044)","(6.0, 8.0, 8.11578947368421)","(101.0, 240.0, 221.42857142857144)"
07-01-2023 17:06:02.863678,"(5.0, 6.8, 6.609999999999999)","(4.2, 4.8, 4.7)","(2.6, 3.1, 3.085185185185185)","(11.0, 14.0, 13.321428571428571)","(8.0, 10.5, 10.188524590163935)","(51.0, 70.0, 67.0)","(6.0, 8.2, 8.189473684210526)","(101.0, 250.0, 230.0)"
07-01-2023 17:06:03.991435,"(5.0, 6.8, 6.533333333333333)","(4.2, 4.7, 4.698611111111111)","(2.6, 3.1, 3.085185185185185)","(11.0, 13.5, 13.321428571428571)","(8.0, 10.5, 10.188524590163935)","(51.0, 70.0, 67.0)","(6.0, 8.2, 8.189473684210526)","(101.0, 240.0, 230.0)"
07-01-2023 17:06:05.640580,"(5.0, 6.8, 6.51588785046729)","(4.2, 4.7, 4.698571428571428)","(2.6, 3.15, 3.079239766081871)","(11.0, 13.5, 13.321428571428571)","(8.0, 10.5, 10.160714285714286)","(51.0, 70.0, 67.0)","(6.0, 8.2, 8.020689655172413)","(101.0, 240.0, 230.0)"
07-01-2023 17:06:06.934603,"(5.0, 6.8, 6.609999999999999)","(4.2, 4.8, 4.7475)","(2.6, 3.1, 3.091666666666667)","(11.0, 14.0, 13.257142857142856)","(8.0, 10.5, 10.166666666666666)","(51.0, 70.0, 67.31343283582089)","(6.0, 8.0, 7.885714285714285)","(101.0, 240.0, 230.0)"
07-01-2023 17:06:08.259278,"(5.0, 6.8, 6.618823529411764)","(4.2, 4.9, 4.740860215053764)","(2.6, 3.1, 3.08968253968254)","(11.0, 14.0, 13.243243243243244)","(8.0, 10.5, 10.095744680851064)","(51.0, 70.0, 66.80555555555556)","(6.0, 8.0, 7.881481481481481)","(101.0, 230.0, 222.5)"
07-01-2023 17:06:09.492517,"(5.0, 6.8, 6.618823529411764)","(4.2, 4.9, 4.749462365591398)","(2.6, 3.1, 3.08968253968254)","(11.0, 14.0, 13.243243243243244)","(8.0, 10.5, 10.095744680851064)","(51.0, 70.0, 69.44444444444444)","(6.0, 8.0, 7.803508771929824)","(101.0, 230.0, 222.5)"
07-01-2023 17:06:10.725645,"(5.0, 6.8, 6.618823529411764)","(4.2, 4.9, 4.749462365591398)","(2.6, 3.1, 3.08968253968254)","(11.0, 14.0, 13.236842105263158)","(8.0, 10.5, 10.127272727272727)","(51.0, 70.0, 72.4074074074074)","(6.0, 8.0, 7.826086956521739)","(101.0, 230.0, 252.5)"
07-01-2023 17:06:11.942306,"(5.0, 6.8, 6.610666666666666)","(4.2, 4.9, 4.752272727272728)","(2.6, 3.1, 3.058653846153846)","(11.0, 14.0, 13.264705882352942)","(8.0, 10.5, 10.127272727272727)","(51.0, 75.0, 72.4074074074074)","(6.0, 8.0, 7.8769230769230765)","(101.0, 270.0, 252.5)"
07-01-2023 17:06:13.030712,"(5.0, 6.8, 6.514814814814815)","(4.2, 4.9, 4.7505494505494505)","(2.6, 3.15, 3.0651315789473683)","(11.0, 14.0, 13.264705882352942)","(8.0, 10.5, 10.127272727272727)","(51.0, 75.0, 72.4074074074074)","(6.0, 8.0, 7.8769230769230765)","(101.0, 270.0, 252.5)"
07-01-2023 17:06:14.194288,"(5.0, 6.8, 6.52962962962963)","(4.2, 5.0, 4.972509960159362)","(2.6, 3.1, 3.0271604938271603)","(11.0, 14.0, 13.78)","(8.0, 10.5, 9.966101694915254)","(51.0, 75.0, 72.62376237623762)","(6.0, 8.0, 7.8769230769230765)","(101.0, 270.0, 237.5)"
07-01-2023 17:06:15.327669,"(5.0, 6.8, 6.543119266055046)","(4.2, 5.0, 4.975486381322957)","(2.6, 3.1, 3.023913043478261)","(11.0, 14.0, 13.78)","(8.5, 10.5, 9.966101694915254)","(51.0, 75.0, 68.58585858585859)","(6.0, 8.0, 7.857142857142857)","(101.0, 250.0, 252.5)"
07-01-2023 17:06:16.533328,"(5.0, 6.8, 6.543119266055046)","(4.2, 5.0, 4.975486381322957)","(2.6, 3.1, 3.048888888888889)","(11.0, 14.0, 13.633333333333333)","(8.5, 10.5, 9.966101694915254)","(51.0, 70.0, 68.17307692307692)","(6.0, 8.0, 7.857142857142857)","(101.0, 270.0, 252.5)"
07-01-2023 17:06:17.723139,"(5.0, 6.8, 6.543119266055046)","(4.2, 5.0, 4.977290836653387)","(2.6, 3.1, 3.0444444444444443)","(11.0, 14.0, 13.653846153846153)","(8.0, 10.5, 9.916666666666668)","(41.0, 70.0, 67.87037037037037)","(6.0, 8.0, 7.728571428571429)","(101.0, 270.0, 252.5)"
07-01-2023 17:06:18.879423,"(4.8, 6.8, 6.527272727272727)","(4.0, 5.0, 4.977290836653387)","(2.6, 3.1, 3.0444444444444443)","(11.0, 14.0, 13.633333333333333)","(8.0, 10.5, 9.966101694915254)","(41.0, 70.0, 67.87037037037037)","(6.0, 7.8, 7.728571428571429)","(101.0, 270.0, 252.5)"
07-01-2023 17:06:20.038333,"(4.8, 6.8, 6.527868852459017)","(4.0, 5.0, 4.975486381322957)","(2.6, 3.1, 3.0444444444444443)","(11.0, 14.0, 13.633333333333333)","(8.0, 10.5, 10.0078125)","(41.0, 70.0, 67.79816513761467)","(6.0, 7.8, 7.728571428571429)","(101.0, 270.0, 252.5)"
07-01-2023 17:06:21.218081,"(4.8, 6.8, 6.538582677165355)","(4.0, 5.0, 4.975581395348837)","(2.6, 3.1, 3.0433734939759036)","(11.0, 14.0, 13.653846153846153)","(8.0, 10.5, 9.966101694915254)","(41.0, 70.0, 67.79816513761467)","(6.0, 7.8, 7.699999999999999)","(101.0, 270.0, 252.5)"
07-01-2023 17:06:22.324350,"(4.8, 6.8, 6.5375000000000005)","(4.0, 5.0, 4.975581395348837)","(2.6, 3.1, 3.0375)","(11.0, 14.0, 13.653846153846153)","(8.0, 10.5, 9.966101694915254)","(41.0, 70.0, 67.47826086956522)","(6.0, 7.8, 7.721951219512195)","(101.0, 270.0, 230.0)"
