,Maxs Magic,Super Keen,Winlock Apples,Monkey Paw,Als Holiday,Skylah,Winlock One Out
05-01-2023 15:20:24.636960,"(3.0, 4.8, 4.1499999999999995)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.178125)","(61.0, 55.0, 50.5)","(19.0, 46.0, 39.875)","(9.0, 17.5, 16.833333333333332)"
05-01-2023 15:20:25.733387,"(3.0, 4.8, 4.1499999999999995)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.178125)","(61.0, 55.0, 50.5)","(19.0, 46.0, 39.875)","(9.0, 17.5, 15.782608695652174)"
05-01-2023 15:20:26.752988,"(3.0, 4.8, 4.1499999999999995)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.178125)","(61.0, 55.0, 50.5)","(19.0, 46.0, 39.875)","(9.0, 17.0, 15.782608695652174)"
05-01-2023 15:20:27.849174,"(3.0, 4.8, 4.1499999999999995)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.246875)","(61.0, 55.0, 50.5)","(19.0, 46.0, 39.875)","(9.0, 17.0, 15.782608695652174)"
05-01-2023 15:20:28.899853,"(3.0, 4.8, 4.186111111111111)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.178125)","(61.0, 55.0, 50.5)","(19.0, 46.0, 39.875)","(9.0, 17.0, 14.881578947368421)"
05-01-2023 15:20:29.991262,"(3.0, 4.8, 4.186111111111111)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.178125)","(61.0, 55.0, 50.5)","(19.0, 46.0, 39.875)","(9.0, 17.0, 14.881578947368421)"
05-01-2023 15:20:31.222203,"(3.0, 4.8, 4.186111111111111)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.178125)","(61.0, 55.0, 50.5)","(19.0, 46.0, 39.875)","(9.0, 17.0, 14.881578947368421)"
05-01-2023 15:20:32.315376,"(3.0, 4.8, 4.186111111111111)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.178125)","(61.0, 55.0, 50.5)","(19.0, 46.0, 39.875)","(9.0, 17.0, 15.090909090909092)"
05-01-2023 15:20:33.420154,"(3.0, 4.8, 4.186111111111111)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.178125)","(61.0, 55.0, 50.5)","(19.0, 46.0, 39.875)","(9.0, 17.0, 15.456521739130435)"
05-01-2023 15:20:34.745410,"(3.0, 4.8, 4.186111111111111)","(2.8, 3.45, 3.1166666666666667)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.178125)","(61.0, 55.0, 50.5)","(19.0, 46.0, 39.875)","(9.0, 16.5, 15.456521739130435)"
05-01-2023 15:20:35.970990,"(3.0, 4.8, 4.1825)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.178125)","(61.0, 55.0, 50.5)","(19.0, 46.0, 41.81818181818181)","(9.0, 16.5, 15.84375)"
05-01-2023 15:20:37.203465,"(3.0, 4.8, 4.186111111111111)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.2590909090909093)","(61.0, 55.0, 50.5)","(19.0, 44.0, 39.2)","(9.0, 16.0, 15.84375)"
05-01-2023 15:20:38.463972,"(3.0, 4.8, 4.186111111111111)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.2590909090909093)","(41.0, 55.0, 49.214285714285715)","(19.0, 44.0, 39.2)","(10.0, 16.0, 15.0)"
05-01-2023 15:20:39.560028,"(3.0, 4.8, 4.186111111111111)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.2590909090909093)","(41.0, 55.0, 50.5)","(19.0, 44.0, 39.2)","(10.0, 16.0, 14.58695652173913)"
05-01-2023 15:20:40.912703,"(3.0, 4.8, 4.186111111111111)","(2.8, 3.4, 3.094444444444444)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.338950276243094)","(41.0, 55.0, 50.5)","(19.0, 44.0, 39.714285714285715)","(10.0, 16.0, 14.61111111111111)"
05-01-2023 15:20:41.951206,"(3.0, 4.8, 4.186111111111111)","(2.8, 3.45, 3.094444444444444)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.338950276243094)","(41.0, 55.0, 50.5)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.5, 14.433333333333334)"
05-01-2023 15:20:43.035347,"(3.0, 4.8, 3.8714285714285714)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.338950276243094)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.5, 14.433333333333334)"
05-01-2023 15:20:44.092077,"(3.0, 4.8, 4.1499999999999995)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.226923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.5, 14.433333333333334)"
05-01-2023 15:20:45.289171,"(3.0, 4.8, 4.1499999999999995)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.226923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.5, 14.433333333333334)"
05-01-2023 15:20:46.325265,"(3.0, 4.8, 4.1499999999999995)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.226923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.5, 14.9)"
05-01-2023 15:20:47.411935,"(3.0, 4.8, 4.1499999999999995)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.226923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.5, 14.307692307692308)"
05-01-2023 15:20:48.437104,"(3.0, 4.8, 4.242857142857143)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.226923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.0, 14.117647058823529)"
05-01-2023 15:20:49.441157,"(3.0, 4.8, 4.242857142857143)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.226923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.0, 14.117647058823529)"
05-01-2023 15:20:50.478315,"(3.0, 4.8, 4.06875)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.226923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.0, 14.117647058823529)"
05-01-2023 15:20:51.604869,"(3.0, 4.8, 4.186111111111111)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.226923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.0, 14.117647058823529)"
05-01-2023 15:20:52.748317,"(3.0, 4.8, 4.186111111111111)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.226923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.0, 14.117647058823529)"
05-01-2023 15:20:53.743268,"(3.0, 4.8, 4.186111111111111)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.226923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.0, 14.375)"
05-01-2023 15:20:54.828485,"(3.0, 4.8, 4.186111111111111)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.226923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.0, 15.807692307692308)"
05-01-2023 15:20:55.897863,"(3.0, 4.8, 4.186111111111111)","(2.8, 3.45, 3.094444444444444)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.226923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 16.0, 15.666666666666666)"
05-01-2023 15:20:57.060850,"(3.0, 4.8, 4.186111111111111)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.340740740740741)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 16.0, 15.833333333333334)"
05-01-2023 15:20:58.197196,"(3.0, 4.8, 4.222222222222222)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.226923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 16.0, 15.833333333333334)"
05-01-2023 15:20:59.276195,"(3.0, 4.8, 4.222222222222222)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.2357142857142858)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 16.0, 15.75)"
05-01-2023 15:21:00.292472,"(3.0, 4.8, 4.222222222222222)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.2357142857142858)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 16.0, 14.333333333333334)"
05-01-2023 15:21:01.397477,"(3.0, 4.8, 4.222222222222222)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.2357142857142858)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 16.0, 14.181818181818182)"
05-01-2023 15:21:02.477663,"(3.0, 4.8, 4.222222222222222)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.2357142857142858)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 16.0, 14.181818181818182)"
05-01-2023 15:21:03.720019,"(3.0, 4.8, 4.222222222222222)","(2.8, 3.45, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.2357142857142858)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 16.0, 14.181818181818182)"
05-01-2023 15:21:04.771804,"(3.0, 4.8, 4.222222222222222)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.2357142857142858)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 16.0, 14.4375)"
05-01-2023 15:21:05.826825,"(3.0, 4.8, 4.1499999999999995)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.2576923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 16.0, 14.4375)"
05-01-2023 15:21:06.813837,"(3.0, 4.8, 4.1499999999999995)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.2576923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 16.0, 14.181818181818182)"
05-01-2023 15:21:07.716956,"(3.0, 4.8, 4.1499999999999995)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.2576923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 16.0, 14.25)"
05-01-2023 15:21:08.664361,"(3.0, 4.8, 4.1499999999999995)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.2576923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.5, 14.25)"
05-01-2023 15:21:09.661520,"(3.0, 4.8, 4.1499999999999995)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.2576923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.5, 14.25)"
05-01-2023 15:21:10.654277,"(3.0, 4.8, 4.2)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.2576923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.5, 14.25)"
05-01-2023 15:21:11.562413,"(3.0, 5.1, 4.6499999999999995)","(2.8, 3.45, 3.09)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.2576923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.5, 14.25)"
05-01-2023 15:21:12.526686,"(3.0, 5.0, 4.169444444444444)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 22.75)","(3.0, 3.35, 3.226923076923077)","(41.0, 55.0, 47.63636363636363)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:13.770665,"(3.0, 4.8, 4.113888888888889)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 25.27777777777778)","(3.0, 3.35, 3.2576923076923077)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 39.714285714285715)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:14.890671,"(3.0, 4.8, 4.113888888888889)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 25.27777777777778)","(3.0, 3.35, 3.2576923076923077)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 38.0)","(10.0, 15.5, 15.4)"
05-01-2023 15:21:15.990609,"(3.0, 4.8, 4.113888888888889)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 25.27777777777778)","(3.0, 3.35, 3.2576923076923077)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 40.666666666666664)","(10.0, 16.0, 15.045454545454545)"
05-01-2023 15:21:16.983374,"(3.0, 4.8, 4.113888888888889)","(2.8, 3.4, 3.0888888888888886)","(11.0, 26.0, 25.27777777777778)","(3.0, 3.35, 3.2576923076923077)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:18.011714,"(3.0, 4.8, 4.113888888888889)","(2.8, 3.4, 3.085)","(11.0, 26.0, 25.27777777777778)","(3.0, 3.35, 3.2576923076923077)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:18.955035,"(3.0, 4.8, 4.113888888888889)","(2.8, 3.4, 3.1199999999999997)","(11.0, 26.0, 25.27777777777778)","(3.0, 3.35, 3.2576923076923077)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:20.111214,"(3.0, 4.7, 4.4714285714285715)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 25.27777777777778)","(3.0, 3.35, 3.2576923076923077)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:21.185308,"(3.0, 4.9, 4.733333333333333)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 25.27777777777778)","(3.0, 3.35, 3.2576923076923077)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:22.073006,"(3.0, 4.9, 4.4)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 25.27777777777778)","(3.0, 3.35, 3.2576923076923077)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:23.101177,"(3.0, 4.9, 4.4)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 25.27777777777778)","(3.0, 3.35, 3.3333333333333335)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:24.122326,"(3.0, 4.9, 4.4)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 25.27777777777778)","(3.0, 3.45, 3.4222222222222225)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:25.176989,"(3.0, 4.9, 4.4)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 25.27777777777778)","(3.0, 3.45, 3.4222222222222225)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:26.154826,"(3.0, 4.9, 4.4)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 25.27777777777778)","(3.0, 3.45, 3.394444444444445)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:27.093741,"(3.0, 4.9, 4.375)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 25.27777777777778)","(3.0, 3.45, 3.394444444444445)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:28.074867,"(3.0, 4.9, 4.375)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 24.5)","(3.0, 3.45, 3.35)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:29.053277,"(3.0, 4.9, 4.375)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 25.142857142857142)","(3.0, 3.45, 3.4192307692307695)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.4)"
05-01-2023 15:21:30.132786,"(3.0, 4.9, 4.375)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 25.142857142857142)","(3.0, 3.45, 3.2833333333333337)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 40.666666666666664)","(10.0, 16.0, 15.045454545454545)"
05-01-2023 15:21:31.250938,"(3.0, 4.9, 4.375)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 25.142857142857142)","(3.0, 3.45, 3.2833333333333337)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:32.265230,"(3.0, 4.9, 4.375)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 24.5)","(3.0, 3.45, 3.2416666666666667)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:33.226052,"(3.0, 4.9, 4.375)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 24.5)","(3.0, 3.45, 3.35)","(41.0, 55.0, 48.57142857142857)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:34.296996,"(3.0, 4.9, 3.9000000000000004)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 24.5)","(3.0, 3.45, 3.35)","(41.0, 55.0, 41.5)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:35.341158,"(3.0, 4.8, 4.2214285714285715)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 24.5)","(3.0, 3.45, 3.35)","(41.0, 55.0, 41.5)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:36.299566,"(3.0, 4.8, 4.164705882352941)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 24.5)","(3.0, 3.45, 3.35)","(41.0, 55.0, 41.5)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.4)"
05-01-2023 15:21:37.292783,"(3.0, 4.8, 4.2214285714285715)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 24.5)","(3.0, 3.45, 3.2785714285714285)","(41.0, 55.0, 42.5)","(19.0, 44.0, 40.666666666666664)","(10.0, 16.0, 15.142857142857142)"
05-01-2023 15:21:38.297341,"(3.0, 4.8, 4.2214285714285715)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 24.5)","(3.0, 3.45, 3.2785714285714285)","(41.0, 55.0, 42.5)","(19.0, 44.0, 40.666666666666664)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:39.420719,"(3.0, 4.8, 4.2214285714285715)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 24.5)","(3.0, 3.45, 3.2792307692307694)","(41.0, 55.0, 42.5)","(19.0, 44.0, 44.666666666666664)","(10.0, 15.5, 15.318181818181818)"
05-01-2023 15:21:40.549965,"(3.0, 4.8, 4.2214285714285715)","(2.8, 3.35, 3.0999999999999996)","(11.0, 26.0, 24.5)","(3.0, 3.45, 3.2792307692307694)","(41.0, 55.0, 42.5)","(19.0, 50.0, 41.38461538461539)","(10.0, 16.0, 15.318181818181818)"
05-01-2023 15:21:41.625275,"(3.0, 4.8, 3.855)","(2.8, 3.4, 3.2249999999999996)","(11.0, 26.0, 24.5)","(3.0, 3.45, 3.2792307692307694)","(41.0, 55.0, 42.5)","(19.0, 50.0, 41.38461538461539)","(10.0, 16.0, 15.464285714285714)"
05-01-2023 15:21:42.639388,"(3.0, 4.7, 4.457142857142857)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 24.5)","(3.0, 3.45, 3.2792307692307694)","(41.0, 55.0, 42.5)","(19.0, 50.0, 41.38461538461539)","(10.0, 16.0, 15.464285714285714)"
05-01-2023 15:21:43.662620,"(3.0, 4.9, 4.7250000000000005)","(2.8, 3.4, 3.1083333333333334)","(11.0, 26.0, 24.5)","(3.0, 3.45, 3.2060975609756097)","(41.0, 55.0, 42.5)","(19.0, 50.0, 41.38461538461539)","(10.0, 16.0, 15.538461538461538)"
05-01-2023 15:21:44.690458,"(3.0, 4.9, 4.433333333333334)","(2.8, 3.4, 3.2653846153846153)","(11.0, 26.0, 24.5)","(3.0, 3.45, 3.2653846153846153)","(41.0, 55.0, 46.36363636363636)","(19.0, 50.0, 41.38461538461539)","(10.0, 16.0, 15.142857142857142)"
05-01-2023 15:21:45.786358,"(3.0, 4.9, 4.433333333333334)","(2.8, 3.4, 3.2653846153846153)","(11.0, 26.0, 24.5)","(3.0, 3.45, 3.2653846153846153)","(41.0, 55.0, 46.36363636363636)","(19.0, 50.0, 41.38461538461539)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:46.849097,"(3.0, 4.9, 4.433333333333334)","(2.8, 3.4, 3.2653846153846153)","(11.0, 26.0, 24.5)","(3.0, 3.45, 3.353125)","(41.0, 55.0, 46.36363636363636)","(19.0, 50.0, 41.38461538461539)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:47.870257,"(3.0, 4.9, 4.433333333333334)","(2.8, 3.4, 3.2653846153846153)","(11.0, 26.0, 24.5)","(3.0, 3.4, 3.353125)","(41.0, 55.0, 46.36363636363636)","(19.0, 50.0, 41.38461538461539)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:48.934219,"(3.0, 4.9, 3.9400000000000004)","(2.8, 3.5, 3.45)","(11.0, 26.0, 24.5)","(3.0, 3.4, 3.353125)","(41.0, 55.0, 46.36363636363636)","(19.0, 50.0, 41.38461538461539)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:49.958790,"(3.0, 4.9, 4.411111111111111)","(2.8, 3.45, 3.296153846153846)","(11.0, 26.0, 24.5)","(3.0, 3.4, 3.301162790697674)","(41.0, 55.0, 46.36363636363636)","(19.0, 50.0, 41.38461538461539)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:51.110368,"(3.0, 4.9, 4.411111111111111)","(2.8, 3.45, 3.296153846153846)","(11.0, 26.0, 24.5)","(3.0, 3.4, 3.2629032258064514)","(41.0, 55.0, 46.36363636363636)","(19.0, 50.0, 49.75)","(10.0, 15.5, 15.4)"
05-01-2023 15:21:52.200759,"(3.0, 4.9, 4.411111111111111)","(2.8, 3.45, 3.296153846153846)","(11.0, 26.0, 24.5)","(3.0, 3.4, 3.2103448275862068)","(41.0, 55.0, 46.36363636363636)","(19.0, 55.0, 44.5)","(10.0, 16.0, 15.045454545454545)"
05-01-2023 15:21:53.201207,"(3.0, 4.9, 4.411111111111111)","(2.8, 3.45, 3.296153846153846)","(11.0, 26.0, 24.5)","(3.0, 3.4, 3.2103448275862068)","(41.0, 55.0, 46.36363636363636)","(19.0, 48.0, 44.5)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:54.169549,"(3.0, 4.9, 4.411111111111111)","(2.8, 3.45, 3.296153846153846)","(11.0, 26.0, 24.5)","(3.0, 3.4, 3.2103448275862068)","(41.0, 55.0, 46.36363636363636)","(19.0, 48.0, 41.0)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:55.266256,"(3.0, 4.9, 4.411111111111111)","(2.8, 3.45, 3.296153846153846)","(11.0, 26.0, 24.5)","(3.0, 3.4, 3.2103448275862068)","(41.0, 55.0, 46.36363636363636)","(19.0, 48.0, 41.0)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:56.387506,"(3.0, 4.9, 4.033333333333333)","(2.8, 3.6, 3.5388888888888888)","(11.0, 26.0, 24.5)","(3.0, 3.4, 3.2103448275862068)","(41.0, 55.0, 46.36363636363636)","(19.0, 48.0, 41.0)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:57.414046,"(3.0, 4.9, 4.433333333333334)","(2.8, 3.55, 3.371428571428571)","(11.0, 26.0, 24.5)","(3.0, 3.4, 3.2103448275862068)","(41.0, 55.0, 46.36363636363636)","(19.0, 48.0, 41.0)","(10.0, 15.5, 15.045454545454545)"
05-01-2023 15:21:58.382581,"(3.0, 4.9, 4.433333333333334)","(2.8, 3.55, 3.371428571428571)","(11.0, 26.0, 24.5)","(3.0, 3.4, 3.2103448275862068)","(41.0, 55.0, 46.36363636363636)","(19.0, 48.0, 41.0)","(10.0, 15.5, 15.4)"
05-01-2023 15:21:59.414206,"(3.0, 4.9, 4.433333333333334)","(2.8, 3.55, 3.371428571428571)","(11.0, 26.0, 24.5)","(3.0, 3.4, 3.2103448275862068)","(41.0, 55.0, 46.36363636363636)","(19.0, 48.0, 41.0)","(10.0, 16.0, 15.045454545454545)"
05-01-2023 15:22:00.523353,"(3.0, 4.9, 4.433333333333334)","(2.8, 3.55, 3.371428571428571)","(11.0, 26.0, 24.5)","(3.0, 3.4, 3.2103448275862068)","(41.0, 55.0, 46.36363636363636)","(19.0, 48.0, 41.0)","(10.0, 15.5, 15.045454545454545)"
