,Mr Blitz,Filorga Bale,Im Indigo,Pablos Star,Clever Trevor,Gypsy Warrior,Mrs Watson
09-01-2023 17:51:42.575686,"(2.35, 2.66, 2.56)","(26.0, 260.0, 143.33333333333334)","(3.1, 3.95, 3.9647058823529413)","(7.0, 12.0, 11.75)","(8.5, 12.5, 10.852941176470589)","(31.0, 350.0, 293.3333333333333)","(4.4, 8.8, 8.05)"
09-01-2023 17:51:43.640704,"(2.35, 2.66, 2.5)","(26.0, 260.0, 143.33333333333334)","(3.1, 4.0, 3.8807692307692307)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(31.0, 350.0, 293.3333333333333)","(4.4, 8.8, 8.05)"
09-01-2023 17:51:44.704811,"(2.35, 2.62, 2.4699999999999998)","(26.0, 260.0, 143.33333333333334)","(3.1, 3.9, 3.8807692307692307)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 350.0, 293.3333333333333)","(4.6, 8.8, 8.05)"
09-01-2023 17:51:45.683049,"(2.35, 2.62, 2.469411764705882)","(26.0, 260.0, 143.33333333333334)","(3.1, 3.9, 3.675)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 350.0, 293.3333333333333)","(4.6, 8.8, 8.05)"
09-01-2023 17:51:46.744684,"(2.35, 2.62, 2.469411764705882)","(26.0, 260.0, 143.33333333333334)","(3.1, 3.9, 3.675)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 350.0, 293.3333333333333)","(4.6, 8.8, 8.05)"
09-01-2023 17:51:47.659959,"(2.35, 2.62, 2.469411764705882)","(26.0, 260.0, 143.33333333333334)","(3.1, 3.9, 3.675)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 350.0, 293.3333333333333)","(4.6, 8.8, 8.05)"
09-01-2023 17:51:48.642414,"(2.35, 2.62, 2.469411764705882)","(26.0, 260.0, 143.33333333333334)","(3.1, 3.9, 3.675)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 350.0, 293.3333333333333)","(4.6, 8.8, 8.05)"
09-01-2023 17:51:49.597729,"(2.35, 2.62, 2.469411764705882)","(26.0, 260.0, 143.33333333333334)","(3.1, 3.9, 3.675)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 350.0, 293.3333333333333)","(4.6, 8.8, 8.05)"
09-01-2023 17:51:50.827754,"(2.35, 2.62, 2.469411764705882)","(26.0, 260.0, 143.33333333333334)","(3.1, 3.9, 3.675)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 350.0, 293.3333333333333)","(4.6, 8.8, 8.05)"
09-01-2023 17:51:52.074363,"(2.35, 2.62, 2.469411764705882)","(26.0, 260.0, 143.33333333333334)","(3.1, 3.9, 3.675)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 350.0, 293.3333333333333)","(4.6, 8.8, 8.05)"
09-01-2023 17:51:53.546487,"(2.35, 2.62, 2.5300000000000002)","(26.0, 260.0, 143.33333333333334)","(3.1, 3.9, 3.575)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 350.0, 293.3333333333333)","(4.6, 8.8, 8.05)"
09-01-2023 17:51:55.150889,"(2.35, 2.6, 2.5771428571428574)","(26.0, 260.0, 143.33333333333334)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 350.0, 265.0)","(4.6, 8.8, 8.05)"
09-01-2023 17:51:56.362429,"(2.35, 2.58, 2.524)","(26.0, 260.0, 143.33333333333334)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 350.0, 265.0)","(4.6, 8.8, 8.05)"
09-01-2023 17:51:57.493650,"(2.35, 2.56, 2.5300000000000002)","(26.0, 260.0, 143.33333333333334)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 350.0, 265.0)","(4.6, 8.8, 8.05)"
09-01-2023 17:51:58.613576,"(2.35, 2.56, 2.512)","(26.0, 260.0, 143.33333333333334)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 350.0, 208.75)","(4.6, 8.8, 8.05)"
09-01-2023 17:51:59.712512,"(2.35, 2.56, 2.5300000000000002)","(26.0, 260.0, 143.33333333333334)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 410.0, 208.75)","(4.6, 8.8, 8.05)"
09-01-2023 17:52:00.853210,"(2.35, 2.56, 2.5300000000000002)","(26.0, 260.0, 143.33333333333334)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 410.0, 212.85714285714286)","(4.6, 8.8, 8.05)"
09-01-2023 17:52:02.042656,"(2.35, 2.56, 2.5300000000000002)","(26.0, 260.0, 143.33333333333334)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 410.0, 231.11111111111111)","(4.6, 8.8, 8.05)"
09-01-2023 17:52:03.254329,"(2.35, 2.56, 2.5300000000000002)","(26.0, 260.0, 143.33333333333334)","(3.1, 3.95, 3.542857142857143)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 410.0, 326.66666666666663)","(4.6, 8.8, 8.05)"
09-01-2023 17:52:04.364397,"(2.35, 2.56, 2.466666666666667)","(26.0, 260.0, 143.33333333333334)","(3.1, 4.1, 3.53125)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 400.0, 326.66666666666663)","(4.6, 8.8, 8.05)"
09-01-2023 17:52:05.455126,"(2.35, 2.56, 2.5323076923076924)","(26.0, 260.0, 143.33333333333334)","(3.1, 4.1, 3.53125)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 400.0, 295.0)","(4.6, 8.8, 8.05)"
09-01-2023 17:52:06.484063,"(2.35, 2.54, 2.516)","(26.0, 260.0, 143.33333333333334)","(3.1, 4.1, 3.53125)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 400.0, 295.0)","(4.6, 8.8, 8.05)"
09-01-2023 17:52:07.539198,"(2.35, 2.54, 2.435)","(26.0, 260.0, 143.33333333333334)","(3.1, 4.1, 3.542857142857143)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 400.0, 295.0)","(4.6, 8.8, 8.05)"
09-01-2023 17:52:08.545363,"(2.35, 2.54, 2.465333333333333)","(26.0, 260.0, 143.33333333333334)","(3.1, 4.1, 3.542857142857143)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 400.0, 295.0)","(4.6, 8.8, 8.05)"
09-01-2023 17:52:09.562258,"(2.35, 2.54, 2.46)","(26.0, 260.0, 143.33333333333334)","(3.1, 4.1, 3.53125)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 400.0, 295.0)","(4.6, 8.8, 8.05)"
09-01-2023 17:52:10.573034,"(2.35, 2.54, 2.46)","(26.0, 260.0, 143.33333333333334)","(3.1, 4.1, 3.53125)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 400.0, 295.0)","(4.6, 8.8, 8.05)"
09-01-2023 17:52:11.644726,"(2.35, 2.54, 2.46)","(26.0, 260.0, 143.33333333333334)","(3.1, 4.1, 3.53125)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 400.0, 242.5)","(4.6, 8.8, 8.05)"
09-01-2023 17:52:12.650936,"(2.35, 2.54, 2.46)","(26.0, 260.0, 143.33333333333334)","(3.1, 4.1, 3.53125)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 400.0, 253.33333333333334)","(4.6, 8.8, 8.05)"
09-01-2023 17:52:13.680323,"(2.35, 2.54, 2.46)","(26.0, 260.0, 143.33333333333334)","(3.1, 4.1, 3.53125)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 380.0, 226.0)","(4.6, 8.8, 8.05)"
09-01-2023 17:52:14.653958,"(2.35, 2.54, 2.46)","(26.0, 260.0, 143.33333333333334)","(3.1, 4.1, 3.53125)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 370.0, 275.0)","(4.6, 8.8, 8.05)"
09-01-2023 17:52:15.700617,"(2.35, 2.54, 2.46)","(26.0, 260.0, 143.33333333333334)","(3.1, 4.1, 3.53125)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 360.0, 275.0)","(4.6, 8.8, 8.05)"
09-01-2023 17:52:16.753056,"(2.35, 2.54, 2.46)","(26.0, 260.0, 143.33333333333334)","(3.1, 4.1, 3.53125)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 360.0, 270.0)","(4.6, 8.8, 8.05)"
09-01-2023 17:52:17.771898,"(2.35, 2.54, 2.46)","(26.0, 260.0, 143.33333333333334)","(3.1, 4.1, 3.53125)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 360.0, 270.0)","(4.6, 8.8, 8.05)"
09-01-2023 17:52:18.962523,"(2.35, 2.54, 2.46)","(26.0, 260.0, 143.33333333333334)","(3.1, 4.1, 3.53125)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 360.0, 270.0)","(4.6, 8.8, 8.0)"
09-01-2023 17:52:20.329902,"(2.35, 2.54, 2.46)","(26.0, 260.0, 146.66666666666666)","(3.1, 4.1, 3.53125)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 360.0, 243.33333333333334)","(4.6, 8.8, 8.0)"
09-01-2023 17:52:21.430394,"(2.35, 2.54, 2.46)","(26.0, 260.0, 146.66666666666666)","(3.1, 4.1, 3.53125)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 370.0, 275.0)","(4.6, 8.8, 8.0)"
09-01-2023 17:52:22.560120,"(2.35, 2.54, 2.46)","(26.0, 260.0, 146.66666666666666)","(3.1, 4.1, 3.53125)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 370.0, 293.3333333333333)","(4.6, 8.8, 8.2)"
09-01-2023 17:52:23.625517,"(2.35, 2.54, 2.46)","(26.0, 260.0, 146.66666666666666)","(3.1, 4.1, 3.53125)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.852941176470589)","(41.0, 350.0, 293.3333333333333)","(4.6, 8.8, 8.2)"
09-01-2023 17:52:24.674839,"(2.35, 2.54, 2.46)","(26.0, 260.0, 146.66666666666666)","(3.1, 4.1, 3.53125)","(7.0, 12.5, 11.25)","(8.5, 12.5, 10.852941176470589)","(41.0, 350.0, 293.3333333333333)","(4.6, 8.8, 8.2)"
09-01-2023 17:52:25.721442,"(2.35, 2.54, 2.451578947368421)","(26.0, 260.0, 146.66666666666666)","(3.1, 4.1, 3.488235294117647)","(7.0, 12.5, 11.5)","(8.5, 12.5, 10.875)","(41.0, 350.0, 270.0)","(4.6, 8.8, 8.2)"
09-01-2023 17:52:26.877657,"(2.35, 2.54, 2.4126530612244896)","(26.0, 260.0, 146.66666666666666)","(3.1, 4.1, 3.4825)","(7.0, 12.5, 11.833333333333334)","(8.5, 12.5, 10.875)","(41.0, 350.0, 270.0)","(4.6, 8.8, 8.2)"
09-01-2023 17:52:28.038971,"(2.35, 2.5, 2.44)","(26.0, 260.0, 146.66666666666666)","(3.1, 4.1, 3.4842105263157896)","(7.0, 12.5, 11.868421052631579)","(8.5, 12.5, 10.725)","(41.0, 350.0, 270.0)","(4.6, 8.8, 8.466666666666667)"
09-01-2023 17:52:29.157386,"(2.35, 2.48, 2.3866666666666667)","(26.0, 260.0, 136.66666666666666)","(3.1, 4.1, 3.4842105263157896)","(7.0, 12.5, 12.125)","(8.5, 12.0, 10.725)","(41.0, 350.0, 275.0)","(4.6, 8.8, 8.657142857142858)"
09-01-2023 17:52:30.216000,"(2.35, 2.46, 2.38)","(26.0, 250.0, 83.75)","(3.1, 4.1, 3.4842105263157896)","(7.0, 12.5, 12.134615384615385)","(8.5, 12.0, 10.725)","(41.0, 350.0, 275.0)","(4.6, 8.8, 8.657142857142858)"
09-01-2023 17:52:31.276949,"(2.35, 2.46, 2.38)","(26.0, 250.0, 83.75)","(3.1, 4.1, 3.4842105263157896)","(7.0, 13.0, 11.977272727272727)","(8.5, 12.0, 10.725)","(41.0, 350.0, 280.0)","(4.6, 8.8, 8.657142857142858)"
09-01-2023 17:52:32.363653,"(2.35, 2.46, 2.38)","(26.0, 250.0, 83.75)","(3.1, 4.1, 3.4842105263157896)","(7.0, 13.0, 11.977272727272727)","(8.5, 12.0, 10.666666666666666)","(41.0, 360.0, 250.0)","(4.6, 8.8, 8.657142857142858)"
09-01-2023 17:52:33.435825,"(2.35, 2.46, 2.38)","(26.0, 250.0, 136.66666666666666)","(3.1, 4.1, 3.4842105263157896)","(7.0, 13.0, 11.703703703703704)","(8.5, 12.0, 10.666666666666666)","(41.0, 350.0, 181.66666666666666)","(4.6, 8.8, 8.657142857142858)"
09-01-2023 17:52:34.492622,"(2.35, 2.46, 2.38)","(26.0, 250.0, 202.85714285714286)","(3.1, 4.1, 3.4842105263157896)","(7.0, 13.0, 11.703703703703704)","(8.5, 12.0, 10.666666666666666)","(41.0, 340.0, 196.66666666666666)","(4.6, 8.8, 8.657142857142858)"
09-01-2023 17:52:35.556727,"(2.35, 2.46, 2.3452173913043475)","(26.0, 250.0, 143.33333333333334)","(3.1, 4.1, 3.4842105263157896)","(7.0, 13.0, 11.703703703703704)","(8.5, 12.0, 10.666666666666666)","(41.0, 330.0, 245.0)","(4.6, 8.8, 8.657142857142858)"
09-01-2023 17:52:36.807962,"(2.35, 2.44, 2.3899999999999997)","(26.0, 250.0, 204.28571428571428)","(3.1, 4.1, 3.4740740740740743)","(7.0, 13.0, 11.548387096774194)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 8.8, 8.466666666666667)"
09-01-2023 17:52:37.976877,"(2.35, 2.46, 2.4505263157894737)","(26.0, 250.0, 227.85714285714286)","(3.1, 4.1, 3.470967741935484)","(7.0, 13.0, 11.548387096774194)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 170.0)","(4.6, 8.8, 8.657142857142858)"
09-01-2023 17:52:39.161489,"(2.35, 2.48, 2.4712727272727273)","(26.0, 250.0, 227.85714285714286)","(3.1, 4.1, 3.470967741935484)","(7.0, 13.0, 11.548387096774194)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 8.8, 8.657142857142858)"
09-01-2023 17:52:40.421761,"(2.35, 2.48, 2.4712727272727273)","(26.0, 250.0, 227.85714285714286)","(3.1, 4.1, 3.470967741935484)","(7.0, 13.0, 11.681818181818182)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 8.8, 8.657142857142858)"
09-01-2023 17:52:41.660024,"(2.35, 2.48, 2.4712727272727273)","(26.0, 250.0, 227.85714285714286)","(3.1, 4.1, 3.4740740740740743)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 8.8, 8.466666666666667)"
09-01-2023 17:52:43.014380,"(2.35, 2.48, 2.4712727272727273)","(26.0, 250.0, 150.0)","(3.1, 4.1, 3.541666666666667)","(7.0, 12.5, 12.125)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 8.8, 8.1)"
09-01-2023 17:52:44.125625,"(2.35, 2.48, 2.4712727272727273)","(26.0, 250.0, 150.0)","(3.1, 4.0, 3.511111111111111)","(7.0, 12.5, 12.125)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.4)"
09-01-2023 17:52:45.237198,"(2.35, 2.48, 2.4712727272727273)","(26.0, 250.0, 150.0)","(3.1, 4.0, 3.511111111111111)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.4)"
09-01-2023 17:52:46.378273,"(2.35, 2.48, 2.4712727272727273)","(26.0, 250.0, 150.0)","(3.1, 4.0, 3.575)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.333333333333334)"
09-01-2023 17:52:47.497693,"(2.35, 2.48, 2.4712727272727273)","(26.0, 250.0, 150.0)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:52:48.577521,"(2.35, 2.48, 2.4675862068965517)","(26.0, 250.0, 150.0)","(3.1, 3.95, 3.575)","(7.0, 12.5, 12.125)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:52:49.696214,"(2.35, 2.48, 2.4712727272727273)","(26.0, 250.0, 150.0)","(3.1, 3.95, 3.575)","(7.0, 12.5, 12.125)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:52:50.781561,"(2.35, 2.48, 2.4712727272727273)","(26.0, 250.0, 150.0)","(3.1, 3.95, 3.575)","(7.0, 12.5, 12.125)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:52:51.967246,"(2.35, 2.48, 2.4712727272727273)","(26.0, 250.0, 150.0)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 172.85714285714286)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:52:53.091534,"(2.35, 2.48, 2.4675862068965517)","(26.0, 250.0, 150.0)","(3.1, 3.95, 3.575)","(7.0, 12.5, 12.125)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:52:54.219237,"(2.35, 2.48, 2.4675862068965517)","(26.0, 250.0, 150.0)","(3.1, 3.95, 3.575)","(7.0, 12.5, 12.125)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:52:55.500201,"(2.35, 2.48, 2.4675862068965517)","(26.0, 250.0, 156.66666666666666)","(3.1, 3.95, 3.575)","(7.0, 12.5, 12.125)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:52:56.643272,"(2.35, 2.48, 2.4675862068965517)","(26.0, 250.0, 156.66666666666666)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:52:57.744840,"(2.35, 2.48, 2.4675862068965517)","(26.0, 250.0, 203.33333333333331)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:52:58.756983,"(2.35, 2.48, 2.4675862068965517)","(26.0, 250.0, 212.85714285714286)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:52:59.725478,"(2.35, 2.48, 2.4675862068965517)","(26.0, 250.0, 206.66666666666669)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:00.684327,"(2.35, 2.48, 2.4675862068965517)","(26.0, 250.0, 202.0)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:01.695841,"(2.35, 2.48, 2.4675862068965517)","(26.0, 250.0, 195.0)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:02.683897,"(2.35, 2.48, 2.4675862068965517)","(26.0, 250.0, 210.0)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:03.659826,"(2.35, 2.48, 2.4675862068965517)","(26.0, 250.0, 227.77777777777777)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:04.646709,"(2.35, 2.48, 2.4675862068965517)","(26.0, 250.0, 227.77777777777777)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:05.669776,"(2.35, 2.48, 2.4675862068965517)","(26.0, 250.0, 227.77777777777777)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:06.671479,"(2.35, 2.48, 2.4675862068965517)","(26.0, 250.0, 227.77777777777777)","(3.1, 3.95, 3.575)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:07.696520,"(2.35, 2.48, 2.4675862068965517)","(26.0, 250.0, 227.77777777777777)","(3.1, 3.9, 3.5625)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 196.66666666666669)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:08.694474,"(2.35, 2.48, 2.4512)","(26.0, 250.0, 227.77777777777777)","(3.1, 3.9, 3.5625)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 170.0)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:09.702570,"(2.35, 2.48, 2.4512)","(26.0, 250.0, 227.77777777777777)","(3.1, 3.9, 3.5625)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:10.627472,"(2.35, 2.48, 2.4512)","(26.0, 250.0, 227.77777777777777)","(3.1, 3.9, 3.5625)","(7.0, 12.5, 11.8)","(8.5, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:11.561122,"(2.35, 2.48, 2.4512)","(26.0, 250.0, 190.0)","(3.1, 3.9, 3.5625)","(7.0, 12.5, 11.8)","(9.0, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:12.500105,"(2.35, 2.48, 2.4512)","(26.0, 250.0, 190.0)","(3.1, 3.9, 3.5625)","(7.0, 12.5, 11.8)","(9.0, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:13.449212,"(2.35, 2.48, 2.4512)","(26.0, 250.0, 190.0)","(3.1, 3.9, 3.5625)","(7.0, 12.5, 11.8)","(9.0, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:14.407637,"(2.35, 2.48, 2.4512)","(26.0, 250.0, 190.0)","(3.1, 3.9, 3.5625)","(7.0, 12.5, 11.8)","(9.0, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:13.480762,"(2.35, 2.48, 2.4512)","(26.0, 250.0, 190.0)","(3.1, 3.9, 3.5625)","(7.0, 12.5, 11.8)","(9.0, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:14.441217,"(2.35, 2.48, 2.4512)","(26.0, 250.0, 190.0)","(3.1, 3.9, 3.5625)","(7.0, 12.5, 11.8)","(9.0, 12.0, 10.666666666666666)","(41.0, 310.0, 187.5)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:15.389515,"(2.35, 2.48, 2.4512)","(26.0, 250.0, 190.0)","(3.1, 3.9, 3.5625)","(7.0, 12.5, 11.8)","(9.0, 12.0, 10.666666666666666)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.166666666666666)"
09-01-2023 17:53:16.319181,"(2.35, 2.48, 2.4512)","(26.0, 250.0, 190.0)","(3.1, 3.9, 3.5625)","(7.0, 12.5, 11.8)","(9.0, 12.0, 10.666666666666666)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.333333333333334)"
09-01-2023 17:53:17.229411,"(2.35, 2.48, 2.4512)","(26.0, 250.0, 190.0)","(3.1, 3.85, 3.6500000000000004)","(7.0, 12.5, 11.8)","(9.0, 11.5, 10.818181818181818)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.444444444444445)"
09-01-2023 17:53:18.163409,"(2.35, 2.48, 2.458181818181818)","(26.0, 250.0, 190.0)","(3.1, 3.85, 3.6500000000000004)","(7.0, 12.5, 11.8)","(9.0, 11.5, 10.666666666666666)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.0)"
09-01-2023 17:53:19.068179,"(2.35, 2.48, 2.458181818181818)","(26.0, 250.0, 190.0)","(3.1, 3.85, 3.6500000000000004)","(7.0, 12.5, 11.8)","(9.0, 11.5, 10.666666666666666)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.0)"
09-01-2023 17:53:20.000284,"(2.35, 2.48, 2.4512)","(26.0, 250.0, 190.0)","(3.1, 3.85, 3.6500000000000004)","(7.0, 12.5, 11.868421052631579)","(9.0, 11.5, 10.666666666666666)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.25)"
09-01-2023 17:53:21.006576,"(2.35, 2.48, 2.4512)","(26.0, 250.0, 190.0)","(3.1, 3.85, 3.6500000000000004)","(7.0, 12.5, 12.02)","(9.0, 11.5, 10.666666666666666)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.7)"
09-01-2023 17:53:21.976011,"(2.35, 2.48, 2.458823529411765)","(26.0, 250.0, 190.0)","(3.1, 3.85, 3.6500000000000004)","(7.0, 12.5, 12.02)","(9.0, 11.5, 10.666666666666666)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.5)"
09-01-2023 17:53:22.912003,"(2.35, 2.48, 2.4682926829268292)","(26.0, 250.0, 190.0)","(3.1, 3.85, 3.4833333333333334)","(7.0, 12.5, 12.02)","(9.0, 11.5, 10.31578947368421)","(41.0, 310.0, 196.25)","(4.6, 9.0, 8.714285714285714)"
