,Bronze Lady,Lucky Lockett,Hallelujah Baby,Get My Point,Shes Fancy Like,A Rousing Babe,Hot Link,Raucous Tizzy,Standforgrit,Mo Town Gal
07-01-2023 09:34:59.216789,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.5)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(20.0, 180.0, 91.11111111111111)","(3.0, 4.3, 3.9057142857142857)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.305882352941175)"
07-01-2023 09:35:00.608871,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.5)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(20.0, 180.0, 91.11111111111111)","(3.0, 4.3, 3.9057142857142857)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.305882352941175)"
07-01-2023 09:35:02.050883,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.5)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(20.0, 180.0, 91.11111111111111)","(3.0, 4.3, 3.9057142857142857)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.305882352941175)"
07-01-2023 09:35:03.574686,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.5)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(20.0, 180.0, 91.11111111111111)","(3.0, 4.3, 3.9057142857142857)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.305882352941175)"
07-01-2023 09:35:05.032803,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.5)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(20.0, 180.0, 91.11111111111111)","(3.0, 4.3, 3.9057142857142857)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.305882352941175)"
07-01-2023 09:35:06.462534,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.5)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(20.0, 180.0, 91.11111111111111)","(3.0, 4.3, 3.9057142857142857)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.305882352941175)"
07-01-2023 09:35:07.851797,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.5)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(20.0, 180.0, 91.11111111111111)","(3.0, 4.3, 3.8482142857142856)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.305882352941175)"
07-01-2023 09:35:09.523220,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.5)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(20.0, 180.0, 91.11111111111111)","(3.0, 4.3, 3.8482142857142856)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:11.233849,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.5)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(20.0, 180.0, 91.11111111111111)","(3.0, 4.3, 3.8482142857142856)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:12.860094,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.5)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(20.0, 180.0, 32.0)","(3.0, 4.3, 3.8482142857142856)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:14.413398,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.5)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(20.0, 38.0, 32.0)","(3.0, 4.3, 3.8482142857142856)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:15.908663,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.5)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(20.0, 38.0, 32.0)","(3.0, 4.3, 3.8482142857142856)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:17.418569,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.5)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(20.0, 38.0, 32.0)","(3.0, 4.3, 3.8482142857142856)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:18.953422,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.5)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(20.0, 38.0, 32.0)","(3.0, 4.3, 3.8482142857142856)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:20.466853,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.5)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(20.0, 38.0, 32.0)","(3.0, 4.3, 3.8482142857142856)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:21.878807,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.5)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(20.0, 38.0, 32.0)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:23.275332,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(20.0, 38.0, 32.0)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:24.823130,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(20.0, 38.0, 32.0)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:26.325247,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 38.0, 30.285714285714285)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:27.824710,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 38.0, 30.285714285714285)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:29.307747,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 38.0, 30.285714285714285)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:30.700685,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 38.0, 30.285714285714285)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:32.132025,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 38.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:33.593909,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:35.042237,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:36.450557,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:37.868238,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:39.292816,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:40.755102,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:42.179479,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:43.489994,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:44.861214,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:46.498404,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:48.089310,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:49.740209,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:51.274530,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:52.804804,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:54.217423,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:55.565109,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:57.018475,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:58.426046,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:35:59.871864,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.5)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.8177419354838706)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:36:01.299404,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.833333333333334)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.827272727272727)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:36:02.670947,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.833333333333334)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.827272727272727)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:36:04.046569,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.833333333333334)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.827272727272727)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:36:05.466614,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.833333333333334)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.827272727272727)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:36:06.915660,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.625)","(13.0, 17.5, 15.833333333333334)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.827272727272727)","(12.0, 27.0, 21.4)","(19.0, 140.0, 66.8)","(18.0, 24.0, 21.428571428571427)","(7.0, 9.8, 9.32)"
07-01-2023 09:36:08.355659,"(14.0, 26.0, 20.75)","(8.0, 10.0, 9.4)","(13.0, 17.5, 16.72222222222222)","(3.1, 5.2, 4.96)","(19.0, 36.0, 30.666666666666664)","(3.0, 4.3, 3.827272727272727)","(12.0, 27.0, 21.4)","(19.0, 140.0, 42.285714285714285)","(18.0, 24.0, 20.0)","(7.0, 9.8, 9.29)"
07-01-2023 09:36:09.678407,"(14.0, 26.0, 21.8)","(8.0, 9.8, 9.4)","(13.0, 17.5, 16.72222222222222)","(3.1, 5.2, 4.96)","(19.0, 36.0, 29.333333333333336)","(3.0, 4.3, 4.0)","(12.0, 27.0, 20.8)","(19.0, 140.0, 42.285714285714285)","(18.0, 21.0, 20.0)","(7.0, 9.8, 9.285714285714285)"
07-01-2023 09:36:10.965255,"(14.0, 25.0, 21.2)","(8.0, 9.8, 9.4)","(13.0, 17.5, 16.625)","(3.1, 5.2, 4.96)","(19.0, 34.0, 29.333333333333336)","(3.0, 4.3, 4.0)","(12.0, 26.0, 20.8)","(19.0, 140.0, 42.285714285714285)","(18.0, 21.0, 20.0)","(7.0, 9.8, 9.285714285714285)"
07-01-2023 09:36:12.305817,"(14.0, 25.0, 21.2)","(8.0, 9.8, 9.4)","(13.0, 18.5, 16.625)","(3.1, 5.2, 4.96)","(19.0, 34.0, 29.333333333333336)","(3.0, 4.3, 3.8142857142857145)","(12.0, 26.0, 20.8)","(19.0, 140.0, 42.285714285714285)","(18.0, 21.0, 20.0)","(7.0, 9.8, 9.285714285714285)"
07-01-2023 09:36:13.712727,"(14.0, 25.0, 19.0)","(8.0, 9.8, 9.425)","(13.0, 18.5, 16.625)","(3.1, 5.2, 4.96)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.2, 3.9391304347826086)","(12.0, 26.0, 17.666666666666668)","(19.0, 140.0, 73.0)","(18.0, 21.0, 20.0)","(7.0, 9.8, 9.266666666666667)"
07-01-2023 09:36:15.151894,"(14.0, 25.0, 19.0)","(8.0, 9.8, 9.425)","(13.0, 18.5, 17.11111111111111)","(3.1, 5.2, 4.96)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.2, 3.9391304347826086)","(12.0, 26.0, 17.666666666666668)","(19.0, 120.0, 57.33333333333333)","(18.0, 21.0, 20.0)","(7.0, 9.8, 9.266666666666667)"
07-01-2023 09:36:16.528692,"(14.0, 25.0, 19.0)","(8.0, 9.8, 9.425)","(13.0, 18.0, 17.11111111111111)","(3.1, 5.2, 4.96)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.2, 3.9391304347826086)","(12.0, 26.0, 17.666666666666668)","(19.0, 120.0, 57.33333333333333)","(18.0, 21.0, 20.0)","(7.0, 9.8, 9.266666666666667)"
07-01-2023 09:36:17.897533,"(14.0, 25.0, 19.0)","(8.0, 9.8, 9.425)","(13.0, 18.0, 17.11111111111111)","(3.1, 5.2, 4.96)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.2, 3.9391304347826086)","(12.0, 26.0, 17.666666666666668)","(19.0, 120.0, 57.33333333333333)","(18.0, 21.0, 20.0)","(7.0, 9.8, 9.266666666666667)"
07-01-2023 09:36:19.298701,"(14.0, 25.0, 19.0)","(8.0, 9.8, 9.425)","(13.0, 18.0, 17.11111111111111)","(3.1, 5.2, 4.96)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.2, 3.9391304347826086)","(12.0, 26.0, 17.666666666666668)","(19.0, 120.0, 57.33333333333333)","(18.0, 21.0, 20.0)","(7.0, 9.8, 9.266666666666667)"
07-01-2023 09:36:20.678427,"(14.0, 25.0, 19.0)","(8.0, 9.8, 9.425)","(13.0, 18.0, 17.11111111111111)","(3.1, 5.2, 4.96)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.2, 3.9391304347826086)","(12.0, 26.0, 17.666666666666668)","(19.0, 120.0, 54.0)","(18.0, 21.0, 20.0)","(7.0, 9.8, 9.266666666666667)"
07-01-2023 09:36:22.033319,"(14.0, 25.0, 19.0)","(8.0, 9.8, 9.425)","(13.0, 18.0, 17.11111111111111)","(3.1, 5.2, 4.96)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.2, 3.9391304347826086)","(12.0, 26.0, 17.666666666666668)","(19.0, 110.0, 54.0)","(18.0, 21.0, 20.0)","(7.0, 9.8, 9.266666666666667)"
07-01-2023 09:36:23.546761,"(14.0, 25.0, 19.0)","(8.0, 9.8, 9.425)","(13.0, 18.0, 17.11111111111111)","(3.1, 5.2, 4.96)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.2, 3.9391304347826086)","(12.0, 26.0, 17.666666666666668)","(19.0, 110.0, 54.0)","(18.0, 21.0, 20.0)","(7.0, 9.8, 9.266666666666667)"
07-01-2023 09:36:25.245383,"(14.0, 25.0, 19.0)","(7.5, 9.8, 9.425)","(13.0, 18.0, 17.11111111111111)","(3.2, 5.2, 4.96)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.2, 3.9391304347826086)","(12.0, 26.0, 17.666666666666668)","(18.0, 110.0, 38.0)","(18.0, 21.0, 20.0)","(7.0, 9.8, 9.266666666666667)"
07-01-2023 09:36:26.709284,"(14.0, 25.0, 19.0)","(7.5, 9.8, 9.425)","(13.0, 18.0, 17.11111111111111)","(3.2, 5.2, 4.96)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.2, 3.9692307692307693)","(12.0, 26.0, 17.666666666666668)","(18.0, 110.0, 42.8)","(18.0, 21.0, 20.0)","(7.0, 9.8, 9.266666666666667)"
07-01-2023 09:36:28.192828,"(14.0, 25.0, 19.0)","(7.5, 9.8, 9.425)","(13.0, 18.0, 17.11111111111111)","(3.2, 5.2, 4.96)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.2, 3.924)","(12.0, 26.0, 17.666666666666668)","(18.0, 110.0, 42.8)","(18.0, 21.0, 20.0)","(7.0, 9.8, 9.266666666666667)"
07-01-2023 09:36:29.477682,"(14.0, 25.0, 21.4)","(7.5, 9.8, 9.425)","(13.0, 18.0, 17.11111111111111)","(3.2, 5.2, 4.833333333333333)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.1, 3.9285714285714284)","(12.0, 26.0, 17.666666666666668)","(18.0, 110.0, 42.8)","(18.0, 21.0, 20.0)","(7.0, 9.8, 9.266666666666667)"
07-01-2023 09:36:30.757103,"(14.0, 25.0, 20.75)","(7.5, 9.8, 9.425)","(13.0, 18.0, 17.11111111111111)","(3.2, 5.3, 4.833333333333333)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.1, 3.9285714285714284)","(12.0, 26.0, 17.666666666666668)","(18.0, 110.0, 68.0)","(18.0, 21.0, 20.0)","(7.0, 9.8, 9.266666666666667)"
07-01-2023 09:36:32.086795,"(14.0, 25.0, 22.875)","(7.5, 9.8, 9.425)","(13.0, 18.0, 17.11111111111111)","(3.2, 5.3, 4.833333333333333)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.1, 3.9285714285714284)","(12.0, 26.0, 17.666666666666668)","(18.0, 110.0, 68.0)","(18.0, 21.0, 20.0)","(7.0, 9.8, 9.266666666666667)"
07-01-2023 09:36:33.469823,"(14.0, 25.0, 22.875)","(7.5, 9.8, 9.425)","(13.0, 18.0, 16.45)","(3.2, 5.3, 4.833333333333333)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.1, 3.9285714285714284)","(12.0, 26.0, 17.666666666666668)","(18.0, 110.0, 68.0)","(18.0, 21.0, 20.0)","(7.0, 9.8, 9.228571428571428)"
07-01-2023 09:36:34.854860,"(14.0, 25.0, 22.875)","(7.5, 9.8, 9.425)","(13.0, 17.5, 16.45)","(3.2, 5.3, 4.833333333333333)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.1, 3.9285714285714284)","(12.0, 26.0, 17.666666666666668)","(18.0, 110.0, 68.0)","(18.0, 21.0, 19.09090909090909)","(7.0, 9.6, 9.228571428571428)"
07-01-2023 09:36:36.215948,"(14.0, 25.0, 22.875)","(7.5, 9.8, 9.425)","(13.0, 17.5, 16.45)","(3.2, 5.3, 4.833333333333333)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.1, 3.7210526315789476)","(12.0, 26.0, 17.666666666666668)","(18.0, 110.0, 68.0)","(18.0, 21.0, 19.09090909090909)","(7.0, 9.6, 9.228571428571428)"
07-01-2023 09:36:37.572051,"(14.0, 25.0, 22.875)","(7.5, 9.8, 9.425)","(13.0, 17.5, 16.45)","(3.2, 5.3, 4.833333333333333)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.1, 3.772727272727273)","(12.0, 26.0, 17.666666666666668)","(18.0, 110.0, 68.0)","(18.0, 21.0, 19.09090909090909)","(7.0, 9.6, 9.228571428571428)"
07-01-2023 09:36:38.898236,"(14.0, 25.0, 21.8)","(7.5, 9.8, 9.425)","(13.0, 17.5, 16.45)","(3.2, 5.3, 4.833333333333333)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.1, 3.772727272727273)","(12.0, 26.0, 17.666666666666668)","(18.0, 110.0, 68.0)","(18.0, 21.0, 19.09090909090909)","(7.0, 9.6, 9.228571428571428)"
07-01-2023 09:36:40.269361,"(14.0, 25.0, 21.8)","(7.5, 9.8, 9.425)","(13.0, 17.5, 16.45)","(3.2, 5.3, 4.833333333333333)","(19.0, 34.0, 25.333333333333332)","(3.0, 4.1, 3.772727272727273)","(12.0, 26.0, 17.666666666666668)","(18.0, 110.0, 44.5)","(18.0, 21.0, 19.09090909090909)","(7.0, 9.6, 9.228571428571428)"
