,Sirius Thinking,Garside To Excel,Blinks Princess,Leonidas,Mighty Kristy,Crab,Sublime Dallas,Tanyas Babe
07-12-2022 13:35:46.935192,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:35:47.980897,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:35:49.040997,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:35:50.085384,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:35:51.458504,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:35:52.783073,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:35:54.022943,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:35:55.248200,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:35:56.309467,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:35:57.473450,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:35:58.517013,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:35:59.622329,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:00.702887,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:01.768250,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:03.129471,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:04.241704,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:05.336560,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:06.399398,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:07.455826,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:08.433990,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:09.698223,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:10.941571,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:12.067848,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:13.190578,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:14.320701,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:15.357687,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:16.456917,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 344.44444444444446)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:17.490259,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 344.44444444444446)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:18.574412,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 344.44444444444446)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:19.740670,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 344.44444444444446)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:20.824388,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 344.44444444444446)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:21.956260,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 344.44444444444446)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:23.121622,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 344.44444444444446)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:24.387346,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:25.657549,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:26.903592,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:28.218332,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:29.571860,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:30.900895,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:32.137089,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:33.314552,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:34.364189,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:35.374274,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:36.488336,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:37.675926,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:38.898946,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:40.195469,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:41.392460,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:42.544473,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:43.621100,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:44.674296,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:46.098030,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:47.382244,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:48.585051,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:49.830294,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:50.903984,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:52.088250,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:53.212944,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:54.369145,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:55.591341,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:56.805206,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:58.027843,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:36:59.262280,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:37:00.472845,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:37:01.599664,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 350.0, 112.5)","(1.6, 1.92, 1.8366666666666667)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 27.333333333333332)"
07-12-2022 13:37:02.688914,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 27.333333333333332)"
07-12-2022 13:37:03.684155,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 27.333333333333332)"
07-12-2022 13:37:04.776194,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 27.333333333333332)"
07-12-2022 13:37:06.059627,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 27.333333333333332)"
07-12-2022 13:37:07.274844,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 38.0)"
07-12-2022 13:37:08.591688,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 38.0)"
07-12-2022 13:37:09.713932,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 38.0)"
07-12-2022 13:37:10.888579,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 38.0)"
07-12-2022 13:37:12.074263,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 38.0)"
07-12-2022 13:37:13.203042,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 38.0)"
07-12-2022 13:37:14.321138,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 38.0)"
07-12-2022 13:37:15.508762,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 38.0)"
07-12-2022 13:37:16.688707,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 38.0)"
07-12-2022 13:37:17.865945,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 344.44444444444446)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 38.0)"
07-12-2022 13:37:19.005573,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 344.44444444444446)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 38.0)"
07-12-2022 13:37:20.108880,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 344.44444444444446)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 38.0)"
07-12-2022 13:37:21.173428,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 344.44444444444446)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 38.0)"
07-12-2022 13:37:22.354952,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 344.44444444444446)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 38.0)"
07-12-2022 13:37:23.592850,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 344.44444444444446)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 38.0)"
07-12-2022 13:37:24.864823,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 344.44444444444446)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 38.0)"
07-12-2022 13:37:26.109512,"(8.0, 25.0, 15.222222222222221)","(2.2, 2.74, 2.5945454545454547)","(61.0, 350.0, 112.5)","(1.6, 1.91, 1.8366666666666667)","(71.0, 560.0, 168.0)","(41.0, 300.0, 172.0)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 38.0)"
