,Stoker Ace,Mister Hart,Onlysbest,Quick Step Nz,Magicol Ideal Nz,Arts Peregrine,Gabbys Sportstar,October Racketeer,Watchful Lady,Mighty George Nz
06-01-2023 15:38:40.660452,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 51.333333333333336)","(5.5, 8.8, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.5, 14.533333333333333)","(17.0, 32.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.5, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:38:42.085371,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 51.333333333333336)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 14.533333333333333)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:38:43.469942,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 51.333333333333336)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 14.533333333333333)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:38:44.867337,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 51.333333333333336)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 14.533333333333333)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:38:46.318322,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 51.333333333333336)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 14.533333333333333)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:38:47.835826,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 51.333333333333336)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 14.533333333333333)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:38:49.251232,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 63.333333333333336)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 14.533333333333333)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:38:50.603861,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 63.333333333333336)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 14.533333333333333)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:38:52.426886,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 55.0)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 14.533333333333333)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:38:54.332069,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 55.0)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 14.533333333333333)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:38:55.918551,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 55.0)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 14.533333333333333)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:38:57.449774,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 55.0)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 14.533333333333333)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:38:58.942259,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 55.0)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 14.533333333333333)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:00.274798,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 55.0)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 14.533333333333333)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:01.616446,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 55.0)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 14.533333333333333)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:03.037958,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 55.0)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:04.516060,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 55.0)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:05.853502,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 55.0)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:07.172978,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 55.0)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:08.454009,"(2.6, 3.2, 2.8550000000000004)","(31.0, 70.0, 55.0)","(5.5, 8.6, 7.25)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:09.715891,"(2.6, 3.2, 3.085)","(31.0, 70.0, 55.0)","(5.5, 8.6, 8.12)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:10.989245,"(2.6, 3.2, 3.085)","(31.0, 70.0, 55.0)","(5.5, 8.6, 8.12)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:12.332919,"(2.6, 3.2, 3.085)","(31.0, 70.0, 55.0)","(5.5, 8.6, 8.12)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:13.932685,"(2.6, 3.2, 3.085)","(31.0, 70.0, 55.0)","(5.5, 8.6, 8.12)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:15.153079,"(2.6, 3.2, 3.085)","(31.0, 70.0, 55.0)","(5.5, 8.6, 8.12)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:16.414030,"(2.6, 3.2, 3.085)","(31.0, 70.0, 55.0)","(5.5, 8.6, 8.12)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:17.704404,"(2.6, 3.2, 3.085)","(31.0, 70.0, 55.0)","(5.5, 8.6, 8.12)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:19.105034,"(2.6, 3.2, 3.085)","(31.0, 70.0, 55.0)","(5.5, 8.6, 8.12)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:20.502587,"(2.6, 3.2, 3.085)","(31.0, 70.0, 55.0)","(5.5, 8.6, 8.12)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:21.795006,"(2.6, 3.2, 3.085)","(31.0, 70.0, 55.0)","(5.5, 8.6, 8.12)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:23.128578,"(2.6, 3.2, 3.085)","(31.0, 70.0, 55.0)","(5.5, 8.6, 8.12)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:24.545923,"(2.6, 3.2, 3.085)","(31.0, 70.0, 55.0)","(5.5, 8.6, 8.12)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:26.105673,"(2.6, 3.2, 3.085)","(31.0, 70.0, 55.0)","(5.5, 8.6, 8.12)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:27.769490,"(2.6, 3.2, 3.085)","(31.0, 70.0, 55.0)","(5.5, 8.6, 8.12)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 12.1)","(6.0, 99999, 99990)"
06-01-2023 15:39:29.328079,"(2.6, 3.2, 3.085)","(31.0, 70.0, 55.0)","(5.5, 8.6, 8.12)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 13.55)","(6.0, 99999, 99990)"
06-01-2023 15:39:30.639420,"(2.6, 3.2, 3.085)","(31.0, 70.0, 55.0)","(5.5, 8.6, 8.12)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 13.55)","(6.0, 99999, 99990)"
06-01-2023 15:39:32.010816,"(2.6, 3.2, 3.0533333333333332)","(31.0, 70.0, 55.0)","(5.5, 8.6, 8.12)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 13.55)","(6.0, 99999, 99990)"
06-01-2023 15:39:33.391385,"(2.6, 3.2, 3.0533333333333332)","(31.0, 70.0, 55.0)","(5.5, 8.6, 7.72)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 12.200000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 13.55)","(6.0, 99999, 99990)"
06-01-2023 15:39:34.785709,"(2.6, 3.2, 3.0533333333333332)","(31.0, 70.0, 55.0)","(5.5, 8.6, 7.9714285714285715)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 13.55)","(6.0, 99999, 99990)"
06-01-2023 15:39:36.079688,"(2.6, 3.2, 3.0533333333333332)","(31.0, 70.0, 55.0)","(5.5, 8.6, 7.9714285714285715)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 11.600000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.266666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:39:37.306622,"(2.6, 3.2, 3.0533333333333332)","(31.0, 70.0, 55.0)","(5.5, 8.6, 7.9714285714285715)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 11.600000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.266666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:39:38.561610,"(2.6, 3.2, 3.0533333333333332)","(31.0, 70.0, 55.0)","(5.5, 8.6, 7.9714285714285715)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 17.0, 11.600000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.266666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:39:39.807207,"(2.6, 3.2, 3.0533333333333332)","(31.0, 70.0, 55.0)","(5.5, 8.6, 7.9714285714285715)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 11.600000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.266666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:39:41.494066,"(2.6, 3.2, 3.0533333333333332)","(31.0, 70.0, 60.66666666666667)","(5.5, 8.6, 7.9714285714285715)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 11.600000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.266666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:39:42.965375,"(2.6, 3.2, 3.0533333333333332)","(31.0, 70.0, 60.66666666666667)","(5.5, 8.6, 7.9714285714285715)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 11.600000000000001)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.266666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:39:44.442166,"(2.6, 3.2, 3.0533333333333332)","(31.0, 70.0, 60.66666666666667)","(5.5, 8.6, 7.9714285714285715)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.266666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:39:45.744506,"(2.6, 3.2, 3.0533333333333332)","(31.0, 70.0, 60.66666666666667)","(5.5, 8.6, 7.9714285714285715)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.266666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:39:47.066013,"(2.6, 3.2, 3.0533333333333332)","(31.0, 70.0, 60.66666666666667)","(5.5, 8.6, 7.9714285714285715)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.266666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:39:48.463959,"(2.6, 3.2, 3.0533333333333332)","(31.0, 70.0, 60.66666666666667)","(5.5, 8.6, 7.9714285714285715)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.266666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:39:49.791534,"(2.6, 3.2, 3.0533333333333332)","(31.0, 70.0, 60.66666666666667)","(5.5, 8.6, 7.9714285714285715)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.266666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:39:51.175928,"(2.6, 3.2, 3.06)","(31.0, 70.0, 60.66666666666667)","(5.5, 8.6, 7.9714285714285715)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.266666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:39:52.441142,"(2.6, 3.2, 3.06)","(31.0, 70.0, 60.66666666666667)","(5.5, 8.6, 7.9714285714285715)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.266666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:39:53.620958,"(2.6, 3.2, 3.06)","(31.0, 70.0, 60.66666666666667)","(5.5, 8.6, 7.9714285714285715)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.266666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:39:54.827672,"(2.6, 3.2, 3.06)","(31.0, 70.0, 60.66666666666667)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.266666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:39:55.990049,"(2.6, 3.2, 3.06)","(31.0, 70.0, 60.66666666666667)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.266666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:39:57.230569,"(2.6, 3.2, 3.06)","(31.0, 70.0, 60.66666666666667)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.266666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:39:58.501815,"(2.6, 3.2, 3.06)","(31.0, 70.0, 60.66666666666667)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.266666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:39:59.830093,"(2.6, 3.2, 3.06)","(31.0, 70.0, 50.0)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 10.1)","(6.0, 99999, 99990)"
06-01-2023 15:40:01.336747,"(2.6, 3.2, 3.06)","(31.0, 70.0, 50.0)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 30.0, 23.0)","(5.5, 9.0, 8.0)","(7.5, 15.0, 10.1)","(6.0, 99999, 99990)"
06-01-2023 15:40:02.665671,"(2.6, 3.2, 3.06)","(31.0, 70.0, 50.0)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 30.0, 24.666666666666664)","(5.5, 9.0, 8.0)","(7.5, 15.0, 11.95)","(6.0, 99999, 99990)"
06-01-2023 15:40:03.963075,"(2.6, 3.15, 3.097142857142857)","(31.0, 70.0, 46.0)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 29.0, 24.0)","(5.5, 9.0, 8.0)","(7.5, 14.5, 11.1)","(6.0, 99999, 99990)"
06-01-2023 15:40:05.527318,"(2.6, 3.15, 3.097142857142857)","(31.0, 70.0, 50.0)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 32.0, 21.5)","(5.5, 9.0, 8.0)","(7.5, 14.5, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:40:07.014982,"(2.6, 3.15, 3.097142857142857)","(31.0, 70.0, 50.0)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 27.0, 24.666666666666664)","(5.5, 9.0, 8.0)","(7.5, 14.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:40:08.407061,"(2.6, 3.15, 3.097142857142857)","(31.0, 70.0, 50.0)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 29.0, 22.5)","(5.5, 9.0, 8.0)","(7.5, 14.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:40:09.559379,"(2.6, 3.15, 3.097142857142857)","(31.0, 70.0, 50.0)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 29.0, 22.5)","(5.5, 9.0, 8.0)","(7.5, 14.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:40:10.775723,"(2.6, 3.15, 3.097142857142857)","(31.0, 70.0, 50.0)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.0)","(7.5, 14.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:40:12.074622,"(2.6, 3.15, 3.097142857142857)","(31.0, 70.0, 50.0)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.0)","(7.5, 14.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:40:13.461310,"(2.6, 3.15, 3.111111111111111)","(31.0, 70.0, 50.0)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.0)","(7.5, 14.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:40:14.775864,"(2.6, 3.15, 3.111111111111111)","(31.0, 70.0, 50.0)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.0)","(7.5, 14.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:40:16.049815,"(2.6, 3.15, 3.111111111111111)","(31.0, 70.0, 50.0)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.0)","(7.5, 14.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:40:17.942137,"(2.6, 3.15, 3.111111111111111)","(31.0, 70.0, 50.0)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.0)","(7.5, 14.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:40:19.933964,"(2.6, 3.15, 3.111111111111111)","(31.0, 70.0, 50.0)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.0)","(7.5, 14.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:40:21.384888,"(2.6, 3.15, 3.111111111111111)","(31.0, 70.0, 50.0)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.0)","(7.5, 14.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:40:22.796915,"(2.6, 3.15, 3.111111111111111)","(31.0, 70.0, 50.0)","(5.5, 8.6, 8.155555555555555)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.0)","(7.5, 14.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:40:24.214705,"(2.6, 3.15, 3.111111111111111)","(31.0, 70.0, 50.0)","(5.5, 8.6, 8.24)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 17.0, 13.4)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.0)","(7.5, 14.0, 10.933333333333334)","(6.0, 99999, 99990)"
