,Not Today,Turbo Worm,Wonder Woolly,Japanese Black,Stay Humble,Kitty Keen
12-01-2023 15:34:47.659783,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.90625)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:34:48.647865,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.90625)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:34:49.759107,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.90625)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:34:50.851259,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.90625)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:34:51.929428,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.90625)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:34:53.012677,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.90625)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:34:54.095961,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.90625)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:34:55.203069,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.90625)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:34:56.287911,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.90625)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:34:57.371899,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.8821428571428571)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:34:58.427776,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.91)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:34:59.540070,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.91)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:35:00.648728,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.91)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:35:01.737404,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.91)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:35:02.774645,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.91)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:35:03.856737,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.91)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:35:04.939445,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.91)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:35:06.049791,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.91)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:35:07.029407,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.91)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.6672727272727275)"
12-01-2023 15:35:08.024547,"(10.0, 25.0, 15.625)","(1.7, 1.94, 1.91)","(18.0, 70.0, 33.25)","(13.0, 34.0, 24.25)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.9285135135135136)"
12-01-2023 15:35:09.151287,"(10.0, 25.0, 13.857142857142858)","(1.7, 2.28, 2.078181818181818)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.9285135135135136)"
12-01-2023 15:35:10.262535,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.078181818181818)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.9285135135135136)"
12-01-2023 15:35:11.302741,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.078181818181818)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.920924092409241)"
12-01-2023 15:35:12.359925,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.078181818181818)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.920924092409241)"
12-01-2023 15:35:13.365993,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.078181818181818)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.920924092409241)"
12-01-2023 15:35:14.365856,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.078181818181818)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.920924092409241)"
12-01-2023 15:35:15.436500,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.078181818181818)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.920924092409241)"
12-01-2023 15:35:16.470204,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.078181818181818)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.920924092409241)"
12-01-2023 15:35:17.419734,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.078181818181818)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.920924092409241)"
12-01-2023 15:35:18.629637,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.078181818181818)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.920924092409241)"
12-01-2023 15:35:19.842309,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.078181818181818)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.920924092409241)"
12-01-2023 15:35:20.923425,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.078181818181818)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.94, 2.9123549488054605)"
12-01-2023 15:35:22.040655,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.078181818181818)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:23.201825,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.078181818181818)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:24.305476,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.078181818181818)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:25.378999,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.078181818181818)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:26.354687,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.078181818181818)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:27.342027,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.078181818181818)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:28.360219,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.052352941176471)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:29.480903,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.052352941176471)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:30.538679,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.052352941176471)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:31.474704,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.052352941176471)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:32.504169,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.052352941176471)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:33.659219,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.052352941176471)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:34.712773,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.052352941176471)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:35.702631,"(10.0, 24.0, 18.0)","(1.7, 2.18, 2.052352941176471)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:36.772779,"(10.0, 25.0, 14.166666666666666)","(1.7, 2.18, 2.052352941176471)","(18.0, 70.0, 33.25)","(13.0, 34.0, 20.07142857142857)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:37.819811,"(10.0, 25.0, 14.166666666666666)","(1.7, 2.16, 2.031111111111111)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:38.829899,"(10.0, 27.0, 14.5)","(1.7, 2.16, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:39.889509,"(10.0, 27.0, 14.5)","(1.7, 2.14, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:40.900506,"(10.0, 27.0, 14.5)","(1.7, 2.14, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:41.886525,"(10.0, 27.0, 14.5)","(1.7, 2.14, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:42.992424,"(10.0, 27.0, 14.5)","(1.7, 2.14, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:44.014719,"(10.0, 27.0, 14.5)","(1.7, 2.14, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:45.030705,"(10.0, 27.0, 14.5)","(1.7, 2.14, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:46.109159,"(10.0, 27.0, 15.75)","(1.7, 2.14, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:47.228276,"(10.0, 27.0, 15.75)","(1.7, 2.14, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:48.283557,"(10.0, 27.0, 15.75)","(1.7, 2.14, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:49.473605,"(10.0, 27.0, 15.75)","(1.7, 2.14, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:50.619501,"(10.0, 28.0, 20.0)","(1.7, 2.14, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:51.808419,"(10.0, 28.0, 20.0)","(1.7, 2.14, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:52.823154,"(10.0, 28.0, 20.0)","(1.7, 2.14, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:54.121817,"(10.0, 28.0, 20.0)","(1.7, 2.14, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:55.171089,"(10.0, 28.0, 20.0)","(1.7, 2.14, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:56.200648,"(10.0, 28.0, 20.0)","(1.7, 2.14, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:57.225519,"(10.0, 28.0, 20.0)","(1.7, 2.14, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:58.297752,"(10.0, 28.0, 20.0)","(1.7, 2.14, 2.0288235294117647)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:35:59.347810,"(10.0, 28.0, 20.0)","(1.7, 2.14, 2.012352941176471)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:00.333535,"(10.0, 28.0, 20.0)","(1.7, 2.14, 2.012352941176471)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:01.364711,"(10.0, 28.0, 20.0)","(1.7, 2.14, 1.965)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:02.376758,"(10.0, 28.0, 20.0)","(1.7, 2.14, 1.965)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:03.327970,"(10.0, 28.0, 20.0)","(1.7, 2.14, 1.965)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:04.424446,"(10.0, 28.0, 20.0)","(1.7, 2.14, 1.965)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:05.492633,"(10.0, 28.0, 20.0)","(1.7, 2.14, 1.965)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:06.404897,"(10.0, 28.0, 20.0)","(1.7, 2.14, 1.965)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:07.461252,"(10.0, 28.0, 20.0)","(1.7, 2.14, 1.965)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:08.496070,"(10.0, 28.0, 20.0)","(1.7, 2.14, 1.965)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:09.438148,"(10.0, 28.0, 20.0)","(1.7, 2.14, 1.965)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:10.474650,"(10.0, 28.0, 20.0)","(1.7, 2.14, 1.965)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:11.478209,"(10.0, 28.0, 20.0)","(1.7, 2.14, 1.965)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:12.425359,"(10.0, 28.0, 20.0)","(1.7, 2.14, 1.965)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:13.493723,"(10.0, 28.0, 20.0)","(1.7, 2.14, 1.965)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:14.520717,"(10.0, 28.0, 20.0)","(1.7, 2.12, 1.98)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:15.526096,"(10.0, 28.0, 20.0)","(1.7, 2.12, 1.98)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:16.580110,"(10.0, 28.0, 20.0)","(1.7, 2.1, 2.024166666666667)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:17.634102,"(10.0, 28.0, 20.0)","(1.7, 2.1, 2.024166666666667)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:18.648460,"(10.0, 28.0, 20.0)","(1.7, 2.1, 2.024166666666667)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:19.663611,"(10.0, 28.0, 20.0)","(1.7, 2.1, 2.024166666666667)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:20.685471,"(10.0, 28.0, 20.0)","(1.7, 2.1, 2.024166666666667)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:21.764752,"(10.0, 28.0, 20.0)","(1.7, 2.1, 2.024166666666667)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:22.906584,"(10.0, 28.0, 20.0)","(1.7, 2.1, 2.024166666666667)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:23.793276,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 2.024166666666667)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:24.751809,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 2.024166666666667)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:25.761605,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 2.024166666666667)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:26.785553,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 2.024166666666667)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:27.705767,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 2.024166666666667)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:28.721070,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 2.024166666666667)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:29.692025,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 2.024166666666667)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:30.669296,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 2.0125)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:31.697052,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 2.0300000000000002)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:32.611771,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 2.0300000000000002)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:33.501479,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 2.0300000000000002)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:34.604494,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 2.0300000000000002)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:35.601620,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 2.0300000000000002)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:36.500476,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 2.0300000000000002)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:37.543696,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 2.0300000000000002)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:38.512428,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 1.988)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:39.427231,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 1.988)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:40.529385,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 1.988)","(18.0, 70.0, 33.25)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
12-01-2023 15:36:41.529653,"(10.0, 28.0, 14.285714285714285)","(1.7, 2.1, 1.988)","(18.0, 70.0, 33.25)","(13.0, 34.0, 28.5)","(15.0, 46.0, 35.45454545454545)","(2.6, 2.92, 2.9123549488054605)"
