,Hidden Radar,More Sensation,Polarizer,Stressful Hope,Showtime Caesar,Inconsequential,Urana Lot,Just Too Fancy
10-01-2023 20:30:48.802320,"(7.0, 9.8, 9.299999999999999)","(4.2, 5.2, 4.957692307692308)","(8.5, 10.5, 9.752)","(2.9, 3.55, 3.4225)","(10.0, 15.0, 14.113636363636363)","(7.5, 9.8, 9.375)","(10.0, 12.0, 11.9)","(17.0, 23.0, 22.5)"
10-01-2023 20:30:49.993290,"(7.0, 9.8, 9.25)","(4.2, 5.2, 4.996774193548387)","(8.5, 10.5, 9.73846153846154)","(2.9, 3.55, 3.4166666666666665)","(10.0, 15.0, 13.852941176470589)","(7.5, 9.4, 9.375)","(10.0, 12.0, 12.804347826086957)","(17.0, 23.0, 21.666666666666668)"
10-01-2023 20:30:51.176499,"(7.0, 9.8, 9.36)","(4.2, 5.2, 5.0875)","(8.5, 10.5, 9.763636363636364)","(2.9, 3.5, 3.40625)","(10.0, 15.0, 13.973684210526315)","(7.5, 9.4, 9.375)","(10.0, 13.0, 12.804347826086957)","(17.0, 23.0, 22.0)"
10-01-2023 20:30:52.300714,"(7.0, 9.8, 9.36)","(4.2, 5.1, 5.014285714285714)","(8.5, 10.5, 9.763636363636364)","(2.9, 3.5, 3.40625)","(10.0, 15.0, 14.1875)","(7.5, 9.4, 9.376470588235295)","(10.0, 13.0, 12.7)","(17.0, 23.0, 22.0)"
10-01-2023 20:30:53.507525,"(7.0, 9.8, 9.333333333333332)","(4.2, 5.1, 5.014285714285714)","(8.5, 10.5, 9.763636363636364)","(2.9, 3.5, 3.4347826086956523)","(10.0, 15.0, 14.1875)","(7.5, 9.4, 9.376470588235295)","(10.0, 13.0, 12.444444444444445)","(17.0, 23.0, 22.714285714285715)"
10-01-2023 20:30:54.689776,"(7.0, 9.8, 9.274999999999999)","(4.2, 5.1, 5.05)","(8.5, 10.5, 9.763636363636364)","(2.9, 3.5, 3.4347826086956523)","(10.0, 15.0, 14.1875)","(7.5, 9.4, 9.566666666666666)","(10.0, 12.5, 12.40909090909091)","(17.0, 23.0, 22.0)"
10-01-2023 20:30:55.862883,"(7.0, 9.8, 9.274999999999999)","(4.2, 5.1, 5.083333333333333)","(8.5, 10.5, 10.0875)","(2.9, 3.5, 3.4347826086956523)","(10.0, 15.0, 14.1875)","(7.5, 9.6, 9.52)","(10.0, 12.5, 12.4)","(17.0, 23.0, 22.0)"
10-01-2023 20:30:56.957054,"(7.0, 9.8, 9.274999999999999)","(4.2, 5.1, 5.083333333333333)","(8.5, 10.5, 10.073469387755102)","(2.9, 3.5, 3.4347826086956523)","(10.0, 15.0, 14.152173913043478)","(7.5, 9.6, 9.363636363636363)","(10.0, 12.5, 12.4)","(17.0, 23.0, 22.714285714285715)"
10-01-2023 20:30:58.177741,"(7.0, 9.8, 9.421052631578947)","(4.2, 5.1, 5.081818181818181)","(8.5, 10.5, 9.7875)","(2.9, 3.5, 3.4166666666666665)","(10.0, 15.0, 13.941176470588236)","(7.5, 9.4, 9.363636363636363)","(10.0, 12.5, 12.4)","(17.0, 23.0, 22.0)"
10-01-2023 20:30:59.432300,"(7.0, 9.8, 9.421052631578947)","(4.2, 5.1, 5.081818181818181)","(8.5, 10.5, 9.7875)","(2.9, 3.5, 3.411764705882353)","(10.0, 15.0, 14.25)","(7.5, 9.4, 9.363636363636363)","(10.0, 12.5, 12.456521739130435)","(17.0, 23.0, 22.0)"
10-01-2023 20:31:00.712904,"(7.0, 9.8, 9.421052631578947)","(4.2, 5.1, 5.081818181818181)","(8.5, 10.5, 9.7875)","(2.9, 3.5, 3.411764705882353)","(10.0, 15.0, 14.333333333333334)","(7.5, 9.4, 9.151724137931035)","(10.0, 12.5, 12.456521739130435)","(17.0, 23.0, 22.714285714285715)"
10-01-2023 20:31:01.810456,"(7.0, 9.8, 9.421052631578947)","(4.2, 5.1, 5.081818181818181)","(8.5, 10.5, 9.7875)","(2.9, 3.5, 3.3808823529411764)","(10.0, 14.5, 13.766666666666667)","(7.5, 9.8, 9.233333333333334)","(10.0, 12.5, 12.217948717948717)","(17.0, 23.0, 22.0)"
10-01-2023 20:31:02.931274,"(7.0, 9.8, 9.451612903225806)","(4.2, 5.3, 5.040909090909091)","(8.5, 10.5, 9.857142857142858)","(2.9, 3.5, 3.42741935483871)","(10.0, 14.5, 13.666666666666666)","(7.5, 9.8, 9.196551724137931)","(10.0, 12.5, 12.175)","(17.0, 23.0, 22.866666666666667)"
10-01-2023 20:31:04.241049,"(7.0, 9.8, 9.668292682926829)","(4.2, 5.2, 5.1499999999999995)","(8.5, 10.5, 9.092307692307692)","(2.9, 3.45, 3.4071428571428575)","(10.0, 14.5, 14.035714285714286)","(7.5, 9.6, 9.325925925925926)","(10.0, 12.5, 12.46551724137931)","(17.0, 23.0, 24.2)"
10-01-2023 20:31:05.533751,"(7.0, 9.8, 9.65263157894737)","(4.2, 5.3, 5.133333333333333)","(8.5, 9.4, 9.066666666666666)","(2.9, 3.45, 3.3916666666666666)","(10.0, 14.5, 14.147058823529411)","(7.5, 9.6, 9.318518518518518)","(10.0, 12.5, 12.192307692307692)","(17.0, 26.0, 24.941176470588236)"
10-01-2023 20:31:06.773736,"(7.0, 9.6, 9.585714285714285)","(4.2, 5.3, 5.235714285714286)","(8.5, 9.2, 8.8)","(2.9, 3.55, 3.3840909090909093)","(10.0, 14.5, 14.12962962962963)","(7.5, 9.6, 9.356923076923076)","(10.0, 12.5, 12.192307692307692)","(17.0, 26.0, 24.941176470588236)"
10-01-2023 20:31:08.105052,"(7.0, 9.8, 9.707692307692309)","(4.2, 5.3, 5.050000000000001)","(8.5, 9.2, 8.973333333333333)","(2.9, 3.5, 3.5078125)","(10.0, 14.5, 14.321428571428571)","(7.5, 9.8, 9.523636363636363)","(10.0, 12.5, 12.173913043478262)","(17.0, 26.0, 25.5)"
10-01-2023 20:31:09.378364,"(7.0, 10.0, 9.76923076923077)","(4.2, 4.9, 4.873333333333334)","(8.5, 9.0, 8.628571428571428)","(2.9, 3.55, 3.367777777777778)","(10.0, 14.5, 15.03125)","(7.5, 9.8, 9.742857142857144)","(10.0, 13.0, 11.91304347826087)","(17.0, 26.0, 27.333333333333332)"
10-01-2023 20:31:10.673142,"(7.0, 10.5, 9.166666666666666)","(4.2, 5.0, 4.95)","(8.5, 9.2, 8.80625)","(2.9, 3.4, 3.441666666666667)","(10.0, 15.5, 15.038461538461538)","(7.5, 9.8, 9.858823529411765)","(10.0, 12.0, 11.87037037037037)","(17.0, 29.0, 26.90909090909091)"
10-01-2023 20:31:11.773975,"(7.0, 9.6, 9.563636363636363)","(4.2, 5.0, 4.881818181818182)","(8.5, 9.2, 8.80625)","(2.9, 3.5, 3.428571428571429)","(10.0, 15.5, 15.0)","(7.5, 10.0, 9.787096774193548)","(10.0, 12.5, 12.0)","(17.0, 28.0, 26.5)"
10-01-2023 20:31:13.044736,"(7.0, 9.6, 9.436363636363636)","(4.2, 5.0, 4.841666666666667)","(8.5, 9.2, 9.125)","(2.9, 3.4, 3.4382352941176473)","(10.0, 15.5, 15.392857142857142)","(7.5, 10.0, 9.716666666666667)","(10.0, 12.5, 12.055555555555555)","(17.0, 28.0, 27.5)"
10-01-2023 20:31:14.278630,"(7.0, 9.6, 9.49090909090909)","(4.2, 5.0, 4.832258064516129)","(8.5, 9.2, 9.179310344827586)","(2.9, 3.5, 3.444761904761905)","(10.0, 15.5, 15.357142857142858)","(7.5, 10.0, 9.768)","(10.0, 12.5, 12.026315789473685)","(17.0, 28.0, 27.6)"
10-01-2023 20:31:15.675057,"(7.0, 9.6, 9.527272727272727)","(4.2, 5.0, 4.8533333333333335)","(8.5, 9.4, 9.23157894736842)","(2.9, 3.45, 3.441666666666667)","(10.0, 15.5, 15.35)","(7.5, 9.8, 9.757894736842106)","(10.0, 12.5, 12.026315789473685)","(17.0, 28.0, 25.46153846153846)"
10-01-2023 20:31:16.923034,"(7.5, 9.6, 9.485714285714286)","(4.0, 5.0, 4.9399999999999995)","(8.5, 9.4, 9.295081967213115)","(2.9, 3.45, 3.4208333333333334)","(10.0, 15.5, 15.35)","(7.5, 9.8, 9.672727272727274)","(10.0, 12.5, 12.18421052631579)","(18.0, 28.0, 25.4)"
10-01-2023 20:31:18.027057,"(7.5, 9.6, 9.466666666666667)","(4.0, 5.0, 4.9399999999999995)","(8.5, 9.4, 9.295081967213115)","(2.9, 3.45, 3.432258064516129)","(10.0, 15.5, 15.35)","(7.5, 9.8, 9.622222222222224)","(10.0, 12.5, 12.192307692307692)","(18.0, 28.0, 26.7)"
10-01-2023 20:31:19.274869,"(7.5, 9.6, 9.459999999999999)","(4.0, 5.0, 4.984)","(8.5, 9.4, 9.120000000000001)","(2.9, 3.45, 3.381818181818182)","(10.0, 15.5, 15.454545454545455)","(7.5, 9.8, 9.566666666666666)","(10.0, 12.5, 12.192307692307692)","(18.0, 27.0, 26.25)"
10-01-2023 20:31:20.336984,"(7.5, 9.6, 9.333333333333332)","(4.0, 5.0, 4.984)","(8.5, 9.4, 9.296774193548387)","(2.9, 3.45, 3.4000000000000004)","(10.0, 15.5, 16.4375)","(7.5, 9.6, 9.535483870967742)","(10.0, 12.5, 12.166666666666666)","(18.0, 27.0, 24.75)"
10-01-2023 20:31:21.573344,"(7.5, 9.6, 9.295238095238094)","(4.0, 5.0, 5.114285714285715)","(8.5, 9.4, 9.242857142857144)","(2.9, 3.45, 3.3529411764705883)","(10.0, 16.5, 16.41304347826087)","(7.5, 9.6, 9.305882352941177)","(10.0, 12.5, 12.1)","(18.0, 27.0, 26.285714285714285)"
10-01-2023 20:31:22.872258,"(7.5, 9.2, 9.191304347826087)","(4.0, 5.2, 5.168)","(8.5, 9.4, 9.248275862068965)","(2.9, 3.45, 3.3666666666666667)","(10.0, 17.0, 16.428571428571427)","(7.5, 9.4, 9.342857142857143)","(10.0, 12.5, 12.1)","(18.0, 27.0, 25.666666666666668)"
10-01-2023 20:31:24.135345,"(7.5, 9.4, 9.338461538461539)","(4.0, 5.2, 5.183333333333333)","(8.5, 9.4, 9.2)","(2.9, 3.4, 3.4147058823529415)","(10.0, 16.5, 16.22222222222222)","(7.5, 9.4, 9.353846153846154)","(10.0, 12.5, 12.081818181818182)","(18.0, 27.0, 26.733333333333334)"
10-01-2023 20:31:25.391863,"(7.5, 9.4, 9.365217391304348)","(4.0, 5.3, 5.199999999999999)","(8.5, 9.4, 8.430769230769231)","(2.9, 3.45, 3.403125)","(10.0, 16.5, 16.458333333333332)","(7.5, 9.4, 8.791304347826086)","(10.0, 12.5, 12.1)","(18.0, 27.0, 25.666666666666668)"
10-01-2023 20:31:26.602745,"(7.5, 9.6, 9.341176470588234)","(4.0, 5.3, 5.273684210526316)","(8.5, 8.6, 8.430769230769231)","(2.9, 3.45, 3.3590909090909093)","(10.0, 16.5, 16.454545454545453)","(7.5, 9.0, 8.793548387096774)","(10.0, 12.5, 12.1)","(18.0, 27.0, 26.714285714285715)"
10-01-2023 20:31:27.847974,"(7.5, 9.6, 9.355555555555554)","(4.0, 5.3, 5.24)","(8.5, 8.6, 8.4375)","(2.9, 3.45, 3.4672413793103445)","(10.0, 16.5, 16.5)","(7.5, 9.0, 8.443678160919541)","(10.0, 12.5, 12.1)","(18.0, 27.0, 26.0)"
10-01-2023 20:31:29.111988,"(7.5, 9.6, 9.342857142857142)","(4.0, 5.3, 5.234375)","(8.5, 8.6, 8.421621621621622)","(2.9, 3.55, 3.484)","(10.0, 17.0, 16.58823529411765)","(7.5, 8.6, 8.436111111111112)","(10.0, 12.5, 12.1)","(18.0, 27.0, 25.545454545454547)"
10-01-2023 20:31:30.581440,"(7.5, 9.6, 9.5)","(4.0, 5.3, 5.2407407407407405)","(8.5, 8.6, 8.24)","(2.9, 3.55, 3.4857142857142858)","(10.0, 17.0, 16.555555555555557)","(7.5, 8.6, 8.434666666666667)","(10.0, 12.5, 12.1)","(18.0, 27.0, 26.5)"
10-01-2023 20:31:32.194433,"(7.5, 9.8, 9.536)","(4.0, 5.3, 5.193333333333333)","(8.5, 8.4, 8.276190476190475)","(2.9, 3.55, 3.522307692307692)","(10.0, 17.0, 16.454545454545453)","(7.5, 8.6, 8.251851851851852)","(10.0, 12.5, 12.214285714285714)","(18.0, 27.0, 26.0)"
10-01-2023 20:31:33.574986,"(7.5, 9.8, 9.55)","(4.2, 5.3, 5.217948717948718)","(7.5, 8.4, 8.271604938271604)","(2.9, 3.55, 3.4914141414141415)","(11.0, 17.0, 16.47826086956522)","(7.0, 8.4, 8.7)","(10.0, 12.5, 12.225)","(18.0, 27.0, 25.954545454545453)"
10-01-2023 20:31:34.984936,"(7.5, 9.6, 9.47)","(4.2, 5.3, 5.664285714285715)","(7.5, 8.4, 8.251851851851852)","(2.9, 3.55, 3.429787234042553)","(11.0, 17.0, 16.045454545454547)","(7.0, 8.8, 8.563636363636363)","(10.0, 12.5, 11.965277777777779)","(18.0, 28.0, 25.5)"
10-01-2023 20:31:36.366481,"(7.5, 9.6, 9.34)","(4.2, 5.7, 5.672972972972973)","(7.5, 8.4, 8.14074074074074)","(2.9, 3.5, 3.3978260869565218)","(11.0, 17.0, 16.479166666666668)","(7.0, 8.6, 8.371428571428572)","(10.0, 12.0, 12.32258064516129)","(18.0, 28.0, 26.941176470588236)"
10-01-2023 20:31:37.731666,"(7.5, 9.6, 9.363636363636363)","(4.2, 5.9, 5.771428571428571)","(7.5, 8.2, 8.146666666666667)","(2.9, 3.45, 3.39)","(11.0, 16.5, 16.479166666666668)","(7.0, 8.4, 8.228571428571428)","(10.0, 13.0, 12.32258064516129)","(18.0, 28.0, 28.80952380952381)"
10-01-2023 20:31:38.863966,"(7.5, 9.6, 9.383333333333333)","(4.2, 5.8, 5.771428571428571)","(7.5, 8.2, 8.143749999999999)","(2.9, 3.45, 3.384375)","(11.0, 16.5, 16.479166666666668)","(7.0, 8.4, 8.24)","(10.0, 13.0, 12.303030303030303)","(18.0, 29.0, 28.714285714285715)"
10-01-2023 20:31:40.133223,"(7.5, 9.6, 9.376)","(4.2, 5.8, 5.7894736842105265)","(7.5, 8.2, 8.117948717948718)","(2.9, 3.4, 3.325892857142857)","(11.0, 16.5, 16.479166666666668)","(7.0, 8.4, 8.275862068965518)","(10.0, 13.0, 12.303030303030303)","(18.0, 29.0, 28.714285714285715)"
10-01-2023 20:31:41.415952,"(7.5, 9.6, 9.458064516129031)","(4.2, 5.8, 5.7875)","(7.5, 8.2, 8.217391304347826)","(2.9, 3.4, 3.324271844660194)","(11.0, 16.5, 15.984375)","(7.0, 8.4, 8.2)","(10.0, 13.0, 12.6)","(18.0, 29.0, 28.7)"
10-01-2023 20:31:42.651381,"(7.5, 9.6, 9.458064516129031)","(4.2, 5.8, 5.7875)","(7.5, 8.4, 8.319148936170214)","(2.9, 3.4, 3.3657534246575342)","(11.0, 16.0, 15.984375)","(7.0, 8.4, 8.373333333333333)","(10.0, 13.0, 12.6)","(18.0, 29.0, 28.714285714285715)"
10-01-2023 20:31:43.768799,"(7.5, 9.6, 9.437037037037037)","(4.2, 5.8, 5.75)","(7.5, 8.4, 8.292592592592593)","(2.9, 3.45, 3.438013698630137)","(11.0, 16.0, 15.95)","(7.0, 8.4, 8.207407407407407)","(10.0, 13.0, 12.6)","(18.0, 29.0, 28.785714285714285)"
10-01-2023 20:31:44.880924,"(7.5, 9.6, 9.39310344827586)","(4.2, 5.8, 5.75)","(7.5, 8.4, 8.355555555555556)","(2.9, 3.45, 3.3125)","(11.0, 16.0, 16.22093023255814)","(7.0, 8.4, 8.266666666666667)","(10.0, 13.0, 12.59016393442623)","(18.0, 29.0, 28.90909090909091)"
10-01-2023 20:31:46.216842,"(7.5, 9.6, 9.58918918918919)","(4.2, 5.8, 5.653846153846154)","(7.5, 8.4, 8.48695652173913)","(2.9, 3.35, 3.3059006211180124)","(11.0, 16.5, 16.1875)","(7.0, 8.4, 8.336842105263159)","(10.0, 13.0, 12.461538461538462)","(18.0, 29.0, 28.625)"
10-01-2023 20:31:47.572672,"(7.5, 9.8, 9.542857142857143)","(4.2, 5.7, 5.633333333333333)","(7.5, 8.6, 8.52)","(2.9, 3.35, 3.308385093167702)","(11.0, 16.5, 15.921875)","(7.0, 8.4, 8.266666666666666)","(10.0, 12.5, 12.409090909090908)","(19.0, 29.0, 28.625)"
10-01-2023 20:31:48.842077,"(7.5, 9.6, 9.548387096774194)","(4.2, 5.7, 5.608695652173913)","(7.5, 8.6, 8.52)","(2.9, 3.35, 3.308385093167702)","(11.0, 16.0, 15.705882352941176)","(7.0, 8.6, 8.255172413793103)","(10.0, 12.5, 12.406976744186046)","(19.0, 29.0, 28.625)"
10-01-2023 20:31:50.065483,"(7.5, 9.8, 9.555555555555555)","(4.2, 5.7, 5.621951219512195)","(7.5, 8.6, 8.416666666666668)","(2.9, 3.35, 3.299019607843137)","(11.0, 16.0, 15.277777777777779)","(7.0, 8.6, 8.224)","(10.0, 12.5, 12.381578947368421)","(19.0, 29.0, 28.68)"
10-01-2023 20:31:51.379325,"(7.5, 9.6, 9.454545454545455)","(4.2, 5.9, 5.716666666666667)","(7.5, 8.6, 8.58095238095238)","(2.9, 3.35, 3.30125)","(11.0, 15.5, 15.166666666666666)","(7.0, 8.4, 8.106666666666667)","(10.0, 12.5, 12.4)","(19.0, 29.0, 28.68)"
10-01-2023 20:31:52.630063,"(7.5, 9.6, 9.43673469387755)","(4.2, 5.9, 5.746666666666667)","(7.5, 8.6, 8.563636363636363)","(2.9, 3.35, 3.3763636363636365)","(11.0, 15.5, 14.862068965517242)","(7.0, 8.4, 8.226086956521739)","(10.0, 12.5, 12.45)","(19.0, 29.0, 28.384615384615383)"
10-01-2023 20:31:53.888035,"(7.5, 9.4, 9.365217391304348)","(4.2, 5.9, 5.732)","(7.5, 8.6, 8.466666666666667)","(2.9, 3.4, 3.3666666666666667)","(11.0, 15.0, 14.826086956521738)","(7.0, 8.4, 8.184615384615384)","(10.0, 12.5, 12.45)","(19.0, 29.0, 28.333333333333332)"
10-01-2023 20:31:55.242886,"(7.5, 9.4, 9.347368421052632)","(4.2, 5.9, 5.717391304347826)","(7.5, 8.6, 8.462068965517242)","(2.9, 3.4, 3.3742105263157898)","(11.0, 15.0, 14.827586206896552)","(7.0, 8.4, 8.184615384615384)","(10.0, 12.5, 12.45)","(19.0, 29.0, 28.384615384615383)"
10-01-2023 20:31:56.578770,"(7.5, 9.4, 9.326315789473684)","(4.2, 5.9, 5.821428571428571)","(7.5, 8.6, 8.616666666666667)","(2.9, 3.45, 3.223159509202454)","(11.0, 15.0, 14.78)","(7.0, 8.4, 8.23076923076923)","(10.0, 12.5, 12.488095238095237)","(19.0, 29.0, 28.8)"
10-01-2023 20:31:57.894276,"(7.5, 9.4, 9.326315789473684)","(4.2, 5.9, 5.8125)","(7.5, 8.8, 8.495652173913044)","(2.9, 3.25, 3.304054054054054)","(11.0, 15.0, 14.68421052631579)","(7.0, 8.4, 8.237037037037037)","(10.0, 12.5, 12.575757575757576)","(19.0, 29.0, 28.866666666666667)"
10-01-2023 20:31:59.193269,"(7.5, 9.6, 9.377049180327868)","(4.2, 5.9, 5.7615384615384615)","(7.5, 8.6, 8.577777777777778)","(2.9, 3.35, 3.3276315789473685)","(11.0, 15.0, 14.695652173913043)","(7.0, 8.4, 8.36)","(10.0, 13.0, 12.564516129032258)","(19.0, 29.0, 28.857142857142858)"
10-01-2023 20:32:00.418652,"(7.5, 9.6, 9.36)","(4.2, 5.8, 5.7555555555555555)","(7.5, 8.6, 8.488888888888889)","(2.9, 3.35, 3.307142857142857)","(11.0, 15.0, 14.347826086956522)","(7.0, 8.6, 8.236363636363636)","(10.0, 13.0, 12.317307692307692)","(19.0, 29.0, 27.363636363636363)"
10-01-2023 20:32:01.620317,"(7.5, 9.4, 9.255172413793103)","(4.2, 5.8, 5.648837209302325)","(7.5, 8.6, 8.483333333333334)","(2.9, 3.35, 3.314655172413793)","(11.0, 15.0, 14.347826086956522)","(7.0, 8.4, 8.246153846153847)","(10.0, 12.5, 12.314814814814815)","(19.0, 29.0, 26.652173913043477)"
10-01-2023 20:32:02.825976,"(7.5, 9.4, 9.289473684210526)","(4.2, 5.9, 5.801369863013699)","(7.5, 8.6, 8.52)","(3.0, 3.35, 3.3408277404921702)","(11.0, 15.0, 14.333333333333334)","(7.0, 8.4, 8.377777777777778)","(10.0, 12.5, 12.317307692307692)","(19.0, 29.0, 27.526315789473685)"
10-01-2023 20:32:04.024997,"(7.5, 9.4, 9.3)","(4.2, 5.9, 5.818032786885246)","(7.5, 8.6, 8.44)","(3.0, 3.35, 3.3089999999999997)","(11.0, 15.0, 14.326086956521738)","(7.0, 8.4, 8.36)","(10.0, 12.5, 12.317307692307692)","(19.0, 29.0, 27.5)"
10-01-2023 20:32:05.333861,"(7.5, 9.4, 9.3)","(4.2, 5.9, 5.773015873015873)","(7.5, 8.6, 8.342857142857142)","(3.0, 3.35, 3.291721854304636)","(11.0, 15.0, 14.961538461538462)","(7.0, 8.4, 8.2)","(10.0, 12.5, 12.313725490196079)","(19.0, 29.0, 27.5)"
10-01-2023 20:32:06.597025,"(7.5, 9.4, 9.3)","(4.2, 5.9, 5.7935483870967746)","(7.5, 8.6, 8.43157894736842)","(3.0, 3.3, 3.294776119402985)","(11.0, 16.0, 15.4)","(7.0, 8.6, 8.272727272727272)","(10.0, 12.5, 12.28888888888889)","(20.0, 29.0, 27.666666666666668)"
10-01-2023 20:32:07.875574,"(7.5, 9.4, 9.31578947368421)","(4.2, 5.9, 5.8812500000000005)","(7.5, 8.6, 8.348148148148148)","(3.0, 3.3, 3.295)","(11.0, 16.0, 15.633333333333333)","(7.0, 8.6, 8.272727272727272)","(10.0, 12.5, 12.188524590163935)","(20.0, 29.0, 27.272727272727273)"
10-01-2023 20:32:09.317318,"(7.5, 9.4, 9.288)","(4.2, 5.8, 5.7935483870967746)","(7.5, 8.6, 8.527272727272727)","(3.0, 3.3, 3.3254901960784315)","(11.0, 16.5, 16.3125)","(7.0, 8.6, 8.12)","(10.0, 12.5, 12.221311475409836)","(20.0, 29.0, 26.3)"
10-01-2023 20:32:10.963253,"(7.5, 9.4, 9.153571428571428)","(4.4, 5.9, 5.692307692307692)","(7.0, 8.6, 8.72)","(3.0, 3.35, 3.323972602739726)","(10.0, 16.5, 15.590909090909092)","(6.5, 8.2, 8.116666666666667)","(10.0, 12.5, 12.209677419354838)","(20.0, 29.0, 26.51063829787234)"
10-01-2023 20:32:12.560265,"(7.5, 9.2, 9.12142857142857)","(4.4, 5.8, 5.631578947368421)","(7.0, 8.8, 8.685714285714285)","(3.0, 3.35, 3.3125)","(10.0, 16.5, 15.527027027027026)","(6.5, 8.4, 8.925)","(10.0, 12.5, 12.325242718446601)","(20.0, 28.0, 27.333333333333332)"
10-01-2023 20:32:14.071809,"(7.5, 9.2, 9.12142857142857)","(4.4, 5.7, 5.45625)","(7.0, 9.0, 9.160869565217391)","(3.0, 3.35, 3.3950464396284827)","(10.0, 16.5, 14.27450980392157)","(6.5, 9.0, 8.92)","(10.0, 12.5, 12.943037974683545)","(20.0, 28.0, 27.23076923076923)"
10-01-2023 20:32:15.711471,"(7.5, 9.2, 9.136666666666667)","(4.4, 5.5, 5.269565217391305)","(7.0, 9.2, 9.5)","(3.0, 3.4, 3.3826797385620915)","(10.0, 15.0, 14.205882352941176)","(6.5, 9.2, 8.733333333333333)","(10.0, 13.0, 12.954545454545455)","(20.0, 28.0, 27.75)"
10-01-2023 20:32:17.204039,"(7.5, 9.2, 9.136666666666667)","(4.4, 5.4, 5.30625)","(7.0, 9.6, 9.72)","(3.0, 3.4, 3.284313725490196)","(10.0, 15.0, 14.45)","(6.5, 9.0, 8.333333333333332)","(10.0, 13.0, 12.954545454545455)","(20.0, 28.0, 29.681818181818183)"
10-01-2023 20:32:18.620920,"(7.5, 9.2, 9.136666666666667)","(4.4, 5.4, 5.377142857142857)","(7.0, 9.8, 8.857142857142858)","(3.0, 3.3, 3.33255033557047)","(10.0, 14.5, 14.26605504587156)","(6.5, 8.6, 8.549999999999999)","(10.0, 13.0, 13.363636363636363)","(20.0, 30.0, 29.6)"
10-01-2023 20:32:19.970716,"(7.5, 9.2, 9.183333333333334)","(4.4, 5.4, 5.366666666666667)","(7.0, 9.2, 8.977777777777778)","(3.0, 3.35, 3.3412280701754384)","(10.0, 15.0, 14.551948051948052)","(6.5, 8.6, 8.547368421052632)","(10.0, 13.5, 13.722222222222221)","(20.0, 32.0, 27.071428571428573)"
10-01-2023 20:32:21.442618,"(7.5, 9.4, 9.264999999999999)","(4.4, 5.4, 5.320080321285141)","(7.0, 9.2, 8.941935483870967)","(3.0, 3.35, 3.3163194444444444)","(10.0, 15.0, 14.588235294117647)","(6.5, 8.6, 8.023529411764706)","(10.0, 14.0, 13.642857142857142)","(20.0, 29.0, 27.071428571428573)"
10-01-2023 20:32:22.782294,"(7.5, 9.6, 9.41578947368421)","(4.4, 5.5, 5.3)","(7.0, 9.2, 9.03448275862069)","(3.0, 3.35, 3.318092105263158)","(10.0, 15.0, 14.588235294117647)","(6.5, 8.2, 8.226086956521739)","(10.0, 14.0, 13.695652173913043)","(20.0, 29.0, 28.142857142857142)"
10-01-2023 20:32:24.213374,"(7.5, 9.8, 9.600000000000001)","(4.4, 5.3, 5.293846153846154)","(7.0, 9.2, 9.037037037037036)","(3.0, 3.35, 3.3466216216216216)","(10.0, 15.0, 14.448598130841122)","(6.5, 8.4, 8.125)","(10.0, 14.0, 13.722222222222221)","(20.0, 29.0, 28.666666666666668)"
10-01-2023 20:32:25.678163,"(7.5, 9.8, 9.609523809523811)","(4.4, 5.3, 5.327272727272727)","(7.0, 9.2, 8.882352941176471)","(3.0, 3.35, 3.3376712328767124)","(10.0, 15.0, 14.345238095238095)","(6.5, 8.2, 8.172602739726027)","(10.0, 14.0, 13.958333333333334)","(20.0, 29.0, 28.428571428571427)"
10-01-2023 20:32:27.055996,"(7.5, 9.8, 9.609523809523811)","(4.4, 5.4, 5.157142857142857)","(7.0, 9.2, 9.03125)","(3.0, 3.35, 3.3046762589928056)","(10.0, 15.0, 14.25)","(6.5, 8.2, 8.172602739726027)","(10.0, 14.0, 13.958333333333334)","(20.0, 29.0, 28.142857142857142)"
10-01-2023 20:32:28.370027,"(7.5, 10.0, 9.75)","(4.2, 5.3, 5.264285714285714)","(7.0, 9.2, 9.037037037037036)","(3.0, 3.35, 3.2865671641791043)","(10.0, 14.5, 14.433333333333334)","(6.5, 8.2, 8.17222222222222)","(10.0, 14.0, 13.958333333333334)","(20.0, 29.0, 27.5)"
10-01-2023 20:32:29.607045,"(7.5, 10.0, 9.73913043478261)","(4.2, 5.3, 5.264285714285714)","(7.0, 9.2, 9.057142857142857)","(3.0, 3.3, 3.4182758620689655)","(10.0, 14.5, 14.8)","(6.5, 8.2, 8.160493827160494)","(10.0, 14.0, 14.166666666666666)","(20.0, 29.0, 26.333333333333332)"
10-01-2023 20:32:30.947288,"(7.5, 10.0, 9.857142857142858)","(4.2, 5.3, 5.21578947368421)","(7.0, 9.2, 9.059259259259258)","(3.0, 3.45, 3.4358870967741937)","(10.0, 15.0, 14.36)","(6.5, 8.2, 8.088888888888889)","(10.0, 14.5, 13.9)","(20.0, 29.0, 27.8125)"
10-01-2023 20:32:32.273168,"(7.5, 10.0, 9.753846153846153)","(4.2, 5.2, 4.960869565217392)","(7.0, 9.4, 9.281481481481482)","(3.0, 3.45, 3.426595744680851)","(10.0, 15.0, 14.636363636363637)","(6.5, 8.2, 8.1375)","(10.0, 14.0, 13.703703703703704)","(20.0, 28.0, 28.2)"
