,Moment To Shake,Blessed Doll,Shian Pedro,Queen Maze,Shes Electric,My Time,Katchoo,Eddie Raider
11-01-2023 21:20:48.980824,"(4.4, 8.0, 7.76)","(10.0, 12.5, 11.233333333333333)","(6.5, 7.4, 7.2823529411764705)","(14.0, 34.0, 31.485714285714288)","(10.0, 13.5, 12.462962962962964)","(2.25, 2.42, 2.344444444444444)","(6.5, 18.5, 17.954545454545453)","(12.0, 20.0, 18.75)"
11-01-2023 21:20:50.220087,"(4.4, 8.0, 7.76)","(10.0, 12.5, 11.233333333333333)","(6.5, 7.4, 7.2823529411764705)","(14.0, 34.0, 31.485714285714288)","(10.0, 13.5, 12.892857142857142)","(2.25, 2.42, 2.344444444444444)","(6.5, 18.5, 17.891304347826086)","(12.0, 20.0, 18.75)"
11-01-2023 21:20:51.390333,"(4.4, 8.0, 7.76)","(10.0, 12.5, 11.233333333333333)","(6.5, 7.4, 7.2823529411764705)","(14.0, 34.0, 31.485714285714288)","(10.0, 13.0, 12.892857142857142)","(2.25, 2.42, 2.3588235294117648)","(6.5, 18.5, 17.891304347826086)","(12.0, 20.0, 18.75)"
11-01-2023 21:20:52.466397,"(4.4, 8.0, 7.76)","(10.0, 12.5, 11.233333333333333)","(6.5, 7.4, 7.2823529411764705)","(14.0, 34.0, 31.485714285714288)","(10.0, 13.0, 12.892857142857142)","(2.25, 2.4, 2.3588235294117648)","(6.5, 18.5, 17.891304347826086)","(12.0, 20.0, 18.75)"
11-01-2023 21:20:53.544392,"(4.8, 8.0, 7.76)","(10.0, 12.5, 11.233333333333333)","(6.5, 7.4, 7.332203389830509)","(16.0, 34.0, 31.485714285714288)","(10.0, 13.0, 12.892857142857142)","(2.2, 2.4, 2.353333333333333)","(7.5, 18.5, 17.891304347826086)","(13.0, 20.0, 18.75)"
11-01-2023 21:20:54.756124,"(4.8, 8.0, 7.76)","(10.0, 12.5, 11.233333333333333)","(6.5, 7.4, 7.332203389830509)","(16.0, 34.0, 31.485714285714288)","(10.0, 13.0, 12.892857142857142)","(2.2, 2.38, 2.353333333333333)","(7.5, 18.5, 17.891304347826086)","(13.0, 20.0, 18.75)"
11-01-2023 21:20:55.979462,"(4.8, 8.0, 7.76)","(10.0, 12.5, 11.233333333333333)","(6.5, 7.4, 7.323076923076924)","(16.0, 34.0, 31.485714285714288)","(10.0, 13.0, 12.892857142857142)","(2.2, 2.38, 2.353333333333333)","(7.5, 18.5, 17.891304347826086)","(13.0, 20.0, 18.75)"
11-01-2023 21:20:57.162962,"(4.8, 8.0, 7.76)","(10.0, 12.5, 11.233333333333333)","(6.5, 7.4, 7.323076923076924)","(16.0, 34.0, 31.485714285714288)","(10.0, 13.0, 12.892857142857142)","(2.2, 2.38, 2.353333333333333)","(7.5, 18.5, 17.891304347826086)","(13.0, 20.0, 18.75)"
11-01-2023 21:20:58.367694,"(4.8, 8.0, 7.76)","(10.0, 12.5, 11.233333333333333)","(6.5, 7.4, 7.323076923076924)","(16.0, 34.0, 31.485714285714288)","(10.0, 13.0, 12.892857142857142)","(2.2, 2.38, 2.353333333333333)","(7.5, 18.5, 17.891304347826086)","(13.0, 20.0, 18.75)"
11-01-2023 21:20:59.576603,"(4.8, 8.0, 7.76)","(10.0, 12.5, 11.233333333333333)","(6.5, 7.4, 7.323076923076924)","(16.0, 34.0, 31.485714285714288)","(10.0, 13.0, 12.892857142857142)","(2.2, 2.38, 2.3545454545454545)","(7.5, 18.5, 17.891304347826086)","(13.0, 20.0, 18.75)"
11-01-2023 21:21:00.726408,"(4.8, 8.0, 7.76)","(10.0, 12.5, 11.233333333333333)","(6.5, 7.4, 7.323076923076924)","(16.0, 34.0, 31.485714285714288)","(10.0, 13.0, 12.892857142857142)","(2.2, 2.42, 2.3545454545454545)","(7.5, 18.5, 17.891304347826086)","(13.0, 20.0, 18.75)"
11-01-2023 21:21:01.908023,"(4.8, 8.0, 7.76)","(10.0, 12.5, 11.233333333333333)","(6.5, 7.4, 7.323076923076924)","(16.0, 34.0, 31.485714285714288)","(10.0, 13.0, 12.892857142857142)","(2.2, 2.4, 2.3666666666666667)","(7.5, 18.5, 17.891304347826086)","(13.0, 20.0, 18.75)"
11-01-2023 21:21:03.141231,"(4.8, 8.0, 7.76)","(10.0, 12.5, 11.233333333333333)","(6.5, 7.4, 7.323076923076924)","(16.0, 34.0, 31.485714285714288)","(10.0, 13.0, 12.892857142857142)","(2.2, 2.4, 2.3666666666666667)","(7.5, 18.5, 17.891304347826086)","(13.0, 20.0, 18.75)"
11-01-2023 21:21:04.278731,"(4.8, 8.0, 7.76)","(10.0, 12.5, 11.233333333333333)","(6.5, 7.4, 7.323076923076924)","(16.0, 34.0, 31.485714285714288)","(10.0, 13.0, 12.892857142857142)","(2.2, 2.4, 2.3666666666666667)","(7.5, 18.5, 17.891304347826086)","(13.0, 20.0, 18.75)"
11-01-2023 21:21:05.603026,"(4.8, 8.0, 7.76)","(10.0, 12.5, 11.233333333333333)","(6.5, 7.4, 7.323076923076924)","(16.0, 34.0, 31.485714285714288)","(10.0, 13.0, 12.892857142857142)","(2.2, 2.4, 2.3666666666666667)","(7.5, 18.5, 17.891304347826086)","(13.0, 20.0, 18.75)"
11-01-2023 21:21:07.000506,"(4.8, 8.0, 7.76)","(10.0, 12.5, 11.233333333333333)","(6.5, 7.4, 7.323076923076924)","(16.0, 34.0, 31.485714285714288)","(10.0, 13.0, 12.892857142857142)","(2.2, 2.4, 2.3454545454545452)","(7.5, 18.5, 17.891304347826086)","(13.0, 20.0, 18.75)"
11-01-2023 21:21:08.286475,"(4.8, 8.0, 7.76)","(10.0, 12.5, 11.233333333333333)","(6.5, 7.4, 7.323076923076924)","(16.0, 34.0, 31.485714285714288)","(10.0, 13.0, 12.892857142857142)","(2.2, 2.42, 2.344444444444444)","(7.5, 18.5, 17.891304347826086)","(13.0, 20.0, 18.75)"
11-01-2023 21:21:09.664019,"(4.8, 8.0, 7.76)","(10.0, 12.5, 11.038461538461538)","(6.5, 7.4, 7.3933333333333335)","(16.0, 34.0, 31.485714285714288)","(10.0, 13.0, 12.892857142857142)","(2.2, 2.42, 2.344444444444444)","(7.5, 18.5, 17.891304347826086)","(13.0, 20.0, 18.75)"
11-01-2023 21:21:10.983866,"(4.8, 8.0, 7.76)","(10.0, 12.5, 11.038461538461538)","(6.5, 7.4, 7.3933333333333335)","(16.0, 34.0, 31.485714285714288)","(10.0, 13.0, 12.892857142857142)","(2.2, 2.42, 2.344444444444444)","(7.5, 18.5, 17.891304347826086)","(13.0, 20.0, 18.75)"
11-01-2023 21:21:12.275527,"(4.4, 8.0, 7.76)","(10.0, 12.5, 11.038461538461538)","(6.5, 7.4, 7.3933333333333335)","(14.0, 34.0, 31.485714285714288)","(10.0, 13.0, 12.892857142857142)","(2.25, 2.42, 2.344444444444444)","(6.5, 18.5, 17.891304347826086)","(12.0, 20.0, 18.75)"
11-01-2023 21:21:13.438958,"(4.4, 8.0, 7.573333333333333)","(10.0, 12.5, 11.038461538461538)","(6.5, 7.4, 7.3933333333333335)","(14.0, 34.0, 32.044444444444444)","(10.0, 13.0, 12.892857142857142)","(2.25, 2.4, 2.3588235294117648)","(6.5, 18.5, 17.891304347826086)","(12.0, 20.0, 18.75)"
11-01-2023 21:21:14.617850,"(4.4, 8.0, 7.573333333333333)","(10.0, 12.5, 11.444444444444445)","(6.5, 7.8, 8.0)","(14.0, 34.0, 32.044444444444444)","(10.0, 13.0, 12.9375)","(2.25, 2.4, 2.344444444444444)","(6.5, 18.5, 18.184210526315788)","(12.0, 20.0, 18.75)"
11-01-2023 21:21:15.734341,"(4.4, 8.0, 7.525925925925926)","(10.0, 12.5, 11.444444444444445)","(6.5, 8.2, 8.035294117647059)","(14.0, 34.0, 32.044444444444444)","(10.0, 13.0, 12.9375)","(2.25, 2.38, 2.353333333333333)","(6.5, 18.5, 18.29310344827586)","(12.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:16.905893,"(4.4, 8.0, 7.573333333333333)","(10.0, 12.5, 11.444444444444445)","(6.5, 8.2, 7.709090909090909)","(14.0, 34.0, 32.044444444444444)","(10.0, 13.0, 12.9375)","(2.25, 2.38, 2.353333333333333)","(6.5, 18.5, 18.29310344827586)","(12.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:18.136966,"(4.4, 8.0, 7.443478260869566)","(10.0, 12.5, 11.142857142857142)","(6.5, 8.2, 7.685714285714285)","(14.0, 34.0, 32.044444444444444)","(10.0, 13.0, 12.9375)","(2.25, 2.38, 2.353333333333333)","(6.5, 18.5, 18.29310344827586)","(12.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:19.389653,"(4.4, 8.0, 7.443478260869566)","(10.0, 12.5, 11.444444444444445)","(6.5, 8.2, 7.685714285714285)","(14.0, 34.0, 32.044444444444444)","(10.0, 13.0, 12.9375)","(2.25, 2.38, 2.353333333333333)","(6.5, 18.5, 18.29310344827586)","(12.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:20.652252,"(4.4, 8.0, 7.443478260869566)","(10.0, 12.5, 11.444444444444445)","(6.5, 8.2, 7.88235294117647)","(14.0, 34.0, 32.19047619047619)","(10.0, 13.0, 12.9375)","(2.25, 2.38, 2.344444444444444)","(6.5, 18.5, 18.29310344827586)","(12.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:21.876978,"(4.4, 8.0, 7.443478260869566)","(10.0, 12.5, 11.444444444444445)","(6.5, 8.2, 7.88235294117647)","(14.0, 34.0, 32.19047619047619)","(10.0, 13.0, 12.9375)","(2.25, 2.38, 2.3266666666666667)","(6.5, 18.5, 18.29310344827586)","(12.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:23.183263,"(4.4, 8.0, 7.4)","(10.0, 12.5, 11.142857142857142)","(6.5, 8.2, 7.954545454545454)","(14.0, 34.0, 32.19047619047619)","(10.0, 13.0, 12.9375)","(2.25, 2.34, 2.316)","(6.5, 18.5, 18.29310344827586)","(12.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:24.439879,"(4.4, 8.0, 7.4)","(10.0, 12.5, 11.142857142857142)","(6.5, 8.2, 7.954545454545454)","(14.0, 34.0, 32.19047619047619)","(10.0, 13.0, 12.9375)","(2.25, 2.34, 2.316)","(6.5, 18.5, 18.29310344827586)","(12.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:25.659778,"(4.4, 8.0, 7.4)","(10.0, 12.5, 11.142857142857142)","(6.5, 8.2, 7.954545454545454)","(14.0, 34.0, 32.19047619047619)","(10.0, 13.0, 12.9375)","(2.25, 2.34, 2.316)","(6.5, 18.5, 18.29310344827586)","(12.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:26.920549,"(4.4, 8.0, 7.328)","(10.0, 12.5, 11.142857142857142)","(6.5, 8.2, 7.954545454545454)","(14.0, 34.0, 32.19047619047619)","(10.0, 13.0, 12.9375)","(2.25, 2.34, 2.304705882352941)","(6.5, 18.5, 18.29310344827586)","(12.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:28.129830,"(4.4, 8.0, 7.4)","(10.0, 12.5, 11.142857142857142)","(6.5, 8.2, 7.954545454545454)","(14.0, 34.0, 32.19047619047619)","(10.0, 13.0, 12.9375)","(2.25, 2.34, 2.272)","(6.5, 18.5, 18.29310344827586)","(12.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:29.422563,"(4.4, 8.0, 7.4)","(10.0, 12.5, 11.142857142857142)","(6.5, 8.2, 7.954545454545454)","(14.0, 34.0, 32.19047619047619)","(10.0, 13.0, 12.9375)","(2.25, 2.28, 2.301904761904762)","(6.5, 18.5, 18.357142857142858)","(12.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:30.653213,"(4.4, 8.0, 7.4)","(10.0, 12.5, 11.142857142857142)","(6.5, 8.2, 7.954545454545454)","(14.0, 34.0, 32.19047619047619)","(10.0, 13.0, 12.9375)","(2.25, 2.34, 2.301904761904762)","(6.5, 18.5, 18.357142857142858)","(12.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:31.933067,"(4.4, 8.0, 7.4)","(10.0, 12.5, 11.142857142857142)","(6.5, 8.2, 7.954545454545454)","(14.0, 34.0, 32.19047619047619)","(10.0, 13.0, 12.9375)","(2.25, 2.34, 2.301904761904762)","(6.5, 18.5, 17.9)","(12.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:33.254712,"(4.4, 8.0, 7.328)","(10.0, 12.5, 11.142857142857142)","(6.5, 8.2, 7.954545454545454)","(16.0, 34.0, 32.19047619047619)","(10.0, 13.0, 12.9375)","(2.15, 2.34, 2.301904761904762)","(7.5, 18.5, 18.071428571428573)","(13.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:34.678253,"(4.8, 8.0, 7.4)","(10.0, 12.5, 11.142857142857142)","(6.5, 8.2, 7.954545454545454)","(16.0, 34.0, 32.19047619047619)","(10.0, 13.0, 12.9375)","(2.15, 2.34, 2.301904761904762)","(7.5, 18.5, 18.071428571428573)","(13.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:36.066204,"(4.8, 8.0, 7.4)","(10.0, 12.5, 11.142857142857142)","(6.5, 8.2, 7.954545454545454)","(16.0, 34.0, 32.19047619047619)","(10.0, 13.0, 12.9375)","(2.15, 2.34, 2.301904761904762)","(7.5, 18.5, 18.323529411764707)","(13.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:37.512532,"(4.8, 8.0, 7.328)","(10.0, 12.5, 11.142857142857142)","(6.5, 8.2, 7.954545454545454)","(16.0, 34.0, 32.19047619047619)","(10.0, 13.0, 12.9375)","(2.15, 2.34, 2.301904761904762)","(7.5, 18.5, 18.375)","(13.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:38.980248,"(4.8, 7.8, 7.581818181818182)","(10.0, 12.5, 11.142857142857142)","(6.5, 8.2, 7.954545454545454)","(16.0, 34.0, 32.19047619047619)","(10.0, 13.0, 12.9375)","(2.15, 2.34, 2.301904761904762)","(7.5, 18.5, 18.375)","(13.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:40.413283,"(4.8, 7.8, 7.581818181818182)","(10.0, 12.5, 11.142857142857142)","(6.5, 8.2, 7.954545454545454)","(16.0, 34.0, 32.19047619047619)","(10.0, 13.0, 12.9375)","(2.15, 2.34, 2.30125)","(7.5, 18.5, 18.375)","(13.0, 20.0, 19.11764705882353)"
11-01-2023 21:21:41.858713,"(4.8, 7.8, 7.581818181818182)","(10.0, 12.5, 11.142857142857142)","(6.5, 8.2, 7.939130434782609)","(16.0, 34.0, 32.19047619047619)","(10.0, 13.0, 12.9375)","(2.15, 2.32, 2.30125)","(7.5, 18.5, 18.375)","(13.0, 20.0, 19.274193548387096)"
11-01-2023 21:21:43.189827,"(5.0, 7.8, 7.65)","(10.0, 12.5, 11.142857142857142)","(6.5, 8.2, 7.939130434782609)","(17.0, 34.0, 32.19047619047619)","(10.0, 13.0, 12.5)","(2.15, 2.32, 2.2853846153846153)","(8.0, 18.5, 18.375)","(13.0, 20.0, 19.274193548387096)"
11-01-2023 21:21:44.453952,"(5.0, 7.8, 7.47)","(10.0, 12.0, 11.192307692307692)","(6.5, 8.2, 7.912)","(17.0, 34.0, 32.19047619047619)","(10.0, 13.5, 12.722222222222221)","(2.15, 2.32, 2.2927272727272725)","(8.0, 18.5, 18.375)","(13.0, 20.0, 19.274193548387096)"
11-01-2023 21:21:45.818294,"(5.0, 7.8, 7.568421052631579)","(10.0, 11.5, 11.3)","(6.5, 8.2, 7.906666666666666)","(17.0, 34.0, 32.19047619047619)","(10.0, 13.5, 12.722222222222221)","(2.15, 2.32, 2.29)","(8.0, 18.5, 20.125)","(13.0, 20.0, 19.274193548387096)"
11-01-2023 21:21:47.148821,"(5.0, 7.8, 7.485714285714286)","(10.0, 12.0, 11.166666666666666)","(6.5, 8.2, 7.906666666666666)","(17.0, 34.0, 32.19047619047619)","(10.0, 13.5, 12.8)","(2.15, 2.32, 2.291304347826087)","(8.0, 21.0, 19.40909090909091)","(13.0, 20.0, 19.274193548387096)"
11-01-2023 21:21:48.538120,"(5.0, 7.8, 7.363636363636363)","(10.0, 12.0, 11.11111111111111)","(6.5, 8.2, 8.025)","(17.0, 34.0, 32.19047619047619)","(10.0, 13.5, 12.722222222222221)","(2.15, 2.3, 2.291304347826087)","(8.0, 21.0, 19.0)","(13.0, 20.0, 19.274193548387096)"
11-01-2023 21:21:49.884955,"(5.0, 7.8, 7.363636363636363)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 8.066666666666666)","(17.0, 34.0, 32.19047619047619)","(10.0, 13.5, 13.166666666666666)","(2.15, 2.3, 2.291304347826087)","(8.0, 21.0, 20.176470588235293)","(13.0, 20.0, 19.274193548387096)"
11-01-2023 21:21:51.260089,"(5.0, 7.8, 7.363636363636363)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 8.066666666666666)","(17.0, 34.0, 32.19047619047619)","(10.0, 13.5, 13.166666666666666)","(2.15, 2.3, 2.276923076923077)","(8.0, 21.0, 20.176470588235293)","(13.0, 20.0, 19.274193548387096)"
11-01-2023 21:21:52.612256,"(5.0, 7.8, 7.363636363636363)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 8.066666666666666)","(17.0, 34.0, 32.19047619047619)","(10.0, 13.5, 13.1)","(2.15, 2.3, 2.2858823529411763)","(8.0, 21.0, 20.48148148148148)","(13.0, 20.0, 19.274193548387096)"
11-01-2023 21:21:53.988182,"(5.0, 7.8, 7.363636363636363)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 8.066666666666666)","(17.0, 34.0, 32.19047619047619)","(10.0, 13.5, 13.1)","(2.15, 2.3, 2.28)","(8.0, 21.0, 20.48148148148148)","(13.0, 20.0, 19.274193548387096)"
11-01-2023 21:21:55.416739,"(5.0, 7.8, 7.48)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 8.08)","(17.0, 34.0, 32.19047619047619)","(10.0, 13.5, 13.1)","(2.15, 2.3, 2.28)","(8.0, 21.0, 20.48148148148148)","(13.0, 20.0, 19.274193548387096)"
11-01-2023 21:21:56.757240,"(4.8, 7.8, 7.363636363636363)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 8.1)","(17.0, 34.0, 32.19047619047619)","(10.0, 13.5, 13.1)","(2.15, 2.3, 2.28)","(8.0, 21.0, 20.48148148148148)","(13.0, 20.0, 19.274193548387096)"
11-01-2023 21:21:58.103746,"(4.8, 7.8, 7.363636363636363)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 8.09)","(17.0, 34.0, 32.19047619047619)","(10.0, 13.5, 13.1)","(2.15, 2.3, 2.28)","(8.0, 21.0, 20.48148148148148)","(13.0, 20.0, 19.274193548387096)"
11-01-2023 21:21:59.437763,"(4.8, 7.8, 7.363636363636363)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 8.061538461538461)","(17.0, 34.0, 32.19047619047619)","(10.0, 13.5, 13.142857142857142)","(2.15, 2.3, 2.2858823529411763)","(8.0, 21.0, 19.714285714285715)","(13.0, 20.0, 19.274193548387096)"
11-01-2023 21:22:00.724696,"(4.8, 7.8, 7.363636363636363)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 7.7846153846153845)","(17.0, 34.0, 32.19047619047619)","(10.0, 13.5, 13.142857142857142)","(2.15, 2.3, 2.28)","(8.0, 21.0, 19.5)","(13.0, 20.0, 19.274193548387096)"
11-01-2023 21:22:01.956396,"(4.8, 7.8, 7.363636363636363)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 7.7846153846153845)","(17.0, 34.0, 32.19047619047619)","(10.0, 13.5, 13.142857142857142)","(2.15, 2.3, 2.28)","(8.0, 21.0, 20.18181818181818)","(13.0, 20.0, 19.274193548387096)"
11-01-2023 21:22:03.150183,"(4.8, 7.8, 7.363636363636363)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 7.7846153846153845)","(17.0, 34.0, 32.19047619047619)","(10.0, 13.5, 13.142857142857142)","(2.15, 2.3, 2.28)","(8.0, 21.0, 20.18181818181818)","(13.0, 20.0, 19.274193548387096)"
11-01-2023 21:22:04.446138,"(4.8, 7.8, 7.363636363636363)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 7.7846153846153845)","(17.0, 34.0, 37.93103448275862)","(10.0, 13.5, 13.142857142857142)","(2.15, 2.3, 2.2741176470588234)","(8.0, 21.0, 20.4375)","(13.0, 20.0, 19.274193548387096)"
11-01-2023 21:22:05.658687,"(4.8, 7.8, 7.48)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 7.730434782608695)","(17.0, 40.0, 45.33333333333333)","(10.0, 13.5, 13.0625)","(2.15, 2.3, 2.2741176470588234)","(8.0, 21.0, 20.4375)","(13.0, 20.0, 19.357142857142858)"
11-01-2023 21:22:06.939598,"(4.8, 7.8, 7.363636363636363)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 7.685714285714285)","(17.0, 46.0, 45.33333333333333)","(10.0, 13.5, 13.0625)","(2.15, 2.3, 2.2741176470588234)","(8.0, 21.0, 19.75)","(13.0, 20.0, 19.625)"
11-01-2023 21:22:08.286446,"(5.0, 7.8, 7.363636363636363)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 7.771428571428571)","(20.0, 46.0, 45.33333333333333)","(10.0, 13.5, 13.375)","(2.05, 2.3, 2.2741176470588234)","(10.0, 21.0, 19.75)","(13.0, 20.0, 19.625)"
11-01-2023 21:22:09.616154,"(5.0, 7.8, 7.3)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.0, 7.72)","(20.0, 46.0, 45.33333333333333)","(10.0, 14.5, 14.333333333333334)","(2.05, 2.3, 2.2674999999999996)","(10.0, 21.0, 20.318181818181817)","(13.0, 20.0, 19.625)"
11-01-2023 21:22:10.945370,"(5.0, 7.8, 7.3)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.0, 7.72)","(20.0, 46.0, 45.33333333333333)","(10.0, 15.0, 14.333333333333334)","(2.05, 2.32, 2.2674999999999996)","(10.0, 21.0, 20.318181818181817)","(13.0, 20.0, 19.735294117647058)"
11-01-2023 21:22:12.212614,"(5.0, 7.8, 7.32)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.0, 7.763636363636363)","(20.0, 46.0, 45.33333333333333)","(10.0, 15.0, 14.0)","(2.05, 2.32, 2.2674999999999996)","(10.0, 21.0, 20.53125)","(13.0, 20.0, 19.735294117647058)"
11-01-2023 21:22:13.573506,"(5.0, 7.8, 7.32)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 7.738461538461538)","(20.0, 46.0, 45.33333333333333)","(10.0, 14.5, 13.8)","(2.05, 2.32, 2.2674999999999996)","(10.0, 21.0, 19.90909090909091)","(13.0, 20.0, 19.735294117647058)"
11-01-2023 21:22:14.898424,"(5.0, 7.8, 7.32)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 7.738461538461538)","(20.0, 46.0, 45.33333333333333)","(10.0, 14.5, 13.75)","(2.05, 2.32, 2.2575000000000003)","(10.0, 21.0, 19.90909090909091)","(13.0, 20.0, 19.735294117647058)"
11-01-2023 21:22:16.104642,"(5.0, 7.8, 7.44)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 7.763636363636363)","(20.0, 46.0, 42.689655172413794)","(10.0, 14.5, 13.75)","(2.05, 2.32, 2.27)","(10.0, 21.0, 20.454545454545453)","(13.0, 20.0, 19.735294117647058)"
11-01-2023 21:22:17.309410,"(5.0, 7.8, 7.44)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 7.705882352941176)","(20.0, 46.0, 40.0625)","(10.0, 14.5, 13.714285714285714)","(2.05, 2.32, 2.27)","(10.0, 21.0, 20.625)","(13.0, 20.0, 19.735294117647058)"
11-01-2023 21:22:18.503752,"(5.0, 7.8, 7.44)","(10.0, 11.5, 11.11111111111111)","(6.5, 8.2, 7.705882352941176)","(20.0, 44.0, 40.0625)","(10.0, 15.0, 14.0)","(2.05, 2.32, 2.27)","(10.0, 21.0, 20.625)","(13.0, 20.0, 19.689655172413794)"
11-01-2023 21:22:19.758422,"(5.0, 7.8, 7.44)","(10.0, 11.5, 11.06)","(6.5, 8.2, 7.694736842105263)","(20.0, 44.0, 40.0625)","(10.0, 15.0, 13.833333333333334)","(2.05, 2.32, 2.275)","(10.0, 21.0, 20.625)","(13.0, 20.0, 19.678571428571427)"
11-01-2023 21:22:21.022529,"(5.0, 7.8, 7.44)","(10.0, 11.5, 11.357142857142858)","(6.5, 8.2, 7.694736842105263)","(20.0, 44.0, 38.36363636363636)","(10.0, 14.5, 13.833333333333334)","(2.05, 2.3, 2.2663157894736843)","(10.0, 21.0, 20.625)","(13.0, 20.0, 19.8125)"
11-01-2023 21:22:22.225622,"(5.0, 7.8, 7.44)","(10.0, 11.5, 11.357142857142858)","(6.5, 8.2, 7.694736842105263)","(20.0, 42.0, 38.36363636363636)","(10.0, 14.5, 13.833333333333334)","(2.05, 2.3, 2.256666666666667)","(10.0, 21.0, 20.625)","(13.0, 20.0, 19.8125)"
11-01-2023 21:22:23.511491,"(5.0, 7.8, 7.44)","(10.0, 11.5, 11.26923076923077)","(6.5, 8.2, 7.705882352941176)","(20.0, 42.0, 38.36363636363636)","(10.0, 14.5, 13.833333333333334)","(2.05, 2.3, 2.256666666666667)","(10.0, 21.0, 20.625)","(13.0, 20.0, 19.86764705882353)"
11-01-2023 21:22:24.779230,"(5.0, 7.8, 7.44)","(10.0, 11.5, 11.40909090909091)","(6.5, 8.2, 7.705882352941176)","(20.0, 42.0, 38.36363636363636)","(10.0, 14.5, 13.833333333333334)","(2.05, 2.3, 2.256666666666667)","(10.0, 21.0, 20.625)","(13.0, 20.0, 19.86764705882353)"
11-01-2023 21:22:26.013264,"(5.0, 7.8, 7.44)","(10.0, 11.5, 11.428571428571429)","(6.5, 8.2, 7.678260869565217)","(20.0, 42.0, 38.36363636363636)","(10.0, 14.5, 13.833333333333334)","(2.05, 2.3, 2.256666666666667)","(10.0, 21.0, 20.625)","(13.0, 20.0, 19.916666666666668)"
11-01-2023 21:22:27.179382,"(5.0, 7.8, 7.5)","(10.0, 11.5, 11.428571428571429)","(6.5, 8.2, 7.681818181818182)","(20.0, 42.0, 38.36363636363636)","(10.0, 14.5, 14.071428571428571)","(2.05, 2.3, 2.245882352941176)","(10.0, 21.0, 20.625)","(13.0, 20.0, 19.916666666666668)"
11-01-2023 21:22:28.401038,"(5.0, 7.8, 7.5)","(10.0, 12.0, 11.590909090909092)","(6.5, 8.2, 7.681818181818182)","(20.0, 42.0, 38.36363636363636)","(10.0, 14.5, 14.071428571428571)","(2.05, 2.26, 2.24)","(10.0, 21.0, 20.625)","(13.0, 20.0, 19.916666666666668)"
11-01-2023 21:22:29.647731,"(5.0, 7.8, 7.5)","(10.0, 12.0, 11.571428571428571)","(6.5, 8.2, 7.672)","(20.0, 42.0, 38.36363636363636)","(10.0, 14.5, 14.071428571428571)","(2.05, 2.26, 2.24)","(10.0, 21.0, 20.625)","(13.0, 20.0, 19.916666666666668)"
11-01-2023 21:22:30.884849,"(5.0, 7.8, 7.5)","(10.0, 12.0, 11.571428571428571)","(6.5, 8.2, 7.672)","(20.0, 42.0, 37.26315789473684)","(10.0, 14.5, 14.071428571428571)","(2.05, 2.26, 2.24)","(10.0, 21.0, 20.625)","(13.0, 20.0, 19.93103448275862)"
11-01-2023 21:22:32.225597,"(5.0, 7.8, 7.5)","(10.0, 12.0, 11.590909090909092)","(6.5, 8.2, 7.771428571428571)","(20.0, 42.0, 37.26315789473684)","(10.0, 14.5, 14.071428571428571)","(2.05, 2.26, 2.232)","(10.0, 21.0, 20.625)","(13.0, 20.0, 24.852941176470587)"
