,Aston Harrison,Exclusively Mine,Low Planes,Way Up North,Jupiter Town,Flying Bella,Birdbrook
09-01-2023 12:16:27.159290,"(4.2, 8.2, 7.4399999999999995)","(5.5, 11.0, 9.276923076923076)","(12.0, 30.0, 20.27777777777778)","(19.0, 46.0, 29.88888888888889)","(3.6, 5.1, 3.9)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:28.200412,"(4.2, 8.2, 7.4399999999999995)","(5.5, 11.0, 9.276923076923076)","(12.0, 30.0, 20.27777777777778)","(19.0, 46.0, 29.88888888888889)","(3.6, 5.1, 4.007142857142857)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:29.166573,"(4.2, 8.2, 7.4399999999999995)","(5.5, 11.0, 9.276923076923076)","(12.0, 30.0, 20.27777777777778)","(19.0, 46.0, 29.88888888888889)","(3.6, 5.1, 4.007142857142857)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:30.153450,"(4.2, 8.2, 7.4399999999999995)","(5.5, 11.0, 9.276923076923076)","(12.0, 30.0, 20.27777777777778)","(19.0, 46.0, 29.88888888888889)","(3.6, 5.1, 3.975)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:31.135012,"(4.2, 8.2, 7.4399999999999995)","(5.5, 11.0, 9.276923076923076)","(12.0, 30.0, 20.27777777777778)","(19.0, 46.0, 29.88888888888889)","(3.6, 5.1, 4.007142857142857)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:32.139581,"(4.2, 8.2, 7.4399999999999995)","(5.5, 11.0, 9.276923076923076)","(12.0, 30.0, 20.27777777777778)","(19.0, 46.0, 29.88888888888889)","(3.6, 5.1, 4.007142857142857)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:33.125912,"(4.2, 8.2, 7.4399999999999995)","(5.5, 11.0, 9.276923076923076)","(12.0, 30.0, 20.27777777777778)","(19.0, 46.0, 29.88888888888889)","(3.6, 5.1, 3.957692307692308)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:34.173399,"(4.2, 8.2, 7.4399999999999995)","(5.5, 11.0, 9.276923076923076)","(12.0, 30.0, 20.27777777777778)","(19.0, 46.0, 29.88888888888889)","(3.6, 5.1, 3.9)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:35.148863,"(4.2, 8.2, 7.4399999999999995)","(5.5, 11.0, 9.276923076923076)","(12.0, 30.0, 20.27777777777778)","(19.0, 46.0, 29.88888888888889)","(3.6, 5.1, 3.9)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:36.156966,"(4.2, 8.2, 7.4399999999999995)","(5.5, 11.0, 9.276923076923076)","(12.0, 30.0, 20.27777777777778)","(19.0, 46.0, 29.88888888888889)","(3.6, 5.1, 4.007142857142857)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:37.136697,"(4.2, 8.2, 7.4399999999999995)","(5.5, 11.0, 9.276923076923076)","(12.0, 30.0, 20.27777777777778)","(19.0, 46.0, 29.88888888888889)","(3.6, 5.1, 3.957692307692308)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:38.121031,"(4.2, 8.2, 7.4399999999999995)","(5.5, 11.0, 9.276923076923076)","(12.0, 30.0, 20.27777777777778)","(19.0, 46.0, 29.88888888888889)","(3.6, 5.1, 3.9)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:39.089777,"(4.2, 8.2, 7.4399999999999995)","(5.5, 11.0, 9.276923076923076)","(12.0, 30.0, 20.27777777777778)","(19.0, 46.0, 29.88888888888889)","(3.6, 5.1, 3.9)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:40.077579,"(4.2, 8.2, 7.4399999999999995)","(5.5, 11.0, 9.276923076923076)","(12.0, 30.0, 20.27777777777778)","(19.0, 46.0, 29.88888888888889)","(3.6, 5.1, 4.007142857142857)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:41.098061,"(4.2, 8.2, 7.2749999999999995)","(5.5, 11.0, 9.276923076923076)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 3.975)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:42.092557,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 3.975)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:43.076951,"(4.2, 8.2, 7.9399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.135714285714286)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:44.053793,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.007142857142857)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:45.067398,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 3.9)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:46.050430,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 3.9)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:47.066417,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 3.9)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:48.052504,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.026923076923077)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:49.063912,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.026923076923077)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:50.050772,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 3.975)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:51.057288,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.007142857142857)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:52.075375,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.007142857142857)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:53.146467,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 3.9)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:54.162413,"(4.2, 8.2, 7.845454545454545)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 3.9)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:55.196998,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.007142857142857)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:56.219282,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.007142857142857)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:57.214574,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 3.957692307692308)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:58.164004,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 3.957692307692308)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:16:59.137500,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 3.9)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:00.104524,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 3.9)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:01.108487,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.007142857142857)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:02.125152,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 3.9)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:03.184969,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 3.9)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:04.237689,"(4.2, 8.2, 6.866666666666666)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.026923076923077)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:05.256809,"(4.2, 8.2, 7.845454545454545)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 3.975)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:06.252282,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.135714285714286)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:07.238897,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 3.957692307692308)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:08.305134,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 3.9)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:09.357089,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 3.9)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:10.361546,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.3)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:11.433036,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:12.479769,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:13.511733,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:14.520797,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:15.615457,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:16.632253,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:17.696937,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:18.684310,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:19.694505,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:20.686142,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:21.788872,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:22.828979,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:23.894551,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:24.986629,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:26.086890,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:27.141313,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:28.227372,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:29.223074,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:30.205467,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:31.193967,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:32.252021,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:33.344432,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:34.455071,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:35.506728,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:36.537240,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:37.471719,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:38.519455,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:39.545728,"(4.2, 8.2, 7.2749999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:40.686323,"(4.2, 8.2, 7.9399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:41.770049,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:42.886023,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:43.941539,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:44.971620,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:45.985417,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:46.899763,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:47.970961,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.25)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:49.011350,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.1625)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:50.059909,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.1625)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:51.116185,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.1625)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:52.131673,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.1625)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:53.158963,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.1625)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:54.257617,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.1625)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:55.322804,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.1625)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:56.362765,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.1625)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:57.407985,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.1625)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:58.500574,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.1625)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:17:59.569081,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.1625)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:18:00.620710,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.1625)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:18:01.766643,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.1625)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
09-01-2023 12:18:03.050611,"(4.2, 8.2, 7.4399999999999995)","(5.5, 10.5, 8.833333333333334)","(12.0, 30.0, 16.25)","(19.0, 46.0, 31.5)","(3.6, 5.1, 4.1625)","(17.0, 70.0, 38.4375)","(2.45, 3.2, 2.6333333333333333)"
