,Brinktop Lad,Freak On A Lead,Gee Gee True Story,Mr Freeze,Shampz Again,Ziavera,Nevs Boy,Swing King,Zades Stories,Magic Typhoon,Heavens Miracle,Renascence
06-01-2023 14:21:39.478137,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.789)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 34.0, 30.0)","(4.8, 5.6, 5.314285714285714)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.424999999999999)","(8.0, 10.0, 9.6)","(18.0, 26.0, 21.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:21:40.973139,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.789)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 34.0, 30.0)","(4.8, 5.6, 5.371428571428571)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.424999999999999)","(8.0, 10.0, 9.2)","(18.0, 26.0, 21.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:21:42.521323,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.789)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 34.0, 30.0)","(4.8, 5.6, 5.377272727272727)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.424999999999999)","(8.0, 10.0, 9.2)","(18.0, 26.0, 21.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:21:44.078543,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.789)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 34.0, 30.0)","(4.8, 5.5, 5.377272727272727)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.424999999999999)","(8.0, 10.0, 9.2)","(18.0, 26.0, 21.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:21:45.543045,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.8135135135135134)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 34.0, 30.0)","(4.8, 5.5, 5.377272727272727)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.633333333333333)","(8.0, 10.0, 9.2)","(18.0, 26.0, 21.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:21:47.007230,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.8135135135135134)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 34.0, 30.0)","(4.8, 5.5, 5.362500000000001)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.9)","(8.0, 10.0, 9.2)","(18.0, 26.0, 21.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:21:48.415459,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.8135135135135134)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 34.0, 30.0)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.9)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:21:49.855457,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.8135135135135134)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 34.0, 30.0)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.9)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:21:51.452037,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.8135135135135134)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 34.0, 30.0)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.9)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:21:52.967410,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.8135135135135134)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 34.0, 30.0)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.9)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:21:54.494689,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.8135135135135134)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 34.0, 29.0)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.9)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:21:56.065471,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.8135135135135134)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 29.0)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.9)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:21:57.621807,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.8135135135135134)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.9)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:21:59.178478,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.8135135135135134)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.9)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:22:01.099344,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.8135135135135134)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.9)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:22:02.921050,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.8135135135135134)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.9)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:22:04.714149,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.8135135135135134)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.9)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:22:06.495223,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.8135135135135134)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.9)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:22:08.212576,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.8135135135135134)","(13.0, 17.0, 15.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.9)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:22:09.874831,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.8135135135135134)","(13.0, 17.0, 15.9)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.6)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:22:11.448945,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.8135135135135134)","(13.0, 16.5, 15.9)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.6)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:22:12.978142,"(10.0, 14.5, 11.8)","(3.5, 3.9, 3.7978723404255317)","(13.0, 16.5, 15.9)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.6)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:22:14.604321,"(10.0, 14.5, 13.375)","(3.5, 3.9, 3.7956521739130435)","(13.0, 16.5, 15.9)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.6)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:22:16.284753,"(10.0, 14.5, 13.375)","(3.5, 3.9, 3.81578947368421)","(13.0, 16.5, 15.9)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.6)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:22:17.990694,"(10.0, 14.5, 13.375)","(3.5, 3.9, 3.81578947368421)","(13.0, 16.5, 15.9)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.6)","(8.0, 10.0, 9.2)","(18.0, 26.0, 20.0)","(31.0, 90.0, 67.0)"
06-01-2023 14:22:19.672252,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.81578947368421)","(13.0, 16.5, 15.0)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 10.5)","(8.0, 10.0, 9.2)","(18.0, 26.0, 21.0)","(31.0, 130.0, 72.66666666666667)"
06-01-2023 14:22:21.315920,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.81578947368421)","(13.0, 16.5, 15.0)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.5, 10.5)","(8.0, 10.0, 9.2)","(18.0, 26.0, 21.0)","(31.0, 130.0, 72.66666666666667)"
06-01-2023 14:22:22.925485,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.81578947368421)","(13.0, 16.5, 15.0)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.5, 10.5)","(8.0, 10.0, 9.2)","(18.0, 26.0, 21.0)","(31.0, 130.0, 72.66666666666667)"
06-01-2023 14:22:24.565161,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.81578947368421)","(13.0, 16.5, 15.0)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.5, 10.5)","(8.0, 10.0, 9.2)","(18.0, 26.0, 21.0)","(31.0, 130.0, 72.66666666666667)"
06-01-2023 14:22:26.210630,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.81578947368421)","(13.0, 16.5, 15.0)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.5, 10.5)","(8.0, 10.0, 9.2)","(18.0, 26.0, 21.0)","(31.0, 130.0, 72.66666666666667)"
06-01-2023 14:22:27.885265,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.81578947368421)","(13.0, 16.5, 15.0)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.5, 10.5)","(8.0, 10.0, 9.2)","(18.0, 26.0, 21.0)","(31.0, 130.0, 72.66666666666667)"
06-01-2023 14:22:29.612884,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.81578947368421)","(13.0, 16.5, 15.0)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.5, 10.5)","(8.0, 10.0, 9.2)","(18.0, 26.0, 21.0)","(31.0, 130.0, 72.66666666666667)"
06-01-2023 14:22:31.224317,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.81578947368421)","(13.0, 16.5, 14.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.5, 10.5)","(8.0, 10.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 130.0, 72.66666666666667)"
06-01-2023 14:22:32.975954,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.81578947368421)","(13.0, 15.5, 14.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.5, 10.2)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 120.0, 69.33333333333333)"
06-01-2023 14:22:34.738091,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.81578947368421)","(13.0, 15.5, 14.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 10.2)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:22:36.478794,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.81578947368421)","(13.0, 15.5, 14.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 10.2)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:22:38.393713,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.81578947368421)","(13.0, 15.5, 14.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 10.2)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:22:40.290131,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.81578947368421)","(13.0, 15.5, 14.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 10.2)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:22:41.971920,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.81578947368421)","(13.0, 15.5, 14.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 10.2)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:22:43.581911,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.81578947368421)","(13.0, 15.5, 14.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 10.2)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:22:45.269315,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.81578947368421)","(13.0, 15.5, 14.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 10.2)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:22:46.885809,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.77027027027027)","(13.0, 15.5, 14.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 10.2)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:22:48.508697,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.77027027027027)","(13.0, 15.5, 14.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 10.2)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:22:50.190919,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.784090909090909)","(13.0, 15.5, 14.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 10.2)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:22:51.969008,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.784090909090909)","(13.0, 15.5, 14.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.666666666666666)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:22:53.580648,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.784090909090909)","(13.0, 15.5, 14.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.799999999999999)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:22:55.127516,"(10.0, 14.5, 12.5)","(3.5, 3.9, 3.784090909090909)","(13.0, 15.5, 14.75)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.799999999999999)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:22:56.794030,"(10.0, 14.5, 12.6)","(3.5, 3.9, 3.784090909090909)","(13.0, 15.5, 14.666666666666666)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.799999999999999)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:22:58.330510,"(10.0, 14.0, 12.6)","(3.5, 3.9, 3.784090909090909)","(13.0, 17.0, 14.666666666666666)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.799999999999999)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:22:59.916528,"(10.0, 14.0, 12.6)","(3.5, 3.9, 3.784090909090909)","(13.0, 17.0, 14.666666666666666)","(12.0, 18.0, 15.142857142857142)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.799999999999999)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:23:01.511708,"(10.0, 14.0, 12.6)","(3.5, 3.9, 3.784090909090909)","(13.0, 17.0, 14.666666666666666)","(12.0, 18.0, 14.666666666666666)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.799999999999999)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:23:03.137600,"(10.0, 14.0, 12.6)","(3.5, 3.9, 3.784090909090909)","(13.0, 17.0, 14.666666666666666)","(12.0, 18.0, 14.666666666666666)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.799999999999999)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:23:04.763294,"(10.0, 14.0, 12.6)","(3.5, 3.9, 3.784090909090909)","(13.0, 17.0, 14.666666666666666)","(12.0, 18.0, 14.666666666666666)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.799999999999999)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:23:06.435331,"(10.0, 14.0, 12.6)","(3.5, 3.9, 3.784090909090909)","(13.0, 17.0, 14.666666666666666)","(12.0, 18.0, 14.666666666666666)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.799999999999999)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:23:08.241999,"(10.0, 14.0, 12.6)","(3.5, 3.9, 3.784090909090909)","(13.0, 17.0, 14.666666666666666)","(12.0, 18.0, 14.666666666666666)","(10.0, 18.5, 16.5)","(26.0, 36.0, 30.555555555555557)","(4.8, 5.4, 5.300000000000001)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.799999999999999)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 21.0)","(31.0, 110.0, 66.0)"
06-01-2023 14:23:09.871165,"(10.0, 14.0, 12.6)","(3.5, 3.9, 3.8433333333333333)","(13.0, 17.0, 15.857142857142858)","(12.0, 18.0, 14.666666666666666)","(10.0, 18.5, 16.5)","(26.0, 36.0, 31.5)","(4.8, 5.4, 5.35)","(101.0, 190.0, 150.0)","(5.5, 11.0, 9.362499999999999)","(8.0, 11.0, 8.977777777777778)","(18.0, 26.0, 20.333333333333332)","(31.0, 110.0, 64.5)"
06-01-2023 14:23:11.509762,"(10.0, 14.0, 12.6)","(3.5, 3.9, 3.8433333333333333)","(13.0, 17.0, 15.857142857142858)","(12.0, 18.0, 14.666666666666666)","(10.0, 18.5, 16.5)","(26.0, 34.0, 31.5)","(4.8, 5.4, 5.35)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.362499999999999)","(8.0, 11.0, 8.977777777777778)","(18.0, 24.0, 20.333333333333332)","(31.0, 85.0, 64.5)"
06-01-2023 14:23:13.004402,"(10.0, 14.0, 12.6)","(3.5, 3.9, 3.8433333333333333)","(13.0, 17.0, 15.857142857142858)","(12.0, 18.0, 14.666666666666666)","(10.0, 18.5, 16.5)","(26.0, 34.0, 31.5)","(4.8, 5.4, 5.35)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.362499999999999)","(8.0, 11.0, 8.977777777777778)","(18.0, 24.0, 20.333333333333332)","(31.0, 85.0, 64.5)"
06-01-2023 14:23:14.458966,"(10.0, 14.0, 12.6)","(3.5, 3.9, 3.8433333333333333)","(13.0, 17.0, 15.857142857142858)","(12.0, 18.0, 14.666666666666666)","(10.0, 18.5, 16.5)","(26.0, 34.0, 31.5)","(4.8, 5.4, 5.35)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.362499999999999)","(8.0, 11.0, 8.977777777777778)","(18.0, 24.0, 20.333333333333332)","(31.0, 85.0, 64.5)"
06-01-2023 14:23:15.911629,"(10.0, 14.0, 12.6)","(3.5, 3.9, 3.8433333333333333)","(13.0, 17.0, 15.857142857142858)","(12.0, 18.0, 14.666666666666666)","(10.0, 18.5, 16.5)","(26.0, 34.0, 31.5)","(4.8, 5.4, 5.35)","(101.0, 190.0, 150.0)","(5.5, 10.5, 9.362499999999999)","(8.0, 11.0, 8.977777777777778)","(18.0, 24.0, 21.0)","(31.0, 85.0, 64.5)"
