,Remedy,Showtime Lydia,Fully Blessed,Joni Rudderless,Young Yank,Secret Hustle,Big Ram,Showtime Hannah
10-01-2023 18:53:39.785394,"(2.35, 3.25, 3.1954545454545453)","(5.0, 5.9, 5.823076923076924)","(13.0, 32.0, 30.6)","(51.0, 75.0, 56.6)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.6875)","(9.0, 10.0, 9.88888888888889)","(12.0, 16.5, 15.25)"
10-01-2023 18:53:41.021123,"(2.35, 3.25, 3.1954545454545453)","(5.0, 5.9, 5.871428571428572)","(13.0, 32.0, 30.6)","(51.0, 75.0, 56.6)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.6875)","(9.0, 10.0, 9.88888888888889)","(12.0, 16.5, 14.833333333333334)"
10-01-2023 18:53:42.143712,"(2.35, 3.25, 3.1954545454545453)","(5.0, 5.9, 5.871428571428572)","(13.0, 32.0, 30.6)","(51.0, 75.0, 56.6)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.6875)","(9.0, 10.0, 9.88888888888889)","(12.0, 16.5, 14.625)"
10-01-2023 18:53:43.225771,"(2.35, 3.25, 3.1954545454545453)","(5.0, 5.9, 5.871428571428572)","(13.0, 32.0, 30.6)","(51.0, 75.0, 56.6)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.6875)","(9.0, 10.0, 9.88888888888889)","(12.0, 16.5, 14.625)"
10-01-2023 18:53:44.282080,"(2.35, 3.25, 3.1954545454545453)","(5.0, 5.9, 5.871428571428572)","(13.0, 30.0, 29.0)","(51.0, 75.0, 56.6)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.6875)","(9.0, 10.0, 9.88888888888889)","(12.0, 16.5, 14.25)"
10-01-2023 18:53:45.336622,"(2.35, 3.25, 3.0999999999999996)","(5.0, 5.9, 5.871428571428572)","(13.0, 30.0, 29.0)","(51.0, 75.0, 55.172413793103445)","(4.2, 4.9, 4.648)","(7.0, 15.0, 14.125)","(9.0, 10.0, 9.88888888888889)","(12.0, 16.5, 14.25)"
10-01-2023 18:53:46.392506,"(2.35, 3.25, 3.1954545454545453)","(5.0, 5.9, 5.871428571428572)","(13.0, 30.0, 29.0)","(51.0, 75.0, 63.333333333333336)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.6875)","(9.0, 10.0, 9.88888888888889)","(12.0, 16.5, 14.25)"
10-01-2023 18:53:47.511817,"(2.35, 3.25, 3.1954545454545453)","(5.0, 5.9, 5.871428571428572)","(13.0, 30.0, 29.0)","(51.0, 70.0, 60.0)","(4.2, 4.9, 4.641379310344828)","(7.0, 15.0, 13.74)","(9.0, 10.0, 9.88888888888889)","(12.0, 16.5, 14.25)"
10-01-2023 18:53:48.588877,"(2.35, 3.25, 3.1954545454545453)","(5.0, 5.9, 5.871428571428572)","(13.0, 30.0, 29.0)","(51.0, 70.0, 60.0)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.74)","(9.0, 10.0, 9.88888888888889)","(12.0, 16.5, 14.25)"
10-01-2023 18:53:49.700735,"(2.35, 3.25, 3.1954545454545453)","(5.0, 5.9, 5.633333333333334)","(13.0, 30.0, 27.666666666666668)","(51.0, 70.0, 60.0)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.74)","(9.0, 10.0, 9.88888888888889)","(12.0, 16.5, 14.25)"
10-01-2023 18:53:50.770861,"(2.35, 3.25, 3.1954545454545453)","(5.0, 5.9, 5.838461538461539)","(13.0, 30.0, 28.157894736842106)","(51.0, 70.0, 60.0)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.74)","(9.0, 10.0, 9.88888888888889)","(12.0, 16.5, 14.25)"
10-01-2023 18:53:51.849794,"(2.35, 3.25, 3.1954545454545453)","(5.0, 5.9, 5.838461538461539)","(13.0, 30.0, 28.157894736842106)","(51.0, 70.0, 60.0)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.74)","(9.0, 10.0, 9.88888888888889)","(12.0, 16.5, 14.25)"
10-01-2023 18:53:52.883081,"(2.35, 3.25, 3.1681818181818184)","(5.0, 5.9, 5.838461538461539)","(13.0, 30.0, 28.157894736842106)","(51.0, 70.0, 60.0)","(4.2, 4.9, 4.641379310344828)","(7.0, 15.0, 14.166666666666666)","(9.0, 10.0, 9.88888888888889)","(12.0, 16.5, 14.25)"
10-01-2023 18:53:53.908603,"(2.35, 3.25, 3.1681818181818184)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 28.157894736842106)","(51.0, 70.0, 60.0)","(4.2, 4.9, 4.648)","(7.0, 15.0, 14.166666666666666)","(9.0, 10.0, 9.88888888888889)","(12.0, 16.5, 14.25)"
10-01-2023 18:53:54.928186,"(2.35, 3.25, 3.1681818181818184)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 28.157894736842106)","(51.0, 70.0, 60.0)","(4.2, 4.9, 4.648)","(7.0, 15.0, 14.166666666666666)","(9.0, 10.0, 9.818181818181818)","(12.0, 16.5, 14.25)"
10-01-2023 18:53:55.927255,"(2.35, 3.25, 3.1681818181818184)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 28.157894736842106)","(51.0, 70.0, 60.0)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.74)","(9.0, 10.5, 9.722222222222221)","(12.0, 16.5, 14.25)"
10-01-2023 18:53:57.004337,"(2.35, 3.25, 3.1681818181818184)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 28.157894736842106)","(51.0, 70.0, 60.0)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.74)","(9.0, 10.5, 9.722222222222221)","(12.0, 16.5, 14.25)"
10-01-2023 18:53:58.035186,"(2.35, 3.25, 3.1681818181818184)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 28.157894736842106)","(51.0, 70.0, 60.0)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.74)","(9.0, 10.5, 9.722222222222221)","(12.0, 16.5, 14.25)"
10-01-2023 18:53:59.113300,"(2.35, 3.25, 3.0999999999999996)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 28.157894736842106)","(51.0, 70.0, 60.0)","(4.2, 4.9, 4.641379310344828)","(7.0, 15.0, 14.166666666666666)","(9.0, 10.5, 9.722222222222221)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:00.107534,"(2.35, 3.25, 3.2214285714285715)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 28.157894736842106)","(51.0, 70.0, 60.0)","(4.2, 4.9, 4.641379310344828)","(7.0, 15.0, 13.74)","(9.0, 10.5, 9.722222222222221)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:01.115745,"(2.35, 3.3, 3.175)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 28.157894736842106)","(51.0, 70.0, 62.5)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.74)","(9.0, 10.5, 9.58695652173913)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:02.092612,"(2.35, 3.3, 3.175)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 62.5)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.74)","(9.0, 10.5, 9.58695652173913)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:03.107535,"(2.35, 3.3, 3.175)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 62.5)","(4.2, 4.9, 4.648)","(7.0, 15.0, 14.166666666666666)","(9.0, 10.5, 9.58695652173913)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:04.092575,"(2.35, 3.3, 3.175)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 62.5)","(4.2, 4.9, 4.648)","(7.0, 15.0, 14.166666666666666)","(9.0, 10.5, 9.58695652173913)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:05.136278,"(2.35, 3.3, 3.2399999999999998)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 62.5)","(4.2, 4.9, 4.648)","(7.0, 15.0, 14.166666666666666)","(9.0, 10.5, 9.58695652173913)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:06.165449,"(2.35, 3.3, 3.2399999999999998)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 62.5)","(4.2, 4.9, 4.648)","(7.0, 15.0, 14.166666666666666)","(9.0, 10.5, 9.58695652173913)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:07.171760,"(2.35, 3.3, 3.2399999999999998)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 59.375)","(4.2, 4.9, 4.648)","(7.0, 15.0, 14.166666666666666)","(9.0, 10.5, 9.58695652173913)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:08.148805,"(2.35, 3.3, 3.2399999999999998)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.648)","(7.0, 15.0, 14.166666666666666)","(9.0, 10.5, 9.58695652173913)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:09.155684,"(2.35, 3.3, 3.207692307692308)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.648)","(7.0, 15.0, 14.166666666666666)","(9.0, 10.5, 9.58695652173913)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:10.147460,"(2.35, 3.3, 3.207692307692308)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.648)","(7.0, 15.0, 14.166666666666666)","(9.0, 10.5, 9.58695652173913)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:11.172580,"(2.35, 3.3, 3.207692307692308)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.74)","(9.0, 10.5, 9.321428571428571)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:12.156751,"(2.35, 3.3, 3.2333333333333334)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 29.0)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.74)","(9.0, 10.5, 9.321428571428571)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:13.202809,"(2.35, 3.3, 3.2333333333333334)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 29.0)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.74)","(9.0, 10.5, 9.321428571428571)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:14.260288,"(2.35, 3.3, 3.2333333333333334)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 29.0)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.74)","(9.0, 10.5, 9.321428571428571)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:15.221232,"(2.35, 3.3, 3.2333333333333334)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 29.0)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.74)","(9.0, 10.5, 9.321428571428571)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:16.194751,"(2.35, 3.3, 3.2333333333333334)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 29.0)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.74)","(9.0, 10.5, 9.321428571428571)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:17.250596,"(2.35, 3.3, 3.2333333333333334)","(5.0, 5.9, 5.87037037037037)","(13.0, 30.0, 29.0)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.74)","(9.0, 10.5, 9.292682926829269)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:18.306091,"(2.35, 3.3, 3.207692307692308)","(5.0, 5.9, 5.853846153846154)","(13.0, 30.0, 29.0)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.641379310344828)","(7.0, 15.0, 13.630434782608695)","(9.0, 10.5, 9.292682926829269)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:19.392187,"(2.35, 3.3, 3.2666666666666666)","(5.0, 5.9, 5.853846153846154)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.641379310344828)","(7.0, 15.0, 13.630434782608695)","(9.0, 10.5, 9.292682926829269)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:20.411633,"(2.35, 3.3, 3.275)","(5.0, 5.9, 5.853846153846154)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.641379310344828)","(7.0, 15.0, 13.630434782608695)","(9.0, 10.5, 9.292682926829269)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:21.398428,"(2.35, 3.3, 3.275)","(5.0, 5.9, 5.876923076923077)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.641379310344828)","(7.0, 15.0, 13.630434782608695)","(9.0, 10.5, 9.292682926829269)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:22.388405,"(2.35, 3.3, 3.275)","(5.0, 5.9, 5.876923076923077)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.630434782608695)","(9.0, 10.5, 9.292682926829269)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:23.369356,"(2.35, 3.3, 3.275)","(5.0, 5.9, 5.876923076923077)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.630434782608695)","(9.0, 10.5, 9.292682926829269)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:24.430918,"(2.35, 3.3, 3.275)","(5.0, 5.9, 5.876923076923077)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.641379310344828)","(7.0, 15.0, 13.630434782608695)","(9.0, 10.5, 9.292682926829269)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:25.485928,"(2.35, 3.3, 3.2555555555555555)","(5.0, 5.9, 5.876923076923077)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.630434782608695)","(9.0, 10.5, 9.292682926829269)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:26.555475,"(2.35, 3.3, 3.2555555555555555)","(5.0, 5.9, 5.876923076923077)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.630434782608695)","(9.0, 10.5, 9.292682926829269)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:27.660946,"(2.35, 3.3, 3.2555555555555555)","(5.0, 5.9, 5.876923076923077)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.648)","(7.0, 15.0, 13.630434782608695)","(9.0, 10.5, 9.292682926829269)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:28.711324,"(2.35, 3.3, 3.2555555555555555)","(5.0, 5.9, 5.876923076923077)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 56.25)","(4.2, 4.9, 4.641379310344828)","(7.0, 15.0, 13.630434782608695)","(9.0, 10.5, 9.292682926829269)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:29.759392,"(2.35, 3.3, 3.2555555555555555)","(5.0, 5.9, 5.876923076923077)","(13.0, 30.0, 27.666666666666668)","(51.0, 65.0, 51.875)","(4.2, 4.9, 4.641379310344828)","(7.0, 15.0, 13.630434782608695)","(9.0, 10.5, 9.292682926829269)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:30.721055,"(2.35, 3.4, 3.3984848484848484)","(5.0, 5.9, 5.876923076923077)","(13.0, 30.0, 27.666666666666668)","(51.0, 65.0, 51.875)","(4.2, 4.9, 4.641379310344828)","(7.0, 15.0, 13.630434782608695)","(9.0, 10.5, 9.23076923076923)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:31.729683,"(2.35, 3.4, 3.3984924623115575)","(5.0, 5.9, 5.876923076923077)","(13.0, 30.0, 27.666666666666668)","(51.0, 65.0, 51.875)","(4.2, 4.9, 4.641379310344828)","(7.0, 15.0, 13.541666666666668)","(9.0, 10.5, 9.23076923076923)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:32.707295,"(2.35, 3.45, 3.43125)","(5.0, 5.9, 5.876923076923077)","(13.0, 30.0, 27.666666666666668)","(51.0, 65.0, 51.875)","(4.2, 4.9, 4.738709677419355)","(7.0, 15.0, 14.3)","(9.0, 10.5, 9.7)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:33.756490,"(2.35, 3.45, 3.422727272727273)","(5.0, 5.9, 5.8500000000000005)","(13.0, 30.0, 27.666666666666668)","(51.0, 65.0, 51.875)","(4.2, 4.9, 4.6499999999999995)","(7.0, 14.5, 13.630434782608695)","(9.0, 10.0, 9.236363636363636)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:34.779795,"(2.35, 3.45, 3.435714285714286)","(5.0, 5.9, 5.8500000000000005)","(13.0, 30.0, 27.307692307692307)","(51.0, 65.0, 51.875)","(4.2, 4.9, 4.6499999999999995)","(7.0, 15.0, 14.125)","(9.0, 10.0, 9.01818181818182)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:35.887269,"(2.35, 3.45, 3.435714285714286)","(5.0, 5.9, 5.877777777777778)","(13.0, 30.0, 27.8125)","(51.0, 65.0, 51.875)","(4.2, 4.9, 4.388235294117647)","(7.0, 14.5, 14.125)","(9.0, 10.0, 9.200000000000001)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:36.971357,"(2.35, 3.6, 3.546666666666667)","(5.0, 5.9, 5.877777777777778)","(13.0, 30.0, 27.8125)","(51.0, 65.0, 51.875)","(4.2, 4.6, 4.3315789473684205)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.8, 9.05)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:38.010587,"(2.35, 3.6, 3.5157894736842104)","(5.0, 5.9, 5.877777777777778)","(13.0, 30.0, 27.8125)","(51.0, 65.0, 51.875)","(4.2, 4.6, 4.322222222222222)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.8, 9.05)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:39.013096,"(2.35, 3.6, 3.4857142857142858)","(5.0, 5.9, 5.877777777777778)","(13.0, 30.0, 27.8125)","(51.0, 65.0, 51.875)","(4.2, 4.6, 4.321428571428571)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.8, 9.05)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:40.022968,"(2.35, 3.6, 3.575)","(5.0, 5.9, 5.877777777777778)","(13.0, 30.0, 27.307692307692307)","(51.0, 65.0, 51.875)","(4.2, 4.6, 4.268571428571429)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.8, 9.05)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:40.995732,"(2.35, 3.6, 3.575)","(5.0, 5.9, 5.766666666666667)","(13.0, 30.0, 27.307692307692307)","(51.0, 65.0, 51.875)","(4.2, 4.6, 4.275)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.8, 9.05)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:41.997317,"(2.35, 3.6, 3.575)","(5.0, 5.9, 5.766666666666667)","(13.0, 30.0, 27.307692307692307)","(51.0, 65.0, 51.875)","(4.2, 4.6, 4.275)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.8, 9.05)","(12.0, 16.5, 14.25)"
10-01-2023 18:54:43.074584,"(2.35, 3.6, 3.575)","(5.0, 5.9, 5.766666666666667)","(13.0, 30.0, 27.307692307692307)","(51.0, 65.0, 51.875)","(4.2, 4.6, 4.275)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.8, 9.05)","(12.0, 16.0, 14.25)"
10-01-2023 18:54:44.161546,"(2.35, 3.6, 3.575)","(5.0, 5.9, 5.766666666666667)","(13.0, 30.0, 27.307692307692307)","(51.0, 65.0, 51.875)","(4.2, 4.6, 4.28)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.8, 9.05)","(12.0, 16.0, 14.25)"
10-01-2023 18:54:45.222807,"(2.35, 3.6, 3.575)","(5.0, 5.9, 5.766666666666667)","(13.0, 30.0, 27.307692307692307)","(51.0, 65.0, 51.875)","(4.2, 4.6, 4.28)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.8, 9.05)","(12.0, 16.0, 14.25)"
10-01-2023 18:54:46.286024,"(2.35, 3.7, 3.6285714285714286)","(5.0, 5.9, 5.766666666666667)","(13.0, 30.0, 27.307692307692307)","(51.0, 65.0, 51.875)","(4.2, 4.6, 4.275)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.8, 9.028571428571428)","(12.0, 16.0, 14.25)"
10-01-2023 18:54:47.372384,"(2.35, 3.7, 3.588888888888889)","(5.0, 5.9, 5.864705882352942)","(13.0, 30.0, 27.8125)","(51.0, 65.0, 51.875)","(4.2, 4.6, 4.228571428571428)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.6, 9.215384615384615)","(12.0, 16.0, 14.25)"
10-01-2023 18:54:48.401056,"(2.35, 3.7, 3.5571428571428574)","(5.0, 5.9, 5.864705882352942)","(13.0, 30.0, 27.307692307692307)","(51.0, 65.0, 51.875)","(4.2, 4.6, 4.263636363636364)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.6, 9.133333333333333)","(12.0, 16.0, 14.25)"
10-01-2023 18:54:49.474395,"(2.35, 3.7, 3.5571428571428574)","(5.0, 5.9, 5.864705882352942)","(13.0, 30.0, 27.666666666666668)","(51.0, 65.0, 51.875)","(4.2, 4.5, 4.263636363636364)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.6, 9.133333333333333)","(12.0, 16.0, 14.25)"
10-01-2023 18:54:50.472078,"(2.35, 3.7, 3.5571428571428574)","(5.0, 5.9, 5.864705882352942)","(13.0, 30.0, 27.666666666666668)","(51.0, 65.0, 51.875)","(4.2, 4.5, 4.28)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.6, 9.444444444444445)","(12.0, 16.0, 14.25)"
10-01-2023 18:54:51.493226,"(2.35, 3.7, 3.566666666666667)","(5.0, 5.9, 5.864705882352942)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 51.875)","(4.2, 4.4, 4.271428571428571)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.6, 9.444444444444445)","(12.0, 16.0, 14.25)"
10-01-2023 18:54:52.519529,"(2.35, 3.7, 3.597058823529412)","(5.0, 5.9, 5.864705882352942)","(13.0, 30.0, 27.666666666666668)","(51.0, 65.0, 51.875)","(4.2, 4.4, 4.271428571428571)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.6, 9.444444444444445)","(12.0, 16.0, 14.25)"
10-01-2023 18:54:53.566732,"(2.35, 3.7, 3.597058823529412)","(5.0, 5.9, 5.864705882352942)","(13.0, 30.0, 27.666666666666668)","(51.0, 65.0, 51.875)","(4.2, 4.4, 4.271428571428571)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.6, 9.444444444444445)","(12.0, 16.0, 14.25)"
10-01-2023 18:54:54.540352,"(2.35, 3.7, 3.597058823529412)","(5.0, 5.9, 5.864705882352942)","(13.0, 30.0, 27.666666666666668)","(51.0, 65.0, 51.875)","(4.2, 4.4, 4.271428571428571)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.6, 9.384615384615383)","(12.0, 16.0, 14.25)"
10-01-2023 18:54:55.564599,"(2.35, 3.7, 3.6423076923076927)","(5.0, 5.9, 5.864705882352942)","(13.0, 30.0, 27.666666666666668)","(51.0, 65.0, 51.875)","(4.2, 4.4, 4.271428571428571)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.6, 9.384615384615383)","(12.0, 16.0, 14.25)"
10-01-2023 18:54:56.554479,"(2.35, 3.7, 3.653846153846154)","(5.0, 5.9, 5.864705882352942)","(13.0, 30.0, 27.666666666666668)","(51.0, 65.0, 51.875)","(4.2, 4.4, 4.271428571428571)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.6, 9.384615384615383)","(12.0, 16.0, 14.25)"
10-01-2023 18:54:57.538327,"(2.35, 3.7, 3.653846153846154)","(5.0, 5.9, 5.864705882352942)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 52.5)","(4.2, 4.4, 4.271428571428571)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.6, 9.384615384615383)","(12.0, 16.0, 14.25)"
10-01-2023 18:54:58.564717,"(2.35, 3.7, 3.653846153846154)","(5.0, 5.9, 5.864705882352942)","(13.0, 30.0, 27.666666666666668)","(51.0, 65.0, 52.5)","(4.2, 4.4, 4.271428571428571)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.6, 9.384615384615383)","(12.0, 16.0, 14.25)"
10-01-2023 18:54:59.572108,"(2.35, 3.7, 3.653846153846154)","(5.0, 5.9, 5.864705882352942)","(13.0, 30.0, 27.666666666666668)","(51.0, 65.0, 52.5)","(4.2, 4.4, 4.271428571428571)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.6, 9.384615384615383)","(12.0, 16.0, 14.25)"
10-01-2023 18:55:00.598958,"(2.35, 3.7, 3.653846153846154)","(5.0, 5.9, 5.864705882352942)","(13.0, 30.0, 27.666666666666668)","(51.0, 65.0, 52.5)","(4.2, 4.4, 4.271428571428571)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.6, 9.384615384615383)","(12.0, 16.0, 14.25)"
10-01-2023 18:55:01.618251,"(2.35, 3.7, 3.6647058823529415)","(5.0, 5.9, 5.864705882352942)","(13.0, 30.0, 27.666666666666668)","(51.0, 65.0, 52.5)","(4.2, 4.4, 4.311764705882353)","(7.0, 14.5, 13.409090909090908)","(9.0, 9.6, 9.444444444444445)","(12.0, 16.0, 14.125)"
10-01-2023 18:55:02.668116,"(2.35, 3.7, 3.6272727272727274)","(5.0, 5.9, 5.872727272727273)","(13.0, 30.0, 27.2)","(51.0, 65.0, 58.18181818181818)","(4.2, 4.5, 4.157142857142857)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.6, 9.444444444444445)","(12.0, 16.0, 14.409090909090908)"
10-01-2023 18:55:03.700183,"(2.35, 3.75, 3.5625)","(5.0, 5.9, 5.872727272727273)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 52.5)","(4.2, 4.5, 4.157142857142857)","(7.0, 14.5, 13.970588235294118)","(9.0, 9.6, 9.44)","(12.0, 16.0, 14.409090909090908)"
10-01-2023 18:55:04.672421,"(2.35, 3.75, 3.560526315789474)","(5.0, 5.9, 5.872727272727273)","(13.0, 30.0, 28.157894736842106)","(51.0, 65.0, 52.5)","(4.2, 4.4, 4.185714285714286)","(7.0, 14.5, 13.710526315789473)","(9.0, 9.6, 9.133333333333333)","(12.0, 16.0, 13.785714285714286)"
10-01-2023 18:55:05.663667,"(2.35, 3.75, 3.6652173913043478)","(5.0, 6.2, 6.1230769230769235)","(13.0, 27.0, 26.41176470588235)","(51.0, 55.0, 52.5)","(4.2, 4.4, 4.344444444444445)","(7.0, 14.5, 12.785714285714285)","(9.0, 9.4, 9.066666666666666)","(12.0, 14.5, 13.785714285714286)"
