,Class Of Twenty,Rosdue Swagman,Roulette,Miners Light,Sweet Babe,Diaz Herrera,Rocking The Ares,Worthy Explosion
09-01-2023 13:22:51.638979,"(9.0, 12.5, 11.875)","(51.0, 200.0, 85.76923076923077)","(7.5, 12.0, 10.9)","(7.0, 15.5, 14.833333333333334)","(14.0, 30.0, 28.8)","(1.3, 1.47, 1.4663636363636363)","(41.0, 120.0, 100.0)","(26.0, 95.0, 64.375)"
09-01-2023 13:22:52.932880,"(9.0, 12.0, 11.636363636363637)","(51.0, 200.0, 155.0)","(7.5, 11.5, 10.794117647058824)","(7.0, 15.5, 15.055555555555555)","(14.0, 30.0, 28.8)","(1.3, 1.47, 1.4678947368421051)","(41.0, 120.0, 100.0)","(26.0, 95.0, 64.375)"
09-01-2023 13:22:54.232073,"(9.0, 12.0, 11.35)","(51.0, 180.0, 141.66666666666669)","(7.5, 11.5, 10.794117647058824)","(7.0, 15.5, 15.227272727272727)","(14.0, 30.0, 28.8)","(1.3, 1.47, 1.4678947368421051)","(41.0, 120.0, 100.0)","(26.0, 95.0, 67.77777777777777)"
09-01-2023 13:22:55.438048,"(9.0, 12.0, 11.35)","(51.0, 180.0, 141.66666666666669)","(7.5, 11.5, 10.794117647058824)","(7.0, 15.5, 15.227272727272727)","(14.0, 30.0, 28.8)","(1.3, 1.47, 1.4678947368421051)","(41.0, 120.0, 100.0)","(26.0, 95.0, 68.75)"
09-01-2023 13:22:56.628727,"(9.0, 12.0, 11.35)","(51.0, 180.0, 141.66666666666669)","(7.5, 11.5, 10.794117647058824)","(7.0, 15.5, 14.7)","(14.0, 30.0, 28.8)","(1.3, 1.47, 1.4678947368421051)","(41.0, 120.0, 100.0)","(26.0, 95.0, 68.75)"
09-01-2023 13:22:57.843551,"(9.0, 12.0, 11.35)","(51.0, 180.0, 141.66666666666669)","(7.5, 11.5, 10.794117647058824)","(7.0, 15.5, 14.7)","(14.0, 30.0, 28.8)","(1.3, 1.47, 1.4678947368421051)","(41.0, 120.0, 100.0)","(26.0, 95.0, 69.28571428571429)"
09-01-2023 13:22:59.090973,"(9.0, 12.0, 11.35)","(51.0, 190.0, 80.625)","(7.5, 11.5, 10.794117647058824)","(7.0, 15.5, 14.7)","(14.0, 30.0, 28.8)","(1.3, 1.47, 1.4678947368421051)","(41.0, 120.0, 100.0)","(26.0, 95.0, 69.28571428571429)"
09-01-2023 13:23:00.434001,"(9.0, 12.0, 11.35)","(51.0, 190.0, 80.625)","(7.5, 11.5, 10.794117647058824)","(7.0, 15.5, 14.7)","(14.0, 30.0, 28.8)","(1.3, 1.47, 1.4691304347826086)","(41.0, 120.0, 100.0)","(26.0, 95.0, 69.28571428571429)"
09-01-2023 13:23:01.805282,"(9.0, 12.0, 11.35)","(51.0, 190.0, 73.33333333333333)","(7.5, 11.5, 10.794117647058824)","(7.0, 15.5, 14.833333333333334)","(14.0, 30.0, 28.8)","(1.3, 1.47, 1.469090909090909)","(41.0, 120.0, 100.0)","(26.0, 95.0, 69.28571428571429)"
09-01-2023 13:23:03.339812,"(9.0, 12.0, 11.35)","(51.0, 190.0, 80.625)","(7.5, 11.5, 10.794117647058824)","(7.0, 17.5, 14.75)","(14.0, 30.0, 28.8)","(1.3, 1.47, 1.469090909090909)","(41.0, 120.0, 100.0)","(26.0, 95.0, 69.28571428571429)"
09-01-2023 13:23:04.747171,"(9.0, 12.0, 11.35)","(51.0, 190.0, 80.625)","(7.5, 11.5, 10.978260869565217)","(7.0, 17.5, 14.75)","(14.0, 30.0, 28.8)","(1.3, 1.47, 1.4636842105263157)","(41.0, 130.0, 100.0)","(26.0, 95.0, 69.28571428571429)"
09-01-2023 13:23:06.157728,"(9.0, 12.0, 11.35)","(51.0, 190.0, 82.6923076923077)","(7.5, 11.5, 11.112903225806452)","(7.0, 17.5, 14.65)","(14.0, 30.0, 26.4)","(1.3, 1.47, 1.4664705882352942)","(41.0, 130.0, 92.0)","(26.0, 95.0, 70.0)"
09-01-2023 13:23:07.559388,"(9.0, 12.0, 11.318181818181818)","(51.0, 180.0, 78.125)","(7.5, 11.5, 11.227272727272727)","(7.0, 17.5, 14.666666666666666)","(14.0, 30.0, 26.4)","(1.3, 1.47, 1.4673333333333334)","(41.0, 120.0, 93.75)","(26.0, 90.0, 70.0)"
09-01-2023 13:23:08.861569,"(9.0, 11.5, 11.1)","(51.0, 170.0, 78.57142857142857)","(7.5, 11.5, 11.533333333333333)","(7.0, 17.5, 14.666666666666666)","(14.0, 30.0, 26.4)","(1.3, 1.47, 1.4673333333333334)","(41.0, 120.0, 93.75)","(26.0, 90.0, 70.0)"
09-01-2023 13:23:10.157389,"(9.0, 11.5, 10.642857142857142)","(51.0, 160.0, 78.57142857142857)","(7.5, 12.0, 11.588235294117647)","(7.0, 17.5, 14.666666666666666)","(14.0, 30.0, 26.4)","(1.3, 1.47, 1.4673333333333334)","(41.0, 120.0, 105.0)","(26.0, 90.0, 70.0)"
09-01-2023 13:23:11.388441,"(9.0, 11.5, 10.642857142857142)","(51.0, 160.0, 78.57142857142857)","(7.5, 12.0, 11.588235294117647)","(7.0, 17.5, 14.666666666666666)","(14.0, 30.0, 26.4)","(1.3, 1.47, 1.4673333333333334)","(41.0, 120.0, 105.0)","(26.0, 90.0, 70.0)"
09-01-2023 13:23:12.693194,"(9.0, 11.5, 10.642857142857142)","(51.0, 160.0, 78.57142857142857)","(7.5, 12.0, 11.461538461538462)","(7.0, 17.5, 14.666666666666666)","(14.0, 30.0, 26.4)","(1.3, 1.47, 1.4673333333333334)","(41.0, 120.0, 105.0)","(26.0, 90.0, 70.0)"
09-01-2023 13:23:14.042112,"(9.0, 11.5, 10.642857142857142)","(51.0, 160.0, 78.57142857142857)","(7.5, 12.0, 11.5)","(7.0, 17.5, 14.666666666666666)","(14.0, 30.0, 26.4)","(1.3, 1.47, 1.4652941176470589)","(41.0, 120.0, 105.0)","(26.0, 90.0, 70.0)"
09-01-2023 13:23:15.325615,"(9.0, 11.5, 10.642857142857142)","(51.0, 160.0, 78.57142857142857)","(7.5, 12.0, 11.5)","(7.0, 17.5, 14.666666666666666)","(14.0, 30.0, 26.4)","(1.3, 1.47, 1.4673333333333334)","(41.0, 120.0, 98.75)","(26.0, 90.0, 69.0)"
09-01-2023 13:23:16.655788,"(9.0, 11.5, 10.642857142857142)","(51.0, 160.0, 78.57142857142857)","(7.5, 12.0, 11.5)","(7.0, 17.5, 14.666666666666666)","(14.0, 30.0, 26.4)","(1.3, 1.47, 1.4673333333333334)","(41.0, 110.0, 98.75)","(26.0, 85.0, 69.0)"
09-01-2023 13:23:18.029515,"(9.0, 11.5, 10.642857142857142)","(51.0, 160.0, 78.57142857142857)","(7.5, 12.0, 11.545454545454545)","(7.0, 17.5, 14.666666666666666)","(14.0, 30.0, 26.4)","(1.3, 1.47, 1.4692)","(41.0, 110.0, 98.75)","(26.0, 85.0, 69.0)"
09-01-2023 13:23:19.363033,"(9.0, 11.5, 10.642857142857142)","(51.0, 160.0, 78.57142857142857)","(7.5, 12.0, 11.545454545454545)","(7.0, 17.5, 14.666666666666666)","(14.0, 30.0, 26.4)","(1.3, 1.48, 1.4692)","(41.0, 110.0, 98.75)","(26.0, 85.0, 69.0)"
09-01-2023 13:23:20.675866,"(9.0, 11.5, 10.642857142857142)","(51.0, 150.0, 116.0)","(7.5, 12.0, 11.6)","(7.0, 17.5, 14.666666666666666)","(14.0, 30.0, 26.4)","(1.3, 1.48, 1.4692)","(41.0, 110.0, 98.75)","(26.0, 85.0, 69.0)"
09-01-2023 13:23:22.011729,"(9.0, 11.5, 10.657894736842104)","(51.0, 150.0, 80.0)","(7.5, 12.0, 11.4)","(7.0, 17.5, 14.666666666666666)","(14.0, 30.0, 26.4)","(1.3, 1.48, 1.4692)","(41.0, 110.0, 95.0)","(26.0, 85.0, 69.0)"
09-01-2023 13:23:23.335085,"(9.0, 11.5, 10.657894736842104)","(51.0, 150.0, 80.0)","(7.5, 12.0, 11.4)","(7.0, 17.5, 14.65)","(14.0, 30.0, 26.4)","(1.3, 1.48, 1.4692)","(41.0, 110.0, 87.5)","(26.0, 85.0, 69.0)"
09-01-2023 13:23:24.632723,"(9.0, 11.5, 10.657894736842104)","(51.0, 140.0, 81.66666666666667)","(7.5, 12.0, 11.285714285714286)","(7.0, 17.5, 14.65)","(14.0, 30.0, 26.4)","(1.3, 1.48, 1.4692)","(41.0, 110.0, 87.5)","(26.0, 85.0, 69.0)"
09-01-2023 13:23:25.953252,"(9.0, 11.5, 10.657894736842104)","(51.0, 140.0, 81.66666666666667)","(7.5, 12.0, 11.285714285714286)","(7.0, 17.5, 14.65)","(14.0, 30.0, 26.4)","(1.3, 1.48, 1.4692)","(41.0, 110.0, 87.5)","(26.0, 85.0, 69.0)"
09-01-2023 13:23:27.315180,"(9.0, 11.5, 10.657894736842104)","(51.0, 140.0, 81.66666666666667)","(7.5, 12.0, 11.4)","(7.0, 17.5, 14.8125)","(14.0, 30.0, 26.4)","(1.3, 1.48, 1.4692)","(41.0, 110.0, 87.5)","(26.0, 85.0, 76.11111111111111)"
09-01-2023 13:23:28.693397,"(9.0, 11.5, 10.657894736842104)","(51.0, 140.0, 81.66666666666667)","(7.5, 12.0, 11.285714285714286)","(7.0, 17.0, 14.647058823529411)","(14.0, 30.0, 26.4)","(1.3, 1.48, 1.4692)","(41.0, 110.0, 87.5)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:30.096585,"(9.0, 11.5, 10.657894736842104)","(51.0, 140.0, 81.66666666666667)","(7.5, 12.0, 11.285714285714286)","(7.0, 17.0, 14.647058823529411)","(14.0, 30.0, 26.4)","(1.3, 1.48, 1.4692)","(41.0, 110.0, 87.5)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:31.569267,"(9.0, 11.5, 10.657894736842104)","(51.0, 140.0, 75.0)","(7.5, 12.0, 11.285714285714286)","(7.0, 17.0, 14.647058823529411)","(14.0, 30.0, 26.4)","(1.3, 1.48, 1.4692)","(41.0, 110.0, 86.0)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:32.914593,"(9.0, 11.5, 10.657894736842104)","(51.0, 140.0, 75.0)","(7.5, 12.0, 11.25)","(7.0, 17.0, 14.647058823529411)","(14.0, 30.0, 26.4)","(1.3, 1.48, 1.4692)","(41.0, 100.0, 90.0)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:34.205390,"(9.0, 11.5, 10.657894736842104)","(51.0, 140.0, 75.0)","(7.5, 12.0, 11.210526315789474)","(7.0, 17.0, 14.647058823529411)","(14.0, 30.0, 26.4)","(1.3, 1.48, 1.4692)","(41.0, 100.0, 90.0)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:35.710227,"(9.0, 11.5, 10.657894736842104)","(51.0, 140.0, 75.0)","(7.5, 12.0, 11.210526315789474)","(7.0, 17.0, 14.647058823529411)","(14.0, 30.0, 26.4)","(1.3, 1.48, 1.4692)","(41.0, 100.0, 90.0)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:37.045505,"(9.0, 11.5, 10.657894736842104)","(51.0, 140.0, 79.64285714285714)","(7.5, 12.0, 11.0625)","(7.0, 17.0, 14.647058823529411)","(14.0, 30.0, 26.4)","(1.3, 1.48, 1.4692)","(41.0, 100.0, 90.0)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:38.629916,"(9.0, 11.5, 10.657894736842104)","(51.0, 140.0, 80.41666666666667)","(7.5, 11.5, 11.0625)","(7.0, 17.0, 14.647058823529411)","(14.0, 30.0, 26.4)","(1.3, 1.48, 1.4777777777777779)","(41.0, 100.0, 90.0)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:39.976892,"(9.0, 11.5, 10.657894736842104)","(51.0, 140.0, 69.33333333333333)","(7.5, 11.5, 10.5)","(7.0, 17.0, 14.647058823529411)","(14.0, 30.0, 26.4)","(1.3, 1.48, 1.4777777777777779)","(41.0, 100.0, 90.0)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:41.291628,"(8.5, 11.5, 10.657894736842104)","(51.0, 130.0, 69.33333333333333)","(7.5, 11.5, 10.5625)","(7.0, 17.0, 15.181818181818182)","(14.0, 30.0, 26.4)","(1.3, 1.48, 1.4777777777777779)","(41.0, 100.0, 90.0)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:42.567628,"(8.5, 11.5, 10.657894736842104)","(51.0, 130.0, 69.33333333333333)","(7.5, 11.5, 10.5625)","(7.0, 17.0, 15.461538461538462)","(14.0, 30.0, 26.57894736842105)","(1.3, 1.48, 1.4792682926829268)","(41.0, 100.0, 90.0)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:43.720946,"(8.5, 11.0, 10.448275862068966)","(51.0, 130.0, 69.33333333333333)","(7.5, 11.5, 10.5625)","(7.0, 17.0, 15.69047619047619)","(14.0, 30.0, 26.57894736842105)","(1.3, 1.49, 1.4804761904761905)","(41.0, 100.0, 90.0)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:45.014145,"(8.5, 10.5, 10.318181818181818)","(51.0, 130.0, 69.33333333333333)","(7.5, 11.5, 10.617647058823529)","(7.0, 17.0, 15.9)","(14.0, 30.0, 26.75)","(1.3, 1.49, 1.4828571428571429)","(41.0, 100.0, 90.0)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:46.339419,"(8.5, 10.5, 10.073913043478262)","(51.0, 130.0, 64.66666666666667)","(7.5, 11.5, 10.617647058823529)","(7.0, 17.0, 15.9)","(14.0, 30.0, 26.75)","(1.3, 1.49, 1.4828571428571429)","(41.0, 100.0, 85.0)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:47.709190,"(8.5, 10.5, 10.073913043478262)","(51.0, 130.0, 64.66666666666667)","(7.5, 11.5, 10.617647058823529)","(7.0, 17.0, 15.777777777777779)","(14.0, 30.0, 26.75)","(1.3, 1.49, 1.4828571428571429)","(41.0, 100.0, 85.0)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:49.125974,"(8.5, 10.5, 9.996875000000001)","(51.0, 130.0, 68.75)","(7.5, 11.5, 10.25)","(7.0, 17.0, 15.777777777777779)","(14.0, 30.0, 26.75)","(1.3, 1.49, 1.4828571428571429)","(41.0, 100.0, 85.0)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:50.472482,"(8.5, 10.5, 9.996875000000001)","(51.0, 130.0, 68.23529411764706)","(7.5, 11.5, 10.25)","(7.0, 17.0, 15.777777777777779)","(14.0, 30.0, 26.75)","(1.3, 1.49, 1.4828571428571429)","(41.0, 100.0, 87.5)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:51.785381,"(8.5, 10.5, 9.996875000000001)","(51.0, 120.0, 70.0)","(7.5, 11.0, 10.23076923076923)","(7.0, 17.0, 15.777777777777779)","(14.0, 30.0, 26.75)","(1.3, 1.49, 1.4828571428571429)","(41.0, 95.0, 87.5)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:53.072758,"(8.5, 10.5, 9.98)","(51.0, 120.0, 69.0909090909091)","(7.5, 11.0, 10.23076923076923)","(7.0, 17.0, 15.777777777777779)","(14.0, 30.0, 27.523809523809526)","(1.3, 1.49, 1.4828571428571429)","(41.0, 95.0, 87.5)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:54.390731,"(8.5, 10.5, 9.98)","(51.0, 110.0, 69.0909090909091)","(7.5, 11.0, 10.15)","(7.0, 17.0, 16.0)","(14.0, 30.0, 27.523809523809526)","(1.3, 1.49, 1.4828571428571429)","(41.0, 95.0, 87.5)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:55.758058,"(8.5, 10.5, 9.98)","(51.0, 110.0, 69.0909090909091)","(7.5, 10.5, 10.15)","(7.0, 17.0, 15.777777777777779)","(14.0, 30.0, 27.523809523809526)","(1.3, 1.49, 1.4828571428571429)","(41.0, 95.0, 87.5)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:57.093163,"(8.5, 10.5, 9.98)","(51.0, 110.0, 69.0909090909091)","(7.5, 10.5, 10.15)","(7.0, 17.0, 16.12)","(14.0, 30.0, 27.523809523809526)","(1.3, 1.49, 1.4828571428571429)","(41.0, 95.0, 87.5)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:58.421643,"(8.5, 10.5, 9.98)","(51.0, 110.0, 69.0909090909091)","(7.5, 10.5, 10.15)","(7.0, 17.0, 16.037037037037038)","(14.0, 30.0, 27.523809523809526)","(1.3, 1.49, 1.4828571428571429)","(41.0, 95.0, 87.5)","(26.0, 85.0, 80.0)"
09-01-2023 13:23:59.642020,"(8.5, 10.5, 9.98)","(51.0, 110.0, 69.0909090909091)","(7.5, 10.5, 10.107142857142858)","(7.0, 17.0, 16.037037037037038)","(14.0, 30.0, 27.523809523809526)","(1.3, 1.49, 1.4828571428571429)","(41.0, 95.0, 87.5)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:00.816475,"(8.5, 10.5, 9.98)","(51.0, 110.0, 69.5)","(7.5, 10.5, 10.25)","(7.0, 17.0, 16.037037037037038)","(14.0, 30.0, 27.523809523809526)","(1.3, 1.49, 1.4828571428571429)","(41.0, 95.0, 87.5)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:02.095410,"(8.5, 10.5, 9.98)","(51.0, 110.0, 69.5)","(7.5, 10.5, 10.25)","(7.0, 17.0, 16.037037037037038)","(14.0, 30.0, 27.523809523809526)","(1.3, 1.49, 1.4884)","(41.0, 95.0, 87.5)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:03.402508,"(8.5, 10.5, 9.98)","(51.0, 110.0, 69.5)","(7.5, 10.5, 10.25)","(7.0, 17.0, 16.037037037037038)","(14.0, 30.0, 27.523809523809526)","(1.3, 1.49, 1.4884)","(41.0, 95.0, 87.5)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:04.787859,"(8.5, 10.5, 9.990909090909092)","(51.0, 110.0, 69.5)","(7.5, 10.5, 10.25)","(7.0, 17.0, 16.210526315789473)","(14.0, 30.0, 27.523809523809526)","(1.3, 1.49, 1.4923529411764707)","(41.0, 95.0, 87.5)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:06.214195,"(8.5, 10.5, 9.85)","(51.0, 110.0, 69.5)","(7.5, 10.5, 10.25)","(7.0, 17.0, 16.210526315789473)","(14.0, 30.0, 27.523809523809526)","(1.3, 1.5, 1.4923529411764707)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:07.648463,"(8.5, 10.5, 9.85)","(51.0, 110.0, 69.5)","(7.5, 10.5, 10.25)","(7.0, 17.0, 16.210526315789473)","(14.0, 30.0, 27.523809523809526)","(1.3, 1.5, 1.4905)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:09.076688,"(8.5, 10.5, 9.85)","(51.0, 110.0, 69.5)","(7.5, 10.5, 10.25)","(7.0, 17.0, 16.210526315789473)","(14.0, 30.0, 27.523809523809526)","(1.3, 1.5, 1.4935483870967743)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:10.397643,"(8.5, 10.5, 9.85)","(51.0, 110.0, 67.05882352941177)","(7.5, 10.5, 10.25)","(7.0, 17.0, 16.4)","(14.0, 30.0, 27.6)","(1.3, 1.5, 1.4944827586206897)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:11.748108,"(8.5, 10.5, 9.85)","(51.0, 100.0, 71.76470588235294)","(7.5, 10.5, 10.25)","(7.0, 16.5, 16.4)","(14.0, 30.0, 27.6)","(1.3, 1.5, 1.4944827586206897)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:13.121271,"(8.5, 10.5, 9.85)","(51.0, 100.0, 71.76470588235294)","(7.5, 10.5, 10.25)","(7.0, 16.5, 16.4)","(14.0, 30.0, 27.6)","(1.3, 1.5, 1.4944827586206897)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:14.515878,"(8.5, 10.5, 9.85)","(51.0, 100.0, 71.76470588235294)","(7.5, 10.5, 10.25)","(7.0, 16.5, 16.4)","(14.0, 30.0, 27.6)","(1.3, 1.5, 1.4944827586206897)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:15.827776,"(8.5, 10.5, 9.85)","(51.0, 100.0, 71.76470588235294)","(7.5, 10.5, 10.25)","(7.0, 16.5, 16.555555555555557)","(14.0, 30.0, 27.6)","(1.3, 1.5, 1.4944827586206897)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:17.089395,"(8.5, 10.5, 9.85)","(51.0, 100.0, 71.76470588235294)","(7.5, 10.5, 10.25)","(7.0, 17.0, 16.555555555555557)","(14.0, 30.0, 27.6)","(1.3, 1.5, 1.4944827586206897)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:18.277743,"(8.5, 10.5, 9.85)","(51.0, 100.0, 71.76470588235294)","(7.5, 10.5, 10.25)","(7.0, 17.0, 16.555555555555557)","(14.0, 30.0, 27.6)","(1.3, 1.5, 1.4944827586206897)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:19.559640,"(8.5, 10.5, 9.85)","(51.0, 100.0, 67.05882352941177)","(7.5, 10.5, 10.25)","(7.0, 17.0, 16.555555555555557)","(14.0, 30.0, 27.6)","(1.3, 1.5, 1.4974193548387096)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:20.919503,"(8.5, 10.5, 9.85)","(51.0, 100.0, 67.05882352941177)","(7.5, 10.5, 10.25)","(7.0, 17.0, 16.555555555555557)","(14.0, 30.0, 27.6)","(1.3, 1.5, 1.4974193548387096)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:22.257581,"(8.5, 10.5, 9.85)","(51.0, 100.0, 67.05882352941177)","(7.5, 10.5, 10.25)","(7.0, 17.0, 16.555555555555557)","(14.0, 30.0, 27.6)","(1.3, 1.5, 1.4974193548387096)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:23.470075,"(8.5, 10.5, 9.85)","(51.0, 100.0, 67.05882352941177)","(7.5, 10.5, 10.25)","(7.0, 17.0, 16.333333333333332)","(14.0, 30.0, 27.6)","(1.3, 1.5, 1.4974193548387096)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:24.690242,"(8.5, 10.5, 9.85)","(51.0, 100.0, 67.05882352941177)","(7.5, 10.5, 10.25)","(7.0, 17.0, 16.333333333333332)","(14.0, 30.0, 27.6)","(1.3, 1.5, 1.4994117647058824)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:25.926553,"(8.5, 10.0, 9.657142857142857)","(51.0, 95.0, 66.57894736842105)","(7.5, 10.5, 10.166666666666666)","(7.0, 17.0, 16.333333333333332)","(14.0, 30.0, 27.6)","(1.3, 1.5, 1.5031818181818182)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:27.228384,"(8.5, 9.8, 9.430769230769231)","(51.0, 95.0, 66.57894736842105)","(7.5, 10.5, 10.166666666666666)","(7.0, 17.0, 16.333333333333332)","(14.0, 30.0, 27.6)","(1.3, 1.51, 1.5031818181818182)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:28.555793,"(8.5, 9.8, 9.414285714285715)","(51.0, 95.0, 71.3157894736842)","(7.5, 10.5, 10.166666666666666)","(7.0, 17.0, 16.333333333333332)","(14.0, 30.0, 27.6)","(1.3, 1.51, 1.5031818181818182)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:29.825585,"(8.5, 9.8, 9.414285714285715)","(51.0, 95.0, 71.3157894736842)","(7.5, 10.5, 10.166666666666666)","(7.0, 17.0, 16.333333333333332)","(14.0, 30.0, 27.6)","(1.3, 1.51, 1.5056756756756757)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:30.938877,"(8.5, 9.8, 9.414285714285715)","(51.0, 95.0, 71.3157894736842)","(7.5, 10.5, 10.166666666666666)","(7.0, 17.0, 16.333333333333332)","(14.0, 30.0, 27.6)","(1.3, 1.51, 1.5059090909090909)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:32.101520,"(8.5, 9.6, 9.341176470588234)","(51.0, 90.0, 71.53846153846153)","(7.5, 10.5, 10.136363636363637)","(7.0, 17.0, 16.333333333333332)","(14.0, 30.0, 27.6)","(1.3, 1.52, 1.5059090909090909)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:33.404803,"(8.5, 9.6, 9.31304347826087)","(51.0, 90.0, 71.17647058823529)","(7.5, 10.5, 10.136363636363637)","(7.0, 17.0, 16.333333333333332)","(14.0, 30.0, 27.6)","(1.3, 1.52, 1.518139534883721)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:34.699906,"(8.5, 9.6, 9.25)","(51.0, 90.0, 71.17647058823529)","(7.5, 10.5, 10.136363636363637)","(7.0, 17.0, 16.333333333333332)","(14.0, 30.0, 27.6)","(1.3, 1.53, 1.5195238095238095)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:36.020986,"(8.5, 9.6, 9.25)","(51.0, 90.0, 71.17647058823529)","(7.5, 10.5, 9.733333333333333)","(7.0, 17.0, 16.333333333333332)","(14.0, 30.0, 27.6)","(1.3, 1.53, 1.5195238095238095)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:37.206022,"(8.5, 9.4, 9.210526315789474)","(51.0, 90.0, 71.17647058823529)","(7.5, 10.0, 9.733333333333333)","(7.0, 17.0, 16.333333333333332)","(14.0, 30.0, 27.6)","(1.3, 1.53, 1.5201052631578948)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:38.410061,"(8.5, 9.2, 8.836363636363636)","(51.0, 90.0, 66.38888888888889)","(7.5, 10.5, 9.652941176470588)","(7.0, 17.0, 16.333333333333332)","(14.0, 30.0, 27.6)","(1.3, 1.54, 1.5283720930232558)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:39.694317,"(8.5, 9.2, 8.914285714285715)","(51.0, 90.0, 66.38888888888889)","(7.5, 10.5, 9.522222222222222)","(7.0, 17.0, 16.333333333333332)","(14.0, 30.0, 27.6)","(1.3, 1.54, 1.5283720930232558)","(41.0, 95.0, 83.75)","(26.0, 85.0, 80.0)"
09-01-2023 13:24:40.999229,"(8.5, 9.2, 9.0)","(51.0, 90.0, 69.0)","(7.5, 10.5, 9.700000000000001)","(7.0, 17.0, 16.333333333333332)","(14.0, 30.0, 26.8)","(1.3, 1.54, 1.5283720930232558)","(41.0, 95.0, 83.75)","(26.0, 85.0, 73.18181818181819)"
09-01-2023 13:24:42.328907,"(9.0, 9.2, 8.977777777777778)","(41.0, 85.0, 69.0)","(7.5, 10.5, 9.700000000000001)","(7.0, 17.0, 16.333333333333332)","(14.0, 30.0, 26.8)","(1.3, 1.54, 1.5283720930232558)","(31.0, 95.0, 83.75)","(26.0, 85.0, 77.0)"
09-01-2023 13:24:43.668423,"(9.0, 9.2, 8.977777777777778)","(41.0, 85.0, 64.0)","(7.5, 10.5, 9.700000000000001)","(7.0, 17.0, 16.333333333333332)","(14.0, 30.0, 26.8)","(1.3, 1.54, 1.5375555555555556)","(31.0, 95.0, 83.75)","(26.0, 85.0, 73.18181818181819)"
