,Goldstar Rita,Sefton Heights,Ava Effort,Deep Value,Tiggerlong Panda,Goldstar Linda,Adobe Kid,Goldstar Spencer
12-01-2023 14:40:10.773792,"(3.3, 9.6, 6.314285714285715)","(2.5, 3.15, 2.7007692307692306)","(6.0, 26.0, 8.675)","(6.0, 14.5, 11.666666666666668)","(18.0, 120.0, 57.3)","(15.0, 36.0, 20.666666666666668)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:11.861465,"(3.3, 9.6, 6.314285714285715)","(2.5, 3.15, 2.7007692307692306)","(6.0, 26.0, 10.600000000000001)","(6.0, 14.5, 12.84)","(18.0, 120.0, 57.3)","(15.0, 36.0, 20.666666666666668)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:12.921974,"(3.3, 9.6, 7.5272727272727264)","(2.5, 3.15, 2.7007692307692306)","(6.0, 26.0, 10.755555555555556)","(6.0, 14.5, 13.64)","(18.0, 120.0, 57.3)","(15.0, 36.0, 20.666666666666668)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 122.32142857142858)"
12-01-2023 14:40:14.005978,"(3.3, 9.6, 7.5272727272727264)","(2.5, 3.15, 2.7007692307692306)","(6.0, 26.0, 10.755555555555556)","(6.0, 15.5, 12.466666666666667)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.25)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 122.32142857142858)"
12-01-2023 14:40:15.067571,"(3.3, 9.6, 7.5272727272727264)","(2.5, 3.15, 2.6285714285714286)","(6.0, 26.0, 9.024999999999999)","(6.0, 15.5, 12.466666666666667)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.25)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:16.141524,"(3.3, 9.6, 7.5272727272727264)","(2.5, 3.1, 2.692)","(6.0, 26.0, 9.024999999999999)","(6.0, 15.5, 12.466666666666667)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.25)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:17.287790,"(3.3, 9.6, 7.5272727272727264)","(2.5, 3.05, 2.6)","(6.0, 26.0, 9.024999999999999)","(6.0, 15.5, 12.466666666666667)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.25)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:18.634845,"(3.3, 9.6, 7.5272727272727264)","(2.5, 3.05, 2.6)","(6.0, 26.0, 9.024999999999999)","(6.0, 15.5, 12.466666666666667)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.25)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:19.906494,"(3.3, 9.6, 7.5272727272727264)","(2.5, 3.05, 2.6)","(6.0, 26.0, 9.024999999999999)","(6.0, 15.5, 12.466666666666667)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.25)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:21.053801,"(3.3, 9.6, 7.5272727272727264)","(2.5, 3.05, 2.6)","(6.0, 26.0, 9.024999999999999)","(6.0, 15.5, 12.466666666666667)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.25)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:22.306230,"(3.3, 9.6, 7.5272727272727264)","(2.5, 3.15, 2.7007692307692306)","(6.0, 26.0, 9.024999999999999)","(6.0, 15.5, 12.466666666666667)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.25)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:23.511892,"(3.3, 9.6, 7.5272727272727264)","(2.5, 3.15, 2.7007692307692306)","(6.0, 26.0, 9.024999999999999)","(6.0, 15.5, 15.038095238095238)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:24.808000,"(3.3, 9.6, 7.5272727272727264)","(2.5, 3.05, 2.692)","(6.0, 26.0, 8.850000000000001)","(6.0, 15.5, 15.038095238095238)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:26.023308,"(3.3, 9.6, 7.5272727272727264)","(2.5, 3.1, 2.692)","(6.0, 26.0, 8.850000000000001)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:27.214523,"(3.3, 9.6, 7.5272727272727264)","(2.5, 3.1, 2.692)","(6.0, 26.0, 8.850000000000001)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:28.558404,"(3.3, 9.6, 7.5272727272727264)","(2.5, 3.1, 2.692)","(6.0, 26.0, 8.850000000000001)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:29.803521,"(3.3, 9.6, 7.022222222222222)","(2.5, 3.1, 2.692)","(6.0, 26.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:31.151651,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.1, 2.692)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:32.362983,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.1, 2.6142857142857143)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:33.489147,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.1, 2.6142857142857143)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:34.741266,"(3.3, 9.6, 7.803125)","(2.5, 3.1, 2.6142857142857143)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:35.877827,"(3.3, 9.6, 7.803125)","(2.5, 3.1, 2.6142857142857143)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:37.073685,"(3.3, 9.6, 7.803125)","(2.5, 3.1, 2.6142857142857143)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:38.302660,"(3.3, 9.6, 7.803125)","(2.5, 3.1, 2.6142857142857143)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:39.553773,"(3.3, 9.6, 7.803125)","(2.5, 3.15, 2.692)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:40.956787,"(3.3, 9.6, 7.803125)","(2.5, 3.1, 2.6)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:42.386480,"(3.3, 9.6, 7.803125)","(2.5, 3.05, 2.6)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:43.679513,"(3.3, 9.6, 7.803125)","(2.5, 3.05, 2.6)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:45.217016,"(3.3, 9.6, 7.803125)","(2.5, 3.05, 2.7007692307692306)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:46.664865,"(3.3, 9.6, 7.803125)","(2.5, 3.15, 2.7007692307692306)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:47.946588,"(3.3, 9.6, 7.803125)","(2.5, 3.15, 2.692)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:49.242497,"(3.3, 9.6, 7.803125)","(2.5, 3.1, 2.692)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:50.606617,"(3.3, 9.6, 7.803125)","(2.5, 3.1, 2.692)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:51.787313,"(3.3, 9.6, 7.803125)","(2.5, 3.1, 2.692)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:52.982870,"(3.3, 9.6, 7.803125)","(2.5, 3.1, 2.6623076923076923)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:54.256622,"(3.3, 9.6, 7.803125)","(2.5, 3.05, 2.6623076923076923)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:55.433908,"(3.3, 9.6, 7.803125)","(2.5, 3.05, 2.6623076923076923)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 28.166666666666664)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:56.665875,"(3.3, 9.6, 7.803125)","(2.5, 3.05, 2.6623076923076923)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 28.166666666666664)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:57.839430,"(3.3, 9.6, 7.225)","(2.5, 3.05, 2.6623076923076923)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 28.166666666666664)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:40:59.086299,"(3.3, 9.6, 7.225)","(2.5, 3.15, 2.7007692307692306)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 28.166666666666664)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:00.424222,"(3.3, 9.6, 7.225)","(2.5, 3.15, 2.7007692307692306)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 28.166666666666664)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:01.741296,"(3.3, 9.6, 7.225)","(2.5, 3.15, 2.7007692307692306)","(6.0, 25.0, 18.8)","(6.0, 15.5, 12.4)","(18.0, 120.0, 57.3)","(15.0, 36.0, 28.166666666666664)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:03.003519,"(3.3, 9.6, 7.225)","(2.5, 3.15, 2.7007692307692306)","(6.0, 25.0, 22.87777777777778)","(6.0, 15.5, 11.100000000000001)","(18.0, 120.0, 61.21875)","(15.0, 36.0, 28.166666666666664)","(7.0, 13.5, 12.89090909090909)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:04.151043,"(3.3, 9.6, 7.225)","(2.5, 3.15, 2.7328571428571427)","(6.0, 25.0, 18.866666666666667)","(6.0, 16.0, 11.100000000000001)","(18.0, 120.0, 61.21875)","(15.0, 36.0, 32.38461538461539)","(7.0, 13.5, 12.8)","(21.0, 180.0, 122.32142857142858)"
12-01-2023 14:41:05.246294,"(3.3, 9.6, 7.225)","(2.5, 3.15, 2.7328571428571427)","(6.0, 25.0, 18.866666666666667)","(6.0, 16.0, 11.100000000000001)","(18.0, 120.0, 61.21875)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.8)","(21.0, 180.0, 122.32142857142858)"
12-01-2023 14:41:06.440174,"(3.3, 9.6, 7.225)","(2.5, 3.15, 2.7328571428571427)","(6.0, 25.0, 18.866666666666667)","(6.0, 16.0, 11.100000000000001)","(18.0, 120.0, 61.21875)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.8)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:07.660319,"(3.3, 9.6, 7.225)","(2.5, 3.15, 2.7328571428571427)","(6.0, 25.0, 18.866666666666667)","(6.0, 16.0, 11.100000000000001)","(18.0, 120.0, 61.21875)","(15.0, 36.0, 26.799999999999997)","(7.0, 14.0, 12.8)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:08.869990,"(3.3, 9.6, 7.225)","(2.5, 3.15, 2.7328571428571427)","(6.0, 25.0, 18.866666666666667)","(6.0, 16.0, 11.100000000000001)","(18.0, 120.0, 61.21875)","(15.0, 36.0, 26.799999999999997)","(7.0, 14.0, 12.8)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:10.022046,"(3.3, 9.6, 8.1875)","(2.5, 3.15, 2.7328571428571427)","(6.0, 25.0, 18.866666666666667)","(6.0, 16.0, 11.100000000000001)","(18.0, 120.0, 61.21875)","(15.0, 36.0, 26.799999999999997)","(7.0, 14.0, 12.8)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:11.171472,"(3.3, 9.6, 6.1)","(2.5, 3.15, 2.7328571428571427)","(6.0, 25.0, 18.866666666666667)","(6.0, 16.0, 11.100000000000001)","(18.0, 120.0, 61.21875)","(15.0, 36.0, 26.799999999999997)","(7.0, 14.0, 12.8)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:12.393222,"(3.3, 9.6, 6.1)","(2.5, 3.15, 2.7328571428571427)","(6.0, 25.0, 18.866666666666667)","(6.0, 16.0, 11.100000000000001)","(18.0, 120.0, 61.21875)","(15.0, 36.0, 23.875)","(7.0, 14.0, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:13.610301,"(3.3, 9.6, 6.1)","(2.5, 3.15, 2.7328571428571427)","(6.0, 25.0, 22.65)","(6.0, 16.0, 9.266666666666667)","(18.0, 120.0, 34.90909090909091)","(15.0, 42.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 122.32142857142858)"
12-01-2023 14:41:14.779468,"(3.3, 9.6, 6.1)","(2.5, 3.15, 2.7328571428571427)","(6.0, 25.0, 22.65)","(6.0, 16.0, 11.0)","(18.0, 120.0, 34.90909090909091)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:15.884135,"(3.3, 9.6, 6.963636363636363)","(2.5, 3.15, 2.800869565217391)","(6.0, 25.0, 18.933333333333334)","(6.0, 16.0, 11.2)","(18.0, 120.0, 34.90909090909091)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:17.016723,"(3.3, 9.6, 6.00625)","(2.5, 3.2, 2.800869565217391)","(6.0, 25.0, 18.933333333333334)","(6.0, 16.0, 11.2)","(18.0, 120.0, 34.90909090909091)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:18.230809,"(3.3, 9.6, 6.1625)","(2.5, 3.15, 2.800869565217391)","(6.0, 25.0, 18.933333333333334)","(6.0, 16.0, 11.2)","(18.0, 120.0, 34.90909090909091)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:19.387159,"(3.3, 9.6, 6.1625)","(2.5, 3.15, 2.800869565217391)","(6.0, 25.0, 18.933333333333334)","(6.0, 16.0, 11.2)","(18.0, 120.0, 34.90909090909091)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:20.543208,"(3.2, 9.6, 6.1625)","(2.5, 3.15, 2.800869565217391)","(6.0, 25.0, 18.933333333333334)","(6.0, 16.0, 11.2)","(17.0, 120.0, 34.90909090909091)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:21.604209,"(3.2, 9.6, 6.1625)","(2.5, 3.15, 2.800869565217391)","(6.0, 25.0, 18.933333333333334)","(6.0, 16.0, 11.2)","(17.0, 120.0, 34.90909090909091)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:22.728606,"(3.2, 9.6, 6.1625)","(2.5, 3.15, 2.800869565217391)","(6.0, 25.0, 21.2)","(6.0, 16.0, 11.2)","(17.0, 120.0, 34.90909090909091)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:23.841504,"(3.2, 9.6, 6.1625)","(2.5, 3.15, 3.0938461538461537)","(6.0, 25.0, 18.733333333333334)","(6.0, 16.0, 11.0)","(17.0, 120.0, 34.90909090909091)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:24.960762,"(3.2, 9.6, 6.1625)","(2.5, 3.25, 2.835)","(6.0, 25.0, 18.733333333333334)","(6.0, 16.0, 11.2)","(17.0, 120.0, 34.90909090909091)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:26.039116,"(3.2, 9.6, 6.1625)","(2.5, 3.25, 2.835)","(6.0, 25.0, 18.733333333333334)","(6.0, 16.0, 11.2)","(17.0, 120.0, 34.90909090909091)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:27.179786,"(3.2, 9.6, 8.086842105263157)","(2.5, 3.25, 2.8184)","(6.0, 25.0, 18.733333333333334)","(6.0, 16.0, 11.2)","(17.0, 120.0, 53.464285714285715)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:28.335875,"(3.2, 9.6, 6.1625)","(2.5, 3.25, 2.712941176470588)","(6.0, 25.0, 18.733333333333334)","(6.0, 16.0, 11.2)","(17.0, 120.0, 53.464285714285715)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:29.491902,"(3.2, 9.6, 6.1625)","(2.5, 3.25, 2.712941176470588)","(6.0, 25.0, 18.733333333333334)","(6.0, 16.0, 11.2)","(17.0, 120.0, 53.464285714285715)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:30.711462,"(3.2, 9.6, 6.1625)","(2.5, 3.25, 2.712941176470588)","(6.0, 25.0, 18.733333333333334)","(6.0, 16.0, 11.2)","(17.0, 120.0, 53.464285714285715)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:32.164068,"(3.2, 9.6, 6.1625)","(2.5, 3.25, 2.695294117647059)","(6.0, 25.0, 18.733333333333334)","(6.0, 16.0, 11.2)","(17.0, 120.0, 53.464285714285715)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:33.336852,"(3.2, 9.6, 6.1625)","(2.5, 3.2, 2.695294117647059)","(6.0, 25.0, 20.225)","(6.0, 16.0, 11.2)","(17.0, 120.0, 53.464285714285715)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:34.630354,"(3.2, 9.6, 6.1625)","(2.5, 3.2, 2.800869565217391)","(6.0, 25.0, 20.225)","(6.0, 16.0, 13.475)","(17.0, 120.0, 53.464285714285715)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:35.813878,"(3.2, 9.6, 6.1625)","(2.5, 3.15, 2.800869565217391)","(6.0, 25.0, 20.225)","(6.0, 16.0, 10.95)","(17.0, 120.0, 53.464285714285715)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:36.905661,"(3.2, 9.6, 6.1625)","(2.5, 3.15, 2.800869565217391)","(6.0, 25.0, 20.225)","(6.0, 16.0, 11.2)","(17.0, 120.0, 53.464285714285715)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:37.965730,"(3.2, 9.6, 6.1625)","(2.5, 3.15, 2.800869565217391)","(6.0, 25.0, 20.225)","(6.0, 16.0, 11.2)","(17.0, 120.0, 53.464285714285715)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:39.105459,"(3.2, 9.6, 8.066666666666666)","(2.5, 3.1, 2.774782608695652)","(6.0, 26.0, 11.454545454545453)","(6.0, 16.0, 11.2)","(17.0, 120.0, 53.464285714285715)","(15.0, 46.0, 29.75)","(7.0, 14.5, 12.723076923076924)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:40.246924,"(3.2, 9.6, 8.066666666666666)","(2.5, 3.1, 2.774782608695652)","(6.0, 26.0, 11.454545454545453)","(6.0, 16.0, 8.42)","(17.0, 120.0, 53.464285714285715)","(15.0, 46.0, 28.75)","(7.0, 14.5, 10.120000000000001)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:41.348129,"(3.2, 9.6, 8.066666666666666)","(2.5, 3.1, 2.774782608695652)","(6.0, 26.0, 11.454545454545453)","(6.0, 16.5, 8.42)","(17.0, 120.0, 53.464285714285715)","(15.0, 44.0, 28.75)","(7.0, 14.5, 10.120000000000001)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:42.526334,"(3.2, 9.2, 5.32125)","(2.5, 3.1, 2.774782608695652)","(6.0, 26.0, 11.454545454545453)","(6.0, 16.5, 8.42)","(17.0, 120.0, 53.464285714285715)","(15.0, 44.0, 28.75)","(7.0, 14.5, 10.120000000000001)","(21.0, 180.0, 126.16666666666667)"
12-01-2023 14:41:43.709650,"(3.2, 9.0, 7.283333333333333)","(2.5, 3.1, 2.774782608695652)","(6.0, 26.0, 11.454545454545453)","(6.0, 16.5, 10.442857142857143)","(17.0, 120.0, 53.464285714285715)","(15.0, 44.0, 28.75)","(7.0, 14.5, 10.120000000000001)","(21.0, 180.0, 122.32142857142858)"
12-01-2023 14:41:44.942572,"(3.2, 9.0, 7.283333333333333)","(2.5, 3.25, 2.689189189189189)","(6.0, 26.0, 11.454545454545453)","(6.0, 16.5, 10.442857142857143)","(17.0, 120.0, 53.464285714285715)","(15.0, 44.0, 28.75)","(7.0, 14.5, 10.120000000000001)","(21.0, 180.0, 122.32142857142858)"
12-01-2023 14:41:46.145412,"(3.2, 9.0, 7.283333333333333)","(2.5, 3.2, 2.8269565217391306)","(6.0, 26.0, 11.454545454545453)","(6.0, 16.5, 10.442857142857143)","(17.0, 120.0, 53.464285714285715)","(15.0, 44.0, 28.75)","(7.0, 14.5, 10.120000000000001)","(21.0, 180.0, 122.32142857142858)"
12-01-2023 14:41:47.203715,"(3.2, 9.0, 7.283333333333333)","(2.5, 3.2, 2.8269565217391306)","(6.0, 26.0, 11.454545454545453)","(6.0, 16.5, 8.58)","(17.0, 120.0, 53.464285714285715)","(15.0, 44.0, 28.75)","(7.0, 14.5, 10.120000000000001)","(21.0, 180.0, 99.5)"
12-01-2023 14:41:48.313822,"(3.2, 9.0, 7.283333333333333)","(2.5, 3.2, 2.8269565217391306)","(6.0, 26.0, 11.454545454545453)","(6.0, 16.5, 8.58)","(17.0, 120.0, 53.464285714285715)","(15.0, 44.0, 28.75)","(7.0, 14.5, 10.120000000000001)","(21.0, 180.0, 99.5)"
12-01-2023 14:41:49.498783,"(3.2, 9.0, 7.283333333333333)","(2.5, 3.2, 2.8269565217391306)","(6.0, 26.0, 11.454545454545453)","(6.0, 16.5, 8.58)","(17.0, 120.0, 53.464285714285715)","(15.0, 44.0, 28.75)","(7.0, 14.5, 10.120000000000001)","(21.0, 180.0, 99.5)"
12-01-2023 14:41:50.679107,"(3.2, 9.0, 7.283333333333333)","(2.5, 3.15, 2.7328571428571427)","(6.0, 26.0, 11.454545454545453)","(6.0, 16.5, 8.58)","(17.0, 120.0, 53.464285714285715)","(15.0, 44.0, 28.75)","(7.0, 14.5, 10.120000000000001)","(21.0, 180.0, 99.5)"
