,Wise Counsel,Do It Right,Ocean Aura,Expelliarmus,Magic Whistle,Lets Erupt,Megami,Ran A Red Light,Belafonte Boy,Marlini,Nick Of Time,The White Witch,Vitai Lampada
14-12-2022 19:36:37.078675,"(4.2, 4.9, 4.740816326530612)","(13.0, 18.5, 17.25)","(17.0, 26.0, 25.0)","(61.0, 150.0, 87.5)","(9.0, 13.0, 12.18867924528302)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.6971428571428575)","(26.0, 55.0, 42.25)","(71.0, 140.0, 98.75)","(71.0, 110.0, 83.33333333333333)","(26.0, 75.0, 61.875)","(31.0, 40.0, 38.15384615384615)","(101.0, 310.0, 210.0)"
14-12-2022 19:36:38.947187,"(4.2, 4.9, 4.802666666666666)","(13.0, 18.5, 17.25)","(17.0, 26.0, 25.0)","(61.0, 150.0, 87.5)","(9.0, 13.0, 12.18867924528302)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.6971428571428575)","(26.0, 55.0, 42.25)","(71.0, 140.0, 98.75)","(71.0, 110.0, 83.33333333333333)","(26.0, 75.0, 61.875)","(31.0, 40.0, 38.15384615384615)","(101.0, 310.0, 210.0)"
14-12-2022 19:36:40.551878,"(4.2, 4.9, 4.802666666666666)","(13.0, 18.5, 17.25)","(17.0, 26.0, 25.0)","(61.0, 150.0, 87.5)","(9.0, 13.0, 12.542553191489361)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 140.0, 98.75)","(71.0, 110.0, 83.33333333333333)","(26.0, 75.0, 63.333333333333336)","(31.0, 40.0, 38.15384615384615)","(101.0, 310.0, 210.0)"
14-12-2022 19:36:42.160985,"(4.2, 4.9, 4.802666666666666)","(13.0, 18.5, 17.25)","(17.0, 26.0, 25.0)","(61.0, 150.0, 87.5)","(9.0, 13.0, 12.542553191489361)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 140.0, 98.75)","(71.0, 110.0, 83.33333333333333)","(26.0, 75.0, 63.333333333333336)","(31.0, 40.0, 38.15384615384615)","(101.0, 310.0, 210.0)"
14-12-2022 19:36:43.622099,"(4.2, 4.9, 4.802666666666666)","(13.0, 18.5, 16.833333333333332)","(17.0, 26.0, 25.0)","(61.0, 150.0, 87.5)","(9.0, 13.0, 12.542553191489361)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 140.0, 98.75)","(71.0, 110.0, 83.33333333333333)","(26.0, 75.0, 63.333333333333336)","(31.0, 40.0, 38.15384615384615)","(101.0, 310.0, 210.0)"
14-12-2022 19:36:45.009223,"(4.2, 4.9, 4.802666666666666)","(13.0, 18.5, 16.833333333333332)","(17.0, 26.0, 25.0)","(61.0, 150.0, 87.5)","(9.0, 13.0, 12.542553191489361)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 140.0, 98.75)","(71.0, 110.0, 83.33333333333333)","(26.0, 75.0, 63.333333333333336)","(31.0, 40.0, 38.15384615384615)","(101.0, 310.0, 210.0)"
14-12-2022 19:36:46.356686,"(4.2, 4.8, 4.783333333333333)","(13.0, 18.5, 16.833333333333332)","(17.0, 26.0, 25.0)","(61.0, 150.0, 87.5)","(9.0, 13.0, 12.18867924528302)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 140.0, 98.75)","(71.0, 110.0, 83.33333333333333)","(26.0, 75.0, 68.0)","(31.0, 40.0, 38.15384615384615)","(101.0, 310.0, 210.0)"
14-12-2022 19:36:47.804768,"(4.2, 4.8, 4.783333333333333)","(13.0, 18.5, 16.833333333333332)","(17.0, 26.0, 25.0)","(61.0, 150.0, 87.5)","(9.0, 13.0, 12.18867924528302)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 140.0, 98.75)","(71.0, 110.0, 83.33333333333333)","(26.0, 75.0, 68.0)","(31.0, 40.0, 38.15384615384615)","(101.0, 310.0, 210.0)"
14-12-2022 19:36:49.367959,"(4.2, 4.8, 4.783333333333333)","(13.0, 18.5, 16.833333333333332)","(17.0, 26.0, 25.0)","(61.0, 150.0, 87.5)","(9.0, 13.0, 12.18867924528302)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 140.0, 98.75)","(71.0, 110.0, 83.33333333333333)","(26.0, 75.0, 68.0)","(31.0, 40.0, 38.15384615384615)","(101.0, 310.0, 210.0)"
14-12-2022 19:36:51.005023,"(4.2, 4.8, 4.783333333333333)","(13.0, 18.5, 16.833333333333332)","(17.0, 26.0, 25.0)","(61.0, 150.0, 87.5)","(9.0, 13.0, 12.022727272727273)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 140.0, 98.75)","(71.0, 110.0, 83.33333333333333)","(26.0, 80.0, 70.0)","(31.0, 42.0, 38.625)","(101.0, 310.0, 210.0)"
14-12-2022 19:36:52.600750,"(4.2, 4.8, 4.783333333333333)","(13.0, 18.5, 16.833333333333332)","(17.0, 26.0, 25.0)","(61.0, 150.0, 87.5)","(9.0, 13.0, 12.022727272727273)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 140.0, 98.75)","(71.0, 110.0, 83.33333333333333)","(26.0, 80.0, 70.0)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:36:54.126784,"(4.2, 4.8, 4.783333333333333)","(13.0, 18.5, 16.833333333333332)","(17.0, 28.0, 26.333333333333332)","(61.0, 150.0, 87.5)","(9.0, 13.0, 12.022727272727273)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 140.0, 98.75)","(71.0, 110.0, 83.33333333333333)","(26.0, 80.0, 70.0)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:36:55.638573,"(4.2, 4.8, 4.783333333333333)","(13.0, 18.5, 16.833333333333332)","(17.0, 28.0, 26.333333333333332)","(61.0, 150.0, 87.5)","(9.0, 13.0, 12.022727272727273)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 140.0, 98.75)","(71.0, 110.0, 83.33333333333333)","(26.0, 80.0, 70.0)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:36:57.561434,"(4.2, 4.8, 4.783333333333333)","(13.0, 18.5, 16.833333333333332)","(17.0, 28.0, 26.333333333333332)","(61.0, 150.0, 87.5)","(9.0, 13.0, 12.022727272727273)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 140.0, 98.75)","(71.0, 110.0, 83.33333333333333)","(26.0, 80.0, 70.0)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:36:59.218370,"(4.2, 4.9, 4.64235294117647)","(13.0, 18.5, 16.833333333333332)","(17.0, 28.0, 26.333333333333332)","(61.0, 150.0, 87.5)","(9.0, 13.0, 11.597826086956522)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 140.0, 98.75)","(71.0, 110.0, 83.33333333333333)","(26.0, 80.0, 70.0)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:37:00.791893,"(4.2, 4.9, 4.669473684210526)","(13.0, 18.5, 16.833333333333332)","(17.0, 28.0, 26.333333333333332)","(61.0, 150.0, 87.5)","(9.0, 13.0, 11.597826086956522)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 140.0, 98.75)","(71.0, 110.0, 83.33333333333333)","(26.0, 80.0, 70.0)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:37:02.470877,"(4.2, 4.9, 4.669473684210526)","(13.0, 18.5, 16.833333333333332)","(17.0, 28.0, 26.333333333333332)","(61.0, 150.0, 100.0)","(9.0, 13.0, 11.805555555555555)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 140.0, 115.0)","(71.0, 110.0, 90.0)","(26.0, 80.0, 75.0)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:37:04.171051,"(4.2, 4.9, 4.669473684210526)","(13.0, 18.5, 16.833333333333332)","(17.0, 28.0, 26.333333333333332)","(61.0, 150.0, 100.0)","(9.0, 13.0, 11.805555555555555)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 130.0, 115.0)","(71.0, 110.0, 90.0)","(26.0, 80.0, 75.0)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:37:05.832159,"(4.2, 4.9, 4.669473684210526)","(13.0, 18.5, 16.833333333333332)","(17.0, 28.0, 26.333333333333332)","(61.0, 150.0, 112.5)","(9.0, 13.0, 11.805555555555555)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 130.0, 115.0)","(71.0, 110.0, 100.0)","(26.0, 80.0, 75.83333333333334)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:37:07.362060,"(4.2, 4.9, 4.669473684210526)","(13.0, 18.5, 16.833333333333332)","(17.0, 28.0, 26.333333333333332)","(61.0, 150.0, 139.28571428571428)","(9.0, 13.0, 11.566666666666666)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 130.0, 115.0)","(71.0, 110.0, 100.0)","(26.0, 80.0, 75.83333333333334)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:37:09.205106,"(4.2, 4.9, 4.664516129032258)","(13.0, 18.5, 16.833333333333332)","(17.0, 28.0, 26.333333333333332)","(61.0, 110.0, 90.0)","(9.0, 13.0, 11.563829787234043)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 130.0, 115.0)","(71.0, 110.0, 100.0)","(26.0, 80.0, 75.83333333333334)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:37:10.870089,"(4.2, 4.9, 4.664516129032258)","(13.0, 18.5, 16.833333333333332)","(17.0, 28.0, 26.333333333333332)","(61.0, 100.0, 90.0)","(9.0, 13.0, 11.563829787234043)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 130.0, 115.0)","(71.0, 110.0, 100.0)","(26.0, 80.0, 75.83333333333334)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:37:12.520012,"(4.2, 4.9, 4.734782608695652)","(13.0, 18.5, 17.61764705882353)","(17.0, 28.0, 26.333333333333332)","(61.0, 100.0, 90.0)","(9.0, 13.0, 11.563829787234043)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 42.25)","(71.0, 130.0, 115.0)","(71.0, 110.0, 100.0)","(26.0, 80.0, 75.83333333333334)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:37:14.077557,"(4.2, 4.8, 4.734782608695652)","(13.0, 18.5, 17.61764705882353)","(17.0, 28.0, 26.333333333333332)","(61.0, 100.0, 90.0)","(9.0, 13.0, 11.563829787234043)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.685)","(26.0, 55.0, 41.4)","(71.0, 130.0, 115.0)","(71.0, 110.0, 100.0)","(26.0, 80.0, 75.83333333333334)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:37:15.628564,"(4.2, 4.8, 4.734782608695652)","(13.0, 18.5, 17.61764705882353)","(17.0, 28.0, 26.333333333333332)","(61.0, 100.0, 90.0)","(9.0, 13.0, 11.563829787234043)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.685)","(26.0, 55.0, 41.4)","(71.0, 130.0, 115.0)","(71.0, 110.0, 100.0)","(26.0, 80.0, 75.83333333333334)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:37:17.290768,"(4.0, 4.8, 4.734782608695652)","(13.0, 18.5, 17.61764705882353)","(18.0, 28.0, 26.333333333333332)","(61.0, 100.0, 90.0)","(9.0, 13.0, 11.563829787234043)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.685)","(26.0, 55.0, 41.4)","(71.0, 130.0, 98.75)","(61.0, 110.0, 100.0)","(26.0, 80.0, 75.83333333333334)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:37:18.899380,"(4.0, 4.8, 4.745454545454545)","(13.0, 18.5, 17.61764705882353)","(18.0, 28.0, 26.333333333333332)","(61.0, 100.0, 86.66666666666667)","(9.0, 13.0, 11.563829787234043)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.685)","(26.0, 55.0, 41.4)","(71.0, 140.0, 97.14285714285714)","(61.0, 110.0, 100.0)","(26.0, 80.0, 75.0)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:37:20.518231,"(4.0, 4.8, 4.745454545454545)","(13.0, 18.5, 17.61764705882353)","(18.0, 28.0, 26.333333333333332)","(61.0, 100.0, 86.66666666666667)","(9.0, 13.0, 11.563829787234043)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.685)","(26.0, 55.0, 41.4)","(71.0, 140.0, 97.14285714285714)","(61.0, 110.0, 100.0)","(26.0, 80.0, 75.0)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:37:22.169028,"(4.0, 4.8, 4.745454545454545)","(13.0, 18.5, 17.61764705882353)","(18.0, 28.0, 26.333333333333332)","(61.0, 100.0, 86.66666666666667)","(9.0, 13.0, 11.563829787234043)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.685)","(26.0, 55.0, 41.4)","(71.0, 140.0, 98.75)","(61.0, 110.0, 100.0)","(26.0, 80.0, 75.0)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:37:23.801499,"(4.0, 4.8, 4.791666666666666)","(13.0, 18.5, 17.61764705882353)","(18.0, 28.0, 26.333333333333332)","(61.0, 100.0, 93.33333333333333)","(9.0, 13.0, 11.563829787234043)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 41.4)","(71.0, 140.0, 98.75)","(61.0, 110.0, 100.0)","(26.0, 80.0, 75.0)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:37:25.422667,"(4.0, 4.8, 4.796153846153846)","(13.0, 18.5, 17.61764705882353)","(18.0, 28.0, 26.333333333333332)","(61.0, 100.0, 82.5)","(9.0, 13.0, 11.563829787234043)","(5.5, 7.0, 6.745454545454545)","(2.5, 2.72, 2.68)","(26.0, 55.0, 41.4)","(71.0, 140.0, 98.75)","(61.0, 110.0, 100.0)","(26.0, 80.0, 75.0)","(31.0, 42.0, 38.625)","(101.0, 310.0, 235.0)"
14-12-2022 19:37:27.072405,"(4.0, 4.9, 4.79433962264151)","(13.0, 18.5, 16.666666666666668)","(18.0, 28.0, 22.7)","(61.0, 120.0, 83.18181818181819)","(9.0, 13.0, 11.563829787234043)","(5.5, 7.0, 6.703225806451613)","(2.5, 2.72, 2.6533333333333333)","(26.0, 55.0, 43.666666666666664)","(71.0, 140.0, 100.71428571428571)","(61.0, 110.0, 104.28571428571428)","(26.0, 80.0, 76.42857142857143)","(31.0, 42.0, 39.0)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:28.708336,"(4.0, 4.9, 4.765060240963856)","(13.0, 18.5, 16.666666666666668)","(18.0, 29.0, 22.636363636363637)","(61.0, 120.0, 83.18181818181819)","(9.0, 13.0, 11.563829787234043)","(5.5, 7.0, 6.703225806451613)","(2.5, 2.72, 2.585)","(26.0, 55.0, 43.666666666666664)","(71.0, 140.0, 100.71428571428571)","(61.0, 110.0, 105.0)","(26.0, 85.0, 76.42857142857143)","(31.0, 42.0, 39.0)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:30.316665,"(4.0, 4.9, 4.765060240963856)","(13.0, 18.5, 16.666666666666668)","(18.0, 29.0, 22.636363636363637)","(61.0, 120.0, 83.18181818181819)","(9.0, 13.0, 11.563829787234043)","(5.5, 7.0, 6.703225806451613)","(2.5, 2.72, 2.585)","(26.0, 55.0, 46.5)","(71.0, 140.0, 100.71428571428571)","(61.0, 110.0, 105.0)","(26.0, 85.0, 76.42857142857143)","(31.0, 42.0, 39.0)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:31.999775,"(4.0, 4.9, 4.765060240963856)","(13.0, 18.5, 16.666666666666668)","(18.0, 29.0, 22.636363636363637)","(61.0, 120.0, 75.0)","(9.0, 13.0, 11.563829787234043)","(5.5, 7.0, 6.703225806451613)","(2.5, 2.72, 2.585)","(26.0, 55.0, 49.333333333333336)","(71.0, 140.0, 100.71428571428571)","(61.0, 110.0, 103.33333333333334)","(26.0, 85.0, 72.85714285714286)","(31.0, 42.0, 39.0)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:33.633716,"(4.0, 4.9, 4.765060240963856)","(13.0, 18.5, 16.666666666666668)","(18.0, 29.0, 22.636363636363637)","(61.0, 120.0, 87.0)","(9.0, 13.0, 11.563829787234043)","(5.5, 7.0, 6.703225806451613)","(2.5, 2.72, 2.585)","(26.0, 55.0, 49.333333333333336)","(71.0, 140.0, 100.71428571428571)","(61.0, 110.0, 103.33333333333334)","(26.0, 80.0, 72.85714285714286)","(31.0, 42.0, 39.0)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:35.380568,"(4.0, 4.9, 4.765060240963856)","(13.0, 18.5, 16.666666666666668)","(18.0, 29.0, 25.11111111111111)","(61.0, 120.0, 100.3125)","(9.0, 13.0, 12.53763440860215)","(5.5, 7.0, 6.653333333333333)","(2.5, 2.72, 2.5908108108108108)","(26.0, 55.0, 39.714285714285715)","(71.0, 140.0, 92.77777777777777)","(61.0, 110.0, 78.92857142857143)","(26.0, 80.0, 62.69230769230769)","(31.0, 42.0, 36.96551724137931)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:36.929095,"(4.0, 4.9, 4.869060773480663)","(13.0, 18.5, 16.666666666666668)","(18.0, 26.0, 25.11111111111111)","(61.0, 120.0, 100.3125)","(9.0, 13.0, 12.53763440860215)","(5.5, 6.8, 6.653333333333333)","(2.5, 2.68, 2.5908108108108108)","(26.0, 50.0, 39.714285714285715)","(71.0, 120.0, 92.77777777777777)","(61.0, 95.0, 78.92857142857143)","(26.0, 75.0, 62.69230769230769)","(31.0, 40.0, 36.96551724137931)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:38.596928,"(4.0, 4.9, 4.8968992248062015)","(13.0, 18.5, 17.583333333333332)","(18.0, 26.0, 23.333333333333332)","(61.0, 120.0, 100.3125)","(9.0, 13.0, 12.53763440860215)","(5.5, 6.8, 6.734328358208955)","(2.5, 2.68, 2.5752380952380953)","(26.0, 50.0, 39.714285714285715)","(71.0, 120.0, 92.77777777777777)","(61.0, 95.0, 72.5)","(26.0, 75.0, 62.69230769230769)","(31.0, 40.0, 36.96551724137931)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:40.288853,"(4.0, 4.9, 4.8968992248062015)","(13.0, 18.5, 17.583333333333332)","(18.0, 25.0, 23.0)","(61.0, 120.0, 100.3125)","(9.0, 13.0, 12.53763440860215)","(5.5, 6.8, 6.734328358208955)","(2.5, 2.68, 2.5752380952380953)","(26.0, 50.0, 39.714285714285715)","(71.0, 120.0, 99.0)","(61.0, 95.0, 72.5)","(26.0, 75.0, 62.69230769230769)","(31.0, 40.0, 36.96551724137931)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:42.008018,"(4.0, 4.9, 4.8968992248062015)","(13.0, 18.5, 17.583333333333332)","(18.0, 26.0, 23.333333333333332)","(61.0, 120.0, 100.3125)","(9.0, 13.0, 12.53763440860215)","(5.5, 6.8, 7.5836734693877546)","(2.5, 2.68, 2.5940625)","(26.0, 50.0, 42.8)","(71.0, 120.0, 99.0)","(61.0, 95.0, 72.5)","(26.0, 75.0, 67.5)","(31.0, 40.0, 36.96551724137931)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:43.594207,"(4.0, 4.9, 4.8968992248062015)","(13.0, 18.5, 17.583333333333332)","(18.0, 26.0, 23.333333333333332)","(61.0, 120.0, 100.3125)","(9.0, 13.0, 12.53763440860215)","(5.5, 7.6, 7.5836734693877546)","(2.5, 2.68, 2.5940625)","(26.0, 50.0, 42.8)","(71.0, 120.0, 99.0)","(61.0, 95.0, 72.5)","(26.0, 70.0, 67.5)","(31.0, 40.0, 36.96551724137931)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:45.258282,"(4.0, 4.9, 4.8968992248062015)","(13.0, 18.5, 16.666666666666668)","(18.0, 27.0, 22.833333333333332)","(61.0, 120.0, 100.3125)","(9.0, 13.0, 12.53763440860215)","(5.5, 7.8, 7.222222222222222)","(2.5, 2.68, 2.59304347826087)","(26.0, 50.0, 42.8)","(71.0, 120.0, 99.0)","(61.0, 95.0, 72.5)","(26.0, 70.0, 67.5)","(31.0, 40.0, 36.96551724137931)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:46.958371,"(4.0, 4.9, 4.8968992248062015)","(13.0, 18.5, 16.666666666666668)","(18.0, 27.0, 22.833333333333332)","(61.0, 120.0, 100.3125)","(9.0, 13.0, 12.520833333333334)","(5.5, 7.8, 7.444444444444445)","(2.5, 2.68, 2.536)","(26.0, 50.0, 42.8)","(71.0, 120.0, 99.0)","(61.0, 95.0, 68.0)","(26.0, 70.0, 67.5)","(31.0, 40.0, 36.96551724137931)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:48.460102,"(4.0, 4.9, 4.8968992248062015)","(13.0, 18.5, 16.666666666666668)","(18.0, 27.0, 22.833333333333332)","(61.0, 120.0, 100.3125)","(9.0, 13.0, 12.520833333333334)","(5.5, 7.8, 7.444444444444445)","(2.5, 2.68, 2.536)","(26.0, 50.0, 42.8)","(71.0, 120.0, 99.0)","(61.0, 95.0, 77.5)","(26.0, 70.0, 67.5)","(31.0, 40.0, 36.96551724137931)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:50.037810,"(4.0, 4.9, 4.8968992248062015)","(13.0, 18.5, 16.666666666666668)","(18.0, 27.0, 22.833333333333332)","(61.0, 120.0, 100.3125)","(9.0, 13.0, 12.520833333333334)","(5.5, 7.8, 7.444444444444445)","(2.5, 2.64, 2.63125)","(26.0, 50.0, 42.8)","(71.0, 120.0, 99.0)","(61.0, 90.0, 77.5)","(26.0, 70.0, 67.5)","(31.0, 40.0, 36.96551724137931)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:51.644555,"(4.0, 4.9, 4.8968992248062015)","(13.0, 18.5, 16.666666666666668)","(18.0, 27.0, 22.833333333333332)","(61.0, 120.0, 100.3125)","(9.0, 13.0, 12.520833333333334)","(5.5, 7.8, 7.444444444444445)","(2.5, 2.64, 2.63125)","(26.0, 50.0, 39.714285714285715)","(71.0, 120.0, 99.0)","(61.0, 90.0, 77.5)","(26.0, 70.0, 67.5)","(31.0, 40.0, 36.96551724137931)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:53.139901,"(4.0, 4.9, 4.8968992248062015)","(13.0, 18.5, 16.666666666666668)","(18.0, 27.0, 22.833333333333332)","(61.0, 120.0, 100.3125)","(9.0, 13.0, 12.520833333333334)","(5.5, 7.8, 7.444444444444445)","(2.5, 2.64, 2.63125)","(26.0, 50.0, 39.714285714285715)","(71.0, 120.0, 99.0)","(61.0, 90.0, 77.5)","(26.0, 70.0, 67.5)","(31.0, 40.0, 36.96551724137931)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:54.726911,"(4.0, 4.9, 4.8968992248062015)","(13.0, 18.5, 16.666666666666668)","(18.0, 27.0, 23.428571428571427)","(61.0, 120.0, 100.3125)","(9.0, 13.0, 12.520833333333334)","(5.5, 7.8, 7.444444444444445)","(2.5, 2.64, 2.63125)","(26.0, 50.0, 39.714285714285715)","(71.0, 120.0, 99.0)","(61.0, 90.0, 77.5)","(26.0, 70.0, 67.5)","(31.0, 40.0, 36.96551724137931)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:56.378317,"(4.0, 4.9, 4.8968992248062015)","(13.0, 18.5, 16.5)","(18.0, 27.0, 23.428571428571427)","(61.0, 120.0, 101.47058823529412)","(9.0, 13.0, 12.520833333333334)","(5.5, 7.8, 7.444444444444445)","(2.5, 2.64, 2.63125)","(26.0, 50.0, 39.714285714285715)","(71.0, 120.0, 99.0)","(61.0, 90.0, 77.5)","(26.0, 70.0, 67.5)","(31.0, 40.0, 36.96551724137931)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:58.000160,"(4.0, 4.9, 4.8968992248062015)","(13.0, 18.5, 16.5)","(18.0, 27.0, 23.428571428571427)","(61.0, 120.0, 101.47058823529412)","(9.0, 13.0, 12.520833333333334)","(5.5, 7.8, 7.8068965517241375)","(2.5, 2.64, 2.63125)","(26.0, 50.0, 39.714285714285715)","(71.0, 120.0, 99.0)","(61.0, 90.0, 77.5)","(26.0, 70.0, 60.55555555555556)","(31.0, 40.0, 36.96551724137931)","(101.0, 310.0, 260.0)"
14-12-2022 19:37:59.609548,"(4.0, 4.9, 4.8968992248062015)","(13.0, 18.5, 16.5)","(18.0, 27.0, 23.428571428571427)","(61.0, 120.0, 101.47058823529412)","(9.0, 13.0, 12.520833333333334)","(5.5, 8.0, 7.8068965517241375)","(2.5, 2.64, 2.63125)","(26.0, 50.0, 39.714285714285715)","(71.0, 120.0, 99.0)","(61.0, 90.0, 73.33333333333333)","(26.0, 65.0, 60.55555555555556)","(31.0, 40.0, 36.96551724137931)","(101.0, 310.0, 260.0)"
14-12-2022 19:38:01.186188,"(4.0, 5.0, 4.9044897959183675)","(13.0, 18.5, 16.5)","(18.0, 27.0, 23.428571428571427)","(61.0, 120.0, 101.47058823529412)","(9.0, 13.0, 12.520833333333334)","(5.5, 8.0, 7.725714285714286)","(2.5, 2.64, 2.63125)","(26.0, 50.0, 39.714285714285715)","(71.0, 120.0, 99.0)","(61.0, 90.0, 73.33333333333333)","(26.0, 65.0, 60.55555555555556)","(31.0, 40.0, 36.96551724137931)","(101.0, 310.0, 260.0)"
14-12-2022 19:38:02.828174,"(4.0, 5.0, 4.9044897959183675)","(13.0, 18.5, 16.5)","(18.0, 27.0, 24.142857142857142)","(61.0, 120.0, 101.47058823529412)","(9.0, 13.0, 12.520833333333334)","(5.5, 8.0, 7.725714285714286)","(2.5, 2.64, 2.63125)","(26.0, 50.0, 39.714285714285715)","(71.0, 120.0, 99.0)","(61.0, 90.0, 81.66666666666667)","(26.0, 65.0, 60.55555555555556)","(31.0, 40.0, 36.96551724137931)","(101.0, 310.0, 260.0)"
