,Rebel Boom,Chatty Mavis,Barbaras Angel,Off Grid,Goldstar Justice,Romeo,Maccys Girl,Regal Birdie
08-12-2022 13:31:22.003063,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 3.004090909090909)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:23.363176,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:24.809793,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:26.210281,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:27.631494,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:29.169854,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:30.792777,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:32.167078,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:33.469014,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:34.818718,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:36.220770,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:37.543914,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:38.862241,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:40.137297,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:41.452775,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:42.764023,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:44.014132,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:45.335418,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:46.697819,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:48.001723,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:49.278108,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:50.481483,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:51.784499,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:53.110050,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:54.388092,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:55.773425,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:57.125913,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:58.462149,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:31:59.749009,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:01.053360,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:02.458986,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:03.815731,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:05.270259,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:06.649860,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:08.012837,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:09.312252,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:10.542052,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:11.887834,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:13.277777,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:14.610295,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:15.980258,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:17.378120,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:18.751607,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:20.112590,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 30.090909090909093)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:21.443609,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:22.761822,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:24.086975,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:25.364448,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:26.672159,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:27.862994,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:29.149629,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:30.433409,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:31.758144,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:33.075242,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:34.410000,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:35.789559,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:37.137751,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:38.455798,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:39.770360,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:41.204182,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:42.767643,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:44.075243,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:45.347374,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:46.766274,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:48.181748,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:49.547883,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:50.804519,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:52.117842,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:53.445395,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.670000000000002)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:54.783699,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:56.094248,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:57.343038,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:58.639756,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:32:59.863073,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:33:01.009240,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:33:02.209307,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:33:03.385939,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:33:04.626753,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:33:05.897563,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
08-12-2022 13:33:07.185863,"(21.0, 250.0, 103.42857142857142)","(2.0, 3.15, 2.9576470588235293)","(14.0, 36.0, 32.64285714285714)","(14.0, 32.0, 29.3125)","(31.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.5, 13.5)","(2.6, 5.1, 3.951764705882353)"
