,Henty,California Longbow,Champions League,Rura Penthe,Blazing Rebel,Concentric,Cable Dancer,Bishop Rock
08-01-2023 14:10:23.637134,"(5.0, 6.4, 6.12)","(10.0, 18.0, 16.6)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.791666666666667)","(16.0, 32.0, 28.0)","(6.0, 11.5, 10.3125)","(16.0, 38.0, 29.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:25.001232,"(5.0, 6.4, 6.12)","(10.0, 18.0, 16.6)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.84375)","(16.0, 32.0, 26.0)","(6.0, 11.5, 10.3125)","(16.0, 38.0, 29.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:26.303869,"(5.0, 6.4, 6.12)","(10.0, 18.0, 16.6)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.84375)","(16.0, 30.0, 26.0)","(6.0, 11.5, 10.3125)","(16.0, 38.0, 29.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:27.597477,"(5.0, 6.4, 6.12)","(10.0, 18.0, 16.6)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.84375)","(16.0, 30.0, 26.0)","(6.0, 11.5, 10.3125)","(16.0, 38.0, 29.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:29.040311,"(5.0, 6.4, 6.12)","(10.0, 18.0, 16.6)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.84375)","(16.0, 30.0, 26.0)","(6.0, 11.5, 10.3125)","(16.0, 38.0, 29.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:30.361450,"(5.0, 6.4, 6.12)","(10.0, 18.0, 16.6)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.84375)","(16.0, 30.0, 26.0)","(6.0, 11.5, 10.3125)","(16.0, 38.0, 29.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:31.588111,"(5.0, 6.4, 6.12)","(10.0, 18.0, 16.6)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.84375)","(16.0, 30.0, 26.0)","(6.0, 11.5, 10.3125)","(16.0, 38.0, 29.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:32.734295,"(5.0, 6.4, 6.12)","(10.0, 18.0, 16.6)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.84375)","(16.0, 30.0, 26.0)","(6.0, 11.5, 10.3125)","(16.0, 38.0, 29.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:33.897186,"(5.0, 6.4, 6.12)","(10.0, 18.0, 17.375)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.84375)","(16.0, 30.0, 26.0)","(6.0, 11.5, 9.911111111111111)","(16.0, 38.0, 34.75)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:35.113907,"(5.0, 6.6, 6.266666666666667)","(10.0, 18.0, 17.375)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.791666666666667)","(16.0, 30.0, 26.0)","(6.0, 11.0, 9.911111111111111)","(16.0, 38.0, 34.75)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:36.341559,"(5.0, 6.6, 6.266666666666667)","(10.0, 18.0, 17.375)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.791666666666667)","(16.0, 30.0, 26.0)","(6.0, 11.0, 9.911111111111111)","(16.0, 38.0, 34.75)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:37.526835,"(5.0, 6.6, 6.28)","(10.0, 18.0, 17.375)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.791666666666667)","(16.0, 30.0, 26.0)","(6.0, 11.0, 9.911111111111111)","(16.0, 38.0, 34.75)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:38.749238,"(5.0, 6.6, 6.28)","(10.0, 18.0, 17.375)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.791666666666667)","(16.0, 30.0, 26.0)","(6.0, 11.0, 9.911111111111111)","(16.0, 38.0, 34.75)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:39.976247,"(5.0, 6.6, 6.28)","(10.0, 18.0, 17.375)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.791666666666667)","(16.0, 30.0, 26.0)","(6.0, 11.0, 9.911111111111111)","(16.0, 38.0, 34.75)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:41.214895,"(5.0, 6.6, 6.28)","(10.0, 18.0, 17.375)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.791666666666667)","(16.0, 30.0, 26.0)","(6.0, 11.0, 9.911111111111111)","(16.0, 38.0, 34.75)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:42.430892,"(5.0, 6.6, 6.28)","(10.0, 18.0, 17.375)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.791666666666667)","(16.0, 30.0, 26.0)","(6.0, 11.0, 9.911111111111111)","(16.0, 38.0, 34.75)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:43.575187,"(5.0, 6.6, 6.28)","(10.0, 18.0, 17.375)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.84375)","(16.0, 30.0, 26.0)","(6.0, 11.0, 9.911111111111111)","(16.0, 38.0, 34.75)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:44.729852,"(5.0, 6.6, 6.28)","(10.0, 18.0, 17.375)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.84375)","(16.0, 30.0, 26.0)","(6.0, 11.0, 9.911111111111111)","(16.0, 38.0, 34.75)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:45.909543,"(5.0, 6.6, 6.28)","(10.0, 18.0, 17.375)","(2.1, 2.34, 2.272258064516129)","(4.8, 6.0, 5.84375)","(16.0, 30.0, 26.0)","(6.0, 11.0, 9.911111111111111)","(16.0, 38.0, 34.75)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:47.039474,"(5.0, 6.6, 6.28)","(10.0, 18.0, 17.375)","(2.1, 2.34, 2.2875)","(4.8, 6.0, 5.84375)","(16.0, 30.0, 26.0)","(6.0, 11.0, 9.911111111111111)","(16.0, 38.0, 34.75)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:48.196778,"(5.0, 6.6, 6.28)","(10.0, 18.0, 17.375)","(2.1, 2.34, 2.289090909090909)","(4.8, 6.0, 5.84375)","(16.0, 30.0, 26.0)","(6.0, 11.0, 9.911111111111111)","(16.0, 38.0, 34.75)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:49.369866,"(5.0, 6.6, 6.28)","(10.0, 18.0, 16.863636363636363)","(2.1, 2.34, 2.289090909090909)","(4.8, 6.0, 5.84375)","(16.0, 30.0, 26.0)","(6.0, 11.0, 9.911111111111111)","(16.0, 38.0, 34.75)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:50.553453,"(5.0, 6.6, 6.28)","(10.0, 18.0, 16.863636363636363)","(2.1, 2.34, 2.289090909090909)","(4.8, 6.0, 5.84375)","(16.0, 30.0, 26.0)","(6.0, 11.0, 9.911111111111111)","(16.0, 38.0, 34.75)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:51.776333,"(5.0, 6.6, 6.28)","(10.0, 18.0, 16.863636363636363)","(2.1, 2.34, 2.289090909090909)","(4.8, 6.0, 5.84375)","(16.0, 30.0, 26.0)","(6.0, 11.0, 9.799999999999999)","(16.0, 38.0, 34.75)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:52.968949,"(5.0, 6.6, 6.28)","(10.0, 18.0, 16.863636363636363)","(2.1, 2.34, 2.289090909090909)","(4.8, 6.0, 5.84375)","(16.0, 30.0, 26.0)","(6.0, 11.0, 9.799999999999999)","(16.0, 38.0, 34.75)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:54.265714,"(5.0, 6.6, 6.28)","(10.0, 18.0, 15.666666666666666)","(2.1, 2.34, 2.289090909090909)","(4.8, 6.0, 5.84375)","(16.0, 30.0, 26.0)","(6.0, 11.0, 10.05)","(16.0, 38.0, 34.75)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:55.660473,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.666666666666666)","(2.1, 2.34, 2.289090909090909)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 38.0, 32.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:56.884149,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.289090909090909)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 38.0, 32.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:58.106141,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.289090909090909)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 38.0, 32.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:10:59.342757,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.289090909090909)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 38.0, 32.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:00.553561,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.289090909090909)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 38.0, 32.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:01.707966,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.289090909090909)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 38.0, 32.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:02.854316,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.289090909090909)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 38.0, 32.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:04.077117,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.289090909090909)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 38.0, 32.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:05.281640,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.289090909090909)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 38.0, 32.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:06.449233,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2842105263157895)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 38.0, 32.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:07.664218,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2842105263157895)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 38.0, 32.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:08.983757,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2842105263157895)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 38.0, 32.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:10.167742,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2842105263157895)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:11.334591,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2842105263157895)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:12.467451,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2842105263157895)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:13.619154,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2842105263157895)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:14.770756,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2842105263157895)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:15.836170,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2842105263157895)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:16.893004,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2842105263157895)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:17.956773,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2842105263157895)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:19.108479,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2842105263157895)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:20.285552,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2842105263157895)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:21.452499,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2842105263157895)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:22.690104,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2842105263157895)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:23.963715,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:25.247210,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:26.465978,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:27.635330,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.8)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:28.776364,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:29.863254,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:31.023717,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:32.238318,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:33.406210,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:34.719809,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.9)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:36.069647,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:37.431419,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:38.823023,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:40.156994,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:41.582623,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:42.833685,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:44.082106,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:45.485139,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:46.737695,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:47.977771,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:49.104063,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:50.250274,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:51.315841,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:52.415352,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:53.503273,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:54.535826,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:55.582360,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:56.739200,"(5.0, 6.6, 6.28)","(10.0, 16.0, 15.9375)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:57.880086,"(5.0, 6.6, 6.28)","(10.0, 17.0, 16.8125)","(2.1, 2.34, 2.2453571428571433)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:11:59.047167,"(5.0, 6.6, 6.28)","(10.0, 17.0, 16.8125)","(2.1, 2.3, 2.247826086956522)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:12:00.226738,"(5.0, 6.6, 6.28)","(10.0, 17.0, 16.8125)","(2.1, 2.3, 2.247826086956522)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:12:01.347808,"(5.0, 6.6, 6.28)","(10.0, 17.0, 16.8125)","(2.1, 2.3, 2.247826086956522)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:12:02.469357,"(5.0, 6.6, 6.28)","(10.0, 17.0, 16.8125)","(2.1, 2.3, 2.247826086956522)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:12:03.543277,"(5.0, 6.6, 6.219047619047619)","(10.0, 17.0, 16.625)","(2.1, 2.3, 2.247826086956522)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:12:04.638944,"(5.0, 6.6, 6.219047619047619)","(10.0, 17.0, 16.625)","(2.1, 2.3, 2.247826086956522)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:12:05.751753,"(5.0, 6.6, 6.219047619047619)","(10.0, 17.0, 16.625)","(2.1, 2.3, 2.247826086956522)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:12:06.839300,"(5.0, 6.6, 6.219047619047619)","(10.0, 17.0, 16.625)","(2.1, 2.3, 2.247826086956522)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:12:07.890324,"(5.0, 6.6, 6.219047619047619)","(10.0, 17.0, 16.625)","(2.1, 2.3, 2.247826086956522)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:12:08.917487,"(5.0, 6.6, 6.219047619047619)","(10.0, 17.0, 16.625)","(2.1, 2.3, 2.247826086956522)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:12:09.919921,"(5.0, 6.6, 6.219047619047619)","(10.0, 17.0, 16.625)","(2.1, 2.3, 2.247826086956522)","(4.8, 6.0, 5.866666666666666)","(16.0, 30.0, 26.0)","(6.0, 10.5, 10.05)","(16.0, 36.0, 31.0)","(101.0, 190.0, 122.5)"
