,Friday Thirteenth,Manic Mia,Outlook,Parabellum,Tackas Last Dance,Maywyns Honey,Zacharooni,Melati Boy,Tulhurst Blaster,Flirts Diva
05-01-2023 14:53:15.940916,"(71.0, 200.0, 123.33333333333334)","(61.0, 200.0, 110.0)","(1.6, 1.9, 1.8699999999999999)","(6.5, 11.0, 9.714285714285714)","(31.0, 85.0, 65.0)","(101.0, 200.0, 166.66666666666669)","(5.5, 6.2, 6.140000000000001)","(11.0, 18.5, 16.214285714285715)","(10.0, 16.0, 15.375)","(21.0, 34.0, 32.333333333333336)"
05-01-2023 14:53:17.509137,"(71.0, 180.0, 136.0)","(61.0, 200.0, 142.5)","(1.6, 1.9, 1.8824999999999998)","(6.5, 11.0, 10.181818181818182)","(31.0, 85.0, 65.0)","(101.0, 200.0, 171.42857142857144)","(5.5, 6.2, 6.140000000000001)","(11.0, 18.5, 16.214285714285715)","(10.0, 16.0, 15.375)","(21.0, 34.0, 32.333333333333336)"
05-01-2023 14:53:18.837635,"(71.0, 170.0, 113.33333333333334)","(61.0, 190.0, 142.5)","(1.6, 1.9, 1.855)","(6.5, 11.0, 10.066666666666666)","(31.0, 85.0, 65.0)","(101.0, 200.0, 171.42857142857144)","(5.5, 6.2, 6.140000000000001)","(11.0, 18.5, 16.214285714285715)","(10.0, 16.0, 18.076923076923077)","(21.0, 34.0, 32.333333333333336)"
05-01-2023 14:53:20.354413,"(71.0, 170.0, 113.125)","(61.0, 190.0, 142.5)","(1.6, 1.9, 1.9070588235294117)","(6.5, 10.5, 10.066666666666666)","(31.0, 85.0, 65.0)","(101.0, 200.0, 171.42857142857144)","(5.5, 6.2, 6.140000000000001)","(11.0, 18.5, 16.0)","(10.0, 19.0, 17.0)","(21.0, 34.0, 32.333333333333336)"
05-01-2023 14:53:21.899523,"(71.0, 160.0, 105.0)","(61.0, 190.0, 142.5)","(1.6, 1.91, 1.8585714285714285)","(6.5, 10.5, 10.25)","(31.0, 85.0, 65.0)","(101.0, 200.0, 171.42857142857144)","(5.5, 6.2, 6.12)","(11.0, 18.5, 15.25)","(10.0, 19.0, 17.4)","(21.0, 34.0, 32.333333333333336)"
05-01-2023 14:53:23.349446,"(71.0, 150.0, 97.14285714285714)","(61.0, 190.0, 142.5)","(1.6, 1.91, 1.8585714285714285)","(6.5, 10.5, 10.25)","(31.0, 85.0, 75.0)","(101.0, 200.0, 171.42857142857144)","(5.5, 6.2, 6.08)","(11.0, 18.5, 15.4)","(10.0, 19.0, 17.4)","(21.0, 34.0, 32.333333333333336)"
05-01-2023 14:53:24.699110,"(61.0, 140.0, 97.14285714285714)","(61.0, 190.0, 142.5)","(1.6, 1.91, 1.8585714285714285)","(6.5, 10.5, 10.25)","(31.0, 85.0, 75.0)","(101.0, 200.0, 171.42857142857144)","(5.5, 6.2, 5.816666666666667)","(11.0, 17.5, 15.7)","(10.0, 19.0, 17.8)","(21.0, 34.0, 32.333333333333336)"
05-01-2023 14:53:26.096395,"(61.0, 140.0, 102.5)","(61.0, 190.0, 142.5)","(1.6, 1.91, 1.8814285714285715)","(6.5, 10.5, 10.35)","(31.0, 85.0, 75.0)","(101.0, 200.0, 171.42857142857144)","(5.5, 5.9, 5.800000000000001)","(11.0, 16.5, 15.7)","(10.0, 19.0, 17.8)","(21.0, 34.0, 32.333333333333336)"
05-01-2023 14:53:27.429348,"(71.0, 140.0, 102.5)","(61.0, 190.0, 142.5)","(1.6, 1.91, 1.87)","(6.5, 10.5, 10.35)","(31.0, 85.0, 75.0)","(101.0, 200.0, 171.42857142857144)","(5.5, 5.9, 5.800000000000001)","(11.0, 16.5, 16.0)","(10.0, 19.0, 17.8)","(21.0, 34.0, 33.61538461538461)"
05-01-2023 14:53:28.806832,"(71.0, 140.0, 102.5)","(61.0, 190.0, 142.5)","(1.6, 1.91, 1.8959375)","(6.5, 10.5, 10.35)","(31.0, 85.0, 68.33333333333333)","(101.0, 200.0, 171.42857142857144)","(5.5, 5.9, 5.800000000000001)","(11.0, 17.0, 15.357142857142858)","(10.0, 19.0, 17.0)","(21.0, 34.0, 33.61538461538461)"
05-01-2023 14:53:30.191296,"(61.0, 140.0, 102.5)","(61.0, 190.0, 142.5)","(1.6, 1.91, 1.86)","(6.5, 10.5, 10.35)","(31.0, 85.0, 66.25)","(101.0, 200.0, 153.33333333333334)","(5.5, 5.9, 5.800000000000001)","(11.0, 16.5, 15.7)","(10.0, 19.0, 17.4)","(21.0, 34.0, 33.61538461538461)"
05-01-2023 14:53:31.555605,"(61.0, 140.0, 102.5)","(61.0, 190.0, 142.5)","(1.6, 1.91, 1.8466666666666667)","(6.5, 10.5, 10.35)","(31.0, 85.0, 70.0)","(101.0, 200.0, 185.0)","(5.5, 5.9, 5.800000000000001)","(11.0, 16.5, 16.0)","(10.0, 19.0, 17.666666666666668)","(21.0, 34.0, 33.2)"
05-01-2023 14:53:32.942758,"(61.0, 140.0, 102.5)","(61.0, 190.0, 152.5)","(1.6, 1.85, 1.8481818181818184)","(6.5, 10.5, 10.285714285714285)","(31.0, 90.0, 70.0)","(101.0, 230.0, 185.0)","(5.5, 5.9, 5.800000000000001)","(11.0, 17.0, 16.6)","(10.0, 19.0, 19.75)","(21.0, 34.0, 33.2)"
05-01-2023 14:53:34.625343,"(61.0, 140.0, 102.5)","(61.0, 210.0, 152.5)","(1.6, 1.85, 1.84980198019802)","(6.5, 11.0, 10.285714285714285)","(31.0, 90.0, 70.0)","(101.0, 230.0, 166.66666666666666)","(5.5, 5.9, 5.800000000000001)","(11.0, 18.0, 15.8125)","(10.0, 22.0, 20.3125)","(21.0, 34.0, 33.54545454545455)"
05-01-2023 14:53:36.192171,"(61.0, 140.0, 102.5)","(61.0, 210.0, 152.5)","(1.6, 1.85, 1.87)","(6.5, 11.0, 10.285714285714285)","(31.0, 90.0, 70.0)","(101.0, 220.0, 166.66666666666666)","(5.5, 5.9, 5.800000000000001)","(11.0, 18.0, 16.0)","(10.0, 22.0, 20.3125)","(21.0, 34.0, 33.54545454545455)"
05-01-2023 14:53:37.663124,"(61.0, 140.0, 102.5)","(61.0, 210.0, 152.5)","(1.6, 1.9, 1.875)","(6.5, 11.0, 10.285714285714285)","(31.0, 90.0, 70.0)","(101.0, 220.0, 166.66666666666666)","(5.5, 5.9, 5.757142857142857)","(11.0, 17.0, 15.666666666666666)","(10.0, 22.0, 19.25)","(21.0, 34.0, 33.54545454545455)"
05-01-2023 14:53:39.871655,"(61.0, 140.0, 102.5)","(61.0, 210.0, 152.5)","(1.6, 1.9, 1.875)","(6.5, 11.0, 10.285714285714285)","(31.0, 90.0, 70.0)","(101.0, 220.0, 166.66666666666666)","(5.5, 5.9, 5.757142857142857)","(11.0, 16.5, 15.428571428571429)","(10.0, 21.0, 19.25)","(21.0, 34.0, 33.54545454545455)"
05-01-2023 14:53:41.822167,"(61.0, 140.0, 102.5)","(61.0, 210.0, 112.5)","(1.6, 1.9, 1.87)","(6.5, 11.0, 10.285714285714285)","(31.0, 90.0, 95.0)","(101.0, 220.0, 197.14285714285714)","(5.5, 5.9, 5.677777777777778)","(11.0, 16.5, 15.428571428571429)","(11.0, 21.0, 19.25)","(21.0, 34.0, 33.54545454545455)"
05-01-2023 14:53:43.214381,"(61.0, 140.0, 102.5)","(61.0, 200.0, 112.5)","(1.6, 1.9, 1.853846153846154)","(6.5, 11.0, 10.285714285714285)","(31.0, 130.0, 95.0)","(101.0, 220.0, 217.5)","(5.5, 5.9, 5.585714285714285)","(11.0, 16.5, 14.714285714285714)","(11.0, 21.0, 19.25)","(21.0, 34.0, 33.0)"
05-01-2023 14:53:44.819639,"(61.0, 140.0, 102.5)","(61.0, 200.0, 130.0)","(1.6, 1.9, 1.853846153846154)","(6.5, 11.0, 10.285714285714285)","(31.0, 130.0, 93.33333333333334)","(101.0, 220.0, 217.5)","(5.5, 5.8, 5.585714285714285)","(11.0, 16.5, 14.714285714285714)","(11.0, 21.0, 19.25)","(21.0, 34.0, 33.0)"
05-01-2023 14:53:46.097850,"(61.0, 140.0, 102.5)","(61.0, 200.0, 130.0)","(1.6, 1.9, 1.853846153846154)","(6.5, 11.0, 9.818181818181818)","(31.0, 160.0, 93.33333333333334)","(101.0, 220.0, 155.0)","(5.5, 5.8, 5.585714285714285)","(11.0, 16.5, 14.714285714285714)","(12.0, 21.0, 19.25)","(21.0, 34.0, 33.0)"
05-01-2023 14:53:47.309010,"(61.0, 140.0, 102.5)","(61.0, 200.0, 130.0)","(1.6, 1.9, 1.8666666666666667)","(6.5, 10.0, 9.818181818181818)","(31.0, 160.0, 93.33333333333334)","(101.0, 200.0, 155.0)","(5.5, 5.8, 5.65)","(11.0, 16.5, 14.714285714285714)","(12.0, 21.0, 14.5)","(21.0, 34.0, 33.0)"
05-01-2023 14:53:48.740356,"(61.0, 140.0, 102.5)","(61.0, 200.0, 130.0)","(1.6, 1.9, 1.8785714285714286)","(6.5, 10.0, 9.854545454545454)","(31.0, 160.0, 86.66666666666667)","(101.0, 200.0, 175.0)","(5.0, 5.8, 5.666666666666667)","(11.0, 16.5, 14.666666666666666)","(12.0, 17.5, 16.3125)","(21.0, 34.0, 33.0)"
05-01-2023 14:53:50.205852,"(51.0, 140.0, 102.5)","(61.0, 200.0, 130.0)","(1.55, 1.9, 1.8586046511627907)","(7.0, 10.0, 9.854545454545454)","(31.0, 140.0, 86.66666666666667)","(101.0, 190.0, 182.5)","(5.0, 5.8, 5.711111111111111)","(11.0, 16.0, 14.444444444444445)","(12.0, 21.0, 18.666666666666668)","(21.0, 34.0, 33.0)"
05-01-2023 14:53:51.600478,"(51.0, 140.0, 102.5)","(61.0, 200.0, 130.0)","(1.55, 1.89, 1.8586046511627907)","(7.0, 10.0, 9.854545454545454)","(31.0, 140.0, 86.66666666666667)","(101.0, 190.0, 182.5)","(5.0, 5.8, 5.527272727272727)","(11.0, 16.0, 14.444444444444445)","(12.0, 21.0, 18.291666666666668)","(21.0, 34.0, 33.0)"
05-01-2023 14:53:52.932921,"(51.0, 140.0, 102.5)","(61.0, 200.0, 116.66666666666666)","(1.6, 1.97, 1.9558823529411764)","(7.0, 10.0, 9.854545454545454)","(31.0, 140.0, 86.66666666666667)","(81.0, 190.0, 182.5)","(5.0, 5.8, 5.533333333333333)","(11.0, 16.0, 14.75)","(12.0, 21.0, 18.291666666666668)","(21.0, 34.0, 33.0)"
05-01-2023 14:53:54.239681,"(51.0, 140.0, 102.5)","(61.0, 200.0, 142.14285714285714)","(1.6, 1.97, 1.9423076923076923)","(7.0, 10.0, 9.854545454545454)","(31.0, 140.0, 86.66666666666667)","(81.0, 190.0, 188.0)","(5.0, 5.6, 5.555555555555555)","(11.0, 15.5, 14.9)","(12.0, 21.0, 18.642857142857142)","(21.0, 34.0, 33.0)"
05-01-2023 14:53:55.676699,"(51.0, 140.0, 102.5)","(61.0, 200.0, 127.77777777777777)","(1.6, 1.97, 1.94)","(7.0, 10.0, 9.6)","(31.0, 140.0, 74.28571428571429)","(101.0, 200.0, 180.0)","(5.0, 5.6, 5.555555555555555)","(11.0, 15.5, 14.88888888888889)","(11.0, 21.0, 19.35)","(21.0, 34.0, 33.0)"
05-01-2023 14:53:57.093051,"(51.0, 140.0, 102.5)","(61.0, 200.0, 153.57142857142858)","(1.6, 1.94, 1.8680645161290323)","(7.0, 10.0, 9.6)","(31.0, 160.0, 90.0)","(101.0, 200.0, 180.0)","(5.0, 5.6, 5.533333333333333)","(11.0, 18.0, 14.761904761904763)","(11.0, 21.0, 19.35)","(21.0, 34.0, 32.666666666666664)"
05-01-2023 14:53:58.558599,"(51.0, 130.0, 103.33333333333333)","(61.0, 190.0, 151.66666666666669)","(1.6, 1.93, 1.8680645161290323)","(7.0, 10.0, 9.6)","(31.0, 150.0, 74.0)","(101.0, 200.0, 180.0)","(5.0, 5.6, 5.533333333333333)","(11.0, 18.0, 14.761904761904763)","(11.0, 21.0, 19.35)","(21.0, 34.0, 32.666666666666664)"
05-01-2023 14:53:59.967765,"(51.0, 130.0, 96.66666666666667)","(61.0, 190.0, 141.8181818181818)","(1.6, 1.93, 1.8839024390243901)","(7.0, 10.0, 9.945454545454545)","(31.0, 130.0, 72.0)","(101.0, 200.0, 191.11111111111111)","(5.0, 5.6, 5.555555555555555)","(11.0, 18.0, 16.227272727272727)","(11.0, 21.0, 19.35)","(21.0, 34.0, 32.666666666666664)"
05-01-2023 14:54:01.456456,"(51.0, 130.0, 96.66666666666667)","(61.0, 180.0, 127.5)","(1.6, 1.9, 1.8677777777777778)","(7.0, 10.0, 9.945454545454545)","(31.0, 120.0, 66.0)","(101.0, 200.0, 191.11111111111111)","(5.0, 5.6, 5.555555555555555)","(11.0, 17.5, 15.75)","(11.0, 21.0, 19.35)","(21.0, 34.0, 33.69230769230769)"
05-01-2023 14:54:02.797109,"(51.0, 130.0, 96.66666666666667)","(61.0, 180.0, 127.5)","(1.6, 1.89, 1.8673584905660376)","(7.0, 10.0, 9.957142857142857)","(31.0, 120.0, 66.0)","(101.0, 200.0, 191.11111111111111)","(5.0, 5.6, 5.5)","(11.0, 17.5, 15.75)","(11.0, 21.0, 19.35)","(21.0, 34.0, 33.69230769230769)"
05-01-2023 14:54:04.060074,"(51.0, 130.0, 96.66666666666667)","(61.0, 180.0, 127.5)","(1.6, 1.89, 1.9562907268170426)","(7.0, 10.0, 9.957142857142857)","(31.0, 120.0, 73.33333333333333)","(101.0, 200.0, 191.11111111111111)","(5.0, 5.6, 5.566666666666666)","(11.0, 17.5, 16.1)","(11.0, 21.0, 18.3)","(21.0, 34.0, 33.69230769230769)"
05-01-2023 14:54:05.502551,"(61.0, 120.0, 100.0)","(61.0, 170.0, 158.125)","(1.6, 2.0, 1.9979742765273312)","(7.0, 10.0, 9.957142857142857)","(31.0, 100.0, 70.0)","(101.0, 200.0, 183.33333333333334)","(5.0, 5.6, 5.533333333333333)","(11.0, 17.0, 15.458333333333334)","(11.0, 21.0, 18.3)","(21.0, 34.0, 33.69230769230769)"
05-01-2023 14:54:06.929496,"(61.0, 120.0, 95.0)","(61.0, 160.0, 107.6923076923077)","(1.6, 2.0, 1.9979742765273312)","(7.0, 10.0, 9.957142857142857)","(31.0, 100.0, 68.0)","(101.0, 200.0, 183.33333333333334)","(5.0, 5.6, 5.475)","(11.0, 16.5, 15.555555555555555)","(11.0, 21.0, 19.75)","(21.0, 34.0, 33.69230769230769)"
05-01-2023 14:54:08.213261,"(61.0, 120.0, 95.0)","(61.0, 150.0, 137.5)","(1.6, 2.0, 1.9985245901639344)","(7.0, 10.0, 9.957142857142857)","(31.0, 100.0, 68.0)","(101.0, 190.0, 183.33333333333334)","(5.0, 5.6, 5.475)","(11.0, 16.0, 15.555555555555555)","(11.0, 21.0, 19.75)","(21.0, 34.0, 33.69230769230769)"
05-01-2023 14:54:09.527186,"(61.0, 120.0, 98.57142857142857)","(61.0, 150.0, 141.66666666666669)","(1.6, 2.04, 2.0392553191489364)","(7.0, 10.0, 8.176470588235293)","(31.0, 100.0, 90.0)","(101.0, 190.0, 166.92307692307693)","(5.0, 6.2, 5.548275862068966)","(11.0, 16.0, 14.571428571428571)","(11.0, 21.0, 19.5)","(21.0, 34.0, 24.0)"
05-01-2023 14:54:10.781012,"(61.0, 120.0, 98.57142857142857)","(61.0, 150.0, 121.15384615384616)","(1.6, 2.04, 2.0391796875)","(7.0, 9.0, 8.076923076923077)","(31.0, 95.0, 90.0)","(101.0, 190.0, 171.11111111111111)","(5.0, 6.2, 5.65)","(11.0, 16.0, 14.571428571428571)","(11.0, 21.0, 19.5)","(21.0, 26.0, 43.33333333333333)"
05-01-2023 14:54:12.089929,"(61.0, 120.0, 98.57142857142857)","(61.0, 150.0, 121.15384615384616)","(1.6, 2.04, 2.0391796875)","(7.0, 9.0, 8.076923076923077)","(31.0, 95.0, 89.28571428571428)","(101.0, 180.0, 171.11111111111111)","(5.0, 5.9, 5.8090909090909095)","(11.0, 16.0, 14.333333333333334)","(11.0, 21.0, 19.5)","(21.0, 46.0, 41.55555555555556)"
05-01-2023 14:54:13.390687,"(61.0, 120.0, 98.84615384615384)","(61.0, 150.0, 121.15384615384616)","(1.6, 2.04, 2.0391796875)","(7.0, 8.8, 8.466666666666667)","(31.0, 95.0, 89.28571428571428)","(101.0, 180.0, 163.33333333333334)","(5.0, 5.9, 5.8090909090909095)","(11.0, 15.5, 14.333333333333334)","(11.0, 21.0, 19.5)","(21.0, 44.0, 41.55555555555556)"
05-01-2023 14:54:14.692743,"(61.0, 120.0, 95.0)","(61.0, 150.0, 121.15384615384616)","(1.6, 2.04, 2.0391796875)","(7.0, 8.8, 8.466666666666667)","(31.0, 95.0, 89.28571428571428)","(101.0, 180.0, 163.33333333333334)","(5.0, 5.9, 5.78888888888889)","(11.0, 15.5, 14.333333333333334)","(11.0, 21.0, 19.5)","(21.0, 44.0, 36.85714285714286)"
05-01-2023 14:54:16.006807,"(61.0, 120.0, 95.0)","(61.0, 150.0, 121.15384615384616)","(1.6, 2.04, 2.0391796875)","(7.0, 8.8, 8.261538461538462)","(31.0, 95.0, 89.28571428571428)","(101.0, 180.0, 171.11111111111111)","(5.0, 5.9, 5.833333333333334)","(11.0, 15.5, 14.333333333333334)","(11.0, 21.0, 19.625)","(21.0, 44.0, 38.6)"
05-01-2023 14:54:17.330954,"(61.0, 120.0, 95.0)","(61.0, 150.0, 121.15384615384616)","(1.6, 2.04, 1.9968197879858658)","(7.0, 8.8, 8.466666666666667)","(31.0, 95.0, 88.0)","(101.0, 180.0, 171.11111111111111)","(5.0, 5.9, 5.811111111111112)","(11.0, 15.5, 14.428571428571429)","(11.0, 21.0, 19.0)","(21.0, 42.0, 40.36363636363636)"
05-01-2023 14:54:18.750180,"(61.0, 120.0, 95.0)","(61.0, 150.0, 121.15384615384616)","(1.6, 2.0, 2.0307692307692307)","(7.0, 8.8, 8.466666666666667)","(31.0, 95.0, 75.0)","(101.0, 180.0, 163.33333333333334)","(5.0, 5.9, 5.811111111111112)","(11.0, 15.5, 14.3)","(11.0, 22.0, 18.73076923076923)","(21.0, 42.0, 40.2)"
05-01-2023 14:54:20.058666,"(61.0, 120.0, 103.33333333333333)","(61.0, 150.0, 121.15384615384616)","(1.6, 2.04, 2.0307692307692307)","(7.0, 8.8, 8.466666666666667)","(31.0, 95.0, 71.0)","(101.0, 180.0, 163.33333333333334)","(5.0, 5.9, 5.766666666666667)","(11.0, 15.5, 14.3)","(11.0, 22.0, 17.5)","(20.0, 42.0, 36.6)"
05-01-2023 14:54:21.354634,"(61.0, 120.0, 105.0)","(61.0, 150.0, 121.15384615384616)","(1.6, 2.06, 2.04)","(7.0, 8.8, 8.261538461538462)","(31.0, 95.0, 71.66666666666667)","(101.0, 180.0, 163.33333333333334)","(5.0, 5.9, 5.833333333333334)","(11.0, 15.5, 14.3)","(11.0, 21.0, 16.692307692307693)","(20.0, 38.0, 37.0)"
05-01-2023 14:54:22.641064,"(61.0, 120.0, 107.14285714285714)","(61.0, 150.0, 121.15384615384616)","(1.6, 2.06, 2.04)","(7.0, 8.8, 8.261538461538462)","(31.0, 95.0, 71.66666666666667)","(101.0, 180.0, 163.33333333333334)","(5.0, 5.9, 5.75)","(11.0, 15.5, 14.3)","(11.0, 21.0, 16.692307692307693)","(20.0, 38.0, 36.14285714285714)"
05-01-2023 14:54:23.912742,"(61.0, 230.0, 176.15384615384616)","(61.0, 150.0, 121.15384615384616)","(1.6, 2.06, 2.0424137931034485)","(7.0, 8.8, 8.657142857142858)","(31.0, 95.0, 71.0)","(101.0, 180.0, 163.33333333333334)","(5.0, 5.9, 5.129411764705882)","(11.0, 15.5, 15.038461538461538)","(11.0, 21.0, 16.666666666666668)","(20.0, 38.0, 34.0)"
05-01-2023 14:54:25.210851,"(61.0, 220.0, 205.55555555555554)","(61.0, 150.0, 121.15384615384616)","(1.6, 2.06, 1.9967441860465116)","(7.0, 8.8, 8.657142857142858)","(31.0, 95.0, 71.0)","(101.0, 180.0, 175.0)","(5.0, 5.3, 5.129411764705882)","(11.0, 15.5, 13.642857142857142)","(11.0, 21.0, 16.666666666666668)","(20.0, 38.0, 33.714285714285715)"
05-01-2023 14:54:26.435920,"(61.0, 220.0, 205.55555555555554)","(61.0, 150.0, 121.15384615384616)","(1.6, 2.06, 2.056603773584906)","(7.0, 9.0, 8.048275862068966)","(31.0, 95.0, 71.0)","(101.0, 180.0, 175.0)","(5.0, 5.3, 5.129411764705882)","(11.0, 17.5, 15.0)","(11.0, 21.0, 16.666666666666668)","(20.0, 38.0, 30.142857142857142)"
05-01-2023 14:54:27.685537,"(61.0, 220.0, 205.55555555555554)","(61.0, 150.0, 102.77777777777777)","(1.6, 2.06, 2.056603773584906)","(7.0, 9.0, 8.048275862068966)","(31.0, 95.0, 71.0)","(101.0, 180.0, 175.0)","(5.0, 5.3, 5.129411764705882)","(11.0, 16.5, 15.0)","(11.0, 21.0, 16.666666666666668)","(20.0, 38.0, 30.142857142857142)"
05-01-2023 14:54:29.019860,"(61.0, 220.0, 205.55555555555554)","(61.0, 150.0, 114.58333333333333)","(1.6, 2.06, 2.0987405541561714)","(7.0, 9.0, 8.148148148148149)","(31.0, 95.0, 71.0)","(101.0, 180.0, 175.0)","(5.0, 5.3, 5.129411764705882)","(11.0, 16.5, 14.75)","(11.0, 21.0, 18.0)","(20.0, 38.0, 30.142857142857142)"
05-01-2023 14:54:30.333417,"(61.0, 220.0, 190.0)","(61.0, 150.0, 105.55555555555556)","(1.6, 2.1, 2.09)","(7.0, 9.0, 7.807407407407407)","(31.0, 95.0, 71.0)","(101.0, 180.0, 175.0)","(5.0, 5.3, 5.129411764705882)","(11.0, 16.0, 14.75)","(11.0, 20.0, 17.0)","(20.0, 38.0, 30.142857142857142)"
05-01-2023 14:54:31.674361,"(61.0, 220.0, 190.0)","(61.0, 150.0, 119.23076923076923)","(1.6, 2.1, 2.0789473684210527)","(7.0, 9.0, 7.807407407407407)","(31.0, 95.0, 71.0)","(101.0, 180.0, 175.0)","(5.0, 5.3, 5.129411764705882)","(11.0, 16.0, 14.214285714285714)","(11.0, 20.0, 17.75)","(20.0, 38.0, 30.142857142857142)"
05-01-2023 14:54:32.973195,"(61.0, 220.0, 190.0)","(61.0, 150.0, 118.75)","(1.65, 2.1, 2.112093023255814)","(6.5, 9.0, 8.444444444444445)","(41.0, 95.0, 69.28571428571428)","(101.0, 180.0, 175.0)","(4.8, 5.3, 5.129411764705882)","(11.0, 16.0, 14.214285714285714)","(11.0, 20.0, 17.75)","(21.0, 38.0, 30.142857142857142)"
05-01-2023 14:54:34.262480,"(61.0, 220.0, 190.0)","(61.0, 150.0, 118.75)","(1.65, 2.14, 2.041061946902655)","(6.5, 8.8, 8.153846153846155)","(41.0, 95.0, 80.0)","(101.0, 180.0, 175.0)","(4.8, 5.3, 5.129411764705882)","(11.0, 16.0, 14.214285714285714)","(11.0, 20.0, 17.75)","(21.0, 38.0, 30.142857142857142)"
05-01-2023 14:54:35.603944,"(61.0, 220.0, 149.41176470588235)","(61.0, 150.0, 103.125)","(1.65, 2.1, 2.067638483965015)","(6.5, 8.8, 8.646153846153847)","(41.0, 90.0, 82.0)","(101.0, 180.0, 171.11111111111111)","(4.8, 5.3, 5.143243243243243)","(11.0, 16.0, 14.642857142857142)","(11.0, 20.0, 16.291666666666668)","(21.0, 38.0, 32.0)"
05-01-2023 14:54:36.849359,"(61.0, 220.0, 149.41176470588235)","(61.0, 150.0, 103.125)","(1.65, 2.1, 2.188888888888889)","(6.5, 8.8, 8.657142857142858)","(41.0, 90.0, 82.0)","(101.0, 180.0, 163.33333333333334)","(4.8, 5.3, 5.143243243243243)","(11.0, 15.5, 14.75)","(11.0, 19.5, 16.291666666666668)","(21.0, 38.0, 31.454545454545453)"
05-01-2023 14:54:38.134096,"(61.0, 220.0, 143.07692307692307)","(61.0, 150.0, 103.125)","(1.65, 2.2, 2.065)","(6.5, 8.8, 8.2)","(41.0, 90.0, 77.22222222222223)","(101.0, 180.0, 163.33333333333334)","(4.8, 5.3, 5.129411764705882)","(11.0, 15.5, 14.75)","(11.0, 19.5, 16.291666666666668)","(21.0, 38.0, 30.8)"
05-01-2023 14:54:39.447971,"(61.0, 210.0, 166.66666666666666)","(61.0, 150.0, 114.0)","(1.65, 2.2, 2.128)","(6.5, 8.8, 8.4)","(41.0, 85.0, 67.5)","(101.0, 180.0, 184.28571428571428)","(4.8, 5.3, 5.248214285714285)","(11.0, 15.5, 14.375)","(11.0, 19.5, 17.09375)","(21.0, 38.0, 32.714285714285715)"
05-01-2023 14:54:40.704303,"(61.0, 190.0, 166.66666666666666)","(61.0, 140.0, 116.25)","(1.65, 2.2, 2.09875)","(6.5, 8.8, 8.4)","(41.0, 80.0, 62.72727272727273)","(101.0, 190.0, 190.0)","(4.8, 5.3, 5.248214285714285)","(11.0, 15.0, 13.571428571428571)","(11.0, 19.5, 17.875)","(21.0, 34.0, 31.0)"
05-01-2023 14:54:41.963578,"(61.0, 180.0, 145.71428571428572)","(61.0, 130.0, 116.25)","(1.65, 2.2, 2.09875)","(6.5, 8.8, 8.4)","(41.0, 70.0, 59.54545454545455)","(101.0, 200.0, 196.66666666666666)","(4.8, 5.3, 5.244230769230769)","(11.0, 15.0, 14.0)","(11.0, 19.0, 16.5)","(21.0, 34.0, 30.25)"
05-01-2023 14:54:43.269654,"(61.0, 180.0, 135.0)","(61.0, 130.0, 116.25)","(1.65, 2.2, 2.223478260869565)","(6.5, 8.8, 6.703225806451613)","(41.0, 65.0, 60.5)","(101.0, 200.0, 196.66666666666666)","(4.8, 5.3, 4.712735849056604)","(11.0, 14.5, 14.4)","(11.0, 19.0, 18.65)","(21.0, 32.0, 29.583333333333336)"
05-01-2023 14:54:44.560379,"(61.0, 180.0, 140.0)","(61.0, 120.0, 100.0)","(1.65, 2.26, 2.219259259259259)","(6.5, 6.8, 6.866666666666666)","(41.0, 65.0, 60.0)","(101.0, 200.0, 195.0)","(4.8, 4.8, 4.71020942408377)","(11.0, 14.5, 15.029411764705882)","(11.0, 19.0, 20.833333333333332)","(21.0, 30.0, 33.27272727272727)"
05-01-2023 14:54:45.858077,"(61.0, 180.0, 142.5)","(61.0, 110.0, 99.0909090909091)","(1.65, 2.26, 2.224516129032258)","(6.5, 7.2, 6.905084745762712)","(41.0, 65.0, 57.5)","(101.0, 210.0, 195.0)","(4.8, 4.8, 4.71020942408377)","(11.0, 17.5, 16.53333333333333)","(11.0, 23.0, 20.25)","(21.0, 36.0, 29.571428571428573)"
05-01-2023 14:54:47.225155,"(61.0, 180.0, 137.14285714285714)","(61.0, 110.0, 99.0909090909091)","(1.65, 2.26, 2.224516129032258)","(6.5, 7.2, 6.905084745762712)","(41.0, 60.0, 57.5)","(101.0, 210.0, 192.0)","(4.8, 4.8, 4.71020942408377)","(11.0, 17.0, 16.333333333333332)","(11.0, 23.0, 18.083333333333332)","(21.0, 36.0, 31.5)"
05-01-2023 14:54:48.549710,"(61.0, 180.0, 161.25)","(61.0, 110.0, 90.0)","(1.65, 2.26, 2.2466666666666666)","(6.5, 7.2, 7.082926829268293)","(41.0, 60.0, 57.5)","(101.0, 210.0, 172.85714285714286)","(4.8, 4.8, 4.4216814159292035)","(11.0, 16.5, 14.916666666666666)","(11.0, 21.0, 18.083333333333332)","(21.0, 36.0, 31.5)"
05-01-2023 14:54:49.842202,"(61.0, 180.0, 142.5)","(61.0, 110.0, 98.88888888888889)","(1.65, 2.26, 2.2466666666666666)","(6.5, 7.2, 7.082926829268293)","(41.0, 60.0, 57.5)","(101.0, 180.0, 172.85714285714286)","(4.8, 4.5, 4.4216814159292035)","(11.0, 17.0, 14.916666666666666)","(11.0, 21.0, 18.5)","(21.0, 36.0, 31.5)"
