,Champagne Sunday,Chikira Lass,My Zoi,Beadman,Boston Strong Boy,Share Power
12-01-2023 13:12:42.460172,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.6589473684210527)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:12:43.568920,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:12:44.611039,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:12:45.648013,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:12:46.717213,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:12:47.811406,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:12:48.932412,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:12:50.014777,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:12:51.066105,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:12:52.219713,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:12:53.303138,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:12:54.323187,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:12:55.313847,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:12:56.443750,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:12:57.533316,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:12:58.655737,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:12:59.738225,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:00.799551,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:01.934867,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:02.993046,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:03.930325,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:05.027795,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:06.156103,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:07.264159,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:08.390646,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:09.504748,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:10.414660,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:11.514831,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:12.630726,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:13.660673,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.685)","(7.0, 9.6, 9.36)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:14.742316,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.85, 3.761111111111111)","(2.25, 2.7, 2.708)","(7.0, 9.6, 9.428571428571429)","(6.0, 8.8, 8.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:15.847926,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.708)","(7.0, 9.6, 9.428571428571429)","(6.0, 8.8, 8.55)","(31.0, 55.0, 45.625)"
12-01-2023 13:13:16.874107,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.708)","(7.0, 9.6, 9.428571428571429)","(6.0, 8.8, 8.55)","(31.0, 55.0, 45.625)"
12-01-2023 13:13:17.935755,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.708)","(7.0, 9.6, 9.371428571428572)","(6.0, 8.8, 8.7)","(31.0, 55.0, 45.625)"
12-01-2023 13:13:19.054037,"(7.0, 9.4, 9.188235294117648)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.6750000000000003)","(7.0, 9.6, 9.371428571428572)","(6.0, 9.0, 8.7)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:20.127348,"(7.0, 9.4, 9.040000000000001)","(3.0, 3.8, 3.7)","(2.25, 2.74, 2.6750000000000003)","(7.0, 9.6, 9.371428571428572)","(6.0, 9.0, 8.7)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:21.135961,"(7.0, 9.4, 9.040000000000001)","(3.0, 3.8, 3.7)","(2.25, 2.74, 2.6750000000000003)","(7.0, 9.6, 9.371428571428572)","(6.0, 9.0, 8.7)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:22.152621,"(7.0, 9.4, 9.040000000000001)","(3.0, 3.8, 3.7)","(2.25, 2.74, 2.6750000000000003)","(7.0, 9.6, 9.371428571428572)","(6.0, 9.0, 8.7)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:23.236779,"(7.0, 9.4, 9.040000000000001)","(3.0, 3.8, 3.7)","(2.25, 2.74, 2.6750000000000003)","(7.0, 9.6, 9.371428571428572)","(6.0, 9.0, 8.7)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:24.367107,"(7.0, 9.4, 9.040000000000001)","(3.0, 3.8, 3.7)","(2.25, 2.74, 2.683783783783784)","(7.0, 9.6, 9.257142857142856)","(6.0, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:25.495777,"(7.0, 9.4, 9.1)","(3.0, 3.8, 3.7)","(2.25, 2.74, 2.683783783783784)","(7.0, 9.6, 9.257142857142856)","(6.0, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:26.426689,"(7.0, 9.4, 9.1)","(3.0, 3.8, 3.7)","(2.25, 2.74, 2.683783783783784)","(7.0, 9.6, 9.257142857142856)","(6.0, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:27.563455,"(7.0, 9.4, 9.1)","(3.0, 3.8, 3.7)","(2.25, 2.74, 2.683783783783784)","(7.0, 9.6, 9.257142857142856)","(6.0, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:28.672655,"(7.0, 9.4, 9.1)","(3.0, 3.8, 3.7)","(2.25, 2.74, 2.683783783783784)","(7.0, 9.6, 9.257142857142856)","(6.0, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:29.645672,"(7.0, 9.4, 9.1)","(3.0, 3.8, 3.7)","(2.25, 2.74, 2.683783783783784)","(7.0, 9.6, 9.257142857142856)","(6.0, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:30.632192,"(7.0, 9.6, 9.12)","(3.0, 3.8, 3.7)","(2.25, 2.74, 2.683783783783784)","(7.0, 9.6, 9.257142857142856)","(6.0, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:31.720974,"(7.0, 9.6, 9.12)","(3.0, 3.8, 3.7)","(2.25, 2.74, 2.683783783783784)","(7.0, 9.6, 9.257142857142856)","(6.0, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:32.843365,"(7.0, 9.6, 9.12)","(3.0, 3.8, 3.7)","(2.25, 2.74, 2.683783783783784)","(7.0, 9.6, 9.257142857142856)","(6.0, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:33.992370,"(7.0, 9.6, 9.12)","(3.0, 3.8, 3.7)","(2.25, 2.74, 2.68)","(7.0, 9.6, 9.257142857142856)","(6.0, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:35.117475,"(7.0, 9.6, 9.12)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.68)","(7.0, 9.6, 9.257142857142856)","(6.0, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:36.141323,"(7.0, 9.4, 9.114285714285714)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.68)","(7.0, 9.6, 9.381818181818181)","(6.0, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:37.239773,"(7.0, 9.4, 9.114285714285714)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.68)","(7.0, 9.6, 9.381818181818181)","(6.0, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:38.351186,"(7.0, 9.4, 9.114285714285714)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.68)","(7.0, 9.6, 9.381818181818181)","(6.0, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:39.358041,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.68)","(7.0, 9.6, 9.381818181818181)","(5.5, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:40.415989,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.68)","(7.0, 9.6, 9.381818181818181)","(5.5, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:41.516049,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.68)","(7.0, 9.6, 9.381818181818181)","(5.5, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:42.550534,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.68)","(7.0, 9.6, 9.381818181818181)","(5.5, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:43.617184,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.68)","(7.0, 9.6, 9.381818181818181)","(5.5, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:44.721692,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.68)","(7.0, 9.6, 9.381818181818181)","(5.5, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:45.850252,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.68)","(7.0, 9.6, 9.381818181818181)","(5.5, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:46.912583,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.68)","(7.0, 9.6, 9.381818181818181)","(5.5, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:47.999618,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.68)","(7.0, 9.6, 9.381818181818181)","(5.5, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:48.957072,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.68)","(7.0, 9.6, 9.381818181818181)","(5.5, 9.0, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:50.091300,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.68)","(7.0, 9.6, 9.381818181818181)","(5.5, 9.0, 8.781818181818181)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:51.207399,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.68)","(7.0, 9.6, 9.381818181818181)","(5.5, 9.0, 8.781818181818181)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:52.215138,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.68)","(7.0, 9.6, 9.381818181818181)","(5.5, 9.0, 8.781818181818181)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:53.248373,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.68)","(7.0, 9.6, 9.381818181818181)","(5.5, 9.0, 8.781818181818181)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:54.366896,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.7)","(2.25, 2.72, 2.67)","(7.0, 9.6, 9.257142857142856)","(5.5, 9.0, 9.1)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:55.468282,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.675)","(2.25, 2.72, 2.6933333333333334)","(7.0, 9.6, 9.257142857142856)","(5.5, 9.4, 9.1)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:56.558601,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.675)","(2.25, 2.72, 2.6933333333333334)","(7.0, 9.6, 9.257142857142856)","(5.5, 9.4, 9.1)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:57.579927,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.675)","(2.25, 2.72, 2.6933333333333334)","(7.0, 9.6, 9.257142857142856)","(5.5, 9.4, 9.1)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:58.519675,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.675)","(2.25, 2.72, 2.6933333333333334)","(7.0, 9.6, 9.257142857142856)","(5.5, 9.4, 9.1)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:13:59.605398,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.8, 3.579411764705882)","(2.25, 2.7, 2.665714285714286)","(7.0, 9.6, 9.257142857142856)","(5.5, 9.4, 9.1)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:00.721700,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.75, 3.65)","(2.25, 2.7, 2.665714285714286)","(7.0, 9.6, 9.257142857142856)","(5.5, 9.4, 9.1)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:01.709359,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.75, 3.65)","(2.25, 2.7, 2.665714285714286)","(7.0, 9.6, 9.257142857142856)","(5.5, 9.4, 9.1)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:02.880098,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.75, 3.65)","(2.25, 2.7, 2.665714285714286)","(7.0, 9.6, 9.257142857142856)","(5.5, 9.4, 9.1)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:04.238314,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.75, 3.65)","(2.25, 2.7, 2.665714285714286)","(7.0, 9.6, 9.257142857142856)","(5.5, 9.4, 9.1)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:05.471933,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.75, 3.65)","(2.25, 2.7, 2.665714285714286)","(7.0, 9.6, 9.257142857142856)","(5.5, 9.4, 9.1)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:06.604517,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.75, 3.65)","(2.25, 2.7, 2.665714285714286)","(7.0, 9.6, 9.257142857142856)","(5.5, 9.4, 9.22857142857143)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:08.125454,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.75, 3.65)","(2.25, 2.7, 2.665714285714286)","(7.0, 9.6, 9.257142857142856)","(5.5, 9.4, 9.22857142857143)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:09.327185,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.75, 3.65)","(2.25, 2.7, 2.665714285714286)","(7.0, 9.6, 9.257142857142856)","(5.5, 9.4, 9.22857142857143)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:10.794113,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.75, 3.65)","(2.25, 2.7, 2.665714285714286)","(7.0, 9.6, 9.428571428571429)","(5.5, 9.4, 9.22857142857143)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:12.006727,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.75, 3.625)","(2.25, 2.7, 2.665714285714286)","(7.0, 9.6, 9.428571428571429)","(5.5, 9.4, 9.22857142857143)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:13.094976,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.7, 3.625)","(2.25, 2.7, 2.665714285714286)","(7.0, 9.6, 9.428571428571429)","(5.5, 9.4, 9.333333333333332)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:14.304986,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.7, 3.625)","(2.25, 2.7, 2.665714285714286)","(7.0, 9.6, 9.428571428571429)","(5.5, 9.6, 9.333333333333332)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:15.395801,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.7, 3.625)","(2.25, 2.7, 2.665714285714286)","(7.0, 9.6, 9.428571428571429)","(5.5, 9.6, 9.294736842105264)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:16.482216,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.7, 3.625)","(2.25, 2.7, 2.665714285714286)","(7.0, 9.6, 9.257142857142856)","(5.5, 9.8, 9.294736842105264)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:17.692258,"(7.5, 9.4, 9.114285714285714)","(3.0, 3.7, 3.625)","(2.25, 2.7, 2.665714285714286)","(7.0, 9.6, 9.257142857142856)","(5.5, 9.8, 9.294736842105264)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:18.825421,"(7.5, 9.6, 9.2)","(3.0, 3.7, 3.6)","(2.25, 2.7, 2.665714285714286)","(7.0, 9.6, 9.257142857142856)","(5.5, 9.8, 9.294736842105264)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:19.802428,"(7.5, 9.6, 9.2)","(3.0, 3.7, 3.6)","(2.25, 2.7, 2.665714285714286)","(7.0, 9.6, 9.257142857142856)","(5.5, 9.8, 9.294736842105264)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:20.952360,"(7.5, 9.6, 9.333333333333332)","(3.0, 3.7, 3.5533333333333332)","(2.25, 2.7, 2.67)","(7.0, 9.6, 9.37142857142857)","(5.5, 9.8, 9.22857142857143)","(31.0, 55.0, 42.5)"
12-01-2023 13:14:22.108549,"(7.5, 10.0, 9.775)","(3.0, 3.7, 3.516666666666667)","(2.25, 2.7, 2.67)","(7.0, 9.6, 9.37142857142857)","(5.5, 9.8, 9.22857142857143)","(31.0, 55.0, 42.5)"
12-01-2023 13:14:23.244590,"(7.5, 10.0, 9.775)","(3.0, 3.7, 3.4770270270270274)","(2.25, 2.7, 2.67)","(7.0, 9.6, 9.37142857142857)","(5.5, 9.8, 9.22857142857143)","(31.0, 55.0, 42.5)"
12-01-2023 13:14:24.365465,"(7.5, 11.5, 10.394736842105264)","(3.0, 3.65, 3.4716216216216216)","(2.25, 2.7, 2.67)","(7.0, 9.6, 9.37142857142857)","(5.5, 9.8, 9.22857142857143)","(31.0, 50.0, 42.5)"
12-01-2023 13:14:25.506732,"(7.5, 11.0, 10.507692307692308)","(3.0, 3.6, 3.466666666666667)","(2.25, 2.7, 2.67)","(7.0, 9.6, 9.37142857142857)","(5.5, 9.8, 9.22857142857143)","(31.0, 55.0, 42.5)"
12-01-2023 13:14:26.627926,"(7.5, 11.5, 10.394736842105264)","(3.0, 3.6, 3.4333333333333336)","(2.25, 2.7, 2.67)","(7.0, 9.6, 9.457142857142857)","(5.5, 9.8, 9.55)","(31.0, 55.0, 42.5)"
12-01-2023 13:14:27.798446,"(7.5, 12.0, 11.071428571428571)","(3.0, 3.7, 3.535)","(2.25, 2.7, 2.67)","(7.0, 9.8, 9.457142857142857)","(5.5, 9.8, 9.353846153846154)","(31.0, 55.0, 42.5)"
12-01-2023 13:14:28.887441,"(7.5, 12.0, 11.071428571428571)","(3.0, 3.6, 3.522222222222222)","(2.25, 2.7, 2.67)","(7.0, 9.8, 9.457142857142857)","(5.5, 9.6, 9.353846153846154)","(31.0, 55.0, 42.5)"
12-01-2023 13:14:29.930979,"(7.5, 11.5, 10.394736842105264)","(3.0, 3.6, 3.45)","(2.25, 2.7, 2.67)","(7.0, 9.8, 9.457142857142857)","(5.5, 9.6, 9.353846153846154)","(31.0, 55.0, 42.5)"
12-01-2023 13:14:31.016126,"(7.5, 11.0, 10.507692307692308)","(3.0, 3.6, 3.45)","(2.25, 2.7, 2.67)","(7.0, 9.8, 9.457142857142857)","(5.5, 9.6, 9.353846153846154)","(31.0, 55.0, 42.5)"
12-01-2023 13:14:32.071958,"(7.5, 12.0, 10.10909090909091)","(3.0, 3.6, 3.45)","(2.25, 2.7, 2.67)","(7.0, 9.8, 9.457142857142857)","(5.5, 9.6, 9.353846153846154)","(31.0, 55.0, 42.5)"
12-01-2023 13:14:33.080766,"(7.5, 11.5, 9.884615384615385)","(3.0, 3.6, 3.45)","(2.25, 2.7, 2.67)","(7.0, 9.8, 9.282758620689654)","(5.5, 9.6, 9.466666666666667)","(31.0, 55.0, 45.714285714285715)"
12-01-2023 13:14:34.139699,"(7.5, 12.0, 9.0)","(3.0, 3.6, 3.2399999999999998)","(2.25, 2.7, 2.67)","(7.0, 10.0, 9.457142857142857)","(5.5, 9.8, 9.466666666666667)","(31.0, 55.0, 45.714285714285715)"
12-01-2023 13:14:35.238164,"(7.5, 12.0, 10.8)","(3.0, 3.6, 3.4000000000000004)","(2.25, 2.7, 2.67)","(7.0, 9.8, 9.457142857142857)","(5.5, 9.8, 9.22857142857143)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:36.317205,"(7.5, 12.0, 10.8)","(3.0, 3.6, 3.45)","(2.25, 2.7, 2.67)","(7.0, 9.8, 9.457142857142857)","(5.5, 9.8, 9.22857142857143)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:37.325283,"(7.5, 12.0, 10.8)","(3.0, 3.6, 3.45)","(2.25, 2.7, 2.67)","(7.0, 9.8, 9.457142857142857)","(5.5, 9.8, 9.22857142857143)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:38.331298,"(7.5, 12.0, 10.0)","(3.0, 3.6, 3.45)","(2.25, 2.7, 2.67)","(7.0, 9.8, 9.457142857142857)","(5.5, 9.8, 9.22857142857143)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:39.381020,"(7.5, 12.0, 10.0)","(3.0, 3.6, 3.45)","(2.25, 2.7, 2.67)","(7.0, 9.8, 9.457142857142857)","(5.5, 9.8, 9.22857142857143)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:14:40.542985,"(7.5, 11.0, 9.428571428571429)","(3.0, 3.6, 3.45)","(2.25, 2.76, 2.7044444444444444)","(7.0, 9.8, 9.457142857142857)","(5.5, 9.8, 9.22857142857143)","(31.0, 55.0, 42.857142857142854)"
