,African Angel,I Came To Dance,Organized Chaos,Well See,Peach Be With Q,Queen Wiggy,Sharp Catch
15-12-2022 11:18:58.231738,"(4.2, 5.5, 5.478260869565218)","(4.0, 5.4, 4.9714285714285715)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.166666666666666)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.75)"
15-12-2022 11:18:59.206864,"(4.2, 5.5, 5.478260869565218)","(4.0, 5.4, 4.9714285714285715)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.166666666666666)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.75)"
15-12-2022 11:19:00.318103,"(4.2, 5.5, 5.480769230769231)","(4.0, 5.3, 4.98)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.166666666666666)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.75)"
15-12-2022 11:19:01.464419,"(4.2, 5.5, 5.480769230769231)","(4.0, 5.3, 4.98)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.166666666666666)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.75)"
15-12-2022 11:19:02.554767,"(4.2, 5.5, 5.480769230769231)","(4.0, 5.3, 4.98)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.166666666666666)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.75)"
15-12-2022 11:19:03.479273,"(4.2, 5.5, 5.480769230769231)","(4.0, 5.3, 4.98)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.166666666666666)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.75)"
15-12-2022 11:19:04.441927,"(4.2, 5.5, 5.480769230769231)","(4.0, 5.3, 4.957142857142857)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.0)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.75)"
15-12-2022 11:19:05.446427,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.3, 4.957142857142857)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.166666666666666)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.75)"
15-12-2022 11:19:06.585329,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.3, 4.957142857142857)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.166666666666666)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.6)"
15-12-2022 11:19:07.683002,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.6, 8.899999999999999)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.25)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.6)"
15-12-2022 11:19:08.736306,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.6, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.25)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.6)"
15-12-2022 11:19:09.726704,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.8, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.25)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.6)"
15-12-2022 11:19:10.701854,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.8, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.25)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.6)"
15-12-2022 11:19:11.730242,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.8, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.25)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.6)"
15-12-2022 11:19:12.753763,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.8, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.25)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.6)"
15-12-2022 11:19:13.822668,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.8, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.25)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.6)"
15-12-2022 11:19:14.814438,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.8, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.25)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.6)"
15-12-2022 11:19:15.778279,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.8, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.25)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.6)"
15-12-2022 11:19:16.706578,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.8, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.25)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:17.725666,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:18.846653,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:19.930134,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:20.984158,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:21.949502,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:22.905002,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:23.885658,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:24.969847,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:26.052516,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:27.109788,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:28.148461,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:29.094257,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.8, 9.285714285714286)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:30.043265,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:31.084597,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.8, 9.285714285714286)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:32.153762,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.8, 9.285714285714286)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:33.153221,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 5.0)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:34.183012,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 4.836363636363637)","(7.5, 9.8, 9.285714285714286)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:35.102366,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 4.836363636363637)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:36.041098,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.2, 4.836363636363637)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:36.994245,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:37.965501,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:38.896376,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:39.863403,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.8, 9.285714285714286)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:40.889892,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.6, 9.285714285714286)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:41.961270,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.8, 9.285714285714286)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:42.956996,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.8, 9.285714285714286)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:43.988424,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.6, 9.285714285714286)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:44.951200,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.8, 9.285714285714286)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:45.897795,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:46.968950,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 8.777777777777779)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:48.005457,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 8.777777777777779)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:49.018140,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:50.072627,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:51.104237,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:52.057388,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:53.119834,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:54.126857,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 8.777777777777779)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:55.157047,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:56.232818,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:57.346014,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.285714285714286)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:58.386119,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.8, 9.285714285714286)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:19:59.492494,"(4.2, 5.5, 5.481481481481482)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:20:00.562103,"(4.2, 5.5, 5.333333333333333)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.8, 9.285714285714286)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 15.9375)"
15-12-2022 11:20:01.669654,"(4.2, 5.5, 5.314285714285714)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.8, 9.285714285714286)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 16.5, 16.666666666666668)"
15-12-2022 11:20:02.765857,"(4.2, 5.5, 5.314285714285714)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:03.824003,"(4.2, 5.5, 5.314285714285714)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:04.863310,"(4.2, 5.5, 5.314285714285714)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:05.980897,"(4.2, 5.5, 5.314285714285714)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:07.039671,"(4.2, 5.5, 5.314285714285714)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.6, 9.142857142857142)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:08.108877,"(4.2, 5.5, 5.230769230769231)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 8.777777777777779)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:09.190264,"(4.2, 5.5, 5.230769230769231)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 8.777777777777779)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:10.203264,"(4.2, 5.5, 5.230769230769231)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:11.321961,"(4.2, 5.5, 5.230769230769231)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 8.777777777777779)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:12.504155,"(4.2, 5.5, 5.230769230769231)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:13.628039,"(4.2, 5.5, 5.230769230769231)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:14.773313,"(4.2, 5.5, 5.261363636363637)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 12.642857142857142)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:15.874397,"(4.2, 5.5, 5.261363636363637)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 13.038461538461538)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:16.917466,"(4.2, 5.5, 5.2)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 13.038461538461538)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:18.050969,"(4.2, 5.5, 5.15625)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 13.038461538461538)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:19.198452,"(4.2, 5.5, 5.15625)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 13.038461538461538)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:20.292964,"(4.2, 5.5, 5.128205128205128)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 13.038461538461538)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:21.397389,"(4.2, 5.5, 5.128205128205128)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 13.038461538461538)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:22.467489,"(4.2, 5.5, 5.128205128205128)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.0)","(4.8, 6.2, 6.122580645161291)","(8.5, 13.5, 13.038461538461538)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:23.571939,"(4.2, 5.5, 5.191489361702128)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.05)","(4.8, 6.2, 6.0285714285714285)","(8.5, 13.5, 13.18421052631579)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:24.624929,"(4.2, 5.5, 5.191489361702128)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.05)","(4.8, 6.2, 6.0285714285714285)","(8.5, 13.5, 13.18421052631579)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:25.692485,"(4.2, 5.5, 5.191489361702128)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.05)","(4.8, 6.2, 6.0285714285714285)","(8.5, 13.5, 13.18421052631579)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:26.857276,"(4.2, 5.5, 5.191489361702128)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.05)","(4.8, 6.2, 6.0285714285714285)","(8.5, 13.5, 13.18421052631579)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:27.953170,"(4.2, 5.5, 5.191489361702128)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.4, 9.37142857142857)","(4.8, 6.2, 5.96)","(8.5, 13.5, 13.18421052631579)","(5.5, 6.4, 6.378947368421053)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:28.998360,"(4.2, 5.5, 5.191489361702128)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.6, 9.37142857142857)","(4.8, 6.2, 5.96)","(8.5, 13.5, 13.18421052631579)","(5.5, 6.4, 6.266666666666667)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:30.042840,"(4.2, 5.4, 5.257142857142857)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.6, 9.37142857142857)","(4.8, 6.2, 5.96)","(8.5, 13.5, 13.18421052631579)","(5.5, 6.4, 6.266666666666667)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:31.156540,"(4.2, 5.4, 5.257142857142857)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.6, 9.37142857142857)","(4.8, 6.2, 5.96)","(8.5, 13.5, 13.18421052631579)","(5.5, 6.4, 6.266666666666667)","(12.0, 17.0, 16.666666666666668)"
15-12-2022 11:20:32.237578,"(4.2, 5.4, 5.257142857142857)","(4.0, 5.1, 4.871428571428571)","(7.5, 9.6, 9.37142857142857)","(4.8, 6.2, 5.96)","(8.5, 13.5, 13.18421052631579)","(5.5, 6.4, 6.266666666666667)","(12.0, 17.0, 16.666666666666668)"
