,Culvie Bun,Nighthawk Swift,Goldstar Glenys,Homebush Honey,Tatis,Diamond Warrior,Yoshi Moon,Barbaras Angel
05-01-2023 14:11:09.887253,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 9.72)","(7.5, 12.5, 11.125)","(4.4, 9.8, 7.81904761904762)","(3.6, 6.0, 4.863157894736842)","(10.0, 18.5, 12.700000000000001)","(8.0, 15.0, 9.0)","(11.0, 26.0, 23.53846153846154)"
05-01-2023 14:11:11.048954,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 9.72)","(7.5, 12.5, 11.125)","(4.4, 9.8, 7.81904761904762)","(3.6, 6.0, 4.92)","(10.0, 18.5, 12.700000000000001)","(8.0, 15.0, 9.0)","(11.0, 26.0, 23.53846153846154)"
05-01-2023 14:11:12.274411,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 9.72)","(7.5, 12.5, 11.125)","(4.4, 9.8, 7.81904761904762)","(3.6, 6.0, 4.7)","(10.0, 18.5, 12.700000000000001)","(8.0, 15.0, 9.0)","(11.0, 26.0, 23.53846153846154)"
05-01-2023 14:11:13.307188,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 9.72)","(7.5, 12.5, 11.125)","(4.4, 9.8, 7.81904761904762)","(3.6, 5.8, 5.292307692307692)","(10.0, 18.5, 12.700000000000001)","(8.0, 15.0, 9.0)","(11.0, 26.0, 23.53846153846154)"
05-01-2023 14:11:14.354968,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 9.72)","(7.5, 12.5, 11.125)","(4.4, 9.8, 7.81904761904762)","(3.6, 5.6, 5.292307692307692)","(10.0, 18.5, 12.700000000000001)","(8.0, 15.0, 9.0)","(11.0, 26.0, 23.53846153846154)"
05-01-2023 14:11:15.347501,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 9.72)","(7.5, 12.5, 11.125)","(4.4, 9.8, 7.81904761904762)","(3.6, 5.6, 5.0285714285714285)","(10.0, 18.5, 12.700000000000001)","(8.0, 15.0, 9.0)","(11.0, 26.0, 23.53846153846154)"
05-01-2023 14:11:16.487338,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 9.72)","(7.5, 12.5, 11.125)","(4.4, 9.8, 7.81904761904762)","(3.6, 5.6, 5.0285714285714285)","(10.0, 18.5, 12.700000000000001)","(8.0, 15.0, 9.0)","(11.0, 26.0, 23.53846153846154)"
05-01-2023 14:11:17.565863,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 9.72)","(7.5, 12.5, 11.125)","(4.4, 9.8, 7.81904761904762)","(3.6, 5.6, 4.253846153846154)","(10.0, 18.5, 15.9)","(8.0, 15.0, 9.0)","(11.0, 26.0, 23.53846153846154)"
05-01-2023 14:11:18.662247,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 9.8)","(7.5, 12.5, 11.125)","(4.4, 9.8, 7.81904761904762)","(3.6, 5.3, 4.207142857142857)","(10.0, 18.5, 15.9)","(8.0, 15.0, 9.0)","(11.0, 26.0, 24.22222222222222)"
05-01-2023 14:11:19.771034,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 9.8)","(7.5, 12.5, 11.125)","(4.4, 9.8, 6.661538461538462)","(3.6, 5.3, 4.207142857142857)","(10.0, 18.5, 12.833333333333334)","(8.0, 15.0, 9.0)","(11.0, 26.0, 24.22222222222222)"
05-01-2023 14:11:20.925409,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 9.8)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 6.661538461538462)","(3.6, 5.3, 4.207142857142857)","(10.0, 18.5, 12.833333333333334)","(8.0, 15.0, 9.0)","(11.0, 26.0, 24.22222222222222)"
05-01-2023 14:11:22.073107,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 9.8)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 6.661538461538462)","(3.6, 5.3, 4.207142857142857)","(10.0, 18.5, 12.833333333333334)","(8.0, 15.0, 9.0)","(11.0, 26.0, 23.53846153846154)"
05-01-2023 14:11:23.286299,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 9.8)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 6.661538461538462)","(3.6, 5.3, 4.742857142857143)","(10.0, 18.5, 12.833333333333334)","(8.0, 15.0, 9.0)","(11.0, 26.0, 23.53846153846154)"
05-01-2023 14:11:24.567030,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 10.466666666666667)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 6.661538461538462)","(3.6, 5.2, 4.742857142857143)","(10.0, 18.5, 12.833333333333334)","(8.0, 15.0, 9.0)","(11.0, 26.0, 23.53846153846154)"
05-01-2023 14:11:26.030129,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 6.661538461538462)","(3.6, 5.2, 4.742857142857143)","(10.0, 18.5, 12.833333333333334)","(8.0, 15.0, 9.0)","(11.0, 26.0, 23.53846153846154)"
05-01-2023 14:11:27.326867,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 6.661538461538462)","(3.6, 5.2, 4.742857142857143)","(10.0, 18.5, 12.833333333333334)","(8.0, 15.0, 9.0)","(11.0, 26.0, 23.53846153846154)"
05-01-2023 14:11:28.538291,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 6.661538461538462)","(3.6, 5.2, 4.6)","(10.0, 18.5, 12.833333333333334)","(8.0, 15.0, 9.0)","(11.0, 26.0, 23.53846153846154)"
05-01-2023 14:11:29.882619,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 6.661538461538462)","(3.6, 5.0, 4.85)","(10.0, 18.5, 12.833333333333334)","(8.0, 15.0, 9.0)","(11.0, 26.0, 23.53846153846154)"
05-01-2023 14:11:31.294973,"(4.8, 8.4, 6.228571428571429)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 6.661538461538462)","(3.6, 5.1, 4.4125000000000005)","(10.0, 18.5, 12.833333333333334)","(8.0, 15.0, 9.0)","(11.0, 26.0, 23.53846153846154)"
05-01-2023 14:11:32.722841,"(4.8, 8.4, 5.866666666666666)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.6, 4.9, 3.836842105263158)","(10.0, 18.5, 12.833333333333334)","(8.0, 15.0, 9.0)","(11.0, 26.0, 24.22222222222222)"
05-01-2023 14:11:33.919536,"(4.8, 8.4, 5.933333333333334)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.6, 5.0, 4.0)","(10.0, 18.5, 12.833333333333334)","(8.0, 15.0, 9.0)","(11.0, 26.0, 24.22222222222222)"
05-01-2023 14:11:34.984037,"(4.8, 8.4, 5.933333333333334)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.6, 4.9, 4.13421052631579)","(10.0, 18.5, 12.833333333333334)","(8.0, 15.0, 9.0)","(11.0, 26.0, 24.22222222222222)"
05-01-2023 14:11:36.195239,"(4.8, 8.4, 5.933333333333334)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.6, 4.8, 4.175)","(10.0, 18.5, 12.833333333333334)","(8.0, 15.0, 9.0)","(11.0, 26.0, 24.22222222222222)"
05-01-2023 14:11:37.229543,"(4.8, 8.4, 5.933333333333334)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.6, 4.7, 4.175)","(10.0, 18.5, 12.833333333333334)","(8.0, 15.0, 9.0)","(11.0, 26.0, 24.22222222222222)"
05-01-2023 14:11:38.335139,"(4.8, 8.4, 5.933333333333334)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.6, 4.6, 4.072222222222222)","(10.0, 18.5, 12.833333333333334)","(8.0, 15.0, 9.0)","(11.0, 26.0, 24.22222222222222)"
05-01-2023 14:11:39.415335,"(4.8, 8.4, 5.933333333333334)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.6, 4.6, 4.072222222222222)","(10.0, 18.5, 12.833333333333334)","(8.0, 15.0, 9.0)","(11.0, 26.0, 23.181818181818183)"
05-01-2023 14:11:40.848368,"(4.8, 8.4, 7.018181818181818)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.6, 4.6, 4.072222222222222)","(10.0, 19.0, 13.0)","(8.0, 15.0, 9.0)","(11.0, 26.0, 21.0)"
05-01-2023 14:11:42.060590,"(4.8, 8.4, 7.018181818181818)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.6, 4.6, 4.1033333333333335)","(10.0, 19.0, 13.0)","(8.0, 15.0, 9.0)","(11.0, 26.0, 21.0)"
05-01-2023 14:11:43.194957,"(4.8, 8.4, 7.018181818181818)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.6, 4.5, 4.1033333333333335)","(10.0, 19.0, 13.0)","(8.0, 15.0, 9.0)","(11.0, 26.0, 21.0)"
05-01-2023 14:11:44.348337,"(4.8, 8.4, 7.018181818181818)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.6, 4.5, 4.1033333333333335)","(10.0, 19.0, 13.0)","(8.0, 15.0, 9.0)","(11.0, 26.0, 21.0)"
05-01-2023 14:11:45.568974,"(4.8, 8.4, 7.018181818181818)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.6, 4.5, 4.1033333333333335)","(10.0, 19.0, 12.833333333333334)","(8.0, 15.0, 9.0)","(11.0, 26.0, 21.0)"
05-01-2023 14:11:46.648648,"(4.8, 8.4, 7.018181818181818)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.6, 4.5, 4.1033333333333335)","(10.0, 18.5, 15.9)","(8.0, 15.0, 9.0)","(11.0, 26.0, 21.0)"
05-01-2023 14:11:47.875749,"(4.6, 8.4, 7.018181818181818)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.5, 4.5, 4.333333333333333)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 26.0, 21.0)"
05-01-2023 14:11:49.033429,"(4.6, 8.4, 7.018181818181818)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 26.0, 21.0)"
05-01-2023 14:11:50.148433,"(4.6, 8.4, 7.018181818181818)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 26.0, 21.0)"
05-01-2023 14:11:51.217536,"(4.6, 8.4, 7.714285714285714)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 26.0, 21.0)"
05-01-2023 14:11:52.311784,"(4.6, 8.6, 7.014285714285714)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 26.0, 21.0)"
05-01-2023 14:11:53.434512,"(4.6, 8.6, 6.75)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 5.64)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 26.0, 21.0)"
05-01-2023 14:11:54.511736,"(4.6, 8.6, 6.75)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.144262295081967)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 26.0, 21.0)"
05-01-2023 14:11:55.629711,"(4.6, 8.6, 6.75)","(6.5, 11.0, 7.32)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 6.784615384615385)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 26.0, 21.0)"
05-01-2023 14:11:56.800585,"(4.6, 8.6, 6.75)","(6.5, 11.0, 10.233333333333334)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.450000000000001)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 26.0, 21.0)"
05-01-2023 14:11:57.860131,"(4.6, 8.6, 6.75)","(6.5, 11.0, 8.2)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.450000000000001)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 26.0, 21.0)"
05-01-2023 14:11:58.872014,"(4.6, 8.6, 6.75)","(6.5, 11.0, 9.646153846153846)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 8.233333333333334)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 26.0, 21.0)"
05-01-2023 14:11:59.924853,"(4.6, 8.6, 6.75)","(6.5, 11.0, 9.646153846153846)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 8.200000000000001)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 26.0, 21.166666666666664)"
05-01-2023 14:12:01.019474,"(4.6, 8.6, 6.75)","(6.5, 11.0, 9.646153846153846)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 26.0, 21.166666666666664)"
05-01-2023 14:12:02.186482,"(4.6, 8.6, 6.75)","(6.5, 11.0, 9.646153846153846)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 26.0, 21.166666666666664)"
05-01-2023 14:12:03.293669,"(4.6, 8.6, 6.75)","(6.5, 11.0, 9.646153846153846)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 26.0, 21.166666666666664)"
05-01-2023 14:12:04.479254,"(4.6, 8.6, 6.75)","(6.5, 11.0, 9.646153846153846)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 26.0, 22.3)"
05-01-2023 14:12:05.537418,"(4.6, 8.6, 6.75)","(6.5, 11.0, 9.646153846153846)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 22.3)"
05-01-2023 14:12:06.554489,"(4.6, 8.6, 6.75)","(6.5, 11.0, 9.646153846153846)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 22.3)"
05-01-2023 14:12:07.601945,"(4.6, 8.6, 6.75)","(6.5, 11.0, 9.646153846153846)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 22.3)"
05-01-2023 14:12:08.619200,"(4.6, 8.6, 6.98125)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 22.3)"
05-01-2023 14:12:09.661133,"(4.6, 8.6, 6.75)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 22.3)"
05-01-2023 14:12:10.754081,"(4.6, 8.6, 6.75)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 22.3)"
05-01-2023 14:12:11.838957,"(4.6, 8.6, 6.75)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 22.3)"
05-01-2023 14:12:12.983615,"(4.6, 8.6, 6.847368421052631)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 22.3)"
05-01-2023 14:12:14.107952,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 22.3)"
05-01-2023 14:12:15.470372,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 22.3)"
05-01-2023 14:12:16.748237,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 22.3)"
05-01-2023 14:12:17.833185,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:18.928264,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:19.996215,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.5, 10.733333333333334)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:20.997098,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.0, 11.04)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:22.013475,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.0, 11.04)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:23.152502,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.0, 11.04)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:24.695028,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.0, 11.04)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:25.825419,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.0, 11.04)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:27.001669,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.0, 11.04)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:28.188923,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.0, 11.04)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:29.295095,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.0, 11.04)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:30.346693,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.0, 11.04)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:31.470825,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.0, 11.04)","(4.4, 9.8, 9.33)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.566666666666666)","(8.0, 15.0, 9.0)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:32.594645,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 9.133333333333333)","(7.5, 12.0, 11.04)","(4.4, 9.8, 8.88)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.5, 12.4)","(8.0, 15.0, 10.166666666666666)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:33.668517,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 8.9)","(7.5, 12.0, 11.04)","(4.4, 9.8, 8.88)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.0, 12.4)","(8.0, 14.5, 10.166666666666666)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:34.922203,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 8.9)","(7.5, 12.0, 11.04)","(4.4, 9.8, 8.88)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.0, 12.4)","(8.0, 14.5, 10.166666666666666)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:36.208853,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 10.3)","(7.5, 12.0, 11.04)","(4.4, 9.8, 8.88)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.0, 12.4)","(8.0, 14.5, 10.166666666666666)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:37.666753,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 10.3)","(7.5, 12.0, 11.04)","(4.4, 9.8, 8.88)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.0, 12.4)","(8.0, 14.5, 10.166666666666666)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:39.003799,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 10.3)","(7.5, 12.0, 11.04)","(4.4, 9.8, 8.88)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.0, 12.4)","(8.0, 14.5, 10.166666666666666)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:40.200796,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 10.3)","(7.5, 12.0, 11.04)","(4.4, 9.8, 8.88)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.0, 12.4)","(8.0, 14.5, 10.166666666666666)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:41.387685,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 10.3)","(7.5, 12.0, 11.04)","(4.4, 9.8, 8.88)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.0, 12.4)","(8.0, 14.5, 10.166666666666666)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:42.589653,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 10.3)","(7.5, 12.0, 11.04)","(4.4, 9.8, 8.88)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.0, 12.4)","(8.0, 14.5, 10.166666666666666)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:43.771699,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 10.3)","(7.5, 12.0, 11.04)","(4.4, 9.8, 8.88)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.0, 12.4)","(8.0, 14.5, 10.166666666666666)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:44.808558,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 10.3)","(7.5, 12.0, 11.04)","(4.4, 9.8, 8.88)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.0, 12.4)","(8.0, 14.5, 10.166666666666666)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:45.829676,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 10.314285714285713)","(7.5, 12.0, 11.04)","(4.4, 9.8, 8.86)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.0, 12.4)","(8.0, 14.5, 10.166666666666666)","(12.0, 25.0, 18.5)"
05-01-2023 14:12:46.942196,"(4.6, 8.6, 6.858823529411764)","(6.5, 11.0, 10.314285714285713)","(7.5, 12.0, 11.04)","(4.4, 9.8, 8.86)","(3.5, 4.5, 4.342105263157895)","(10.0, 18.0, 12.4)","(8.0, 14.5, 10.166666666666666)","(12.0, 25.0, 18.5)"
