,Fighting Boxer,Zoha Bale,Arbys Lucy,Ten Dollar Slaps,Earthworm Jim,Gucci Girl,Nana Judy,Poppys Pride
07-12-2022 20:07:55.122510,"(16.0, 50.0, 34.09090909090909)","(1.75, 2.5, 1.9825)","(81.0, 610.0, 340.0)","(8.0, 16.5, 11.754545454545454)","(2.6, 4.3, 3.8561290322580644)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 582.5)","(11.0, 28.0, 13.0)"
07-12-2022 20:07:56.356378,"(16.0, 50.0, 34.09090909090909)","(1.75, 2.5, 1.9825)","(81.0, 610.0, 340.0)","(8.0, 16.5, 11.754545454545454)","(2.6, 4.3, 3.8561290322580644)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 582.5)","(11.0, 28.0, 13.0)"
07-12-2022 20:07:57.565407,"(16.0, 50.0, 34.09090909090909)","(1.75, 2.5, 1.9825)","(81.0, 610.0, 340.0)","(8.0, 16.5, 11.754545454545454)","(2.6, 4.3, 3.8561290322580644)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 561.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:07:58.656420,"(16.0, 50.0, 34.09090909090909)","(1.75, 2.48, 1.933421052631579)","(81.0, 610.0, 340.0)","(8.0, 16.5, 11.754545454545454)","(2.6, 4.3, 3.8561290322580644)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 563.3333333333334)","(11.0, 28.0, 13.0)"
07-12-2022 20:07:59.841529,"(16.0, 50.0, 40.41666666666667)","(1.75, 2.46, 1.9616666666666667)","(81.0, 610.0, 340.0)","(8.0, 16.5, 11.754545454545454)","(2.6, 4.3, 3.8561290322580644)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 563.3333333333334)","(11.0, 28.0, 13.0)"
07-12-2022 20:08:01.088482,"(16.0, 50.0, 40.41666666666667)","(1.75, 2.46, 2.1548979591836734)","(81.0, 610.0, 340.0)","(8.0, 16.5, 11.754545454545454)","(2.6, 4.3, 3.8561290322580644)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 563.3333333333334)","(11.0, 28.0, 13.0)"
07-12-2022 20:08:02.595555,"(16.0, 50.0, 40.41666666666667)","(1.75, 2.46, 2.4166666666666665)","(81.0, 610.0, 340.0)","(8.0, 16.5, 14.633333333333333)","(2.6, 4.3, 4.1325)","(15.0, 40.0, 34.57142857142857)","(91.0, 650.0, 563.3333333333334)","(11.0, 28.0, 13.4)"
07-12-2022 20:08:04.018582,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.44, 2.2333333333333334)","(81.0, 610.0, 568.4615384615385)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.57142857142857)","(91.0, 650.0, 565.0)","(11.0, 27.0, 13.4)"
07-12-2022 20:08:05.365544,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.44, 2.2333333333333334)","(81.0, 610.0, 568.4615384615385)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.57142857142857)","(91.0, 650.0, 603.6363636363637)","(11.0, 27.0, 13.4)"
07-12-2022 20:08:06.675997,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.44, 2.36375)","(81.0, 610.0, 568.4615384615385)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.57142857142857)","(91.0, 650.0, 565.0)","(11.0, 27.0, 13.4)"
07-12-2022 20:08:07.910413,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.44, 2.36375)","(81.0, 610.0, 542.5)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.57142857142857)","(91.0, 650.0, 563.3333333333334)","(11.0, 27.0, 13.4)"
07-12-2022 20:08:09.135782,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.44, 2.39)","(81.0, 610.0, 542.5)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.57142857142857)","(91.0, 650.0, 563.3333333333334)","(11.0, 27.0, 13.4)"
07-12-2022 20:08:10.363724,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.46, 2.39)","(81.0, 610.0, 561.3636363636363)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.57142857142857)","(91.0, 650.0, 565.0)","(11.0, 27.0, 13.4)"
07-12-2022 20:08:11.635507,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.46, 2.39)","(81.0, 610.0, 561.3636363636363)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.57142857142857)","(91.0, 650.0, 565.0)","(11.0, 27.0, 13.4)"
07-12-2022 20:08:13.013950,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.48, 2.4077777777777776)","(81.0, 610.0, 520.8333333333334)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.57142857142857)","(91.0, 650.0, 563.3333333333334)","(11.0, 27.0, 13.4)"
07-12-2022 20:08:14.363666,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.48, 2.0776190476190477)","(81.0, 610.0, 520.8333333333334)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.57142857142857)","(91.0, 650.0, 563.3333333333334)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:15.682130,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.48, 2.0776190476190477)","(81.0, 610.0, 520.8333333333334)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.57142857142857)","(91.0, 650.0, 565.0)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:17.213034,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.48, 2.0776190476190477)","(81.0, 610.0, 561.8181818181818)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.57142857142857)","(91.0, 650.0, 603.6363636363637)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:18.517883,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.48, 2.0776190476190477)","(81.0, 610.0, 521.6666666666666)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.57142857142857)","(91.0, 650.0, 565.0)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:19.967463,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.48, 1.9681250000000001)","(81.0, 610.0, 520.8333333333334)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.57142857142857)","(91.0, 650.0, 563.3333333333334)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:21.184350,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.48, 1.9681250000000001)","(81.0, 610.0, 532.8571428571429)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.57142857142857)","(91.0, 650.0, 563.3333333333334)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:22.367060,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.48, 2.3744444444444444)","(81.0, 610.0, 520.8333333333334)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.08333333333333)","(91.0, 650.0, 565.0)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:23.560895,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.44, 2.322)","(81.0, 610.0, 583.25)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.714285714285715)","(91.0, 650.0, 603.6363636363637)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:24.748140,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.44, 2.322)","(81.0, 610.0, 561.3636363636363)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.714285714285715)","(91.0, 650.0, 603.6363636363637)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:26.087125,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.44, 2.322)","(81.0, 610.0, 520.8333333333334)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.714285714285715)","(91.0, 650.0, 565.0)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:27.303449,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.44, 2.322)","(81.0, 610.0, 520.8333333333334)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.714285714285715)","(91.0, 650.0, 565.0)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:28.600462,"(16.0, 48.0, 45.67857142857143)","(1.75, 2.44, 2.25875)","(81.0, 610.0, 520.8333333333334)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.714285714285715)","(91.0, 650.0, 563.3333333333334)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:29.838202,"(16.0, 48.0, 44.0)","(1.75, 2.44, 2.25875)","(81.0, 610.0, 520.8333333333334)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.714285714285715)","(91.0, 650.0, 563.3333333333334)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:31.093435,"(16.0, 48.0, 44.0)","(1.75, 2.44, 2.2025)","(81.0, 610.0, 520.8333333333334)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.714285714285715)","(91.0, 650.0, 565.0)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:32.366968,"(16.0, 48.0, 44.0)","(1.75, 2.4, 2.3337499999999998)","(81.0, 610.0, 561.8181818181818)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.714285714285715)","(91.0, 650.0, 565.0)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:33.527365,"(16.0, 48.0, 44.0)","(1.75, 2.4, 2.3337499999999998)","(81.0, 610.0, 561.8181818181818)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.714285714285715)","(91.0, 650.0, 565.0)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:34.798827,"(16.0, 48.0, 44.0)","(1.75, 2.4, 2.1908333333333334)","(81.0, 610.0, 521.6666666666666)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1325)","(15.0, 38.0, 34.714285714285715)","(91.0, 650.0, 563.3333333333334)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:36.027174,"(16.0, 48.0, 44.0)","(1.75, 2.42, 2.3337499999999998)","(81.0, 610.0, 522.5)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1352)","(15.0, 38.0, 34.714285714285715)","(91.0, 650.0, 565.0)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:37.251961,"(16.0, 48.0, 44.0)","(1.75, 2.4, 2.3337499999999998)","(81.0, 610.0, 522.5)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1352)","(15.0, 38.0, 34.714285714285715)","(91.0, 650.0, 565.0)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:38.529337,"(16.0, 48.0, 44.0)","(1.75, 2.4, 2.3337499999999998)","(81.0, 610.0, 562.2727272727273)","(8.0, 16.0, 14.633333333333333)","(2.6, 4.2, 4.1352)","(15.0, 38.0, 34.714285714285715)","(91.0, 650.0, 603.6363636363637)","(11.0, 27.0, 15.666666666666668)"
07-12-2022 20:08:39.780262,"(16.0, 48.0, 43.9375)","(1.75, 2.4, 1.911842105263158)","(81.0, 610.0, 545.0)","(8.0, 16.0, 15.18)","(2.6, 4.2, 4.1352)","(15.0, 38.0, 35.1875)","(91.0, 650.0, 525.0)","(11.0, 27.0, 24.57142857142857)"
07-12-2022 20:08:40.947840,"(16.0, 48.0, 44.44444444444444)","(1.75, 2.4, 1.911842105263158)","(81.0, 610.0, 545.0)","(8.0, 16.0, 15.18)","(2.6, 4.2, 4.1352)","(15.0, 38.0, 35.1875)","(91.0, 650.0, 525.0)","(11.0, 27.0, 24.733333333333334)"
07-12-2022 20:08:42.135027,"(16.0, 48.0, 44.8)","(1.75, 2.32, 1.8959615384615385)","(81.0, 610.0, 545.0)","(8.5, 16.0, 15.369230769230768)","(2.6, 4.2, 4.112222222222222)","(15.0, 38.0, 35.1875)","(101.0, 650.0, 525.0)","(11.0, 27.0, 23.421052631578945)"
07-12-2022 20:08:43.423470,"(16.0, 48.0, 44.8)","(1.75, 2.28, 1.988)","(81.0, 610.0, 545.0)","(8.5, 16.0, 15.369230769230768)","(2.6, 4.2, 4.114444444444445)","(15.0, 38.0, 35.1875)","(101.0, 650.0, 525.0)","(11.0, 27.0, 23.421052631578945)"
07-12-2022 20:08:44.711504,"(16.0, 48.0, 45.33333333333333)","(1.75, 2.24, 1.9437499999999999)","(81.0, 610.0, 524.1666666666666)","(8.5, 16.0, 12.571428571428571)","(2.6, 4.2, 3.975)","(15.0, 38.0, 33.6)","(101.0, 650.0, 568.3333333333334)","(11.0, 27.0, 24.46153846153846)"
07-12-2022 20:08:45.991714,"(16.0, 48.0, 41.7)","(1.75, 2.22, 1.951875)","(81.0, 610.0, 546.25)","(8.5, 16.0, 13.66)","(2.6, 4.2, 3.9753846153846153)","(15.0, 38.0, 35.3125)","(101.0, 650.0, 601.0)","(11.0, 27.0, 16.333333333333332)"
07-12-2022 20:08:47.336969,"(16.0, 48.0, 44.125)","(1.75, 2.22, 1.9769999999999999)","(81.0, 610.0, 538.5714285714286)","(8.5, 16.0, 13.15)","(2.6, 4.2, 3.9757894736842108)","(15.0, 38.0, 34.5)","(101.0, 650.0, 601.0)","(11.0, 27.0, 23.8)"
07-12-2022 20:08:48.606247,"(16.0, 48.0, 42.916666666666664)","(1.75, 2.18, 2.0833333333333335)","(81.0, 610.0, 538.5714285714286)","(8.5, 16.0, 11.066666666666666)","(2.6, 4.2, 4.0344)","(15.0, 38.0, 36.0)","(101.0, 650.0, 601.0)","(11.0, 27.0, 24.090909090909093)"
07-12-2022 20:08:49.864302,"(16.0, 48.0, 42.916666666666664)","(1.75, 2.18, 2.086666666666667)","(81.0, 610.0, 443.3333333333333)","(8.5, 16.0, 11.4)","(2.6, 4.2, 4.545624999999999)","(15.0, 55.0, 40.57142857142857)","(101.0, 650.0, 552.0)","(11.0, 27.0, 23.555555555555557)"
07-12-2022 20:08:51.112483,"(16.0, 55.0, 34.54545454545455)","(1.75, 2.18, 2.0881250000000002)","(81.0, 610.0, 443.3333333333333)","(8.5, 17.0, 14.95)","(2.6, 4.6, 4.277777777777778)","(15.0, 50.0, 39.868421052631575)","(101.0, 650.0, 552.0)","(11.0, 27.0, 22.166666666666668)"
07-12-2022 20:08:52.298965,"(16.0, 55.0, 29.21875)","(1.75, 2.18, 2.0946875)","(81.0, 610.0, 443.3333333333333)","(8.5, 17.0, 13.72)","(2.6, 4.5, 3.578333333333333)","(15.0, 60.0, 48.75)","(101.0, 650.0, 552.0)","(11.0, 27.0, 22.166666666666668)"
07-12-2022 20:08:53.478913,"(16.0, 55.0, 29.21875)","(1.75, 2.18, 2.058666666666667)","(81.0, 610.0, 443.3333333333333)","(8.5, 17.0, 13.72)","(2.6, 4.5, 3.6016666666666666)","(15.0, 55.0, 48.75)","(101.0, 650.0, 602.0)","(11.0, 27.0, 24.125)"
07-12-2022 20:08:54.556326,"(16.0, 55.0, 29.21875)","(1.75, 2.18, 2.0320689655172415)","(81.0, 610.0, 541.4285714285714)","(8.5, 17.0, 11.533333333333333)","(2.6, 4.5, 4.2404878048780485)","(15.0, 55.0, 48.75)","(101.0, 650.0, 602.0)","(11.0, 28.0, 24.125)"
07-12-2022 20:08:55.816991,"(16.0, 55.0, 29.21875)","(1.75, 2.18, 2.068135593220339)","(81.0, 610.0, 541.4285714285714)","(8.5, 17.0, 11.666666666666666)","(2.6, 4.5, 3.625)","(15.0, 55.0, 48.75)","(101.0, 650.0, 602.0)","(11.0, 28.0, 24.125)"
07-12-2022 20:08:56.955432,"(16.0, 55.0, 29.21875)","(1.75, 2.18, 2.068135593220339)","(81.0, 610.0, 541.4285714285714)","(8.5, 17.0, 11.666666666666666)","(2.6, 4.5, 3.6090909090909093)","(15.0, 55.0, 48.75)","(101.0, 650.0, 554.0)","(11.0, 28.0, 24.125)"
07-12-2022 20:08:58.156931,"(16.0, 55.0, 29.21875)","(1.75, 2.16, 2.0175)","(81.0, 610.0, 541.4285714285714)","(8.5, 17.0, 11.666666666666666)","(2.6, 4.5, 4.244594594594595)","(15.0, 55.0, 48.75)","(101.0, 650.0, 554.0)","(11.0, 28.0, 24.125)"
07-12-2022 20:08:59.353048,"(16.0, 55.0, 29.21875)","(1.75, 2.14, 2.065)","(81.0, 610.0, 544.2857142857142)","(8.5, 17.0, 11.666666666666666)","(2.6, 4.5, 4.256944444444445)","(15.0, 55.0, 48.75)","(101.0, 650.0, 554.0)","(11.0, 28.0, 24.125)"
07-12-2022 20:09:00.648886,"(16.0, 55.0, 29.21875)","(1.75, 2.14, 2.044)","(81.0, 610.0, 544.2857142857142)","(8.5, 17.0, 11.666666666666666)","(2.6, 4.5, 4.263513513513514)","(15.0, 55.0, 48.75)","(101.0, 650.0, 554.0)","(11.0, 28.0, 24.125)"
07-12-2022 20:09:01.828604,"(16.0, 55.0, 29.21875)","(1.75, 2.14, 2.068888888888889)","(81.0, 610.0, 544.2857142857142)","(8.5, 17.0, 11.666666666666666)","(2.6, 4.5, 4.263513513513514)","(15.0, 55.0, 48.75)","(101.0, 650.0, 554.0)","(11.0, 28.0, 24.125)"
07-12-2022 20:09:02.979574,"(16.0, 55.0, 29.21875)","(1.75, 2.14, 2.1193103448275865)","(81.0, 610.0, 555.0)","(8.5, 17.0, 11.666666666666666)","(2.6, 4.5, 4.263513513513514)","(15.0, 55.0, 48.75)","(101.0, 650.0, 554.0)","(11.0, 28.0, 24.125)"
07-12-2022 20:09:04.105525,"(16.0, 55.0, 29.21875)","(1.75, 2.14, 2.1193103448275865)","(81.0, 610.0, 555.0)","(8.5, 17.0, 11.666666666666666)","(2.6, 4.5, 3.5375)","(15.0, 55.0, 48.75)","(101.0, 650.0, 324.66666666666663)","(11.0, 28.0, 24.125)"
07-12-2022 20:09:05.318512,"(16.0, 55.0, 29.21875)","(1.75, 2.14, 2.084)","(81.0, 610.0, 555.0)","(8.5, 17.0, 11.666666666666666)","(2.6, 4.5, 3.557142857142857)","(15.0, 55.0, 48.75)","(101.0, 750.0, 324.66666666666663)","(11.0, 28.0, 24.125)"
07-12-2022 20:09:06.534594,"(16.0, 55.0, 29.21875)","(1.75, 2.14, 2.0933333333333333)","(81.0, 610.0, 567.0)","(8.5, 17.0, 9.9375)","(2.6, 4.5, 3.4476190476190474)","(15.0, 55.0, 36.5)","(101.0, 750.0, 340.5882352941177)","(11.0, 28.0, 22.950000000000003)"
07-12-2022 20:09:07.718507,"(16.0, 55.0, 41.693548387096776)","(1.75, 2.14, 2.126153846153846)","(81.0, 610.0, 567.0)","(8.5, 16.5, 11.333333333333334)","(2.6, 4.4, 3.55)","(15.0, 55.0, 39.791666666666664)","(101.0, 750.0, 340.5882352941177)","(11.0, 27.0, 22.125)"
07-12-2022 20:09:08.906080,"(16.0, 48.0, 38.53448275862069)","(1.75, 2.14, 2.065)","(81.0, 610.0, 550.0)","(8.5, 16.0, 10.3)","(2.6, 4.3, 3.55)","(15.0, 55.0, 38.285714285714285)","(101.0, 750.0, 570.0)","(11.0, 27.0, 22.125)"
07-12-2022 20:09:10.117442,"(16.0, 48.0, 38.53448275862069)","(1.75, 2.14, 2.1304000000000003)","(81.0, 610.0, 563.3333333333333)","(8.5, 15.5, 9.928571428571429)","(2.6, 4.3, 3.55)","(15.0, 46.0, 32.5)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.5)"
07-12-2022 20:09:11.507176,"(16.0, 48.0, 38.53448275862069)","(1.75, 2.12, 2.0686842105263157)","(81.0, 610.0, 563.3333333333333)","(8.5, 15.5, 11.75)","(2.6, 4.3, 3.75)","(15.0, 46.0, 38.375)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.5)"
07-12-2022 20:09:12.771872,"(16.0, 48.0, 38.53448275862069)","(1.75, 2.12, 2.0475)","(81.0, 610.0, 563.3333333333333)","(8.5, 14.5, 11.75)","(2.6, 4.1, 3.75)","(15.0, 50.0, 41.0)","(101.0, 650.0, 570.0)","(11.0, 27.0, 16.84375)"
07-12-2022 20:09:14.151331,"(16.0, 48.0, 38.53448275862069)","(1.75, 2.12, 2.1158333333333332)","(81.0, 610.0, 563.3333333333333)","(8.5, 14.5, 11.75)","(2.6, 4.1, 3.75)","(15.0, 50.0, 42.5)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.5)"
07-12-2022 20:09:15.289878,"(16.0, 48.0, 38.53448275862069)","(1.75, 2.1, 2.0945)","(81.0, 610.0, 510.0)","(8.5, 14.5, 10.25)","(2.6, 4.1, 3.75)","(15.0, 50.0, 42.5)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.5)"
07-12-2022 20:09:16.435872,"(16.0, 48.0, 38.53448275862069)","(1.75, 2.1, 2.096)","(81.0, 610.0, 510.0)","(8.5, 14.0, 11.5)","(2.6, 4.1, 3.75)","(15.0, 50.0, 38.0)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.5)"
07-12-2022 20:09:17.851752,"(16.0, 48.0, 38.53448275862069)","(1.75, 2.12, 2.093888888888889)","(81.0, 610.0, 410.0)","(8.5, 14.0, 11.0)","(2.6, 4.1, 3.75)","(15.0, 50.0, 46.66666666666667)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.5)"
07-12-2022 20:09:19.177198,"(16.0, 48.0, 21.0)","(1.75, 2.1, 2.093888888888889)","(81.0, 610.0, 552.8571428571429)","(8.5, 13.0, 11.25)","(2.6, 4.1, 3.75)","(15.0, 50.0, 41.714285714285715)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.5)"
07-12-2022 20:09:20.521182,"(16.0, 48.0, 21.0)","(1.75, 2.1, 2.008)","(81.0, 610.0, 552.8571428571429)","(8.5, 13.5, 11.25)","(2.6, 4.1, 3.4388888888888887)","(15.0, 50.0, 38.8)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.5)"
07-12-2022 20:09:21.804745,"(16.0, 48.0, 21.0)","(1.75, 2.12, 2.0966666666666667)","(81.0, 610.0, 552.8571428571429)","(8.5, 13.5, 11.25)","(2.6, 4.1, 3.4388888888888887)","(15.0, 50.0, 38.8)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.5)"
07-12-2022 20:09:23.061449,"(16.0, 48.0, 25.5)","(1.75, 2.1, 2.0525)","(81.0, 610.0, 552.8571428571429)","(8.5, 13.5, 12.75)","(2.6, 4.1, 3.7)","(15.0, 50.0, 46.705882352941174)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.5)"
07-12-2022 20:09:24.201994,"(16.0, 48.0, 38.0)","(1.75, 2.1, 2.08)","(81.0, 610.0, 552.8571428571429)","(8.5, 13.5, 12.75)","(2.6, 3.95, 3.5500000000000003)","(15.0, 50.0, 46.705882352941174)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.5)"
07-12-2022 20:09:25.264553,"(16.0, 48.0, 31.40625)","(1.75, 2.1, 2.045)","(81.0, 610.0, 554.2857142857142)","(8.5, 13.5, 12.75)","(2.6, 3.95, 3.5500000000000003)","(15.0, 50.0, 46.705882352941174)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.5)"
07-12-2022 20:09:26.387180,"(16.0, 48.0, 31.40625)","(1.75, 2.1, 2.045)","(81.0, 610.0, 561.25)","(8.5, 13.5, 12.75)","(2.6, 3.95, 3.4884615384615385)","(15.0, 50.0, 46.705882352941174)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.5)"
07-12-2022 20:09:27.529713,"(16.0, 48.0, 39.15)","(1.75, 2.1, 1.9944)","(81.0, 610.0, 561.25)","(8.5, 13.5, 12.75)","(2.6, 3.95, 3.4884615384615385)","(15.0, 50.0, 46.705882352941174)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.5)"
07-12-2022 20:09:28.682428,"(16.0, 48.0, 39.15)","(1.75, 2.1, 1.9942307692307693)","(81.0, 610.0, 561.25)","(8.5, 13.5, 12.75)","(2.6, 3.95, 3.4884615384615385)","(15.0, 50.0, 46.705882352941174)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.75)"
07-12-2022 20:09:29.897693,"(16.0, 48.0, 39.15)","(1.75, 2.1, 1.9942307692307693)","(81.0, 610.0, 561.25)","(8.5, 13.5, 12.75)","(2.6, 3.95, 3.457936507936508)","(15.0, 50.0, 46.705882352941174)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.75)"
07-12-2022 20:09:30.953472,"(16.0, 48.0, 39.15)","(1.75, 2.1, 2.017857142857143)","(81.0, 610.0, 561.25)","(8.5, 13.5, 12.75)","(2.6, 3.95, 3.4590909090909094)","(15.0, 50.0, 43.5)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.75)"
07-12-2022 20:09:32.340892,"(16.0, 48.0, 39.15)","(1.75, 2.1, 2.0384615384615383)","(81.0, 610.0, 517.5)","(8.5, 13.5, 11.8125)","(2.6, 3.95, 3.6500000000000004)","(15.0, 50.0, 47.400000000000006)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.75)"
07-12-2022 20:09:33.435045,"(16.0, 48.0, 39.15)","(1.75, 2.1, 2.0384615384615383)","(81.0, 610.0, 517.5)","(8.5, 13.5, 11.8125)","(2.6, 3.85, 3.625)","(15.0, 50.0, 47.400000000000006)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.75)"
07-12-2022 20:09:34.564184,"(16.0, 48.0, 39.15)","(1.75, 2.08, 2.012)","(81.0, 610.0, 557.1428571428571)","(8.5, 13.5, 11.8125)","(2.6, 3.85, 3.625)","(15.0, 50.0, 47.400000000000006)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.75)"
07-12-2022 20:09:36.044208,"(16.0, 48.0, 39.15)","(1.75, 2.08, 2.005)","(81.0, 610.0, 570.0)","(8.5, 13.5, 9.703125)","(2.6, 3.85, 3.417307692307692)","(15.0, 50.0, 45.45454545454545)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.75)"
07-12-2022 20:09:37.330176,"(16.0, 48.0, 39.15)","(1.75, 2.08, 2.0125)","(81.0, 610.0, 522.5)","(8.5, 13.5, 12.333333333333332)","(2.6, 3.85, 3.417307692307692)","(15.0, 50.0, 44.0)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.75)"
07-12-2022 20:09:38.593136,"(16.0, 48.0, 39.15)","(1.75, 2.08, 2.0125)","(81.0, 610.0, 522.5)","(8.5, 13.0, 10.25)","(2.6, 3.85, 3.425)","(15.0, 50.0, 44.0)","(101.0, 650.0, 570.0)","(11.0, 27.0, 20.75)"
07-12-2022 20:09:39.907613,"(16.0, 48.0, 39.15)","(1.75, 2.08, 2.0125)","(81.0, 610.0, 566.25)","(8.5, 13.0, 12.057142857142857)","(2.6, 3.8, 3.7214285714285715)","(15.0, 50.0, 47.33333333333333)","(101.0, 650.0, 570.0)","(11.0, 27.0, 19.525)"
