,Opawa Kyle,Opawa Warrior,Zipping Chassis,Nighthawk Jet,Diamond Alex,Iced Mocha,Know Grizzles,Diamond Neena
08-12-2022 13:25:25.028380,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.4, 8.673255813953489)","(12.0, 44.0, 41.0)","(10.0, 21.0, 12.733333333333334)","(21.0, 240.0, 137.21052631578948)","(26.0, 300.0, 275.18181818181813)","(17.0, 90.0, 83.22727272727272)"
08-12-2022 13:25:26.166490,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.4, 8.689772727272727)","(12.0, 44.0, 39.285714285714285)","(10.0, 21.0, 12.733333333333334)","(21.0, 240.0, 109.2)","(26.0, 300.0, 260.8571428571429)","(17.0, 90.0, 75.0)"
08-12-2022 13:25:27.207614,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.4, 8.689772727272727)","(12.0, 44.0, 39.285714285714285)","(10.0, 21.0, 12.733333333333334)","(21.0, 240.0, 109.2)","(26.0, 300.0, 260.8571428571429)","(17.0, 90.0, 82.5)"
08-12-2022 13:25:28.245659,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.4, 8.689772727272727)","(12.0, 44.0, 38.5)","(10.0, 21.0, 19.092307692307692)","(21.0, 240.0, 137.21052631578948)","(26.0, 300.0, 275.18181818181813)","(17.0, 90.0, 83.22727272727272)"
08-12-2022 13:25:29.314209,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.4, 7.203571428571429)","(12.0, 44.0, 36.0)","(10.0, 21.0, 19.092307692307692)","(21.0, 240.0, 137.21052631578948)","(26.0, 300.0, 275.18181818181813)","(17.0, 90.0, 83.22727272727272)"
08-12-2022 13:25:30.440002,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 5.8)","(12.0, 44.0, 36.0)","(10.0, 21.0, 19.092307692307692)","(21.0, 240.0, 137.21052631578948)","(26.0, 300.0, 275.18181818181813)","(17.0, 90.0, 83.22727272727272)"
08-12-2022 13:25:31.577689,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 5.684090909090909)","(12.0, 44.0, 36.0)","(10.0, 21.0, 19.092307692307692)","(21.0, 240.0, 109.2)","(26.0, 300.0, 260.8571428571429)","(17.0, 90.0, 79.28571428571428)"
08-12-2022 13:25:32.640917,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 5.684090909090909)","(12.0, 44.0, 38.5)","(10.0, 21.0, 12.733333333333334)","(21.0, 240.0, 109.2)","(26.0, 300.0, 260.8571428571429)","(17.0, 90.0, 79.28571428571428)"
08-12-2022 13:25:33.822205,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.605)","(12.0, 44.0, 36.0)","(10.0, 21.0, 19.092307692307692)","(21.0, 240.0, 137.21052631578948)","(26.0, 300.0, 275.18181818181813)","(17.0, 90.0, 83.22727272727272)"
08-12-2022 13:25:34.944301,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 9.048749999999998)","(12.0, 44.0, 36.0)","(10.0, 21.0, 19.092307692307692)","(21.0, 240.0, 137.21052631578948)","(26.0, 300.0, 275.18181818181813)","(17.0, 90.0, 83.22727272727272)"
08-12-2022 13:25:36.085610,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.357142857142858)","(12.0, 44.0, 36.0)","(10.0, 21.0, 19.092307692307692)","(21.0, 240.0, 137.21052631578948)","(26.0, 300.0, 275.18181818181813)","(17.0, 90.0, 83.22727272727272)"
08-12-2022 13:25:37.297223,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.357142857142858)","(12.0, 44.0, 36.0)","(10.0, 21.0, 20.784615384615385)","(21.0, 240.0, 137.21052631578948)","(26.0, 300.0, 275.18181818181813)","(17.0, 90.0, 83.22727272727272)"
08-12-2022 13:25:38.339492,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.357142857142858)","(12.0, 44.0, 36.0)","(10.0, 23.0, 20.784615384615385)","(21.0, 240.0, 137.21052631578948)","(26.0, 300.0, 275.18181818181813)","(17.0, 90.0, 83.22727272727272)"
08-12-2022 13:25:39.388622,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.357142857142858)","(12.0, 30.0, 25.5)","(10.0, 23.0, 13.399999999999999)","(21.0, 240.0, 109.2)","(26.0, 300.0, 260.8571428571429)","(17.0, 90.0, 79.28571428571428)"
08-12-2022 13:25:40.586260,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.357142857142858)","(12.0, 30.0, 28.409090909090907)","(10.0, 23.0, 20.784615384615385)","(21.0, 240.0, 137.21052631578948)","(26.0, 300.0, 275.18181818181813)","(17.0, 90.0, 83.22727272727272)"
08-12-2022 13:25:41.636608,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.357142857142858)","(12.0, 30.0, 28.409090909090907)","(10.0, 23.0, 20.784615384615385)","(21.0, 240.0, 137.21052631578948)","(26.0, 300.0, 275.18181818181813)","(17.0, 90.0, 83.22727272727272)"
08-12-2022 13:25:42.640932,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.462499999999999)","(12.0, 30.0, 25.875)","(10.0, 23.0, 20.784615384615385)","(21.0, 240.0, 137.21052631578948)","(26.0, 300.0, 275.18181818181813)","(17.0, 90.0, 83.22727272727272)"
08-12-2022 13:25:43.702652,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.831249999999999)","(12.0, 30.0, 25.875)","(10.0, 23.0, 20.784615384615385)","(21.0, 240.0, 137.21052631578948)","(26.0, 300.0, 275.18181818181813)","(17.0, 90.0, 83.22727272727272)"
08-12-2022 13:25:44.892734,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.831249999999999)","(12.0, 30.0, 25.875)","(10.0, 23.0, 13.399999999999999)","(21.0, 240.0, 109.2)","(26.0, 300.0, 260.8571428571429)","(17.0, 90.0, 79.28571428571428)"
08-12-2022 13:25:45.942557,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.831249999999999)","(12.0, 30.0, 25.875)","(10.0, 23.0, 13.399999999999999)","(21.0, 240.0, 109.2)","(26.0, 300.0, 260.8571428571429)","(17.0, 90.0, 79.28571428571428)"
08-12-2022 13:25:47.012636,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.462499999999999)","(12.0, 30.0, 26.3)","(10.0, 23.0, 13.399999999999999)","(21.0, 240.0, 109.2)","(26.0, 300.0, 170.0)","(17.0, 90.0, 71.375)"
08-12-2022 13:25:48.180130,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.462499999999999)","(12.0, 30.0, 26.3)","(10.0, 23.0, 21.799999999999997)","(21.0, 240.0, 137.21052631578948)","(26.0, 290.0, 202.33333333333334)","(17.0, 90.0, 84.67857142857143)"
08-12-2022 13:25:49.225017,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 6.199999999999999)","(12.0, 30.0, 26.3)","(10.0, 23.0, 20.784615384615385)","(21.0, 240.0, 137.21052631578948)","(26.0, 290.0, 202.33333333333334)","(17.0, 90.0, 84.67857142857143)"
08-12-2022 13:25:50.243270,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.83529411764706)","(12.0, 30.0, 26.3)","(10.0, 23.0, 20.784615384615385)","(21.0, 240.0, 137.21052631578948)","(26.0, 290.0, 202.33333333333334)","(17.0, 90.0, 84.67857142857143)"
08-12-2022 13:25:51.266875,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.83529411764706)","(12.0, 30.0, 26.3)","(10.0, 23.0, 13.399999999999999)","(21.0, 240.0, 109.2)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:25:52.461386,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.951999999999998)","(12.0, 30.0, 26.3)","(10.0, 23.0, 13.399999999999999)","(21.0, 240.0, 109.2)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:25:53.646311,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.522222222222222)","(12.0, 30.0, 28.363636363636363)","(10.0, 23.0, 20.784615384615385)","(21.0, 240.0, 137.21052631578948)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:25:54.815409,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.522222222222222)","(12.0, 30.0, 28.363636363636363)","(10.0, 23.0, 20.784615384615385)","(21.0, 240.0, 137.21052631578948)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:25:56.015206,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.522222222222222)","(12.0, 30.0, 28.363636363636363)","(10.0, 23.0, 20.784615384615385)","(21.0, 240.0, 137.21052631578948)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:25:57.143164,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.522222222222222)","(12.0, 30.0, 28.615384615384613)","(10.0, 23.0, 13.399999999999999)","(21.0, 240.0, 109.2)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:25:58.275502,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.522222222222222)","(12.0, 30.0, 25.25)","(10.0, 23.0, 20.784615384615385)","(21.0, 240.0, 137.21052631578948)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:25:59.479791,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 8.522222222222222)","(12.0, 30.0, 25.5)","(10.0, 23.0, 21.747826086956522)","(21.0, 240.0, 172.65517241379308)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:00.678139,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.4, 6.976923076923077)","(12.0, 30.0, 25.5)","(10.0, 23.0, 21.747826086956522)","(21.0, 240.0, 172.65517241379308)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:01.852862,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.4, 6.976923076923077)","(12.0, 30.0, 25.5)","(10.0, 23.0, 20.784615384615385)","(21.0, 240.0, 137.21052631578948)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:03.015682,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.4, 6.976923076923077)","(12.0, 30.0, 25.5)","(10.0, 23.0, 13.399999999999999)","(21.0, 240.0, 109.2)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:04.146307,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.4, 6.976923076923077)","(12.0, 30.0, 28.31818181818182)","(10.0, 23.0, 20.784615384615385)","(21.0, 240.0, 137.21052631578948)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:05.296162,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.4, 6.976923076923077)","(12.0, 30.0, 28.31818181818182)","(10.0, 23.0, 20.784615384615385)","(21.0, 240.0, 137.21052631578948)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:06.435414,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.4, 6.976923076923077)","(12.0, 30.0, 28.31818181818182)","(10.0, 23.0, 20.784615384615385)","(21.0, 240.0, 137.21052631578948)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:07.508183,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 5.54)","(12.0, 30.0, 26.3)","(10.0, 23.0, 13.399999999999999)","(21.0, 240.0, 109.2)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:08.671462,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 5.54)","(12.0, 30.0, 26.3)","(10.0, 23.0, 20.784615384615385)","(21.0, 240.0, 137.21052631578948)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:09.889691,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 5.54)","(12.0, 30.0, 28.363636363636363)","(10.0, 23.0, 21.747826086956522)","(21.0, 240.0, 172.65517241379308)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:10.921565,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.4, 5.390909090909091)","(12.0, 30.0, 28.363636363636363)","(10.0, 23.0, 21.747826086956522)","(21.0, 240.0, 172.65517241379308)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:12.028998,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.2, 5.54)","(12.0, 30.0, 25.75)","(10.0, 23.0, 20.942857142857143)","(21.0, 240.0, 142.35)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:13.183975,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 6.730769230769232)","(12.0, 30.0, 25.75)","(10.0, 23.0, 20.942857142857143)","(21.0, 240.0, 142.35)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:14.341660,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 7.279411764705882)","(12.0, 30.0, 26.916666666666668)","(10.0, 23.0, 13.399999999999999)","(21.0, 240.0, 44.7)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:15.430385,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 7.279411764705882)","(12.0, 30.0, 28.5)","(10.0, 23.0, 20.784615384615385)","(21.0, 240.0, 142.35)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:16.521015,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.4, 6.174999999999999)","(12.0, 30.0, 28.5)","(10.0, 23.0, 20.83478260869565)","(21.0, 240.0, 174.9)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:17.729400,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.369090909090909)","(3.0, 9.2, 5.54)","(12.0, 30.0, 28.5)","(10.0, 22.0, 20.83478260869565)","(21.0, 240.0, 174.9)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:18.957127,"(6.5, 12.5, 10.3)","(2.0, 2.58, 2.25375)","(3.0, 9.2, 8.522222222222222)","(12.0, 30.0, 20.75)","(10.0, 22.0, 13.066666666666666)","(21.0, 240.0, 44.7)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:20.143819,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.58, 2.25375)","(3.0, 9.2, 8.522222222222222)","(12.0, 30.0, 26.5)","(10.0, 22.0, 19.93846153846154)","(21.0, 240.0, 142.35)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:21.286908,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.56, 2.2305882352941175)","(3.0, 9.2, 6.585714285714285)","(12.0, 30.0, 26.5)","(10.0, 22.0, 19.93846153846154)","(21.0, 240.0, 142.35)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:22.523740,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.56, 2.2305882352941175)","(3.0, 9.2, 6.949999999999999)","(12.0, 30.0, 26.5)","(10.0, 22.0, 19.93846153846154)","(21.0, 240.0, 142.35)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:23.825631,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.56, 2.1507692307692308)","(3.0, 9.2, 6.949999999999999)","(12.0, 30.0, 26.5)","(10.0, 22.0, 13.066666666666666)","(21.0, 240.0, 44.7)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:25.043965,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.6, 2.369090909090909)","(3.0, 9.2, 5.836363636363636)","(12.0, 30.0, 25.875)","(10.0, 22.0, 13.066666666666666)","(21.0, 240.0, 44.7)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:26.211941,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.58, 2.369090909090909)","(3.0, 9.0, 4.905882352941177)","(12.0, 30.0, 25.875)","(10.0, 22.0, 19.93846153846154)","(21.0, 240.0, 142.35)","(26.0, 290.0, 71.66666666666666)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:27.351504,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.56, 2.2305882352941175)","(3.0, 9.0, 4.905882352941177)","(12.0, 30.0, 25.875)","(10.0, 22.0, 19.93846153846154)","(21.0, 240.0, 142.35)","(26.0, 290.0, 80.0)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:28.442457,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.56, 2.2305882352941175)","(3.0, 8.8, 8.290909090909093)","(12.0, 30.0, 25.875)","(10.0, 22.0, 19.93846153846154)","(21.0, 240.0, 142.35)","(26.0, 340.0, 80.0)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:29.581390,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.56, 2.2305882352941175)","(3.0, 8.8, 5.866666666666667)","(12.0, 30.0, 20.75)","(10.0, 22.0, 13.066666666666666)","(21.0, 240.0, 44.7)","(26.0, 340.0, 164.0)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:30.705552,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.58, 2.369090909090909)","(3.0, 8.8, 5.866666666666667)","(12.0, 30.0, 20.75)","(10.0, 22.0, 13.066666666666666)","(21.0, 240.0, 44.7)","(26.0, 300.0, 164.0)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:31.751676,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.56, 2.2305882352941175)","(3.0, 8.8, 5.866666666666667)","(12.0, 30.0, 28.458333333333336)","(10.0, 22.0, 19.93846153846154)","(21.0, 240.0, 142.35)","(26.0, 300.0, 164.0)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:32.884770,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.56, 2.2305882352941175)","(3.0, 8.8, 5.866666666666667)","(12.0, 30.0, 28.458333333333336)","(10.0, 22.0, 19.93846153846154)","(21.0, 240.0, 142.35)","(26.0, 300.0, 164.0)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:34.124465,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.56, 2.522666666666667)","(3.0, 8.8, 5.866666666666667)","(12.0, 30.0, 20.75)","(10.0, 22.0, 13.066666666666666)","(21.0, 240.0, 44.7)","(26.0, 300.0, 164.0)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:35.216952,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.56, 2.522666666666667)","(3.0, 8.8, 5.866666666666667)","(12.0, 30.0, 20.75)","(10.0, 22.0, 13.066666666666666)","(21.0, 240.0, 44.7)","(26.0, 300.0, 179.0)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:36.282934,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.6, 2.1615384615384614)","(3.0, 8.8, 5.866666666666667)","(12.0, 30.0, 20.75)","(10.0, 22.0, 13.333333333333332)","(21.0, 240.0, 101.14285714285714)","(26.0, 330.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:37.273873,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.56, 2.2305882352941175)","(3.0, 8.8, 5.866666666666667)","(12.0, 30.0, 28.458333333333336)","(10.0, 22.0, 18.285714285714285)","(21.0, 240.0, 101.14285714285714)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:38.369318,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.54, 2.36)","(3.0, 8.8, 5.866666666666667)","(12.0, 30.0, 26.5)","(10.0, 22.0, 18.34285714285714)","(21.0, 240.0, 101.14285714285714)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:39.451651,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.54, 2.36)","(3.0, 8.8, 5.866666666666667)","(12.0, 30.0, 26.5)","(10.0, 22.0, 18.34285714285714)","(21.0, 240.0, 101.14285714285714)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:40.670337,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.54, 2.290769230769231)","(3.0, 8.8, 5.866666666666667)","(12.0, 30.0, 28.409090909090907)","(10.0, 22.0, 18.34285714285714)","(21.0, 240.0, 101.14285714285714)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:41.925567,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.54, 2.290769230769231)","(3.0, 8.8, 5.866666666666667)","(12.0, 30.0, 28.409090909090907)","(10.0, 22.0, 18.34285714285714)","(21.0, 240.0, 101.14285714285714)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:43.193165,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.54, 2.2141176470588237)","(3.0, 8.8, 5.866666666666667)","(12.0, 30.0, 28.409090909090907)","(10.0, 22.0, 18.34285714285714)","(21.0, 240.0, 101.14285714285714)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:44.480918,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.52, 2.2141176470588237)","(3.0, 8.8, 5.866666666666667)","(12.0, 30.0, 28.409090909090907)","(10.0, 22.0, 18.34285714285714)","(21.0, 240.0, 101.14285714285714)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:45.652876,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.52, 2.2141176470588237)","(3.0, 8.8, 5.866666666666667)","(12.0, 30.0, 28.409090909090907)","(10.0, 22.0, 18.34285714285714)","(21.0, 240.0, 101.14285714285714)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:46.791534,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.52, 2.2141176470588237)","(3.0, 8.8, 5.866666666666667)","(12.0, 30.0, 28.409090909090907)","(10.0, 22.0, 18.34285714285714)","(21.0, 240.0, 44.7)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:48.024784,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.54, 2.2141176470588237)","(3.0, 9.0, 6.018181818181818)","(12.0, 30.0, 28.409090909090907)","(10.0, 22.0, 18.34285714285714)","(21.0, 240.0, 44.7)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:49.384781,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.52, 2.2141176470588237)","(3.0, 9.4, 6.018181818181818)","(12.0, 30.0, 25.875)","(10.0, 22.0, 18.34285714285714)","(21.0, 240.0, 118.5)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:50.677963,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.52, 2.2141176470588237)","(3.0, 9.4, 6.018181818181818)","(12.0, 30.0, 27.333333333333332)","(10.0, 22.0, 18.34285714285714)","(21.0, 240.0, 118.5)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:51.950594,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.52, 2.397894736842105)","(3.0, 9.4, 6.018181818181818)","(12.0, 30.0, 27.333333333333332)","(10.0, 22.0, 18.34285714285714)","(21.0, 240.0, 118.5)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:53.142717,"(6.5, 13.0, 10.633333333333333)","(2.0, 2.54, 2.2141176470588237)","(3.0, 9.4, 6.018181818181818)","(12.0, 30.0, 25.75)","(10.0, 22.0, 18.34285714285714)","(21.0, 240.0, 118.5)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:54.438921,"(6.5, 13.0, 10.733333333333334)","(2.0, 2.52, 2.2141176470588237)","(3.0, 9.4, 6.018181818181818)","(12.0, 30.0, 23.2)","(10.0, 22.0, 18.34285714285714)","(21.0, 240.0, 118.5)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:55.653362,"(6.5, 13.0, 10.733333333333334)","(2.0, 2.52, 2.2141176470588237)","(3.0, 9.4, 6.018181818181818)","(12.0, 30.0, 23.2)","(10.0, 22.0, 18.34285714285714)","(21.0, 240.0, 118.5)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:56.765126,"(6.5, 13.0, 10.733333333333334)","(2.0, 2.52, 2.2141176470588237)","(3.0, 9.4, 6.018181818181818)","(12.0, 30.0, 23.2)","(10.0, 22.0, 18.34285714285714)","(21.0, 240.0, 118.5)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:58.019544,"(6.5, 13.0, 10.733333333333334)","(2.0, 2.5, 2.2058823529411766)","(3.0, 9.4, 6.949999999999999)","(12.0, 30.0, 23.2)","(10.0, 22.0, 18.34285714285714)","(21.0, 240.0, 118.5)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
08-12-2022 13:26:59.298469,"(6.5, 13.0, 10.733333333333334)","(2.0, 2.5, 2.2176470588235295)","(3.0, 9.2, 6.949999999999999)","(12.0, 30.0, 27.25)","(10.0, 22.0, 18.34285714285714)","(21.0, 240.0, 118.5)","(26.0, 300.0, 261.1428571428571)","(17.0, 90.0, 71.375)"
