,Irish Brandy,Demolition,Cherries On Fire,Towering Star,Go Diablo,Juicy Que,Easy Street,Faux Allie
07-01-2023 09:42:10.285175,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 62.142857142857146)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 8.371428571428572)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:11.485862,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 74.375)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 8.371428571428572)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:12.652632,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.75)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 8.371428571428572)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:13.976946,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.75)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 8.371428571428572)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:15.204692,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.75)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 8.371428571428572)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:16.416123,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.75)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 8.653333333333332)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:17.792000,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.75)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.32)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:19.094982,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.75)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.32)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:20.315759,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.75)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.32)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:21.476479,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.75)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.32)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:22.625546,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.75)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.32)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:23.784049,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.75)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.32)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:24.980270,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.75)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.32)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:26.173160,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.75)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.32)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:27.262962,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.75)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.32)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:28.350371,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.75)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.32)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:29.466884,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.75)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.32)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:30.608705,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.75)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.32)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:31.856840,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 63.57142857142857)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 8.09090909090909)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:33.146364,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 63.57142857142857)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 8.82857142857143)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:34.292229,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 63.57142857142857)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 8.82857142857143)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:35.504308,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 63.57142857142857)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.08)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:36.701113,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 63.57142857142857)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.08)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:37.886404,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 63.57142857142857)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.08)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:39.184438,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 63.57142857142857)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.08)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:40.462700,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 6.288888888888889)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:41.774387,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 8.505882352941176)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:42.953493,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 7.861538461538462)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:44.152119,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 8.894736842105264)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:45.375193,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.116666666666667)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:46.574408,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 9.4, 9.116666666666667)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:47.841286,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 9.4, 9.116666666666667)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:49.102577,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 9.4, 9.116666666666667)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:50.517501,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 9.4, 9.116666666666667)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:51.966284,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 9.4, 9.116666666666667)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:53.392000,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 9.4, 9.05)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:54.687911,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 9.4, 9.044444444444444)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:55.990125,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.044444444444444)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:57.363398,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 8.894736842105264)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:58.671265,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 8.894736842105264)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:42:59.985225,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 8.894736842105264)","(11.0, 21.0, 13.125)","(9.0, 17.5, 13.45)"
07-01-2023 09:43:01.243076,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 8.333333333333332)","(11.0, 21.0, 13.125)","(9.0, 17.5, 10.4125)"
07-01-2023 09:43:02.408320,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 8.894736842105264)","(11.0, 21.0, 13.125)","(9.0, 17.5, 10.666666666666668)"
07-01-2023 09:43:03.464062,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 8.894736842105264)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:04.653053,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 11.0, 9.666666666666666)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:05.889210,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 10.0, 9.666666666666666)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:07.071332,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 73.21428571428571)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 14.75)","(5.5, 10.0, 9.666666666666666)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:08.349961,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 79.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.625)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.666666666666666)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:09.531124,"(3.6, 5.9, 5.257142857142858)","(20.0, 160.0, 79.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.4)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.05)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:10.779097,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 79.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.4)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.15)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:12.054054,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 79.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.4)","(13.0, 26.0, 18.22222222222222)","(5.5, 10.0, 9.25)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:13.334349,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 79.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.4)","(13.0, 26.0, 15.166666666666666)","(5.5, 10.0, 9.485714285714286)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:14.615208,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 79.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.4)","(13.0, 26.0, 15.166666666666666)","(5.5, 10.0, 9.485714285714286)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:15.926502,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 79.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.4)","(13.0, 26.0, 15.166666666666666)","(5.5, 10.0, 9.485714285714286)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:17.203193,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 79.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.4)","(13.0, 26.0, 15.166666666666666)","(5.5, 10.0, 9.485714285714286)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:18.382824,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 79.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.4)","(13.0, 26.0, 15.166666666666666)","(5.5, 10.0, 9.485714285714286)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:19.618764,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 79.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.4)","(13.0, 26.0, 15.166666666666666)","(5.5, 10.0, 9.485714285714286)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:20.858775,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 79.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.4)","(13.0, 26.0, 15.166666666666666)","(5.5, 10.0, 9.485714285714286)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:22.103182,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 79.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.4)","(13.0, 26.0, 15.166666666666666)","(5.5, 10.0, 9.485714285714286)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:23.423290,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 79.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.4)","(13.0, 26.0, 15.166666666666666)","(5.5, 10.0, 9.485714285714286)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:24.818195,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 79.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.4)","(13.0, 26.0, 15.166666666666666)","(5.5, 10.0, 9.485714285714286)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:26.317746,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 79.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.4)","(13.0, 26.0, 15.166666666666666)","(5.5, 10.0, 9.485714285714286)","(11.0, 21.0, 13.125)","(9.0, 17.0, 10.666666666666668)"
07-01-2023 09:43:27.700470,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 79.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 4.36)","(13.0, 26.0, 15.166666666666666)","(5.5, 10.0, 9.511111111111111)","(11.0, 21.0, 13.125)","(9.0, 17.0, 11.6)"
07-01-2023 09:43:29.098679,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 79.0)","(3.2, 4.9, 3.6625)","(4.4, 4.4, 6.6000000000000005)","(13.0, 26.0, 15.166666666666666)","(5.5, 10.0, 9.4875)","(11.0, 21.0, 14.7)","(9.0, 16.0, 11.6)"
07-01-2023 09:43:30.710008,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 79.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.166666666666666)","(5.5, 10.0, 9.0)","(11.0, 21.0, 14.7)","(9.0, 16.0, 11.6)"
07-01-2023 09:43:32.261949,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 80.2)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.166666666666666)","(5.5, 10.0, 9.525)","(11.0, 21.0, 14.7)","(9.0, 16.0, 11.425)"
07-01-2023 09:43:33.576137,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 80.2)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.166666666666666)","(5.5, 10.0, 9.525)","(11.0, 21.0, 14.7)","(9.0, 17.5, 11.425)"
07-01-2023 09:43:34.888269,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 80.2)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.166666666666666)","(5.5, 10.0, 9.525)","(11.0, 21.0, 14.7)","(9.0, 17.5, 11.425)"
07-01-2023 09:43:36.202315,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 80.2)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.166666666666666)","(5.5, 10.0, 9.525)","(11.0, 21.0, 14.7)","(9.0, 17.5, 11.425)"
07-01-2023 09:43:37.447176,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 80.2)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 14.75)","(5.5, 10.0, 9.525)","(11.0, 21.0, 19.263157894736842)","(9.0, 17.5, 11.425)"
07-01-2023 09:43:38.722115,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 80.2)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.525)","(11.0, 21.0, 19.263157894736842)","(9.0, 17.5, 11.425)"
07-01-2023 09:43:39.977417,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 80.2)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.525)","(11.0, 21.0, 13.875)","(9.0, 17.5, 11.425)"
07-01-2023 09:43:41.208735,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 80.2)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.525)","(11.0, 21.0, 13.875)","(9.0, 17.5, 11.425)"
07-01-2023 09:43:42.486476,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 80.2)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.525)","(11.0, 21.0, 13.875)","(9.0, 17.5, 11.425)"
07-01-2023 09:43:43.783742,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 80.2)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.525)","(11.0, 21.0, 13.875)","(9.0, 17.5, 13.45)"
07-01-2023 09:43:45.160766,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 65.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.514285714285714)","(11.0, 21.0, 13.875)","(9.0, 17.5, 13.45)"
07-01-2023 09:43:46.403933,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 65.0)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.6)","(11.0, 21.0, 13.875)","(9.0, 17.5, 13.45)"
07-01-2023 09:43:47.609789,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 72.1875)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.6)","(11.0, 21.0, 13.875)","(9.0, 17.5, 13.45)"
07-01-2023 09:43:48.906993,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 72.1875)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.6)","(11.0, 21.0, 13.875)","(9.0, 17.5, 13.45)"
07-01-2023 09:43:50.108763,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 72.1875)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.6)","(11.0, 21.0, 13.875)","(9.0, 17.5, 13.45)"
07-01-2023 09:43:51.369745,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 72.1875)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.6)","(11.0, 21.0, 13.875)","(9.0, 17.5, 13.45)"
07-01-2023 09:43:52.687877,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 72.1875)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.6)","(11.0, 21.0, 13.875)","(9.0, 17.5, 13.45)"
07-01-2023 09:43:53.976641,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 72.1875)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.6)","(11.0, 21.0, 13.875)","(9.0, 17.5, 13.45)"
07-01-2023 09:43:55.145494,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 72.1875)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.6)","(11.0, 21.0, 13.875)","(9.0, 17.5, 13.45)"
07-01-2023 09:43:56.312384,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 72.1875)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.58)","(11.0, 21.0, 19.263157894736842)","(9.0, 17.5, 13.45)"
07-01-2023 09:43:57.404652,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 72.1875)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.58)","(11.0, 21.0, 13.875)","(9.0, 17.5, 13.45)"
07-01-2023 09:43:58.496952,"(3.6, 5.9, 5.0200000000000005)","(20.0, 160.0, 72.1875)","(3.2, 4.9, 3.6625)","(4.4, 7.4, 6.6000000000000005)","(13.0, 26.0, 15.583333333333334)","(5.5, 10.0, 9.58)","(11.0, 21.0, 13.875)","(9.0, 17.5, 13.45)"
