,Klimt Ride,Cherrys Cross,Sloe Gin Biz,Smoozer,Plunk,Sparkling Shire,Shea D Capture,Red Devolution,Cryptic Code
05-01-2023 12:58:26.878490,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.0, 10.7)","(7.5, 11.5, 10.685714285714285)","(2.2, 3.3, 3.1125)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.570588235294117)","(7.5, 11.5, 10.166666666666666)","(10.0, 25.0, 22.0)"
05-01-2023 12:58:28.164242,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.0, 10.7)","(7.5, 11.5, 10.685714285714285)","(2.2, 3.3, 3.1125)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.570588235294117)","(7.5, 11.5, 10.3)","(10.0, 25.0, 22.0)"
05-01-2023 12:58:29.385740,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.0, 10.7)","(7.5, 11.5, 10.685714285714285)","(2.2, 3.3, 3.1125)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.570588235294117)","(7.5, 11.5, 10.3)","(10.0, 25.0, 22.0)"
05-01-2023 12:58:30.514023,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.0, 10.7)","(7.5, 11.5, 10.685714285714285)","(2.2, 3.3, 3.1125)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.570588235294117)","(7.5, 11.5, 10.3)","(10.0, 25.0, 22.0)"
05-01-2023 12:58:31.691484,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.0, 10.7)","(7.5, 11.5, 10.685714285714285)","(2.2, 3.3, 3.1125)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.570588235294117)","(7.5, 11.5, 10.3)","(10.0, 25.0, 22.0)"
05-01-2023 12:58:32.917127,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.0, 10.82)","(7.5, 11.5, 10.685714285714285)","(2.2, 3.3, 3.1888888888888887)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.570588235294117)","(7.5, 11.5, 10.3)","(10.0, 25.0, 20.25)"
05-01-2023 12:58:34.169407,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.5, 10.82)","(7.5, 11.5, 10.685714285714285)","(2.2, 3.3, 3.1888888888888887)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.570588235294117)","(7.5, 11.5, 10.3)","(10.0, 25.0, 22.0)"
05-01-2023 12:58:35.478171,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.5, 10.82)","(7.5, 11.5, 10.685714285714285)","(2.2, 3.3, 3.1888888888888887)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.570588235294117)","(7.5, 11.5, 10.3)","(10.0, 25.0, 22.166666666666668)"
05-01-2023 12:58:36.639912,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.0, 10.82857142857143)","(7.5, 11.5, 10.685714285714285)","(2.2, 3.3, 3.2333333333333334)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.469230769230769)","(7.5, 11.5, 10.3)","(10.0, 25.0, 20.25)"
05-01-2023 12:58:37.780765,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.0, 10.82857142857143)","(7.5, 11.5, 10.685714285714285)","(2.2, 3.3, 3.25)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.469230769230769)","(7.5, 11.5, 10.3)","(10.0, 25.0, 20.25)"
05-01-2023 12:58:38.912338,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.0, 10.5)","(7.5, 11.5, 10.685714285714285)","(2.2, 3.3, 3.25)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.469230769230769)","(7.5, 11.5, 10.3)","(10.0, 25.0, 22.0)"
05-01-2023 12:58:40.113671,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.0, 10.5)","(7.5, 11.5, 10.685714285714285)","(2.2, 3.3, 3.25)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.469230769230769)","(7.5, 11.5, 10.3)","(10.0, 25.0, 22.0)"
05-01-2023 12:58:41.362278,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.0, 10.3)","(7.5, 11.5, 10.685714285714285)","(2.2, 3.3, 3.25)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.469230769230769)","(7.5, 11.5, 10.3)","(10.0, 25.0, 22.166666666666668)"
05-01-2023 12:58:42.590330,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.5, 10.3)","(7.5, 11.5, 10.685714285714285)","(2.2, 3.3, 3.25)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.469230769230769)","(7.5, 11.5, 10.3)","(10.0, 25.0, 20.25)"
05-01-2023 12:58:43.772835,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.5, 10.3)","(7.5, 11.5, 10.685714285714285)","(2.2, 3.3, 3.25)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.469230769230769)","(7.5, 11.5, 10.3)","(10.0, 25.0, 20.25)"
05-01-2023 12:58:45.011969,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.5, 10.3)","(7.5, 11.5, 10.685714285714285)","(2.2, 3.3, 3.1)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.469230769230769)","(7.5, 11.5, 10.3)","(10.0, 25.0, 20.25)"
05-01-2023 12:58:46.375019,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.5, 10.3)","(7.5, 11.5, 10.685714285714285)","(2.2, 3.2, 3.1)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.469230769230769)","(7.5, 11.5, 10.3)","(10.0, 25.0, 20.25)"
05-01-2023 12:58:47.694251,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.5, 10.6)","(7.5, 11.5, 10.55)","(2.2, 3.2, 3.1)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.7)","(7.5, 11.5, 10.593333333333334)","(10.0, 25.0, 20.25)"
05-01-2023 12:58:49.192573,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.0, 10.6)","(7.5, 11.5, 10.55)","(2.2, 3.2, 3.2399999999999998)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.7)","(7.5, 11.5, 10.593333333333334)","(10.0, 25.0, 20.25)"
05-01-2023 12:58:50.511145,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.75)","(6.5, 11.0, 10.454545454545455)","(7.5, 11.5, 10.463636363636363)","(2.2, 3.3, 3.2368421052631575)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.671428571428572)","(7.5, 11.5, 10.5)","(10.0, 25.0, 20.25)"
05-01-2023 12:58:51.793205,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.5)","(6.5, 11.0, 10.25)","(7.5, 11.5, 10.463636363636363)","(2.2, 3.3, 3.2368421052631575)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.550000000000001)","(7.5, 11.5, 10.733333333333334)","(10.0, 25.0, 20.25)"
05-01-2023 12:58:53.088974,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.5)","(6.5, 11.0, 10.25)","(7.5, 11.5, 10.6)","(2.2, 3.3, 3.2368421052631575)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.550000000000001)","(7.5, 11.0, 10.733333333333334)","(10.0, 25.0, 20.25)"
05-01-2023 12:58:54.562179,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.5)","(6.5, 10.5, 10.325)","(7.5, 11.0, 10.6)","(2.2, 3.3, 3.2368421052631575)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.433333333333334)","(7.5, 11.0, 10.733333333333334)","(10.0, 25.0, 20.25)"
05-01-2023 12:58:55.770569,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.5)","(6.5, 10.5, 10.325)","(7.5, 11.0, 10.688888888888888)","(2.2, 3.3, 3.2368421052631575)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.671428571428572)","(7.5, 11.0, 10.5)","(10.0, 25.0, 20.25)"
05-01-2023 12:58:56.986598,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.5)","(6.5, 10.5, 10.325)","(7.5, 11.0, 10.688888888888888)","(2.2, 3.3, 3.2368421052631575)","(13.0, 17.5, 16.625)","(4.6, 5.9, 5.671428571428572)","(7.5, 11.5, 10.5)","(10.0, 25.0, 20.25)"
05-01-2023 12:58:58.244021,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.5)","(6.5, 10.5, 10.325)","(7.5, 11.0, 10.688888888888888)","(2.2, 3.3, 3.072857142857143)","(13.0, 17.5, 16.642857142857142)","(4.6, 5.9, 5.671428571428572)","(7.5, 11.5, 10.733333333333334)","(10.0, 25.0, 20.25)"
05-01-2023 12:58:59.466068,"(17.0, 22.0, 16.6)","(14.0, 17.5, 17.0)","(6.5, 11.0, 10.7)","(7.5, 11.0, 10.688888888888888)","(2.2, 3.25, 3.072857142857143)","(13.0, 17.5, 16.642857142857142)","(4.6, 5.9, 5.671428571428572)","(7.5, 11.0, 10.733333333333334)","(10.0, 25.0, 20.25)"
05-01-2023 12:59:00.650927,"(17.0, 22.0, 16.6)","(14.0, 17.5, 17.125)","(6.5, 11.5, 10.727272727272728)","(7.5, 11.5, 10.486666666666666)","(2.2, 3.25, 3.072857142857143)","(13.0, 17.5, 16.642857142857142)","(4.6, 5.9, 5.671428571428572)","(7.5, 11.0, 10.733333333333334)","(10.0, 25.0, 20.25)"
05-01-2023 12:59:02.064190,"(17.0, 22.0, 16.6)","(14.0, 17.5, 17.125)","(6.5, 11.5, 10.727272727272728)","(7.5, 11.5, 10.486666666666666)","(2.2, 3.25, 3.072857142857143)","(13.0, 17.5, 16.642857142857142)","(4.6, 5.9, 5.671428571428572)","(7.5, 11.0, 10.657142857142857)","(10.0, 25.0, 22.0)"
05-01-2023 12:59:03.406899,"(17.0, 22.0, 16.6)","(14.0, 17.5, 17.125)","(6.5, 11.5, 10.727272727272728)","(7.5, 11.5, 10.486666666666666)","(2.2, 3.25, 3.072857142857143)","(13.0, 17.5, 16.642857142857142)","(4.6, 5.9, 5.671428571428572)","(7.5, 11.0, 10.733333333333334)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:04.586132,"(17.0, 22.0, 16.6)","(14.0, 17.5, 17.125)","(6.5, 11.5, 10.5)","(7.5, 11.5, 10.486666666666666)","(2.2, 3.25, 3.072857142857143)","(13.0, 17.5, 16.642857142857142)","(4.6, 5.9, 5.671428571428572)","(7.5, 11.0, 10.733333333333334)","(10.0, 25.0, 21.0)"
05-01-2023 12:59:05.851873,"(17.0, 22.0, 16.6)","(14.0, 17.5, 17.125)","(6.5, 11.0, 10.5)","(7.5, 11.5, 10.486666666666666)","(2.2, 3.25, 3.1041176470588234)","(13.0, 17.5, 16.75)","(4.6, 5.9, 5.671428571428572)","(7.5, 11.0, 10.733333333333334)","(10.0, 25.0, 21.25)"
05-01-2023 12:59:07.164578,"(17.0, 22.0, 16.6)","(14.0, 17.5, 17.125)","(6.5, 11.0, 10.5)","(7.5, 11.5, 10.486666666666666)","(2.2, 3.25, 3.1041176470588234)","(13.0, 17.5, 16.75)","(4.6, 5.9, 5.671428571428572)","(7.5, 11.0, 10.733333333333334)","(10.0, 25.0, 21.0)"
05-01-2023 12:59:08.415387,"(17.0, 22.0, 16.6)","(14.0, 17.5, 17.125)","(6.5, 11.0, 10.5)","(7.5, 11.5, 10.486666666666666)","(2.2, 3.25, 3.1041176470588234)","(13.0, 17.5, 16.75)","(4.6, 5.9, 5.671428571428572)","(7.5, 11.0, 10.733333333333334)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:09.713344,"(17.0, 22.0, 16.6)","(14.0, 17.5, 17.125)","(6.5, 11.0, 10.5)","(7.5, 11.5, 10.486666666666666)","(2.2, 3.25, 3.1041176470588234)","(13.0, 17.5, 16.75)","(4.6, 5.9, 5.671428571428572)","(7.5, 11.0, 10.733333333333334)","(10.0, 25.0, 21.0)"
05-01-2023 12:59:10.918480,"(17.0, 22.0, 16.6)","(14.0, 17.5, 17.125)","(6.5, 11.0, 10.166666666666666)","(7.5, 11.5, 10.486666666666666)","(2.2, 3.25, 3.1041176470588234)","(13.0, 17.5, 16.75)","(4.6, 5.9, 5.671428571428572)","(7.5, 11.0, 10.791666666666668)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:12.291405,"(17.0, 22.0, 16.6)","(14.0, 17.5, 17.125)","(6.5, 11.5, 10.25)","(7.5, 11.5, 10.486666666666666)","(2.2, 3.25, 2.966826923076923)","(13.0, 17.5, 16.75)","(4.6, 5.9, 5.671428571428572)","(7.5, 11.5, 10.791666666666668)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:13.666921,"(17.0, 22.0, 16.6)","(14.0, 17.5, 16.727272727272727)","(6.5, 11.5, 10.25)","(7.5, 11.5, 10.623076923076923)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.75)","(4.6, 5.9, 5.671428571428572)","(7.5, 11.5, 11.2)","(10.0, 25.0, 21.0)"
05-01-2023 12:59:14.987716,"(17.0, 22.0, 16.6)","(14.0, 18.0, 16.727272727272727)","(6.5, 11.5, 10.25)","(7.5, 11.5, 10.623076923076923)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.75)","(4.6, 5.9, 5.671428571428572)","(7.5, 12.0, 11.122222222222222)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:16.334493,"(17.0, 22.0, 16.6)","(14.0, 18.0, 17.22222222222222)","(6.5, 11.5, 10.25)","(7.5, 11.5, 10.623076923076923)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.75)","(4.6, 5.9, 5.671428571428572)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 21.0)"
05-01-2023 12:59:17.614652,"(17.0, 22.0, 16.6)","(14.0, 18.0, 17.22222222222222)","(6.5, 11.5, 10.25)","(7.5, 11.5, 10.486666666666666)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.75)","(4.6, 5.9, 5.671428571428572)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:18.922219,"(17.0, 22.0, 16.6)","(14.0, 18.0, 17.22222222222222)","(6.5, 11.5, 10.25)","(7.5, 11.5, 10.486666666666666)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.75)","(4.6, 5.9, 5.800000000000001)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:20.137783,"(17.0, 22.0, 16.6)","(14.0, 18.0, 17.22222222222222)","(6.5, 11.5, 10.25)","(7.5, 11.5, 10.486666666666666)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.75)","(4.6, 5.9, 5.800000000000001)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:21.384736,"(17.0, 22.0, 16.6)","(14.0, 18.0, 17.22222222222222)","(6.5, 11.5, 10.25)","(7.5, 11.5, 10.486666666666666)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.75)","(4.6, 5.9, 5.800000000000001)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:22.623393,"(17.0, 22.0, 16.6)","(14.0, 18.0, 17.22222222222222)","(6.5, 11.5, 10.25)","(7.5, 11.5, 10.486666666666666)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.75)","(4.6, 5.9, 5.800000000000001)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:23.802345,"(17.0, 22.0, 16.6)","(14.0, 18.0, 17.22222222222222)","(6.5, 11.5, 10.25)","(7.5, 11.5, 10.486666666666666)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.75)","(4.6, 5.9, 5.800000000000001)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:25.023267,"(17.0, 22.0, 16.6)","(14.0, 18.0, 17.22222222222222)","(6.5, 11.5, 10.25)","(7.5, 11.5, 10.486666666666666)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.75)","(4.6, 5.9, 5.800000000000001)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:26.310204,"(17.0, 22.0, 16.6)","(14.0, 18.0, 19.0)","(6.5, 11.5, 10.5625)","(7.5, 11.5, 10.829411764705883)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.954545454545453)","(4.6, 5.9, 5.792307692307693)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 21.0)"
05-01-2023 12:59:27.565183,"(17.0, 22.0, 16.6)","(14.0, 19.5, 18.666666666666668)","(6.5, 11.5, 10.5625)","(7.5, 11.5, 10.463636363636363)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.954545454545453)","(4.6, 5.9, 5.6)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 21.0)"
05-01-2023 12:59:28.844401,"(17.0, 22.0, 16.6)","(14.0, 19.5, 18.666666666666668)","(6.5, 11.5, 10.5625)","(7.5, 11.5, 10.463636363636363)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.954545454545453)","(4.6, 5.9, 5.6)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:30.100290,"(17.0, 22.0, 16.6)","(14.0, 19.5, 18.666666666666668)","(6.5, 11.5, 10.5625)","(7.5, 11.5, 10.14)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.25)","(4.6, 5.9, 5.6)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:31.235639,"(17.0, 22.0, 16.6)","(14.0, 19.5, 18.9375)","(6.5, 11.5, 10.5625)","(7.5, 11.5, 10.14)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.25)","(4.6, 5.9, 5.6)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:32.413295,"(17.0, 22.0, 16.6)","(14.0, 19.5, 18.9375)","(6.5, 11.5, 10.5625)","(7.5, 11.5, 10.225000000000001)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.25)","(4.6, 5.9, 5.6)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:33.650978,"(17.0, 22.0, 16.6)","(14.0, 19.5, 18.9375)","(6.5, 11.5, 10.5625)","(7.5, 11.5, 10.225000000000001)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.25)","(4.6, 5.9, 5.766666666666667)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 21.0)"
05-01-2023 12:59:34.880840,"(17.0, 22.0, 16.6)","(14.0, 19.5, 18.9375)","(6.5, 11.5, 10.5625)","(7.5, 11.5, 10.829411764705883)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.25)","(4.6, 5.9, 5.766666666666667)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 21.25)"
05-01-2023 12:59:36.017889,"(17.0, 22.0, 16.6)","(14.0, 19.5, 18.9375)","(6.5, 11.5, 10.5625)","(7.5, 11.5, 10.829411764705883)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.25)","(4.6, 5.9, 5.766666666666667)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 21.0)"
05-01-2023 12:59:37.190890,"(17.0, 22.0, 16.6)","(14.0, 19.5, 19.125)","(6.5, 11.5, 10.5625)","(7.5, 11.5, 10.829411764705883)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.25)","(4.6, 5.9, 5.766666666666667)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:38.324891,"(17.0, 22.0, 16.6)","(14.0, 19.5, 19.125)","(6.5, 11.5, 10.5625)","(7.5, 11.5, 10.829411764705883)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.25)","(4.6, 5.9, 5.766666666666667)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:39.664776,"(17.0, 22.0, 16.6)","(14.0, 19.5, 19.125)","(6.5, 11.5, 10.9)","(7.5, 11.5, 10.4)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.25)","(4.6, 5.9, 5.766666666666667)","(7.5, 11.5, 10.733333333333334)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:40.914423,"(17.0, 22.0, 16.6)","(14.0, 19.5, 19.125)","(6.5, 11.5, 12.01923076923077)","(7.5, 11.0, 10.4)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.25)","(4.6, 5.9, 5.766666666666667)","(7.5, 11.0, 10.733333333333334)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:42.164933,"(17.0, 22.0, 16.6)","(14.0, 19.5, 19.125)","(6.5, 12.5, 12.01923076923077)","(7.5, 11.0, 10.4)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.25)","(4.6, 5.9, 5.766666666666667)","(7.5, 11.0, 10.733333333333334)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:43.342939,"(17.0, 22.0, 16.6)","(14.0, 19.5, 19.125)","(6.5, 12.5, 12.01923076923077)","(7.5, 11.0, 10.626666666666667)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.25)","(4.6, 5.9, 5.766666666666667)","(7.5, 11.0, 10.733333333333334)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:44.493029,"(17.0, 22.0, 16.6)","(14.0, 19.5, 19.125)","(6.5, 12.5, 12.01923076923077)","(7.5, 11.0, 10.626666666666667)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.25)","(4.6, 5.9, 5.766666666666667)","(7.5, 11.0, 10.733333333333334)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:45.837993,"(17.0, 22.0, 16.6)","(14.0, 19.5, 19.125)","(6.5, 12.5, 11.071428571428571)","(7.5, 11.0, 10.784615384615385)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.25)","(4.6, 5.9, 5.766666666666667)","(7.5, 11.0, 10.705882352941178)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:47.117183,"(17.0, 22.0, 16.6)","(14.0, 19.5, 19.125)","(6.5, 12.5, 11.071428571428571)","(7.5, 11.0, 10.784615384615385)","(2.2, 3.25, 3.0433333333333334)","(13.0, 17.5, 16.25)","(4.6, 5.9, 5.766666666666667)","(7.5, 12.0, 10.705882352941178)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:48.378522,"(17.0, 22.0, 16.6)","(14.0, 19.5, 19.125)","(6.5, 12.5, 11.071428571428571)","(7.5, 11.5, 10.14)","(2.2, 3.25, 3.0353846153846153)","(13.0, 17.5, 16.785714285714285)","(4.6, 5.9, 5.766666666666667)","(7.5, 12.0, 11.122222222222222)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:49.616805,"(17.0, 22.0, 16.6)","(14.0, 19.5, 19.125)","(6.5, 12.5, 11.071428571428571)","(7.5, 11.5, 10.14)","(2.2, 3.25, 3.0353846153846153)","(13.0, 17.5, 16.785714285714285)","(4.6, 5.9, 5.766666666666667)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:50.859393,"(17.0, 22.0, 16.6)","(14.0, 19.5, 19.125)","(6.5, 12.5, 11.071428571428571)","(7.5, 11.5, 10.14)","(2.2, 3.25, 3.0353846153846153)","(13.0, 17.5, 16.785714285714285)","(4.6, 5.9, 5.766666666666667)","(7.5, 11.5, 11.122222222222222)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:52.065903,"(17.0, 22.0, 16.6)","(14.0, 19.5, 19.125)","(6.5, 12.5, 11.071428571428571)","(7.5, 11.0, 10.4)","(2.2, 3.2, 2.997777777777778)","(13.0, 17.5, 16.785714285714285)","(4.6, 5.9, 5.766666666666667)","(7.5, 11.0, 10.733333333333334)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:53.176569,"(17.0, 22.0, 17.75)","(14.0, 19.5, 19.125)","(6.5, 12.5, 11.071428571428571)","(7.5, 11.0, 10.4)","(2.2, 3.2, 2.997777777777778)","(13.0, 17.5, 16.785714285714285)","(4.6, 5.9, 5.766666666666667)","(7.5, 11.0, 10.733333333333334)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:54.870641,"(17.0, 22.0, 18.0)","(14.0, 19.5, 19.125)","(6.5, 12.5, 11.071428571428571)","(7.5, 11.0, 10.626666666666667)","(2.2, 3.2, 2.997777777777778)","(13.0, 17.5, 16.875)","(4.6, 5.9, 5.766666666666667)","(7.5, 11.0, 10.733333333333334)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:56.317396,"(17.0, 22.0, 18.0)","(14.0, 19.5, 19.125)","(6.5, 12.5, 11.071428571428571)","(7.5, 11.0, 10.626666666666667)","(2.2, 3.2, 2.997777777777778)","(13.0, 17.5, 16.785714285714285)","(4.6, 5.9, 5.766666666666667)","(7.5, 11.0, 10.733333333333334)","(10.0, 25.0, 21.0)"
05-01-2023 12:59:57.685506,"(17.0, 22.0, 18.0)","(14.0, 19.5, 19.125)","(6.5, 12.5, 11.071428571428571)","(7.5, 11.0, 10.4)","(2.2, 3.2, 2.973913043478261)","(13.0, 17.5, 16.785714285714285)","(4.6, 5.9, 5.766666666666667)","(7.5, 11.0, 10.705882352941178)","(10.0, 25.0, 20.75)"
05-01-2023 12:59:58.981472,"(17.0, 22.0, 18.0)","(14.0, 19.5, 19.125)","(6.5, 12.5, 11.071428571428571)","(7.5, 11.0, 10.14)","(2.2, 3.2, 2.997777777777778)","(13.0, 17.5, 16.785714285714285)","(4.6, 5.9, 5.766666666666667)","(7.5, 12.0, 10.705882352941178)","(10.0, 25.0, 20.75)"
05-01-2023 13:00:00.193596,"(17.0, 22.0, 18.0)","(14.0, 19.5, 19.125)","(6.5, 12.5, 11.071428571428571)","(7.5, 11.5, 10.14)","(2.2, 3.2, 2.986666666666667)","(13.0, 17.5, 16.785714285714285)","(4.6, 5.9, 5.766666666666667)","(7.5, 12.0, 10.705882352941178)","(10.0, 25.0, 20.75)"
05-01-2023 13:00:01.398009,"(17.0, 22.0, 18.0)","(14.0, 19.5, 19.125)","(6.5, 12.5, 11.071428571428571)","(7.5, 11.5, 10.14)","(2.2, 3.15, 3.0949999999999998)","(13.0, 17.5, 16.785714285714285)","(4.6, 5.9, 5.766666666666667)","(7.5, 12.0, 10.533333333333333)","(10.0, 25.0, 21.0)"
05-01-2023 13:00:02.640163,"(17.0, 22.0, 18.0)","(14.0, 19.5, 19.125)","(6.5, 12.5, 11.071428571428571)","(7.5, 11.5, 10.626666666666667)","(2.2, 3.15, 3.035)","(13.0, 17.5, 16.785714285714285)","(4.6, 5.9, 5.766666666666667)","(7.5, 12.0, 10.881818181818183)","(10.0, 25.0, 24.3)"
