,Toms The One,Ravioli,Senorita Bonita,Sketchy Comrade,Greek Inquisitor,Lenny Boy,Mazy Girl,Perpetual
15-12-2022 14:11:59.277501,"(2.3, 2.76, 2.752)","(3.7, 4.9, 4.897435897435897)","(5.5, 8.0, 8.071428571428571)","(16.0, 23.0, 21.470588235294116)","(61.0, 120.0, 117.14285714285714)","(41.0, 75.0, 64.2)","(9.0, 11.0, 9.984615384615385)","(6.5, 7.8, 7.614285714285714)"
15-12-2022 14:12:00.556937,"(2.3, 2.72, 2.7031578947368424)","(3.7, 5.0, 4.954285714285715)","(5.5, 8.2, 8.071428571428571)","(16.0, 23.0, 21.533333333333335)","(61.0, 120.0, 117.14285714285714)","(41.0, 75.0, 64.2)","(9.0, 10.0, 9.80759493670886)","(6.5, 7.8, 7.614285714285714)"
15-12-2022 14:12:01.818914,"(2.3, 2.74, 2.71)","(3.7, 5.0, 4.954285714285715)","(5.5, 8.2, 8.071428571428571)","(16.0, 23.0, 21.38095238095238)","(61.0, 120.0, 117.14285714285714)","(41.0, 75.0, 64.2)","(9.0, 10.0, 9.698507462686567)","(6.5, 7.8, 7.6971428571428575)"
15-12-2022 14:12:03.121574,"(2.3, 2.72, 2.7096)","(3.7, 5.0, 4.976)","(5.5, 8.2, 8.148717948717948)","(16.0, 23.0, 21.38095238095238)","(61.0, 120.0, 117.14285714285714)","(41.0, 75.0, 64.2)","(9.0, 9.8, 9.975000000000001)","(6.5, 7.8, 7.683870967741935)"
15-12-2022 14:12:04.390388,"(2.3, 2.72, 2.697391304347826)","(3.8, 5.0, 4.922580645161291)","(5.5, 8.2, 8.07906976744186)","(16.0, 24.0, 22.8)","(61.0, 120.0, 117.14285714285714)","(41.0, 75.0, 64.2)","(9.0, 10.5, 9.9625)","(6.5, 7.8, 7.683870967741935)"
15-12-2022 14:12:05.600941,"(2.3, 2.72, 2.691764705882353)","(3.8, 5.0, 4.922580645161291)","(5.5, 8.2, 8.07)","(16.0, 24.0, 22.666666666666668)","(61.0, 120.0, 117.14285714285714)","(41.0, 75.0, 59.61538461538461)","(9.0, 10.5, 10.127450980392156)","(6.5, 7.8, 7.683870967741935)"
15-12-2022 14:12:06.820576,"(2.3, 2.68, 2.677872340425532)","(3.8, 5.0, 4.94)","(5.5, 8.2, 8.07)","(16.0, 24.0, 22.666666666666668)","(61.0, 120.0, 117.14285714285714)","(41.0, 75.0, 59.61538461538461)","(8.5, 10.5, 10.191176470588236)","(6.5, 7.8, 7.7368421052631575)"
15-12-2022 14:12:07.985639,"(2.3, 2.68, 2.677872340425532)","(3.8, 5.0, 4.94)","(5.5, 8.2, 8.07)","(16.0, 24.0, 22.666666666666668)","(61.0, 120.0, 117.14285714285714)","(41.0, 75.0, 59.61538461538461)","(8.5, 10.5, 10.27027027027027)","(6.5, 7.8, 7.8625)"
15-12-2022 14:12:09.233378,"(2.3, 2.66, 2.647441860465116)","(3.8, 5.0, 4.94)","(5.5, 8.2, 8.051428571428572)","(16.0, 24.0, 23.045454545454547)","(61.0, 120.0, 117.14285714285714)","(41.0, 75.0, 55.76923076923077)","(8.5, 10.5, 10.27027027027027)","(6.5, 8.0, 7.8625)"
15-12-2022 14:12:10.401512,"(2.3, 2.66, 2.630666666666667)","(3.8, 5.0, 4.922580645161291)","(5.5, 8.2, 8.051428571428572)","(16.0, 24.0, 24.333333333333332)","(61.0, 120.0, 117.14285714285714)","(41.0, 75.0, 55.76923076923077)","(8.5, 10.5, 10.27027027027027)","(6.5, 8.0, 7.8625)"
15-12-2022 14:12:11.596123,"(2.3, 2.64, 2.6253846153846156)","(3.8, 5.0, 4.9172413793103456)","(5.5, 8.2, 8.032258064516128)","(16.0, 25.0, 24.333333333333332)","(61.0, 120.0, 117.14285714285714)","(41.0, 75.0, 55.76923076923077)","(8.5, 10.5, 10.27027027027027)","(6.5, 8.0, 7.858064516129032)"
15-12-2022 14:12:12.913797,"(2.3, 2.66, 2.6316129032258067)","(3.8, 5.0, 4.945454545454545)","(5.5, 8.2, 8.032258064516128)","(16.0, 25.0, 24.28)","(61.0, 120.0, 117.14285714285714)","(41.0, 75.0, 67.5)","(8.5, 10.5, 10.27027027027027)","(6.5, 8.0, 7.858064516129032)"
15-12-2022 14:12:14.160606,"(2.3, 2.66, 2.6272727272727274)","(3.8, 5.0, 4.945454545454545)","(5.5, 8.2, 8.032258064516128)","(16.0, 25.0, 24.5)","(61.0, 120.0, 117.14285714285714)","(41.0, 75.0, 69.23076923076923)","(8.5, 10.5, 10.216666666666667)","(6.5, 8.0, 7.858064516129032)"
15-12-2022 14:12:15.439231,"(2.3, 2.64, 2.627878787878788)","(3.8, 5.0, 4.951020408163266)","(5.5, 8.2, 8.032258064516128)","(16.0, 25.0, 24.5)","(61.0, 120.0, 117.14285714285714)","(41.0, 75.0, 65.625)","(8.5, 10.5, 10.216666666666667)","(6.5, 8.0, 7.858064516129032)"
15-12-2022 14:12:16.660975,"(2.3, 2.64, 2.6262068965517242)","(3.8, 5.0, 4.951020408163266)","(5.5, 8.2, 7.963636363636364)","(16.0, 25.0, 24.363636363636363)","(61.0, 120.0, 116.08695652173913)","(41.0, 75.0, 64.28571428571429)","(8.5, 10.5, 10.095238095238095)","(6.5, 8.0, 7.888)"
15-12-2022 14:12:17.894801,"(2.3, 2.6, 2.5955089820359283)","(3.8, 5.0, 4.941860465116279)","(5.5, 8.0, 7.933333333333334)","(16.0, 25.0, 24.363636363636363)","(61.0, 120.0, 116.66666666666667)","(41.0, 75.0, 62.5)","(8.5, 10.5, 10.216666666666667)","(6.5, 8.0, 7.927272727272727)"
15-12-2022 14:12:19.225254,"(2.3, 2.64, 2.6272727272727274)","(3.8, 5.0, 4.941860465116279)","(5.5, 8.0, 7.933333333333334)","(16.0, 25.0, 24.363636363636363)","(61.0, 120.0, 116.66666666666667)","(41.0, 75.0, 64.28571428571429)","(8.5, 10.5, 10.216666666666667)","(6.5, 8.0, 7.927272727272727)"
15-12-2022 14:12:20.406040,"(2.3, 2.64, 2.6272727272727274)","(3.8, 5.0, 4.941860465116279)","(5.5, 8.0, 7.933333333333334)","(16.0, 25.0, 24.363636363636363)","(61.0, 120.0, 116.66666666666667)","(41.0, 75.0, 64.28571428571429)","(8.5, 10.5, 10.216666666666667)","(6.5, 8.0, 7.927272727272727)"
15-12-2022 14:12:21.617325,"(2.3, 2.64, 2.6193750000000002)","(3.8, 5.0, 4.941860465116279)","(5.5, 8.0, 7.933333333333334)","(16.0, 25.0, 24.363636363636363)","(61.0, 120.0, 116.66666666666667)","(41.0, 75.0, 63.79310344827586)","(8.5, 10.5, 10.216666666666667)","(6.5, 8.0, 7.927272727272727)"
15-12-2022 14:12:22.845327,"(2.3, 2.64, 2.6193750000000002)","(3.8, 5.0, 4.954545454545455)","(5.5, 8.0, 8.013333333333334)","(16.0, 25.0, 24.363636363636363)","(61.0, 120.0, 116.53846153846153)","(41.0, 75.0, 63.79310344827586)","(8.5, 10.5, 10.282608695652174)","(6.5, 8.0, 7.927272727272727)"
15-12-2022 14:12:24.101429,"(2.3, 2.62, 2.614909090909091)","(3.8, 5.0, 4.933333333333334)","(5.5, 8.2, 8.015384615384615)","(16.0, 25.0, 24.363636363636363)","(61.0, 120.0, 116.53846153846153)","(41.0, 75.0, 63.79310344827586)","(8.5, 10.5, 10.282608695652174)","(6.5, 8.0, 7.927272727272727)"
15-12-2022 14:12:25.378655,"(2.3, 2.62, 2.605714285714286)","(3.8, 5.0, 4.933333333333334)","(5.5, 8.2, 8.015384615384615)","(16.0, 25.0, 24.363636363636363)","(61.0, 120.0, 116.53846153846153)","(41.0, 75.0, 63.79310344827586)","(8.5, 10.5, 10.282608695652174)","(6.5, 8.0, 7.927272727272727)"
15-12-2022 14:12:26.624924,"(2.3, 2.62, 2.616216216216216)","(3.8, 5.0, 4.905063291139241)","(5.5, 8.2, 8.015384615384615)","(16.0, 25.0, 24.363636363636363)","(61.0, 120.0, 127.89473684210526)","(41.0, 75.0, 63.79310344827586)","(8.5, 10.5, 10.282608695652174)","(6.5, 8.0, 7.927272727272727)"
15-12-2022 14:12:27.825476,"(2.3, 2.62, 2.616216216216216)","(3.8, 5.0, 4.905063291139241)","(5.5, 8.2, 8.015384615384615)","(16.0, 25.0, 24.363636363636363)","(61.0, 130.0, 127.89473684210526)","(41.0, 75.0, 62.61904761904762)","(8.5, 10.5, 10.282608695652174)","(6.5, 8.0, 7.927272727272727)"
15-12-2022 14:12:29.221952,"(2.3, 2.62, 2.6144654088050316)","(3.8, 5.0, 4.908536585365854)","(5.5, 8.2, 8.015384615384615)","(16.0, 25.0, 24.666666666666668)","(61.0, 130.0, 128.26086956521738)","(41.0, 75.0, 61.666666666666664)","(8.5, 10.5, 10.282608695652174)","(6.5, 8.0, 7.927272727272727)"
15-12-2022 14:12:30.631966,"(2.3, 2.62, 2.614447949526814)","(3.8, 5.0, 4.908536585365854)","(5.5, 8.2, 8.015384615384615)","(16.0, 25.0, 24.666666666666668)","(61.0, 130.0, 128.26086956521738)","(41.0, 75.0, 61.666666666666664)","(8.5, 10.5, 10.362068965517242)","(6.5, 8.0, 7.927272727272727)"
15-12-2022 14:12:32.035452,"(2.3, 2.62, 2.6140836012861737)","(3.8, 5.0, 4.878571428571429)","(5.5, 8.2, 7.923076923076923)","(17.0, 25.0, 24.666666666666668)","(61.0, 130.0, 129.0909090909091)","(41.0, 75.0, 61.666666666666664)","(8.5, 10.5, 10.321428571428571)","(6.5, 8.0, 7.8)"
15-12-2022 14:12:33.439170,"(2.3, 2.68, 2.6612987012987013)","(3.8, 4.9, 4.863076923076923)","(5.5, 8.0, 7.945454545454545)","(17.0, 25.0, 24.666666666666668)","(61.0, 130.0, 128.88888888888889)","(41.0, 75.0, 61.666666666666664)","(8.5, 10.5, 10.321428571428571)","(6.5, 8.0, 7.8)"
15-12-2022 14:12:34.777713,"(2.3, 2.66, 2.6525000000000003)","(3.8, 4.9, 4.863076923076923)","(5.5, 8.2, 8.0)","(17.0, 25.0, 24.666666666666668)","(61.0, 130.0, 128.0)","(41.0, 75.0, 61.666666666666664)","(8.5, 10.5, 10.357142857142858)","(6.5, 8.0, 7.752380952380952)"
15-12-2022 14:12:36.235301,"(2.3, 2.66, 2.6536)","(3.8, 4.9, 4.863076923076923)","(5.5, 8.2, 8.025)","(17.0, 25.0, 24.666666666666668)","(61.0, 130.0, 128.88888888888889)","(41.0, 75.0, 61.666666666666664)","(8.5, 10.5, 10.357142857142858)","(6.5, 7.8, 7.788235294117647)"
15-12-2022 14:12:37.494379,"(2.3, 2.64, 2.6368)","(3.8, 4.9, 4.863076923076923)","(5.5, 8.2, 8.1)","(17.0, 25.0, 24.714285714285715)","(61.0, 130.0, 128.88888888888889)","(41.0, 75.0, 61.666666666666664)","(8.5, 10.5, 10.446428571428571)","(6.5, 8.0, 7.779999999999999)"
15-12-2022 14:12:38.728953,"(2.3, 2.6, 2.585174825174825)","(3.8, 5.0, 4.921875)","(5.5, 8.2, 8.18909090909091)","(17.0, 25.0, 22.0)","(61.0, 130.0, 129.28571428571428)","(41.0, 75.0, 66.0)","(8.5, 10.5, 10.064935064935066)","(6.5, 8.0, 7.836363636363636)"
15-12-2022 14:12:40.295686,"(2.3, 2.6, 2.5749112426035503)","(3.8, 5.0, 4.924418604651163)","(5.5, 8.4, 8.266666666666667)","(17.0, 23.0, 21.565217391304348)","(61.0, 130.0, 129.28571428571428)","(41.0, 75.0, 66.0)","(8.5, 11.0, 10.304761904761905)","(6.5, 8.0, 7.905882352941177)"
15-12-2022 14:12:41.787910,"(2.3, 2.6, 2.5749112426035503)","(3.8, 5.0, 4.924418604651163)","(5.5, 8.4, 8.273684210526316)","(17.0, 22.0, 21.263157894736842)","(61.0, 130.0, 129.28571428571428)","(41.0, 75.0, 68.07692307692308)","(8.5, 11.0, 10.333333333333334)","(6.5, 8.0, 7.905882352941177)"
15-12-2022 14:12:43.152510,"(2.3, 2.6, 2.5741573033707867)","(3.8, 5.0, 4.930097087378641)","(5.5, 8.4, 8.273684210526316)","(17.0, 22.0, 21.333333333333332)","(61.0, 130.0, 129.28571428571428)","(41.0, 75.0, 68.07692307692308)","(8.5, 11.0, 10.758064516129032)","(6.5, 8.0, 7.953333333333333)"
15-12-2022 14:12:44.467357,"(2.3, 2.58, 2.5632727272727274)","(3.8, 5.0, 4.930097087378641)","(5.5, 8.4, 8.273684210526316)","(17.0, 22.0, 21.333333333333332)","(61.0, 130.0, 129.28571428571428)","(41.0, 75.0, 78.82352941176471)","(8.5, 11.0, 10.773504273504274)","(6.5, 8.0, 7.953333333333333)"
15-12-2022 14:12:45.995255,"(2.3, 2.58, 2.55437125748503)","(3.8, 5.0, 4.930097087378641)","(5.5, 8.4, 8.25)","(17.0, 22.0, 21.333333333333332)","(61.0, 130.0, 129.28571428571428)","(41.0, 80.0, 78.82352941176471)","(8.5, 11.0, 10.783185840707965)","(6.5, 8.0, 7.953333333333333)"
15-12-2022 14:12:47.838558,"(2.3, 2.58, 2.5507246376811596)","(3.8, 5.0, 4.933944954128441)","(6.0, 8.4, 8.25)","(17.0, 22.0, 21.333333333333332)","(61.0, 130.0, 129.28571428571428)","(41.0, 80.0, 78.88888888888889)","(8.5, 11.0, 10.885542168674698)","(6.5, 8.0, 7.951724137931034)"
15-12-2022 14:12:48.990257,"(2.3, 2.56, 2.5507246376811596)","(3.8, 5.0, 4.933944954128441)","(6.0, 8.4, 8.25)","(17.0, 22.0, 21.333333333333332)","(61.0, 130.0, 129.28571428571428)","(41.0, 80.0, 78.88888888888889)","(8.5, 11.0, 10.885542168674698)","(6.5, 8.0, 7.951724137931034)"
15-12-2022 14:12:50.169529,"(2.3, 2.56, 2.5478846153846155)","(3.8, 5.0, 4.935922330097088)","(6.0, 8.4, 8.27027027027027)","(17.0, 22.0, 21.0)","(61.0, 130.0, 129.28571428571428)","(41.0, 80.0, 78.82352941176471)","(8.5, 11.0, 10.878205128205128)","(6.5, 8.0, 7.951724137931034)"
15-12-2022 14:12:51.381685,"(2.3, 2.56, 2.53781512605042)","(3.8, 5.0, 4.942105263157895)","(6.0, 8.4, 8.27027027027027)","(17.0, 22.0, 21.0)","(61.0, 130.0, 129.28571428571428)","(41.0, 80.0, 78.82352941176471)","(8.5, 11.5, 11.24031007751938)","(6.5, 8.0, 7.991304347826087)"
15-12-2022 14:12:52.746211,"(2.3, 2.56, 2.538512396694215)","(3.8, 5.0, 4.933333333333334)","(6.0, 8.4, 8.25)","(17.0, 22.0, 21.0)","(61.0, 130.0, 129.28571428571428)","(41.0, 80.0, 78.82352941176471)","(8.5, 11.5, 11.330188679245284)","(6.5, 8.0, 7.991304347826087)"
15-12-2022 14:12:53.977443,"(2.3, 2.54, 2.5267346938775512)","(3.8, 5.0, 4.933333333333334)","(6.0, 8.4, 8.25)","(16.0, 22.0, 21.0)","(61.0, 130.0, 129.28571428571428)","(41.0, 80.0, 78.82352941176471)","(8.5, 11.5, 11.330188679245284)","(6.5, 8.0, 7.991304347826087)"
15-12-2022 14:12:55.258765,"(2.3, 2.54, 2.534488888888889)","(3.8, 5.0, 4.953787878787879)","(6.0, 8.4, 8.3)","(16.0, 22.0, 21.142857142857142)","(61.0, 130.0, 129.28571428571428)","(41.0, 80.0, 78.94736842105263)","(8.5, 11.5, 11.350467289719626)","(6.5, 8.0, 7.559259259259259)"
15-12-2022 14:12:56.804249,"(2.3, 2.54, 2.52)","(3.8, 5.0, 4.945535714285715)","(6.0, 8.4, 8.477777777777778)","(16.0, 22.0, 21.0)","(61.0, 130.0, 129.28571428571428)","(41.0, 80.0, 78.82352941176471)","(8.5, 11.5, 11.352631578947369)","(6.5, 7.6, 7.652173913043478)"
15-12-2022 14:12:58.253309,"(2.3, 2.52, 2.517983870967742)","(3.8, 5.0, 4.9398437500000005)","(6.0, 8.6, 8.49655172413793)","(16.0, 22.0, 21.0)","(61.0, 130.0, 129.4736842105263)","(41.0, 80.0, 78.82352941176471)","(8.5, 11.5, 11.66)","(6.5, 7.8, 7.652173913043478)"
15-12-2022 14:12:59.509963,"(2.3, 2.52, 2.5148630136986303)","(3.8, 5.0, 4.944604316546763)","(6.0, 8.6, 8.516666666666666)","(16.0, 22.0, 20.666666666666668)","(61.0, 130.0, 129.4736842105263)","(41.0, 80.0, 78.82352941176471)","(8.5, 12.0, 11.614754098360656)","(6.5, 7.8, 7.652173913043478)"
15-12-2022 14:13:00.764978,"(2.3, 2.52, 2.5144444444444445)","(3.8, 5.0, 4.944604316546763)","(6.0, 8.6, 8.534883720930232)","(16.0, 22.0, 20.46511627906977)","(61.0, 130.0, 129.4736842105263)","(41.0, 80.0, 78.82352941176471)","(8.5, 12.0, 11.611570247933884)","(6.5, 7.8, 8.112195121951219)"
15-12-2022 14:13:02.058141,"(2.25, 2.48, 2.4747368421052633)","(3.8, 5.0, 4.959633027522936)","(6.0, 8.6, 8.466666666666667)","(16.0, 22.0, 20.41860465116279)","(61.0, 130.0, 129.4736842105263)","(41.0, 80.0, 78.82352941176471)","(8.5, 12.0, 11.510416666666666)","(6.5, 8.2, 8.004878048780487)"
15-12-2022 14:13:03.237289,"(2.25, 2.48, 2.473272727272727)","(3.8, 5.0, 4.955555555555556)","(6.0, 8.6, 8.466666666666667)","(16.0, 22.0, 20.46153846153846)","(61.0, 130.0, 129.4736842105263)","(41.0, 80.0, 78.82352941176471)","(8.5, 12.0, 11.510416666666666)","(6.5, 8.2, 8.021052631578947)"
15-12-2022 14:13:04.245996,"(2.25, 2.5, 2.473386454183267)","(3.8, 5.0, 4.944166666666667)","(6.0, 8.6, 8.43)","(16.0, 22.0, 20.46153846153846)","(61.0, 130.0, 129.33333333333334)","(41.0, 80.0, 78.46153846153847)","(8.5, 12.0, 11.598290598290598)","(6.5, 8.2, 7.988888888888888)"
15-12-2022 14:13:05.456771,"(2.25, 2.5, 2.4718143459915614)","(3.8, 5.1, 5.0)","(6.0, 8.6, 8.317073170731707)","(16.0, 22.0, 20.375)","(61.0, 130.0, 129.33333333333334)","(41.0, 80.0, 76.0)","(8.5, 12.0, 11.56)","(6.5, 8.2, 7.938775510204081)"
15-12-2022 14:13:06.691970,"(2.25, 2.5, 2.4701083032490976)","(3.8, 5.0, 4.997777777777777)","(6.0, 8.6, 8.317073170731707)","(16.0, 22.0, 20.375)","(61.0, 130.0, 129.33333333333334)","(41.0, 80.0, 76.0)","(8.5, 12.0, 11.56)","(6.5, 8.2, 7.938775510204081)"
15-12-2022 14:13:07.967026,"(2.25, 2.48, 2.477333333333333)","(3.8, 5.1, 5.0964285714285715)","(6.0, 8.6, 8.304347826086955)","(16.0, 21.0, 20.444444444444443)","(61.0, 130.0, 127.5)","(41.0, 80.0, 61.5)","(8.5, 12.0, 11.541935483870969)","(6.5, 8.2, 8.04516129032258)"
15-12-2022 14:13:09.181248,"(2.25, 2.5, 2.4820276497695852)","(3.8, 4.9, 4.8484276729559745)","(6.0, 8.6, 8.317073170731707)","(16.0, 21.0, 20.363636363636363)","(61.0, 130.0, 125.0)","(41.0, 80.0, 61.5)","(8.5, 12.0, 11.541935483870969)","(6.5, 8.2, 8.04516129032258)"
15-12-2022 14:13:10.358577,"(2.25, 2.5, 2.4808421052631577)","(3.8, 4.9, 4.85)","(6.0, 8.6, 8.317073170731707)","(16.0, 21.0, 20.61111111111111)","(61.0, 130.0, 125.0)","(41.0, 80.0, 61.86274509803921)","(8.5, 12.0, 11.49645390070922)","(6.5, 8.2, 8.113043478260868)"
15-12-2022 14:13:11.397948,"(2.25, 2.5, 2.465531914893617)","(3.8, 5.0, 4.956060606060606)","(6.0, 8.6, 8.317073170731707)","(16.0, 21.0, 20.61111111111111)","(61.0, 130.0, 125.0)","(41.0, 80.0, 60.319148936170215)","(8.5, 12.0, 11.49645390070922)","(6.5, 8.2, 8.113043478260868)"
15-12-2022 14:13:12.641844,"(2.25, 2.5, 2.4647272727272727)","(3.8, 5.0, 4.982222222222222)","(6.0, 8.6, 8.302127659574467)","(16.0, 21.0, 20.681818181818183)","(61.0, 130.0, 125.0)","(41.0, 80.0, 60.319148936170215)","(8.5, 12.0, 11.440251572327044)","(6.5, 8.2, 8.113043478260868)"
15-12-2022 14:13:13.837987,"(2.25, 2.5, 2.4647272727272727)","(3.8, 5.0, 4.982222222222222)","(6.0, 8.6, 8.302127659574467)","(16.0, 21.0, 20.681818181818183)","(61.0, 130.0, 125.0)","(41.0, 80.0, 60.319148936170215)","(8.5, 12.0, 11.429447852760736)","(6.5, 8.2, 8.113043478260868)"
15-12-2022 14:13:15.128141,"(2.25, 2.5, 2.4647272727272727)","(3.8, 5.0, 4.982222222222222)","(6.0, 8.6, 8.302127659574467)","(16.0, 21.0, 20.681818181818183)","(61.0, 130.0, 125.0)","(41.0, 80.0, 61.5)","(8.5, 12.0, 11.429447852760736)","(6.5, 8.2, 8.113043478260868)"
15-12-2022 14:13:16.371237,"(2.25, 2.5, 2.4647272727272727)","(3.8, 5.0, 4.982222222222222)","(6.0, 8.6, 8.302127659574467)","(16.0, 21.0, 20.681818181818183)","(61.0, 130.0, 125.0)","(41.0, 80.0, 61.5)","(8.5, 12.0, 11.440251572327044)","(6.5, 8.2, 8.113043478260868)"
15-12-2022 14:13:17.571427,"(2.25, 2.5, 2.460493827160494)","(3.8, 5.0, 4.9763636363636365)","(6.0, 8.6, 8.302127659574467)","(16.0, 21.0, 20.833333333333332)","(61.0, 130.0, 125.0)","(41.0, 80.0, 61.5)","(8.5, 12.0, 11.440251572327044)","(6.5, 8.2, 8.113043478260868)"
15-12-2022 14:13:18.674048,"(2.25, 2.5, 2.4668817204301074)","(3.8, 5.0, 4.984)","(6.0, 8.6, 8.302127659574467)","(16.0, 21.0, 20.833333333333332)","(61.0, 130.0, 128.0)","(41.0, 80.0, 67.43243243243244)","(8.5, 12.0, 11.465408805031446)","(6.5, 8.2, 8.113043478260868)"
15-12-2022 14:13:19.816709,"(2.25, 2.48, 2.465054945054945)","(3.8, 5.1, 4.980769230769231)","(6.0, 8.6, 8.054014598540146)","(16.0, 21.0, 20.833333333333332)","(61.0, 130.0, 128.0)","(41.0, 75.0, 67.43243243243244)","(8.5, 12.0, 11.465408805031446)","(6.5, 8.2, 8.113043478260868)"
15-12-2022 14:13:20.921898,"(2.25, 2.5, 2.4668817204301074)","(3.8, 5.1, 4.985714285714286)","(6.0, 8.2, 7.738888888888889)","(16.0, 21.0, 20.869565217391305)","(61.0, 130.0, 128.0)","(41.0, 75.0, 65.66666666666667)","(8.5, 12.0, 11.532967032967033)","(6.5, 8.2, 8.145945945945945)"
15-12-2022 14:13:22.133337,"(2.25, 2.5, 2.4851923076923077)","(3.8, 5.1, 5.030769230769231)","(6.0, 7.8, 7.805405405405406)","(16.0, 21.0, 20.833333333333332)","(61.0, 130.0, 128.0)","(41.0, 75.0, 69.375)","(8.5, 12.0, 11.5625)","(6.5, 8.2, 8.257142857142858)"
15-12-2022 14:13:23.439115,"(2.25, 2.5, 2.465945945945946)","(3.8, 5.1, 5.030769230769231)","(6.0, 8.0, 7.863157894736842)","(16.0, 21.0, 20.833333333333332)","(61.0, 130.0, 128.46153846153845)","(41.0, 75.0, 69.375)","(8.5, 12.0, 11.628865979381443)","(6.5, 8.4, 8.23529411764706)"
15-12-2022 14:13:24.690505,"(2.25, 2.5, 2.4735714285714288)","(3.8, 5.1, 5.030769230769231)","(6.0, 8.0, 7.863157894736842)","(16.0, 21.0, 20.833333333333332)","(61.0, 130.0, 127.5)","(41.0, 75.0, 69.54545454545455)","(8.5, 12.0, 11.628865979381443)","(6.5, 8.4, 8.216216216216216)"
15-12-2022 14:13:25.866521,"(2.25, 2.5, 2.4788571428571426)","(3.8, 5.1, 5.030769230769231)","(6.0, 8.0, 7.863157894736842)","(16.0, 21.0, 20.833333333333332)","(61.0, 130.0, 127.5)","(41.0, 75.0, 69.70588235294117)","(8.5, 12.0, 11.679012345679013)","(6.5, 8.4, 8.252173913043478)"
15-12-2022 14:13:26.929914,"(2.25, 2.5, 2.485631067961165)","(3.9, 5.0, 4.979746835443038)","(6.0, 8.0, 7.85)","(16.0, 21.0, 20.833333333333332)","(61.0, 130.0, 127.5)","(41.0, 75.0, 69.54545454545455)","(8.5, 12.0, 12.133333333333333)","(6.5, 8.4, 8.25263157894737)"
15-12-2022 14:13:28.010169,"(2.25, 2.52, 2.4914685314685316)","(3.9, 5.1, 5.023287671232876)","(6.0, 8.0, 7.916129032258064)","(16.0, 19.0, 18.916666666666668)","(61.0, 130.0, 127.5)","(41.0, 75.0, 69.54545454545455)","(8.5, 12.5, 12.108108108108109)","(6.5, 8.4, 8.234146341463415)"
15-12-2022 14:13:29.068569,"(2.25, 2.52, 2.500900900900901)","(3.9, 5.1, 5.023287671232876)","(6.0, 8.0, 7.916129032258064)","(16.0, 19.0, 18.916666666666668)","(61.0, 130.0, 127.5)","(41.0, 75.0, 69.54545454545455)","(8.5, 12.5, 12.108108108108109)","(6.5, 8.4, 8.234146341463415)"
15-12-2022 14:13:30.262838,"(2.25, 2.52, 2.501578947368421)","(3.9, 5.1, 5.023287671232876)","(6.0, 8.0, 7.85)","(16.0, 19.0, 18.9)","(61.0, 130.0, 127.5)","(41.0, 75.0, 69.54545454545455)","(9.0, 12.5, 12.1375)","(6.5, 8.4, 8.216216216216216)"
15-12-2022 14:13:31.402865,"(2.25, 2.52, 2.501764705882353)","(3.9, 5.1, 5.023611111111111)","(6.0, 8.0, 7.85)","(16.0, 19.0, 18.9)","(61.0, 130.0, 127.5)","(41.0, 75.0, 69.54545454545455)","(9.0, 12.5, 12.1375)","(6.5, 8.4, 8.216216216216216)"
15-12-2022 14:13:32.552332,"(2.25, 2.52, 2.5010204081632654)","(3.9, 5.1, 5.023611111111111)","(6.0, 8.0, 7.8545454545454545)","(16.0, 19.0, 18.9)","(61.0, 130.0, 127.5)","(41.0, 75.0, 69.54545454545455)","(9.0, 12.5, 12.1375)","(6.5, 8.4, 8.216216216216216)"
15-12-2022 14:13:33.601776,"(2.25, 2.52, 2.5010204081632654)","(3.9, 5.1, 5.023611111111111)","(6.0, 8.0, 7.8545454545454545)","(16.0, 19.0, 18.9)","(61.0, 130.0, 127.5)","(41.0, 75.0, 66.61290322580645)","(9.0, 12.5, 12.171875)","(6.5, 8.4, 8.216216216216216)"
15-12-2022 14:13:34.710888,"(2.25, 2.52, 2.5010204081632654)","(3.9, 5.1, 5.023611111111111)","(6.0, 8.0, 7.863157894736842)","(16.0, 19.0, 18.9)","(61.0, 130.0, 127.5)","(41.0, 70.0, 66.61290322580645)","(9.0, 12.5, 12.171875)","(6.5, 8.4, 8.216216216216216)"
15-12-2022 14:13:35.899172,"(2.25, 2.52, 2.5010204081632654)","(3.9, 5.1, 5.043589743589743)","(6.0, 8.0, 7.863157894736842)","(16.0, 19.0, 18.852941176470587)","(61.0, 130.0, 127.5)","(41.0, 70.0, 66.61290322580645)","(9.0, 12.5, 12.171875)","(6.5, 8.4, 8.216216216216216)"
15-12-2022 14:13:37.098527,"(2.25, 2.52, 2.501896551724138)","(3.9, 5.1, 5.043589743589743)","(6.0, 8.0, 7.847619047619047)","(16.0, 19.5, 18.733333333333334)","(61.0, 130.0, 127.5)","(41.0, 70.0, 67.5)","(9.0, 12.5, 12.189655172413794)","(6.5, 8.4, 8.216216216216216)"
15-12-2022 14:13:38.321742,"(2.25, 2.52, 2.501896551724138)","(3.9, 5.1, 5.060714285714285)","(6.0, 8.0, 7.6499999999999995)","(16.0, 19.0, 18.625)","(61.0, 130.0, 127.5)","(41.0, 70.0, 66.25)","(9.0, 12.5, 12.22)","(6.5, 8.4, 8.248888888888889)"
