,Frosty Girl,Purple Flirt,Chidobe,Cracking Force,Winlock Lloyd,Authority,Starlight Blaze,Rubys Me Mum
04-01-2023 15:53:05.363870,"(6.5, 12.5, 10.15)","(5.5, 11.0, 10.63076923076923)","(8.0, 14.5, 11.55)","(2.5, 3.45, 2.87)","(7.0, 11.0, 9.0)","(11.0, 65.0, 27.666666666666668)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.68)"
04-01-2023 15:53:06.414888,"(6.5, 12.5, 10.15)","(5.5, 11.0, 10.63076923076923)","(8.0, 14.5, 11.55)","(2.5, 3.45, 2.87)","(7.0, 11.0, 9.0)","(11.0, 65.0, 27.666666666666668)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.68)"
04-01-2023 15:53:07.503417,"(6.5, 12.5, 10.15)","(5.5, 11.0, 10.63076923076923)","(8.0, 14.5, 11.55)","(2.5, 3.45, 2.87)","(7.0, 11.0, 9.0)","(11.0, 65.0, 27.666666666666668)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.68)"
04-01-2023 15:53:08.539056,"(6.5, 12.5, 10.15)","(5.5, 11.0, 10.63076923076923)","(8.0, 14.5, 11.55)","(2.5, 3.45, 2.87)","(7.0, 11.0, 9.0)","(11.0, 65.0, 27.666666666666668)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.68)"
04-01-2023 15:53:09.654379,"(6.5, 12.5, 10.15)","(5.5, 11.0, 10.63076923076923)","(8.0, 14.5, 13.822222222222223)","(2.5, 3.45, 2.4283236994219655)","(7.0, 11.0, 9.0)","(11.0, 65.0, 24.615384615384617)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.68)"
04-01-2023 15:53:10.786682,"(6.5, 12.5, 10.15)","(5.5, 11.0, 10.63076923076923)","(8.0, 14.5, 13.822222222222223)","(2.5, 2.48, 2.436923076923077)","(7.0, 11.0, 9.0)","(11.0, 65.0, 41.5)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.68)"
04-01-2023 15:53:11.948669,"(6.5, 12.5, 10.15)","(5.5, 11.0, 10.63076923076923)","(8.0, 14.5, 11.65)","(2.5, 2.48, 2.442372881355932)","(7.0, 11.0, 10.05)","(11.0, 60.0, 41.5)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.68)"
04-01-2023 15:53:13.068747,"(6.5, 12.5, 10.15)","(5.5, 11.0, 10.63076923076923)","(8.0, 14.5, 11.65)","(2.5, 2.48, 2.444444444444444)","(7.0, 11.0, 9.2)","(11.0, 60.0, 41.5)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.68)"
04-01-2023 15:53:14.112771,"(6.5, 12.5, 10.15)","(5.5, 11.0, 10.63076923076923)","(8.0, 14.5, 11.65)","(2.5, 2.48, 2.444444444444444)","(7.0, 11.0, 9.2)","(11.0, 60.0, 41.5)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.68)"
04-01-2023 15:53:15.106679,"(6.5, 12.5, 10.15)","(5.5, 11.0, 10.63076923076923)","(8.0, 14.5, 11.65)","(2.5, 2.48, 2.444444444444444)","(7.0, 11.0, 9.2)","(11.0, 60.0, 41.5)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.68)"
04-01-2023 15:53:16.100710,"(6.5, 12.5, 10.15)","(5.5, 11.0, 10.68)","(8.0, 14.5, 11.65)","(2.5, 2.48, 2.434285714285714)","(7.0, 11.0, 9.2)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.25)"
04-01-2023 15:53:17.197095,"(6.5, 12.5, 10.15)","(5.5, 11.0, 10.68)","(8.0, 14.5, 13.025)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.2)","(11.0, 60.0, 41.5)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.25)"
04-01-2023 15:53:18.374333,"(6.5, 12.5, 10.15)","(5.5, 11.0, 10.68)","(8.0, 14.5, 13.025)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.2)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.25)"
04-01-2023 15:53:19.516061,"(6.5, 12.5, 10.15)","(5.5, 11.0, 10.68)","(8.0, 14.5, 13.025)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.2)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.25)"
04-01-2023 15:53:20.663667,"(6.5, 12.5, 10.15)","(5.5, 11.0, 10.68)","(8.0, 14.5, 11.75)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.2)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.25)"
04-01-2023 15:53:21.757819,"(6.5, 12.5, 10.15)","(5.5, 9.8, 9.64)","(8.0, 14.5, 11.75)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.2)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.25)"
04-01-2023 15:53:22.883335,"(6.5, 12.5, 10.15)","(5.5, 9.8, 9.64)","(8.0, 14.5, 11.75)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.2)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.75)"
04-01-2023 15:53:24.074436,"(6.5, 12.5, 10.15)","(5.5, 9.8, 9.64)","(8.0, 14.5, 11.75)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.2)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.2)"
04-01-2023 15:53:25.068034,"(6.5, 12.5, 10.15)","(5.5, 9.8, 9.64)","(8.0, 14.5, 11.75)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.2)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.2, 5.4)"
04-01-2023 15:53:26.169181,"(6.5, 12.5, 10.15)","(5.5, 9.8, 9.64)","(8.0, 14.5, 11.75)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.2)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.2, 5.25)"
04-01-2023 15:53:27.275595,"(6.5, 12.5, 10.15)","(5.5, 9.8, 9.64)","(8.0, 14.5, 11.75)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.2)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 6.0, 5.0)"
04-01-2023 15:53:28.452751,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 11.75)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.2)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:29.529157,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 11.75)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.2)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:30.540217,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 11.75)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.2)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:31.643880,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 11.75)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.2)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:32.876216,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 13.4)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.2)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:34.005941,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 13.4)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.2)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:35.192111,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.733333333333333)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.2)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:36.370754,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.2)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:37.504003,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 10.485714285714286)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:38.550651,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 10.485714285714286)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:39.546606,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:40.575127,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:41.658480,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 13.9125)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:42.812540,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 13.9125)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:43.934756,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:45.055728,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:46.099290,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:47.174848,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:48.218692,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:49.227469,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:50.270734,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:51.380733,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:52.409866,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:53.487269,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:54.526758,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:55.580987,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:56.670292,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 145.83333333333331)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:57.752617,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 47.66666666666667)","(91.0, 500.0, 292.5)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:58.894472,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 41.5)","(91.0, 510.0, 292.5)","(4.4, 5.5, 5.0)"
04-01-2023 15:53:59.975837,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 41.5)","(91.0, 510.0, 292.5)","(4.4, 5.5, 5.0)"
04-01-2023 15:54:01.109148,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.64)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.4)","(11.0, 60.0, 41.5)","(91.0, 510.0, 455.625)","(4.4, 5.5, 5.0)"
04-01-2023 15:54:02.222117,"(6.5, 12.5, 10.25)","(5.5, 9.8, 9.65)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 8.257142857142856)","(11.0, 60.0, 29.75)","(91.0, 510.0, 447.8571428571429)","(4.4, 5.5, 5.0)"
04-01-2023 15:54:03.318771,"(6.5, 12.5, 9.125)","(5.5, 10.0, 9.631578947368421)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 8.866666666666667)","(11.0, 50.0, 28.4)","(91.0, 510.0, 437.5)","(4.4, 5.5, 5.0)"
04-01-2023 15:54:04.426572,"(6.5, 12.5, 9.125)","(5.5, 10.0, 9.200000000000001)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.0)","(11.0, 50.0, 28.4)","(91.0, 510.0, 437.5)","(4.4, 5.5, 5.0)"
04-01-2023 15:54:05.490907,"(6.5, 12.5, 9.125)","(5.5, 10.0, 9.200000000000001)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 8.6)","(11.0, 50.0, 28.4)","(91.0, 510.0, 437.5)","(4.4, 5.5, 5.0)"
04-01-2023 15:54:06.467693,"(6.5, 12.5, 9.125)","(5.5, 10.0, 9.200000000000001)","(8.0, 14.5, 12.15)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 8.6)","(11.0, 50.0, 25.454545454545453)","(91.0, 510.0, 520.8333333333334)","(4.4, 5.5, 5.35)"
04-01-2023 15:54:07.529724,"(6.5, 11.5, 9.75)","(5.5, 10.0, 9.555555555555555)","(8.0, 14.5, 14.0)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 8.6)","(11.0, 50.0, 25.454545454545453)","(91.0, 610.0, 437.5)","(4.4, 5.5, 5.233333333333333)"
04-01-2023 15:54:08.666550,"(6.5, 11.5, 8.875)","(5.5, 10.0, 9.555555555555555)","(8.0, 14.5, 13.5)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 8.6)","(11.0, 50.0, 25.454545454545453)","(91.0, 510.0, 437.5)","(4.4, 5.5, 5.366666666666667)"
04-01-2023 15:54:09.778464,"(6.5, 11.5, 8.875)","(5.5, 10.0, 9.555555555555555)","(8.0, 14.5, 13.5)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 8.6)","(11.0, 50.0, 25.454545454545453)","(91.0, 510.0, 437.5)","(4.4, 5.5, 5.366666666666667)"
04-01-2023 15:54:10.937651,"(6.5, 11.5, 8.875)","(5.5, 10.0, 9.555555555555555)","(8.0, 14.5, 13.5)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.133333333333333)","(11.0, 50.0, 25.454545454545453)","(91.0, 510.0, 437.5)","(4.4, 5.5, 5.28)"
04-01-2023 15:54:12.085102,"(6.5, 11.5, 8.875)","(5.5, 10.0, 9.555555555555555)","(8.0, 14.5, 13.5)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.133333333333333)","(11.0, 50.0, 25.454545454545453)","(91.0, 510.0, 437.5)","(4.4, 5.5, 5.2)"
04-01-2023 15:54:13.204796,"(6.5, 11.5, 8.875)","(5.5, 10.0, 9.714285714285714)","(8.0, 14.5, 13.5)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 9.581818181818182)","(11.0, 50.0, 25.454545454545453)","(91.0, 510.0, 437.5)","(4.4, 5.5, 5.333333333333333)"
04-01-2023 15:54:14.236710,"(6.5, 11.0, 8.5)","(5.5, 10.0, 9.644444444444444)","(8.0, 15.0, 14.333333333333332)","(2.5, 2.48, 2.421818181818182)","(7.0, 11.0, 10.6)","(11.0, 50.0, 25.454545454545453)","(91.0, 510.0, 437.5)","(4.4, 5.5, 5.333333333333333)"
04-01-2023 15:54:15.207373,"(6.5, 10.5, 9.15)","(5.5, 10.0, 9.644444444444444)","(8.0, 16.0, 13.272727272727273)","(2.45, 2.48, 2.421818181818182)","(7.0, 11.0, 10.6)","(11.0, 50.0, 25.454545454545453)","(91.0, 510.0, 437.5)","(4.4, 5.5, 5.333333333333333)"
04-01-2023 15:54:16.292344,"(6.5, 10.5, 9.15)","(5.5, 10.0, 9.644444444444444)","(8.0, 16.0, 14.571428571428571)","(2.45, 2.48, 2.421818181818182)","(7.0, 11.0, 10.1)","(11.0, 50.0, 29.25)","(91.0, 510.0, 437.5)","(4.4, 5.5, 5.333333333333333)"
04-01-2023 15:54:17.377051,"(6.5, 10.5, 9.15)","(5.5, 10.0, 9.77142857142857)","(8.0, 16.0, 14.571428571428571)","(2.45, 2.48, 2.421818181818182)","(7.0, 11.0, 10.1)","(11.0, 48.0, 28.75)","(91.0, 510.0, 423.0)","(4.4, 5.5, 5.333333333333333)"
04-01-2023 15:54:18.552950,"(6.5, 10.5, 9.825)","(5.5, 10.0, 9.77142857142857)","(8.0, 16.0, 14.875)","(2.45, 2.48, 2.421818181818182)","(7.0, 11.0, 10.1)","(11.0, 46.0, 28.75)","(91.0, 510.0, 423.0)","(4.4, 5.5, 5.28)"
04-01-2023 15:54:19.739821,"(6.5, 10.5, 9.775)","(5.5, 10.0, 9.77142857142857)","(8.0, 16.0, 14.875)","(2.45, 2.48, 2.421818181818182)","(7.0, 11.0, 10.1)","(11.0, 46.0, 30.4)","(91.0, 510.0, 423.0)","(4.4, 5.5, 5.28)"
04-01-2023 15:54:20.925333,"(6.5, 10.5, 10.1625)","(5.5, 10.0, 9.644444444444444)","(8.0, 16.0, 15.333333333333332)","(2.45, 2.48, 2.421818181818182)","(7.0, 11.0, 10.0)","(11.0, 46.0, 30.4)","(91.0, 510.0, 423.0)","(4.4, 5.5, 5.3)"
04-01-2023 15:54:22.058821,"(6.5, 9.8, 9.55)","(5.5, 10.0, 9.733333333333334)","(8.0, 16.0, 15.333333333333332)","(2.45, 2.48, 2.421818181818182)","(7.0, 11.0, 10.0)","(11.0, 46.0, 30.4)","(91.0, 510.0, 423.0)","(4.4, 5.5, 5.3)"
04-01-2023 15:54:23.135958,"(6.5, 9.8, 9.133333333333333)","(5.5, 10.0, 9.733333333333334)","(8.0, 16.0, 15.333333333333332)","(2.45, 2.48, 2.421818181818182)","(7.0, 11.0, 10.666666666666666)","(11.0, 46.0, 30.4)","(91.0, 510.0, 423.0)","(4.4, 5.5, 5.3)"
04-01-2023 15:54:24.352386,"(6.5, 9.8, 9.133333333333333)","(5.5, 10.0, 9.82857142857143)","(8.0, 16.0, 15.333333333333332)","(2.45, 2.48, 2.421818181818182)","(7.0, 11.0, 10.666666666666666)","(11.0, 46.0, 37.33333333333333)","(91.0, 510.0, 423.0)","(4.4, 5.5, 5.3)"
04-01-2023 15:54:25.432908,"(6.5, 9.8, 9.133333333333333)","(5.5, 10.0, 9.82857142857143)","(8.0, 16.0, 15.333333333333332)","(2.45, 2.48, 2.421818181818182)","(7.0, 11.0, 10.666666666666666)","(11.0, 46.0, 40.42857142857143)","(91.0, 510.0, 423.0)","(4.4, 5.5, 5.3)"
04-01-2023 15:54:26.543628,"(6.5, 9.8, 9.133333333333333)","(5.5, 10.0, 9.82857142857143)","(8.0, 16.0, 15.333333333333332)","(2.45, 2.48, 2.421818181818182)","(7.0, 11.0, 10.666666666666666)","(11.0, 46.0, 31.6)","(91.0, 510.0, 423.0)","(4.4, 5.5, 5.3)"
04-01-2023 15:54:27.614936,"(6.5, 9.8, 9.0)","(5.5, 10.0, 9.82857142857143)","(8.0, 16.0, 14.0)","(2.45, 2.48, 2.428108108108108)","(7.0, 11.0, 10.7)","(11.0, 46.0, 45.400000000000006)","(91.0, 510.0, 466.5)","(4.4, 5.5, 5.32)"
04-01-2023 15:54:28.733036,"(6.5, 9.4, 8.733333333333334)","(5.5, 10.0, 9.885714285714286)","(8.0, 16.0, 14.076923076923077)","(2.45, 2.48, 2.428108108108108)","(7.0, 11.0, 10.7)","(11.0, 48.0, 42.0)","(91.0, 510.0, 466.5)","(4.4, 5.5, 5.32)"
04-01-2023 15:54:29.837860,"(6.5, 9.4, 8.733333333333334)","(5.5, 10.0, 9.885714285714286)","(8.0, 16.0, 14.076923076923077)","(2.45, 2.48, 2.428108108108108)","(7.0, 11.0, 10.7)","(11.0, 48.0, 42.0)","(91.0, 510.0, 466.5)","(4.4, 5.5, 5.32)"
04-01-2023 15:54:31.007395,"(6.5, 11.5, 9.85)","(5.5, 11.5, 11.061538461538461)","(8.0, 16.0, 13.75)","(2.45, 2.48, 2.4224)","(7.0, 11.5, 10.872727272727273)","(11.0, 48.0, 43.666666666666664)","(91.0, 510.0, 478.92857142857144)","(4.4, 5.5, 5.316666666666666)"
04-01-2023 15:54:32.134184,"(6.5, 11.5, 9.855555555555556)","(5.5, 11.5, 10.225000000000001)","(8.0, 16.0, 14.222222222222221)","(2.45, 2.48, 2.4224)","(7.0, 11.5, 10.7125)","(11.0, 48.0, 43.666666666666664)","(91.0, 510.0, 478.92857142857144)","(4.4, 5.5, 5.316666666666666)"
04-01-2023 15:54:33.346505,"(6.5, 10.5, 9.666666666666666)","(5.5, 11.5, 10.65)","(8.0, 16.5, 13.5)","(2.45, 2.48, 2.430344827586207)","(7.0, 11.5, 10.32857142857143)","(11.0, 48.0, 42.44444444444444)","(91.0, 510.0, 431.6666666666667)","(4.4, 5.4, 4.915384615384616)"
04-01-2023 15:54:34.538453,"(6.5, 10.5, 9.465)","(5.5, 11.5, 10.846153846153847)","(8.0, 17.0, 14.083333333333334)","(2.45, 2.48, 2.430344827586207)","(7.0, 12.0, 10.523076923076923)","(11.0, 48.0, 42.44444444444444)","(91.0, 610.0, 431.6666666666667)","(4.4, 5.3, 5.0200000000000005)"
04-01-2023 15:54:35.728183,"(6.5, 10.5, 9.15)","(5.5, 11.5, 10.75)","(8.0, 17.0, 14.545454545454545)","(2.45, 2.48, 2.4246153846153846)","(7.0, 12.0, 10.646153846153847)","(11.0, 48.0, 42.44444444444444)","(91.0, 610.0, 431.6666666666667)","(4.4, 5.2, 4.966666666666667)"
04-01-2023 15:54:36.903580,"(6.5, 10.5, 9.15)","(5.5, 11.5, 10.75)","(8.0, 17.0, 14.818181818181818)","(2.45, 2.48, 2.4246153846153846)","(7.0, 12.0, 10.646153846153847)","(11.0, 48.0, 42.44444444444444)","(91.0, 610.0, 550.5555555555555)","(4.4, 5.1, 4.871428571428571)"
04-01-2023 15:54:37.969710,"(6.5, 10.5, 8.79)","(5.5, 11.5, 10.75)","(8.0, 17.0, 14.818181818181818)","(2.45, 2.48, 2.4246153846153846)","(7.0, 12.0, 10.646153846153847)","(11.0, 48.0, 33.6)","(91.0, 610.0, 550.5555555555555)","(4.4, 5.1, 4.730769230769231)"
04-01-2023 15:54:38.999559,"(6.5, 10.5, 8.925)","(5.5, 11.5, 11.05)","(8.0, 17.0, 15.222222222222221)","(2.45, 2.48, 2.4246153846153846)","(7.0, 12.0, 10.646153846153847)","(11.0, 48.0, 36.92307692307692)","(91.0, 610.0, 550.5555555555555)","(4.4, 5.0, 4.66)"
