,Serene Warrior,Perkeo,Mikeys Jewel,Switchrattlenroll,Wicked T,Car Lady,Holmdel Park,Folk Hero,Teacher Drama
12-01-2023 11:45:48.067937,"(3.7, 5.4, 5.238709677419355)","(7.5, 8.4, 8.11875)","(31.0, 75.0, 69.83333333333334)","(26.0, 36.0, 34.5)","(26.0, 40.0, 36.0)","(8.5, 10.0, 9.496296296296295)","(17.0, 28.0, 26.8)","(1.85, 2.42, 2.38)","(15.0, 26.0, 21.333333333333332)"
12-01-2023 11:45:49.417782,"(3.7, 5.4, 5.238709677419355)","(7.5, 8.4, 8.11875)","(31.0, 75.0, 64.0)","(26.0, 36.0, 34.2)","(26.0, 40.0, 35.875)","(8.5, 10.0, 9.496296296296295)","(17.0, 28.0, 26.8)","(1.85, 2.42, 2.38)","(15.0, 26.0, 21.333333333333332)"
12-01-2023 11:45:50.696071,"(3.7, 5.4, 5.292307692307692)","(7.5, 8.4, 8.11875)","(31.0, 75.0, 62.0)","(26.0, 36.0, 32.8)","(26.0, 40.0, 33.333333333333336)","(8.5, 10.0, 9.496296296296295)","(17.0, 28.0, 26.8)","(1.85, 2.42, 2.38)","(15.0, 26.0, 21.666666666666668)"
12-01-2023 11:45:51.940905,"(3.7, 5.4, 5.292307692307692)","(7.5, 8.4, 8.11875)","(31.0, 75.0, 70.5)","(26.0, 36.0, 30.666666666666668)","(26.0, 40.0, 32.666666666666664)","(8.5, 10.0, 9.496296296296295)","(17.0, 28.0, 26.8)","(1.85, 2.42, 2.38)","(15.0, 26.0, 22.0)"
12-01-2023 11:45:53.140912,"(3.7, 5.4, 5.292307692307692)","(7.5, 8.4, 8.11875)","(31.0, 75.0, 70.5)","(26.0, 36.0, 31.09090909090909)","(26.0, 40.0, 34.46153846153846)","(8.5, 10.0, 9.496296296296295)","(17.0, 28.0, 26.8)","(1.85, 2.42, 2.38)","(15.0, 26.0, 21.666666666666668)"
12-01-2023 11:45:54.409774,"(3.7, 5.4, 5.292307692307692)","(7.5, 8.4, 8.11875)","(31.0, 75.0, 70.5)","(26.0, 36.0, 30.0)","(26.0, 40.0, 30.571428571428573)","(8.5, 10.0, 9.496296296296295)","(17.0, 28.0, 26.8)","(1.85, 2.42, 2.38)","(15.0, 26.0, 21.333333333333332)"
12-01-2023 11:45:55.700173,"(3.7, 5.4, 5.292307692307692)","(7.5, 8.4, 8.11875)","(31.0, 75.0, 63.0)","(26.0, 36.0, 30.0)","(26.0, 40.0, 30.571428571428573)","(8.5, 10.0, 9.496296296296295)","(17.0, 28.0, 26.8)","(1.85, 2.42, 2.38)","(15.0, 26.0, 21.333333333333332)"
12-01-2023 11:45:56.928848,"(3.7, 5.4, 5.292307692307692)","(7.5, 8.4, 8.11875)","(31.0, 75.0, 63.0)","(26.0, 36.0, 30.0)","(26.0, 40.0, 30.571428571428573)","(8.5, 10.0, 9.496296296296295)","(17.0, 28.0, 26.8)","(1.85, 2.42, 2.3525)","(15.0, 26.0, 21.0)"
12-01-2023 11:45:58.159347,"(3.7, 5.4, 5.292307692307692)","(7.5, 8.4, 8.11875)","(31.0, 75.0, 59.33333333333333)","(26.0, 36.0, 30.0)","(26.0, 40.0, 30.571428571428573)","(8.5, 10.0, 9.496296296296295)","(17.0, 28.0, 26.8)","(1.85, 2.44, 2.3525)","(15.0, 26.0, 21.333333333333332)"
12-01-2023 11:45:59.689403,"(3.7, 5.4, 5.292307692307692)","(7.5, 8.4, 8.11875)","(31.0, 75.0, 59.33333333333333)","(26.0, 36.0, 30.0)","(26.0, 40.0, 30.571428571428573)","(8.5, 10.0, 9.496296296296295)","(17.0, 28.0, 26.8)","(1.85, 2.44, 2.351111111111111)","(15.0, 26.0, 21.333333333333332)"
12-01-2023 11:46:00.961975,"(3.7, 5.4, 5.292307692307692)","(7.5, 8.4, 8.11875)","(31.0, 75.0, 59.33333333333333)","(26.0, 36.0, 30.0)","(26.0, 40.0, 30.571428571428573)","(8.5, 10.0, 9.587878787878788)","(17.0, 28.0, 26.8)","(1.85, 2.44, 2.351111111111111)","(15.0, 26.0, 21.333333333333332)"
12-01-2023 11:46:02.492793,"(3.7, 5.4, 5.292307692307692)","(7.5, 8.4, 8.11875)","(31.0, 75.0, 59.33333333333333)","(26.0, 36.0, 30.0)","(26.0, 40.0, 30.571428571428573)","(8.5, 10.0, 9.496296296296295)","(17.0, 28.0, 26.8)","(1.85, 2.44, 2.351111111111111)","(15.0, 26.0, 21.333333333333332)"
12-01-2023 11:46:03.926014,"(3.7, 5.4, 5.292307692307692)","(7.5, 8.4, 8.11875)","(31.0, 75.0, 65.6)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.5)","(8.5, 10.0, 9.496296296296295)","(17.0, 28.0, 26.5)","(1.85, 2.44, 2.351111111111111)","(15.0, 26.0, 21.333333333333332)"
12-01-2023 11:46:05.356632,"(3.7, 5.4, 5.292307692307692)","(7.5, 8.4, 8.11875)","(31.0, 75.0, 65.2)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.5)","(8.5, 10.0, 9.496296296296295)","(17.0, 28.0, 26.8)","(1.85, 2.44, 2.351111111111111)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:06.650986,"(3.7, 5.4, 5.292307692307692)","(7.5, 8.4, 8.11875)","(31.0, 75.0, 66.83333333333333)","(26.0, 36.0, 30.666666666666668)","(26.0, 40.0, 36.0)","(8.5, 10.0, 9.496296296296295)","(17.0, 28.0, 26.8)","(1.85, 2.44, 2.3649999999999998)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:07.908529,"(3.7, 5.4, 5.292307692307692)","(7.5, 8.4, 8.11875)","(31.0, 75.0, 66.83333333333333)","(26.0, 36.0, 30.666666666666668)","(26.0, 40.0, 30.571428571428573)","(8.5, 10.0, 9.496296296296295)","(17.0, 28.0, 26.8)","(1.85, 2.44, 2.3649999999999998)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:09.132566,"(3.7, 5.4, 5.292307692307692)","(7.5, 8.4, 8.11875)","(31.0, 75.0, 66.83333333333333)","(26.0, 36.0, 30.0)","(26.0, 40.0, 30.571428571428573)","(8.5, 10.0, 9.408695652173913)","(17.0, 28.0, 26.0)","(1.85, 2.44, 2.353333333333333)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:10.402183,"(3.7, 5.4, 5.292307692307692)","(7.5, 8.4, 8.066666666666666)","(31.0, 75.0, 64.66666666666667)","(26.0, 36.0, 30.0)","(26.0, 40.0, 34.857142857142854)","(8.5, 10.0, 9.244444444444444)","(17.0, 28.0, 26.0)","(1.85, 2.46, 2.353333333333333)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:11.959530,"(3.7, 5.4, 5.254545454545455)","(7.5, 8.4, 8.066666666666666)","(31.0, 75.0, 64.66666666666667)","(26.0, 36.0, 30.0)","(26.0, 40.0, 34.857142857142854)","(8.5, 10.0, 9.244444444444444)","(17.0, 28.0, 26.0)","(1.85, 2.46, 2.353333333333333)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:13.718505,"(3.7, 5.4, 5.254545454545455)","(7.5, 8.4, 8.066666666666666)","(31.0, 75.0, 64.66666666666667)","(26.0, 36.0, 30.0)","(26.0, 40.0, 34.857142857142854)","(8.5, 10.0, 9.244444444444444)","(17.0, 28.0, 26.0)","(1.85, 2.46, 2.353333333333333)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:15.070777,"(3.7, 5.4, 5.254545454545455)","(7.5, 8.4, 8.066666666666666)","(31.0, 75.0, 64.66666666666667)","(26.0, 36.0, 30.0)","(26.0, 40.0, 34.857142857142854)","(8.5, 10.0, 9.244444444444444)","(17.0, 28.0, 26.0)","(1.85, 2.46, 2.3485714285714283)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:16.699702,"(3.7, 5.4, 5.254545454545455)","(7.5, 8.4, 8.066666666666666)","(31.0, 75.0, 64.66666666666667)","(26.0, 36.0, 30.0)","(26.0, 40.0, 34.857142857142854)","(8.5, 10.0, 9.233333333333333)","(17.0, 28.0, 26.0)","(1.85, 2.46, 2.355)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:18.120853,"(3.7, 5.4, 5.254545454545455)","(7.5, 8.4, 8.066666666666666)","(31.0, 75.0, 64.66666666666667)","(26.0, 36.0, 30.0)","(26.0, 40.0, 34.857142857142854)","(8.5, 10.0, 9.244444444444444)","(17.0, 28.0, 26.0)","(1.85, 2.46, 2.355)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:19.548596,"(3.7, 5.4, 5.3578947368421055)","(7.5, 8.4, 8.066666666666666)","(31.0, 75.0, 64.66666666666667)","(26.0, 36.0, 32.25)","(26.0, 40.0, 34.857142857142854)","(8.5, 10.0, 9.35)","(17.0, 28.0, 26.0)","(1.85, 2.46, 2.4619354838709677)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:20.950347,"(3.7, 5.4, 5.323404255319149)","(7.5, 8.4, 8.066666666666666)","(31.0, 75.0, 64.66666666666667)","(26.0, 36.0, 32.25)","(26.0, 40.0, 34.857142857142854)","(8.5, 9.8, 9.35)","(17.0, 28.0, 26.0)","(1.85, 2.48, 2.4619354838709677)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:22.430576,"(3.7, 5.4, 5.315555555555556)","(7.5, 8.4, 8.066666666666666)","(31.0, 75.0, 64.66666666666667)","(26.0, 36.0, 29.25)","(26.0, 40.0, 34.857142857142854)","(8.5, 9.8, 9.35)","(17.0, 28.0, 26.0)","(1.85, 2.48, 2.4619354838709677)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:23.894831,"(3.7, 5.4, 5.32962962962963)","(7.5, 8.4, 8.066666666666666)","(31.0, 75.0, 64.66666666666667)","(26.0, 36.0, 29.25)","(26.0, 40.0, 34.857142857142854)","(8.5, 9.8, 9.26)","(17.0, 28.0, 26.0)","(1.85, 2.48, 2.4619354838709677)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:25.322046,"(3.7, 5.4, 5.355)","(7.5, 8.4, 7.95)","(31.0, 75.0, 64.66666666666667)","(26.0, 36.0, 31.846153846153847)","(26.0, 40.0, 34.857142857142854)","(8.5, 9.8, 9.26)","(17.0, 28.0, 26.0)","(1.85, 2.48, 2.4745454545454546)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:26.788224,"(3.7, 5.4, 5.355)","(7.5, 8.4, 7.95)","(31.0, 75.0, 64.66666666666667)","(26.0, 36.0, 31.846153846153847)","(26.0, 40.0, 34.857142857142854)","(8.5, 9.8, 9.26)","(17.0, 28.0, 26.0)","(1.85, 2.5, 2.4410526315789474)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:28.195201,"(3.7, 5.4, 5.355)","(7.5, 8.4, 7.95)","(31.0, 75.0, 64.66666666666667)","(26.0, 36.0, 30.0)","(26.0, 40.0, 34.857142857142854)","(8.5, 9.8, 9.26)","(17.0, 28.0, 26.0)","(1.85, 2.5, 2.4410526315789474)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:29.743383,"(3.7, 5.4, 5.355)","(7.5, 8.4, 7.95)","(31.0, 75.0, 62.75)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.26)","(17.0, 28.0, 26.0)","(1.85, 2.5, 2.4410526315789474)","(15.0, 26.0, 21.0)"
12-01-2023 11:46:31.258861,"(3.7, 5.4, 5.361111111111112)","(7.5, 8.4, 8.075675675675676)","(31.0, 75.0, 62.75)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.26)","(17.0, 28.0, 26.0)","(1.85, 2.5, 2.460816326530612)","(15.0, 26.0, 21.0)"
12-01-2023 11:46:32.547962,"(3.7, 5.4, 5.361111111111112)","(7.5, 8.4, 8.075675675675676)","(31.0, 75.0, 62.75)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.26)","(17.0, 28.0, 26.0)","(1.85, 2.5, 2.4776744186046513)","(15.0, 26.0, 21.0)"
12-01-2023 11:46:33.877523,"(3.7, 5.4, 5.361111111111112)","(7.5, 8.4, 8.075675675675676)","(31.0, 75.0, 62.75)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.26)","(17.0, 28.0, 26.0)","(1.85, 2.5, 2.4776744186046513)","(15.0, 26.0, 21.333333333333332)"
12-01-2023 11:46:35.219168,"(3.7, 5.4, 5.361111111111112)","(7.5, 8.4, 8.075675675675676)","(31.0, 75.0, 62.75)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.26)","(17.0, 28.0, 26.0)","(1.85, 2.5, 2.4776744186046513)","(15.0, 26.0, 21.0)"
12-01-2023 11:46:36.549880,"(3.7, 5.4, 5.361111111111112)","(7.5, 8.4, 7.990909090909091)","(31.0, 75.0, 62.75)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.26)","(17.0, 28.0, 26.0)","(1.85, 2.5, 2.4892307692307694)","(15.0, 26.0, 21.0)"
12-01-2023 11:46:37.871816,"(3.7, 5.4, 5.361111111111112)","(7.5, 8.4, 7.990909090909091)","(31.0, 75.0, 62.75)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.26)","(17.0, 28.0, 26.0)","(1.85, 2.5, 2.4892307692307694)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:39.297022,"(3.7, 5.4, 5.361111111111112)","(7.5, 8.4, 7.990909090909091)","(31.0, 75.0, 62.75)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.26)","(17.0, 28.0, 26.0)","(1.85, 2.5, 2.4892307692307694)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:40.574195,"(3.7, 5.4, 5.361111111111112)","(7.5, 8.4, 7.990909090909091)","(31.0, 75.0, 62.75)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.228571428571428)","(17.0, 28.0, 26.0)","(1.85, 2.5, 2.4205405405405402)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:41.834043,"(3.7, 5.4, 5.361111111111112)","(7.5, 8.4, 8.012903225806452)","(31.0, 75.0, 62.75)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.228571428571428)","(17.0, 28.0, 26.0)","(1.85, 2.52, 2.5)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:43.104238,"(3.7, 5.4, 5.361111111111112)","(7.5, 8.4, 8.012903225806452)","(31.0, 75.0, 62.75)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.228571428571428)","(17.0, 28.0, 26.0)","(1.85, 2.54, 2.502105263157895)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:44.372998,"(3.7, 5.4, 5.361111111111112)","(7.5, 8.4, 8.012903225806452)","(31.0, 75.0, 62.75)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.228571428571428)","(17.0, 28.0, 26.0)","(1.85, 2.54, 2.502105263157895)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:45.614315,"(3.7, 5.4, 5.361111111111112)","(7.5, 8.4, 8.012903225806452)","(31.0, 75.0, 62.75)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.228571428571428)","(17.0, 28.0, 26.0)","(1.85, 2.54, 2.502105263157895)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:46.832361,"(3.7, 5.4, 5.361111111111112)","(7.5, 8.4, 8.012903225806452)","(31.0, 75.0, 62.75)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.228571428571428)","(17.0, 28.0, 26.0)","(1.85, 2.54, 2.551219512195122)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:48.118135,"(3.7, 5.4, 5.277777777777778)","(7.5, 8.4, 8.012903225806452)","(31.0, 75.0, 58.666666666666664)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.222222222222221)","(17.0, 28.0, 26.0)","(1.85, 2.64, 2.4485714285714284)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:49.425654,"(3.7, 5.4, 5.277777777777778)","(7.5, 8.4, 8.012903225806452)","(31.0, 75.0, 58.666666666666664)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.228571428571428)","(17.0, 28.0, 26.0)","(1.85, 2.62, 2.4485714285714284)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:50.735161,"(3.7, 5.4, 5.295454545454545)","(7.5, 8.4, 8.012903225806452)","(31.0, 75.0, 58.666666666666664)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.228571428571428)","(17.0, 28.0, 26.0)","(1.85, 2.62, 2.5)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:52.159885,"(3.7, 5.3, 5.295454545454545)","(7.5, 8.4, 8.012903225806452)","(31.0, 75.0, 58.666666666666664)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.228571428571428)","(17.0, 28.0, 26.0)","(1.85, 2.62, 2.5)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:53.509971,"(3.7, 5.3, 5.295454545454545)","(7.5, 8.4, 8.012903225806452)","(31.0, 75.0, 58.666666666666664)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.228571428571428)","(17.0, 28.0, 26.0)","(1.85, 2.62, 2.6133333333333333)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:54.843027,"(3.7, 5.3, 5.295454545454545)","(7.5, 8.4, 8.012903225806452)","(31.0, 75.0, 58.666666666666664)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.222222222222221)","(17.0, 28.0, 26.0)","(1.85, 2.68, 2.6133333333333333)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:56.183122,"(3.7, 5.3, 5.295454545454545)","(7.5, 8.4, 7.92)","(31.0, 75.0, 58.666666666666664)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.222222222222221)","(17.0, 28.0, 26.0)","(1.85, 2.68, 2.6133333333333333)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:57.498554,"(3.7, 5.3, 5.295454545454545)","(7.5, 8.4, 7.92)","(31.0, 75.0, 58.666666666666664)","(26.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.5, 9.8, 9.222222222222221)","(17.0, 28.0, 26.0)","(1.85, 2.68, 2.6133333333333333)","(15.0, 26.0, 22.0)"
12-01-2023 11:46:58.897169,"(3.8, 5.3, 5.295454545454545)","(7.5, 8.4, 7.92)","(26.0, 75.0, 58.666666666666664)","(31.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.0, 9.8, 9.222222222222221)","(17.0, 28.0, 26.0)","(1.9, 2.68, 2.678666666666667)","(15.0, 26.0, 22.0)"
12-01-2023 11:47:00.258031,"(3.8, 5.3, 5.295454545454545)","(7.5, 8.4, 7.92)","(26.0, 75.0, 58.666666666666664)","(31.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.0, 9.8, 9.222222222222221)","(17.0, 28.0, 26.0)","(1.9, 2.7, 2.678666666666667)","(15.0, 26.0, 22.0)"
12-01-2023 11:47:01.605433,"(3.8, 5.3, 5.295454545454545)","(7.5, 8.4, 7.92)","(26.0, 75.0, 58.666666666666664)","(31.0, 36.0, 30.0)","(26.0, 40.0, 32.666666666666664)","(8.0, 9.8, 9.222222222222221)","(17.0, 28.0, 26.0)","(1.9, 2.7, 2.716)","(15.0, 26.0, 22.0)"
12-01-2023 11:47:03.085100,"(3.8, 5.3, 5.263636363636364)","(7.5, 8.4, 7.92)","(26.0, 75.0, 50.5)","(31.0, 36.0, 29.142857142857142)","(26.0, 40.0, 32.666666666666664)","(8.0, 9.8, 9.15)","(17.0, 28.0, 26.0)","(1.9, 2.74, 2.772)","(15.0, 26.0, 20.666666666666668)"
12-01-2023 11:47:04.449988,"(3.8, 5.3, 5.281818181818181)","(7.5, 8.4, 7.92)","(26.0, 75.0, 50.5)","(31.0, 36.0, 29.142857142857142)","(26.0, 40.0, 32.666666666666664)","(8.0, 9.6, 9.257142857142856)","(17.0, 28.0, 26.0)","(1.9, 2.8, 2.513333333333333)","(15.0, 26.0, 20.666666666666668)"
12-01-2023 11:47:05.871377,"(3.8, 5.3, 5.281818181818181)","(7.5, 8.4, 7.92)","(26.0, 75.0, 50.5)","(31.0, 36.0, 29.142857142857142)","(26.0, 40.0, 32.666666666666664)","(8.0, 9.6, 9.257142857142856)","(17.0, 28.0, 26.0)","(1.9, 2.58, 2.513333333333333)","(15.0, 26.0, 20.666666666666668)"
12-01-2023 11:47:07.272365,"(3.8, 5.3, 5.281818181818181)","(7.5, 8.4, 7.92)","(26.0, 75.0, 50.5)","(31.0, 36.0, 29.142857142857142)","(26.0, 40.0, 32.666666666666664)","(8.0, 9.6, 9.257142857142856)","(17.0, 28.0, 26.0)","(1.9, 2.58, 2.513333333333333)","(15.0, 26.0, 20.666666666666668)"
12-01-2023 11:47:08.707296,"(3.8, 5.3, 5.281818181818181)","(7.5, 8.4, 7.92)","(26.0, 75.0, 50.5)","(31.0, 36.0, 29.142857142857142)","(26.0, 40.0, 32.666666666666664)","(8.0, 9.6, 9.257142857142856)","(17.0, 28.0, 26.0)","(1.9, 2.58, 2.533333333333333)","(15.0, 26.0, 20.666666666666668)"
12-01-2023 11:47:10.123175,"(3.8, 5.3, 5.281818181818181)","(7.5, 8.4, 7.92)","(26.0, 75.0, 50.5)","(31.0, 36.0, 29.142857142857142)","(26.0, 40.0, 32.666666666666664)","(8.0, 9.6, 9.257142857142856)","(17.0, 28.0, 26.0)","(1.9, 2.58, 2.541818181818182)","(15.0, 26.0, 20.666666666666668)"
12-01-2023 11:47:11.542554,"(3.8, 5.3, 5.281818181818181)","(7.5, 8.4, 7.92)","(26.0, 75.0, 50.5)","(31.0, 36.0, 29.142857142857142)","(26.0, 40.0, 32.666666666666664)","(8.0, 9.6, 9.257142857142856)","(17.0, 28.0, 26.0)","(1.9, 2.58, 2.541818181818182)","(15.0, 26.0, 20.666666666666668)"
12-01-2023 11:47:12.908075,"(3.8, 5.3, 5.281818181818181)","(7.5, 8.4, 7.92)","(26.0, 75.0, 50.5)","(31.0, 36.0, 29.142857142857142)","(26.0, 40.0, 32.666666666666664)","(8.0, 9.6, 9.257142857142856)","(17.0, 28.0, 26.0)","(1.9, 2.58, 2.517777777777778)","(15.0, 26.0, 20.666666666666668)"
12-01-2023 11:47:14.375886,"(3.8, 5.3, 5.279310344827586)","(7.5, 8.4, 7.92)","(26.0, 75.0, 42.33333333333333)","(31.0, 36.0, 29.142857142857142)","(26.0, 40.0, 32.666666666666664)","(8.0, 9.6, 9.257142857142856)","(17.0, 28.0, 26.0)","(1.9, 2.58, 2.517777777777778)","(15.0, 26.0, 20.666666666666668)"
12-01-2023 11:47:15.766345,"(3.8, 5.3, 5.279310344827586)","(7.5, 8.4, 7.875862068965517)","(26.0, 75.0, 42.33333333333333)","(31.0, 36.0, 29.142857142857142)","(26.0, 40.0, 32.666666666666664)","(8.0, 9.6, 9.257142857142856)","(17.0, 28.0, 26.0)","(1.9, 2.58, 2.471111111111111)","(15.0, 26.0, 22.25)"
12-01-2023 11:47:17.150257,"(3.8, 5.3, 5.279310344827586)","(7.5, 8.4, 7.875862068965517)","(26.0, 75.0, 42.33333333333333)","(31.0, 36.0, 29.142857142857142)","(26.0, 40.0, 32.666666666666664)","(8.0, 9.6, 9.257142857142856)","(17.0, 28.0, 26.0)","(1.9, 2.58, 2.471111111111111)","(15.0, 26.0, 22.25)"
12-01-2023 11:47:18.590877,"(3.8, 5.3, 5.279310344827586)","(7.5, 8.4, 7.875862068965517)","(26.0, 75.0, 65.0)","(31.0, 36.0, 29.142857142857142)","(26.0, 40.0, 35.5)","(8.0, 9.6, 9.257142857142856)","(17.0, 28.0, 26.0)","(1.9, 2.58, 2.6500000000000004)","(15.0, 26.0, 22.8)"
12-01-2023 11:47:19.901139,"(3.8, 5.3, 5.16875)","(7.5, 8.4, 7.875862068965517)","(26.0, 75.0, 65.0)","(31.0, 36.0, 29.142857142857142)","(26.0, 40.0, 35.5)","(8.0, 9.6, 9.257142857142856)","(17.0, 28.0, 26.0)","(1.9, 2.72, 2.5575)","(15.0, 26.0, 22.25)"
12-01-2023 11:47:21.337282,"(3.8, 5.3, 5.16875)","(7.5, 8.4, 7.875862068965517)","(26.0, 75.0, 65.0)","(31.0, 36.0, 29.142857142857142)","(26.0, 40.0, 35.5)","(8.0, 9.6, 9.257142857142856)","(17.0, 28.0, 26.0)","(1.9, 2.72, 2.5700000000000003)","(15.0, 26.0, 22.25)"
12-01-2023 11:47:22.713335,"(3.8, 5.3, 5.16875)","(7.5, 8.4, 7.875862068965517)","(26.0, 75.0, 65.0)","(31.0, 36.0, 29.142857142857142)","(26.0, 40.0, 35.5)","(8.0, 9.6, 9.257142857142856)","(17.0, 28.0, 26.0)","(1.9, 2.72, 2.5700000000000003)","(15.0, 26.0, 22.8)"
12-01-2023 11:47:24.059047,"(3.8, 5.3, 5.16875)","(7.5, 8.4, 7.875862068965517)","(26.0, 75.0, 65.0)","(31.0, 36.0, 31.666666666666668)","(26.0, 40.0, 35.5)","(8.0, 9.6, 9.257142857142856)","(17.0, 28.0, 25.666666666666668)","(1.9, 2.72, 2.558)","(15.0, 26.0, 22.25)"
12-01-2023 11:47:25.686244,"(3.8, 5.3, 5.16875)","(7.5, 8.4, 7.875862068965517)","(26.0, 75.0, 65.0)","(31.0, 34.0, 29.25)","(26.0, 40.0, 35.5)","(8.0, 9.6, 9.257142857142856)","(17.0, 28.0, 25.666666666666668)","(1.9, 2.74, 2.558)","(15.0, 26.0, 22.25)"
12-01-2023 11:47:27.899006,"(3.8, 5.3, 5.16875)","(7.5, 8.4, 7.875862068965517)","(31.0, 75.0, 65.0)","(31.0, 34.0, 33.111111111111114)","(26.0, 40.0, 35.5)","(8.0, 9.6, 9.257142857142856)","(17.0, 28.0, 25.333333333333332)","(1.9, 2.74, 2.6608695652173915)","(15.0, 26.0, 22.8)"
12-01-2023 11:47:29.609891,"(3.7, 5.3, 5.16875)","(7.5, 8.4, 7.822222222222222)","(31.0, 75.0, 65.0)","(31.0, 34.0, 29.25)","(26.0, 40.0, 35.5)","(8.0, 9.6, 9.257142857142856)","(17.0, 28.0, 25.666666666666668)","(1.9, 2.74, 2.623448275862069)","(15.0, 26.0, 22.25)"
12-01-2023 11:47:31.184867,"(3.7, 5.3, 5.16875)","(7.5, 8.4, 7.822222222222222)","(31.0, 75.0, 65.0)","(31.0, 36.0, 29.25)","(26.0, 40.0, 35.5)","(8.0, 9.6, 9.228571428571428)","(17.0, 28.0, 25.666666666666668)","(1.9, 2.74, 2.623448275862069)","(15.0, 26.0, 22.25)"
12-01-2023 11:47:32.809455,"(3.7, 5.3, 5.16875)","(7.5, 8.4, 7.822222222222222)","(31.0, 75.0, 65.0)","(31.0, 36.0, 31.714285714285715)","(26.0, 40.0, 35.5)","(8.0, 9.6, 9.228571428571428)","(17.0, 28.0, 25.333333333333332)","(1.9, 2.74, 2.6608695652173915)","(15.0, 26.0, 20.666666666666668)"
