,Bayonet Soldier,Whistle On By,Cavalryman Nz,Rocknroll Yankee,The Kapiti Express Nz,Joonior Brown,Uncle Leo
1399,"[datetime.datetime(2022, 11, 28, 14, 44, 21, 684958), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 21, 684958), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 21, 684958), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 21, 684958), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 21, 684958), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 21, 684958), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 21, 684958), 101.0, 180.0]"
1400,"[datetime.datetime(2022, 11, 28, 14, 44, 22, 856522), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 22, 856522), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 22, 856522), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 22, 856522), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 22, 856522), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 22, 856522), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 22, 856522), 101.0, 180.0]"
1401,"[datetime.datetime(2022, 11, 28, 14, 44, 24, 29491), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 24, 29491), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 24, 29491), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 24, 29491), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 24, 29491), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 24, 29491), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 24, 29491), 101.0, 180.0]"
1402,"[datetime.datetime(2022, 11, 28, 14, 44, 25, 302936), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 25, 302936), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 25, 302936), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 25, 302936), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 25, 302936), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 25, 302936), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 25, 302936), 101.0, 180.0]"
1403,"[datetime.datetime(2022, 11, 28, 14, 44, 26, 617162), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 26, 617162), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 26, 617162), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 26, 617162), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 26, 617162), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 26, 617162), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 26, 617162), 101.0, 180.0]"
1404,"[datetime.datetime(2022, 11, 28, 14, 44, 27, 907577), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 27, 907577), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 27, 907577), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 27, 907577), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 27, 907577), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 27, 907577), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 27, 907577), 101.0, 180.0]"
1405,"[datetime.datetime(2022, 11, 28, 14, 44, 29, 155858), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 29, 155858), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 29, 155858), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 29, 155858), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 29, 155858), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 29, 155858), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 29, 155858), 101.0, 180.0]"
1406,"[datetime.datetime(2022, 11, 28, 14, 44, 30, 444729), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 30, 444729), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 30, 444729), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 30, 444729), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 30, 444729), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 30, 444729), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 30, 444729), 101.0, 180.0]"
1407,"[datetime.datetime(2022, 11, 28, 14, 44, 31, 673002), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 31, 673002), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 31, 673002), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 31, 673002), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 31, 673002), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 31, 673002), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 31, 673002), 101.0, 180.0]"
1408,"[datetime.datetime(2022, 11, 28, 14, 44, 32, 938960), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 32, 938960), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 32, 938960), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 32, 938960), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 32, 938960), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 32, 938960), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 32, 938960), 101.0, 180.0]"
1409,"[datetime.datetime(2022, 11, 28, 14, 44, 34, 129994), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 34, 129994), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 34, 129994), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 34, 129994), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 34, 129994), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 34, 129994), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 34, 129994), 101.0, 180.0]"
1410,"[datetime.datetime(2022, 11, 28, 14, 44, 35, 326883), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 35, 326883), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 35, 326883), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 35, 326883), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 35, 326883), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 35, 326883), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 35, 326883), 101.0, 180.0]"
1411,"[datetime.datetime(2022, 11, 28, 14, 44, 36, 506070), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 36, 506070), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 36, 506070), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 36, 506070), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 36, 506070), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 36, 506070), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 36, 506070), 101.0, 180.0]"
1412,"[datetime.datetime(2022, 11, 28, 14, 44, 37, 709638), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 37, 709638), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 37, 709638), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 37, 709638), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 37, 709638), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 37, 709638), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 37, 709638), 101.0, 180.0]"
1413,"[datetime.datetime(2022, 11, 28, 14, 44, 38, 955490), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 38, 955490), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 38, 955490), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 38, 955490), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 38, 955490), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 38, 955490), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 38, 955490), 101.0, 180.0]"
1414,"[datetime.datetime(2022, 11, 28, 14, 44, 40, 226652), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 40, 226652), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 40, 226652), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 40, 226652), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 40, 226652), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 40, 226652), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 40, 226652), 101.0, 180.0]"
1415,"[datetime.datetime(2022, 11, 28, 14, 44, 41, 516572), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 41, 516572), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 41, 516572), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 41, 516572), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 41, 516572), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 41, 516572), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 41, 516572), 101.0, 180.0]"
1416,"[datetime.datetime(2022, 11, 28, 14, 44, 42, 753882), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 42, 753882), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 42, 753882), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 42, 753882), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 42, 753882), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 42, 753882), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 42, 753882), 101.0, 180.0]"
1417,"[datetime.datetime(2022, 11, 28, 14, 44, 43, 963294), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 43, 963294), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 43, 963294), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 43, 963294), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 43, 963294), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 43, 963294), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 43, 963294), 101.0, 180.0]"
1418,"[datetime.datetime(2022, 11, 28, 14, 44, 45, 166619), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 45, 166619), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 45, 166619), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 45, 166619), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 45, 166619), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 45, 166619), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 45, 166619), 101.0, 180.0]"
1419,"[datetime.datetime(2022, 11, 28, 14, 44, 46, 342546), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 14, 44, 46, 342546), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 46, 342546), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 46, 342546), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 46, 342546), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 46, 342546), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 46, 342546), 101.0, 180.0]"
1420,"[datetime.datetime(2022, 11, 28, 14, 44, 47, 520271), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 14, 44, 47, 520271), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 47, 520271), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 47, 520271), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 44, 47, 520271), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 47, 520271), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 47, 520271), 101.0, 180.0]"
1421,"[datetime.datetime(2022, 11, 28, 14, 44, 48, 683097), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 14, 44, 48, 683097), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 48, 683097), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 48, 683097), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 14, 44, 48, 683097), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 48, 683097), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 48, 683097), 101.0, 180.0]"
1422,"[datetime.datetime(2022, 11, 28, 14, 44, 49, 857572), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 14, 44, 49, 857572), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 49, 857572), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 49, 857572), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 14, 44, 49, 857572), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 49, 857572), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 49, 857572), 101.0, 180.0]"
1423,"[datetime.datetime(2022, 11, 28, 14, 44, 51, 35064), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 44, 51, 35064), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 51, 35064), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 51, 35064), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 44, 51, 35064), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 51, 35064), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 51, 35064), 101.0, 180.0]"
1424,"[datetime.datetime(2022, 11, 28, 14, 44, 52, 205935), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 44, 52, 205935), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 52, 205935), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 52, 205935), 16.0, 26.0]","[datetime.datetime(2022, 11, 28, 14, 44, 52, 205935), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 52, 205935), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 52, 205935), 101.0, 180.0]"
1425,"[datetime.datetime(2022, 11, 28, 14, 44, 53, 382248), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 44, 53, 382248), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 53, 382248), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 53, 382248), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 44, 53, 382248), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 53, 382248), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 53, 382248), 101.0, 180.0]"
1426,"[datetime.datetime(2022, 11, 28, 14, 44, 54, 556283), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 44, 54, 556283), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 54, 556283), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 54, 556283), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 44, 54, 556283), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 54, 556283), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 54, 556283), 101.0, 180.0]"
1427,"[datetime.datetime(2022, 11, 28, 14, 44, 55, 720687), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 44, 55, 720687), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 55, 720687), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 55, 720687), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 44, 55, 720687), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 55, 720687), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 55, 720687), 101.0, 180.0]"
1428,"[datetime.datetime(2022, 11, 28, 14, 44, 56, 896269), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 44, 56, 896269), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 56, 896269), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 56, 896269), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 14, 44, 56, 896269), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 56, 896269), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 56, 896269), 101.0, 180.0]"
1429,"[datetime.datetime(2022, 11, 28, 14, 44, 58, 71562), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 44, 58, 71562), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 58, 71562), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 58, 71562), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 44, 58, 71562), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 58, 71562), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 14, 44, 58, 71562), 101.0, 180.0]"
1430,"[datetime.datetime(2022, 11, 28, 14, 44, 59, 252068), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 44, 59, 252068), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 59, 252068), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 59, 252068), 16.0, 26.0]","[datetime.datetime(2022, 11, 28, 14, 44, 59, 252068), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 59, 252068), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 14, 44, 59, 252068), 101.0, 180.0]"
1431,"[datetime.datetime(2022, 11, 28, 14, 45, 0, 434898), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 45, 0, 434898), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 45, 0, 434898), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 0, 434898), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 45, 0, 434898), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 0, 434898), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 14, 45, 0, 434898), 101.0, 180.0]"
1432,"[datetime.datetime(2022, 11, 28, 14, 45, 1, 634626), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 45, 1, 634626), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 45, 1, 634626), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 1, 634626), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 45, 1, 634626), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 1, 634626), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 14, 45, 1, 634626), 101.0, 180.0]"
1433,"[datetime.datetime(2022, 11, 28, 14, 45, 2, 833501), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 45, 2, 833501), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 45, 2, 833501), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 2, 833501), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 45, 2, 833501), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 2, 833501), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 14, 45, 2, 833501), 101.0, 180.0]"
1434,"[datetime.datetime(2022, 11, 28, 14, 45, 3, 999447), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 45, 3, 999447), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 45, 3, 999447), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 3, 999447), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 45, 3, 999447), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 3, 999447), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 14, 45, 3, 999447), 101.0, 180.0]"
1435,"[datetime.datetime(2022, 11, 28, 14, 45, 5, 171132), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 45, 5, 171132), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 45, 5, 171132), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 5, 171132), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 45, 5, 171132), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 5, 171132), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 14, 45, 5, 171132), 101.0, 180.0]"
1436,"[datetime.datetime(2022, 11, 28, 14, 45, 6, 330968), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 45, 6, 330968), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 45, 6, 330968), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 6, 330968), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 45, 6, 330968), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 6, 330968), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 14, 45, 6, 330968), 101.0, 180.0]"
1437,"[datetime.datetime(2022, 11, 28, 14, 45, 7, 499461), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 45, 7, 499461), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 45, 7, 499461), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 7, 499461), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 45, 7, 499461), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 7, 499461), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 14, 45, 7, 499461), 101.0, 180.0]"
1438,"[datetime.datetime(2022, 11, 28, 14, 45, 8, 671541), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 45, 8, 671541), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 45, 8, 671541), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 8, 671541), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 45, 8, 671541), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 8, 671541), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 14, 45, 8, 671541), 101.0, 180.0]"
1439,"[datetime.datetime(2022, 11, 28, 14, 45, 9, 840714), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 45, 9, 841713), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 45, 9, 841713), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 9, 841713), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 45, 9, 841713), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 9, 841713), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 14, 45, 9, 841713), 101.0, 180.0]"
1440,"[datetime.datetime(2022, 11, 28, 14, 45, 11, 1283), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 45, 11, 1283), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 45, 11, 1283), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 11, 1283), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 45, 11, 1283), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 11, 1283), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 14, 45, 11, 1283), 101.0, 210.0]"
1441,"[datetime.datetime(2022, 11, 28, 14, 45, 12, 171715), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 45, 12, 171715), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 45, 12, 171715), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 12, 171715), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 45, 12, 171715), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 12, 171715), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 14, 45, 12, 171715), 101.0, 210.0]"
1442,"[datetime.datetime(2022, 11, 28, 14, 45, 13, 344821), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 45, 13, 344821), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 45, 13, 344821), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 13, 344821), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 45, 13, 344821), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 13, 344821), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 14, 45, 13, 344821), 101.0, 210.0]"
1443,"[datetime.datetime(2022, 11, 28, 14, 45, 14, 512677), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 45, 14, 512677), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 45, 14, 512677), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 14, 512677), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 45, 14, 512677), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 14, 512677), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 14, 45, 14, 512677), 101.0, 210.0]"
1444,"[datetime.datetime(2022, 11, 28, 14, 45, 15, 677060), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 45, 15, 677060), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 45, 15, 677060), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 15, 677060), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 45, 15, 677060), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 45, 15, 677060), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 14, 45, 15, 677060), 101.0, 200.0]"
