,Naomi Butterfly,Slingshot Bruno,Roxy Crumpet,Earn The Fizz,Mcivor Rusty,Wagtail Demon,Buck Hunter,Banjo Jack
04-01-2023 14:32:45.435673,"(5.5, 10.5, 10.430769230769231)","(5.5, 7.0, 6.7)","(8.5, 13.0, 12.609375)","(11.0, 16.0, 15.09090909090909)","(12.0, 13.5, 12.473684210526315)","(7.0, 10.0, 8.973333333333333)","(2.35, 2.58, 2.556923076923077)","(14.0, 50.0, 43.4)"
04-01-2023 14:32:46.501004,"(5.5, 10.5, 10.430769230769231)","(5.5, 7.0, 6.752941176470588)","(8.5, 13.5, 12.631578947368421)","(11.0, 16.0, 15.09090909090909)","(12.0, 13.5, 12.576923076923077)","(7.0, 10.0, 9.03076923076923)","(2.35, 2.58, 2.5514285714285716)","(14.0, 50.0, 43.4)"
04-01-2023 14:32:47.596703,"(5.5, 10.5, 10.430769230769231)","(5.5, 7.0, 6.752941176470588)","(8.5, 13.5, 12.631578947368421)","(11.0, 16.0, 15.411764705882353)","(12.0, 13.5, 12.75)","(7.0, 10.0, 8.799999999999999)","(2.35, 2.58, 2.56)","(14.0, 50.0, 43.4)"
04-01-2023 14:32:48.641451,"(5.5, 10.5, 10.430769230769231)","(5.5, 7.0, 6.752941176470588)","(8.5, 13.5, 12.631578947368421)","(11.0, 16.0, 15.058823529411764)","(12.0, 13.5, 12.75)","(7.0, 10.0, 9.060869565217391)","(2.35, 2.58, 2.56)","(14.0, 50.0, 43.4)"
04-01-2023 14:32:49.661500,"(5.5, 10.5, 10.430769230769231)","(5.5, 7.0, 6.752941176470588)","(8.5, 13.5, 13.2)","(11.0, 15.5, 15.058823529411764)","(12.0, 13.5, 12.75)","(7.0, 10.0, 9.060869565217391)","(2.3, 2.58, 2.56)","(15.0, 50.0, 43.4)"
04-01-2023 14:32:50.819599,"(5.5, 10.5, 10.325)","(5.5, 7.0, 6.752941176470588)","(8.5, 13.5, 12.814285714285715)","(11.0, 15.5, 14.6)","(12.0, 13.5, 12.619047619047619)","(7.0, 10.0, 8.981818181818182)","(2.3, 2.58, 2.56)","(15.0, 50.0, 43.4)"
04-01-2023 14:32:52.012014,"(5.5, 10.0, 9.977777777777778)","(5.5, 7.0, 6.752941176470588)","(8.5, 13.5, 13.2)","(11.0, 15.5, 14.6)","(12.0, 13.0, 12.619047619047619)","(7.0, 10.0, 8.981818181818182)","(2.3, 2.58, 2.5658823529411765)","(15.0, 50.0, 43.4)"
04-01-2023 14:32:53.400284,"(5.5, 10.0, 9.977777777777778)","(5.5, 7.0, 6.752941176470588)","(8.5, 13.5, 13.2)","(11.0, 15.5, 14.6)","(12.0, 13.0, 12.619047619047619)","(7.0, 10.0, 8.981818181818182)","(2.3, 2.58, 2.5658823529411765)","(15.0, 50.0, 43.4)"
04-01-2023 14:32:54.572855,"(5.5, 10.0, 9.977777777777778)","(5.5, 7.0, 6.752941176470588)","(8.5, 13.5, 13.2)","(11.0, 15.5, 14.6)","(12.0, 13.0, 12.529411764705882)","(7.0, 10.0, 8.981818181818182)","(2.3, 2.58, 2.5472727272727274)","(15.0, 50.0, 43.4)"
04-01-2023 14:32:55.757895,"(5.5, 10.0, 9.96)","(5.5, 7.0, 6.752941176470588)","(8.5, 13.5, 13.2)","(11.0, 15.5, 14.705882352941176)","(12.0, 13.0, 12.529411764705882)","(7.0, 10.0, 8.78918918918919)","(2.3, 2.58, 2.5472727272727274)","(15.0, 50.0, 43.4)"
04-01-2023 14:32:56.949510,"(5.5, 10.0, 9.88888888888889)","(5.5, 7.0, 6.685714285714286)","(8.5, 13.5, 12.814285714285715)","(11.0, 15.0, 14.705882352941176)","(12.0, 13.0, 12.847826086956522)","(7.0, 10.0, 8.911111111111111)","(2.3, 2.58, 2.5575)","(15.0, 50.0, 43.4)"
04-01-2023 14:32:58.027130,"(5.5, 10.0, 9.916666666666668)","(5.5, 7.0, 6.685714285714286)","(8.5, 13.5, 13.2)","(11.0, 15.0, 14.705882352941176)","(12.0, 13.5, 12.75)","(7.0, 10.0, 8.812121212121212)","(2.3, 2.58, 2.5472727272727274)","(15.0, 50.0, 43.4)"
04-01-2023 14:32:59.158544,"(5.5, 10.0, 9.88888888888889)","(5.5, 7.0, 6.685714285714286)","(8.5, 13.5, 13.2)","(11.0, 15.0, 14.857142857142858)","(12.0, 13.5, 12.61111111111111)","(7.0, 10.0, 8.812121212121212)","(2.3, 2.58, 2.5628571428571427)","(15.0, 50.0, 43.4)"
04-01-2023 14:33:00.304080,"(5.5, 10.0, 9.88888888888889)","(5.5, 7.0, 6.685714285714286)","(8.5, 13.5, 12.814285714285715)","(11.0, 15.0, 14.882352941176471)","(12.0, 13.5, 12.61111111111111)","(7.0, 10.0, 8.812121212121212)","(2.3, 2.58, 2.566153846153846)","(15.0, 50.0, 43.4)"
04-01-2023 14:33:01.373337,"(5.5, 10.0, 9.916666666666668)","(5.5, 7.0, 6.685714285714286)","(8.5, 13.5, 12.814285714285715)","(11.0, 15.0, 14.857142857142858)","(12.0, 13.5, 12.61111111111111)","(7.0, 10.0, 8.812121212121212)","(2.3, 2.58, 2.558181818181818)","(15.0, 50.0, 43.4)"
04-01-2023 14:33:02.400493,"(5.5, 10.0, 9.916666666666668)","(5.5, 7.0, 6.685714285714286)","(8.5, 13.5, 12.814285714285715)","(11.0, 15.0, 14.857142857142858)","(12.0, 13.5, 12.642857142857142)","(7.0, 10.0, 8.812121212121212)","(2.3, 2.58, 2.5704347826086957)","(15.0, 50.0, 46.476190476190474)"
04-01-2023 14:33:03.473279,"(5.5, 10.0, 9.833333333333334)","(5.5, 7.0, 6.685714285714286)","(8.5, 13.5, 12.814285714285715)","(11.0, 15.0, 14.91304347826087)","(12.0, 13.0, 12.529411764705882)","(7.0, 10.0, 8.933333333333334)","(2.3, 2.68, 2.595151515151515)","(15.0, 48.0, 46.476190476190474)"
04-01-2023 14:33:04.525676,"(5.5, 10.0, 9.833333333333334)","(5.5, 7.0, 6.685714285714286)","(8.5, 13.5, 12.75)","(11.0, 15.0, 14.92)","(12.0, 13.0, 12.529411764705882)","(7.0, 9.8, 8.933333333333334)","(2.3, 2.68, 2.626666666666667)","(15.0, 48.0, 46.476190476190474)"
04-01-2023 14:33:05.563385,"(5.5, 10.0, 9.833333333333334)","(5.5, 7.0, 6.685714285714286)","(8.5, 13.5, 12.75)","(11.0, 15.0, 14.6)","(12.0, 13.0, 12.529411764705882)","(7.0, 9.8, 8.933333333333334)","(2.3, 2.66, 2.6078260869565217)","(15.0, 48.0, 46.476190476190474)"
04-01-2023 14:33:06.863380,"(5.5, 10.0, 9.833333333333334)","(5.5, 7.0, 6.685714285714286)","(8.5, 13.5, 12.475609756097562)","(11.0, 15.0, 14.333333333333334)","(12.0, 13.0, 12.529411764705882)","(7.0, 9.8, 8.806896551724138)","(2.3, 2.66, 2.626666666666667)","(15.0, 48.0, 46.476190476190474)"
04-01-2023 14:33:07.952298,"(5.5, 10.0, 9.833333333333334)","(5.5, 7.0, 6.685714285714286)","(8.5, 13.5, 12.475609756097562)","(11.0, 14.5, 14.357142857142858)","(12.0, 13.0, 12.529411764705882)","(7.0, 9.8, 8.806896551724138)","(2.3, 2.66, 2.6078260869565217)","(15.0, 48.0, 46.476190476190474)"
04-01-2023 14:33:09.060157,"(5.5, 10.0, 9.909090909090908)","(5.5, 7.0, 6.685714285714286)","(8.5, 13.5, 12.475609756097562)","(11.0, 14.5, 14.357142857142858)","(12.0, 13.0, 12.692307692307692)","(7.0, 9.8, 8.806896551724138)","(2.3, 2.66, 2.5933333333333333)","(15.0, 48.0, 46.476190476190474)"
04-01-2023 14:33:10.172735,"(5.5, 10.5, 10.063636363636363)","(5.5, 7.0, 6.633333333333334)","(8.5, 13.5, 12.475609756097562)","(11.0, 14.5, 14.454545454545455)","(12.0, 13.0, 12.375)","(7.0, 9.8, 8.6)","(2.3, 2.66, 2.6100000000000003)","(15.0, 48.0, 46.476190476190474)"
04-01-2023 14:33:11.192759,"(5.5, 10.0, 9.909090909090908)","(5.5, 7.0, 6.590909090909091)","(8.5, 13.5, 12.475609756097562)","(11.0, 14.5, 14.454545454545455)","(12.0, 12.5, 12.9)","(7.0, 9.8, 8.6)","(2.3, 2.66, 2.5933333333333333)","(15.0, 48.0, 46.476190476190474)"
04-01-2023 14:33:12.264867,"(5.5, 10.0, 9.909090909090908)","(5.5, 7.0, 6.590909090909091)","(8.5, 13.5, 12.475609756097562)","(11.0, 14.5, 14.454545454545455)","(12.0, 13.0, 12.9)","(7.0, 9.8, 8.6)","(2.3, 2.66, 2.5933333333333333)","(15.0, 48.0, 46.476190476190474)"
04-01-2023 14:33:13.256129,"(5.5, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 13.5, 12.676470588235293)","(11.0, 14.5, 14.454545454545455)","(12.0, 13.0, 12.9)","(7.0, 9.8, 8.504761904761905)","(2.3, 2.66, 2.6100000000000003)","(15.0, 48.0, 44.666666666666664)"
04-01-2023 14:33:14.263709,"(5.5, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 13.5, 11.833333333333334)","(11.0, 14.5, 14.222222222222221)","(12.0, 13.0, 12.9)","(7.0, 9.8, 8.504761904761905)","(2.3, 2.66, 2.5933333333333333)","(15.0, 48.0, 45.64705882352941)"
04-01-2023 14:33:15.265277,"(5.5, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 13.5, 12.818181818181818)","(11.0, 14.5, 14.222222222222221)","(12.0, 13.0, 12.9)","(7.0, 9.8, 8.504761904761905)","(2.3, 2.66, 2.613846153846154)","(15.0, 48.0, 45.64705882352941)"
04-01-2023 14:33:16.323678,"(5.5, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 13.5, 12.785714285714286)","(11.0, 14.5, 14.3)","(12.0, 13.0, 12.9)","(7.0, 9.8, 8.518181818181818)","(2.3, 2.66, 2.5933333333333333)","(15.0, 48.0, 45.64705882352941)"
04-01-2023 14:33:17.381416,"(5.5, 10.5, 10.256756756756756)","(5.5, 7.0, 6.590909090909091)","(8.5, 13.5, 12.785714285714286)","(11.0, 14.5, 14.3)","(12.0, 13.0, 12.264705882352942)","(7.0, 9.6, 8.307692307692308)","(2.3, 2.66, 2.6100000000000003)","(15.0, 48.0, 45.64705882352941)"
04-01-2023 14:33:18.424637,"(5.5, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 14.0, 12.875)","(11.0, 14.5, 14.3)","(12.0, 12.5, 12.264705882352942)","(7.0, 9.6, 8.363636363636363)","(2.3, 2.66, 2.5933333333333333)","(15.0, 48.0, 45.64705882352941)"
04-01-2023 14:33:19.531001,"(5.5, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 14.0, 12.666666666666666)","(11.0, 14.5, 14.3)","(12.0, 12.5, 12.264705882352942)","(7.0, 9.6, 8.363636363636363)","(2.3, 2.66, 2.6100000000000003)","(15.0, 48.0, 44.31578947368421)"
04-01-2023 14:33:20.655537,"(5.5, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 14.0, 13.027027027027028)","(11.0, 14.5, 14.2)","(12.0, 12.5, 12.264705882352942)","(7.0, 9.6, 8.25)","(2.3, 2.66, 2.6100000000000003)","(15.0, 48.0, 45.58620689655172)"
04-01-2023 14:33:21.842637,"(5.5, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 14.0, 13.23404255319149)","(11.0, 14.5, 14.227272727272727)","(12.0, 12.5, 12.264705882352942)","(7.0, 9.6, 8.19047619047619)","(2.3, 2.66, 2.5885714285714285)","(15.0, 48.0, 45.58620689655172)"
04-01-2023 14:33:22.982265,"(5.5, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 14.0, 13.23404255319149)","(11.0, 14.5, 14.3125)","(12.0, 12.5, 12.264705882352942)","(7.0, 9.6, 8.19047619047619)","(2.3, 2.66, 2.613846153846154)","(15.0, 48.0, 46.205128205128204)"
04-01-2023 14:33:24.090033,"(5.5, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 14.0, 13.23404255319149)","(11.0, 14.5, 14.26923076923077)","(12.0, 12.5, 12.321428571428571)","(7.0, 9.6, 8.014285714285714)","(2.3, 2.66, 2.6100000000000003)","(15.0, 48.0, 45.94117647058823)"
04-01-2023 14:33:25.263169,"(5.5, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 14.0, 13.23404255319149)","(11.0, 14.5, 13.846153846153847)","(12.0, 12.5, 12.264705882352942)","(7.0, 9.6, 8.19047619047619)","(2.3, 2.66, 2.5933333333333333)","(15.0, 48.0, 45.94117647058823)"
04-01-2023 14:33:26.672464,"(5.5, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 14.0, 13.23404255319149)","(11.0, 14.0, 14.166666666666666)","(12.0, 12.5, 12.264705882352942)","(7.0, 9.6, 8.19047619047619)","(2.3, 2.66, 2.6100000000000003)","(15.0, 48.0, 45.94117647058823)"
04-01-2023 14:33:28.383627,"(5.5, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 14.0, 13.23404255319149)","(11.0, 14.5, 14.166666666666666)","(12.0, 12.5, 12.264705882352942)","(7.0, 9.6, 8.19047619047619)","(2.3, 2.66, 2.6100000000000003)","(15.0, 48.0, 45.94117647058823)"
04-01-2023 14:33:29.525639,"(5.5, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 14.0, 13.23404255319149)","(11.0, 14.5, 14.285714285714286)","(12.0, 12.5, 12.264705882352942)","(7.0, 9.6, 8.19047619047619)","(2.3, 2.66, 2.6100000000000003)","(15.0, 48.0, 44.666666666666664)"
04-01-2023 14:33:30.668802,"(5.5, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 14.0, 13.23404255319149)","(11.0, 14.5, 14.285714285714286)","(12.0, 12.5, 12.264705882352942)","(7.0, 9.6, 8.19047619047619)","(2.3, 2.66, 2.6100000000000003)","(15.0, 48.0, 44.666666666666664)"
04-01-2023 14:33:31.782465,"(6.0, 10.5, 10.223076923076922)","(5.5, 7.0, 6.590909090909091)","(8.5, 14.0, 13.01923076923077)","(11.0, 14.0, 13.84375)","(11.0, 12.5, 12.3)","(7.0, 9.6, 8.19047619047619)","(2.3, 2.66, 2.5984615384615384)","(16.0, 48.0, 44.666666666666664)"
04-01-2023 14:33:32.919928,"(6.0, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 14.0, 13.01923076923077)","(11.0, 14.0, 13.84375)","(11.0, 13.5, 12.2)","(7.0, 9.6, 8.416)","(2.3, 2.66, 2.6100000000000003)","(16.0, 48.0, 44.666666666666664)"
04-01-2023 14:33:34.013933,"(6.0, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 14.0, 13.01923076923077)","(11.0, 14.0, 13.84375)","(11.0, 13.5, 12.222222222222221)","(7.0, 9.6, 8.416)","(2.3, 2.66, 2.5933333333333333)","(16.0, 48.0, 45.0)"
04-01-2023 14:33:35.477971,"(6.0, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 14.0, 13.5)","(11.0, 14.0, 13.84375)","(11.0, 13.5, 12.222222222222221)","(7.0, 9.6, 9.008000000000001)","(2.3, 2.66, 2.6100000000000003)","(16.0, 50.0, 45.0)"
04-01-2023 14:33:36.604860,"(6.0, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 14.5, 13.214285714285714)","(11.0, 14.0, 13.923076923076923)","(11.0, 13.5, 12.333333333333334)","(7.0, 9.4, 9.083870967741936)","(2.3, 2.66, 2.5984615384615384)","(16.0, 50.0, 45.0)"
04-01-2023 14:33:37.751845,"(6.0, 10.0, 9.9375)","(5.5, 7.0, 6.590909090909091)","(8.5, 14.5, 14.026315789473685)","(11.0, 14.0, 14.233333333333333)","(11.0, 13.0, 12.235294117647058)","(7.0, 9.4, 9.083870967741936)","(2.3, 2.66, 2.5933333333333333)","(16.0, 50.0, 45.0)"
04-01-2023 14:33:39.137301,"(6.0, 10.0, 9.9375)","(5.5, 7.0, 6.526315789473684)","(8.5, 14.5, 14.026315789473685)","(11.0, 14.5, 14.625)","(11.0, 13.0, 12.235294117647058)","(7.0, 9.4, 8.7)","(2.3, 2.66, 2.5933333333333333)","(16.0, 50.0, 45.0)"
04-01-2023 14:33:40.500220,"(6.0, 10.0, 9.9375)","(5.5, 7.0, 6.526315789473684)","(8.5, 14.5, 13.71951219512195)","(11.0, 15.0, 14.625)","(11.0, 13.0, 12.235294117647058)","(7.0, 9.4, 8.7)","(2.3, 2.66, 2.5933333333333333)","(16.0, 50.0, 45.0)"
04-01-2023 14:33:41.763027,"(6.0, 10.0, 9.9375)","(5.5, 7.0, 6.526315789473684)","(8.5, 15.0, 13.970588235294118)","(11.0, 15.0, 14.625)","(11.0, 13.0, 12.235294117647058)","(7.0, 9.4, 8.644444444444444)","(2.3, 2.66, 2.6100000000000003)","(16.0, 50.0, 45.0)"
04-01-2023 14:33:43.012892,"(6.0, 10.0, 9.927272727272728)","(5.5, 7.0, 6.526315789473684)","(8.5, 15.0, 13.882978723404255)","(11.0, 15.0, 14.25)","(11.0, 13.0, 12.235294117647058)","(7.0, 9.4, 8.609756097560975)","(2.3, 2.66, 2.59)","(16.0, 50.0, 47.27272727272727)"
04-01-2023 14:33:44.338720,"(6.0, 10.0, 9.927272727272728)","(5.5, 7.0, 6.526315789473684)","(8.5, 15.0, 13.988888888888889)","(11.0, 14.5, 14.59090909090909)","(11.0, 13.0, 12.166666666666666)","(7.0, 9.4, 8.609756097560975)","(2.3, 2.66, 2.611764705882353)","(16.0, 50.0, 45.294117647058826)"
04-01-2023 14:33:45.541425,"(6.0, 10.0, 9.927272727272728)","(5.5, 7.0, 6.526315789473684)","(8.5, 15.0, 13.882978723404255)","(11.0, 15.0, 14.59090909090909)","(11.0, 12.5, 12.166666666666666)","(7.0, 9.4, 8.5)","(2.3, 2.64, 2.6100000000000003)","(16.0, 50.0, 45.294117647058826)"
04-01-2023 14:33:46.776758,"(6.0, 10.5, 10.256756756756756)","(5.5, 7.0, 6.590909090909091)","(8.5, 15.0, 13.882978723404255)","(11.0, 15.0, 14.59090909090909)","(11.0, 12.5, 12.166666666666666)","(7.0, 9.4, 8.55625)","(2.3, 2.66, 2.604)","(16.0, 50.0, 41.30434782608695)"
04-01-2023 14:33:48.264766,"(6.5, 10.5, 9.863636363636365)","(5.5, 7.0, 6.608695652173913)","(8.5, 15.0, 13.882978723404255)","(11.0, 15.0, 14.59090909090909)","(11.0, 12.5, 12.166666666666666)","(7.0, 9.4, 8.55625)","(2.3, 2.66, 2.604)","(17.0, 50.0, 42.38095238095238)"
04-01-2023 14:33:49.748472,"(6.5, 10.5, 9.863636363636365)","(5.5, 7.0, 6.550000000000001)","(8.5, 15.0, 13.882978723404255)","(11.0, 15.0, 14.642857142857142)","(11.0, 12.5, 12.166666666666666)","(7.0, 9.4, 8.67027027027027)","(2.3, 2.66, 2.604)","(17.0, 50.0, 42.38095238095238)"
04-01-2023 14:33:51.277239,"(6.5, 10.5, 9.863636363636365)","(5.5, 7.0, 6.550000000000001)","(8.5, 15.0, 13.961538461538462)","(11.0, 15.0, 14.205882352941176)","(11.0, 12.5, 12.666666666666666)","(7.0, 9.4, 8.67027027027027)","(2.3, 2.66, 2.5963636363636367)","(17.0, 50.0, 42.38095238095238)"
04-01-2023 14:33:52.550049,"(6.5, 10.5, 9.863636363636365)","(5.5, 7.0, 6.550000000000001)","(8.5, 14.5, 13.961538461538462)","(11.0, 14.5, 14.261904761904763)","(11.0, 13.0, 11.875)","(7.0, 9.4, 8.67027027027027)","(2.3, 2.66, 2.6052631578947367)","(17.0, 50.0, 42.38095238095238)"
04-01-2023 14:33:53.767560,"(6.5, 10.0, 9.928571428571429)","(5.5, 7.0, 6.608695652173913)","(8.5, 14.5, 14.323529411764707)","(11.0, 14.5, 14.261904761904763)","(11.0, 13.0, 11.8)","(7.0, 9.4, 8.725)","(2.3, 2.66, 2.6142857142857143)","(17.0, 50.0, 42.38095238095238)"
04-01-2023 14:33:55.031581,"(6.5, 10.0, 9.928571428571429)","(5.5, 7.0, 6.608695652173913)","(8.5, 14.5, 13.961538461538462)","(11.0, 14.5, 14.642857142857142)","(11.0, 13.0, 11.56)","(7.0, 9.4, 8.725)","(2.3, 2.66, 2.6052631578947367)","(17.0, 50.0, 42.38095238095238)"
04-01-2023 14:33:56.299618,"(6.5, 10.0, 9.9375)","(5.5, 7.0, 6.625)","(8.5, 14.5, 14.323529411764707)","(11.0, 15.0, 14.833333333333334)","(11.0, 13.0, 11.6)","(7.0, 9.4, 8.816216216216215)","(2.3, 2.66, 2.6052631578947367)","(17.0, 50.0, 42.38095238095238)"
04-01-2023 14:33:57.543792,"(6.5, 10.0, 9.9375)","(5.5, 7.0, 6.625)","(8.5, 14.5, 14.323529411764707)","(11.0, 15.0, 14.833333333333334)","(11.0, 12.5, 11.61111111111111)","(7.0, 9.4, 8.816216216216215)","(2.3, 2.66, 2.6236363636363635)","(17.0, 50.0, 42.38095238095238)"
04-01-2023 14:33:58.713945,"(6.5, 10.0, 9.927272727272728)","(5.5, 7.0, 6.625)","(8.5, 14.5, 14.323529411764707)","(11.0, 15.0, 14.833333333333334)","(11.0, 12.5, 11.61111111111111)","(7.0, 9.4, 8.816216216216215)","(2.3, 2.66, 2.6166666666666667)","(17.0, 50.0, 42.38095238095238)"
04-01-2023 14:33:59.939686,"(6.5, 10.0, 9.985714285714286)","(5.5, 7.0, 6.633333333333333)","(8.5, 14.5, 14.094594594594595)","(11.0, 15.0, 14.833333333333334)","(11.0, 12.5, 11.6)","(7.0, 9.4, 8.725)","(2.3, 2.66, 2.6166666666666667)","(17.0, 50.0, 42.38095238095238)"
04-01-2023 14:34:01.156800,"(6.5, 10.0, 9.985714285714286)","(5.5, 7.0, 6.633333333333333)","(8.5, 15.0, 13.988888888888889)","(11.0, 15.0, 14.642857142857142)","(11.0, 12.0, 11.88888888888889)","(7.0, 9.4, 8.3875)","(2.3, 2.66, 2.6350000000000002)","(17.0, 50.0, 42.38095238095238)"
04-01-2023 14:34:02.413307,"(6.5, 10.0, 9.9375)","(5.5, 7.0, 6.633333333333333)","(8.5, 15.0, 14.01086956521739)","(11.0, 14.5, 14.261904761904763)","(11.0, 12.0, 11.88888888888889)","(7.0, 9.4, 8.3875)","(2.3, 2.66, 2.6247058823529414)","(17.0, 50.0, 42.38095238095238)"
04-01-2023 14:34:03.631200,"(6.5, 10.0, 9.9375)","(5.5, 7.0, 6.633333333333333)","(8.5, 15.0, 13.857142857142858)","(11.0, 14.5, 14.261904761904763)","(11.0, 12.0, 11.88888888888889)","(7.0, 9.4, 8.3875)","(2.3, 2.66, 2.6350000000000002)","(17.0, 50.0, 42.38095238095238)"
04-01-2023 14:34:04.895924,"(6.5, 10.0, 9.9375)","(5.5, 7.0, 6.633333333333333)","(8.5, 15.0, 14.01086956521739)","(11.0, 14.5, 14.261904761904763)","(11.0, 12.0, 11.88888888888889)","(7.0, 9.4, 8.3875)","(2.3, 2.66, 2.6350000000000002)","(17.0, 50.0, 42.38095238095238)"
04-01-2023 14:34:06.126242,"(6.5, 10.0, 9.9375)","(5.5, 7.0, 6.633333333333333)","(8.5, 15.0, 13.857142857142858)","(11.0, 14.5, 14.261904761904763)","(11.0, 12.0, 11.307692307692308)","(7.0, 9.4, 8.654054054054054)","(2.3, 2.66, 2.603529411764706)","(17.0, 50.0, 42.38095238095238)"
04-01-2023 14:34:07.278128,"(6.5, 10.0, 9.9375)","(5.5, 7.0, 6.633333333333333)","(8.5, 15.0, 13.104166666666666)","(11.0, 14.5, 14.763157894736842)","(11.0, 11.5, 11.307692307692308)","(7.0, 9.4, 8.866666666666665)","(2.3, 2.66, 2.626666666666667)","(17.0, 50.0, 43.333333333333336)"
04-01-2023 14:34:08.429578,"(6.5, 10.0, 9.9375)","(5.5, 7.0, 6.633333333333333)","(8.5, 15.0, 13.375)","(11.0, 15.0, 14.642857142857142)","(11.0, 11.5, 11.363636363636363)","(7.0, 9.2, 8.725)","(2.3, 2.66, 2.6171428571428574)","(17.0, 50.0, 43.84615384615385)"
04-01-2023 14:34:09.661301,"(6.5, 10.0, 9.9375)","(5.5, 7.0, 6.733333333333333)","(8.5, 15.0, 14.205882352941178)","(11.0, 14.5, 14.261904761904763)","(11.0, 11.5, 11.363636363636363)","(7.0, 9.2, 8.822222222222221)","(2.25, 2.64, 2.605714285714286)","(21.0, 50.0, 43.84615384615385)"
04-01-2023 14:34:10.815064,"(6.5, 10.0, 9.9375)","(5.5, 7.0, 6.733333333333333)","(8.5, 14.5, 13.607142857142858)","(11.0, 14.5, 14.261904761904763)","(11.0, 11.5, 11.363636363636363)","(7.0, 9.2, 8.822222222222221)","(2.25, 2.62, 2.5831578947368423)","(21.0, 50.0, 44.285714285714285)"
04-01-2023 14:34:12.002586,"(6.5, 10.0, 9.9375)","(5.5, 7.0, 6.828571428571428)","(8.5, 15.0, 13.973684210526315)","(11.0, 14.5, 14.261904761904763)","(11.0, 11.5, 11.363636363636363)","(7.0, 9.2, 8.875)","(2.25, 2.62, 2.6028571428571428)","(21.0, 50.0, 44.285714285714285)"
04-01-2023 14:34:13.129554,"(6.5, 10.0, 9.9375)","(5.5, 7.0, 6.828571428571428)","(8.5, 15.0, 13.973684210526315)","(11.0, 14.5, 14.261904761904763)","(11.0, 11.5, 11.307692307692308)","(7.0, 9.2, 8.875)","(2.25, 2.62, 2.5975)","(21.0, 50.0, 44.285714285714285)"
04-01-2023 14:34:14.292941,"(6.5, 10.0, 9.9375)","(5.5, 7.0, 6.76)","(8.5, 15.0, 13.875)","(11.0, 14.5, 14.261904761904763)","(11.0, 11.5, 11.307692307692308)","(7.0, 9.2, 8.907692307692308)","(2.25, 2.62, 2.581818181818182)","(21.0, 50.0, 44.285714285714285)"
04-01-2023 14:34:15.510295,"(6.5, 10.5, 10.15)","(5.5, 7.0, 6.733333333333333)","(8.5, 15.0, 12.537878787878787)","(11.0, 14.5, 14.071428571428571)","(11.0, 11.5, 11.307692307692308)","(7.0, 9.2, 9.041666666666666)","(2.25, 2.62, 2.5854545454545454)","(21.0, 50.0, 44.285714285714285)"
04-01-2023 14:34:16.673909,"(6.5, 10.0, 9.933333333333334)","(5.5, 7.0, 6.644444444444444)","(8.5, 15.0, 12.947368421052632)","(11.0, 14.5, 14.071428571428571)","(11.0, 11.5, 10.833333333333334)","(7.0, 9.2, 9.600000000000001)","(2.25, 2.64, 2.5854545454545454)","(21.0, 50.0, 46.19047619047619)"
04-01-2023 14:34:17.888376,"(6.5, 10.0, 9.933333333333334)","(5.5, 7.2, 6.888888888888888)","(8.5, 14.5, 13.26923076923077)","(11.0, 14.5, 14.071428571428571)","(11.0, 11.0, 10.833333333333334)","(7.0, 9.8, 9.288888888888888)","(2.25, 2.64, 2.5694117647058823)","(21.0, 50.0, 48.095238095238095)"
04-01-2023 14:34:19.351069,"(6.5, 10.0, 9.928571428571429)","(5.5, 7.2, 6.861538461538461)","(8.5, 14.5, 13.26923076923077)","(11.0, 14.5, 14.071428571428571)","(11.0, 11.0, 10.714285714285714)","(7.0, 10.0, 9.657142857142857)","(2.25, 2.64, 2.595)","(21.0, 50.0, 46.36363636363637)"
04-01-2023 14:34:20.786005,"(6.5, 10.0, 9.928571428571429)","(5.5, 7.2, 6.622222222222222)","(8.5, 14.5, 13.26923076923077)","(11.0, 14.5, 14.071428571428571)","(11.0, 11.0, 10.863636363636363)","(7.0, 10.0, 9.542857142857143)","(2.25, 2.64, 2.5925000000000002)","(21.0, 50.0, 46.19047619047619)"
