,Kaonic,Wild Willy,Hamslette,Star Jan,Ali Orphan,Carak,Coraggio,Innocent Pegg,Pretty Boy
04-01-2023 15:05:54.408003,"(13.0, 21.0, 20.55)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.772972972972973)","(5.5, 6.4, 6.24)","(16.0, 30.0, 25.0)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.830769230769231)","(19.0, 38.0, 31.57142857142857)","(61.0, 170.0, 110.0)"
04-01-2023 15:05:55.710885,"(13.0, 21.0, 20.55)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.772972972972973)","(5.5, 6.4, 6.24)","(16.0, 30.0, 25.0)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.9)","(19.0, 38.0, 31.57142857142857)","(61.0, 170.0, 110.0)"
04-01-2023 15:05:56.948157,"(13.0, 21.0, 20.55)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.772972972972973)","(5.5, 6.4, 5.866666666666666)","(16.0, 30.0, 25.625)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.9)","(19.0, 38.0, 31.57142857142857)","(61.0, 170.0, 116.66666666666667)"
04-01-2023 15:05:58.211286,"(13.0, 21.0, 20.55)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.772972972972973)","(5.5, 6.4, 5.866666666666666)","(16.0, 29.0, 25.0)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.9)","(19.0, 38.0, 31.57142857142857)","(61.0, 170.0, 116.66666666666667)"
04-01-2023 15:05:59.460585,"(13.0, 21.0, 20.55)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.772972972972973)","(5.5, 6.4, 5.866666666666666)","(16.0, 30.0, 28.333333333333336)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.780952380952381)","(19.0, 38.0, 31.57142857142857)","(61.0, 170.0, 116.66666666666667)"
04-01-2023 15:06:00.838475,"(13.0, 21.0, 20.55)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.772972972972973)","(5.5, 6.4, 5.866666666666666)","(16.0, 30.0, 25.0)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.780952380952381)","(19.0, 38.0, 31.57142857142857)","(61.0, 170.0, 116.66666666666667)"
04-01-2023 15:06:02.240766,"(13.0, 21.0, 20.55)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.7861111111111105)","(5.5, 6.4, 5.866666666666666)","(16.0, 30.0, 25.0)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.682352941176471)","(19.0, 38.0, 31.57142857142857)","(61.0, 170.0, 116.66666666666667)"
04-01-2023 15:06:03.578799,"(13.0, 21.0, 20.55)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.7861111111111105)","(5.5, 6.4, 5.866666666666666)","(16.0, 30.0, 26.42857142857143)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.682352941176471)","(19.0, 38.0, 31.666666666666664)","(61.0, 170.0, 125.0)"
04-01-2023 15:06:04.880262,"(13.0, 21.0, 20.55)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.7861111111111105)","(5.5, 6.4, 5.866666666666666)","(16.0, 29.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.682352941176471)","(19.0, 36.0, 31.666666666666664)","(61.0, 160.0, 107.5)"
04-01-2023 15:06:06.227286,"(13.0, 21.0, 20.55)","(4.2, 5.3, 4.94)","(3.9, 4.8, 5.056756756756757)","(5.5, 6.4, 5.866666666666666)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.682352941176471)","(19.0, 36.0, 31.666666666666664)","(61.0, 160.0, 120.0)"
04-01-2023 15:06:07.518132,"(13.0, 21.0, 20.55)","(4.2, 5.3, 4.94)","(3.9, 5.1, 4.939130434782609)","(5.5, 6.4, 5.866666666666666)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.571428571428572)","(19.0, 36.0, 31.666666666666664)","(61.0, 150.0, 105.0)"
04-01-2023 15:06:08.857024,"(13.0, 21.0, 20.55)","(4.2, 5.3, 4.94)","(3.9, 5.0, 4.939130434782609)","(5.5, 6.4, 5.866666666666666)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.76)","(19.0, 36.0, 31.666666666666664)","(61.0, 150.0, 105.0)"
04-01-2023 15:06:10.074790,"(13.0, 21.0, 20.55)","(4.2, 5.3, 4.94)","(3.9, 5.0, 4.939130434782609)","(5.5, 6.4, 5.866666666666666)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.84)","(19.0, 36.0, 31.666666666666664)","(61.0, 150.0, 105.0)"
04-01-2023 15:06:11.433727,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.0, 4.980555555555555)","(5.5, 6.4, 5.866666666666666)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.84)","(19.0, 36.0, 31.666666666666664)","(61.0, 150.0, 105.0)"
04-01-2023 15:06:13.027228,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.7861111111111105)","(5.5, 6.4, 5.866666666666666)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.085714285714286)","(19.0, 36.0, 31.666666666666664)","(61.0, 150.0, 105.0)"
04-01-2023 15:06:14.491360,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.7861111111111105)","(5.5, 6.4, 5.866666666666666)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.6000000000000005)","(19.0, 36.0, 30.333333333333332)","(61.0, 150.0, 105.0)"
04-01-2023 15:06:15.996377,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.7861111111111105)","(5.5, 6.4, 5.866666666666666)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.6000000000000005)","(19.0, 34.0, 30.333333333333332)","(61.0, 150.0, 105.0)"
04-01-2023 15:06:17.383597,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.7861111111111105)","(5.5, 6.4, 5.866666666666666)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.6000000000000005)","(19.0, 34.0, 30.333333333333332)","(61.0, 150.0, 105.0)"
04-01-2023 15:06:18.915494,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.65)","(5.5, 6.4, 5.699999999999999)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.6000000000000005)","(19.0, 34.0, 27.0)","(61.0, 150.0, 105.0)"
04-01-2023 15:06:20.352364,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.65)","(5.5, 6.6, 5.699999999999999)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.6000000000000005)","(19.0, 34.0, 27.0)","(61.0, 150.0, 105.0)"
04-01-2023 15:06:21.729068,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.65)","(5.5, 6.6, 5.699999999999999)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.6000000000000005)","(19.0, 34.0, 27.0)","(61.0, 150.0, 110.0)"
04-01-2023 15:06:23.085809,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.65)","(5.5, 6.6, 6.24)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.6000000000000005)","(19.0, 32.0, 27.0)","(61.0, 150.0, 123.33333333333334)"
04-01-2023 15:06:24.430205,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.65)","(5.5, 6.4, 6.24)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.6000000000000005)","(19.0, 32.0, 27.0)","(61.0, 140.0, 123.33333333333334)"
04-01-2023 15:06:25.751443,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.65)","(5.5, 6.4, 6.24)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.6000000000000005)","(19.0, 32.0, 26.375)","(61.0, 140.0, 123.33333333333334)"
04-01-2023 15:06:26.999973,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.65)","(5.5, 6.4, 6.24)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.7384615384615385)","(19.0, 32.0, 26.375)","(61.0, 140.0, 123.33333333333334)"
04-01-2023 15:06:28.327456,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.65)","(5.5, 6.4, 6.24)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.7384615384615385)","(19.0, 32.0, 26.375)","(61.0, 140.0, 123.33333333333334)"
04-01-2023 15:06:29.881806,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.65)","(5.5, 6.4, 5.866666666666666)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.7384615384615385)","(19.0, 32.0, 26.375)","(61.0, 140.0, 123.33333333333334)"
04-01-2023 15:06:31.619445,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.65)","(5.5, 6.4, 5.866666666666666)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.7384615384615385)","(19.0, 32.0, 26.375)","(61.0, 140.0, 123.33333333333334)"
04-01-2023 15:06:33.490123,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.65)","(5.5, 6.4, 5.866666666666666)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.666666666666667)","(19.0, 32.0, 26.375)","(61.0, 140.0, 123.33333333333334)"
04-01-2023 15:06:34.922630,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.65)","(5.5, 6.4, 5.866666666666666)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.666666666666667)","(19.0, 32.0, 26.375)","(61.0, 140.0, 123.33333333333334)"
04-01-2023 15:06:36.519777,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.671428571428572)","(5.5, 6.4, 5.866666666666666)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.666666666666667)","(19.0, 32.0, 26.375)","(61.0, 140.0, 123.33333333333334)"
04-01-2023 15:06:38.154411,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.671428571428572)","(5.5, 6.4, 5.866666666666666)","(16.0, 28.0, 25.714285714285715)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.75)","(19.0, 32.0, 27.2)","(61.0, 140.0, 100.0)"
04-01-2023 15:06:39.788010,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.671428571428572)","(5.5, 6.4, 5.866666666666666)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.75)","(19.0, 30.0, 27.2)","(61.0, 130.0, 100.0)"
04-01-2023 15:06:41.342005,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 4.8, 4.671428571428572)","(5.5, 6.4, 5.866666666666666)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.699999999999999)","(19.0, 30.0, 27.2)","(61.0, 130.0, 100.0)"
04-01-2023 15:06:42.741010,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.7, 4.8)","(5.5, 6.4, 5.866666666666666)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.15)","(4.8, 7.2, 6.699999999999999)","(19.0, 30.0, 27.2)","(61.0, 130.0, 100.0)"
04-01-2023 15:06:44.185350,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.7)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 6.093333333333334)","(4.8, 7.2, 6.75)","(19.0, 30.0, 27.2)","(61.0, 130.0, 100.0)"
04-01-2023 15:06:45.638567,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.7105263157894735)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 6.24)","(4.8, 7.2, 6.75)","(19.0, 30.0, 27.2)","(61.0, 130.0, 105.0)"
04-01-2023 15:06:47.150159,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.7105263157894735)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.2, 6.672000000000001)","(4.8, 7.2, 6.75)","(19.0, 30.0, 27.2)","(61.0, 120.0, 97.5)"
04-01-2023 15:06:48.625450,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.7105263157894735)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 6.672000000000001)","(4.8, 7.2, 6.75)","(19.0, 30.0, 27.2)","(61.0, 120.0, 97.5)"
04-01-2023 15:06:50.071853,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.7105263157894735)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 6.847058823529412)","(4.8, 7.2, 6.75)","(19.0, 30.0, 27.333333333333332)","(61.0, 120.0, 97.5)"
04-01-2023 15:06:51.525180,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.7105263157894735)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.2, 6.847058823529412)","(4.8, 7.2, 6.75)","(19.0, 30.0, 27.333333333333332)","(61.0, 120.0, 97.5)"
04-01-2023 15:06:53.034083,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.7105263157894735)","(5.5, 6.4, 6.070588235294117)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.2, 6.847058823529412)","(4.8, 7.2, 6.75)","(19.0, 30.0, 27.333333333333332)","(61.0, 120.0, 97.5)"
04-01-2023 15:06:54.762415,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.75)","(5.5, 6.6, 6.070588235294117)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.2, 6.847058823529412)","(4.8, 7.2, 6.56)","(19.0, 30.0, 27.333333333333332)","(61.0, 120.0, 97.5)"
04-01-2023 15:06:56.552807,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.75)","(5.5, 6.6, 6.070588235294117)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.2, 6.847058823529412)","(4.8, 7.2, 6.742857142857143)","(19.0, 30.0, 27.333333333333332)","(61.0, 120.0, 97.5)"
04-01-2023 15:06:58.147150,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.75)","(5.5, 6.6, 6.070588235294117)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.2, 6.892307692307693)","(4.8, 7.2, 6.472727272727273)","(19.0, 30.0, 27.333333333333332)","(61.0, 120.0, 97.5)"
04-01-2023 15:06:59.995905,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.75)","(5.5, 6.6, 6.070588235294117)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.2, 6.892307692307693)","(4.8, 7.2, 6.472727272727273)","(19.0, 30.0, 27.333333333333332)","(61.0, 120.0, 97.5)"
04-01-2023 15:07:01.905629,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.75)","(5.5, 6.6, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.2, 6.95)","(4.8, 7.2, 6.2)","(19.0, 30.0, 27.333333333333332)","(61.0, 120.0, 97.5)"
04-01-2023 15:07:03.325792,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.75)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.2, 6.95)","(4.8, 7.2, 6.609090909090909)","(19.0, 30.0, 27.333333333333332)","(61.0, 120.0, 102.0)"
04-01-2023 15:07:04.776706,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.75)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.2, 7.0875)","(4.8, 7.2, 6.482352941176471)","(19.0, 30.0, 27.333333333333332)","(61.0, 120.0, 123.33333333333334)"
04-01-2023 15:07:06.258308,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.75)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.680000000000001)","(19.0, 30.0, 27.333333333333332)","(61.0, 140.0, 123.33333333333334)"
04-01-2023 15:07:07.747623,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.75)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.2, 6.828571428571429)","(19.0, 30.0, 27.333333333333332)","(61.0, 140.0, 123.33333333333334)"
04-01-2023 15:07:09.175493,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.75)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.4, 6.828571428571429)","(19.0, 30.0, 27.333333333333332)","(61.0, 140.0, 123.33333333333334)"
04-01-2023 15:07:10.675911,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.7105263157894735)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.4, 6.875)","(19.0, 30.0, 27.333333333333332)","(61.0, 140.0, 123.33333333333334)"
04-01-2023 15:07:12.059006,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.75)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.4, 6.694444444444445)","(19.0, 30.0, 27.333333333333332)","(61.0, 140.0, 110.0)"
04-01-2023 15:07:13.540625,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.75)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.705882352941177)","(19.0, 30.0, 27.333333333333332)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:14.951837,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.75)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.705882352941177)","(19.0, 30.0, 27.333333333333332)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:16.407856,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.75)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.705882352941177)","(19.0, 30.0, 27.333333333333332)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:17.847066,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.75)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.705882352941177)","(19.0, 30.0, 27.333333333333332)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:19.282726,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.5, 4.865384615384616)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.8)","(19.0, 30.0, 24.90909090909091)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:20.739259,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.5, 5.014705882352941)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.8)","(19.0, 30.0, 24.90909090909091)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:22.132013,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.5, 5.010714285714286)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.8)","(19.0, 30.0, 24.90909090909091)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:23.517004,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.3, 4.962962962962964)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.8)","(19.0, 30.0, 24.90909090909091)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:24.893818,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.2, 4.857142857142858)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.8)","(19.0, 30.0, 27.333333333333332)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:26.344600,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.2, 4.933333333333334)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.5200000000000005)","(19.0, 30.0, 27.333333333333332)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:27.744371,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.2, 4.817391304347827)","(5.5, 6.4, 6.24)","(16.0, 28.0, 21.875)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.733333333333333)","(19.0, 30.0, 33.2)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:29.099477,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.2, 4.874074074074074)","(5.5, 6.4, 6.24)","(16.0, 28.0, 21.875)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.733333333333333)","(19.0, 36.0, 30.0)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:30.600578,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.2, 4.874074074074074)","(5.5, 6.4, 6.24)","(16.0, 28.0, 21.875)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.733333333333333)","(19.0, 34.0, 31.333333333333332)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:32.642798,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.2, 4.874074074074074)","(5.5, 6.4, 6.070588235294117)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.733333333333333)","(19.0, 34.0, 31.333333333333332)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:34.376086,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.2, 4.817391304347827)","(5.5, 6.6, 6.070588235294117)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.815384615384615)","(19.0, 34.0, 31.333333333333332)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:36.153026,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.2, 4.874074074074074)","(5.5, 6.6, 6.070588235294117)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.815384615384615)","(19.0, 34.0, 26.0)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:37.688497,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.2, 4.874074074074074)","(5.5, 6.6, 6.070588235294117)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.815384615384615)","(19.0, 32.0, 26.0)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:39.210486,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.2, 4.571428571428572)","(5.5, 6.6, 6.070588235294117)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.815384615384615)","(19.0, 32.0, 26.0)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:40.611539,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.2, 4.571428571428572)","(5.5, 6.6, 6.070588235294117)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.815384615384615)","(19.0, 32.0, 26.0)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:41.980378,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.2, 4.75)","(5.5, 6.6, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.815384615384615)","(19.0, 32.0, 26.0)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:43.288949,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.1, 4.969026548672566)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.815384615384615)","(19.0, 32.0, 26.0)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:44.650900,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.0, 4.9504424778761065)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.815384615384615)","(19.0, 32.0, 26.0)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:46.014320,"(13.0, 21.0, 20.4375)","(4.2, 5.3, 4.94)","(3.9, 5.0, 4.9504424778761065)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.815384615384615)","(19.0, 32.0, 26.0)","(61.0, 130.0, 110.0)"
04-01-2023 15:07:47.424781,"(13.0, 21.0, 20.1)","(4.2, 5.3, 4.94)","(3.9, 5.0, 4.630769230769231)","(5.5, 6.4, 6.24)","(16.0, 28.0, 23.333333333333332)","(5.0, 7.4, 7.0875)","(4.8, 7.0, 6.815384615384615)","(19.0, 32.0, 26.0)","(61.0, 130.0, 110.0)"
