,Devon Lass,Nibiru,Captain Cruiser,Drop A Line,Count Me In,Bombers Smokey,Zipping Pip
09-01-2023 15:48:28.683920,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:29.719157,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:30.807397,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:31.879843,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:33.012040,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:34.081036,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:35.055488,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:36.197481,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:37.324766,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:38.472042,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:39.818469,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:41.102367,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:42.302615,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:43.547886,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:44.796983,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:45.996931,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:47.181716,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:48.357815,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:49.569093,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:50.792433,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:51.938593,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:52.989564,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:54.119061,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:55.225451,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:56.529966,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:57.794579,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:48:59.005215,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:00.282577,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:01.539267,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:02.800776,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:04.015912,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:05.228345,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:06.424516,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:07.619817,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:08.805005,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:09.924790,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:10.991253,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:12.087286,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:13.239052,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:14.398296,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:15.572772,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:16.766505,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:17.958232,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:19.151085,"(3.0, 4.9, 3.3062500000000004)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:20.328547,"(3.0, 4.9, 3.975)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:21.437321,"(3.0, 4.9, 3.975)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:22.525999,"(3.0, 4.9, 3.975)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:23.650383,"(3.0, 4.9, 3.975)","(4.4, 7.4, 6.08)","(4.6, 8.6, 4.625)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:24.842594,"(3.0, 4.9, 3.975)","(4.4, 7.4, 6.08)","(4.6, 4.7, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:25.979428,"(3.0, 4.9, 3.975)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:27.102334,"(3.0, 4.9, 3.975)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:28.154956,"(3.0, 4.9, 3.975)","(4.4, 7.4, 6.08)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:29.276127,"(3.0, 4.9, 3.975)","(4.4, 7.4, 6.08)","(4.6, 8.6, 8.094117647058823)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:30.433219,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:31.625575,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:32.765681,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:33.844724,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:34.892602,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:36.063500,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:37.207329,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:38.248857,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:39.371690,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:40.616986,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:41.852418,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:43.041795,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:44.408943,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:45.641723,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:46.934993,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:48.130061,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:49.198339,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:50.280411,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:51.431956,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:52.601037,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 16.11111111111111)","(18.0, 65.0, 30.818181818181817)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:53.727968,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:54.833704,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:55.897831,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:57.140566,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:58.335010,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:49:59.543605,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:50:00.859482,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:50:02.067297,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:50:03.501126,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:50:04.664811,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:50:05.819105,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:50:06.860928,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:50:07.910591,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:50:09.049743,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:50:10.202999,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:50:11.267619,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:50:12.344341,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:50:13.439623,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:50:14.603015,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:50:15.724498,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.6, 8.122222222222222)","(10.0, 99999, 99990)","(10.0, 24.0, 20.210526315789473)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
