,Witty Wendy,Morse Code,Moonshine Babe,Haras Pearl,Mad Machine,Lord Yuri,Wild Oates
09-01-2023 18:18:48.298977,"(5.0, 7.6, 7.583333333333333)","(2.6, 3.0, 2.9872727272727273)","(15.0, 23.0, 22.6)","(4.0, 5.0, 4.977777777777778)","(5.0, 6.0, 5.771428571428571)","(17.0, 23.0, 21.307692307692307)","(14.0, 17.5, 17.0)"
09-01-2023 18:18:49.454471,"(5.0, 7.8, 7.605128205128205)","(2.6, 3.0, 2.9878260869565216)","(15.0, 23.0, 22.857142857142858)","(4.0, 5.0, 4.958823529411765)","(5.0, 5.8, 5.833333333333334)","(17.0, 23.0, 21.307692307692307)","(14.0, 17.5, 17.0)"
09-01-2023 18:18:50.614386,"(5.0, 7.8, 7.625641025641026)","(2.6, 2.94, 2.9263829787234044)","(15.0, 23.0, 22.857142857142858)","(4.0, 5.1, 5.0027027027027025)","(5.0, 5.9, 5.852941176470589)","(17.0, 23.0, 21.77777777777778)","(14.0, 17.5, 17.0)"
09-01-2023 18:18:51.720417,"(5.0, 7.8, 7.591304347826087)","(2.6, 2.94, 2.911111111111111)","(15.0, 23.0, 22.857142857142858)","(4.0, 5.1, 4.9818181818181815)","(5.0, 5.9, 5.852941176470589)","(17.0, 23.0, 21.307692307692307)","(14.0, 17.5, 17.0)"
09-01-2023 18:18:52.780673,"(5.0, 7.8, 7.610169491525424)","(2.6, 2.92, 2.9104)","(15.0, 23.0, 22.857142857142858)","(4.0, 5.1, 4.9818181818181815)","(5.0, 5.9, 5.852941176470589)","(17.0, 23.0, 21.307692307692307)","(14.0, 17.5, 17.071428571428573)"
09-01-2023 18:18:53.887628,"(5.0, 7.8, 7.6695652173913045)","(2.6, 2.92, 2.890212765957447)","(15.0, 23.0, 22.857142857142858)","(4.0, 5.1, 4.987804878048781)","(5.0, 5.9, 5.916)","(17.0, 23.0, 21.77777777777778)","(14.0, 17.5, 17.071428571428573)"
09-01-2023 18:18:55.029616,"(5.0, 7.8, 7.677551020408163)","(2.6, 2.92, 2.88156862745098)","(15.0, 23.0, 22.857142857142858)","(4.0, 5.1, 4.987804878048781)","(5.0, 6.0, 5.945454545454545)","(17.0, 23.0, 22.0)","(14.0, 17.5, 17.071428571428573)"
09-01-2023 18:18:56.107700,"(5.0, 7.8, 7.677551020408163)","(2.6, 2.92, 2.88156862745098)","(15.0, 23.0, 22.857142857142858)","(4.0, 5.1, 4.987804878048781)","(5.0, 6.0, 5.87037037037037)","(17.0, 23.0, 22.0)","(14.0, 17.5, 16.735294117647058)"
09-01-2023 18:18:57.236680,"(5.0, 8.2, 8.140350877192981)","(2.6, 2.88, 2.8586666666666667)","(15.0, 23.0, 22.869565217391305)","(4.0, 5.2, 5.260824742268041)","(5.0, 5.9, 5.800000000000001)","(17.0, 23.0, 21.785714285714285)","(14.0, 17.5, 16.785714285714285)"
09-01-2023 18:18:58.282535,"(5.0, 8.2, 8.158169934640522)","(2.6, 2.86, 2.8499999999999996)","(15.0, 23.0, 22.869565217391305)","(4.0, 5.3, 5.260824742268041)","(5.0, 5.9, 5.846666666666667)","(17.0, 22.0, 21.785714285714285)","(14.0, 17.0, 16.785714285714285)"
09-01-2023 18:18:59.392675,"(5.0, 8.2, 8.158169934640522)","(2.6, 2.86, 2.8395555555555556)","(15.0, 23.0, 22.869565217391305)","(4.0, 5.4, 5.258064516129033)","(5.0, 5.9, 5.846666666666667)","(17.0, 22.0, 21.785714285714285)","(14.0, 17.0, 16.78181818181818)"
09-01-2023 18:19:00.509630,"(5.0, 8.2, 8.158169934640522)","(2.6, 2.84, 2.828444444444444)","(16.0, 23.0, 22.869565217391305)","(4.0, 5.4, 5.257142857142857)","(5.0, 5.9, 5.800000000000001)","(17.0, 22.0, 21.785714285714285)","(14.0, 17.0, 16.785714285714285)"
09-01-2023 18:19:01.616086,"(5.0, 8.2, 8.147107438016528)","(2.6, 2.84, 2.8264864864864863)","(16.0, 23.0, 22.894736842105264)","(4.0, 5.4, 5.25625)","(5.0, 5.9, 5.755172413793104)","(17.0, 22.0, 22.82857142857143)","(14.0, 17.0, 16.821428571428573)"
09-01-2023 18:19:02.716781,"(5.0, 8.2, 8.11578947368421)","(2.6, 2.84, 2.8269767441860463)","(16.0, 23.0, 22.894736842105264)","(4.0, 5.3, 5.221739130434782)","(5.0, 5.9, 5.726315789473684)","(17.0, 23.0, 23.574468085106382)","(14.0, 17.0, 17.045454545454547)"
09-01-2023 18:19:03.779765,"(5.0, 8.2, 8.112499999999999)","(2.6, 2.84, 2.812830188679245)","(16.0, 23.0, 22.133333333333333)","(4.0, 5.3, 5.221739130434782)","(5.0, 5.8, 5.716)","(17.0, 24.0, 23.56756756756757)","(14.0, 17.5, 17.045454545454547)"
09-01-2023 18:19:04.864746,"(5.0, 8.4, 8.044444444444444)","(2.6, 2.82, 2.8188888888888886)","(16.0, 23.0, 22.133333333333333)","(4.0, 5.2, 5.230708661417323)","(5.0, 5.8, 5.7555555555555555)","(17.0, 24.0, 23.61111111111111)","(14.0, 17.5, 17.045454545454547)"
09-01-2023 18:19:05.984538,"(5.0, 8.4, 8.175)","(2.6, 2.82, 2.8129411764705883)","(16.0, 23.0, 22.133333333333333)","(4.0, 5.3, 5.2360655737704915)","(5.0, 5.8, 5.774193548387097)","(17.0, 24.0, 23.61111111111111)","(14.0, 17.5, 17.142857142857142)"
09-01-2023 18:19:07.098554,"(5.0, 8.4, 8.215384615384616)","(2.6, 2.82, 2.801904761904762)","(16.0, 23.0, 21.96)","(4.2, 5.3, 5.2296875)","(5.0, 5.8, 5.837037037037037)","(17.0, 24.0, 23.61111111111111)","(14.0, 17.5, 16.958333333333332)"
09-01-2023 18:19:08.155594,"(5.0, 8.4, 8.203636363636363)","(2.6, 2.82, 2.801904761904762)","(16.0, 23.0, 22.2)","(4.2, 5.3, 5.233870967741935)","(5.0, 5.9, 5.837037037037037)","(17.0, 24.0, 23.61111111111111)","(14.0, 17.5, 16.81578947368421)"
09-01-2023 18:19:09.254225,"(5.0, 8.4, 8.0375)","(2.6, 2.82, 2.8053846153846154)","(16.0, 23.0, 22.09090909090909)","(4.2, 5.3, 5.24)","(5.0, 5.9, 5.85)","(17.0, 24.0, 24.142857142857142)","(14.0, 17.5, 16.98148148148148)"
09-01-2023 18:19:10.366173,"(5.0, 8.2, 8.150819672131147)","(2.6, 2.78, 2.763661971830986)","(16.0, 23.0, 21.733333333333334)","(4.2, 5.3, 5.215686274509804)","(4.8, 5.9, 5.9)","(17.0, 25.0, 23.625)","(14.0, 17.5, 16.973684210526315)"
09-01-2023 18:19:11.450484,"(5.0, 8.6, 8.542857142857143)","(2.6, 2.78, 2.7415000000000003)","(16.0, 22.0, 21.6875)","(4.2, 5.3, 5.182051282051282)","(4.8, 6.0, 5.872)","(17.0, 25.0, 23.625)","(14.0, 17.5, 16.973684210526315)"
09-01-2023 18:19:12.480660,"(5.0, 8.6, 8.56734693877551)","(2.6, 2.76, 2.7414634146341466)","(16.0, 22.0, 21.789473684210527)","(4.2, 5.2, 5.18169014084507)","(4.8, 6.0, 5.875)","(17.0, 25.0, 23.625)","(14.0, 17.5, 16.8)"
09-01-2023 18:19:13.491090,"(5.0, 8.8, 8.694117647058825)","(2.6, 2.76, 2.7411940298507464)","(16.0, 22.0, 21.57894736842105)","(4.2, 5.2, 5.178378378378379)","(4.8, 6.0, 5.888888888888888)","(17.0, 25.0, 23.58823529411765)","(14.0, 17.5, 16.891304347826086)"
09-01-2023 18:19:14.446390,"(5.0, 8.6, 8.575438596491228)","(2.6, 2.74, 2.720689655172414)","(16.0, 22.0, 21.542857142857144)","(4.2, 5.2, 5.178378378378379)","(4.8, 6.0, 6.016393442622951)","(17.0, 25.0, 23.857142857142858)","(14.0, 17.5, 16.973684210526315)"
09-01-2023 18:19:15.413475,"(5.0, 8.6, 8.575384615384616)","(2.6, 2.72, 2.705)","(16.0, 22.0, 21.542857142857144)","(4.2, 5.2, 5.18)","(4.8, 6.2, 6.023880597014926)","(17.0, 25.0, 23.857142857142858)","(14.0, 17.5, 17.065217391304348)"
09-01-2023 18:19:16.375829,"(5.0, 8.6, 8.59)","(2.5, 2.72, 2.7009756097560977)","(16.0, 22.0, 21.45945945945946)","(4.2, 5.2, 5.18)","(4.8, 6.2, 6.026666666666666)","(17.0, 25.0, 23.857142857142858)","(14.0, 17.5, 17.065217391304348)"
09-01-2023 18:19:17.395639,"(5.0, 8.6, 8.578125)","(2.5, 2.72, 2.7009756097560977)","(16.0, 22.0, 21.45945945945946)","(4.2, 5.2, 5.17948717948718)","(4.8, 6.2, 6.026666666666666)","(17.0, 25.0, 23.857142857142858)","(14.0, 17.5, 16.98148148148148)"
09-01-2023 18:19:18.400039,"(5.0, 8.6, 8.583783783783783)","(2.5, 2.72, 2.7023076923076923)","(16.0, 22.0, 21.45945945945946)","(4.2, 5.2, 5.17948717948718)","(4.8, 6.2, 5.871428571428572)","(17.0, 25.0, 23.857142857142858)","(14.0, 17.5, 17.071428571428573)"
09-01-2023 18:19:19.424156,"(5.0, 8.6, 8.570212765957447)","(2.5, 2.7, 2.6976470588235295)","(16.0, 22.0, 21.57894736842105)","(4.2, 5.2, 5.225925925925926)","(4.8, 5.9, 5.904347826086957)","(17.0, 25.0, 23.76923076923077)","(14.0, 17.5, 17.36)"
09-01-2023 18:19:20.412935,"(5.0, 8.8, 8.672727272727272)","(2.5, 2.68, 2.67375)","(16.0, 22.0, 21.57894736842105)","(4.2, 5.3, 5.225925925925926)","(4.8, 6.0, 5.908333333333333)","(17.0, 25.0, 23.76923076923077)","(14.0, 18.0, 17.466666666666665)"
09-01-2023 18:19:21.421302,"(5.0, 9.0, 8.790909090909091)","(2.5, 2.68, 2.6523076923076925)","(16.0, 22.0, 21.542857142857144)","(4.2, 5.3, 5.221875)","(4.8, 6.0, 5.877777777777777)","(17.0, 25.0, 23.76923076923077)","(14.0, 18.0, 17.466666666666665)"
09-01-2023 18:19:22.387718,"(5.0, 9.0, 8.991919191919193)","(2.5, 2.66, 2.6526315789473687)","(16.0, 22.0, 21.5)","(4.2, 5.3, 5.2317073170731705)","(4.8, 6.0, 5.8965517241379315)","(17.0, 25.0, 23.857142857142858)","(14.0, 18.0, 17.515151515151516)"
09-01-2023 18:19:23.459922,"(5.0, 9.2, 9.021052631578947)","(2.4, 2.66, 2.6241558441558444)","(16.0, 22.0, 21.5)","(4.2, 5.3, 5.273076923076923)","(4.8, 6.0, 5.85625)","(17.0, 25.0, 23.857142857142858)","(14.0, 18.0, 17.333333333333332)"
09-01-2023 18:19:24.529829,"(5.0, 9.2, 9.04)","(2.4, 2.64, 2.6310204081632653)","(16.0, 22.0, 21.419354838709676)","(4.2, 5.3, 5.2555555555555555)","(4.8, 6.0, 5.878787878787879)","(17.0, 25.0, 23.72)","(14.0, 18.0, 17.363636363636363)"
09-01-2023 18:19:25.631760,"(5.5, 9.2, 9.168)","(2.45, 2.66, 2.6510843373493977)","(15.0, 22.0, 21.22222222222222)","(4.2, 5.3, 5.226470588235294)","(4.8, 6.0, 5.85)","(18.0, 25.0, 23.72)","(14.0, 17.5, 17.25)"
09-01-2023 18:19:26.704324,"(5.5, 9.2, 9.168)","(2.45, 2.66, 2.6515909090909093)","(15.0, 22.0, 21.22222222222222)","(4.2, 5.3, 5.226470588235294)","(4.8, 6.0, 5.855555555555556)","(18.0, 25.0, 24.214285714285715)","(14.0, 18.0, 17.2)"
09-01-2023 18:19:27.760091,"(5.5, 9.2, 9.168)","(2.45, 2.66, 2.6406666666666667)","(15.0, 22.0, 21.22222222222222)","(4.2, 5.3, 5.226470588235294)","(4.8, 5.9, 5.855555555555556)","(18.0, 25.0, 24.333333333333332)","(14.0, 18.0, 16.789473684210527)"
09-01-2023 18:19:28.821723,"(5.5, 9.2, 9.104225352112676)","(2.45, 2.74, 2.722352941176471)","(15.0, 21.0, 20.605263157894736)","(4.2, 5.2, 5.191935483870968)","(4.8, 5.9, 5.582692307692307)","(18.0, 25.0, 24.333333333333332)","(14.0, 17.0, 16.833333333333332)"
09-01-2023 18:19:29.850756,"(5.5, 9.2, 9.1375)","(2.45, 2.74, 2.7130612244897963)","(15.0, 21.0, 20.605263157894736)","(4.2, 5.2, 5.231034482758621)","(4.8, 5.6, 5.624242424242424)","(18.0, 25.0, 24.333333333333332)","(14.0, 17.0, 17.017241379310345)"
09-01-2023 18:19:30.848286,"(5.5, 9.2, 9.1375)","(2.45, 2.72, 2.7124137931034484)","(15.0, 21.0, 20.583333333333332)","(4.2, 5.3, 5.1875)","(4.8, 5.7, 5.6)","(18.0, 25.0, 24.11764705882353)","(14.0, 17.5, 16.966666666666665)"
09-01-2023 18:19:31.863764,"(5.5, 9.0, 8.992660550458716)","(2.45, 2.78, 2.7747791164658633)","(15.0, 21.0, 20.565217391304348)","(4.2, 5.2, 5.195454545454545)","(4.8, 5.7, 5.566666666666666)","(18.0, 25.0, 23.545454545454547)","(14.0, 17.0, 16.9375)"
09-01-2023 18:19:32.838144,"(5.5, 9.0, 8.851121076233184)","(2.45, 2.78, 2.7785116279069766)","(15.0, 22.0, 21.914893617021278)","(4.2, 5.1, 5.092682926829268)","(4.8, 5.6, 5.5285714285714285)","(18.0, 25.0, 23.608695652173914)","(14.0, 17.0, 16.445652173913043)"
09-01-2023 18:19:33.796413,"(5.5, 9.0, 8.848401826484018)","(2.45, 2.82, 2.8193333333333332)","(15.0, 23.0, 22.5)","(4.2, 5.0, 4.966666666666667)","(4.8, 5.6, 5.5285714285714285)","(18.0, 25.0, 23.142857142857142)","(14.0, 16.5, 16.083333333333332)"
09-01-2023 18:19:34.782995,"(5.5, 9.0, 8.813483146067416)","(2.45, 2.92, 2.913286713286713)","(15.0, 22.0, 21.894736842105264)","(4.2, 5.0, 4.988235294117647)","(4.8, 5.4, 5.370212765957447)","(18.0, 24.0, 23.157894736842106)","(14.0, 16.5, 15.884615384615385)"
09-01-2023 18:19:35.763925,"(5.5, 9.0, 8.812087912087913)","(2.45, 2.94, 2.926)","(15.0, 22.0, 21.66)","(4.2, 5.0, 4.943076923076923)","(4.8, 5.5, 5.466666666666667)","(18.0, 24.0, 22.862745098039216)","(14.0, 16.0, 15.763157894736842)"
09-01-2023 18:19:36.775177,"(5.5, 8.8, 8.741176470588236)","(2.45, 2.96, 2.957777777777778)","(15.0, 22.0, 21.642857142857142)","(4.2, 5.0, 4.937142857142857)","(4.8, 5.5, 5.4399999999999995)","(18.0, 23.0, 22.862745098039216)","(14.0, 16.0, 15.763157894736842)"
09-01-2023 18:19:37.799243,"(5.5, 8.8, 8.697297297297297)","(2.45, 2.98, 2.9709090909090907)","(15.0, 22.0, 21.642857142857142)","(4.2, 5.0, 4.937142857142857)","(4.8, 5.5, 5.443859649122807)","(18.0, 23.0, 22.862745098039216)","(14.0, 16.0, 15.763157894736842)"
09-01-2023 18:19:38.813623,"(5.5, 8.8, 8.662068965517241)","(2.45, 2.98, 2.9699999999999998)","(15.0, 22.0, 21.658536585365855)","(4.2, 5.0, 4.934653465346535)","(4.8, 5.5, 5.431914893617021)","(18.0, 23.0, 22.923076923076923)","(14.0, 16.0, 15.807692307692308)"
09-01-2023 18:19:39.810663,"(5.5, 8.4, 8.303030303030303)","(2.45, 3.0, 2.9941176470588236)","(15.0, 22.0, 21.897435897435898)","(4.2, 5.0, 4.940540540540541)","(4.8, 5.5, 5.433333333333334)","(18.0, 23.0, 22.904761904761905)","(14.0, 16.0, 15.807692307692308)"
09-01-2023 18:19:40.827181,"(5.5, 8.4, 8.266666666666666)","(2.45, 3.05, 2.995135135135135)","(15.0, 23.0, 22.5)","(4.2, 5.0, 4.827586206896552)","(4.8, 5.5, 5.425581395348837)","(18.0, 23.0, 22.933333333333334)","(14.0, 16.0, 15.821428571428571)"
09-01-2023 18:19:41.871603,"(5.5, 8.2, 8.074285714285713)","(2.45, 3.0, 2.9922222222222223)","(15.0, 23.0, 22.384615384615383)","(4.2, 5.0, 4.914285714285715)","(4.8, 5.5, 5.426829268292683)","(18.0, 23.0, 22.94736842105263)","(14.0, 16.0, 16.0)"
09-01-2023 18:19:42.924574,"(5.5, 8.0, 7.866666666666666)","(2.45, 3.05, 2.98989898989899)","(15.0, 23.0, 22.736842105263158)","(4.2, 5.0, 4.9441860465116285)","(4.8, 5.5, 5.401960784313726)","(18.0, 23.0, 23.605263157894736)","(14.0, 16.5, 16.016129032258064)"
09-01-2023 18:19:43.978939,"(5.5, 7.8, 7.709677419354838)","(2.45, 3.05, 2.996969696969697)","(15.0, 24.0, 23.0)","(4.2, 5.0, 4.902127659574468)","(4.8, 5.5, 5.471698113207547)","(18.0, 24.0, 23.605263157894736)","(14.0, 16.5, 16.0)"
09-01-2023 18:19:44.972432,"(5.5, 7.8, 7.71578947368421)","(2.45, 3.05, 3.0147435897435897)","(15.0, 24.0, 22.857142857142858)","(4.2, 5.0, 4.902127659574468)","(4.8, 5.5, 5.471698113207547)","(18.0, 24.0, 23.605263157894736)","(14.0, 16.5, 15.944444444444445)"
09-01-2023 18:19:45.969540,"(5.5, 7.8, 7.67)","(2.45, 3.05, 3.026543209876543)","(15.0, 24.0, 22.94736842105263)","(4.2, 5.0, 4.923333333333333)","(4.8, 5.5, 5.473469387755102)","(18.0, 24.0, 23.642857142857142)","(14.0, 16.5, 15.944444444444445)"
09-01-2023 18:19:46.890305,"(5.5, 7.8, 7.683333333333334)","(2.45, 3.05, 3.029850746268657)","(15.0, 23.0, 22.444444444444443)","(4.2, 5.0, 4.923333333333333)","(4.8, 5.5, 5.473469387755102)","(18.0, 24.0, 23.81578947368421)","(14.0, 16.5, 16.0)"
09-01-2023 18:19:47.860877,"(5.5, 7.6, 7.592307692307692)","(2.5, 3.05, 3.0306666666666664)","(15.0, 23.0, 22.41176470588235)","(4.2, 4.9, 4.840983606557377)","(4.8, 5.6, 5.513207547169811)","(18.0, 24.0, 24.377777777777776)","(14.0, 16.5, 16.066666666666666)"
09-01-2023 18:19:48.830671,"(5.5, 7.8, 7.711111111111111)","(2.5, 3.05, 3.036363636363636)","(15.0, 23.0, 22.375)","(4.2, 4.8, 4.7859649122807015)","(4.8, 5.6, 5.463636363636364)","(18.0, 25.0, 24.26530612244898)","(14.0, 16.5, 16.066666666666666)"
09-01-2023 18:19:49.865111,"(5.5, 7.8, 7.472727272727273)","(2.5, 3.05, 3.03875)","(15.0, 23.0, 22.285714285714285)","(4.2, 4.9, 4.800000000000001)","(4.8, 5.6, 5.574999999999999)","(18.0, 25.0, 24.26530612244898)","(14.0, 16.5, 16.051724137931036)"
09-01-2023 18:19:50.851454,"(5.5, 7.6, 7.325806451612904)","(2.5, 3.05, 3.0413793103448272)","(16.0, 23.0, 22.285714285714285)","(4.2, 4.9, 4.802777777777778)","(4.8, 5.6, 5.574999999999999)","(18.0, 25.0, 24.24)","(14.0, 16.5, 16.051724137931036)"
09-01-2023 18:19:51.833939,"(5.5, 7.6, 7.32923076923077)","(2.5, 3.05, 3.041860465116279)","(16.0, 23.0, 22.285714285714285)","(4.2, 4.9, 4.802777777777778)","(4.8, 5.6, 5.574999999999999)","(18.0, 25.0, 24.208333333333332)","(14.0, 16.5, 16.02)"
09-01-2023 18:19:52.805981,"(5.5, 7.6, 7.341176470588235)","(2.5, 3.05, 3.045774647887324)","(16.0, 23.0, 22.363636363636363)","(4.2, 4.9, 4.788888888888889)","(4.8, 5.6, 5.535714285714286)","(18.0, 25.0, 24.208333333333332)","(14.0, 16.5, 16.0)"
09-01-2023 18:19:53.812650,"(5.5, 7.4, 7.345161290322581)","(2.5, 3.15, 3.1433035714285715)","(16.0, 24.0, 23.416666666666668)","(4.2, 4.8, 4.702702702702703)","(4.8, 5.6, 5.572222222222222)","(18.0, 25.0, 24.208333333333332)","(14.0, 16.5, 15.777777777777779)"
09-01-2023 18:19:54.773218,"(5.5, 7.2, 6.97037037037037)","(2.5, 3.2, 3.1652542372881354)","(16.0, 24.0, 23.571428571428573)","(4.2, 4.7, 4.647058823529411)","(4.8, 5.6, 5.572222222222222)","(18.0, 25.0, 24.074074074074073)","(14.0, 16.5, 15.785714285714286)"
09-01-2023 18:19:55.800599,"(5.5, 7.2, 6.968421052631579)","(2.5, 3.2, 3.1676470588235293)","(16.0, 25.0, 24.333333333333332)","(4.2, 4.8, 4.6725490196078425)","(4.8, 5.6, 5.580555555555556)","(18.0, 25.0, 23.8135593220339)","(14.0, 16.0, 16.170454545454547)"
09-01-2023 18:19:56.750873,"(5.5, 7.0, 6.87027027027027)","(2.5, 3.2, 3.180701754385965)","(16.0, 23.0, 22.821428571428573)","(4.2, 4.8, 4.6773584905660375)","(4.8, 5.6, 5.580555555555556)","(18.0, 25.0, 23.852459016393443)","(14.0, 16.5, 16.170454545454547)"
09-01-2023 18:19:57.710989,"(5.5, 7.0, 6.851282051282051)","(2.5, 3.2, 3.1718232044198897)","(16.0, 24.0, 23.155555555555555)","(4.2, 4.8, 4.715789473684211)","(4.8, 5.6, 5.557894736842105)","(18.0, 25.0, 23.852459016393443)","(14.0, 16.5, 16.15625)"
09-01-2023 18:19:58.634774,"(5.5, 7.0, 6.879611650485437)","(2.5, 3.2, 3.1761363636363638)","(16.0, 24.0, 23.04)","(4.2, 4.8, 4.704477611940298)","(4.8, 5.6, 5.557894736842105)","(18.0, 25.0, 23.852459016393443)","(14.0, 16.5, 16.10810810810811)"
09-01-2023 18:19:59.627026,"(5.5, 7.2, 6.922033898305084)","(2.5, 3.2, 3.1750000000000003)","(16.0, 24.0, 23.087719298245613)","(4.2, 4.8, 4.658064516129032)","(4.8, 5.6, 5.470149253731344)","(18.0, 25.0, 23.852459016393443)","(14.0, 16.5, 16.11111111111111)"
09-01-2023 18:20:00.648391,"(5.5, 7.0, 6.948484848484848)","(2.5, 3.25, 3.236283185840708)","(16.0, 24.0, 22.869565217391305)","(4.2, 4.7, 4.658064516129032)","(4.8, 5.5, 5.466101694915254)","(18.0, 25.0, 23.852459016393443)","(14.0, 16.5, 16.141025641025642)"
09-01-2023 18:20:01.692191,"(5.5, 7.0, 6.947692307692308)","(2.5, 3.25, 3.2468421052631578)","(16.0, 24.0, 22.0)","(4.2, 4.7, 4.662790697674419)","(4.8, 5.5, 5.462962962962963)","(18.0, 25.0, 23.8135593220339)","(14.0, 16.5, 16.13157894736842)"
09-01-2023 18:20:02.713385,"(5.5, 7.0, 6.936231884057971)","(2.5, 3.3, 3.2738095238095237)","(16.0, 22.0, 21.906976744186046)","(4.2, 4.7, 4.676470588235294)","(4.8, 5.5, 5.497959183673469)","(18.0, 25.0, 23.82758620689655)","(14.0, 16.5, 16.13157894736842)"
09-01-2023 18:20:03.842327,"(5.5, 7.0, 6.944615384615385)","(2.5, 3.25, 3.2)","(16.0, 23.0, 22.576923076923077)","(4.2, 4.7, 4.677777777777778)","(4.8, 5.5, 5.517073170731707)","(18.0, 25.0, 23.82758620689655)","(14.0, 16.5, 16.13157894736842)"
09-01-2023 18:20:04.874594,"(5.5, 7.0, 6.951612903225806)","(2.5, 3.25, 3.2035714285714287)","(16.0, 23.0, 22.57894736842105)","(4.2, 4.7, 4.674418604651163)","(4.8, 5.6, 5.517073170731707)","(18.0, 25.0, 23.82758620689655)","(14.0, 16.5, 16.0625)"
09-01-2023 18:20:05.878478,"(5.0, 7.0, 6.930232558139535)","(2.6, 3.25, 3.203012048192771)","(17.0, 23.0, 22.57894736842105)","(4.0, 4.7, 4.6524590163934425)","(4.6, 5.6, 5.506666666666667)","(18.0, 25.0, 23.695652173913043)","(14.0, 16.5, 15.863636363636363)"
09-01-2023 18:20:06.936853,"(5.0, 7.0, 6.875675675675676)","(2.6, 3.25, 3.2062500000000003)","(17.0, 23.0, 22.333333333333332)","(4.0, 4.7, 4.697368421052632)","(4.6, 5.6, 5.506666666666667)","(18.0, 25.0, 23.695652173913043)","(14.0, 16.5, 15.863636363636363)"
09-01-2023 18:20:07.975242,"(5.0, 7.0, 6.847058823529411)","(2.6, 3.25, 3.2043478260869565)","(17.0, 23.0, 22.333333333333332)","(4.0, 4.7, 4.733333333333333)","(4.6, 5.6, 5.510843373493976)","(18.0, 25.0, 23.695652173913043)","(14.0, 16.5, 16.048387096774192)"
09-01-2023 18:20:08.972716,"(5.0, 7.0, 6.844444444444444)","(2.6, 3.2, 3.1586206896551725)","(17.0, 23.0, 22.333333333333332)","(4.0, 4.8, 4.733333333333333)","(4.6, 5.6, 5.510843373493976)","(18.0, 25.0, 23.73846153846154)","(14.0, 16.5, 16.06)"
09-01-2023 18:20:09.941176,"(5.0, 7.0, 6.902362204724409)","(2.6, 3.25, 3.2032374100719423)","(17.0, 23.0, 22.463414634146343)","(4.0, 4.8, 4.71496062992126)","(4.6, 5.3, 5.250909090909091)","(18.0, 25.0, 23.73846153846154)","(14.0, 16.5, 16.193548387096776)"
09-01-2023 18:20:10.934487,"(5.0, 7.0, 6.905555555555556)","(2.6, 3.25, 3.2094117647058824)","(17.0, 23.0, 22.266666666666666)","(4.0, 4.8, 4.726315789473684)","(4.6, 5.3, 5.361538461538462)","(18.0, 25.0, 23.73846153846154)","(14.0, 16.5, 16.21212121212121)"
09-01-2023 18:20:12.022205,"(5.0, 6.8, 6.738947368421052)","(2.6, 3.25, 3.2154411764705886)","(17.0, 23.0, 22.8)","(4.0, 4.8, 4.678151260504202)","(4.6, 5.4, 5.383870967741935)","(18.0, 25.0, 24.6)","(13.0, 16.5, 16.20689655172414)"
09-01-2023 18:20:13.271026,"(5.0, 6.8, 6.7749999999999995)","(2.6, 3.25, 3.2072727272727275)","(17.0, 23.0, 22.866666666666667)","(4.0, 4.7, 4.65625)","(4.6, 5.5, 5.392537313432836)","(18.0, 25.0, 27.555555555555557)","(13.0, 16.5, 16.234375)"
09-01-2023 18:20:14.260347,"(5.0, 6.8, 6.777272727272727)","(2.6, 3.25, 3.2072727272727275)","(17.0, 23.0, 22.866666666666667)","(4.0, 4.7, 4.66)","(4.6, 5.5, 5.324390243902439)","(18.0, 28.0, 27.428571428571427)","(13.0, 16.5, 16.220588235294116)"
09-01-2023 18:20:15.293395,"(5.0, 6.6, 6.535294117647059)","(2.6, 3.25, 3.216981132075472)","(17.0, 24.0, 22.48780487804878)","(4.0, 4.7, 4.697872340425532)","(4.6, 5.5, 5.3812500000000005)","(18.0, 30.0, 27.517241379310345)","(13.0, 16.5, 16.17241379310345)"
09-01-2023 18:20:16.360310,"(5.0, 6.8, 6.6117647058823525)","(2.6, 3.25, 3.2214285714285715)","(17.0, 24.0, 22.317460317460316)","(4.0, 4.8, 4.697872340425532)","(4.6, 5.4, 5.408333333333333)","(18.0, 30.0, 27.047619047619047)","(13.0, 16.5, 16.17241379310345)"
09-01-2023 18:20:17.440861,"(5.0, 6.8, 6.670967741935484)","(2.6, 3.25, 3.24375)","(17.0, 24.0, 22.393939393939394)","(4.0, 4.8, 4.685185185185185)","(4.6, 5.5, 5.407692307692308)","(18.0, 30.0, 28.666666666666668)","(13.0, 16.5, 16.134615384615383)"
09-01-2023 18:20:18.480395,"(5.0, 6.8, 6.670967741935484)","(2.6, 3.25, 3.2473214285714285)","(17.0, 24.0, 22.393939393939394)","(4.0, 4.7, 4.685185185185185)","(4.6, 5.5, 5.412195121951219)","(18.0, 30.0, 28.0)","(13.0, 16.5, 16.134615384615383)"
09-01-2023 18:20:19.565057,"(5.0, 6.6, 6.598387096774193)","(2.6, 3.25, 3.24375)","(17.0, 24.0, 22.317460317460316)","(4.0, 4.7, 4.645945945945946)","(4.6, 5.5, 5.407692307692308)","(18.0, 30.0, 27.84)","(13.0, 16.5, 16.134615384615383)"
