,Bow Six,Arrogant Benji,Blue Zeal,Sketchy Combat,Emas One,Uno Shelby,Tommy Tuna,Five Mile Rose
05-01-2023 17:18:28.781596,"(7.5, 11.0, 10.348837209302326)","(21.0, 38.0, 37.91304347826087)","(3.5, 4.3, 4.1681318681318675)","(8.0, 12.0, 11.586666666666666)","(91.0, 270.0, 190.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.537931034482758)","(2.8, 3.25, 3.1978260869565216)"
05-01-2023 17:18:29.989543,"(7.5, 11.0, 10.44)","(21.0, 38.0, 37.91304347826087)","(3.5, 4.3, 4.165263157894737)","(8.0, 12.0, 11.6125)","(91.0, 270.0, 163.0)","(26.0, 70.0, 66.7741935483871)","(3.9, 4.6, 4.537931034482758)","(2.7, 3.25, 3.201063829787234)"
05-01-2023 17:18:31.247764,"(8.0, 10.5, 10.357142857142858)","(26.0, 38.0, 37.91304347826087)","(3.5, 4.3, 4.12)","(8.5, 12.0, 11.590909090909092)","(81.0, 280.0, 163.0)","(26.0, 70.0, 66.5625)","(3.9, 4.6, 4.545454545454545)","(2.7, 3.25, 3.203333333333333)"
05-01-2023 17:18:32.494677,"(8.0, 10.5, 10.357142857142858)","(26.0, 38.0, 37.91304347826087)","(3.5, 4.2, 4.123287671232877)","(8.5, 12.0, 11.681818181818182)","(81.0, 280.0, 163.0)","(26.0, 70.0, 66.5625)","(3.9, 4.6, 4.562068965517241)","(2.7, 3.25, 3.203333333333333)"
05-01-2023 17:18:33.735950,"(8.0, 10.5, 10.328947368421053)","(26.0, 38.0, 37.92)","(3.5, 4.2, 4.123287671232877)","(8.5, 12.0, 11.681818181818182)","(81.0, 280.0, 167.14285714285714)","(26.0, 70.0, 66.5625)","(3.9, 4.6, 4.562068965517241)","(2.7, 3.25, 3.203333333333333)"
05-01-2023 17:18:34.962618,"(8.0, 10.5, 10.290697674418604)","(26.0, 38.0, 37.92)","(3.5, 4.2, 4.123287671232877)","(8.5, 12.0, 11.681818181818182)","(81.0, 270.0, 200.0)","(26.0, 70.0, 66.5625)","(3.9, 4.6, 4.562068965517241)","(2.7, 3.25, 3.203333333333333)"
05-01-2023 17:18:36.202022,"(8.0, 10.5, 10.227272727272727)","(26.0, 38.0, 37.92)","(3.5, 4.2, 4.123287671232877)","(8.5, 12.0, 11.65)","(81.0, 260.0, 234.0)","(26.0, 70.0, 66.5625)","(3.9, 4.6, 4.558974358974359)","(2.7, 3.25, 3.203333333333333)"
05-01-2023 17:18:37.400629,"(8.0, 10.5, 10.217391304347826)","(26.0, 38.0, 37.92)","(3.5, 4.2, 4.155172413793103)","(8.5, 12.0, 11.65)","(81.0, 250.0, 223.33333333333334)","(26.0, 70.0, 66.5625)","(3.9, 4.6, 4.574193548387097)","(2.7, 3.25, 3.1793103448275866)"
05-01-2023 17:18:38.619778,"(8.0, 10.5, 10.25925925925926)","(26.0, 40.0, 38.375)","(3.5, 4.2, 4.149230769230769)","(8.5, 12.0, 11.65)","(81.0, 250.0, 223.33333333333334)","(26.0, 70.0, 66.5625)","(3.9, 4.6, 4.54074074074074)","(2.7, 3.2, 3.1952380952380954)"
05-01-2023 17:18:39.823380,"(8.0, 10.5, 10.290322580645162)","(26.0, 40.0, 38.193548387096776)","(3.5, 4.3, 4.180487804878048)","(8.5, 12.0, 11.65)","(81.0, 250.0, 223.33333333333334)","(26.0, 70.0, 74.1891891891892)","(3.9, 4.6, 4.54074074074074)","(2.7, 3.2, 3.1865384615384618)"
05-01-2023 17:18:41.004515,"(8.0, 10.5, 10.290322580645162)","(26.0, 40.0, 38.333333333333336)","(3.5, 4.3, 4.180487804878048)","(8.5, 12.0, 11.65)","(81.0, 250.0, 223.33333333333334)","(26.0, 85.0, 70.0)","(3.9, 4.6, 4.527272727272727)","(2.7, 3.2, 3.164285714285714)"
05-01-2023 17:18:42.181541,"(8.0, 10.5, 10.25)","(26.0, 40.0, 38.333333333333336)","(3.5, 4.3, 4.180487804878048)","(8.5, 12.0, 11.65)","(81.0, 250.0, 223.33333333333334)","(26.0, 80.0, 65.55555555555556)","(3.9, 4.6, 4.54074074074074)","(2.7, 3.2, 3.1565217391304348)"
05-01-2023 17:18:43.343616,"(8.0, 10.5, 10.25)","(26.0, 40.0, 38.4)","(3.5, 4.3, 4.184615384615384)","(8.5, 12.0, 11.65)","(91.0, 250.0, 223.33333333333334)","(26.0, 80.0, 65.55555555555556)","(3.9, 4.6, 4.54074074074074)","(2.7, 3.2, 3.1500000000000004)"
05-01-2023 17:18:44.584595,"(8.0, 10.5, 10.308823529411764)","(26.0, 40.0, 38.333333333333336)","(3.5, 4.3, 4.2234375)","(8.5, 12.0, 11.735849056603774)","(91.0, 250.0, 223.33333333333334)","(26.0, 80.0, 65.48387096774194)","(3.9, 4.6, 4.573333333333333)","(2.7, 3.2, 3.1096153846153847)"
05-01-2023 17:18:45.758065,"(8.0, 10.5, 10.290322580645162)","(26.0, 40.0, 38.333333333333336)","(3.5, 4.3, 4.231914893617021)","(8.5, 12.0, 11.65)","(91.0, 250.0, 223.33333333333334)","(26.0, 80.0, 69.0909090909091)","(3.9, 4.6, 4.609090909090909)","(2.7, 3.15, 3.096153846153846)"
05-01-2023 17:18:47.011602,"(8.0, 10.5, 10.290322580645162)","(26.0, 40.0, 39.904761904761905)","(3.5, 4.3, 4.256164383561644)","(8.5, 12.0, 11.65)","(91.0, 250.0, 223.33333333333334)","(26.0, 80.0, 68.62068965517241)","(3.9, 4.7, 4.542857142857143)","(2.7, 3.15, 3.096153846153846)"
05-01-2023 17:18:48.247544,"(8.0, 10.5, 10.308823529411764)","(26.0, 42.0, 41.80952380952381)","(3.5, 4.3, 4.256164383561644)","(8.5, 12.0, 11.712765957446809)","(91.0, 250.0, 223.33333333333334)","(26.0, 80.0, 66.95652173913044)","(3.9, 4.6, 4.514285714285714)","(2.7, 3.15, 3.096153846153846)"
05-01-2023 17:18:49.401303,"(8.0, 10.5, 10.308823529411764)","(26.0, 40.0, 39.88235294117647)","(3.5, 4.3, 4.256164383561644)","(8.5, 12.0, 11.717391304347826)","(91.0, 250.0, 223.33333333333334)","(26.0, 80.0, 66.95652173913044)","(3.9, 4.6, 4.530769230769231)","(2.7, 3.15, 3.096153846153846)"
05-01-2023 17:18:50.599333,"(8.0, 10.5, 10.324324324324325)","(26.0, 40.0, 39.88235294117647)","(3.5, 4.3, 4.256164383561644)","(8.5, 12.0, 11.729166666666666)","(91.0, 250.0, 223.33333333333334)","(26.0, 80.0, 66.95652173913044)","(3.9, 4.6, 4.514285714285714)","(2.7, 3.15, 3.0844827586206898)"
05-01-2023 17:18:51.784510,"(8.0, 10.5, 10.324324324324325)","(26.0, 40.0, 39.888888888888886)","(3.5, 4.3, 4.256164383561644)","(8.5, 12.0, 11.729166666666666)","(91.0, 250.0, 223.33333333333334)","(26.0, 80.0, 65.48387096774194)","(3.9, 4.6, 4.571428571428571)","(2.7, 3.1, 3.074390243902439)"
05-01-2023 17:18:53.005438,"(8.0, 10.5, 10.267857142857142)","(26.0, 40.0, 39.888888888888886)","(3.5, 4.3, 4.256164383561644)","(8.5, 12.0, 11.797872340425531)","(91.0, 250.0, 223.33333333333334)","(26.0, 80.0, 65.48387096774194)","(3.9, 4.6, 4.571428571428571)","(2.7, 3.15, 3.0916666666666663)"
05-01-2023 17:18:54.246901,"(8.0, 10.5, 10.267857142857142)","(26.0, 40.0, 39.888888888888886)","(3.5, 4.3, 4.309333333333334)","(8.5, 12.0, 11.75925925925926)","(91.0, 250.0, 223.33333333333334)","(26.0, 80.0, 69.02439024390245)","(3.9, 4.6, 4.5771428571428565)","(2.7, 3.15, 3.1055555555555556)"
05-01-2023 17:18:55.596507,"(8.0, 10.5, 10.267857142857142)","(26.0, 40.0, 39.92)","(3.5, 4.4, 4.338983050847458)","(8.5, 12.0, 11.77450980392157)","(91.0, 250.0, 223.33333333333334)","(26.0, 80.0, 69.125)","(3.9, 4.6, 4.5675)","(2.7, 3.15, 3.0971698113207546)"
05-01-2023 17:18:56.853486,"(8.0, 10.5, 10.267857142857142)","(26.0, 40.0, 39.92)","(3.5, 4.4, 4.338983050847458)","(8.5, 12.0, 11.77450980392157)","(91.0, 250.0, 223.33333333333334)","(26.0, 80.0, 69.58333333333333)","(3.9, 4.6, 4.542857142857143)","(2.7, 3.15, 3.0971698113207546)"
05-01-2023 17:18:58.112931,"(8.0, 10.5, 10.227272727272727)","(26.0, 42.0, 41.6)","(3.5, 4.4, 4.317142857142858)","(8.5, 11.5, 11.438775510204081)","(91.0, 250.0, 181.42857142857142)","(26.0, 80.0, 71.37931034482759)","(3.9, 4.6, 4.542857142857143)","(2.7, 3.15, 3.1017241379310345)"
05-01-2023 17:18:59.332754,"(8.0, 10.5, 10.227272727272727)","(26.0, 42.0, 41.07692307692308)","(3.5, 4.4, 4.317142857142858)","(8.5, 11.5, 11.357142857142858)","(91.0, 250.0, 190.0)","(26.0, 80.0, 71.37931034482759)","(3.9, 4.6, 4.56)","(2.7, 3.15, 3.1522727272727273)"
05-01-2023 17:19:00.479000,"(8.0, 10.5, 10.227272727272727)","(26.0, 40.0, 39.857142857142854)","(3.5, 4.4, 4.317142857142858)","(8.5, 11.5, 11.326086956521738)","(91.0, 250.0, 190.0)","(26.0, 80.0, 71.37931034482759)","(3.9, 4.6, 4.6375)","(2.7, 3.2, 3.1027027027027025)"
05-01-2023 17:19:01.584946,"(8.0, 9.8, 9.622222222222224)","(26.0, 40.0, 39.857142857142854)","(3.5, 4.4, 4.317142857142858)","(8.5, 11.5, 11.28125)","(91.0, 250.0, 190.0)","(26.0, 80.0, 71.37931034482759)","(3.9, 4.7, 4.627777777777777)","(2.7, 3.2, 3.107291666666667)"
05-01-2023 17:19:02.673967,"(8.0, 9.8, 9.676923076923076)","(26.0, 40.0, 39.857142857142854)","(3.5, 4.4, 4.346153846153846)","(8.5, 12.0, 11.602272727272727)","(91.0, 250.0, 190.0)","(26.0, 80.0, 71.37931034482759)","(3.9, 4.7, 4.628571428571428)","(2.7, 3.15, 3.0947916666666666)"
05-01-2023 17:19:03.823334,"(8.0, 10.0, 9.703225806451613)","(26.0, 40.0, 40.666666666666664)","(3.5, 4.4, 4.318918918918919)","(8.5, 12.0, 11.627272727272727)","(91.0, 250.0, 190.0)","(26.0, 80.0, 71.37931034482759)","(3.9, 4.7, 4.621428571428572)","(2.7, 3.1, 3.090625)"
05-01-2023 17:19:05.035618,"(8.0, 10.5, 10.036764705882353)","(26.0, 42.0, 39.666666666666664)","(3.5, 4.4, 4.281761006289308)","(8.5, 12.0, 11.572916666666666)","(91.0, 250.0, 190.0)","(26.0, 80.0, 71.37931034482759)","(3.9, 4.7, 4.615384615384615)","(2.7, 3.1, 3.0914285714285716)"
05-01-2023 17:19:06.248345,"(8.0, 10.5, 10.048101265822785)","(26.0, 40.0, 39.81818181818182)","(3.5, 4.4, 4.281761006289308)","(8.5, 12.0, 11.534090909090908)","(91.0, 250.0, 190.0)","(26.0, 80.0, 72.42424242424242)","(3.9, 4.7, 4.593103448275862)","(2.7, 3.1, 3.088647342995169)"
05-01-2023 17:19:07.480136,"(8.0, 10.5, 9.943373493975905)","(26.0, 40.0, 39.81818181818182)","(3.5, 4.4, 4.281761006289308)","(8.5, 12.0, 11.534090909090908)","(91.0, 240.0, 202.72727272727272)","(26.0, 80.0, 73.23529411764706)","(3.9, 4.7, 4.593103448275862)","(2.7, 3.15, 3.0618749999999997)"
05-01-2023 17:19:08.661905,"(8.0, 10.5, 9.943373493975905)","(26.0, 42.0, 41.69230769230769)","(3.5, 4.4, 4.321698113207547)","(8.5, 12.0, 11.569767441860465)","(91.0, 230.0, 215.0)","(26.0, 80.0, 74.375)","(3.9, 4.7, 4.5864)","(2.7, 3.1, 3.038938053097345)"
05-01-2023 17:19:09.793872,"(8.0, 10.5, 10.117283950617283)","(26.0, 38.0, 37.55555555555556)","(3.5, 4.4, 4.321698113207547)","(8.5, 12.0, 11.569767441860465)","(91.0, 230.0, 215.0)","(26.0, 80.0, 74.375)","(3.9, 4.7, 4.590756302521008)","(2.7, 3.1, 3.0517605633802813)"
05-01-2023 17:19:10.922961,"(8.0, 10.5, 10.113095238095237)","(26.0, 36.0, 35.86666666666667)","(3.6, 4.4, 4.337864077669903)","(8.5, 12.0, 11.569767441860465)","(91.0, 230.0, 215.0)","(26.0, 80.0, 74.375)","(3.9, 4.7, 4.571287128712871)","(2.7, 3.1, 3.0514184397163118)"
05-01-2023 17:19:12.047485,"(8.0, 10.5, 10.117283950617283)","(26.0, 36.0, 35.86666666666667)","(3.6, 4.4, 4.343181818181818)","(8.5, 12.0, 11.681034482758621)","(91.0, 230.0, 215.0)","(26.0, 80.0, 74.375)","(3.9, 4.7, 4.594736842105263)","(2.7, 3.1, 3.033170731707317)"
05-01-2023 17:19:13.237197,"(8.0, 10.5, 10.129032258064516)","(26.0, 36.0, 35.42857142857143)","(3.6, 4.4, 4.451851851851852)","(8.5, 12.0, 11.681034482758621)","(91.0, 230.0, 215.0)","(26.0, 80.0, 74.375)","(3.9, 4.7, 4.594736842105263)","(2.7, 3.1, 3.0314516129032256)"
05-01-2023 17:19:14.485170,"(8.0, 10.5, 10.129032258064516)","(26.0, 36.0, 34.76923076923077)","(3.6, 4.5, 4.479120879120879)","(8.5, 12.0, 11.681034482758621)","(91.0, 230.0, 215.0)","(26.0, 80.0, 74.375)","(3.9, 4.7, 4.616666666666666)","(2.7, 3.05, 3.0150943396226415)"
05-01-2023 17:19:15.708873,"(8.0, 10.5, 10.12087912087912)","(26.0, 36.0, 34.31578947368421)","(3.6, 4.5, 4.479120879120879)","(8.5, 12.0, 11.71875)","(91.0, 230.0, 215.0)","(26.0, 80.0, 74.375)","(3.9, 4.7, 4.597478991596638)","(2.7, 3.05, 3.0260638297872338)"
05-01-2023 17:19:16.910078,"(8.0, 10.5, 10.25974025974026)","(26.0, 36.0, 33.629629629629626)","(3.6, 4.5, 4.4837209302325585)","(8.5, 12.0, 11.61864406779661)","(91.0, 230.0, 215.0)","(26.0, 80.0, 74.375)","(3.9, 4.7, 4.588311688311689)","(2.7, 3.05, 3.019753086419753)"
05-01-2023 17:19:18.136633,"(8.0, 10.5, 10.27710843373494)","(26.0, 36.0, 33.629629629629626)","(3.6, 4.5, 4.4837209302325585)","(8.5, 12.0, 11.61864406779661)","(91.0, 230.0, 215.0)","(26.0, 80.0, 73.07692307692308)","(3.9, 4.7, 4.588311688311689)","(2.7, 3.05, 3.0599431818181815)"
05-01-2023 17:19:19.348530,"(8.0, 10.5, 10.27710843373494)","(26.0, 36.0, 33.629629629629626)","(3.6, 4.5, 4.4837209302325585)","(8.5, 12.0, 11.535714285714286)","(91.0, 230.0, 207.5)","(26.0, 80.0, 74.375)","(3.9, 4.7, 4.593150684931507)","(2.7, 3.1, 3.0337719298245616)"
05-01-2023 17:19:20.616478,"(8.0, 10.5, 10.25974025974026)","(26.0, 36.0, 34.37037037037037)","(3.6, 4.5, 4.492857142857143)","(8.5, 12.0, 11.659090909090908)","(91.0, 230.0, 161.42857142857142)","(26.0, 80.0, 75.0)","(3.9, 4.6, 4.606024096385542)","(2.7, 3.1, 3.002702702702703)"
05-01-2023 17:19:21.868704,"(8.0, 10.5, 10.28169014084507)","(26.0, 36.0, 34.37037037037037)","(3.6, 4.6, 4.4950354609929075)","(8.5, 12.0, 11.659090909090908)","(91.0, 230.0, 190.0)","(26.0, 80.0, 75.0)","(3.9, 4.7, 4.589473684210526)","(2.7, 3.05, 3.0046632124352333)"
05-01-2023 17:19:23.032716,"(8.0, 10.5, 10.302631578947368)","(26.0, 36.0, 34.0)","(3.6, 4.6, 4.4950354609929075)","(8.5, 12.0, 11.659090909090908)","(91.0, 230.0, 192.5)","(26.0, 80.0, 75.0)","(3.9, 4.7, 4.587179487179487)","(2.7, 3.05, 3.009278350515464)"
05-01-2023 17:19:24.070675,"(8.0, 10.5, 10.323943661971832)","(26.0, 36.0, 34.0)","(3.6, 4.5, 4.48)","(8.5, 12.0, 11.659090909090908)","(91.0, 230.0, 192.5)","(26.0, 80.0, 75.0)","(3.9, 4.7, 4.587179487179487)","(2.7, 3.05, 3.009278350515464)"
05-01-2023 17:19:25.140419,"(8.0, 10.5, 10.303030303030303)","(26.0, 36.0, 34.08695652173913)","(3.6, 4.5, 4.483505154639175)","(8.5, 12.0, 11.669117647058824)","(91.0, 230.0, 212.3529411764706)","(26.0, 80.0, 75.71428571428571)","(3.9, 4.7, 4.582269503546099)","(2.7, 3.05, 3.009625668449198)"
05-01-2023 17:19:26.301484,"(8.0, 10.5, 10.303030303030303)","(26.0, 36.0, 34.08695652173913)","(3.6, 4.5, 4.503896103896104)","(8.5, 12.0, 11.669117647058824)","(91.0, 230.0, 212.3529411764706)","(26.0, 80.0, 75.71428571428571)","(3.9, 4.7, 4.582269503546099)","(2.7, 3.05, 3.0258130081300814)"
05-01-2023 17:19:27.561472,"(8.0, 10.5, 10.319444444444445)","(26.0, 36.0, 33.714285714285715)","(3.6, 4.5, 4.502631578947368)","(8.5, 12.0, 11.669117647058824)","(91.0, 230.0, 215.78947368421052)","(26.0, 70.0, 68.66666666666667)","(3.9, 4.7, 4.587898089171975)","(2.7, 3.05, 3.0258130081300814)"
05-01-2023 17:19:28.760726,"(8.0, 10.5, 10.319444444444445)","(26.0, 36.0, 34.08695652173913)","(3.6, 4.6, 4.502631578947368)","(8.5, 12.0, 11.7)","(91.0, 230.0, 210.0)","(26.0, 70.0, 67.75)","(3.9, 4.7, 4.556976744186047)","(2.7, 3.05, 3.0042553191489363)"
05-01-2023 17:19:29.943540,"(8.0, 10.5, 10.303030303030303)","(26.0, 36.0, 34.08695652173913)","(3.6, 4.6, 4.502631578947368)","(8.5, 12.0, 11.723880597014926)","(91.0, 230.0, 216.66666666666666)","(26.0, 70.0, 67.75)","(3.9, 4.6, 4.584523809523809)","(2.7, 3.05, 3.006764705882353)"
05-01-2023 17:19:31.209104,"(8.0, 10.5, 10.32857142857143)","(26.0, 36.0, 33.714285714285715)","(3.6, 4.6, 4.502631578947368)","(8.5, 12.0, 11.746575342465754)","(91.0, 230.0, 222.0)","(26.0, 70.0, 67.75)","(3.9, 4.6, 4.512765957446809)","(2.7, 3.05, 3.0095833333333335)"
05-01-2023 17:19:32.436292,"(8.0, 10.5, 10.2987012987013)","(26.0, 36.0, 34.125)","(3.6, 4.6, 4.511904761904762)","(8.5, 12.0, 11.821428571428571)","(91.0, 230.0, 222.5)","(26.0, 70.0, 73.46153846153847)","(3.9, 4.6, 4.512765957446809)","(2.7, 3.05, 3.00989010989011)"
05-01-2023 17:19:33.609601,"(8.0, 10.5, 10.2987012987013)","(26.0, 36.0, 34.125)","(3.6, 4.6, 4.525609756097561)","(8.5, 12.0, 11.821428571428571)","(91.0, 230.0, 173.33333333333334)","(26.0, 75.0, 70.78947368421052)","(3.9, 4.6, 4.5125)","(2.7, 3.05, 3.0096685082872927)"
05-01-2023 17:19:34.801345,"(8.0, 10.5, 10.29861111111111)","(26.0, 38.0, 34.54545454545455)","(3.6, 4.6, 4.56039603960396)","(8.5, 12.0, 11.76086956521739)","(91.0, 200.0, 185.45454545454547)","(26.0, 75.0, 71.66666666666667)","(3.9, 4.6, 4.527927927927927)","(2.7, 3.05, 2.9907142857142857)"
05-01-2023 17:19:35.983097,"(8.0, 10.5, 10.311688311688311)","(26.0, 36.0, 35.27272727272727)","(3.6, 4.6, 4.561538461538461)","(8.5, 12.0, 11.76086956521739)","(91.0, 200.0, 187.69230769230768)","(26.0, 75.0, 70.78947368421052)","(3.9, 4.6, 4.555038759689922)","(2.7, 3.0, 3.000797101449275)"
05-01-2023 17:19:37.131484,"(8.0, 10.5, 10.311688311688311)","(26.0, 36.0, 35.27272727272727)","(3.6, 4.6, 4.562068965517241)","(8.5, 12.0, 11.76086956521739)","(91.0, 200.0, 191.11111111111111)","(26.0, 75.0, 70.78947368421052)","(3.9, 4.6, 4.546153846153846)","(2.7, 3.05, 3.005301204819277)"
05-01-2023 17:19:38.301173,"(8.0, 10.5, 10.301369863013699)","(26.0, 38.0, 35.523809523809526)","(3.6, 4.6, 4.5452830188679245)","(8.5, 12.0, 11.76086956521739)","(91.0, 200.0, 191.11111111111111)","(26.0, 75.0, 70.78947368421052)","(3.9, 4.6, 4.5503546099290775)","(2.7, 3.05, 2.9988275862068967)"
05-01-2023 17:19:39.512752,"(8.0, 10.5, 10.323076923076924)","(26.0, 38.0, 35.10344827586207)","(3.6, 4.6, 4.482352941176471)","(8.5, 12.0, 11.76086956521739)","(91.0, 200.0, 191.11111111111111)","(26.0, 75.0, 70.78947368421052)","(3.9, 4.6, 4.575257731958763)","(2.7, 3.05, 3.0058333333333334)"
05-01-2023 17:19:40.621108,"(8.0, 10.5, 10.30921052631579)","(26.0, 38.0, 35.45454545454545)","(3.6, 4.5, 4.481188118811882)","(8.5, 12.0, 11.76086956521739)","(91.0, 200.0, 191.11111111111111)","(26.0, 75.0, 70.78947368421052)","(3.9, 4.6, 4.575257731958763)","(2.7, 3.05, 3.0058333333333334)"
05-01-2023 17:19:41.798184,"(8.0, 10.5, 10.30921052631579)","(26.0, 38.0, 35.04347826086956)","(3.6, 4.5, 4.481)","(8.5, 12.0, 11.776923076923078)","(91.0, 200.0, 191.25)","(26.0, 75.0, 71.11111111111111)","(3.9, 4.6, 4.578160919540229)","(2.7, 3.05, 3.0485915492957747)"
05-01-2023 17:19:43.098703,"(8.0, 10.5, 10.315384615384616)","(26.0, 38.0, 35.04347826086956)","(3.6, 4.5, 4.481)","(8.5, 12.0, 11.776923076923078)","(91.0, 200.0, 191.25)","(26.0, 75.0, 71.11111111111111)","(3.9, 4.6, 4.5346153846153845)","(2.7, 3.05, 3.043670886075949)"
05-01-2023 17:19:44.334199,"(8.0, 10.5, 10.315384615384616)","(26.0, 38.0, 34.705882352941174)","(3.6, 4.5, 4.481553398058253)","(8.5, 12.0, 11.777777777777779)","(91.0, 200.0, 191.25)","(26.0, 75.0, 71.11111111111111)","(3.9, 4.6, 4.525252525252525)","(2.7, 3.05, 3.044805194805195)"
05-01-2023 17:19:45.551025,"(8.0, 10.5, 10.330985915492958)","(26.0, 36.0, 35.333333333333336)","(3.6, 4.5, 4.499421965317919)","(8.5, 12.0, 11.829545454545455)","(91.0, 200.0, 191.25)","(26.0, 75.0, 71.11111111111111)","(3.9, 4.6, 4.447826086956522)","(2.7, 3.05, 3.0493506493506493)"
05-01-2023 17:19:46.760991,"(8.0, 10.5, 10.32857142857143)","(26.0, 36.0, 35.333333333333336)","(3.6, 4.6, 4.49247311827957)","(8.5, 12.0, 12.015384615384615)","(91.0, 200.0, 191.11111111111111)","(26.0, 75.0, 68.05555555555556)","(3.9, 4.5, 4.4487654320987655)","(2.7, 3.05, 3.0548780487804876)"
05-01-2023 17:19:48.019332,"(8.0, 10.5, 10.32258064516129)","(26.0, 36.0, 37.2)","(3.6, 4.5, 4.488059701492538)","(8.5, 12.5, 12.053030303030303)","(91.0, 200.0, 191.11111111111111)","(26.0, 70.0, 68.05555555555556)","(3.9, 4.5, 4.506956521739131)","(2.7, 3.1, 3.0048387096774194)"
05-01-2023 17:19:49.384252,"(8.0, 10.5, 10.418181818181818)","(26.0, 38.0, 37.333333333333336)","(3.6, 4.5, 4.488059701492538)","(8.5, 12.5, 12.059701492537313)","(91.0, 200.0, 191.11111111111111)","(26.0, 70.0, 68.05555555555556)","(3.9, 4.6, 4.479646017699115)","(2.7, 3.05, 2.983103448275862)"
05-01-2023 17:19:50.640090,"(8.0, 11.0, 10.566326530612244)","(26.0, 38.0, 37.333333333333336)","(3.6, 4.5, 4.488059701492538)","(8.5, 12.5, 12.061538461538461)","(91.0, 200.0, 191.11111111111111)","(26.0, 70.0, 67.89473684210526)","(3.9, 4.5, 4.479464285714286)","(2.7, 3.0, 2.983103448275862)"
05-01-2023 17:19:51.906885,"(8.0, 11.0, 10.568627450980392)","(26.0, 38.0, 36.53333333333333)","(3.6, 4.5, 4.495161290322581)","(8.5, 12.5, 12.10958904109589)","(91.0, 200.0, 191.25)","(26.0, 70.0, 66.47058823529412)","(3.9, 4.5, 4.48034188034188)","(2.7, 3.0, 3.0107476635514017)"
05-01-2023 17:19:53.133825,"(8.0, 11.0, 10.60576923076923)","(26.0, 38.0, 35.06666666666667)","(3.6, 4.5, 4.495161290322581)","(8.5, 12.5, 12.115942028985508)","(91.0, 200.0, 191.25)","(26.0, 70.0, 63.333333333333336)","(3.9, 4.5, 4.465467625899281)","(2.7, 3.05, 3.0075213675213672)"
05-01-2023 17:19:54.365126,"(8.0, 11.0, 10.708661417322835)","(26.0, 38.0, 35.68421052631579)","(3.6, 4.5, 4.495081967213115)","(8.5, 12.5, 12.141891891891891)","(91.0, 200.0, 205.0)","(26.0, 70.0, 61.5625)","(3.9, 4.5, 4.4639097744360905)","(2.7, 3.05, 2.976923076923077)"
05-01-2023 17:19:55.647979,"(8.0, 11.5, 11.275862068965518)","(26.0, 38.0, 36.75)","(3.6, 4.6, 4.492903225806452)","(8.5, 12.5, 12.053333333333333)","(91.0, 230.0, 185.71428571428572)","(26.0, 65.0, 62.77777777777778)","(3.9, 4.5, 4.466929133858268)","(2.7, 2.98, 3.0054736842105263)"
05-01-2023 17:19:56.859931,"(8.0, 11.5, 11.324324324324325)","(26.0, 38.0, 36.75)","(3.6, 4.6, 4.492903225806452)","(9.0, 12.5, 12.053333333333333)","(91.0, 220.0, 185.71428571428572)","(26.0, 65.0, 62.77777777777778)","(3.9, 4.5, 4.466929133858268)","(2.7, 3.05, 3.0054736842105263)"
05-01-2023 17:19:58.087329,"(8.0, 11.5, 11.322916666666666)","(26.0, 38.0, 36.4)","(3.6, 4.5, 4.487179487179487)","(9.0, 12.5, 12.058823529411764)","(91.0, 220.0, 164.0)","(26.0, 65.0, 60.714285714285715)","(3.9, 4.5, 4.475652173913043)","(2.7, 3.0, 2.99)"
05-01-2023 17:19:59.323293,"(8.0, 11.5, 11.276785714285714)","(26.0, 34.0, 33.411764705882355)","(3.6, 4.5, 4.491891891891892)","(9.0, 13.0, 12.73943661971831)","(91.0, 210.0, 159.0909090909091)","(26.0, 65.0, 60.714285714285715)","(3.9, 4.5, 4.475229357798165)","(2.7, 3.0, 2.992)"
05-01-2023 17:20:00.598187,"(8.0, 11.5, 11.260416666666666)","(26.0, 34.0, 33.166666666666664)","(3.6, 4.6, 4.547126436781609)","(9.0, 13.5, 13.28640776699029)","(91.0, 210.0, 148.75)","(26.0, 65.0, 61.05263157894737)","(3.9, 4.5, 4.453900709219858)","(2.7, 3.0, 2.991111111111111)"
05-01-2023 17:20:01.899521,"(8.0, 11.5, 11.214285714285714)","(26.0, 34.0, 30.923076923076923)","(3.6, 4.6, 4.5610526315789475)","(9.0, 13.5, 13.342696629213483)","(91.0, 200.0, 167.14285714285714)","(26.0, 65.0, 57.63157894736842)","(3.9, 4.5, 4.424271844660194)","(2.7, 3.0, 2.964444444444444)"
05-01-2023 17:20:03.176290,"(8.0, 11.5, 11.284615384615385)","(26.0, 34.0, 30.923076923076923)","(3.6, 4.6, 4.564761904761904)","(9.0, 13.5, 13.11111111111111)","(91.0, 190.0, 165.0)","(26.0, 65.0, 57.5)","(3.9, 4.5, 4.4365853658536585)","(2.7, 3.0, 2.953069306930693)"
05-01-2023 17:20:04.494338,"(8.0, 11.5, 11.25438596491228)","(26.0, 34.0, 30.923076923076923)","(3.6, 4.6, 4.4775)","(9.0, 13.5, 13.285714285714286)","(91.0, 180.0, 165.0)","(26.0, 65.0, 57.5)","(3.9, 4.5, 4.44672131147541)","(2.7, 3.05, 2.9717142857142855)"
