,Super Swoop,Mr Freeze,Alpine Aviator,Imagine Howe,Geegee Lucky Jess,Incriminate,Iris West,Mariposa,Hermans Bells
07-12-2022 20:06:14.389648,"(41.0, 120.0, 93.33333333333333)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666666)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 24.0, 21.6)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:15.773300,"(41.0, 120.0, 93.33333333333333)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666666)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 24.0, 21.8)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:17.078010,"(41.0, 120.0, 93.33333333333333)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666666)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 24.0, 21.9375)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:18.364564,"(41.0, 120.0, 93.33333333333333)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666666)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 24.0, 21.9375)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:19.667447,"(41.0, 120.0, 93.33333333333333)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666666)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 24.0, 21.9375)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:21.059214,"(41.0, 120.0, 93.33333333333333)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 8.013953488372092)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 24.0, 21.9375)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:22.490073,"(41.0, 120.0, 93.33333333333333)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.773333333333333)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 24.0, 21.9375)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:23.885440,"(41.0, 120.0, 93.33333333333333)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.584615384615384)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 24.0, 21.9375)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:25.334449,"(41.0, 120.0, 93.33333333333333)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 24.0, 21.9375)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:26.771384,"(41.0, 120.0, 93.33333333333333)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 24.0, 21.9375)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:28.088588,"(41.0, 120.0, 93.33333333333333)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 24.0, 21.9375)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:29.389505,"(41.0, 120.0, 93.33333333333333)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 24.0, 21.9375)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:30.625948,"(41.0, 120.0, 86.66666666666667)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 24.0, 19.285714285714285)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:31.932999,"(41.0, 120.0, 86.66666666666667)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 24.0, 20.0)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:33.172657,"(41.0, 120.0, 86.66666666666667)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 23.0, 19.666666666666668)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:34.439251,"(41.0, 120.0, 107.5)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:35.684956,"(41.0, 120.0, 102.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:36.992082,"(41.0, 120.0, 102.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:38.364423,"(41.0, 120.0, 86.66666666666667)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:39.723789,"(41.0, 120.0, 98.18181818181819)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:41.103846,"(41.0, 120.0, 77.14285714285714)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.785714285714286)","(16.0, 24.0, 20.0625)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:42.664899,"(41.0, 110.0, 95.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.805882352941177)","(16.0, 24.0, 20.0625)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:44.083198,"(41.0, 110.0, 95.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.805882352941177)","(16.0, 24.0, 20.0625)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:45.471194,"(41.0, 110.0, 95.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.805882352941177)","(16.0, 24.0, 20.0625)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:46.883100,"(41.0, 110.0, 95.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.805882352941177)","(16.0, 24.0, 20.0625)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:48.376179,"(41.0, 110.0, 95.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.805882352941177)","(16.0, 24.0, 20.0625)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:49.740907,"(41.0, 110.0, 95.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.805882352941177)","(16.0, 24.0, 20.0625)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:51.045856,"(41.0, 110.0, 95.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.805882352941177)","(16.0, 24.0, 20.0625)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:52.363442,"(41.0, 110.0, 95.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.805882352941177)","(16.0, 24.0, 19.875)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:53.645974,"(41.0, 110.0, 95.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.805882352941177)","(16.0, 24.0, 19.875)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:55.162936,"(41.0, 110.0, 95.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.63)","(4.8, 5.9, 5.805882352941177)","(16.0, 24.0, 19.875)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:56.764942,"(41.0, 110.0, 95.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.6409090909090907)","(4.8, 5.9, 5.805882352941177)","(16.0, 24.0, 19.875)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:58.266401,"(41.0, 110.0, 95.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.6409090909090907)","(4.8, 5.9, 5.805882352941177)","(16.0, 24.0, 22.0)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:06:59.778817,"(41.0, 110.0, 95.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.6409090909090907)","(4.8, 5.9, 5.805882352941177)","(16.0, 32.0, 28.136363636363637)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:07:01.329633,"(41.0, 110.0, 95.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.6409090909090907)","(4.8, 5.9, 5.805882352941177)","(16.0, 29.0, 26.3)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:07:02.834048,"(41.0, 110.0, 95.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.6409090909090907)","(4.8, 5.9, 5.805882352941177)","(16.0, 29.0, 26.3)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:07:04.426668,"(41.0, 110.0, 95.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.6409090909090907)","(4.8, 5.9, 5.805882352941177)","(16.0, 29.0, 25.625)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:07:05.928722,"(41.0, 110.0, 95.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.6409090909090907)","(4.8, 5.9, 5.805882352941177)","(16.0, 29.0, 25.625)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:07:07.389986,"(41.0, 110.0, 95.0)","(4.8, 6.2, 5.776923076923077)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.6409090909090907)","(4.8, 5.9, 5.805882352941177)","(16.0, 29.0, 25.625)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.96551724137931)"
07-12-2022 20:07:08.936008,"(41.0, 110.0, 78.0)","(4.8, 6.2, 5.688888888888888)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.6409090909090907)","(4.8, 5.9, 5.805882352941177)","(16.0, 29.0, 24.8)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.846153846153847)"
07-12-2022 20:07:10.389653,"(41.0, 110.0, 86.66666666666667)","(4.8, 6.0, 5.688888888888888)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.6409090909090907)","(4.8, 5.9, 5.805882352941177)","(16.0, 29.0, 27.833333333333332)","(15.0, 22.0, 19.2)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.846153846153847)"
07-12-2022 20:07:11.825980,"(41.0, 95.0, 86.66666666666667)","(4.8, 6.0, 5.688888888888888)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.6409090909090907)","(4.8, 5.9, 5.72608695652174)","(16.0, 29.0, 24.2)","(15.0, 22.0, 21.142857142857142)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.846153846153847)"
07-12-2022 20:07:13.213279,"(41.0, 95.0, 87.85714285714286)","(4.8, 6.0, 5.659259259259259)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.65, 3.5763157894736843)","(4.8, 5.8, 5.72608695652174)","(16.0, 26.0, 23.0)","(15.0, 22.0, 21.142857142857142)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.846153846153847)"
07-12-2022 20:07:14.656185,"(41.0, 120.0, 97.5)","(4.8, 6.0, 5.714285714285714)","(6.5, 8.2, 7.666666666666667)","(3.1, 3.6, 3.5763157894736843)","(4.8, 5.8, 5.72608695652174)","(16.0, 26.0, 23.77777777777778)","(15.0, 22.0, 21.142857142857142)","(6.5, 9.2, 8.56)","(20.0, 26.0, 24.846153846153847)"
07-12-2022 20:07:16.055126,"(41.0, 110.0, 87.5)","(4.8, 5.9, 5.685714285714286)","(6.5, 8.2, 8.04390243902439)","(3.1, 3.6, 3.5842105263157893)","(4.8, 5.8, 5.72)","(16.0, 26.0, 24.333333333333332)","(15.0, 22.0, 20.0)","(6.5, 9.2, 9.022222222222222)","(20.0, 26.0, 24.846153846153847)"
07-12-2022 20:07:17.436004,"(41.0, 100.0, 90.0)","(4.8, 5.9, 5.685714285714286)","(6.5, 8.2, 8.054545454545455)","(3.1, 3.6, 3.6333333333333333)","(4.8, 5.8, 5.714285714285714)","(16.0, 25.0, 24.333333333333332)","(15.0, 22.0, 20.0)","(6.5, 9.2, 8.742857142857142)","(20.0, 26.0, 24.846153846153847)"
07-12-2022 20:07:18.923675,"(41.0, 100.0, 92.5)","(4.8, 5.9, 5.735714285714286)","(6.5, 8.2, 7.618181818181818)","(3.1, 3.65, 3.690909090909091)","(4.8, 5.8, 5.736)","(16.0, 25.0, 23.5)","(15.0, 22.0, 20.0)","(6.5, 9.2, 8.823529411764707)","(20.0, 26.0, 24.181818181818183)"
07-12-2022 20:07:20.344898,"(41.0, 100.0, 92.5)","(4.8, 5.9, 5.735714285714286)","(6.5, 8.2, 7.584615384615384)","(3.1, 3.7, 3.69375)","(4.8, 6.0, 5.736)","(16.0, 25.0, 23.5)","(15.0, 22.0, 20.0)","(6.5, 9.2, 8.742857142857142)","(20.0, 26.0, 24.181818181818183)"
07-12-2022 20:07:21.712610,"(41.0, 100.0, 92.5)","(4.8, 5.9, 5.735714285714286)","(6.5, 8.2, 7.584615384615384)","(3.1, 3.7, 3.6954545454545458)","(4.8, 6.0, 5.733333333333333)","(16.0, 25.0, 23.5)","(15.0, 22.0, 20.0)","(6.5, 9.2, 8.742857142857142)","(20.0, 26.0, 24.181818181818183)"
07-12-2022 20:07:23.090930,"(41.0, 110.0, 97.5)","(4.8, 5.9, 5.735714285714286)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.7, 3.6954545454545458)","(4.8, 6.0, 5.733333333333333)","(16.0, 25.0, 23.0)","(15.0, 22.0, 20.0)","(6.5, 9.2, 8.742857142857142)","(20.0, 26.0, 24.181818181818183)"
07-12-2022 20:07:24.597003,"(41.0, 110.0, 93.33333333333333)","(4.8, 5.9, 5.735714285714286)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.7, 3.6954545454545458)","(4.8, 6.0, 5.733333333333333)","(16.0, 26.0, 26.666666666666664)","(15.0, 22.0, 20.0)","(6.5, 9.2, 8.879999999999999)","(20.0, 26.0, 24.181818181818183)"
07-12-2022 20:07:25.973998,"(41.0, 100.0, 90.0)","(4.8, 5.9, 5.708333333333334)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.7, 3.6954545454545458)","(4.8, 6.0, 5.733333333333333)","(16.0, 30.0, 26.666666666666664)","(15.0, 22.0, 20.0)","(6.5, 9.2, 8.879999999999999)","(20.0, 26.0, 24.181818181818183)"
07-12-2022 20:07:27.373746,"(41.0, 100.0, 87.5)","(4.8, 5.9, 5.708333333333334)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.7, 3.656756756756757)","(4.8, 6.0, 5.733333333333333)","(16.0, 30.0, 26.666666666666664)","(15.0, 22.0, 19.857142857142858)","(6.5, 9.2, 8.533333333333333)","(20.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:28.749962,"(41.0, 100.0, 87.5)","(4.8, 5.9, 5.708333333333334)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.7, 3.6542857142857144)","(4.8, 6.0, 5.793103448275862)","(16.0, 30.0, 26.666666666666664)","(15.0, 22.0, 19.857142857142858)","(6.5, 9.2, 8.488888888888889)","(20.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:30.132520,"(41.0, 100.0, 87.5)","(4.8, 5.8, 5.699999999999999)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.7, 3.6542857142857144)","(4.8, 6.0, 5.793103448275862)","(16.0, 30.0, 26.666666666666664)","(15.0, 22.0, 19.857142857142858)","(6.5, 9.2, 8.488888888888889)","(20.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:31.520648,"(51.0, 100.0, 87.5)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.7, 3.6542857142857144)","(4.8, 6.0, 5.793103448275862)","(16.0, 30.0, 25.5)","(15.0, 22.0, 20.416666666666668)","(6.5, 9.2, 8.488888888888889)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:32.872878,"(51.0, 100.0, 87.5)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.7, 3.6542857142857144)","(4.8, 6.0, 5.793103448275862)","(16.0, 30.0, 27.6)","(15.0, 25.0, 21.75)","(6.5, 9.2, 8.6)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:34.283196,"(51.0, 100.0, 87.5)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.7, 3.6542857142857144)","(4.8, 6.0, 5.793103448275862)","(16.0, 30.0, 26.25)","(15.0, 24.0, 20.625)","(6.5, 9.2, 8.6)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:35.546293,"(51.0, 100.0, 87.5)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.7, 3.6542857142857144)","(4.8, 6.0, 5.793103448275862)","(16.0, 30.0, 28.5)","(15.0, 24.0, 20.25)","(6.5, 9.2, 8.6)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:36.901838,"(51.0, 100.0, 87.5)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.7, 3.6542857142857144)","(4.8, 6.0, 5.793103448275862)","(16.0, 32.0, 27.625)","(15.0, 24.0, 20.25)","(6.5, 9.2, 8.6)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:38.200857,"(51.0, 100.0, 87.5)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.7, 3.6542857142857144)","(4.8, 6.0, 5.793103448275862)","(16.0, 32.0, 28.705882352941178)","(15.0, 24.0, 20.25)","(6.5, 9.2, 8.6)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:39.561514,"(51.0, 100.0, 88.0)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.7, 3.6542857142857144)","(4.8, 6.0, 5.793103448275862)","(16.0, 32.0, 28.705882352941178)","(15.0, 24.0, 20.25)","(6.5, 9.2, 8.6)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:40.910174,"(51.0, 100.0, 88.0)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.7, 3.6542857142857144)","(4.8, 6.0, 5.793103448275862)","(16.0, 32.0, 28.705882352941178)","(15.0, 24.0, 20.25)","(6.5, 9.2, 8.6)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:42.318627,"(51.0, 100.0, 88.0)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.7, 3.6542857142857144)","(4.8, 6.0, 5.793103448275862)","(16.0, 32.0, 28.705882352941178)","(15.0, 24.0, 20.25)","(6.5, 9.2, 8.6)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:43.678922,"(51.0, 100.0, 88.0)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.7, 3.6542857142857144)","(4.8, 6.0, 5.793103448275862)","(16.0, 32.0, 32.5)","(15.0, 24.0, 20.25)","(6.5, 9.2, 8.6)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:44.987211,"(51.0, 100.0, 88.0)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.2, 7.699999999999999)","(3.1, 3.7, 3.6542857142857144)","(4.8, 6.0, 5.793103448275862)","(16.0, 34.0, 32.5)","(15.0, 24.0, 20.25)","(6.5, 9.2, 8.6)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:46.419633,"(51.0, 100.0, 88.0)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.2, 7.84)","(3.1, 3.7, 3.6542857142857144)","(4.8, 6.0, 5.793103448275862)","(16.0, 34.0, 31.923076923076923)","(15.0, 24.0, 20.666666666666668)","(6.5, 9.2, 8.6)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:47.795928,"(51.0, 100.0, 88.0)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.0, 7.529411764705882)","(3.1, 3.7, 3.6714285714285713)","(4.8, 6.0, 5.793103448275862)","(16.0, 34.0, 31.923076923076923)","(15.0, 23.0, 20.666666666666668)","(6.5, 9.2, 8.6)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:49.082377,"(51.0, 100.0, 88.0)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.0, 7.573333333333333)","(3.1, 3.7, 3.675757575757576)","(4.8, 6.0, 5.793103448275862)","(16.0, 34.0, 31.923076923076923)","(15.0, 23.0, 20.416666666666668)","(6.5, 9.2, 8.488888888888889)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:50.391851,"(51.0, 100.0, 88.0)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.0, 7.573333333333333)","(3.1, 3.7, 3.675757575757576)","(4.8, 6.0, 5.793103448275862)","(16.0, 34.0, 31.923076923076923)","(15.0, 25.0, 21.0)","(6.5, 9.2, 8.488888888888889)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:51.691459,"(51.0, 100.0, 88.0)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.0, 7.573333333333333)","(3.1, 3.7, 3.675757575757576)","(4.8, 6.0, 5.793103448275862)","(16.0, 34.0, 31.363636363636363)","(15.0, 24.0, 21.0)","(6.5, 9.2, 8.488888888888889)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:53.011906,"(51.0, 100.0, 88.0)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.0, 7.573333333333333)","(3.1, 3.7, 3.675757575757576)","(4.8, 6.0, 5.793103448275862)","(16.0, 32.0, 31.363636363636363)","(15.0, 24.0, 21.0)","(6.5, 9.2, 8.488888888888889)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:54.338213,"(51.0, 100.0, 88.0)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.0, 7.573333333333333)","(3.1, 3.7, 3.675757575757576)","(4.8, 6.0, 5.793103448275862)","(16.0, 32.0, 30.833333333333336)","(15.0, 24.0, 20.4)","(6.5, 9.2, 8.488888888888889)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:55.587446,"(51.0, 95.0, 86.66666666666667)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.0, 7.573333333333333)","(3.1, 3.7, 3.675757575757576)","(4.8, 6.0, 5.793103448275862)","(16.0, 32.0, 30.833333333333336)","(15.0, 24.0, 20.4)","(6.5, 9.2, 8.488888888888889)","(19.0, 26.0, 24.153846153846153)"
07-12-2022 20:07:56.879095,"(51.0, 95.0, 87.3076923076923)","(4.8, 5.8, 5.657692307692307)","(6.5, 8.0, 7.573333333333333)","(3.1, 3.7, 3.675757575757576)","(4.8, 6.0, 5.793103448275862)","(16.0, 32.0, 30.789473684210527)","(15.0, 24.0, 20.4)","(6.5, 9.2, 8.488888888888889)","(19.0, 26.0, 24.153846153846153)"
