,Miss Adobe,Ezra Blueblood,Diamond Harmony,Romeo,Trousseau,Mine Hunter,Taieri Taylee
10-01-2023 11:22:18.357564,"(3.7, 5.0, 4.76)","(31.0, 370.0, 332.6666666666667)","(2.7, 5.2, 4.682)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 8.299999999999999)"
10-01-2023 11:22:19.276468,"(3.7, 5.0, 4.76)","(31.0, 370.0, 332.6666666666667)","(2.7, 5.2, 4.682)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 8.299999999999999)"
10-01-2023 11:22:20.211810,"(3.7, 5.0, 4.76)","(31.0, 370.0, 332.6666666666667)","(2.7, 5.2, 4.682)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 8.299999999999999)"
10-01-2023 11:22:21.132942,"(3.7, 5.0, 4.76)","(31.0, 370.0, 332.6666666666667)","(2.7, 5.2, 4.682)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 8.299999999999999)"
10-01-2023 11:22:22.108156,"(3.7, 5.0, 4.76)","(31.0, 370.0, 332.6666666666667)","(2.7, 5.2, 4.682)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 8.299999999999999)"
10-01-2023 11:22:23.084483,"(3.7, 5.0, 4.76)","(31.0, 370.0, 332.6666666666667)","(2.7, 5.2, 4.682)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 8.299999999999999)"
10-01-2023 11:22:24.054524,"(3.7, 5.0, 4.76)","(31.0, 370.0, 332.6666666666667)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 8.299999999999999)"
10-01-2023 11:22:25.004103,"(3.7, 5.0, 4.76)","(31.0, 370.0, 332.6666666666667)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 8.299999999999999)"
10-01-2023 11:22:25.973677,"(3.7, 5.0, 4.76)","(31.0, 370.0, 332.6666666666667)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 8.299999999999999)"
10-01-2023 11:22:26.901044,"(3.7, 5.0, 4.76)","(31.0, 370.0, 332.6666666666667)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 8.299999999999999)"
10-01-2023 11:22:27.839219,"(3.7, 5.0, 4.76)","(31.0, 370.0, 332.6666666666667)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 8.299999999999999)"
10-01-2023 11:22:28.742311,"(3.7, 5.0, 4.76)","(31.0, 340.0, 222.30769230769232)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 8.299999999999999)"
10-01-2023 11:22:29.641861,"(3.7, 5.0, 4.76)","(31.0, 340.0, 222.30769230769232)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 8.299999999999999)"
10-01-2023 11:22:30.536596,"(3.7, 5.0, 4.76)","(31.0, 340.0, 222.30769230769232)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 8.299999999999999)"
10-01-2023 11:22:31.432114,"(3.7, 5.2, 5.044444444444444)","(31.0, 340.0, 222.30769230769232)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 8.299999999999999)"
10-01-2023 11:22:32.350921,"(3.7, 5.3, 4.8)","(31.0, 340.0, 222.30769230769232)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 6.581818181818181)"
10-01-2023 11:22:33.241145,"(3.7, 5.3, 4.8)","(31.0, 340.0, 222.30769230769232)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 6.581818181818181)"
10-01-2023 11:22:34.163021,"(3.7, 5.3, 4.8)","(31.0, 340.0, 222.30769230769232)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 6.581818181818181)"
10-01-2023 11:22:35.076097,"(3.7, 5.3, 4.8)","(31.0, 340.0, 222.30769230769232)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 6.581818181818181)"
10-01-2023 11:22:36.039063,"(3.7, 5.3, 4.8)","(31.0, 340.0, 222.30769230769232)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 6.581818181818181)"
10-01-2023 11:22:36.977805,"(3.7, 5.3, 4.8)","(31.0, 340.0, 222.30769230769232)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 6.581818181818181)"
10-01-2023 11:22:37.956315,"(3.7, 5.3, 4.8)","(31.0, 340.0, 222.30769230769232)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.8, 6.8, 5.62)","(12.0, 26.0, 17.0)","(5.5, 9.2, 6.581818181818181)"
10-01-2023 11:22:38.931870,"(3.8, 5.3, 4.8)","(41.0, 340.0, 222.30769230769232)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.9, 6.8, 5.62)","(12.0, 26.0, 15.4)","(5.5, 9.2, 6.581818181818181)"
10-01-2023 11:22:39.858114,"(3.8, 5.3, 4.8)","(41.0, 340.0, 222.30769230769232)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.9, 6.8, 5.62)","(12.0, 27.0, 15.4)","(5.5, 9.2, 6.581818181818181)"
10-01-2023 11:22:40.782539,"(3.8, 5.3, 4.8)","(41.0, 340.0, 171.11111111111111)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.9, 6.8, 5.62)","(12.0, 27.0, 17.666666666666668)","(5.5, 9.2, 6.581818181818181)"
10-01-2023 11:22:41.684085,"(3.8, 5.3, 4.8)","(41.0, 340.0, 171.11111111111111)","(2.7, 5.0, 4.492307692307692)","(8.0, 13.0, 10.545454545454545)","(3.9, 7.0, 6.03125)","(12.0, 28.0, 17.666666666666668)","(5.5, 9.2, 7.183999999999999)"
10-01-2023 11:22:42.582272,"(3.8, 5.3, 4.8)","(41.0, 340.0, 171.11111111111111)","(2.7, 4.9, 4.465)","(8.0, 13.0, 10.545454545454545)","(3.9, 6.6, 6.24)","(12.0, 28.0, 17.666666666666668)","(5.5, 9.2, 7.677777777777777)"
10-01-2023 11:22:43.466164,"(3.8, 5.3, 4.8)","(41.0, 340.0, 171.11111111111111)","(2.7, 4.9, 3.966666666666667)","(8.0, 13.0, 10.545454545454545)","(3.9, 6.6, 5.54)","(12.0, 28.0, 17.666666666666668)","(5.5, 9.0, 7.677777777777777)"
10-01-2023 11:22:44.371795,"(3.8, 5.3, 4.8)","(41.0, 340.0, 171.11111111111111)","(2.7, 4.7, 3.8666666666666667)","(8.0, 13.0, 10.3)","(3.9, 6.6, 4.8)","(12.0, 28.0, 17.666666666666668)","(5.5, 9.0, 7.677777777777777)"
10-01-2023 11:22:45.281216,"(3.8, 4.3, 4.175)","(41.0, 340.0, 171.11111111111111)","(2.7, 4.8, 3.9)","(8.0, 12.5, 11.683333333333334)","(3.9, 6.6, 6.544791666666667)","(12.0, 28.0, 17.666666666666668)","(5.5, 9.0, 7.677777777777777)"
10-01-2023 11:22:46.208274,"(3.8, 4.3, 4.175)","(41.0, 370.0, 303.2)","(2.7, 4.8, 3.9)","(8.0, 12.5, 11.683333333333334)","(3.9, 6.6, 6.53953488372093)","(12.0, 28.0, 17.666666666666668)","(5.5, 9.0, 7.677777777777777)"
10-01-2023 11:22:47.127959,"(3.8, 5.1, 4.915384615384615)","(41.0, 370.0, 303.2)","(2.7, 4.8, 3.72)","(8.0, 12.5, 11.683333333333334)","(3.9, 6.6, 6.23076923076923)","(12.0, 28.0, 17.666666666666668)","(5.5, 9.0, 7.677777777777777)"
10-01-2023 11:22:48.065860,"(3.8, 5.1, 4.915384615384615)","(41.0, 370.0, 303.2)","(2.7, 4.7, 3.563636363636364)","(8.0, 12.5, 11.683333333333334)","(3.9, 6.6, 6.3)","(12.0, 28.0, 17.666666666666668)","(5.5, 9.0, 7.677777777777777)"
10-01-2023 11:22:49.019599,"(3.8, 5.1, 4.915384615384615)","(41.0, 370.0, 303.2)","(2.7, 4.6, 3.8333333333333335)","(8.0, 12.5, 11.683333333333334)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 9.0, 7.677777777777777)"
10-01-2023 11:22:49.967073,"(3.8, 5.1, 4.915384615384615)","(41.0, 370.0, 303.2)","(2.7, 4.7, 3.8666666666666667)","(8.0, 12.5, 11.683333333333334)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 9.0, 7.677777777777777)"
10-01-2023 11:22:50.886612,"(3.8, 5.1, 4.915384615384615)","(41.0, 370.0, 303.2)","(2.7, 4.7, 4.283333333333333)","(8.0, 12.5, 11.683333333333334)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 9.0, 7.763636363636364)"
10-01-2023 11:22:51.830882,"(3.8, 5.1, 4.915384615384615)","(41.0, 440.0, 359.2)","(2.7, 4.7, 4.283333333333333)","(8.0, 12.5, 11.683333333333334)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 9.0, 7.763636363636364)"
10-01-2023 11:22:52.732481,"(3.8, 5.1, 4.915384615384615)","(41.0, 450.0, 367.2)","(2.7, 4.7, 4.283333333333333)","(8.0, 12.5, 11.683333333333334)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 9.0, 7.763636363636364)"
10-01-2023 11:22:53.641926,"(3.8, 5.1, 4.915384615384615)","(41.0, 470.0, 383.2)","(2.7, 4.5, 3.75)","(8.0, 12.5, 11.683333333333334)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 9.0, 7.763636363636364)"
10-01-2023 11:22:54.533355,"(3.8, 5.1, 4.915384615384615)","(41.0, 400.0, 327.2)","(2.7, 4.4, 3.766666666666667)","(8.0, 12.5, 11.683333333333334)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 9.0, 7.763636363636364)"
10-01-2023 11:22:55.419503,"(3.8, 5.1, 4.915384615384615)","(41.0, 400.0, 327.2)","(2.7, 4.4, 3.529166666666667)","(8.0, 12.5, 11.683333333333334)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 9.0, 7.763636363636364)"
10-01-2023 11:22:56.364961,"(3.8, 5.1, 4.915384615384615)","(41.0, 400.0, 327.2)","(2.7, 4.4, 3.5230769230769234)","(8.0, 12.5, 11.683333333333334)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 9.0, 7.763636363636364)"
10-01-2023 11:22:57.280498,"(3.8, 5.1, 4.915384615384615)","(41.0, 400.0, 327.2)","(2.7, 4.2, 4.0)","(8.0, 12.5, 11.683333333333334)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 9.0, 7.781818181818182)"
10-01-2023 11:22:58.223113,"(3.8, 5.1, 4.915384615384615)","(41.0, 400.0, 327.2)","(2.7, 4.2, 4.0)","(8.0, 12.5, 11.683333333333334)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 8.8, 7.85)"
10-01-2023 11:22:59.157877,"(3.8, 5.1, 4.915384615384615)","(41.0, 400.0, 327.2)","(2.7, 4.2, 4.0)","(8.0, 12.5, 11.683333333333334)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 8.6, 7.85)"
10-01-2023 11:23:00.106353,"(3.8, 5.1, 4.915384615384615)","(41.0, 400.0, 327.2)","(2.7, 4.2, 4.0)","(8.0, 12.5, 11.683333333333334)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 8.6, 7.85)"
10-01-2023 11:23:01.011229,"(3.8, 5.1, 4.915384615384615)","(41.0, 400.0, 327.2)","(2.7, 4.0, 3.6)","(8.0, 12.5, 11.683333333333334)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 8.6, 7.645454545454545)"
10-01-2023 11:23:01.956575,"(3.8, 5.1, 4.915384615384615)","(41.0, 400.0, 327.2)","(2.7, 4.0, 3.6)","(8.0, 12.5, 12.266666666666666)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 8.6, 7.2875)"
10-01-2023 11:23:02.848025,"(3.8, 4.8, 4.421052631578947)","(41.0, 400.0, 327.2)","(2.7, 4.0, 3.388235294117647)","(8.0, 12.5, 12.277272727272727)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 8.6, 7.2875)"
10-01-2023 11:23:03.752301,"(3.8, 4.8, 4.421052631578947)","(41.0, 400.0, 327.2)","(2.7, 3.9, 3.346153846153846)","(8.0, 12.5, 12.277272727272727)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 8.6, 7.2875)"
10-01-2023 11:23:04.631156,"(3.8, 4.8, 4.421052631578947)","(41.0, 400.0, 327.2)","(2.7, 3.85, 3.4099999999999997)","(8.0, 12.5, 12.277272727272727)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 8.6, 7.2875)"
10-01-2023 11:23:05.527531,"(3.8, 4.8, 4.421052631578947)","(41.0, 400.0, 327.2)","(2.7, 3.85, 3.3916666666666666)","(8.0, 12.5, 12.277272727272727)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 8.6, 7.2875)"
10-01-2023 11:23:06.410349,"(3.8, 4.8, 4.421052631578947)","(41.0, 400.0, 327.2)","(2.7, 3.85, 3.3916666666666666)","(8.0, 12.5, 12.277272727272727)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 8.6, 7.5285714285714285)"
10-01-2023 11:23:07.315207,"(3.8, 4.8, 4.421052631578947)","(41.0, 400.0, 327.2)","(2.7, 3.85, 3.3916666666666666)","(8.0, 12.5, 12.277272727272727)","(3.9, 6.6, 5.066666666666666)","(12.0, 28.0, 17.666666666666668)","(5.5, 8.6, 7.5285714285714285)"
10-01-2023 11:23:08.250893,"(3.8, 4.4, 4.24375)","(41.0, 400.0, 327.2)","(2.7, 3.85, 3.3916666666666666)","(8.0, 12.5, 12.277272727272727)","(3.9, 6.6, 6.25)","(12.0, 28.0, 17.666666666666668)","(5.5, 8.6, 7.5285714285714285)"
10-01-2023 11:23:09.174228,"(3.8, 4.4, 4.24375)","(41.0, 400.0, 327.2)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.6, 5.654999999999999)","(12.0, 28.0, 17.666666666666668)","(5.5, 8.6, 7.5285714285714285)"
10-01-2023 11:23:10.108996,"(3.8, 4.4, 4.24375)","(41.0, 480.0, 391.2)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.6, 5.654999999999999)","(12.0, 28.0, 17.666666666666668)","(5.5, 8.6, 7.5285714285714285)"
10-01-2023 11:23:11.050787,"(3.8, 4.4, 4.24375)","(41.0, 760.0, 357.77777777777777)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.6, 5.070588235294117)","(12.0, 28.0, 17.666666666666668)","(5.5, 8.6, 7.5285714285714285)"
10-01-2023 11:23:12.017343,"(3.8, 4.4, 4.24375)","(41.0, 430.0, 373.7142857142857)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.6, 5.070588235294117)","(12.0, 28.0, 25.8)","(5.5, 8.6, 7.5285714285714285)"
10-01-2023 11:23:12.944521,"(3.8, 4.4, 4.24375)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.6, 5.070588235294117)","(12.0, 29.0, 22.8)","(5.5, 8.6, 7.5285714285714285)"
10-01-2023 11:23:13.868942,"(3.8, 4.4, 4.24375)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.6, 5.070588235294117)","(12.0, 29.0, 22.8)","(5.5, 8.6, 7.159999999999999)"
10-01-2023 11:23:14.779422,"(3.8, 4.4, 4.24375)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.6, 5.070588235294117)","(12.0, 29.0, 22.8)","(5.5, 8.2, 7.159999999999999)"
10-01-2023 11:23:15.693628,"(3.8, 4.4, 4.24375)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.6, 5.070588235294117)","(12.0, 29.0, 22.8)","(5.5, 8.2, 7.159999999999999)"
10-01-2023 11:23:16.588799,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.6, 5.070588235294117)","(12.0, 29.0, 22.8)","(5.5, 8.2, 7.159999999999999)"
10-01-2023 11:23:17.472658,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.6, 5.070588235294117)","(12.0, 29.0, 22.8)","(5.5, 8.2, 7.128571428571428)"
10-01-2023 11:23:18.383380,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.6, 5.070588235294117)","(12.0, 29.0, 22.8)","(5.5, 8.2, 6.6)"
10-01-2023 11:23:19.314479,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.6, 5.070588235294117)","(12.0, 29.0, 22.8)","(5.5, 8.2, 6.836363636363636)"
10-01-2023 11:23:20.227186,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.6, 5.070588235294117)","(12.0, 29.0, 22.8)","(5.5, 8.2, 6.836363636363636)"
10-01-2023 11:23:21.200420,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.6, 5.070588235294117)","(12.0, 29.0, 22.8)","(5.5, 8.2, 6.836363636363636)"
10-01-2023 11:23:22.123678,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.6, 5.070588235294117)","(12.0, 29.0, 22.8)","(5.5, 8.2, 6.836363636363636)"
10-01-2023 11:23:23.124300,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.6, 5.070588235294117)","(12.0, 29.0, 22.8)","(5.5, 8.2, 6.836363636363636)"
10-01-2023 11:23:24.081863,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.6, 5.070588235294117)","(12.0, 29.0, 22.8)","(5.5, 8.2, 6.836363636363636)"
10-01-2023 11:23:25.045335,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.6, 5.32)","(12.0, 29.0, 22.8)","(5.5, 8.2, 6.836363636363636)"
10-01-2023 11:23:25.958057,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.4, 5.32)","(12.0, 29.0, 22.8)","(5.5, 8.2, 6.836363636363636)"
10-01-2023 11:23:26.887434,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.4, 5.6421052631578945)","(12.0, 29.0, 22.8)","(5.5, 8.2, 6.836363636363636)"
10-01-2023 11:23:27.827653,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.4, 5.675)","(12.0, 29.0, 22.8)","(5.5, 8.2, 6.836363636363636)"
10-01-2023 11:23:28.733859,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.2, 5.675)","(12.0, 29.0, 22.8)","(5.5, 8.2, 6.836363636363636)"
10-01-2023 11:23:29.654708,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.2, 5.675)","(12.0, 29.0, 22.8)","(5.5, 8.2, 6.836363636363636)"
10-01-2023 11:23:30.540694,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.2, 5.675)","(12.0, 29.0, 22.8)","(5.5, 8.2, 6.836363636363636)"
10-01-2023 11:23:31.453979,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.2, 5.675)","(12.0, 29.0, 22.8)","(5.5, 8.2, 6.658333333333333)"
10-01-2023 11:23:32.346983,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.2, 5.675)","(12.0, 29.0, 22.8)","(5.5, 8.0, 6.658333333333333)"
10-01-2023 11:23:33.259235,"(3.8, 4.4, 4.261111111111111)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 11.961538461538462)","(3.9, 6.2, 5.675)","(12.0, 29.0, 22.8)","(5.5, 8.0, 6.658333333333333)"
10-01-2023 11:23:34.174006,"(3.8, 4.3, 4.16)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 12.181818181818182)","(3.9, 6.2, 5.675)","(12.0, 29.0, 22.8)","(5.5, 8.0, 6.658333333333333)"
10-01-2023 11:23:35.134414,"(3.8, 4.3, 4.16)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 12.181818181818182)","(3.9, 6.2, 5.675)","(12.0, 29.0, 22.8)","(5.5, 8.0, 7.152631578947369)"
10-01-2023 11:23:36.088212,"(3.8, 4.3, 4.16)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 12.181818181818182)","(3.9, 6.2, 5.675)","(12.0, 29.0, 22.8)","(5.5, 8.0, 7.152631578947369)"
10-01-2023 11:23:37.079266,"(3.8, 4.3, 4.16)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.3916666666666666)","(8.0, 13.0, 12.181818181818182)","(3.9, 6.2, 5.675)","(12.0, 29.0, 25.125)","(5.5, 8.0, 7.152631578947369)"
10-01-2023 11:23:38.040770,"(3.8, 4.3, 4.16)","(41.0, 460.0, 399.42857142857144)","(2.7, 3.85, 3.575)","(8.0, 13.0, 12.181818181818182)","(3.9, 6.2, 5.876923076923077)","(12.0, 29.0, 22.8)","(5.5, 8.0, 7.152631578947369)"
10-01-2023 11:23:39.031762,"(3.8, 4.3, 4.16)","(41.0, 810.0, 424.0)","(2.7, 3.85, 3.575)","(8.0, 13.0, 12.181818181818182)","(3.9, 6.2, 5.876923076923077)","(12.0, 29.0, 22.8)","(5.5, 8.0, 7.86)"
10-01-2023 11:23:40.022238,"(3.8, 4.3, 4.16)","(41.0, 810.0, 424.0)","(2.7, 3.85, 3.575)","(8.0, 13.0, 12.181818181818182)","(3.9, 6.2, 5.876923076923077)","(12.0, 29.0, 22.8)","(5.5, 8.4, 7.366666666666666)"
10-01-2023 11:23:41.018447,"(3.8, 4.3, 4.16)","(41.0, 470.0, 398.0)","(2.7, 3.85, 3.575)","(8.0, 13.0, 12.181818181818182)","(3.9, 6.2, 5.876923076923077)","(12.0, 29.0, 22.8)","(5.5, 8.2, 7.366666666666666)"
10-01-2023 11:23:41.972035,"(3.8, 4.3, 4.16)","(41.0, 470.0, 398.0)","(2.7, 3.85, 3.575)","(8.0, 13.0, 12.181818181818182)","(3.9, 6.2, 5.876923076923077)","(12.0, 29.0, 22.8)","(5.5, 8.2, 7.366666666666666)"
10-01-2023 11:23:42.937899,"(3.8, 4.3, 4.16)","(41.0, 470.0, 398.0)","(2.7, 3.85, 3.575)","(8.0, 13.0, 12.181818181818182)","(3.9, 6.2, 5.876923076923077)","(12.0, 29.0, 22.8)","(5.5, 8.2, 7.366666666666666)"
10-01-2023 11:23:43.877732,"(3.8, 4.3, 4.16)","(41.0, 470.0, 398.0)","(2.7, 3.85, 3.575)","(8.0, 13.0, 12.181818181818182)","(3.9, 6.2, 5.876923076923077)","(12.0, 29.0, 22.8)","(5.5, 8.2, 7.366666666666666)"
