,Daisys Fernando,Dana Bull,Stilton Freckle,Blazing Tokyo,Skedaddle Shelly,King Messy
09-01-2023 17:38:45.903285,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 50.66666666666667)","(5.0, 12.0, 8.75)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:38:46.895801,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 50.66666666666667)","(5.0, 12.0, 8.7)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:38:47.847486,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 50.66666666666667)","(5.0, 12.0, 8.7)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:38:48.758025,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 50.66666666666667)","(5.0, 12.0, 8.8)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:38:49.647546,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 50.66666666666667)","(5.0, 12.0, 8.8)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:38:50.557395,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 50.66666666666667)","(5.0, 12.0, 8.8)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:38:51.490990,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 50.66666666666667)","(5.0, 12.0, 8.7)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:38:52.474981,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.6375)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:38:53.474520,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.6375)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:38:54.427737,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.6375)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:38:55.330277,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.6375)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:38:56.288348,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.6375)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:38:57.191879,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 8.9)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:38:58.194712,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 8.9)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:38:59.089112,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.7125)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:00.010305,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.7125)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:00.937750,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.7125)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:01.920524,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.7125)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:02.858143,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.7125)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:03.794400,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.7125)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:04.704318,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.7125)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 27.764705882352942)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:05.581287,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.7125)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 27.764705882352942)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:06.482740,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.7125)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 27.764705882352942)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:07.577188,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.7125)","(2.3, 2.48, 2.3)","(21.0, 50.0, 27.764705882352942)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:08.483300,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.7125)","(2.3, 2.48, 2.152727272727273)","(21.0, 50.0, 27.764705882352942)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:09.447859,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.7125)","(2.3, 2.48, 2.132857142857143)","(21.0, 50.0, 27.764705882352942)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:10.812959,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.7125)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:11.756077,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.7125)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:12.694967,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.0)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:13.586734,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.0)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:14.520235,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 8.9)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:15.409532,"(4.6, 9.4, 7.942857142857143)","(26.0, 100.0, 44.5)","(5.0, 12.0, 8.9)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:16.332809,"(4.6, 9.8, 7.836363636363637)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.7125)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:17.235012,"(4.6, 9.8, 7.533333333333334)","(26.0, 100.0, 44.5)","(5.0, 12.0, 9.0)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:18.132244,"(4.6, 9.8, 7.228571428571429)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.0)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:19.105808,"(4.6, 9.8, 7.228571428571429)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 10.523076923076923)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:20.012080,"(4.6, 9.8, 7.228571428571429)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 10.523076923076923)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:20.947866,"(4.6, 9.8, 7.228571428571429)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 10.523076923076923)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:21.861127,"(4.6, 9.8, 7.228571428571429)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 10.523076923076923)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:22.775456,"(4.6, 9.8, 7.228571428571429)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 10.523076923076923)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:23.735583,"(4.6, 9.8, 7.228571428571429)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 10.523076923076923)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:24.700635,"(4.6, 9.8, 7.228571428571429)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 10.725)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:25.689512,"(4.6, 9.8, 7.4)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 10.453846153846154)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:26.800526,"(4.6, 9.8, 7.4)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 8.7)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:27.772514,"(4.6, 9.8, 7.4)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 8.7)","(2.3, 2.48, 2.3995744680851065)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:28.728662,"(4.6, 9.8, 7.4)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 8.7)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:29.922608,"(4.6, 9.8, 7.4)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 8.7)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:30.921030,"(4.6, 9.8, 7.4)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 8.8)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:32.195656,"(4.6, 9.8, 7.4)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.5625)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:33.259011,"(4.6, 9.8, 7.4)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.5625)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:34.617169,"(4.6, 9.8, 7.4)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.5625)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:35.675211,"(4.6, 9.8, 7.4)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.5625)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:36.554560,"(4.6, 9.8, 7.4)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.5625)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:37.535376,"(4.6, 9.8, 7.4)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.5625)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:38.473522,"(4.6, 9.8, 7.905263157894737)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.5625)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:39.439882,"(4.6, 9.8, 7.905263157894737)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.5625)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:40.379669,"(4.6, 9.8, 7.5)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.5625)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:41.331363,"(4.6, 9.8, 7.5)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.5625)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:42.310014,"(4.6, 9.8, 7.5)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.5625)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:43.361422,"(4.6, 9.8, 6.672000000000001)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 10.607142857142858)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:44.390740,"(4.6, 9.8, 6.672000000000001)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.6)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:45.413139,"(4.6, 9.8, 6.672000000000001)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 8.850000000000001)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:46.563498,"(4.6, 9.8, 6.672000000000001)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 8.850000000000001)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:47.526439,"(4.6, 9.8, 6.672000000000001)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 8.850000000000001)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:48.510700,"(4.6, 9.8, 6.672000000000001)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 8.95)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:49.417309,"(4.6, 9.8, 6.672000000000001)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 8.95)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:50.491077,"(4.6, 9.8, 6.672000000000001)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.75)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:51.656319,"(4.6, 9.8, 6.672000000000001)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.75)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:52.642140,"(4.6, 9.8, 6.672000000000001)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.75)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:53.551635,"(4.6, 9.8, 6.672000000000001)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.75)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:54.461260,"(4.6, 9.8, 6.672000000000001)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.75)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:55.346143,"(4.6, 9.8, 6.672000000000001)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.75)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:39:56.292473,"(4.6, 9.8, 6.672000000000001)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.75)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.053125)"
09-01-2023 17:39:57.204221,"(4.6, 9.8, 6.672000000000001)","(26.0, 100.0, 48.470588235294116)","(5.0, 12.0, 9.75)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.7, 3.5)"
09-01-2023 17:39:58.152466,"(4.6, 9.8, 6.672000000000001)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 9.125)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.5, 3.5)"
09-01-2023 17:39:59.179144,"(4.6, 9.8, 6.672000000000001)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 9.125)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 29.529411764705884)","(2.8, 4.5, 3.5)"
09-01-2023 17:40:00.184646,"(4.6, 9.8, 7.346666666666667)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 9.125)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 35.5)","(2.8, 4.5, 3.0586206896551724)"
09-01-2023 17:40:01.309887,"(4.6, 9.8, 7.346666666666667)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 9.125)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 35.5)","(2.8, 4.7, 3.0586206896551724)"
09-01-2023 17:40:02.340933,"(4.6, 9.8, 7.346666666666667)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 9.125)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 35.5)","(2.8, 4.7, 3.0586206896551724)"
09-01-2023 17:40:03.272859,"(4.6, 9.8, 7.2444444444444445)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 9.125)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 35.5)","(2.8, 4.7, 3.0586206896551724)"
09-01-2023 17:40:04.220533,"(4.6, 9.0, 8.2)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 9.125)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 35.5)","(2.8, 4.7, 3.0515151515151517)"
09-01-2023 17:40:05.133057,"(4.6, 9.0, 8.428571428571429)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 9.2)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 35.5)","(2.8, 4.7, 3.533333333333333)"
09-01-2023 17:40:06.069975,"(4.6, 9.0, 8.428571428571429)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 9.275)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 35.5)","(2.8, 4.6, 3.533333333333333)"
09-01-2023 17:40:07.111881,"(4.6, 9.0, 8.428571428571429)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 8.36)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 36.81818181818181)","(2.8, 4.6, 3.2666666666666666)"
09-01-2023 17:40:08.132946,"(4.6, 9.0, 8.428571428571429)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 8.9)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 36.81818181818181)","(2.8, 4.6, 3.2666666666666666)"
09-01-2023 17:40:09.205185,"(4.6, 9.0, 8.428571428571429)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 8.9)","(2.3, 2.48, 2.267857142857143)","(21.0, 50.0, 36.81818181818181)","(2.8, 4.6, 3.2666666666666666)"
09-01-2023 17:40:10.236352,"(4.6, 9.0, 8.428571428571429)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 8.6)","(2.2, 2.48, 2.267857142857143)","(26.0, 50.0, 36.81818181818181)","(2.8, 4.6, 3.2666666666666666)"
09-01-2023 17:40:11.273139,"(4.6, 9.0, 8.428571428571429)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 8.6)","(2.2, 2.48, 2.267857142857143)","(26.0, 50.0, 36.81818181818181)","(2.8, 4.6, 3.2666666666666666)"
09-01-2023 17:40:12.243713,"(4.6, 9.8, 7.848484848484849)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 8.6)","(2.2, 2.48, 2.267857142857143)","(26.0, 50.0, 36.81818181818181)","(2.8, 4.6, 3.2666666666666666)"
09-01-2023 17:40:13.236317,"(4.6, 9.8, 7.848484848484849)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 7.9411764705882355)","(2.2, 2.48, 2.267857142857143)","(26.0, 50.0, 36.81818181818181)","(2.8, 4.6, 3.2666666666666666)"
09-01-2023 17:40:14.200440,"(4.6, 9.8, 7.848484848484849)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 7.9411764705882355)","(2.2, 2.48, 2.267857142857143)","(26.0, 50.0, 36.81818181818181)","(2.8, 4.6, 3.2666666666666666)"
09-01-2023 17:40:15.135813,"(4.6, 9.6, 8.16)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 7.9411764705882355)","(2.2, 2.48, 2.267857142857143)","(26.0, 50.0, 36.81818181818181)","(2.8, 4.6, 3.2666666666666666)"
09-01-2023 17:40:15.998884,"(4.6, 9.4, 7.933333333333334)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 7.9411764705882355)","(2.2, 2.48, 2.267857142857143)","(26.0, 50.0, 36.81818181818181)","(2.8, 4.6, 3.2666666666666666)"
09-01-2023 17:40:16.865323,"(4.6, 9.4, 8.422222222222222)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 8.142857142857142)","(2.2, 2.48, 2.267857142857143)","(26.0, 50.0, 36.81818181818181)","(2.8, 4.6, 3.2666666666666666)"
09-01-2023 17:40:17.807354,"(4.6, 9.4, 8.422222222222222)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 8.777777777777779)","(2.2, 2.48, 2.267857142857143)","(26.0, 50.0, 36.81818181818181)","(2.8, 4.6, 3.2666666666666666)"
09-01-2023 17:40:18.758676,"(4.6, 9.4, 8.422222222222222)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 8.777777777777779)","(2.2, 2.48, 2.267857142857143)","(26.0, 50.0, 36.81818181818181)","(2.8, 4.6, 3.2666666666666666)"
09-01-2023 17:40:19.723568,"(4.6, 9.4, 8.422222222222222)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 8.777777777777779)","(2.2, 2.48, 2.267857142857143)","(26.0, 50.0, 36.81818181818181)","(2.8, 4.6, 3.2666666666666666)"
09-01-2023 17:40:20.706279,"(4.6, 9.4, 8.422222222222222)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 8.777777777777779)","(2.2, 2.48, 2.267857142857143)","(26.0, 50.0, 36.81818181818181)","(2.8, 4.6, 3.2666666666666666)"
09-01-2023 17:40:21.734941,"(4.6, 9.4, 8.422222222222222)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 8.777777777777779)","(2.2, 2.48, 2.267857142857143)","(26.0, 50.0, 36.81818181818181)","(2.8, 4.6, 3.2666666666666666)"
09-01-2023 17:40:22.697216,"(4.6, 9.4, 8.422222222222222)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 8.777777777777779)","(2.2, 2.48, 2.267857142857143)","(26.0, 50.0, 36.81818181818181)","(2.9, 4.6, 3.2666666666666666)"
09-01-2023 17:40:23.603208,"(4.6, 9.4, 8.422222222222222)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 8.777777777777779)","(2.2, 2.48, 2.267857142857143)","(26.0, 50.0, 36.81818181818181)","(2.9, 4.6, 3.2666666666666666)"
09-01-2023 17:40:24.542855,"(4.6, 9.4, 8.422222222222222)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 8.777777777777779)","(2.2, 2.48, 2.267857142857143)","(26.0, 50.0, 39.54545454545455)","(2.9, 4.6, 3.2666666666666666)"
09-01-2023 17:40:25.557386,"(4.6, 9.0, 8.2)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 8.777777777777779)","(2.2, 2.48, 2.267857142857143)","(26.0, 55.0, 35.57142857142857)","(2.9, 4.6, 3.2666666666666666)"
09-01-2023 17:40:26.596915,"(4.6, 9.0, 8.2)","(26.0, 100.0, 48.470588235294116)","(5.0, 11.0, 9.461538461538462)","(2.2, 2.48, 2.267857142857143)","(26.0, 55.0, 35.57142857142857)","(2.9, 4.6, 3.2666666666666666)"
