,Chilli Cherry,Levis Beach,Jet Keen,Murrurundi Boy,Nitro Jax,Irinka Isla,Two Suns
08-12-2022 15:01:10.752049,"(6.0, 7.4, 6.036363636363637)","(15.0, 42.0, 31.0625)","(1.4, 1.66, 1.6457142857142857)","(10.0, 22.0, 17.5)","(8.5, 19.0, 14.403225806451612)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:11.953442,"(6.0, 7.4, 5.953571428571429)","(15.0, 42.0, 31.0625)","(1.4, 1.66, 1.662)","(10.0, 22.0, 17.5)","(8.5, 19.0, 14.403225806451612)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:13.027867,"(6.0, 7.2, 6.0625)","(15.0, 42.0, 31.0625)","(1.4, 1.68, 1.676)","(10.0, 22.0, 17.5)","(8.5, 19.0, 14.403225806451612)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:13.964012,"(6.0, 7.2, 5.9565217391304355)","(15.0, 42.0, 31.0625)","(1.4, 1.7, 1.676)","(10.0, 22.0, 17.5)","(8.5, 19.0, 14.403225806451612)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:14.902394,"(6.0, 7.2, 5.9565217391304355)","(15.0, 42.0, 31.0625)","(1.4, 1.7, 1.676)","(10.0, 22.0, 17.5)","(8.5, 19.0, 14.403225806451612)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:15.938166,"(6.0, 7.0, 6.0)","(15.0, 42.0, 31.0625)","(1.4, 1.7, 1.6737499999999998)","(10.0, 22.0, 17.5)","(8.5, 19.0, 12.666666666666666)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:17.043723,"(6.0, 7.0, 6.0)","(15.0, 42.0, 31.0625)","(1.4, 1.7, 1.7133333333333334)","(10.0, 22.0, 14.5625)","(8.5, 19.0, 12.636363636363637)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:18.069662,"(6.0, 7.0, 6.0)","(15.0, 42.0, 22.4)","(1.4, 1.78, 1.7133333333333334)","(10.0, 22.0, 14.35)","(8.5, 19.0, 12.56)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:18.992152,"(6.0, 7.0, 5.944)","(15.0, 40.0, 26.875)","(1.4, 1.77, 1.7266666666666666)","(10.0, 22.0, 14.35)","(8.5, 19.0, 12.56)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:19.914647,"(6.0, 7.0, 5.973333333333334)","(15.0, 38.0, 34.58333333333333)","(1.4, 1.77, 1.677142857142857)","(10.0, 22.0, 14.30952380952381)","(8.5, 18.0, 15.0)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:20.919521,"(6.0, 6.8, 5.981818181818182)","(15.0, 38.0, 34.58333333333333)","(1.4, 1.77, 1.71)","(10.0, 22.0, 14.30952380952381)","(8.5, 18.0, 12.521739130434783)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:22.279213,"(6.0, 6.8, 5.981818181818182)","(15.0, 38.0, 25.384615384615383)","(1.4, 1.77, 1.71)","(10.0, 22.0, 14.35)","(8.5, 18.0, 12.521739130434783)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:23.298299,"(6.0, 6.8, 5.981818181818182)","(15.0, 38.0, 25.384615384615383)","(1.4, 1.77, 1.71)","(10.0, 22.0, 14.35)","(8.5, 18.0, 12.631578947368421)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:24.345339,"(6.0, 6.8, 5.945)","(15.0, 38.0, 25.384615384615383)","(1.4, 1.77, 1.68875)","(10.0, 22.0, 14.35)","(8.5, 18.0, 12.631578947368421)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:25.430420,"(6.0, 6.8, 5.99)","(15.0, 38.0, 25.384615384615383)","(1.4, 1.77, 1.68875)","(10.0, 22.0, 14.5625)","(8.5, 18.0, 12.631578947368421)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:26.502298,"(6.0, 6.8, 5.99)","(15.0, 38.0, 25.384615384615383)","(1.4, 1.77, 1.68875)","(10.0, 22.0, 14.5625)","(8.5, 18.0, 12.631578947368421)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:27.557975,"(6.0, 6.8, 5.99)","(15.0, 38.0, 25.384615384615383)","(1.4, 1.77, 1.71)","(10.0, 22.0, 14.35)","(8.5, 18.0, 12.631578947368421)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:28.712294,"(6.0, 6.8, 5.99)","(15.0, 38.0, 25.384615384615383)","(1.4, 1.77, 1.71)","(10.0, 22.0, 14.35)","(8.5, 18.0, 12.631578947368421)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:29.859495,"(6.0, 6.8, 5.99)","(15.0, 38.0, 25.384615384615383)","(1.4, 1.77, 1.71)","(10.0, 22.0, 15.642857142857142)","(8.5, 18.0, 12.521739130434783)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:30.766526,"(6.0, 6.8, 5.99)","(15.0, 38.0, 25.384615384615383)","(1.4, 1.77, 1.71)","(10.0, 21.0, 15.642857142857142)","(8.5, 18.0, 12.521739130434783)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:31.694757,"(6.0, 6.8, 5.99)","(15.0, 38.0, 25.384615384615383)","(1.4, 1.77, 1.68875)","(10.0, 20.0, 14.5)","(8.5, 18.0, 12.631578947368421)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:32.715200,"(6.0, 6.8, 5.99)","(15.0, 38.0, 25.384615384615383)","(1.4, 1.77, 1.68875)","(10.0, 20.0, 16.791666666666668)","(8.5, 18.0, 14.189655172413794)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:33.722216,"(6.0, 6.8, 5.99)","(15.0, 38.0, 23.09090909090909)","(1.4, 1.77, 1.71)","(10.0, 20.0, 16.791666666666668)","(8.5, 18.0, 14.189655172413794)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:34.749607,"(6.0, 6.8, 5.99)","(15.0, 38.0, 23.09090909090909)","(1.4, 1.77, 1.7166666666666666)","(10.0, 20.0, 16.791666666666668)","(8.5, 18.0, 14.189655172413794)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:35.670442,"(6.0, 6.8, 5.99)","(15.0, 38.0, 23.09090909090909)","(1.4, 1.77, 1.7166666666666666)","(10.0, 20.0, 16.791666666666668)","(8.5, 18.0, 14.189655172413794)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:36.614984,"(6.0, 6.8, 5.99)","(15.0, 38.0, 23.09090909090909)","(1.4, 1.77, 1.666)","(10.0, 20.0, 16.791666666666668)","(8.5, 18.0, 14.189655172413794)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:37.607790,"(6.0, 6.8, 5.99)","(15.0, 38.0, 23.09090909090909)","(1.4, 1.77, 1.666)","(10.0, 20.0, 16.791666666666668)","(8.5, 17.5, 15.735294117647058)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:38.616517,"(6.0, 6.8, 5.99)","(15.0, 38.0, 23.09090909090909)","(1.4, 1.77, 1.7166666666666666)","(10.0, 20.0, 16.791666666666668)","(8.5, 17.0, 16.576923076923077)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:39.694795,"(6.0, 6.8, 5.99)","(15.0, 38.0, 23.09090909090909)","(1.4, 1.77, 1.7166666666666666)","(10.0, 20.0, 16.791666666666668)","(8.5, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:40.640804,"(6.0, 6.8, 5.99)","(15.0, 38.0, 23.09090909090909)","(1.4, 1.77, 1.7166666666666666)","(10.0, 20.0, 16.791666666666668)","(8.5, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:41.648546,"(6.0, 6.8, 5.99)","(16.0, 38.0, 23.09090909090909)","(1.4, 1.77, 1.7166666666666666)","(10.0, 20.0, 16.791666666666668)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:42.948044,"(6.0, 6.8, 6.0)","(16.0, 38.0, 23.09090909090909)","(1.4, 1.65, 1.6268085106382977)","(10.0, 20.0, 16.791666666666668)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:44.043328,"(6.0, 6.8, 6.0)","(16.0, 38.0, 23.09090909090909)","(1.4, 1.63, 1.6270588235294117)","(10.0, 20.0, 16.791666666666668)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:45.121366,"(6.0, 6.8, 6.0)","(16.0, 38.0, 23.09090909090909)","(1.4, 1.63, 1.6270588235294117)","(10.0, 20.0, 16.791666666666668)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:46.284457,"(6.0, 6.8, 6.0)","(16.0, 38.0, 23.09090909090909)","(1.4, 1.63, 1.6270588235294117)","(10.0, 20.0, 14.5)","(9.0, 17.5, 12.578947368421053)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:47.325004,"(6.0, 6.8, 6.0)","(16.0, 38.0, 24.82142857142857)","(1.4, 1.63, 1.6270588235294117)","(10.0, 20.0, 14.5)","(9.0, 17.5, 12.55)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.81818181818182)"
08-12-2022 15:01:48.309647,"(6.0, 6.8, 6.0)","(16.0, 38.0, 24.82142857142857)","(1.4, 1.63, 1.62)","(10.0, 20.0, 14.428571428571429)","(9.0, 17.5, 12.55)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.5)"
08-12-2022 15:01:49.452536,"(6.0, 6.8, 6.0)","(16.0, 34.0, 26.25)","(1.4, 1.63, 1.6255882352941176)","(10.0, 20.0, 14.428571428571429)","(9.0, 17.5, 12.55)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.5)"
08-12-2022 15:01:50.613819,"(6.0, 6.8, 6.0)","(16.0, 34.0, 26.25)","(1.4, 1.63, 1.6255882352941176)","(10.0, 20.0, 14.428571428571429)","(9.0, 17.5, 14.5)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.5)"
08-12-2022 15:01:51.640904,"(6.0, 6.8, 6.0)","(16.0, 34.0, 26.25)","(1.4, 1.63, 1.6259459459459458)","(10.0, 20.0, 14.428571428571429)","(9.0, 17.0, 12.55)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.5)"
08-12-2022 15:01:52.552855,"(6.0, 6.8, 6.0)","(16.0, 34.0, 24.136363636363637)","(1.4, 1.63, 1.6259459459459458)","(10.0, 20.0, 17.23076923076923)","(9.0, 17.5, 12.55)","(26.0, 120.0, 51.75)","(10.0, 27.0, 23.5)"
08-12-2022 15:01:53.486470,"(6.0, 6.8, 6.0)","(16.0, 34.0, 24.136363636363637)","(1.4, 1.63, 1.62)","(10.0, 20.0, 17.5)","(9.0, 17.5, 12.55)","(26.0, 120.0, 51.75)","(10.0, 27.0, 24.2)"
08-12-2022 15:01:54.535953,"(6.0, 6.8, 6.0)","(16.0, 34.0, 24.136363636363637)","(1.4, 1.63, 1.6223076923076922)","(10.0, 20.0, 17.93103448275862)","(9.0, 17.5, 12.55)","(26.0, 120.0, 51.75)","(10.0, 27.0, 24.2)"
08-12-2022 15:01:55.620013,"(6.0, 6.8, 6.0)","(16.0, 34.0, 24.136363636363637)","(1.4, 1.63, 1.6223076923076922)","(10.0, 20.0, 17.93103448275862)","(9.0, 17.5, 12.55)","(26.0, 120.0, 51.75)","(10.0, 27.0, 24.2)"
08-12-2022 15:01:56.716941,"(6.0, 6.8, 6.0)","(16.0, 34.0, 24.136363636363637)","(1.4, 1.63, 1.6175)","(10.0, 20.0, 17.93103448275862)","(9.0, 17.5, 12.55)","(26.0, 120.0, 51.75)","(10.0, 27.0, 24.2)"
08-12-2022 15:01:57.909389,"(6.0, 6.8, 6.0)","(16.0, 34.0, 24.136363636363637)","(1.4, 1.63, 1.625)","(10.0, 20.0, 17.93103448275862)","(9.0, 17.5, 12.55)","(26.0, 120.0, 51.75)","(10.0, 27.0, 24.2)"
08-12-2022 15:01:58.856350,"(6.0, 6.8, 6.0)","(16.0, 34.0, 24.136363636363637)","(1.4, 1.63, 1.625)","(10.0, 20.0, 17.93103448275862)","(9.0, 17.5, 12.55)","(26.0, 120.0, 51.75)","(10.0, 27.0, 24.2)"
08-12-2022 15:01:59.852248,"(6.0, 6.8, 6.0)","(16.0, 34.0, 24.136363636363637)","(1.4, 1.63, 1.625)","(10.0, 20.0, 17.93103448275862)","(9.0, 17.5, 12.55)","(26.0, 120.0, 51.75)","(10.0, 27.0, 24.2)"
08-12-2022 15:02:00.923822,"(6.0, 6.8, 6.0)","(16.0, 34.0, 24.136363636363637)","(1.4, 1.63, 1.6255882352941176)","(10.0, 20.0, 17.93103448275862)","(9.0, 17.5, 12.55)","(26.0, 120.0, 51.75)","(10.0, 27.0, 24.2)"
08-12-2022 15:02:02.022293,"(6.0, 6.8, 6.0)","(16.0, 34.0, 24.136363636363637)","(1.4, 1.63, 1.6259459459459458)","(10.0, 20.0, 18.07142857142857)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 27.0, 24.2)"
08-12-2022 15:02:03.112315,"(6.0, 6.8, 6.0)","(16.0, 34.0, 24.136363636363637)","(1.4, 1.63, 1.6259459459459458)","(10.0, 20.0, 18.07142857142857)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 27.0, 24.2)"
08-12-2022 15:02:04.195691,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.63, 1.62)","(10.0, 20.0, 18.07142857142857)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 27.0, 24.2)"
08-12-2022 15:02:05.153472,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.63, 1.6223076923076922)","(10.0, 20.0, 18.07142857142857)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 27.0, 24.2)"
08-12-2022 15:02:06.136186,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.63, 1.62)","(10.0, 20.0, 18.07142857142857)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 27.0, 24.2)"
08-12-2022 15:02:07.145344,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.63, 1.6175)","(10.0, 20.0, 18.07142857142857)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 27.0, 25.727272727272727)"
08-12-2022 15:02:08.144268,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.63, 1.6175)","(10.0, 20.0, 18.07142857142857)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 27.0, 24.0)"
08-12-2022 15:02:09.123652,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.63, 1.6175)","(10.0, 20.0, 18.07142857142857)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 27.0, 24.0)"
08-12-2022 15:02:10.108663,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.63, 1.6175)","(10.0, 20.0, 18.07142857142857)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 27.0, 26.53846153846154)"
08-12-2022 15:02:11.147233,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.63, 1.6175)","(10.0, 20.0, 18.07142857142857)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 27.0, 26.142857142857142)"
08-12-2022 15:02:12.271362,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.61, 1.608888888888889)","(10.0, 20.0, 18.07142857142857)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 27.0, 24.0)"
08-12-2022 15:02:13.382741,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.61, 1.6061538461538463)","(10.0, 20.0, 18.07142857142857)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:14.409134,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.63, 1.6175)","(10.0, 20.0, 18.07142857142857)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:15.418832,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.63, 1.6175)","(10.0, 20.0, 18.07142857142857)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:16.433013,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.63, 1.6175)","(10.0, 20.0, 18.07142857142857)","(9.0, 17.5, 13.982758620689655)","(26.0, 120.0, 51.75)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:17.426757,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.666666666666668)","(1.4, 1.63, 1.6175)","(10.0, 20.0, 15.416666666666666)","(9.0, 17.5, 12.55)","(26.0, 120.0, 51.75)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:18.519303,"(6.0, 6.8, 6.0)","(16.0, 34.0, 22.0)","(1.4, 1.63, 1.6184615384615384)","(10.0, 20.0, 15.416666666666666)","(9.0, 17.5, 12.523809523809524)","(26.0, 120.0, 51.75)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:19.681207,"(6.0, 6.8, 6.0)","(16.0, 34.0, 22.0)","(1.4, 1.63, 1.62)","(10.0, 20.0, 15.416666666666666)","(9.0, 17.5, 12.523809523809524)","(26.0, 120.0, 51.75)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:20.802729,"(6.0, 6.8, 6.0)","(16.0, 34.0, 22.0)","(1.4, 1.63, 1.62)","(10.0, 20.0, 15.416666666666666)","(9.0, 17.5, 12.523809523809524)","(26.0, 120.0, 51.75)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:22.087443,"(6.0, 6.8, 6.0)","(16.0, 34.0, 22.0)","(1.4, 1.63, 1.62)","(10.0, 20.0, 15.416666666666666)","(9.0, 17.5, 12.523809523809524)","(26.0, 120.0, 51.75)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:23.128631,"(6.0, 6.8, 6.0)","(16.0, 34.0, 22.0)","(1.4, 1.63, 1.62)","(10.0, 20.0, 15.416666666666666)","(9.0, 17.5, 12.523809523809524)","(26.0, 120.0, 51.75)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:24.171750,"(6.0, 6.8, 6.0)","(16.0, 34.0, 22.0)","(1.4, 1.63, 1.6184615384615384)","(10.0, 20.0, 15.416666666666666)","(9.0, 17.5, 12.523809523809524)","(26.0, 120.0, 51.75)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:25.308575,"(6.0, 6.8, 6.0)","(16.0, 34.0, 22.0)","(1.4, 1.63, 1.62)","(10.0, 20.0, 15.416666666666666)","(9.0, 17.5, 12.523809523809524)","(26.0, 120.0, 51.75)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:26.356452,"(6.0, 6.8, 6.0)","(16.0, 34.0, 22.0)","(1.4, 1.63, 1.62)","(10.0, 20.0, 15.416666666666666)","(9.0, 17.5, 12.523809523809524)","(26.0, 120.0, 51.75)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:27.380631,"(6.0, 6.8, 6.0)","(16.0, 34.0, 22.0)","(1.4, 1.63, 1.62)","(10.0, 20.0, 15.416666666666666)","(9.0, 17.5, 12.523809523809524)","(26.0, 120.0, 51.75)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:28.363219,"(6.0, 6.8, 6.0)","(16.0, 34.0, 22.0)","(1.4, 1.63, 1.6184615384615384)","(10.0, 20.0, 15.416666666666666)","(9.0, 17.5, 12.523809523809524)","(26.0, 120.0, 51.75)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:29.327515,"(6.0, 6.8, 6.0)","(16.0, 34.0, 22.0)","(1.4, 1.63, 1.6184615384615384)","(10.0, 20.0, 15.416666666666666)","(9.0, 17.5, 12.523809523809524)","(26.0, 120.0, 51.75)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:30.407213,"(6.0, 6.8, 6.0)","(16.0, 34.0, 22.0)","(1.4, 1.63, 1.6184615384615384)","(10.0, 20.0, 15.416666666666666)","(9.0, 17.5, 12.523809523809524)","(26.0, 120.0, 51.75)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:31.442465,"(6.0, 6.8, 6.0)","(16.0, 34.0, 22.0)","(1.4, 1.63, 1.6184615384615384)","(10.0, 20.0, 15.5)","(9.0, 17.5, 13.9)","(26.0, 120.0, 105.0)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:32.477033,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.63, 1.62)","(10.0, 20.0, 18.07142857142857)","(9.0, 17.5, 13.9)","(26.0, 120.0, 105.78947368421052)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:33.506251,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.63, 1.62)","(10.0, 20.0, 18.07142857142857)","(9.0, 17.5, 13.9)","(26.0, 120.0, 105.78947368421052)","(10.0, 25.0, 24.0)"
08-12-2022 15:02:34.551161,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.77, 1.75375)","(10.0, 19.5, 19.225)","(9.0, 17.5, 13.9)","(26.0, 110.0, 46.0)","(10.0, 25.0, 23.18181818181818)"
08-12-2022 15:02:35.681372,"(6.0, 6.8, 5.969230769230769)","(16.0, 34.0, 20.875)","(1.4, 1.76, 1.7448484848484849)","(10.0, 19.5, 19.225)","(9.0, 17.5, 13.9)","(26.0, 110.0, 55.33333333333333)","(10.0, 25.0, 23.18181818181818)"
08-12-2022 15:02:36.740743,"(6.0, 6.8, 5.969230769230769)","(16.0, 34.0, 20.875)","(1.4, 1.76, 1.7448484848484849)","(10.0, 19.5, 19.225)","(9.0, 17.5, 13.9)","(26.0, 110.0, 55.33333333333333)","(10.0, 25.0, 23.18181818181818)"
08-12-2022 15:02:37.804920,"(6.0, 6.8, 5.969230769230769)","(16.0, 34.0, 20.875)","(1.4, 1.76, 1.7149999999999999)","(10.0, 19.5, 19.225)","(9.0, 17.5, 13.9)","(26.0, 110.0, 55.33333333333333)","(10.0, 25.0, 23.18181818181818)"
08-12-2022 15:02:38.830729,"(6.0, 6.8, 5.969230769230769)","(16.0, 34.0, 20.875)","(1.4, 1.76, 1.7418181818181817)","(10.0, 19.5, 19.225)","(9.0, 17.5, 13.9)","(26.0, 110.0, 55.33333333333333)","(10.0, 25.0, 23.18181818181818)"
08-12-2022 15:02:39.878606,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.76, 1.7558620689655173)","(10.0, 19.5, 19.225)","(9.0, 17.5, 13.9)","(26.0, 110.0, 55.33333333333333)","(10.0, 25.0, 23.18181818181818)"
08-12-2022 15:02:40.883810,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.7, 1.6979310344827585)","(10.0, 19.5, 19.225)","(9.0, 17.5, 13.9)","(26.0, 110.0, 55.33333333333333)","(10.0, 25.0, 23.18181818181818)"
08-12-2022 15:02:41.927953,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.7, 1.6979310344827585)","(10.0, 19.5, 19.225)","(9.0, 17.5, 13.9)","(26.0, 110.0, 55.33333333333333)","(10.0, 25.0, 24.75)"
08-12-2022 15:02:42.965870,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.69, 1.6533898305084744)","(10.0, 19.5, 19.225)","(9.0, 17.5, 13.9)","(26.0, 110.0, 55.33333333333333)","(10.0, 26.0, 24.333333333333332)"
08-12-2022 15:02:44.037763,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.69, 1.6533898305084744)","(10.0, 19.5, 19.225)","(9.0, 17.5, 13.9)","(26.0, 110.0, 55.33333333333333)","(10.0, 26.0, 23.941176470588236)"
08-12-2022 15:02:45.045724,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.69, 1.6533898305084744)","(10.0, 19.5, 19.225)","(9.0, 17.5, 13.9)","(26.0, 110.0, 55.33333333333333)","(10.0, 26.0, 23.307692307692307)"
08-12-2022 15:02:45.964456,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.69, 1.6533898305084744)","(10.0, 19.5, 19.225)","(9.0, 17.5, 13.9)","(26.0, 110.0, 55.33333333333333)","(10.0, 26.0, 23.307692307692307)"
08-12-2022 15:02:46.995878,"(6.0, 6.8, 6.0)","(16.0, 34.0, 20.875)","(1.4, 1.69, 1.6866179540709811)","(10.0, 19.5, 19.225)","(9.0, 17.5, 13.9)","(26.0, 110.0, 48.5)","(10.0, 26.0, 23.307692307692307)"
08-12-2022 15:02:48.065025,"(6.0, 6.8, 6.0)","(16.0, 34.0, 22.0)","(1.4, 1.7, 1.6624999999999999)","(10.0, 19.5, 17.0)","(9.0, 17.5, 12.523809523809524)","(26.0, 110.0, 48.5)","(10.0, 26.0, 23.941176470588236)"
08-12-2022 15:02:49.159961,"(6.0, 6.8, 6.0)","(16.0, 34.0, 22.0)","(1.4, 1.7, 1.67)","(10.0, 19.5, 17.0)","(9.0, 17.5, 12.523809523809524)","(26.0, 110.0, 48.5)","(10.0, 26.0, 23.307692307692307)"
08-12-2022 15:02:50.274834,"(6.0, 6.8, 6.0)","(16.0, 34.0, 22.0)","(1.4, 1.7, 1.67)","(10.0, 19.5, 15.26923076923077)","(9.0, 17.5, 12.523809523809524)","(26.0, 110.0, 48.5)","(10.0, 26.0, 23.307692307692307)"
08-12-2022 15:02:51.300364,"(6.0, 6.8, 6.0)","(16.0, 34.0, 29.384615384615383)","(1.4, 1.7, 1.67)","(10.0, 19.5, 15.26923076923077)","(9.0, 17.5, 12.523809523809524)","(26.0, 110.0, 48.5)","(10.0, 26.0, 23.307692307692307)"
