,Nimble Fantasy,Brian Basilisa,Van Diemen,Tamarind Twist,Deep Purple,Douglas Dash,Moraine Charli
07-01-2023 17:12:21.209681,"(10.0, 21.0, 15.4)","(26.0, 240.0, 109.53846153846153)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.18, 2.0250000000000004)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:22.220885,"(10.0, 21.0, 15.4)","(26.0, 240.0, 109.53846153846153)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.18, 2.0250000000000004)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:23.319053,"(10.0, 21.0, 15.4)","(26.0, 240.0, 109.53846153846153)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.18, 2.0250000000000004)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:24.430633,"(10.0, 21.0, 15.4)","(26.0, 240.0, 109.53846153846153)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.18, 2.0250000000000004)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:25.450526,"(10.0, 21.0, 15.4)","(26.0, 240.0, 109.53846153846153)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.18, 2.0250000000000004)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:26.484422,"(10.0, 21.0, 15.4)","(26.0, 240.0, 109.53846153846153)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.18, 2.0250000000000004)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:27.493639,"(10.0, 21.0, 15.4)","(26.0, 240.0, 109.53846153846153)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.18, 2.0250000000000004)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:28.621646,"(10.0, 21.0, 15.4)","(26.0, 240.0, 109.53846153846153)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.18, 1.9320000000000002)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:29.688985,"(10.0, 21.0, 15.4)","(26.0, 240.0, 109.53846153846153)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.18, 1.635)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:30.668632,"(10.0, 21.0, 15.4)","(26.0, 240.0, 109.53846153846153)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.16, 1.995)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:31.699877,"(10.0, 21.0, 15.4)","(26.0, 240.0, 109.53846153846153)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.14, 1.995)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:32.739442,"(10.0, 21.0, 15.4)","(26.0, 240.0, 71.2)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.14, 1.995)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:33.784526,"(10.0, 21.0, 15.4)","(26.0, 240.0, 71.2)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.14, 1.995)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:34.869920,"(10.0, 21.0, 15.4)","(26.0, 240.0, 71.2)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.14, 1.995)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:35.997581,"(10.0, 21.0, 15.4)","(26.0, 240.0, 71.2)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:37.041651,"(10.0, 21.0, 15.4)","(26.0, 240.0, 71.2)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:38.142248,"(10.0, 21.0, 15.4)","(26.0, 240.0, 71.2)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:39.143521,"(10.0, 21.0, 15.4)","(26.0, 240.0, 71.2)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:40.184469,"(10.0, 21.0, 15.4)","(26.0, 240.0, 71.2)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:41.367159,"(10.0, 21.0, 15.4)","(26.0, 240.0, 71.2)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:42.513383,"(10.0, 21.0, 15.4)","(26.0, 240.0, 71.2)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:43.594985,"(10.0, 21.0, 15.4)","(26.0, 240.0, 71.2)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:44.604053,"(10.0, 21.0, 15.4)","(26.0, 240.0, 71.2)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:45.698288,"(10.0, 21.0, 15.4)","(26.0, 240.0, 71.2)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:46.794639,"(10.0, 21.0, 15.4)","(26.0, 240.0, 71.2)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:47.829229,"(10.0, 21.0, 15.4)","(26.0, 240.0, 71.2)","(11.0, 23.0, 20.0)","(21.0, 75.0, 35.0)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:12:48.842630,"(10.0, 21.0, 15.4)","(26.0, 240.0, 89.28571428571428)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 79.5)"
07-01-2023 17:12:49.866981,"(10.0, 21.0, 15.4)","(26.0, 240.0, 89.28571428571428)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 79.5)"
07-01-2023 17:12:50.941512,"(10.0, 21.0, 15.4)","(26.0, 240.0, 89.28571428571428)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 79.5)"
07-01-2023 17:12:51.967055,"(10.0, 21.0, 15.4)","(26.0, 240.0, 89.28571428571428)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 79.5)"
07-01-2023 17:12:52.939962,"(10.0, 21.0, 15.4)","(26.0, 240.0, 89.28571428571428)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 79.5)"
07-01-2023 17:12:54.132591,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 89.28571428571428)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:12:55.321192,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 89.28571428571428)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:12:56.349131,"(10.0, 21.0, 14.125)","(26.0, 240.0, 89.28571428571428)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:12:57.280934,"(10.0, 21.0, 14.125)","(26.0, 240.0, 89.28571428571428)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.96)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:12:58.346296,"(10.0, 21.0, 14.125)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.96)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:12:59.501789,"(10.0, 21.0, 13.875)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.96)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:00.554780,"(10.0, 21.0, 13.875)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.96)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:01.498166,"(10.0, 21.0, 13.875)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 4.0225)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:02.523006,"(10.0, 21.0, 14.125)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.85)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:03.634214,"(10.0, 21.0, 14.125)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.85)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:04.695887,"(10.0, 21.0, 14.125)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:05.697459,"(10.0, 21.0, 13.875)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:06.762298,"(10.0, 21.0, 13.875)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.9942857142857147)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:07.800257,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.9942857142857147)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:08.885028,"(10.0, 21.0, 14.125)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.9971428571428573)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:09.832881,"(10.0, 21.0, 14.125)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.9971428571428573)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:10.829886,"(10.0, 21.0, 14.125)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.845)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:11.876579,"(10.0, 21.0, 13.875)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.845)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:12.943056,"(10.0, 21.0, 13.875)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.965)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:13.924767,"(10.0, 21.0, 14.125)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.8840000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:15.008874,"(10.0, 21.0, 14.125)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.8840000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:16.134734,"(10.0, 21.0, 14.125)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 40.625)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.8840000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:17.218726,"(10.0, 21.0, 13.875)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 20.0)","(21.0, 75.0, 44.44444444444444)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.8840000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:18.287768,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 44.44444444444444)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.8840000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:19.409627,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.8840000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:20.522593,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.8840000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:21.616671,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.8840000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:22.647718,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.8840000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:23.607918,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.8840000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:24.749670,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.8840000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:25.859497,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.8840000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:26.921851,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.8840000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:27.870141,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.1, 1.8840000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:28.901823,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.08, 1.6800000000000002)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:29.944826,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.06, 1.62)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:30.957628,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:31.988716,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:33.048647,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:33.984711,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:34.999669,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:36.106717,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:37.221387,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.912)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:38.158109,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.84)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:39.120507,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.845)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:40.279551,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:41.366346,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:42.341581,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:43.355344,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.9971428571428573)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:44.468731,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.9971428571428573)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:45.577560,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.9971428571428573)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:46.510636,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.845)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:47.457459,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:48.564373,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.92)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:49.670195,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.855)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:50.693234,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.855)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:51.724667,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:52.700090,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 52.08333333333333)","(2.8, 4.2, 3.48)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:53.754596,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 50.45454545454545)","(2.8, 4.2, 3.9942857142857147)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:54.741479,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 50.45454545454545)","(2.8, 4.2, 3.845)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:55.793356,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 50.45454545454545)","(2.8, 4.2, 3.845)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:56.938149,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 41.875)","(2.8, 4.2, 3.845)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:57.984582,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 41.875)","(2.8, 4.2, 3.48)","(1.6, 2.0, 1.8900000000000001)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:58.919101,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 41.875)","(2.8, 4.2, 3.48)","(1.6, 2.0, 1.6542857142857144)","(31.0, 130.0, 65.0)"
07-01-2023 17:13:59.999791,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 41.875)","(2.8, 4.2, 3.845)","(1.6, 2.0, 1.806)","(31.0, 130.0, 65.0)"
07-01-2023 17:14:01.120219,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 41.875)","(2.8, 4.2, 3.845)","(1.6, 1.99, 1.806)","(31.0, 130.0, 65.0)"
07-01-2023 17:14:02.189938,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 41.875)","(2.8, 4.2, 3.845)","(1.6, 1.99, 1.806)","(31.0, 130.0, 65.0)"
07-01-2023 17:14:03.243990,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 41.875)","(2.8, 4.2, 3.48)","(1.6, 1.99, 1.9475757575757575)","(31.0, 130.0, 65.0)"
07-01-2023 17:14:04.193042,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 41.875)","(2.8, 4.2, 3.48)","(1.6, 1.96, 1.9475757575757575)","(31.0, 130.0, 65.0)"
07-01-2023 17:14:05.245786,"(10.0, 21.0, 12.25)","(26.0, 240.0, 86.42857142857143)","(11.0, 23.0, 17.25)","(21.0, 75.0, 41.875)","(2.8, 4.2, 3.48)","(1.6, 1.96, 1.9475757575757575)","(31.0, 130.0, 65.0)"
