,Selynya Obi,Elenor Bale,Guster Bale,Daksha Bale,Smiling Olive,Arctic Bear,Myola Sunrise
07-01-2023 20:21:30.798675,"(1.4, 1.61, 1.5823076923076924)","(9.0, 15.0, 13.36734693877551)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.28787878787879)","(5.5, 6.8, 6.549019607843137)","(19.0, 28.0, 23.208333333333332)","(13.0, 30.0, 29.166666666666668)"
07-01-2023 20:21:31.784302,"(1.4, 1.61, 1.5823076923076924)","(9.0, 15.0, 13.27027027027027)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.28787878787879)","(5.5, 6.8, 6.549019607843137)","(19.0, 28.0, 23.208333333333332)","(13.0, 30.0, 29.166666666666668)"
07-01-2023 20:21:32.882203,"(1.4, 1.61, 1.5945161290322583)","(9.0, 15.0, 13.545454545454545)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.59090909090909)","(5.5, 6.8, 6.549019607843137)","(19.0, 28.0, 23.208333333333332)","(13.0, 30.0, 29.047619047619047)"
07-01-2023 20:21:33.840490,"(1.4, 1.61, 1.5945161290322583)","(9.0, 15.0, 13.545454545454545)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.59090909090909)","(5.5, 6.8, 6.549019607843137)","(19.0, 28.0, 23.208333333333332)","(13.0, 30.0, 29.047619047619047)"
07-01-2023 20:21:34.847610,"(1.4, 1.61, 1.5945161290322583)","(9.0, 15.0, 13.545454545454545)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.61764705882353)","(5.5, 6.8, 6.549019607843137)","(19.0, 28.0, 23.208333333333332)","(13.0, 30.0, 29.047619047619047)"
07-01-2023 20:21:35.894392,"(1.4, 1.61, 1.6036170212765959)","(9.0, 15.0, 13.76923076923077)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.61764705882353)","(5.5, 6.8, 6.549019607843137)","(19.0, 28.0, 23.208333333333332)","(13.0, 30.0, 29.047619047619047)"
07-01-2023 20:21:36.923651,"(1.4, 1.6, 1.5980722891566266)","(9.0, 15.0, 13.76923076923077)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.61764705882353)","(5.5, 6.8, 6.663157894736842)","(19.0, 28.0, 23.208333333333332)","(13.0, 30.0, 29.047619047619047)"
07-01-2023 20:21:37.949502,"(1.4, 1.61, 1.6054022988505747)","(9.0, 15.0, 13.76923076923077)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.61764705882353)","(5.5, 6.8, 6.663157894736842)","(19.0, 28.0, 23.208333333333332)","(13.0, 30.0, 29.047619047619047)"
07-01-2023 20:21:38.953939,"(1.4, 1.61, 1.6029347826086957)","(9.0, 15.0, 13.638297872340425)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.61764705882353)","(5.5, 6.8, 6.663157894736842)","(19.0, 28.0, 23.208333333333332)","(13.0, 30.0, 29.047619047619047)"
07-01-2023 20:21:40.016010,"(1.4, 1.61, 1.5873913043478263)","(9.0, 15.0, 13.638297872340425)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.61764705882353)","(5.5, 6.8, 6.733333333333333)","(19.0, 28.0, 23.208333333333332)","(13.0, 30.0, 29.047619047619047)"
07-01-2023 20:21:41.040863,"(1.4, 1.61, 1.5883333333333334)","(9.0, 15.0, 13.638297872340425)","(26.0, 44.0, 40.270270270270274)","(11.0, 18.5, 17.61764705882353)","(5.5, 6.8, 7.095238095238095)","(19.0, 28.0, 23.22222222222222)","(13.0, 30.0, 28.823529411764707)"
07-01-2023 20:21:42.065415,"(1.4, 1.61, 1.5753333333333335)","(9.0, 15.0, 13.638297872340425)","(26.0, 44.0, 40.270270270270274)","(11.0, 18.5, 17.61764705882353)","(5.5, 7.4, 7.147368421052632)","(19.0, 28.0, 23.22222222222222)","(13.0, 30.0, 29.0625)"
07-01-2023 20:21:43.144708,"(1.4, 1.59, 1.58)","(9.0, 15.0, 13.638297872340425)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.61764705882353)","(5.5, 7.4, 6.961290322580645)","(19.0, 28.0, 23.22222222222222)","(13.0, 30.0, 29.53846153846154)"
07-01-2023 20:21:44.128310,"(1.4, 1.57, 1.558888888888889)","(9.0, 15.0, 13.638297872340425)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.61764705882353)","(5.5, 7.4, 6.961290322580645)","(19.0, 28.0, 23.22222222222222)","(13.0, 30.0, 29.53846153846154)"
07-01-2023 20:21:45.167168,"(1.4, 1.57, 1.5557142857142858)","(9.0, 15.0, 13.638297872340425)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.61764705882353)","(5.5, 7.4, 6.9714285714285715)","(19.0, 28.0, 23.22222222222222)","(13.0, 30.0, 29.53846153846154)"
07-01-2023 20:21:46.148589,"(1.4, 1.59, 1.554)","(9.0, 15.0, 13.638297872340425)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.61764705882353)","(5.5, 7.4, 6.9714285714285715)","(19.0, 28.0, 23.22222222222222)","(13.0, 30.0, 29.0)"
07-01-2023 20:21:47.172693,"(1.4, 1.58, 1.5733333333333335)","(9.0, 15.0, 13.638297872340425)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.61764705882353)","(5.5, 7.4, 6.9714285714285715)","(19.0, 28.0, 23.22222222222222)","(13.0, 30.0, 29.636363636363637)"
07-01-2023 20:21:48.272338,"(1.4, 1.58, 1.56)","(9.0, 15.0, 13.638297872340425)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.5)","(5.5, 7.4, 6.9714285714285715)","(19.0, 28.0, 23.22222222222222)","(13.0, 36.0, 31.434782608695652)"
07-01-2023 20:21:49.322319,"(1.4, 1.58, 1.56)","(9.0, 15.0, 13.638297872340425)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.195652173913043)","(5.5, 7.4, 6.9714285714285715)","(19.0, 28.0, 23.24390243902439)","(13.0, 36.0, 31.666666666666668)"
07-01-2023 20:21:50.405333,"(1.4, 1.58, 1.56)","(9.0, 15.0, 13.638297872340425)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.59090909090909)","(5.5, 7.4, 6.9714285714285715)","(19.0, 28.0, 23.24390243902439)","(13.0, 36.0, 31.8)"
07-01-2023 20:21:51.443731,"(1.4, 1.58, 1.56)","(9.0, 15.0, 13.638297872340425)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.59090909090909)","(5.5, 7.4, 6.9714285714285715)","(19.0, 28.0, 23.24390243902439)","(13.0, 36.0, 34.0)"
07-01-2023 20:21:52.444970,"(1.4, 1.58, 1.56)","(9.0, 15.0, 13.638297872340425)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.59090909090909)","(5.5, 7.4, 6.9714285714285715)","(19.0, 28.0, 23.24390243902439)","(13.0, 36.0, 33.666666666666664)"
07-01-2023 20:21:53.445381,"(1.35, 1.58, 1.56)","(9.0, 15.0, 13.638297872340425)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.59090909090909)","(5.5, 7.4, 6.9714285714285715)","(19.0, 28.0, 23.24390243902439)","(13.0, 36.0, 33.958333333333336)"
07-01-2023 20:21:54.424266,"(1.35, 1.57, 1.5441176470588236)","(9.0, 15.0, 13.638297872340425)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.59090909090909)","(5.5, 7.4, 6.9714285714285715)","(19.0, 28.0, 23.24390243902439)","(13.0, 36.0, 38.35)"
07-01-2023 20:21:55.498830,"(1.35, 1.57, 1.5385714285714287)","(9.0, 15.0, 13.638297872340425)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.59090909090909)","(5.5, 7.4, 6.9714285714285715)","(19.0, 28.0, 23.24390243902439)","(13.0, 40.0, 30.375)"
07-01-2023 20:21:56.493107,"(1.35, 1.57, 1.5385714285714287)","(9.0, 15.0, 13.638297872340425)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.59090909090909)","(5.5, 7.4, 6.9714285714285715)","(19.0, 28.0, 23.24390243902439)","(14.0, 40.0, 34.0)"
07-01-2023 20:21:57.492938,"(1.35, 1.57, 1.5385714285714287)","(9.0, 15.0, 13.681818181818182)","(26.0, 44.0, 40.91891891891892)","(11.0, 18.5, 17.59090909090909)","(5.5, 7.4, 6.9714285714285715)","(19.0, 28.0, 23.24390243902439)","(14.0, 38.0, 35.53846153846154)"
07-01-2023 20:21:58.499366,"(1.35, 1.57, 1.5385714285714287)","(9.0, 15.0, 13.681818181818182)","(26.0, 44.0, 40.91891891891892)","(11.0, 18.5, 17.59090909090909)","(5.5, 7.4, 6.9714285714285715)","(19.0, 28.0, 23.24390243902439)","(14.0, 38.0, 34.0)"
07-01-2023 20:21:59.571362,"(1.35, 1.56, 1.5323076923076924)","(9.0, 15.0, 13.681818181818182)","(26.0, 44.0, 40.91891891891892)","(11.0, 18.5, 17.59090909090909)","(5.5, 7.4, 6.955555555555556)","(19.0, 28.0, 23.24390243902439)","(14.0, 38.0, 35.53846153846154)"
07-01-2023 20:22:00.647636,"(1.35, 1.56, 1.5323076923076924)","(9.0, 15.0, 13.681818181818182)","(26.0, 44.0, 38.3)","(11.0, 18.5, 18.08695652173913)","(5.5, 7.4, 7.283333333333333)","(19.0, 28.0, 27.048780487804876)","(14.0, 38.0, 34.8)"
07-01-2023 20:22:01.676621,"(1.35, 1.52, 1.51616)","(9.0, 15.0, 14.573529411764707)","(26.0, 44.0, 42.1)","(11.0, 18.5, 18.08695652173913)","(5.5, 7.4, 7.124137931034483)","(19.0, 28.0, 25.146341463414632)","(14.0, 36.0, 36.0)"
07-01-2023 20:22:02.730520,"(1.35, 1.54, 1.5371428571428571)","(9.0, 15.0, 13.808510638297872)","(26.0, 44.0, 41.21951219512195)","(11.0, 18.5, 17.609375)","(5.5, 7.4, 7.133333333333334)","(19.0, 28.0, 25.27906976744186)","(14.0, 40.0, 34.09090909090909)"
07-01-2023 20:22:03.682223,"(1.35, 1.55, 1.54)","(9.0, 15.0, 13.808510638297872)","(26.0, 44.0, 40.91891891891892)","(11.0, 18.5, 17.609375)","(5.5, 7.4, 6.8545454545454545)","(19.0, 28.0, 25.27906976744186)","(14.0, 40.0, 33.6)"
07-01-2023 20:22:04.601906,"(1.35, 1.55, 1.5406666666666666)","(9.0, 15.0, 13.808510638297872)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.708333333333332)","(5.5, 7.4, 6.8545454545454545)","(19.0, 28.0, 25.27906976744186)","(14.0, 34.0, 33.27272727272727)"
07-01-2023 20:22:05.651451,"(1.35, 1.55, 1.5423076923076924)","(9.0, 15.0, 13.808510638297872)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.708333333333332)","(5.5, 7.4, 7.15)","(19.0, 28.0, 25.27906976744186)","(14.0, 34.0, 33.27272727272727)"
07-01-2023 20:22:06.681676,"(1.35, 1.55, 1.546)","(9.0, 15.0, 13.808510638297872)","(26.0, 44.0, 40.54545454545455)","(11.0, 18.5, 17.708333333333332)","(5.5, 7.4, 7.036363636363636)","(19.0, 28.0, 25.42105263157895)","(14.0, 34.0, 33.27272727272727)"
07-01-2023 20:22:07.739588,"(1.35, 1.54, 1.5322222222222222)","(9.0, 15.0, 13.833333333333334)","(26.0, 44.0, 40.91891891891892)","(11.0, 18.5, 17.708333333333332)","(5.5, 7.4, 7.1)","(19.0, 27.0, 25.125)","(14.0, 34.0, 33.27272727272727)"
07-01-2023 20:22:08.770882,"(1.35, 1.54, 1.5333333333333334)","(9.0, 15.0, 13.833333333333334)","(26.0, 44.0, 40.91891891891892)","(11.0, 18.5, 17.708333333333332)","(5.5, 7.4, 7.1)","(20.0, 27.0, 25.125)","(14.0, 34.0, 33.27272727272727)"
07-01-2023 20:22:09.708183,"(1.35, 1.54, 1.5333333333333334)","(9.0, 15.0, 13.808510638297872)","(26.0, 44.0, 40.91891891891892)","(11.0, 18.5, 17.708333333333332)","(5.5, 7.4, 6.95)","(20.0, 27.0, 25.11764705882353)","(14.0, 38.0, 35.333333333333336)"
07-01-2023 20:22:10.778681,"(1.35, 1.54, 1.5341666666666667)","(9.0, 15.0, 13.833333333333334)","(26.0, 44.0, 40.91891891891892)","(11.0, 18.5, 17.708333333333332)","(5.5, 7.4, 6.95)","(20.0, 27.0, 25.076923076923077)","(14.0, 40.0, 36.888888888888886)"
07-01-2023 20:22:11.791961,"(1.35, 1.54, 1.5373333333333334)","(9.0, 15.0, 13.833333333333334)","(26.0, 44.0, 40.91891891891892)","(11.0, 18.5, 17.708333333333332)","(5.5, 7.4, 6.95)","(20.0, 27.0, 25.095238095238095)","(14.0, 40.0, 37.2)"
07-01-2023 20:22:12.830298,"(1.35, 1.54, 1.5372222222222223)","(9.0, 15.0, 13.833333333333334)","(26.0, 44.0, 40.2)","(11.0, 18.5, 17.708333333333332)","(5.5, 7.4, 7.32)","(20.0, 27.0, 25.066666666666666)","(14.0, 40.0, 37.2)"
07-01-2023 20:22:13.881922,"(1.35, 1.54, 1.5386666666666666)","(9.0, 15.0, 13.833333333333334)","(26.0, 44.0, 40.2)","(11.0, 18.5, 17.708333333333332)","(5.5, 7.4, 7.04)","(20.0, 27.0, 25.066666666666666)","(14.0, 40.0, 37.2)"
07-01-2023 20:22:14.793597,"(1.35, 1.54, 1.5310000000000001)","(9.0, 15.0, 13.857142857142858)","(26.0, 44.0, 40.4375)","(11.0, 18.5, 17.708333333333332)","(5.5, 7.4, 7.04)","(20.0, 27.0, 25.066666666666666)","(14.0, 40.0, 37.473684210526315)"
07-01-2023 20:22:15.767942,"(1.35, 1.55, 1.5225)","(9.0, 15.0, 13.833333333333334)","(26.0, 44.0, 40.2)","(11.0, 18.5, 17.708333333333332)","(5.5, 7.8, 7.273170731707317)","(20.0, 27.0, 25.066666666666666)","(14.0, 40.0, 37.333333333333336)"
07-01-2023 20:22:16.839112,"(1.35, 1.55, 1.5275)","(9.0, 15.0, 13.833333333333334)","(26.0, 44.0, 40.2)","(11.0, 18.5, 17.708333333333332)","(5.5, 7.8, 7.3759999999999994)","(20.0, 27.0, 25.066666666666666)","(14.0, 40.0, 38.5)"
07-01-2023 20:22:17.912935,"(1.35, 1.55, 1.5322222222222222)","(9.0, 15.0, 13.833333333333334)","(26.0, 44.0, 40.2)","(11.0, 18.5, 17.708333333333332)","(5.5, 7.6, 7.3759999999999994)","(20.0, 27.0, 25.066666666666666)","(14.0, 40.0, 38.5)"
07-01-2023 20:22:19.027764,"(1.35, 1.56, 1.5471428571428572)","(9.0, 15.0, 13.816326530612244)","(26.0, 44.0, 40.2)","(11.0, 18.5, 17.482142857142858)","(5.5, 7.6, 7.092307692307692)","(20.0, 26.0, 25.5)","(14.0, 40.0, 37.05263157894737)"
07-01-2023 20:22:20.044463,"(1.35, 1.55, 1.5471428571428572)","(9.0, 15.0, 13.816326530612244)","(26.0, 44.0, 40.2)","(11.0, 18.5, 18.227272727272727)","(5.5, 7.6, 7.325)","(20.0, 26.0, 25.17142857142857)","(14.0, 40.0, 36.57142857142857)"
07-01-2023 20:22:21.067778,"(1.35, 1.56, 1.5523076923076924)","(9.0, 15.0, 13.816326530612244)","(26.0, 44.0, 40.69565217391305)","(11.0, 18.0, 17.684210526315788)","(5.5, 7.6, 7.325)","(20.0, 26.0, 25.17142857142857)","(14.0, 40.0, 36.888888888888886)"
07-01-2023 20:22:22.069893,"(1.35, 1.56, 1.5506666666666666)","(9.0, 15.0, 13.816326530612244)","(26.0, 44.0, 41.46666666666667)","(11.0, 18.0, 17.714285714285715)","(5.5, 7.6, 7.458823529411765)","(20.0, 26.0, 25.17142857142857)","(14.0, 40.0, 36.888888888888886)"
07-01-2023 20:22:23.119485,"(1.35, 1.56, 1.5523076923076924)","(9.0, 15.0, 13.816326530612244)","(26.0, 44.0, 41.46666666666667)","(11.0, 18.0, 17.59090909090909)","(5.5, 7.6, 7.458823529411765)","(20.0, 26.0, 25.17142857142857)","(14.0, 40.0, 36.888888888888886)"
07-01-2023 20:22:24.151740,"(1.35, 1.57, 1.5425)","(9.0, 15.0, 13.816326530612244)","(26.0, 44.0, 41.46666666666667)","(11.0, 18.0, 17.59090909090909)","(5.5, 7.6, 7.458823529411765)","(20.0, 26.0, 25.151515151515152)","(14.0, 40.0, 36.631578947368425)"
07-01-2023 20:22:25.140918,"(1.35, 1.56, 1.5433333333333334)","(9.0, 15.0, 13.816326530612244)","(26.0, 44.0, 41.46666666666667)","(11.0, 18.0, 16.352941176470587)","(5.5, 7.6, 7.458823529411765)","(20.0, 26.0, 25.03448275862069)","(14.0, 40.0, 36.631578947368425)"
07-01-2023 20:22:26.097537,"(1.35, 1.56, 1.545)","(9.0, 15.0, 13.816326530612244)","(26.0, 44.0, 41.46666666666667)","(11.0, 18.0, 17.153846153846153)","(5.5, 7.6, 7.608)","(20.0, 26.0, 23.818181818181817)","(14.0, 40.0, 36.631578947368425)"
07-01-2023 20:22:27.106015,"(1.35, 1.56, 1.5587179487179488)","(9.0, 15.0, 13.816326530612244)","(26.0, 44.0, 41.46666666666667)","(11.0, 18.0, 16.928571428571427)","(5.5, 7.8, 7.608)","(20.0, 26.0, 23.697674418604652)","(14.0, 40.0, 36.631578947368425)"
07-01-2023 20:22:28.234991,"(1.35, 1.57, 1.565686274509804)","(9.0, 15.0, 13.71111111111111)","(26.0, 44.0, 41.833333333333336)","(11.0, 17.0, 16.928571428571427)","(5.5, 7.8, 7.608)","(20.0, 26.0, 23.724137931034484)","(14.0, 40.0, 36.631578947368425)"
07-01-2023 20:22:29.341651,"(1.35, 1.57, 1.565686274509804)","(9.0, 15.0, 13.833333333333334)","(26.0, 42.0, 41.833333333333336)","(11.0, 17.0, 16.59259259259259)","(5.5, 7.8, 7.490322580645161)","(20.0, 26.0, 23.25)","(14.0, 40.0, 35.38461538461539)"
07-01-2023 20:22:30.386859,"(1.35, 1.57, 1.565686274509804)","(9.0, 15.0, 13.833333333333334)","(26.0, 42.0, 41.833333333333336)","(11.0, 17.0, 16.59259259259259)","(5.5, 7.8, 7.460606060606061)","(20.0, 25.0, 23.384615384615383)","(14.0, 40.0, 36.631578947368425)"
07-01-2023 20:22:31.376596,"(1.35, 1.57, 1.565686274509804)","(9.0, 15.0, 13.833333333333334)","(26.0, 42.0, 41.833333333333336)","(11.0, 17.0, 16.59259259259259)","(5.5, 7.8, 7.460606060606061)","(20.0, 25.0, 23.384615384615383)","(14.0, 40.0, 36.631578947368425)"
07-01-2023 20:22:32.324376,"(1.35, 1.57, 1.565686274509804)","(9.0, 15.0, 13.564102564102564)","(26.0, 42.0, 41.833333333333336)","(11.0, 17.0, 16.59259259259259)","(5.5, 7.8, 7.460606060606061)","(20.0, 25.0, 23.434782608695652)","(14.0, 40.0, 36.631578947368425)"
07-01-2023 20:22:33.357437,"(1.35, 1.57, 1.5639130434782609)","(9.0, 15.0, 13.808510638297872)","(26.0, 42.0, 41.833333333333336)","(11.0, 17.0, 16.583333333333332)","(5.5, 8.0, 7.9)","(19.0, 25.0, 23.245283018867923)","(15.0, 38.0, 36.125)"
07-01-2023 20:22:34.391226,"(1.35, 1.57, 1.5618518518518518)","(10.0, 15.0, 13.808510638297872)","(26.0, 42.0, 41.833333333333336)","(11.0, 17.0, 16.583333333333332)","(5.5, 8.2, 7.8)","(19.0, 25.0, 23.245283018867923)","(15.0, 38.0, 36.125)"
07-01-2023 20:22:35.418867,"(1.35, 1.57, 1.5639130434782609)","(10.0, 14.5, 13.803571428571429)","(26.0, 42.0, 41.04761904761905)","(11.0, 17.0, 16.565217391304348)","(5.5, 8.2, 7.945454545454545)","(19.0, 25.0, 23.245283018867923)","(15.0, 38.0, 36.125)"
07-01-2023 20:22:36.394566,"(1.35, 1.56, 1.5586666666666666)","(10.0, 14.5, 13.775862068965518)","(26.0, 42.0, 41.04761904761905)","(11.0, 18.0, 17.296296296296298)","(5.5, 8.0, 7.7555555555555555)","(19.0, 25.0, 23.245283018867923)","(15.0, 38.0, 36.125)"
07-01-2023 20:22:37.353108,"(1.35, 1.56, 1.558985507246377)","(10.0, 14.5, 13.775862068965518)","(26.0, 42.0, 41.04761904761905)","(11.0, 18.5, 17.296296296296298)","(5.5, 7.8, 7.7555555555555555)","(19.0, 25.0, 23.0625)","(15.0, 38.0, 37.07692307692308)"
07-01-2023 20:22:38.494012,"(1.35, 1.57, 1.5639130434782609)","(10.0, 14.5, 13.627906976744185)","(26.0, 42.0, 41.04761904761905)","(11.0, 18.5, 17.296296296296298)","(5.5, 7.8, 7.7555555555555555)","(19.0, 25.0, 23.0625)","(15.0, 38.0, 37.07692307692308)"
07-01-2023 20:22:39.588111,"(1.35, 1.57, 1.5624324324324326)","(10.0, 14.5, 13.627906976744185)","(26.0, 42.0, 41.04761904761905)","(11.0, 18.5, 17.515151515151516)","(5.5, 7.8, 7.761904761904762)","(19.0, 25.0, 23.0625)","(15.0, 38.0, 37.07692307692308)"
07-01-2023 20:22:40.724973,"(1.35, 1.57, 1.5624324324324326)","(10.0, 13.5, 13.375)","(26.0, 42.0, 41.04761904761905)","(11.0, 18.5, 17.515151515151516)","(5.5, 7.8, 7.766666666666667)","(19.0, 25.0, 23.14)","(15.0, 38.0, 37.07692307692308)"
07-01-2023 20:22:41.724040,"(1.35, 1.57, 1.5624324324324326)","(10.0, 13.5, 13.3125)","(26.0, 42.0, 41.04761904761905)","(11.0, 18.5, 17.515151515151516)","(5.5, 7.8, 7.75)","(19.0, 25.0, 23.10204081632653)","(15.0, 38.0, 36.8)"
07-01-2023 20:22:42.719274,"(1.35, 1.57, 1.5624324324324326)","(10.0, 13.5, 13.3125)","(26.0, 42.0, 41.1)","(11.0, 18.5, 17.515151515151516)","(5.5, 7.8, 7.57037037037037)","(19.0, 25.0, 23.894736842105264)","(15.0, 38.0, 35.2)"
07-01-2023 20:22:43.714217,"(1.35, 1.57, 1.5606666666666666)","(10.0, 13.5, 12.483870967741936)","(26.0, 42.0, 41.1)","(11.0, 18.5, 17.46)","(5.5, 8.0, 7.585714285714286)","(19.0, 24.0, 23.10204081632653)","(15.0, 38.0, 36.8)"
07-01-2023 20:22:44.733430,"(1.35, 1.58, 1.5785858585858588)","(10.0, 13.5, 12.51063829787234)","(26.0, 42.0, 41.1)","(11.0, 18.5, 17.571428571428573)","(5.5, 8.0, 7.533333333333333)","(19.0, 25.0, 23.10204081632653)","(15.0, 38.0, 35.0)"
07-01-2023 20:22:45.716123,"(1.35, 1.58, 1.5785)","(10.0, 13.5, 12.51063829787234)","(26.0, 42.0, 41.1)","(11.0, 18.5, 17.571428571428573)","(5.5, 7.6, 7.542857142857143)","(19.0, 25.0, 23.10204081632653)","(15.0, 38.0, 35.42857142857143)"
07-01-2023 20:22:46.672870,"(1.35, 1.58, 1.5761702127659576)","(10.0, 13.5, 12.444444444444445)","(26.0, 42.0, 41.18181818181818)","(11.0, 18.5, 17.46)","(5.5, 7.6, 7.542857142857143)","(19.0, 25.0, 23.285714285714285)","(15.0, 38.0, 34.333333333333336)"
07-01-2023 20:22:47.634047,"(1.35, 1.58, 1.5761702127659576)","(10.0, 13.5, 12.424528301886792)","(26.0, 42.0, 41.18181818181818)","(11.0, 18.5, 17.46)","(5.5, 7.6, 7.371428571428572)","(19.0, 24.0, 22.857142857142858)","(15.0, 38.0, 35.0)"
07-01-2023 20:22:48.720798,"(1.35, 1.58, 1.576904761904762)","(10.0, 13.5, 12.444444444444445)","(26.0, 42.0, 41.18181818181818)","(11.0, 18.5, 17.46)","(5.5, 7.4, 7.466666666666667)","(19.0, 24.0, 22.818181818181817)","(15.0, 38.0, 35.23076923076923)"
07-01-2023 20:22:49.815182,"(1.35, 1.58, 1.57725)","(10.0, 13.5, 12.36)","(26.0, 42.0, 41.18181818181818)","(11.0, 18.5, 17.46)","(5.5, 7.6, 7.466666666666667)","(19.0, 24.0, 22.818181818181817)","(15.0, 38.0, 35.23076923076923)"
07-01-2023 20:22:50.986419,"(1.35, 1.58, 1.5763157894736843)","(10.0, 13.5, 12.36)","(26.0, 42.0, 41.18181818181818)","(11.0, 18.5, 17.571428571428573)","(5.5, 7.6, 7.542857142857143)","(19.0, 24.0, 22.818181818181817)","(15.0, 38.0, 35.333333333333336)"
07-01-2023 20:22:52.141251,"(1.35, 1.58, 1.5771428571428572)","(10.0, 13.5, 12.36)","(26.0, 42.0, 41.18181818181818)","(11.0, 18.5, 17.571428571428573)","(5.5, 7.6, 7.542857142857143)","(19.0, 24.0, 22.818181818181817)","(15.0, 38.0, 34.72727272727273)"
07-01-2023 20:22:53.283254,"(1.35, 1.58, 1.5756521739130436)","(10.0, 13.5, 12.287234042553191)","(26.0, 42.0, 41.18181818181818)","(11.0, 18.5, 17.53448275862069)","(5.5, 7.6, 7.542857142857143)","(19.0, 24.0, 22.94736842105263)","(15.0, 38.0, 36.11764705882353)"
07-01-2023 20:22:54.262169,"(1.35, 1.58, 1.5763636363636364)","(10.0, 13.5, 12.26086956521739)","(26.0, 42.0, 41.18181818181818)","(11.0, 18.5, 17.53448275862069)","(5.5, 7.6, 7.542857142857143)","(19.0, 23.0, 22.94736842105263)","(15.0, 38.0, 36.11764705882353)"
07-01-2023 20:22:55.186290,"(1.35, 1.58, 1.5763636363636364)","(10.0, 13.0, 12.88888888888889)","(31.0, 44.0, 43.666666666666664)","(12.0, 18.5, 17.53448275862069)","(5.5, 7.6, 7.5636363636363635)","(19.0, 23.0, 22.75)","(17.0, 38.0, 36.0)"
07-01-2023 20:22:56.178025,"(1.4, 1.59, 1.578125)","(10.0, 13.0, 12.296296296296296)","(31.0, 55.0, 54.51851851851852)","(12.0, 18.5, 17.571428571428573)","(5.5, 7.6, 7.566666666666666)","(19.0, 24.0, 22.75)","(17.0, 38.0, 35.333333333333336)"
07-01-2023 20:22:57.229587,"(1.4, 1.59, 1.5796296296296297)","(10.0, 13.0, 12.46875)","(31.0, 55.0, 48.583333333333336)","(12.0, 18.5, 17.571428571428573)","(5.5, 7.6, 7.56)","(19.0, 24.0, 22.75)","(17.0, 38.0, 33.333333333333336)"
07-01-2023 20:22:58.236971,"(1.4, 1.59, 1.5772000000000002)","(10.0, 12.5, 12.46875)","(31.0, 55.0, 48.583333333333336)","(12.0, 18.5, 17.92105263157895)","(5.5, 7.6, 7.571428571428571)","(19.0, 24.0, 22.75)","(17.0, 38.0, 32.96774193548387)"
07-01-2023 20:22:59.292393,"(1.4, 1.59, 1.5751851851851852)","(10.0, 13.0, 12.30188679245283)","(31.0, 48.0, 47.714285714285715)","(12.0, 18.0, 17.92105263157895)","(5.5, 7.6, 7.475)","(19.0, 24.0, 22.75)","(17.0, 38.0, 33.16129032258065)"
07-01-2023 20:23:00.301565,"(1.4, 1.59, 1.5751851851851852)","(10.0, 13.0, 12.30188679245283)","(31.0, 48.0, 47.714285714285715)","(12.0, 18.0, 17.689655172413794)","(5.5, 7.6, 7.488888888888889)","(19.0, 24.0, 23.210526315789473)","(17.0, 38.0, 34.54545454545455)"
07-01-2023 20:23:01.394457,"(1.35, 1.58, 1.5742857142857143)","(10.0, 13.0, 12.30188679245283)","(31.0, 48.0, 47.714285714285715)","(12.0, 18.0, 17.458333333333332)","(5.5, 7.6, 7.415384615384616)","(19.0, 24.0, 23.352941176470587)","(19.0, 38.0, 34.54545454545455)"
07-01-2023 20:23:02.447197,"(1.35, 1.58, 1.5714285714285714)","(10.0, 13.0, 12.333333333333334)","(31.0, 48.0, 47.714285714285715)","(12.0, 17.5, 17.458333333333332)","(5.5, 7.6, 7.415384615384616)","(19.0, 24.0, 23.21951219512195)","(19.0, 38.0, 34.76923076923077)"
