,Homebush Saint,Tiggerlong Demon,Lonely Toni,Goldstar Yogi,Homebush Shady,Denarau Delight,Goldstar Dynasty,Homebush Lennon
06-01-2023 10:26:36.180036,"(9.0, 14.0, 13.892857142857142)","(4.4, 6.2, 6.109677419354838)","(4.6, 5.4, 5.2)","(10.0, 13.5, 12.958333333333334)","(16.0, 18.0, 17.444444444444443)","(8.0, 9.4, 9.24)","(3.0, 3.7, 3.7151515151515153)","(15.0, 16.5, 15.6875)"
06-01-2023 10:26:37.223990,"(9.0, 14.0, 13.892857142857142)","(4.4, 6.2, 6.096)","(4.6, 5.4, 5.2178571428571425)","(10.0, 13.5, 12.958333333333334)","(16.0, 18.0, 19.772727272727273)","(8.0, 9.8, 9.036363636363637)","(3.0, 3.8, 3.7466666666666666)","(15.0, 16.5, 15.65)"
06-01-2023 10:26:38.244975,"(9.0, 14.0, 13.73076923076923)","(4.4, 6.2, 6.103703703703704)","(4.6, 5.2, 5.130864197530864)","(10.0, 13.5, 12.94)","(16.0, 20.0, 19.772727272727273)","(8.0, 9.8, 9.036363636363637)","(3.0, 3.8, 3.625)","(15.0, 16.5, 15.65)"
06-01-2023 10:26:39.271092,"(9.0, 14.0, 13.518518518518519)","(4.4, 6.4, 6.2)","(4.6, 5.1, 5.0)","(10.0, 13.5, 12.958333333333334)","(16.0, 21.0, 21.692307692307693)","(8.0, 9.8, 9.294736842105262)","(3.0, 3.7, 3.6125)","(15.0, 16.5, 15.64864864864865)"
06-01-2023 10:26:40.255428,"(9.0, 14.0, 13.518518518518519)","(4.4, 6.4, 6.184615384615385)","(4.6, 5.1, 5.02)","(10.0, 13.5, 12.958333333333334)","(16.0, 22.0, 21.529411764705884)","(8.0, 9.8, 9.333333333333332)","(3.0, 3.65, 3.6409090909090907)","(15.0, 16.5, 15.64864864864865)"
06-01-2023 10:26:41.237008,"(9.0, 14.0, 13.91304347826087)","(4.4, 6.4, 6.266666666666667)","(4.6, 5.1, 4.972)","(10.0, 13.5, 12.75)","(16.0, 22.0, 20.764705882352942)","(8.0, 9.8, 9.379999999999999)","(3.0, 3.65, 3.67)","(15.0, 16.5, 15.8)"
06-01-2023 10:26:42.207875,"(9.0, 14.0, 13.64)","(4.4, 6.4, 6.266666666666667)","(4.6, 5.1, 4.972)","(10.0, 13.5, 12.923076923076923)","(16.0, 21.0, 21.3)","(8.0, 9.8, 9.157142857142857)","(3.0, 3.7, 3.6678571428571427)","(15.0, 16.0, 15.458333333333334)"
06-01-2023 10:26:43.169847,"(9.0, 14.0, 13.3)","(4.4, 6.4, 6.276923076923077)","(4.6, 5.1, 4.966666666666667)","(10.0, 13.5, 13.236842105263158)","(16.0, 22.0, 21.714285714285715)","(8.0, 9.2, 9.542857142857143)","(3.0, 3.75, 3.672727272727273)","(15.0, 16.0, 14.875)"
06-01-2023 10:26:44.125040,"(9.0, 13.5, 13.293103448275861)","(4.4, 6.4, 6.276923076923077)","(4.6, 5.1, 4.94)","(10.0, 13.5, 13.3)","(16.0, 22.0, 21.523809523809526)","(8.0, 9.8, 9.633333333333335)","(3.0, 3.7, 3.672727272727273)","(15.0, 16.0, 14.875)"
06-01-2023 10:26:45.104157,"(9.0, 13.5, 13.318181818181818)","(4.4, 6.4, 6.276923076923077)","(4.6, 5.1, 4.94)","(10.0, 13.5, 13.3)","(16.0, 22.0, 21.073170731707318)","(8.0, 9.8, 9.694117647058823)","(3.0, 3.7, 3.67)","(15.0, 16.0, 14.875)"
06-01-2023 10:26:46.063856,"(9.0, 13.5, 13.318181818181818)","(4.4, 6.4, 6.3375)","(4.6, 5.1, 4.975)","(10.0, 13.5, 13.25)","(16.0, 22.0, 21.073170731707318)","(8.0, 10.0, 9.694117647058823)","(3.0, 3.7, 3.67)","(15.0, 16.0, 14.875)"
06-01-2023 10:26:47.072512,"(9.0, 13.5, 13.318181818181818)","(4.4, 6.4, 6.288888888888889)","(4.6, 5.1, 4.975)","(10.0, 14.0, 13.327586206896552)","(16.0, 22.0, 20.90909090909091)","(8.0, 10.0, 10.071428571428571)","(3.0, 3.65, 3.6500000000000004)","(15.0, 16.0, 15.36111111111111)"
06-01-2023 10:26:48.019910,"(9.0, 13.5, 13.175)","(4.4, 6.4, 6.2700000000000005)","(4.6, 5.2, 5.04)","(10.0, 14.0, 13.327586206896552)","(16.0, 22.0, 20.90909090909091)","(8.0, 10.5, 9.9)","(3.0, 3.7, 3.685714285714286)","(15.0, 15.5, 15.357142857142858)"
06-01-2023 10:26:49.016903,"(9.0, 13.5, 13.13888888888889)","(4.4, 6.4, 6.2700000000000005)","(4.6, 5.1, 5.058620689655172)","(10.0, 14.0, 13.203125)","(16.0, 22.0, 20.90909090909091)","(8.0, 10.5, 9.946153846153846)","(3.0, 3.7, 3.6136363636363633)","(15.0, 16.0, 15.357142857142858)"
06-01-2023 10:26:49.987038,"(9.0, 13.5, 13.192307692307692)","(4.4, 6.4, 6.281818181818182)","(4.6, 5.1, 5.052)","(10.0, 14.0, 13.203125)","(16.0, 22.0, 20.952380952380953)","(8.0, 10.5, 10.063636363636363)","(3.0, 3.65, 3.54875)","(15.0, 16.0, 15.476190476190476)"
06-01-2023 10:26:50.963878,"(9.0, 13.0, 12.846153846153847)","(4.4, 6.6, 6.485714285714286)","(4.6, 5.1, 5.014285714285714)","(10.0, 14.0, 13.203125)","(16.0, 21.0, 20.954545454545453)","(8.0, 10.5, 10.119047619047619)","(3.0, 3.65, 3.5586206896551724)","(15.0, 16.0, 15.56)"
06-01-2023 10:26:51.923649,"(9.0, 14.0, 13.222222222222221)","(4.4, 6.6, 6.472727272727273)","(4.6, 5.1, 4.903448275862068)","(10.0, 13.5, 13.264705882352942)","(16.0, 22.0, 21.05)","(8.0, 10.5, 10.119047619047619)","(3.0, 3.6, 3.4916666666666667)","(15.0, 16.0, 15.416666666666666)"
06-01-2023 10:26:52.886152,"(9.0, 14.0, 13.777777777777779)","(4.4, 6.6, 6.5125)","(4.6, 5.1, 4.934782608695652)","(10.0, 13.5, 13.222222222222221)","(16.0, 22.0, 21.17391304347826)","(8.0, 10.5, 9.9)","(3.0, 3.55, 3.49)","(15.0, 16.0, 15.125)"
06-01-2023 10:26:53.834860,"(9.0, 14.0, 13.4375)","(4.4, 6.8, 6.6)","(4.6, 5.1, 4.985714285714286)","(10.0, 13.5, 13.222222222222221)","(16.0, 22.0, 21.35593220338983)","(8.0, 10.5, 9.78)","(3.0, 3.55, 3.4957627118644066)","(15.0, 16.0, 15.125)"
06-01-2023 10:26:54.781947,"(9.0, 14.0, 13.411764705882353)","(4.4, 6.6, 6.496296296296296)","(4.6, 5.1, 4.985714285714286)","(10.0, 13.5, 13.236842105263158)","(16.0, 22.0, 21.35593220338983)","(8.0, 10.5, 9.742105263157894)","(3.0, 3.55, 3.4921875)","(15.0, 16.0, 15.08695652173913)"
06-01-2023 10:26:55.744099,"(9.0, 14.0, 13.411764705882353)","(4.4, 6.6, 6.492307692307692)","(4.6, 5.1, 5.036363636363636)","(10.0, 13.5, 13.236842105263158)","(16.0, 22.0, 21.379310344827587)","(8.0, 10.5, 9.652941176470588)","(3.0, 3.55, 3.485526315789474)","(15.0, 16.0, 15.08695652173913)"
06-01-2023 10:26:56.701660,"(9.0, 14.5, 14.0)","(4.4, 6.6, 6.548571428571428)","(4.6, 5.2, 5.057142857142857)","(10.0, 13.0, 12.5)","(16.0, 22.0, 21.06122448979592)","(8.0, 10.5, 9.652941176470588)","(3.0, 3.55, 3.482857142857143)","(15.0, 16.0, 15.08695652173913)"
06-01-2023 10:26:57.693664,"(9.0, 12.5, 12.464285714285714)","(4.4, 6.6, 6.547058823529412)","(4.6, 5.2, 5.075)","(10.0, 12.5, 12.38888888888889)","(16.0, 22.0, 21.57894736842105)","(8.0, 10.5, 10.035483870967742)","(3.0, 3.55, 3.4983870967741937)","(15.0, 16.0, 14.1)"
06-01-2023 10:26:58.655639,"(9.0, 13.0, 12.96551724137931)","(4.6, 6.8, 6.727272727272727)","(4.6, 5.3, 5.183870967741935)","(10.0, 13.0, 12.538461538461538)","(16.0, 22.0, 21.57894736842105)","(8.0, 10.5, 10.110810810810811)","(3.0, 3.55, 3.5083333333333333)","(15.0, 14.5, 14.0625)"
06-01-2023 10:26:59.639531,"(9.0, 13.0, 12.784810126582279)","(4.6, 6.8, 6.771428571428571)","(4.6, 5.3, 5.13157894736842)","(10.0, 13.0, 12.736842105263158)","(16.0, 22.0, 21.57894736842105)","(8.0, 10.5, 10.242857142857142)","(3.0, 3.55, 3.518292682926829)","(15.0, 14.5, 14.366666666666667)"
06-01-2023 10:27:00.649342,"(9.0, 13.0, 12.66)","(4.6, 7.0, 6.856)","(4.4, 5.3, 5.146341463414634)","(10.0, 13.0, 12.736842105263158)","(16.0, 22.0, 21.62162162162162)","(8.0, 10.5, 10.310526315789474)","(2.9, 3.55, 3.4765957446808513)","(14.0, 14.5, 14.44)"
06-01-2023 10:27:01.636196,"(9.0, 13.5, 13.0)","(4.6, 6.8, 6.691428571428571)","(4.4, 5.2, 5.012121212121212)","(10.0, 13.0, 12.615384615384615)","(16.0, 22.0, 21.571428571428573)","(8.0, 10.5, 10.2375)","(2.9, 3.5, 3.414285714285714)","(14.0, 15.0, 14.571428571428571)"
06-01-2023 10:27:02.655685,"(9.0, 13.5, 12.98936170212766)","(4.6, 6.8, 6.702564102564102)","(4.4, 5.2, 5.114285714285715)","(10.0, 12.5, 11.916666666666666)","(16.0, 22.0, 22.733333333333334)","(8.0, 10.5, 10.2375)","(2.9, 3.5, 3.422222222222222)","(14.0, 15.0, 14.428571428571429)"
06-01-2023 10:27:03.618408,"(9.0, 13.5, 13.029411764705882)","(4.6, 6.8, 6.702564102564102)","(4.4, 5.2, 5.056)","(10.0, 12.0, 11.916666666666666)","(16.0, 23.0, 22.733333333333334)","(8.0, 10.5, 10.2375)","(2.9, 3.5, 3.425806451612903)","(14.0, 14.5, 14.333333333333334)"
06-01-2023 10:27:04.608508,"(9.0, 13.5, 13.029411764705882)","(4.6, 6.8, 6.702564102564102)","(4.4, 5.2, 5.083333333333333)","(10.0, 12.0, 11.916666666666666)","(16.0, 23.0, 22.733333333333334)","(8.0, 10.5, 10.2375)","(2.9, 3.5, 3.425806451612903)","(14.0, 14.5, 14.333333333333334)"
06-01-2023 10:27:05.580300,"(9.0, 13.5, 13.029411764705882)","(4.6, 6.8, 6.662857142857143)","(4.4, 5.2, 5.083333333333333)","(10.0, 12.5, 11.545454545454545)","(16.0, 23.0, 22.0)","(8.0, 10.5, 10.05)","(2.9, 3.5, 3.475)","(14.0, 14.5, 14.333333333333334)"
06-01-2023 10:27:06.613207,"(9.0, 14.0, 13.62)","(4.6, 6.6, 6.557894736842105)","(4.4, 5.2, 5.135483870967742)","(10.0, 12.5, 11.545454545454545)","(16.0, 22.0, 21.26923076923077)","(8.0, 10.5, 10.05)","(2.9, 3.55, 3.48125)","(14.0, 14.5, 14.333333333333334)"
06-01-2023 10:27:07.572770,"(9.0, 14.5, 13.73404255319149)","(4.6, 6.6, 6.552941176470588)","(4.4, 5.2, 5.135483870967742)","(10.0, 12.0, 11.523809523809524)","(16.0, 22.0, 21.26923076923077)","(8.0, 10.5, 9.975000000000001)","(2.9, 3.55, 3.526923076923077)","(14.0, 14.5, 14.333333333333334)"
06-01-2023 10:27:08.584671,"(9.0, 14.5, 13.884615384615385)","(4.6, 6.6, 6.4363636363636365)","(4.4, 5.2, 5.155555555555556)","(10.0, 12.0, 11.01530612244898)","(16.0, 22.0, 20.848484848484848)","(8.0, 10.5, 10.3)","(2.9, 3.55, 3.5416666666666665)","(14.0, 14.5, 14.428571428571429)"
06-01-2023 10:27:09.573660,"(9.0, 14.5, 14.016129032258064)","(4.6, 6.6, 6.2727272727272725)","(4.4, 5.2, 5.182608695652174)","(10.0, 11.5, 11.01530612244898)","(16.0, 22.0, 20.848484848484848)","(8.0, 10.5, 10.3)","(2.9, 3.55, 3.5416666666666665)","(14.0, 14.5, 14.333333333333334)"
06-01-2023 10:27:10.613374,"(9.0, 14.5, 14.016129032258064)","(4.6, 6.6, 6.263768115942029)","(4.4, 5.2, 5.178947368421053)","(10.0, 12.0, 11.285714285714286)","(16.0, 22.0, 20.642857142857142)","(8.0, 10.0, 9.723076923076924)","(2.9, 3.6, 3.593220338983051)","(14.0, 14.5, 14.333333333333334)"
06-01-2023 10:27:11.601765,"(9.0, 14.5, 14.333333333333334)","(4.6, 6.6, 6.268571428571429)","(4.4, 5.2, 5.178947368421053)","(10.0, 12.0, 11.285714285714286)","(16.0, 22.0, 20.642857142857142)","(8.0, 9.8, 9.723076923076924)","(2.9, 3.6, 3.6114864864864864)","(14.0, 14.5, 14.333333333333334)"
06-01-2023 10:27:12.631873,"(9.0, 14.5, 14.152173913043478)","(4.6, 6.6, 6.253731343283582)","(4.4, 5.2, 5.1625)","(10.0, 12.0, 11.542857142857143)","(16.0, 22.0, 20.642857142857142)","(8.0, 9.8, 9.692307692307692)","(2.9, 3.65, 3.6114864864864864)","(14.0, 14.5, 14.333333333333334)"
06-01-2023 10:27:13.685397,"(9.0, 14.5, 13.894736842105264)","(4.6, 6.8, 6.735361216730038)","(4.4, 5.3, 5.265384615384615)","(10.0, 12.0, 11.542857142857143)","(16.0, 22.0, 20.642857142857142)","(8.0, 9.8, 9.59090909090909)","(2.9, 3.65, 3.591666666666667)","(14.0, 14.5, 14.333333333333334)"
06-01-2023 10:27:14.690304,"(9.0, 14.5, 13.842857142857143)","(4.6, 7.0, 6.944444444444445)","(4.4, 5.3, 5.268965517241379)","(10.0, 12.0, 11.421052631578947)","(16.0, 22.0, 20.642857142857142)","(8.0, 9.6, 9.366666666666667)","(2.9, 3.6, 3.5819444444444444)","(14.0, 14.5, 14.375)"
06-01-2023 10:27:15.728883,"(9.0, 14.5, 13.878378378378379)","(4.6, 7.0, 6.918181818181818)","(4.4, 5.3, 5.275675675675676)","(10.0, 12.0, 11.421052631578947)","(16.0, 22.0, 20.642857142857142)","(8.0, 9.4, 9.228571428571428)","(2.9, 3.6, 3.578666666666667)","(14.0, 14.5, 14.375)"
06-01-2023 10:27:16.711519,"(9.0, 14.5, 13.9375)","(4.6, 7.0, 6.996875)","(4.4, 5.3, 5.288888888888889)","(10.0, 12.0, 11.266666666666667)","(16.0, 22.0, 22.75)","(8.0, 9.4, 9.488888888888889)","(2.9, 3.6, 3.578666666666667)","(14.0, 14.5, 14.375)"
06-01-2023 10:27:17.704393,"(9.0, 14.5, 13.911764705882353)","(4.6, 7.2, 7.118987341772152)","(4.4, 5.3, 5.2875)","(10.0, 12.0, 11.307692307692308)","(16.0, 23.0, 22.0)","(8.0, 9.8, 9.314285714285715)","(2.9, 3.6, 3.577777777777778)","(14.0, 14.5, 14.375)"
06-01-2023 10:27:18.678540,"(9.0, 14.5, 13.911764705882353)","(4.6, 7.2, 7.118987341772152)","(4.4, 5.3, 5.277777777777778)","(10.0, 11.5, 11.216981132075471)","(16.0, 22.0, 21.428571428571427)","(8.0, 9.4, 9.314285714285715)","(2.9, 3.6, 3.5774647887323945)","(14.0, 14.5, 14.375)"
06-01-2023 10:27:19.634290,"(9.0, 14.5, 13.911764705882353)","(4.8, 7.2, 7.118987341772152)","(4.4, 5.4, 5.338095238095238)","(10.0, 11.5, 11.296296296296296)","(16.0, 22.0, 21.454545454545453)","(8.0, 9.4, 9.314285714285715)","(2.9, 3.6, 3.5774647887323945)","(14.0, 14.5, 14.375)"
06-01-2023 10:27:20.586510,"(9.0, 14.5, 13.911764705882353)","(4.8, 7.4, 7.352606635071091)","(4.4, 5.4, 5.338095238095238)","(10.0, 11.5, 11.241379310344827)","(16.0, 23.0, 20.375)","(8.0, 9.4, 9.342857142857143)","(2.9, 3.6, 3.5774647887323945)","(14.0, 14.5, 14.26923076923077)"
06-01-2023 10:27:21.550102,"(9.0, 14.5, 14.06)","(4.8, 7.4, 7.356603773584906)","(4.4, 5.4, 5.336842105263158)","(10.0, 11.5, 11.14)","(16.0, 20.0, 19.88)","(8.0, 9.4, 9.352)","(2.9, 3.6, 3.577777777777778)","(14.0, 14.5, 13.0)"
06-01-2023 10:27:22.525988,"(9.0, 14.5, 14.06)","(4.8, 7.6, 7.542)","(4.4, 5.4, 5.351020408163266)","(10.0, 11.5, 11.153846153846153)","(16.0, 21.0, 20.43103448275862)","(8.0, 9.4, 9.36)","(2.9, 3.6, 3.5936507936507938)","(14.0, 13.5, 12.666666666666666)"
06-01-2023 10:27:23.522125,"(9.0, 14.5, 14.06)","(5.0, 7.6, 7.542268041237113)","(4.4, 5.4, 5.351020408163266)","(10.0, 11.5, 11.208333333333334)","(16.0, 21.0, 20.43103448275862)","(8.0, 9.6, 9.428571428571429)","(2.9, 3.6, 3.5727272727272728)","(12.0, 13.0, 12.615384615384615)"
06-01-2023 10:27:24.507719,"(9.0, 14.5, 14.06)","(5.0, 7.6, 7.5513227513227505)","(4.4, 5.4, 5.359322033898305)","(10.0, 11.5, 11.208333333333334)","(16.0, 21.0, 20.43103448275862)","(8.0, 9.6, 9.63076923076923)","(2.9, 3.65, 3.6029411764705883)","(12.0, 13.0, 12.615384615384615)"
06-01-2023 10:27:25.526079,"(9.0, 14.5, 14.076923076923077)","(5.0, 7.6, 7.575141242937852)","(4.4, 5.0, 4.9575000000000005)","(10.0, 11.5, 11.086206896551724)","(16.0, 21.0, 20.282608695652172)","(8.0, 10.0, 9.63076923076923)","(2.9, 3.65, 3.607142857142857)","(12.0, 13.0, 12.518518518518519)"
06-01-2023 10:27:26.565753,"(9.0, 14.5, 14.076923076923077)","(5.0, 7.6, 7.575141242937852)","(4.4, 5.0, 4.939285714285715)","(10.0, 11.5, 11.086206896551724)","(16.0, 21.0, 20.282608695652172)","(8.0, 10.0, 9.63076923076923)","(2.9, 3.65, 3.625)","(12.0, 13.0, 12.518518518518519)"
06-01-2023 10:27:27.570135,"(9.0, 14.5, 14.076923076923077)","(5.0, 7.6, 7.504347826086956)","(4.4, 5.0, 4.809090909090909)","(10.0, 11.5, 11.086206896551724)","(16.0, 21.0, 20.282608695652172)","(8.0, 10.0, 9.63076923076923)","(2.9, 3.65, 3.6375)","(12.0, 13.0, 12.518518518518519)"
06-01-2023 10:27:28.606036,"(9.0, 14.5, 14.076923076923077)","(5.0, 7.6, 7.526315789473684)","(4.4, 5.0, 4.859999999999999)","(10.0, 11.5, 11.086206896551724)","(16.0, 21.0, 20.282608695652172)","(8.0, 10.0, 9.431578947368422)","(2.9, 3.65, 3.577358490566038)","(12.0, 13.0, 12.1875)"
06-01-2023 10:27:29.633495,"(9.0, 14.5, 14.125)","(5.0, 7.8, 7.699999999999999)","(4.4, 5.0, 4.924242424242425)","(10.0, 11.5, 11.166666666666666)","(16.0, 21.0, 20.282608695652172)","(8.0, 9.8, 9.366666666666667)","(2.9, 3.6, 3.5523809523809526)","(12.0, 13.0, 12.1875)"
06-01-2023 10:27:30.619845,"(9.0, 14.5, 14.275)","(5.0, 8.0, 7.858333333333333)","(4.4, 5.0, 4.855172413793103)","(10.0, 11.5, 11.166666666666666)","(16.0, 21.0, 20.282608695652172)","(8.0, 9.6, 9.244444444444445)","(2.9, 3.6, 3.525)","(12.0, 13.0, 12.1875)"
06-01-2023 10:27:31.626730,"(9.0, 14.5, 14.305555555555555)","(5.0, 8.2, 7.966666666666666)","(4.4, 5.0, 4.855172413793103)","(10.0, 11.5, 11.166666666666666)","(16.0, 21.0, 20.282608695652172)","(8.0, 9.4, 9.244444444444445)","(2.9, 3.6, 3.525)","(12.0, 13.0, 12.1875)"
06-01-2023 10:27:32.624104,"(9.0, 14.5, 14.305555555555555)","(5.0, 8.2, 7.966666666666666)","(4.2, 5.0, 4.864864864864865)","(10.0, 11.5, 11.166666666666666)","(16.0, 21.0, 20.44736842105263)","(8.0, 9.4, 9.20952380952381)","(2.9, 3.6, 3.517741935483871)","(12.0, 13.0, 11.525641025641026)"
06-01-2023 10:27:33.607457,"(9.0, 15.0, 14.884615384615385)","(5.0, 8.2, 7.872727272727272)","(4.2, 5.0, 4.947368421052632)","(10.0, 11.5, 11.166666666666666)","(16.0, 21.0, 20.44736842105263)","(8.0, 9.4, 9.20952380952381)","(2.9, 3.55, 3.473076923076923)","(12.0, 12.0, 11.576923076923077)"
06-01-2023 10:27:34.600085,"(9.0, 16.5, 15.38888888888889)","(5.0, 8.2, 7.84)","(4.2, 5.0, 4.975)","(10.0, 11.5, 11.129032258064516)","(16.0, 21.0, 20.44736842105263)","(8.0, 9.4, 9.31304347826087)","(2.9, 3.6, 3.482608695652174)","(12.0, 12.0, 11.576923076923077)"
06-01-2023 10:27:35.582313,"(9.0, 16.5, 15.38888888888889)","(5.0, 8.2, 7.84)","(4.2, 5.1, 4.91304347826087)","(10.0, 11.5, 11.129032258064516)","(16.0, 21.0, 20.44736842105263)","(8.0, 9.4, 9.31304347826087)","(2.9, 3.6, 3.482608695652174)","(12.0, 12.0, 11.576923076923077)"
06-01-2023 10:27:36.558415,"(9.0, 16.5, 15.38888888888889)","(5.0, 8.2, 7.84)","(4.2, 5.1, 4.91304347826087)","(10.0, 11.5, 11.129032258064516)","(16.0, 21.0, 20.5)","(8.0, 9.4, 9.31304347826087)","(2.9, 3.6, 3.482608695652174)","(12.0, 12.0, 11.546511627906977)"
06-01-2023 10:27:37.541884,"(9.0, 16.5, 15.38888888888889)","(5.0, 8.2, 7.84)","(4.2, 5.1, 4.91304347826087)","(10.0, 11.5, 10.956140350877194)","(16.0, 21.0, 20.6)","(8.0, 9.4, 9.31304347826087)","(2.9, 3.6, 3.482608695652174)","(12.0, 12.0, 11.4421768707483)"
06-01-2023 10:27:38.546303,"(9.0, 16.5, 15.38888888888889)","(5.0, 8.2, 7.84)","(4.2, 5.0, 4.896)","(10.0, 11.5, 10.956140350877194)","(16.0, 22.0, 20.6)","(8.0, 9.4, 9.275)","(2.9, 3.6, 3.482608695652174)","(12.0, 12.0, 11.43046357615894)"
06-01-2023 10:27:39.545560,"(9.0, 16.5, 15.4375)","(5.0, 8.2, 8.003636363636364)","(4.2, 5.0, 4.877419354838709)","(10.0, 11.5, 10.956140350877194)","(16.0, 22.0, 21.0)","(8.0, 9.4, 9.275)","(2.9, 3.6, 3.4615384615384617)","(12.0, 12.0, 11.459119496855346)"
06-01-2023 10:27:40.540967,"(9.0, 16.5, 15.4375)","(5.0, 8.2, 8.09090909090909)","(4.2, 5.0, 4.980645161290322)","(10.0, 11.5, 10.956140350877194)","(16.0, 22.0, 21.0)","(8.0, 9.4, 9.341176470588234)","(2.9, 3.6, 3.4615384615384617)","(12.0, 12.0, 11.459119496855346)"
06-01-2023 10:27:41.548885,"(10.0, 16.0, 15.785714285714286)","(5.5, 8.2, 8.09090909090909)","(4.2, 5.0, 4.989830508474577)","(10.0, 11.5, 10.946428571428571)","(16.0, 22.0, 21.0)","(7.5, 9.6, 9.305263157894736)","(3.0, 3.6, 3.462857142857143)","(11.0, 12.0, 11.47239263803681)"
06-01-2023 10:27:42.585846,"(10.0, 16.5, 15.666666666666666)","(5.5, 8.2, 8.09090909090909)","(4.2, 5.0, 4.989830508474577)","(10.0, 11.5, 10.946428571428571)","(16.0, 22.0, 21.0)","(7.5, 9.6, 9.305263157894736)","(3.0, 3.6, 3.4640625000000003)","(11.0, 12.0, 11.47239263803681)"
06-01-2023 10:27:43.623791,"(10.0, 16.5, 15.642857142857142)","(5.5, 8.2, 8.09090909090909)","(4.2, 5.0, 4.9350000000000005)","(10.0, 11.5, 10.946428571428571)","(16.0, 22.0, 21.548387096774192)","(7.5, 9.6, 9.626666666666667)","(3.0, 3.6, 3.462857142857143)","(11.0, 12.0, 11.546099290780141)"
06-01-2023 10:27:44.645078,"(10.0, 16.5, 15.653846153846153)","(5.5, 8.2, 8.09090909090909)","(4.2, 5.0, 4.8432432432432435)","(10.0, 11.5, 10.946428571428571)","(16.0, 22.0, 21.548387096774192)","(7.5, 10.0, 9.75)","(3.0, 3.6, 3.462857142857143)","(11.0, 12.0, 11.53103448275862)"
06-01-2023 10:27:45.645865,"(10.0, 16.5, 15.653846153846153)","(5.5, 8.2, 8.028571428571428)","(4.2, 5.0, 4.8585365853658535)","(10.0, 11.5, 10.826086956521738)","(16.0, 22.0, 20.357142857142858)","(7.5, 9.8, 9.232911392405063)","(3.0, 3.6, 3.4640625000000003)","(11.0, 12.0, 11.733333333333333)"
06-01-2023 10:27:46.660768,"(10.0, 16.5, 15.552631578947368)","(5.5, 7.8, 7.760714285714285)","(4.2, 5.1, 4.946666666666667)","(10.0, 12.0, 11.307692307692308)","(16.0, 21.0, 19.15686274509804)","(7.5, 9.4, 9.133333333333333)","(3.0, 3.6, 3.49125)","(11.0, 12.0, 11.875)"
06-01-2023 10:27:47.745182,"(10.0, 16.5, 15.552631578947368)","(5.5, 7.6, 7.402803738317758)","(4.2, 5.1, 4.946666666666667)","(10.0, 12.0, 11.307692307692308)","(16.0, 21.0, 19.15686274509804)","(7.5, 9.2, 9.106666666666666)","(3.0, 3.6, 3.5738636363636367)","(11.0, 12.0, 12.35)"
06-01-2023 10:27:48.767876,"(10.0, 16.5, 15.552631578947368)","(5.5, 7.4, 7.384615384615385)","(4.2, 5.1, 5.028333333333333)","(10.0, 12.0, 11.307692307692308)","(16.0, 20.0, 19.7)","(7.5, 9.2, 9.052631578947368)","(3.0, 3.6, 3.5738636363636367)","(11.0, 12.5, 12.222222222222221)"
06-01-2023 10:27:49.785468,"(10.0, 16.5, 15.552631578947368)","(5.5, 7.6, 7.364200477326969)","(4.2, 5.1, 5.028333333333333)","(10.0, 12.0, 11.379310344827585)","(16.0, 20.0, 19.7)","(7.5, 9.2, 9.1)","(3.0, 3.6, 3.6406542056074764)","(11.0, 12.5, 12.222222222222221)"
06-01-2023 10:27:50.796123,"(10.0, 16.5, 15.552631578947368)","(5.5, 7.6, 7.36303317535545)","(4.2, 5.1, 5.005)","(10.0, 12.0, 11.526315789473685)","(16.0, 20.0, 19.7)","(7.5, 9.2, 9.08235294117647)","(3.0, 3.65, 3.5705128205128203)","(11.0, 12.5, 12.222222222222221)"
06-01-2023 10:27:51.821980,"(10.0, 16.5, 15.552631578947368)","(5.5, 7.6, 7.36303317535545)","(4.2, 5.0, 4.9037037037037035)","(10.0, 12.0, 11.545454545454545)","(16.0, 20.0, 19.612244897959183)","(7.5, 9.2, 9.08235294117647)","(3.0, 3.65, 3.5705128205128203)","(11.0, 12.5, 12.222222222222221)"
06-01-2023 10:27:52.816595,"(10.0, 16.5, 15.552631578947368)","(5.5, 7.6, 7.35054704595186)","(4.2, 5.0, 4.9)","(10.0, 12.0, 11.545454545454545)","(16.0, 21.0, 19.576923076923077)","(7.5, 9.2, 9.088888888888889)","(3.0, 3.65, 3.5614285714285714)","(11.0, 12.5, 12.222222222222221)"
06-01-2023 10:27:53.814762,"(10.0, 16.5, 15.552631578947368)","(5.5, 7.6, 7.351633986928104)","(4.2, 5.0, 4.9)","(10.0, 12.0, 11.545454545454545)","(16.0, 21.0, 19.678571428571427)","(7.5, 9.2, 9.075)","(3.0, 3.65, 3.5276315789473682)","(11.0, 12.5, 12.166666666666666)"
06-01-2023 10:27:54.784519,"(10.0, 16.5, 15.552631578947368)","(5.5, 7.6, 7.355357142857143)","(4.2, 5.0, 4.9)","(10.0, 12.0, 11.545454545454545)","(16.0, 21.0, 19.678571428571427)","(7.5, 9.2, 9.222222222222221)","(3.0, 3.65, 3.5276315789473682)","(11.0, 12.5, 12.166666666666666)"
