,Dr Evergreen,My Cool Jack,Percussion,Charlie Chana,Alness Treasure,Our Purple Haze,Feel Like Flying
10-01-2023 20:57:08.569641,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.938235294117647)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:09.813845,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.981851851851852)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:10.978013,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.981851851851852)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:12.066764,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.981851851851852)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:13.100989,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.981851851851852)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:14.159869,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.981851851851852)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:15.394500,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.981851851851852)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:16.625856,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.981851851851852)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:17.796998,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.981851851851852)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:19.121536,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.981851851851852)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:20.403558,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.981851851851852)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:21.730339,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.981851851851852)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:22.926941,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.981851851851852)","(11.0, 23.0, 19.5)","(10.0, 18.5, 16.625)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:24.087716,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.981851851851852)","(11.0, 23.0, 19.5)","(10.0, 18.0, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:25.247195,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.981851851851852)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:26.424537,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.981851851851852)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:27.684568,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.88625)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:28.906460,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.88625)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:30.138041,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.88625)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:31.205270,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.88625)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:32.283952,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.88625)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:33.452579,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.88625)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:34.551619,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.88625)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:35.723020,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.88625)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 9.127272727272727)","(7.5, 13.5, 11.65)"
10-01-2023 20:57:36.910939,"(7.5, 12.5, 10.526666666666667)","(1.75, 2.0, 1.9464705882352942)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.44)","(7.5, 13.5, 11.385714285714286)"
10-01-2023 20:57:38.112332,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.965)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.642857142857142)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.385714285714286)"
10-01-2023 20:57:39.215374,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9475)","(11.0, 23.0, 19.5)","(10.0, 18.5, 15.26923076923077)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.033333333333333)"
10-01-2023 20:57:40.326235,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9475)","(11.0, 23.0, 19.5)","(10.0, 18.5, 15.26923076923077)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.033333333333333)"
10-01-2023 20:57:41.540557,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9475)","(11.0, 23.0, 19.5)","(10.0, 18.5, 15.26923076923077)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.385714285714286)"
10-01-2023 20:57:42.726806,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9475)","(11.0, 23.0, 19.5)","(10.0, 18.5, 15.26923076923077)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.033333333333333)"
10-01-2023 20:57:43.925127,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9475)","(11.0, 23.0, 19.5)","(10.0, 18.5, 15.26923076923077)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.033333333333333)"
10-01-2023 20:57:44.954783,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9475)","(11.0, 23.0, 19.5)","(10.0, 18.5, 15.26923076923077)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.033333333333333)"
10-01-2023 20:57:46.081330,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9475)","(11.0, 23.0, 19.5)","(10.0, 18.5, 14.75)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.033333333333333)"
10-01-2023 20:57:47.226227,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9475)","(11.0, 23.0, 19.5)","(10.0, 18.5, 14.617647058823529)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.033333333333333)"
10-01-2023 20:57:48.286255,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9475)","(11.0, 23.0, 19.5)","(10.0, 18.5, 14.617647058823529)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.385714285714286)"
10-01-2023 20:57:49.452955,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9475)","(11.0, 23.0, 19.5)","(10.0, 18.5, 14.617647058823529)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.105882352941176)"
10-01-2023 20:57:50.601225,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9475)","(11.0, 23.0, 19.5)","(10.0, 18.5, 14.617647058823529)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.105882352941176)"
10-01-2023 20:57:51.871480,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9475)","(11.0, 23.0, 19.5)","(10.0, 18.5, 14.617647058823529)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.033333333333333)"
10-01-2023 20:57:53.018374,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9475)","(11.0, 23.0, 19.5)","(10.0, 18.5, 14.617647058823529)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.033333333333333)"
10-01-2023 20:57:54.052827,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9475)","(11.0, 23.0, 19.5)","(10.0, 18.5, 14.617647058823529)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.033333333333333)"
10-01-2023 20:57:55.102926,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9594736842105263)","(11.0, 23.0, 19.5)","(10.0, 18.5, 14.617647058823529)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.033333333333333)"
10-01-2023 20:57:56.127954,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9615)","(11.0, 23.0, 19.5)","(10.0, 18.5, 14.617647058823529)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.033333333333333)"
10-01-2023 20:57:57.139725,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9615)","(11.0, 23.0, 19.5)","(10.0, 18.5, 14.617647058823529)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.033333333333333)"
10-01-2023 20:57:58.215785,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9615)","(11.0, 23.0, 19.5)","(10.0, 18.5, 14.617647058823529)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.033333333333333)"
10-01-2023 20:57:59.455827,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9615)","(11.0, 23.0, 19.5)","(10.0, 18.5, 14.617647058823529)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.65)"
10-01-2023 20:58:00.532665,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9615)","(11.0, 23.0, 19.5)","(10.0, 18.5, 14.617647058823529)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.5, 11.15)"
10-01-2023 20:58:01.639406,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9615)","(11.0, 23.0, 19.5)","(10.0, 18.5, 14.617647058823529)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 12.5, 11.17142857142857)"
10-01-2023 20:58:02.793725,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9615)","(11.0, 23.0, 19.5)","(10.0, 18.5, 15.5)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.72)"
10-01-2023 20:58:04.025953,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9615)","(11.0, 23.0, 19.5)","(10.0, 17.5, 15.0)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.72)"
10-01-2023 20:58:05.089959,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.9538461538461538)","(11.0, 23.0, 19.5)","(10.0, 17.5, 15.0)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.72)"
10-01-2023 20:58:06.220724,"(7.5, 12.0, 11.288888888888888)","(1.75, 2.0, 1.957142857142857)","(11.0, 23.0, 19.5)","(10.0, 17.5, 15.0)","(8.5, 15.0, 13.125)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.72)"
10-01-2023 20:58:07.330921,"(7.5, 11.5, 10.15)","(1.75, 2.0, 1.957142857142857)","(11.0, 23.0, 19.5)","(10.0, 17.5, 15.0)","(8.5, 15.0, 12.352941176470589)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:08.597854,"(7.5, 11.0, 10.266666666666667)","(1.75, 2.0, 1.957142857142857)","(11.0, 23.0, 19.5)","(10.0, 17.5, 15.0)","(8.5, 15.0, 12.352941176470589)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:09.757794,"(7.5, 11.0, 10.266666666666667)","(1.75, 2.0, 1.957142857142857)","(11.0, 23.0, 19.5)","(10.0, 17.5, 15.0)","(8.5, 15.0, 12.352941176470589)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:10.839028,"(7.5, 11.0, 10.266666666666667)","(1.75, 2.0, 1.957142857142857)","(11.0, 23.0, 19.5)","(10.0, 17.5, 15.0)","(8.5, 15.0, 12.352941176470589)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:12.089613,"(7.5, 11.0, 10.266666666666667)","(1.75, 2.0, 1.957142857142857)","(11.0, 23.0, 19.5)","(10.0, 17.5, 15.0)","(8.5, 15.0, 12.352941176470589)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:13.194901,"(7.5, 11.0, 10.266666666666667)","(1.75, 2.0, 1.957142857142857)","(11.0, 23.0, 19.5)","(10.0, 17.5, 15.0)","(8.5, 15.0, 12.352941176470589)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:14.411099,"(7.5, 11.5, 10.96)","(1.75, 2.0, 1.9857894736842105)","(11.0, 23.0, 19.5)","(10.0, 17.5, 15.0)","(8.5, 15.0, 12.1875)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:15.460775,"(7.5, 11.0, 10.057142857142857)","(1.75, 2.0, 1.9857894736842105)","(11.0, 23.0, 19.5)","(10.0, 17.5, 15.0)","(8.5, 15.0, 12.1875)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:16.502079,"(7.5, 11.5, 10.96)","(1.75, 2.0, 1.9857894736842105)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.0)","(8.5, 15.0, 12.1875)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:17.473195,"(7.5, 11.5, 11.1625)","(1.75, 2.0, 1.9857894736842105)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.0)","(8.5, 15.0, 12.1875)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:18.570189,"(7.5, 11.5, 10.96)","(1.75, 2.0, 1.9857894736842105)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.0)","(8.5, 15.0, 12.1875)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:19.983571,"(7.5, 11.0, 10.057142857142857)","(1.75, 2.0, 1.9857894736842105)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.0)","(8.5, 15.0, 12.1875)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:21.207370,"(7.5, 11.5, 10.96)","(1.75, 2.0, 2.077272727272727)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.0)","(8.5, 15.0, 12.1875)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:22.303207,"(7.5, 11.5, 10.96)","(1.75, 2.08, 2.077272727272727)","(11.0, 23.0, 19.5)","(10.0, 18.5, 17.0)","(8.5, 15.0, 12.1875)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:23.538639,"(7.5, 11.5, 10.96)","(1.75, 2.1, 2.0700000000000003)","(11.0, 24.0, 16.571428571428573)","(10.0, 18.0, 15.5)","(8.5, 15.0, 12.1875)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:24.630048,"(7.5, 11.5, 10.96)","(1.75, 2.12, 2.1131034482758624)","(11.0, 24.0, 18.333333333333332)","(10.0, 17.5, 17.0)","(8.5, 15.0, 12.1875)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:25.739976,"(7.5, 11.5, 10.96)","(1.75, 2.12, 2.105)","(11.0, 24.0, 18.475)","(10.0, 18.5, 17.0)","(8.5, 15.0, 13.875)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:26.894137,"(7.5, 11.5, 10.96)","(1.75, 2.28, 2.105)","(11.0, 24.0, 18.475)","(10.0, 18.5, 17.0)","(8.5, 15.0, 12.7)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:27.938966,"(7.5, 11.5, 10.96)","(1.75, 2.28, 2.264782608695652)","(11.0, 24.0, 18.475)","(10.0, 18.5, 17.0)","(8.5, 16.0, 12.441176470588236)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:29.039182,"(7.5, 11.5, 10.96)","(1.75, 2.28, 2.11)","(11.0, 24.0, 18.475)","(10.0, 18.5, 17.0)","(8.5, 16.0, 12.441176470588236)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:30.148021,"(7.5, 11.5, 10.96)","(1.75, 2.28, 2.2387499999999996)","(11.0, 24.0, 18.475)","(10.0, 18.5, 17.0)","(8.5, 16.0, 12.441176470588236)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:31.284846,"(7.5, 11.5, 10.96)","(1.75, 2.28, 2.2387499999999996)","(11.0, 24.0, 18.475)","(10.0, 18.5, 17.0)","(8.5, 16.0, 12.3)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:32.521541,"(7.5, 11.5, 10.96)","(1.75, 2.28, 2.2387499999999996)","(11.0, 24.0, 18.475)","(10.0, 18.5, 17.0)","(8.5, 15.0, 12.3)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:33.611833,"(7.5, 11.5, 10.96)","(1.75, 2.28, 2.2387499999999996)","(11.0, 24.0, 18.475)","(10.0, 18.5, 17.0)","(8.5, 15.0, 12.3)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:34.736836,"(7.5, 11.5, 10.96)","(1.75, 2.28, 2.2387499999999996)","(11.0, 24.0, 18.475)","(10.0, 18.5, 17.0)","(8.5, 15.0, 12.3)","(5.5, 10.0, 8.4)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:35.891192,"(7.5, 11.5, 10.96)","(1.75, 2.28, 2.2387499999999996)","(11.0, 24.0, 18.475)","(10.0, 18.5, 17.0)","(8.5, 15.0, 12.3)","(5.5, 10.0, 8.32)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:37.017620,"(7.5, 11.5, 10.96)","(1.75, 2.28, 2.2387499999999996)","(11.0, 24.0, 18.475)","(10.0, 18.5, 17.0)","(8.5, 15.0, 12.3)","(5.5, 10.0, 8.32)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:38.075113,"(7.5, 11.5, 10.96)","(1.75, 2.28, 2.2387499999999996)","(11.0, 24.0, 18.475)","(10.0, 18.5, 17.0)","(8.5, 15.0, 12.3)","(5.5, 10.0, 8.32)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:39.076933,"(7.5, 11.5, 10.96)","(1.75, 2.28, 2.2387499999999996)","(11.0, 24.0, 18.475)","(10.0, 18.5, 17.0)","(8.5, 15.0, 12.3)","(5.5, 10.0, 8.32)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:40.107968,"(7.5, 11.5, 10.96)","(1.75, 2.28, 2.2387499999999996)","(11.0, 24.0, 18.475)","(10.0, 18.0, 15.8)","(8.5, 15.0, 12.3)","(5.5, 10.0, 8.32)","(7.5, 13.0, 11.17142857142857)"
10-01-2023 20:58:41.163843,"(7.5, 11.5, 10.96)","(1.75, 2.28, 2.2387499999999996)","(11.0, 23.0, 21.142857142857142)","(10.0, 18.0, 15.68421052631579)","(8.5, 15.0, 12.0)","(5.5, 10.0, 8.08)","(7.5, 13.0, 11.15)"
10-01-2023 20:58:42.350765,"(7.5, 11.5, 11.114285714285714)","(1.75, 2.28, 2.2605882352941173)","(11.0, 22.0, 19.08823529411765)","(10.0, 18.0, 15.411764705882353)","(8.5, 15.0, 12.3)","(5.5, 10.0, 8.862068965517242)","(7.5, 12.5, 10.475000000000001)"
10-01-2023 20:58:43.524482,"(7.5, 11.5, 10.96)","(1.75, 2.28, 2.051428571428571)","(11.0, 22.0, 19.08823529411765)","(10.0, 18.0, 15.25)","(8.5, 15.0, 12.3)","(5.5, 10.0, 8.9)","(7.5, 12.5, 10.475000000000001)"
10-01-2023 20:58:44.721510,"(7.5, 11.5, 10.96)","(1.75, 2.28, 2.051428571428571)","(11.0, 22.0, 19.08823529411765)","(10.0, 18.0, 15.25)","(8.5, 15.0, 12.3)","(5.5, 10.0, 8.9)","(7.5, 12.5, 10.475000000000001)"
10-01-2023 20:58:45.856269,"(7.5, 11.5, 10.96)","(1.75, 2.26, 2.178181818181818)","(11.0, 22.0, 19.0)","(10.0, 18.0, 14.944444444444445)","(8.5, 15.0, 12.3)","(5.5, 10.0, 8.9)","(7.5, 12.5, 10.475000000000001)"
10-01-2023 20:58:46.992366,"(7.5, 11.0, 10.266666666666667)","(1.75, 2.26, 2.1199999999999997)","(11.0, 22.0, 19.0)","(10.0, 18.0, 14.944444444444445)","(8.5, 15.0, 12.3)","(5.5, 10.0, 9.022222222222222)","(7.5, 12.5, 10.475000000000001)"
10-01-2023 20:58:48.047673,"(7.5, 11.0, 9.476923076923077)","(1.75, 2.26, 2.1199999999999997)","(11.0, 22.0, 19.0)","(10.0, 18.0, 13.76923076923077)","(8.5, 15.0, 12.3)","(5.5, 10.0, 8.9)","(7.5, 12.5, 10.475000000000001)"
10-01-2023 20:58:49.182773,"(7.5, 11.0, 9.476923076923077)","(1.75, 2.24, 2.061818181818182)","(11.0, 22.0, 19.75)","(10.0, 18.0, 15.866666666666667)","(8.5, 15.0, 12.3)","(5.5, 10.0, 8.9)","(7.5, 12.5, 10.475000000000001)"
10-01-2023 20:58:50.257100,"(7.5, 11.0, 9.476923076923077)","(1.75, 2.24, 2.061818181818182)","(11.0, 22.0, 19.75)","(10.0, 18.0, 15.866666666666667)","(8.5, 15.0, 12.3)","(5.5, 10.0, 8.9)","(7.5, 12.5, 10.475000000000001)"
10-01-2023 20:58:51.403810,"(7.5, 11.0, 9.476923076923077)","(1.75, 2.24, 2.061818181818182)","(11.0, 22.0, 19.75)","(10.0, 18.0, 15.866666666666667)","(8.5, 15.0, 12.3)","(5.5, 10.0, 8.9)","(7.5, 12.5, 10.475000000000001)"
10-01-2023 20:58:52.540609,"(7.5, 11.0, 9.476923076923077)","(1.75, 2.24, 2.061818181818182)","(11.0, 22.0, 19.75)","(10.0, 18.0, 15.866666666666667)","(8.5, 15.0, 12.3)","(5.5, 10.0, 8.9)","(7.5, 12.5, 10.475000000000001)"
10-01-2023 20:58:53.476304,"(7.0, 11.0, 9.476923076923077)","(1.75, 2.24, 2.061818181818182)","(11.0, 22.0, 19.75)","(10.0, 18.0, 15.866666666666667)","(9.0, 15.0, 12.3)","(5.5, 10.0, 8.9)","(8.0, 12.5, 10.475000000000001)"
10-01-2023 20:58:54.513287,"(7.0, 10.5, 10.16)","(1.75, 2.24, 2.061818181818182)","(11.0, 22.0, 19.0)","(10.0, 18.0, 14.8)","(9.0, 15.0, 12.3)","(5.5, 10.0, 8.9)","(8.0, 12.5, 10.475000000000001)"
10-01-2023 20:58:55.640673,"(7.0, 10.5, 10.16)","(1.75, 2.24, 2.061818181818182)","(11.0, 22.0, 20.6875)","(10.0, 18.0, 16.666666666666668)","(9.0, 15.0, 12.3)","(5.5, 10.0, 8.9)","(8.0, 12.5, 10.475000000000001)"
10-01-2023 20:58:56.724916,"(7.0, 10.5, 10.16)","(1.75, 2.22, 2.05)","(11.0, 22.0, 20.6875)","(10.0, 18.0, 16.666666666666668)","(9.0, 15.0, 12.3)","(5.5, 10.0, 8.9)","(8.0, 12.5, 10.475000000000001)"
10-01-2023 20:58:57.827779,"(7.0, 10.5, 10.16)","(1.75, 2.22, 2.0142105263157895)","(11.0, 22.0, 20.6875)","(10.0, 18.0, 16.666666666666668)","(9.0, 15.0, 12.3)","(5.5, 10.0, 8.9)","(8.0, 12.5, 11.45)"
