,Gungho,Raphael,Roys Legacy,Cyclone Harmony,Vankukla,Wallawallabingbang,A Dandy Catch,So Greysful,Star Harmony
08-01-2023 12:27:15.665241,"(81.0, 200.0, 160.0)","(12.0, 22.0, 21.0)","(10.0, 12.0, 11.357142857142858)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.0, 4.8533333333333335)","(18.0, 22.0, 20.906976744186046)","(81.0, 190.0, 143.33333333333334)","(4.4, 5.1, 5.041176470588235)","(4.8, 6.4, 6.114285714285715)"
08-01-2023 12:27:16.899465,"(81.0, 200.0, 160.0)","(12.0, 22.0, 21.0)","(10.0, 12.0, 11.357142857142858)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.0, 4.8533333333333335)","(18.0, 21.0, 20.906976744186046)","(81.0, 190.0, 143.33333333333334)","(4.4, 5.1, 4.986363636363636)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:18.140443,"(81.0, 200.0, 160.0)","(12.0, 22.0, 21.0)","(10.0, 12.0, 13.5)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.0, 5.035294117647059)","(18.0, 21.0, 20.906976744186046)","(81.0, 190.0, 143.33333333333334)","(4.4, 5.0, 4.985365853658537)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:19.319351,"(81.0, 200.0, 160.0)","(12.0, 22.0, 21.0)","(10.0, 14.5, 13.363636363636363)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.2, 5.035294117647059)","(18.0, 21.0, 21.5625)","(81.0, 190.0, 143.33333333333334)","(4.4, 5.0, 4.985365853658537)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:20.470242,"(81.0, 200.0, 160.0)","(12.0, 22.0, 21.0)","(10.0, 14.0, 13.363636363636363)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.2, 5.107692307692307)","(18.0, 22.0, 20.906976744186046)","(81.0, 190.0, 143.33333333333334)","(4.4, 5.0, 4.985365853658537)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:21.605671,"(81.0, 200.0, 160.0)","(12.0, 22.0, 21.0)","(10.0, 14.0, 12.75)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.2, 5.107692307692307)","(18.0, 21.0, 20.906976744186046)","(81.0, 190.0, 143.33333333333334)","(4.4, 5.0, 4.989999999999999)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:22.767119,"(81.0, 200.0, 160.0)","(12.0, 22.0, 21.0)","(10.0, 14.0, 12.75)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.2, 5.107692307692307)","(18.0, 21.0, 20.906976744186046)","(81.0, 190.0, 143.33333333333334)","(4.4, 5.1, 4.989999999999999)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:23.963645,"(81.0, 200.0, 160.0)","(12.0, 22.0, 21.0)","(10.0, 14.0, 12.352941176470589)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.2, 5.107692307692307)","(18.0, 21.0, 20.906976744186046)","(81.0, 190.0, 143.33333333333334)","(4.4, 5.1, 4.989999999999999)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:25.129943,"(81.0, 200.0, 160.0)","(12.0, 22.0, 21.0)","(10.0, 14.0, 12.25)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.2, 5.107692307692307)","(18.0, 21.0, 20.906976744186046)","(81.0, 190.0, 143.33333333333334)","(4.4, 5.1, 4.916666666666667)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:26.277671,"(81.0, 200.0, 160.0)","(12.0, 22.0, 21.0)","(10.0, 14.0, 12.25)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.2, 5.107692307692307)","(18.0, 21.0, 20.906976744186046)","(81.0, 190.0, 143.33333333333334)","(4.4, 5.1, 4.916666666666667)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:27.455822,"(81.0, 200.0, 160.0)","(12.0, 22.0, 21.0)","(10.0, 14.0, 12.25)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.2, 5.107692307692307)","(18.0, 21.0, 20.906976744186046)","(81.0, 190.0, 143.33333333333334)","(4.4, 5.1, 4.916666666666667)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:28.612783,"(81.0, 200.0, 160.0)","(12.0, 22.0, 21.0)","(10.0, 14.0, 12.352941176470589)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.2, 5.107692307692307)","(18.0, 21.0, 20.886363636363637)","(81.0, 190.0, 143.33333333333334)","(4.4, 5.1, 5.003703703703703)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:29.764886,"(81.0, 200.0, 160.0)","(12.0, 22.0, 21.0)","(10.0, 14.0, 12.352941176470589)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.2, 4.85)","(18.0, 21.0, 20.886363636363637)","(81.0, 190.0, 143.33333333333334)","(4.4, 5.1, 4.988679245283019)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:30.978195,"(81.0, 200.0, 160.0)","(12.0, 22.0, 21.0)","(10.0, 14.0, 13.5)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.1, 4.953846153846154)","(18.0, 21.0, 19.93181818181818)","(81.0, 190.0, 143.33333333333334)","(4.4, 5.0, 4.9875)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:32.198258,"(81.0, 200.0, 160.0)","(12.0, 22.0, 21.0)","(10.0, 14.0, 13.5)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.0, 4.855555555555555)","(18.0, 20.0, 19.93181818181818)","(81.0, 190.0, 143.33333333333334)","(4.4, 5.0, 4.9875)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:33.414935,"(81.0, 200.0, 160.0)","(12.0, 22.0, 21.0)","(10.0, 14.0, 13.5)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.1, 4.855555555555555)","(18.0, 20.0, 19.93181818181818)","(81.0, 190.0, 143.33333333333334)","(4.4, 5.0, 4.9875)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:34.611361,"(81.0, 200.0, 160.0)","(12.0, 22.0, 21.0)","(10.0, 14.0, 12.764705882352942)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.1, 4.855555555555555)","(18.0, 20.0, 20.782608695652172)","(81.0, 190.0, 170.0)","(4.4, 5.0, 4.85)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:35.814277,"(81.0, 200.0, 176.66666666666666)","(12.0, 19.0, 17.15686274509804)","(10.0, 14.0, 12.941176470588236)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.1, 4.855555555555555)","(18.0, 21.0, 20.782608695652172)","(81.0, 190.0, 170.0)","(4.4, 5.0, 4.85)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:36.994044,"(81.0, 200.0, 176.66666666666666)","(12.0, 19.0, 17.15686274509804)","(10.0, 14.0, 12.941176470588236)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.1, 4.855555555555555)","(18.0, 21.0, 20.77777777777778)","(81.0, 190.0, 170.0)","(4.4, 5.0, 4.816666666666666)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:38.216626,"(81.0, 200.0, 180.0)","(12.0, 19.0, 17.15686274509804)","(10.0, 14.0, 13.689655172413794)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.1, 4.855555555555555)","(18.0, 21.0, 19.930232558139537)","(81.0, 190.0, 170.0)","(4.4, 5.0, 4.816666666666666)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:39.432500,"(81.0, 200.0, 180.0)","(12.0, 18.5, 18.0)","(10.0, 14.0, 13.689655172413794)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.1, 4.855555555555555)","(18.0, 20.0, 19.930232558139537)","(81.0, 190.0, 170.0)","(4.4, 5.0, 4.816666666666666)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:40.676421,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 18.0)","(10.0, 14.0, 13.689655172413794)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.1, 4.855555555555555)","(18.0, 20.0, 19.930232558139537)","(81.0, 190.0, 170.0)","(4.4, 5.0, 4.816666666666666)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:41.961303,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.15686274509804)","(10.0, 14.0, 13.689655172413794)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.1, 4.855555555555555)","(18.0, 20.0, 20.77777777777778)","(81.0, 190.0, 170.0)","(4.4, 5.0, 4.816666666666666)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:43.204690,"(81.0, 200.0, 146.66666666666666)","(12.0, 19.0, 17.15686274509804)","(10.0, 14.0, 13.689655172413794)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.1, 4.855555555555555)","(18.0, 21.0, 20.77777777777778)","(81.0, 190.0, 170.0)","(4.4, 5.0, 4.9375)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:44.616020,"(81.0, 200.0, 146.66666666666666)","(12.0, 19.0, 17.15686274509804)","(10.0, 14.0, 12.636363636363637)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.1, 4.8517241379310345)","(18.0, 21.0, 20.77777777777778)","(81.0, 190.0, 170.0)","(4.4, 5.0, 4.88909090909091)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:46.075755,"(81.0, 200.0, 146.66666666666666)","(12.0, 19.0, 18.0)","(10.0, 14.0, 12.636363636363637)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.1, 4.8517241379310345)","(18.0, 20.0, 19.930232558139537)","(81.0, 190.0, 170.0)","(4.4, 4.9, 4.88909090909091)","(4.8, 6.4, 6.133333333333334)"
08-01-2023 12:27:47.395315,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 18.0)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.616666666666666)","(3.6, 5.1, 4.8517241379310345)","(18.0, 20.0, 19.930232558139537)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.88909090909091)","(4.8, 6.4, 5.933333333333334)"
08-01-2023 12:27:48.747642,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 18.0)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.588888888888889)","(3.6, 5.1, 4.8517241379310345)","(18.0, 20.0, 19.930232558139537)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.88909090909091)","(4.8, 6.0, 5.933333333333334)"
08-01-2023 12:27:50.171090,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.628571428571428)","(3.6, 5.1, 4.8517241379310345)","(18.0, 20.0, 20.77777777777778)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.88909090909091)","(4.8, 6.0, 5.933333333333334)"
08-01-2023 12:27:51.667946,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.8, 4.628571428571428)","(3.6, 5.1, 4.8517241379310345)","(18.0, 21.0, 20.77777777777778)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.894)","(4.8, 6.0, 5.933333333333334)"
08-01-2023 12:27:52.924328,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.8, 4.628571428571428)","(3.6, 5.1, 4.8517241379310345)","(18.0, 21.0, 20.77777777777778)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.894)","(4.8, 6.0, 5.933333333333334)"
08-01-2023 12:27:54.140554,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.8, 4.628571428571428)","(3.6, 5.1, 4.8517241379310345)","(18.0, 21.0, 19.930232558139537)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.894)","(4.8, 6.0, 5.933333333333334)"
08-01-2023 12:27:55.295338,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.8, 4.581818181818182)","(3.6, 5.1, 4.8517241379310345)","(18.0, 20.0, 19.930232558139537)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.8821782178217825)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:27:56.468671,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.8, 4.581818181818182)","(3.6, 5.1, 4.8517241379310345)","(18.0, 20.0, 19.930232558139537)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.8821782178217825)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:27:57.787433,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.8, 4.533333333333333)","(3.6, 5.1, 4.8517241379310345)","(18.0, 20.0, 20.77777777777778)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.883333333333334)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:27:59.083731,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.8517241379310345)","(18.0, 21.0, 20.77777777777778)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.883333333333334)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:00.448076,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.8517241379310345)","(18.0, 21.0, 20.77777777777778)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.839240506329114)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:01.598569,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.8517241379310345)","(18.0, 21.0, 20.796610169491526)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.839240506329114)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:02.797291,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.8517241379310345)","(18.0, 21.0, 20.676923076923078)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.839240506329114)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:04.088081,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.8517241379310345)","(18.0, 21.0, 20.676923076923078)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.839240506329114)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:05.456662,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.8517241379310345)","(18.0, 21.0, 20.676923076923078)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.839240506329114)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:06.786862,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.878461538461538)","(18.0, 21.0, 20.666666666666668)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.796226415094339)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:08.036827,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.878461538461538)","(18.0, 21.0, 20.666666666666668)","(81.0, 190.0, 166.0)","(4.4, 4.8, 4.790196078431372)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:09.309562,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.878461538461538)","(18.0, 21.0, 20.666666666666668)","(81.0, 190.0, 166.0)","(4.4, 4.8, 4.759740259740259)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:10.516604,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.878461538461538)","(18.0, 21.0, 20.894736842105264)","(81.0, 190.0, 166.0)","(4.4, 4.8, 4.759740259740259)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:11.794697,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.878461538461538)","(18.0, 21.0, 20.894736842105264)","(81.0, 190.0, 166.0)","(4.4, 4.8, 4.732608695652174)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:12.979168,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.878461538461538)","(18.0, 21.0, 20.904761904761905)","(81.0, 190.0, 166.0)","(4.4, 4.8, 4.8076923076923075)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:14.157345,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.878461538461538)","(18.0, 21.0, 20.904761904761905)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.8076923076923075)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:15.322559,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.878461538461538)","(18.0, 21.0, 20.904761904761905)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.8076923076923075)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:16.633659,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.878461538461538)","(18.0, 21.0, 22.4)","(81.0, 190.0, 166.0)","(4.4, 4.9, 4.8076923076923075)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:17.869853,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.878461538461538)","(18.0, 23.0, 22.4)","(81.0, 190.0, 143.33333333333334)","(4.4, 4.9, 4.8076923076923075)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:19.112511,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.878461538461538)","(18.0, 23.0, 22.4)","(81.0, 190.0, 143.33333333333334)","(4.4, 4.9, 4.8428571428571425)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:20.431655,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.878461538461538)","(18.0, 23.0, 22.454545454545453)","(81.0, 190.0, 143.33333333333334)","(4.4, 4.9, 4.777777777777778)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:21.680408,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 17.666666666666668)","(10.0, 14.0, 13.0)","(3.4, 4.7, 4.533333333333333)","(3.6, 5.1, 4.878461538461538)","(18.0, 23.0, 22.454545454545453)","(81.0, 190.0, 143.33333333333334)","(4.4, 4.8, 4.672727272727273)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:22.861278,"(81.0, 200.0, 146.66666666666666)","(12.0, 18.5, 18.2)","(10.0, 13.0, 12.210526315789474)","(3.4, 4.6, 4.364864864864865)","(3.6, 5.1, 4.878461538461538)","(18.0, 23.0, 22.454545454545453)","(81.0, 190.0, 143.33333333333334)","(4.4, 4.8, 4.672727272727273)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:24.055507,"(81.0, 200.0, 146.66666666666666)","(12.0, 21.0, 20.2)","(10.0, 13.0, 12.210526315789474)","(3.4, 4.6, 4.364864864864865)","(3.6, 5.1, 4.878461538461538)","(18.0, 23.0, 22.454545454545453)","(81.0, 190.0, 143.33333333333334)","(4.4, 4.8, 4.672727272727273)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:25.430907,"(81.0, 200.0, 146.66666666666666)","(12.0, 21.0, 19.833333333333332)","(10.0, 13.0, 12.210526315789474)","(3.4, 4.6, 4.364864864864865)","(3.6, 5.1, 4.878461538461538)","(18.0, 23.0, 22.454545454545453)","(81.0, 190.0, 143.33333333333334)","(4.4, 4.8, 4.845454545454546)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:26.790304,"(81.0, 200.0, 146.66666666666666)","(12.0, 21.0, 19.833333333333332)","(10.0, 13.0, 12.210526315789474)","(3.4, 4.6, 4.364864864864865)","(3.6, 5.1, 4.878461538461538)","(18.0, 23.0, 22.454545454545453)","(81.0, 190.0, 143.33333333333334)","(4.4, 5.1, 4.711538461538462)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:28.012471,"(81.0, 200.0, 146.66666666666666)","(12.0, 21.0, 19.833333333333332)","(10.0, 13.0, 12.210526315789474)","(3.4, 4.6, 4.364864864864865)","(3.6, 5.1, 4.878461538461538)","(18.0, 23.0, 22.454545454545453)","(81.0, 190.0, 143.33333333333334)","(4.4, 5.0, 4.710344827586207)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:29.297035,"(81.0, 200.0, 146.66666666666666)","(12.0, 21.0, 20.2)","(10.0, 13.0, 12.210526315789474)","(3.4, 4.6, 4.319354838709677)","(3.6, 5.1, 4.93448275862069)","(18.0, 23.0, 22.454545454545453)","(81.0, 190.0, 155.0)","(4.4, 5.0, 4.8943396226415095)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:30.670961,"(81.0, 200.0, 146.66666666666666)","(12.0, 21.0, 20.2)","(10.0, 13.0, 12.210526315789474)","(3.4, 4.6, 4.319354838709677)","(3.6, 5.1, 4.93448275862069)","(18.0, 23.0, 22.454545454545453)","(81.0, 190.0, 155.0)","(4.4, 5.0, 4.9)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:31.849465,"(81.0, 200.0, 146.66666666666666)","(12.0, 21.0, 20.2)","(10.0, 13.0, 12.210526315789474)","(3.4, 4.6, 4.319354838709677)","(3.6, 5.1, 4.93448275862069)","(18.0, 23.0, 22.414634146341463)","(81.0, 190.0, 155.0)","(4.4, 5.0, 4.9)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:33.160439,"(81.0, 200.0, 146.66666666666666)","(12.0, 21.0, 20.2)","(10.0, 13.0, 12.210526315789474)","(3.4, 4.6, 4.319354838709677)","(3.6, 5.1, 4.93448275862069)","(18.0, 23.0, 22.414634146341463)","(81.0, 190.0, 155.0)","(4.4, 5.0, 4.888888888888888)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:34.287935,"(81.0, 200.0, 146.66666666666666)","(12.0, 21.0, 20.2)","(10.0, 13.0, 12.210526315789474)","(3.4, 4.6, 4.319354838709677)","(3.6, 5.1, 4.93448275862069)","(18.0, 23.0, 22.414634146341463)","(81.0, 190.0, 155.0)","(4.4, 5.0, 4.878048780487805)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:35.487461,"(81.0, 200.0, 146.66666666666666)","(12.0, 21.0, 20.2)","(10.0, 13.0, 12.210526315789474)","(3.4, 4.6, 4.319354838709677)","(3.6, 5.1, 4.93448275862069)","(18.0, 23.0, 22.414634146341463)","(81.0, 190.0, 155.0)","(4.4, 5.0, 4.869565217391305)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:36.749354,"(81.0, 200.0, 146.66666666666666)","(12.0, 21.0, 20.2)","(10.0, 13.0, 12.659090909090908)","(3.4, 4.5, 4.394117647058824)","(3.6, 5.3, 5.2444444444444445)","(18.0, 23.0, 22.414634146341463)","(81.0, 190.0, 155.0)","(4.4, 5.0, 4.9)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:37.938604,"(81.0, 200.0, 146.66666666666666)","(12.0, 21.0, 20.2)","(10.0, 13.0, 12.659090909090908)","(3.4, 4.5, 4.394117647058824)","(3.6, 5.3, 5.223076923076923)","(18.0, 23.0, 22.414634146341463)","(81.0, 190.0, 155.0)","(4.4, 5.0, 4.8909090909090915)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:39.367885,"(81.0, 200.0, 146.66666666666666)","(12.0, 21.0, 20.2)","(10.0, 13.0, 12.659090909090908)","(3.4, 4.5, 4.394117647058824)","(3.6, 5.3, 5.223076923076923)","(18.0, 23.0, 22.414634146341463)","(81.0, 190.0, 155.0)","(4.4, 4.9, 4.8909090909090915)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:40.622167,"(81.0, 200.0, 146.66666666666666)","(12.0, 21.0, 20.2)","(10.0, 13.0, 12.659090909090908)","(3.4, 4.5, 4.394117647058824)","(3.6, 5.3, 5.223076923076923)","(18.0, 23.0, 22.414634146341463)","(81.0, 190.0, 155.0)","(4.4, 4.9, 4.8875)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:41.808087,"(81.0, 200.0, 146.66666666666666)","(12.0, 21.0, 20.2)","(10.0, 13.0, 12.659090909090908)","(3.4, 4.5, 4.394117647058824)","(3.6, 5.3, 5.1875)","(18.0, 23.0, 22.414634146341463)","(81.0, 190.0, 155.0)","(4.4, 4.9, 4.8875)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:43.074524,"(81.0, 200.0, 146.66666666666666)","(12.0, 21.0, 20.2)","(10.0, 13.0, 12.659090909090908)","(3.4, 4.5, 4.394117647058824)","(3.6, 5.3, 5.1875)","(18.0, 23.0, 22.414634146341463)","(81.0, 190.0, 155.0)","(4.4, 4.9, 4.8875)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:44.471823,"(81.0, 200.0, 146.66666666666666)","(12.0, 21.0, 20.2)","(10.0, 13.0, 12.659090909090908)","(3.4, 4.5, 4.394117647058824)","(3.6, 5.3, 5.1875)","(18.0, 23.0, 22.414634146341463)","(81.0, 190.0, 155.0)","(4.4, 4.9, 4.8875)","(4.8, 6.0, 5.929032258064516)"
08-01-2023 12:28:45.845219,"(81.0, 200.0, 146.66666666666666)","(12.0, 21.0, 20.2)","(10.0, 13.0, 12.659090909090908)","(3.4, 4.5, 4.35)","(3.6, 5.3, 5.1875)","(18.0, 23.0, 22.414634146341463)","(81.0, 190.0, 155.0)","(4.4, 4.9, 4.841935483870968)","(4.8, 6.0, 5.929032258064516)"
