,Aussie Sebastian,Go Forward Herby,Sour Cider Wilma,Just Like Aria,Sekekama
09-01-2023 16:58:23.725253,"(2.1, 2.98, 2.8825000000000003)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:24.642243,"(2.1, 2.98, 2.8825000000000003)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:25.530956,"(2.1, 2.98, 2.8825000000000003)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:26.493174,"(2.1, 2.98, 2.8825000000000003)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:27.344846,"(2.1, 2.98, 2.8825000000000003)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:28.347079,"(2.1, 2.98, 2.8825000000000003)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:29.327954,"(2.1, 2.98, 2.8825000000000003)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:30.295181,"(2.1, 2.98, 2.8825000000000003)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:31.155036,"(2.1, 2.98, 2.8825000000000003)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:32.128827,"(2.1, 2.98, 2.8825000000000003)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:33.191893,"(2.1, 2.98, 2.8825000000000003)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:34.087613,"(2.1, 2.98, 2.8825000000000003)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:35.000367,"(2.1, 2.98, 2.8825000000000003)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:36.025029,"(2.1, 2.98, 2.8825000000000003)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:36.953659,"(2.1, 2.98, 2.8825000000000003)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:37.804676,"(2.1, 2.98, 2.8825000000000003)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:38.723489,"(2.1, 2.98, 2.780851063829787)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:39.667599,"(2.1, 2.98, 2.780851063829787)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:40.583697,"(2.1, 2.98, 2.780851063829787)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:41.478677,"(2.1, 2.98, 2.780851063829787)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:42.443097,"(2.1, 2.98, 2.780851063829787)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:43.458138,"(2.1, 2.96, 2.848780487804878)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.11111111111111)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:44.332428,"(2.1, 2.96, 2.848780487804878)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:45.221075,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:46.284375,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:47.353135,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:48.293293,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:49.275268,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:50.247990,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:51.243360,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:52.201286,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:53.231573,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:54.231208,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:55.151413,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:56.115244,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:57.074309,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:58.011646,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:58.903007,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:58:59.839531,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:00.847519,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:01.794379,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:02.709162,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:03.757010,"(2.1, 2.94, 2.9)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:04.956338,"(2.1, 2.94, 2.8815789473684212)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 31.791666666666664)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:06.119238,"(2.1, 2.94, 2.8815789473684212)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 27.0)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:07.170335,"(2.1, 2.94, 2.8815789473684212)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 27.0)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:08.160046,"(2.1, 2.94, 2.8815789473684212)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 27.0)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:09.150001,"(2.1, 2.94, 2.8815789473684212)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 27.0)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:10.210192,"(2.1, 2.94, 2.8815789473684212)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 27.0)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:11.225594,"(2.1, 2.94, 2.8815789473684212)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 27.0)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:12.280386,"(2.1, 2.94, 2.8815789473684212)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 27.0)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:13.283871,"(2.1, 2.94, 2.8815789473684212)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 27.0)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:14.367820,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:15.461683,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:16.431002,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:17.369139,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:18.353746,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:19.445621,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:20.414829,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:21.281827,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:22.295874,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:23.332231,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:24.269756,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:25.249623,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:26.224213,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:27.197638,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:28.139262,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:29.105109,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:30.115307,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:31.074756,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:32.081262,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:33.080242,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:33.995675,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:34.847445,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.20833333333333)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:35.781748,"(2.1, 2.9, 2.862162162162162)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 27.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:36.811813,"(2.1, 2.9, 2.844736842105263)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 27.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:37.790672,"(2.1, 2.9, 2.844736842105263)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 27.9375)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:38.958813,"(2.1, 2.9, 2.844736842105263)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:39.926251,"(2.1, 2.9, 2.844736842105263)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:40.889633,"(2.1, 2.9, 2.844736842105263)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:41.871534,"(2.1, 2.9, 2.844736842105263)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:42.835899,"(2.1, 2.9, 2.844736842105263)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:43.827314,"(2.1, 2.88, 2.7804878048780486)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:44.862878,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:45.937214,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:46.946289,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:47.924327,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:48.817187,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:49.761338,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:50.763133,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:51.816692,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:52.721114,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:53.707334,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:54.687200,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:55.645667,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:56.683932,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.625)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:57.641793,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.25)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:58.607209,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.25)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 16:59:59.572152,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 28.25)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:00.496749,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.0)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:01.554608,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.45454545454545)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:02.808061,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.45454545454545)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:03.816517,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.45454545454545)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:04.905016,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.45454545454545)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:05.962318,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.45454545454545)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:07.072287,"(2.1, 2.86, 2.824324324324324)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.45454545454545)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:08.154201,"(2.1, 2.86, 2.807894736842105)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.45454545454545)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:09.205298,"(2.1, 2.86, 2.807894736842105)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.45454545454545)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:10.367486,"(2.1, 2.86, 2.807894736842105)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.45454545454545)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:11.437854,"(2.1, 2.86, 2.807894736842105)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.45454545454545)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:12.613653,"(2.1, 2.86, 2.807894736842105)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.45454545454545)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:13.751911,"(2.1, 2.86, 2.807894736842105)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.45454545454545)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:14.848762,"(2.1, 2.84, 2.746341463414634)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.45454545454545)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:15.949788,"(2.1, 2.82, 2.7864864864864862)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.45454545454545)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:16.898759,"(2.1, 2.82, 2.7864864864864862)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.45454545454545)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:17.891832,"(2.1, 2.82, 2.7864864864864862)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.45454545454545)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:18.882797,"(2.1, 2.82, 2.7864864864864862)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.45454545454545)","(20.0, 50.0, 35.88235294117647)"
09-01-2023 17:00:19.849843,"(2.1, 2.82, 2.7864864864864862)","(3.2, 4.7, 4.388888888888889)","(3.1, 4.6, 3.8249999999999997)","(17.0, 42.0, 32.45454545454545)","(20.0, 50.0, 35.88235294117647)"
