,War Hammer,Banebridge,Bundy Bounce,Hooked On Prissy,Simply Orson,Sketchy In By,Nulas Girl,What A Knight
14-12-2022 12:47:33.215106,"(5.5, 7.6, 7.18)","(2.6, 3.3, 3.1928571428571426)","(17.0, 26.0, 25.53846153846154)","(2.45, 2.86, 2.7927272727272725)","(101.0, 550.0, 423.33333333333337)","(6.5, 9.8, 9.608)","(71.0, 150.0, 139.0909090909091)","(31.0, 40.0, 39.53846153846154)"
14-12-2022 12:47:34.490947,"(5.5, 7.6, 7.18)","(2.6, 3.3, 3.189473684210526)","(17.0, 26.0, 25.53846153846154)","(2.45, 2.88, 2.856)","(101.0, 550.0, 508.8888888888889)","(6.5, 9.8, 9.333333333333334)","(71.0, 150.0, 139.0909090909091)","(31.0, 42.0, 39.53846153846154)"
14-12-2022 12:47:35.730311,"(5.5, 7.6, 6.836363636363636)","(2.6, 3.3, 3.2333333333333334)","(17.0, 26.0, 24.0)","(2.45, 2.88, 2.8835087719298245)","(101.0, 550.0, 476.0)","(6.5, 9.8, 9.60909090909091)","(71.0, 150.0, 160.0)","(31.0, 42.0, 39.53846153846154)"
14-12-2022 12:47:36.987455,"(5.5, 7.4, 6.8428571428571425)","(2.6, 3.25, 3.196875)","(17.0, 26.0, 24.0)","(2.45, 2.92, 2.8666666666666667)","(101.0, 550.0, 476.0)","(6.5, 9.8, 9.214285714285714)","(71.0, 310.0, 236.5)","(31.0, 42.0, 40.11764705882353)"
14-12-2022 12:47:38.360164,"(5.5, 7.4, 6.8352941176470585)","(2.6, 3.3, 3.216666666666667)","(18.0, 26.0, 24.0)","(2.45, 2.9, 2.8923076923076922)","(101.0, 550.0, 508.8888888888889)","(6.5, 9.6, 9.876923076923077)","(71.0, 310.0, 236.5)","(31.0, 42.0, 40.35897435897436)"
14-12-2022 12:47:39.707151,"(5.5, 7.4, 6.866666666666666)","(2.6, 3.25, 3.1056521739130436)","(18.0, 26.0, 25.692307692307693)","(2.45, 2.9, 2.846153846153846)","(101.0, 550.0, 508.8888888888889)","(6.5, 10.0, 9.68)","(71.0, 310.0, 143.33333333333334)","(31.0, 42.0, 39.91304347826087)"
14-12-2022 12:47:41.014737,"(5.5, 7.4, 6.866666666666666)","(2.6, 3.15, 3.0982608695652174)","(18.0, 26.0, 25.692307692307693)","(2.45, 2.92, 2.88)","(101.0, 550.0, 476.0)","(6.5, 10.0, 9.68)","(71.0, 150.0, 143.33333333333334)","(31.0, 40.0, 39.91304347826087)"
14-12-2022 12:47:42.465048,"(5.5, 7.4, 6.863157894736842)","(2.6, 3.15, 3.065714285714286)","(18.0, 26.0, 30.52173913043478)","(2.45, 2.92, 2.8417391304347825)","(101.0, 550.0, 476.0)","(6.5, 10.0, 9.68)","(71.0, 150.0, 143.33333333333334)","(31.0, 40.0, 39.916666666666664)"
14-12-2022 12:47:43.781835,"(5.5, 7.4, 6.9)","(2.6, 3.1, 2.971875)","(18.0, 34.0, 29.789473684210527)","(2.45, 2.92, 2.8466666666666667)","(101.0, 550.0, 476.0)","(6.0, 10.0, 9.68)","(71.0, 150.0, 143.33333333333334)","(31.0, 40.0, 39.916666666666664)"
14-12-2022 12:47:45.115257,"(5.5, 7.4, 6.9)","(2.6, 3.15, 2.997)","(18.0, 34.0, 24.22222222222222)","(2.5, 2.9, 2.848)","(101.0, 550.0, 508.8888888888889)","(6.5, 10.0, 9.68)","(71.0, 150.0, 236.5)","(31.0, 40.0, 40.78787878787879)"
14-12-2022 12:47:46.396739,"(5.5, 7.4, 6.8374999999999995)","(2.6, 3.15, 2.997)","(18.0, 34.0, 24.22222222222222)","(2.5, 2.88, 2.8366666666666664)","(101.0, 550.0, 508.8888888888889)","(6.5, 10.0, 9.68)","(71.0, 310.0, 236.5)","(31.0, 42.0, 40.78787878787879)"
14-12-2022 12:47:47.614986,"(5.5, 7.4, 6.8374999999999995)","(2.6, 3.15, 3.0166666666666666)","(18.0, 34.0, 27.583333333333332)","(2.5, 2.84, 2.8525925925925923)","(101.0, 550.0, 476.0)","(6.5, 10.0, 9.68)","(71.0, 310.0, 143.33333333333334)","(31.0, 42.0, 40.705882352941174)"
14-12-2022 12:47:48.809608,"(5.5, 7.4, 6.8374999999999995)","(2.6, 3.15, 2.979)","(18.0, 34.0, 29.916666666666668)","(2.5, 2.86, 2.836923076923077)","(101.0, 550.0, 476.0)","(6.5, 10.0, 9.8)","(71.0, 150.0, 143.33333333333334)","(31.0, 42.0, 40.705882352941174)"
14-12-2022 12:47:50.076099,"(5.5, 7.4, 6.8374999999999995)","(2.6, 3.15, 3.0075)","(18.0, 32.0, 28.31578947368421)","(2.5, 2.84, 2.8525925925925923)","(101.0, 550.0, 476.0)","(6.5, 10.0, 9.8)","(71.0, 150.0, 143.33333333333334)","(31.0, 42.0, 40.705882352941174)"
14-12-2022 12:47:51.656127,"(5.5, 7.4, 6.8374999999999995)","(2.6, 3.15, 3.0888)","(18.0, 32.0, 28.31578947368421)","(2.5, 2.86, 2.8525925925925923)","(101.0, 550.0, 508.8888888888889)","(6.5, 10.0, 9.719999999999999)","(71.0, 150.0, 143.33333333333334)","(31.0, 42.0, 40.55555555555556)"
14-12-2022 12:47:53.080749,"(5.5, 7.4, 6.8374999999999995)","(2.6, 3.15, 3.0933333333333333)","(18.0, 32.0, 27.5)","(2.5, 2.86, 2.8540540540540538)","(101.0, 550.0, 508.8888888888889)","(6.5, 10.0, 9.56)","(71.0, 150.0, 236.5)","(31.0, 42.0, 40.628571428571426)"
14-12-2022 12:47:54.670251,"(5.5, 7.4, 6.8374999999999995)","(2.6, 3.15, 3.078666666666667)","(19.0, 32.0, 23.6)","(2.5, 2.88, 2.856216216216216)","(101.0, 550.0, 476.0)","(6.5, 11.0, 10.416666666666666)","(71.0, 310.0, 236.5)","(31.0, 42.0, 40.628571428571426)"
14-12-2022 12:47:56.144855,"(5.5, 7.4, 6.85)","(2.6, 3.1, 3.06)","(19.0, 30.0, 24.894736842105264)","(2.5, 2.88, 2.8717241379310345)","(101.0, 550.0, 390.66666666666663)","(6.5, 11.0, 9.818181818181818)","(71.0, 310.0, 128.33333333333334)","(31.0, 42.0, 40.55555555555556)"
14-12-2022 12:47:57.477970,"(5.5, 7.4, 6.85)","(2.6, 3.1, 3.06)","(19.0, 29.0, 24.714285714285715)","(2.5, 2.88, 2.869333333333333)","(101.0, 970.0, 390.66666666666663)","(6.5, 11.0, 10.866666666666667)","(71.0, 150.0, 128.33333333333334)","(31.0, 42.0, 40.51428571428571)"
14-12-2022 12:47:58.906908,"(5.5, 7.4, 6.8374999999999995)","(2.6, 3.1, 3.086666666666667)","(19.0, 29.0, 22.5)","(2.5, 2.88, 2.896551724137931)","(101.0, 970.0, 512.6315789473684)","(6.5, 11.0, 11.204347826086957)","(71.0, 150.0, 138.57142857142858)","(31.0, 42.0, 41.38461538461539)"
14-12-2022 12:48:00.682910,"(5.5, 7.4, 6.8374999999999995)","(2.6, 3.1, 3.1228571428571428)","(19.0, 25.0, 23.5)","(2.5, 2.9, 2.875652173913043)","(101.0, 970.0, 473.3333333333333)","(6.5, 11.5, 10.636363636363637)","(71.0, 150.0, 138.57142857142858)","(31.0, 42.0, 41.407407407407405)"
14-12-2022 12:48:02.519261,"(5.5, 7.4, 7.107692307692308)","(2.6, 3.2, 3.0395876288659793)","(19.0, 24.0, 25.545454545454547)","(2.5, 2.92, 2.867272727272727)","(101.0, 510.0, 473.3333333333333)","(6.5, 11.5, 9.505)","(71.0, 310.0, 216.66666666666669)","(31.0, 42.0, 41.407407407407405)"
14-12-2022 12:48:04.334887,"(5.5, 7.2, 6.7555555555555555)","(2.6, 3.15, 3.0524528301886793)","(17.0, 26.0, 24.0)","(2.5, 2.92, 2.884912280701754)","(101.0, 510.0, 473.3333333333333)","(7.0, 11.5, 10.424)","(71.0, 310.0, 210.0)","(31.0, 42.0, 41.172413793103445)"
14-12-2022 12:48:06.052953,"(5.5, 7.2, 6.7555555555555555)","(2.6, 3.1, 3.0524528301886793)","(17.0, 26.0, 23.0)","(2.5, 2.92, 2.866315789473684)","(101.0, 510.0, 444.0)","(7.0, 11.0, 10.424)","(71.0, 310.0, 182.72727272727275)","(31.0, 42.0, 41.285714285714285)"
14-12-2022 12:48:07.656233,"(5.5, 7.2, 6.7555555555555555)","(2.6, 3.1, 3.042222222222222)","(17.0, 25.0, 24.764705882352942)","(2.5, 2.9, 2.8792156862745095)","(101.0, 510.0, 444.0)","(7.0, 11.0, 10.131428571428572)","(71.0, 310.0, 161.15384615384616)","(31.0, 42.0, 41.172413793103445)"
14-12-2022 12:48:09.408338,"(5.5, 7.0, 6.733333333333333)","(2.6, 3.1, 3.045238095238095)","(17.0, 25.0, 24.692307692307693)","(2.5, 2.92, 2.88)","(101.0, 510.0, 444.0)","(7.0, 11.0, 10.131428571428572)","(71.0, 310.0, 161.15384615384616)","(31.0, 42.0, 41.0)"
14-12-2022 12:48:10.972185,"(5.5, 7.0, 6.733333333333333)","(2.6, 3.1, 3.070689655172414)","(17.0, 25.0, 23.0)","(2.5, 2.92, 2.898461538461538)","(101.0, 510.0, 444.0)","(7.0, 11.0, 8.965957446808511)","(71.0, 310.0, 173.1818181818182)","(31.0, 42.0, 41.82608695652174)"
14-12-2022 12:48:12.372749,"(5.5, 7.0, 6.727272727272727)","(2.6, 3.1, 3.0701754385964914)","(17.0, 25.0, 24.82608695652174)","(2.5, 2.92, 2.8947368421052633)","(101.0, 510.0, 444.0)","(7.0, 9.4, 9.046153846153846)","(71.0, 310.0, 161.15384615384616)","(31.0, 42.0, 44.51851851851852)"
14-12-2022 12:48:13.813213,"(5.5, 7.0, 6.748571428571428)","(2.6, 3.1, 3.0701754385964914)","(17.0, 25.0, 24.8)","(2.5, 2.92, 2.9389473684210525)","(101.0, 510.0, 473.3333333333333)","(7.0, 9.4, 9.036842105263158)","(71.0, 310.0, 202.5)","(31.0, 46.0, 44.45161290322581)"
14-12-2022 12:48:15.179520,"(5.5, 7.0, 6.762162162162162)","(2.6, 3.1, 3.0701754385964914)","(17.0, 25.0, 24.8)","(2.5, 2.96, 2.9389473684210525)","(101.0, 510.0, 473.3333333333333)","(7.0, 9.4, 9.036842105263158)","(71.0, 310.0, 218.125)","(31.0, 46.0, 44.666666666666664)"
14-12-2022 12:48:16.469235,"(5.5, 7.0, 6.69655172413793)","(2.6, 3.1, 3.0701754385964914)","(17.0, 25.0, 24.8)","(2.5, 2.98, 2.908888888888889)","(101.0, 510.0, 444.0)","(7.0, 9.4, 9.036842105263158)","(71.0, 310.0, 216.66666666666669)","(31.0, 46.0, 44.45161290322581)"
14-12-2022 12:48:17.683259,"(5.5, 7.0, 6.741176470588235)","(2.6, 3.1, 3.0701754385964914)","(17.0, 25.0, 24.8)","(2.5, 2.98, 2.908888888888889)","(101.0, 510.0, 444.0)","(7.0, 9.4, 9.036842105263158)","(71.0, 310.0, 160.0)","(31.0, 46.0, 44.25)"
14-12-2022 12:48:18.842208,"(5.5, 7.0, 6.741176470588235)","(2.6, 3.1, 3.0701754385964914)","(17.0, 25.0, 24.8)","(2.5, 2.98, 2.9243478260869566)","(101.0, 510.0, 473.3333333333333)","(7.0, 9.4, 9.036842105263158)","(71.0, 310.0, 160.0)","(31.0, 46.0, 44.25)"
14-12-2022 12:48:20.391936,"(5.5, 7.0, 6.69655172413793)","(2.6, 3.1, 3.0701754385964914)","(17.0, 25.0, 24.714285714285715)","(2.5, 2.96, 2.936774193548387)","(101.0, 510.0, 444.0)","(7.0, 9.4, 9.055)","(71.0, 310.0, 200.0)","(31.0, 46.0, 44.45161290322581)"
14-12-2022 12:48:21.992925,"(5.5, 6.6, 6.574999999999999)","(2.6, 3.1, 3.146875)","(17.0, 25.0, 24.8)","(2.5, 2.96, 2.96)","(101.0, 510.0, 444.0)","(7.0, 9.4, 9.055)","(71.0, 310.0, 195.71428571428572)","(31.0, 46.0, 44.25)"
14-12-2022 12:48:23.494841,"(5.5, 6.6, 6.236363636363636)","(2.6, 3.15, 3.1642857142857146)","(17.0, 25.0, 25.76923076923077)","(2.5, 2.98, 2.952)","(101.0, 510.0, 444.0)","(7.0, 9.4, 9.555555555555555)","(71.0, 310.0, 200.0)","(31.0, 46.0, 44.285714285714285)"
14-12-2022 12:48:24.847309,"(5.5, 6.6, 6.236363636363636)","(2.6, 3.2, 3.1642857142857146)","(17.0, 26.0, 25.76923076923077)","(2.5, 2.98, 2.95)","(101.0, 510.0, 444.0)","(7.0, 9.6, 9.475)","(71.0, 310.0, 200.0)","(31.0, 46.0, 44.285714285714285)"
14-12-2022 12:48:26.032095,"(5.5, 6.6, 6.236363636363636)","(2.6, 3.2, 3.1642857142857146)","(17.0, 26.0, 25.76923076923077)","(2.5, 2.98, 2.95)","(101.0, 510.0, 444.0)","(7.0, 9.8, 9.475)","(71.0, 310.0, 200.0)","(31.0, 46.0, 44.06896551724138)"
14-12-2022 12:48:27.252971,"(5.5, 6.6, 6.236363636363636)","(2.6, 3.15, 3.140740740740741)","(17.0, 26.0, 25.842105263157894)","(2.5, 3.05, 2.985)","(101.0, 510.0, 376.9230769230769)","(7.0, 9.8, 9.485714285714286)","(71.0, 310.0, 163.33333333333334)","(31.0, 46.0, 44.285714285714285)"
14-12-2022 12:48:28.435651,"(5.5, 6.6, 6.236363636363636)","(2.6, 3.15, 3.1307692307692307)","(17.0, 26.0, 25.76923076923077)","(2.5, 3.0, 2.992258064516129)","(101.0, 500.0, 386.66666666666663)","(7.0, 9.8, 9.533333333333333)","(71.0, 310.0, 163.33333333333334)","(31.0, 46.0, 44.285714285714285)"
14-12-2022 12:48:29.720018,"(5.5, 6.6, 6.230769230769231)","(2.6, 3.15, 3.1205128205128205)","(17.0, 26.0, 25.842105263157894)","(2.5, 3.0, 2.9941935483870967)","(101.0, 490.0, 386.66666666666663)","(7.0, 9.8, 9.203960396039603)","(71.0, 310.0, 195.71428571428572)","(31.0, 46.0, 43.86666666666667)"
14-12-2022 12:48:30.923662,"(5.5, 6.6, 6.216)","(2.6, 3.15, 3.1205128205128205)","(17.0, 26.0, 25.842105263157894)","(2.5, 3.0, 2.9757446808510637)","(101.0, 490.0, 428.0)","(7.0, 9.6, 9.06)","(71.0, 310.0, 160.0)","(31.0, 46.0, 43.86666666666667)"
14-12-2022 12:48:32.139625,"(5.5, 6.6, 6.3)","(2.6, 3.15, 3.188888888888889)","(17.0, 26.0, 25.76923076923077)","(2.5, 3.0, 2.9681967213114753)","(101.0, 490.0, 428.0)","(7.0, 9.4, 8.899999999999999)","(71.0, 310.0, 163.33333333333334)","(31.0, 46.0, 44.285714285714285)"
14-12-2022 12:48:33.361239,"(5.5, 6.6, 6.292307692307692)","(2.6, 3.2, 3.175555555555556)","(17.0, 26.0, 25.76923076923077)","(2.5, 2.98, 2.939230769230769)","(101.0, 490.0, 304.0)","(7.0, 9.2, 8.879999999999999)","(71.0, 310.0, 200.0)","(31.0, 46.0, 44.285714285714285)"
14-12-2022 12:48:34.528083,"(5.5, 6.6, 6.271428571428571)","(2.6, 3.2, 3.168)","(17.0, 26.0, 25.842105263157894)","(2.5, 2.94, 2.939375)","(101.0, 490.0, 304.0)","(7.0, 9.2, 8.91875)","(71.0, 310.0, 195.71428571428572)","(31.0, 46.0, 44.06896551724138)"
14-12-2022 12:48:35.752792,"(5.5, 6.6, 6.271428571428571)","(2.6, 3.2, 3.1924050632911394)","(17.0, 26.0, 25.842105263157894)","(2.5, 2.94, 2.9466666666666668)","(101.0, 490.0, 357.1428571428571)","(7.0, 9.2, 8.878571428571428)","(71.0, 310.0, 160.0)","(31.0, 46.0, 44.06896551724138)"
14-12-2022 12:48:36.924457,"(5.5, 6.6, 6.271428571428571)","(2.6, 3.2, 3.1924050632911394)","(17.0, 26.0, 25.842105263157894)","(2.5, 3.0, 2.9470967741935485)","(101.0, 490.0, 307.1428571428571)","(7.0, 9.2, 8.746153846153847)","(71.0, 310.0, 256.25)","(31.0, 46.0, 44.285714285714285)"
14-12-2022 12:48:38.100869,"(5.5, 6.6, 6.283333333333333)","(2.6, 3.2, 3.195588235294118)","(17.0, 26.0, 25.823529411764707)","(2.5, 3.0, 2.9929411764705884)","(101.0, 490.0, 388.46153846153845)","(7.0, 9.0, 8.65)","(71.0, 290.0, 200.95238095238096)","(31.0, 46.0, 43.73913043478261)"
14-12-2022 12:48:39.340187,"(5.5, 6.6, 6.232)","(2.6, 3.2, 3.186904761904762)","(17.0, 26.0, 25.2)","(2.5, 3.0, 2.9938144329896907)","(101.0, 490.0, 325.0)","(7.0, 9.0, 8.903703703703703)","(71.0, 290.0, 198.57142857142856)","(31.0, 44.0, 43.6)"
14-12-2022 12:48:40.633223,"(5.5, 6.6, 6.15)","(2.6, 3.2, 3.183582089552239)","(17.0, 27.0, 25.333333333333332)","(2.5, 3.0, 2.9912087912087912)","(101.0, 490.0, 325.0)","(7.0, 9.2, 8.927272727272728)","(71.0, 290.0, 210.0)","(31.0, 46.0, 43.6)"
14-12-2022 12:48:41.833600,"(5.5, 6.6, 6.15)","(2.6, 3.2, 3.183582089552239)","(17.0, 27.0, 25.46153846153846)","(2.5, 3.0, 2.9925373134328357)","(101.0, 490.0, 388.46153846153845)","(7.0, 9.0, 9.05)","(71.0, 290.0, 213.47826086956522)","(31.0, 46.0, 43.91304347826087)"
14-12-2022 12:48:42.944418,"(5.5, 6.4, 6.139130434782609)","(2.6, 3.25, 3.2270491803278687)","(17.0, 27.0, 25.46153846153846)","(2.5, 3.0, 2.9936507936507937)","(101.0, 490.0, 388.46153846153845)","(7.0, 9.2, 9.0)","(71.0, 290.0, 210.0)","(31.0, 46.0, 43.666666666666664)"
14-12-2022 12:48:44.128587,"(5.5, 6.4, 6.15)","(2.6, 3.25, 3.2415254237288136)","(17.0, 27.0, 25.88888888888889)","(2.5, 3.0, 2.9923076923076923)","(101.0, 490.0, 325.0)","(7.0, 9.2, 8.931034482758621)","(71.0, 290.0, 210.0)","(31.0, 46.0, 43.666666666666664)"
14-12-2022 12:48:45.301264,"(5.5, 6.4, 5.990909090909091)","(2.6, 3.25, 3.246078431372549)","(17.0, 27.0, 25.823529411764707)","(2.5, 3.0, 2.986153846153846)","(101.0, 490.0, 388.46153846153845)","(7.0, 9.2, 8.963636363636363)","(71.0, 290.0, 213.47826086956522)","(31.0, 46.0, 44.18181818181818)"
14-12-2022 12:48:46.521233,"(5.5, 6.2, 6.118181818181818)","(2.6, 3.25, 3.238888888888889)","(17.0, 27.0, 25.823529411764707)","(2.5, 3.0, 2.961)","(101.0, 490.0, 325.0)","(7.0, 9.2, 8.963636363636363)","(71.0, 290.0, 213.47826086956522)","(31.0, 46.0, 44.18181818181818)"
14-12-2022 12:48:47.721450,"(5.5, 6.2, 6.066666666666666)","(2.6, 3.35, 3.2758064516129033)","(17.0, 27.0, 25.823529411764707)","(2.5, 3.0, 2.961)","(101.0, 490.0, 325.0)","(7.0, 9.2, 8.766666666666666)","(71.0, 290.0, 206.8)","(31.0, 46.0, 43.666666666666664)"
14-12-2022 12:48:48.910171,"(5.5, 6.2, 5.947368421052632)","(2.6, 3.3, 3.286363636363636)","(17.0, 26.0, 25.75)","(2.5, 3.0, 2.970666666666667)","(101.0, 490.0, 388.46153846153845)","(7.0, 9.2, 8.931034482758621)","(71.0, 290.0, 250.0)","(31.0, 46.0, 43.666666666666664)"
14-12-2022 12:48:50.089460,"(5.5, 6.2, 5.91764705882353)","(2.6, 3.3, 3.2852459016393443)","(17.0, 27.0, 23.666666666666668)","(2.5, 3.0, 2.9683333333333333)","(101.0, 490.0, 388.46153846153845)","(7.0, 9.2, 8.925)","(71.0, 280.0, 140.76923076923077)","(31.0, 46.0, 44.18181818181818)"
14-12-2022 12:48:51.251895,"(5.5, 6.2, 5.921739130434783)","(2.6, 3.3, 3.2945454545454544)","(17.0, 27.0, 23.666666666666668)","(2.5, 2.98, 2.907142857142857)","(101.0, 490.0, 343.3333333333333)","(7.0, 9.4, 9.244052863436123)","(71.0, 270.0, 188.1818181818182)","(31.0, 46.0, 44.18181818181818)"
14-12-2022 12:48:52.581083,"(5.5, 6.2, 5.9)","(2.6, 3.3, 3.2945454545454544)","(17.0, 27.0, 25.863636363636363)","(2.5, 2.96, 2.922894736842105)","(101.0, 490.0, 388.46153846153845)","(7.0, 9.6, 9.251101321585903)","(71.0, 270.0, 130.0)","(31.0, 46.0, 43.2)"
14-12-2022 12:48:53.820274,"(5.5, 6.2, 6.0095238095238095)","(2.6, 3.3, 3.286764705882353)","(17.0, 27.0, 23.846153846153847)","(2.5, 2.96, 2.9066666666666667)","(101.0, 490.0, 388.46153846153845)","(7.0, 9.6, 9.229268292682926)","(81.0, 270.0, 170.0)","(31.0, 46.0, 43.25)"
14-12-2022 12:48:55.207899,"(5.5, 6.2, 5.9387096774193555)","(2.6, 3.3, 3.291208791208791)","(17.0, 26.0, 22.875)","(2.5, 2.94, 2.9076923076923076)","(101.0, 490.0, 343.3333333333333)","(7.0, 9.6, 9.229268292682926)","(81.0, 270.0, 131.53846153846155)","(31.0, 44.0, 39.75)"
14-12-2022 12:48:56.762261,"(5.5, 6.2, 5.9581395348837205)","(2.6, 3.4, 3.36)","(17.0, 26.0, 23.333333333333332)","(2.5, 2.94, 2.86441717791411)","(101.0, 490.0, 343.3333333333333)","(7.0, 9.6, 9.229268292682926)","(81.0, 270.0, 130.0)","(31.0, 42.0, 40.0)"
14-12-2022 12:48:58.053866,"(5.5, 6.2, 6.064864864864865)","(2.6, 3.4, 3.384)","(17.0, 26.0, 23.333333333333332)","(2.5, 2.92, 2.8747368421052633)","(101.0, 490.0, 315.0)","(7.0, 9.6, 9.229268292682926)","(81.0, 270.0, 130.83333333333334)","(31.0, 42.0, 40.0)"
14-12-2022 12:48:59.585126,"(5.5, 6.2, 6.057534246575343)","(2.6, 3.4, 3.4433333333333334)","(17.0, 26.0, 24.5)","(2.5, 2.9, 2.825454545454545)","(101.0, 470.0, 315.0)","(7.0, 9.6, 9.229268292682926)","(81.0, 250.0, 130.83333333333334)","(31.0, 42.0, 39.75)"
14-12-2022 12:49:01.200262,"(5.5, 6.2, 6.0875)","(2.6, 3.45, 3.426923076923077)","(17.0, 25.0, 25.333333333333332)","(2.5, 2.88, 2.8666666666666667)","(101.0, 470.0, 374.61538461538464)","(7.0, 9.6, 9.227450980392156)","(81.0, 250.0, 129.28571428571428)","(31.0, 40.0, 38.45454545454545)"
14-12-2022 12:49:02.624585,"(5.0, 6.2, 6.134545454545455)","(2.6, 3.45, 3.494736842105263)","(17.0, 26.0, 25.454545454545453)","(2.5, 2.88, 2.828)","(101.0, 470.0, 374.61538461538464)","(7.0, 9.6, 9.395833333333334)","(81.0, 250.0, 129.28571428571428)","(31.0, 40.0, 34.48)"
14-12-2022 12:49:04.130892,"(5.0, 6.2, 5.954545454545455)","(2.6, 3.55, 3.4761904761904763)","(17.0, 26.0, 24.545454545454547)","(2.5, 2.84, 2.8394392523364487)","(101.0, 470.0, 374.61538461538464)","(7.0, 9.4, 9.391304347826088)","(81.0, 250.0, 138.57142857142858)","(31.0, 40.0, 38.666666666666664)"
14-12-2022 12:49:05.667383,"(5.0, 6.2, 5.954545454545455)","(2.6, 3.5, 3.466666666666667)","(17.0, 26.0, 24.814814814814817)","(2.5, 2.84, 2.8615384615384616)","(101.0, 470.0, 298.57142857142856)","(7.0, 9.4, 9.362962962962962)","(81.0, 250.0, 129.28571428571428)","(31.0, 40.0, 38.54054054054054)"
14-12-2022 12:49:07.047092,"(5.0, 6.2, 6.117808219178082)","(2.6, 3.5, 3.472)","(17.0, 26.0, 24.814814814814817)","(2.5, 2.88, 2.8468571428571425)","(101.0, 470.0, 325.0)","(7.0, 9.4, 9.293333333333333)","(81.0, 250.0, 129.28571428571428)","(31.0, 40.0, 39.94736842105263)"
14-12-2022 12:49:08.490249,"(5.0, 6.2, 6.094736842105263)","(2.6, 3.5, 3.46875)","(17.0, 26.0, 24.476190476190474)","(2.5, 2.88, 2.8634999999999997)","(101.0, 470.0, 325.0)","(7.0, 9.4, 9.08)","(81.0, 250.0, 145.0)","(31.0, 40.0, 41.3469387755102)"
14-12-2022 12:49:09.789418,"(5.0, 6.2, 6.064705882352941)","(2.6, 3.5, 3.46875)","(17.0, 26.0, 24.476190476190474)","(2.5, 2.88, 2.861860465116279)","(101.0, 470.0, 325.0)","(7.0, 9.4, 9.08)","(81.0, 250.0, 170.0)","(31.0, 42.0, 41.3469387755102)"
14-12-2022 12:49:11.112890,"(5.0, 6.0, 5.957446808510638)","(2.6, 3.5, 3.464444444444444)","(17.0, 25.0, 23.772727272727273)","(2.5, 2.88, 2.8446153846153845)","(101.0, 470.0, 325.0)","(7.0, 9.4, 9.207920792079207)","(81.0, 250.0, 167.27272727272725)","(31.0, 42.0, 41.333333333333336)"
14-12-2022 12:49:12.422703,"(5.0, 6.2, 5.926470588235294)","(2.6, 3.5, 3.4426470588235296)","(17.0, 25.0, 22.272727272727273)","(2.5, 2.86, 2.9457142857142857)","(101.0, 470.0, 220.0)","(7.0, 9.6, 9.149999999999999)","(81.0, 250.0, 145.0)","(31.0, 42.0, 41.05555555555556)"
14-12-2022 12:49:13.758686,"(5.0, 5.9, 5.888)","(2.6, 3.45, 3.411290322580645)","(17.0, 25.0, 22.88235294117647)","(2.5, 2.96, 2.953333333333333)","(101.0, 470.0, 188.1818181818182)","(7.0, 9.2, 8.992)","(81.0, 250.0, 151.1764705882353)","(31.0, 42.0, 41.06122448979592)"
14-12-2022 12:49:15.172415,"(5.0, 6.0, 5.925714285714285)","(2.6, 3.45, 3.4112903225806455)","(17.0, 25.0, 23.0)","(2.5, 2.96, 2.9495999999999998)","(101.0, 470.0, 188.1818181818182)","(7.0, 9.4, 8.827586206896552)","(81.0, 250.0, 187.09677419354838)","(31.0, 42.0, 41.625)"
14-12-2022 12:49:16.629755,"(5.0, 5.9, 5.841176470588236)","(2.6, 3.4, 3.3693548387096772)","(17.0, 24.0, 22.666666666666668)","(2.5, 2.98, 2.968)","(101.0, 470.0, 188.1818181818182)","(7.0, 9.0, 8.80952380952381)","(81.0, 250.0, 182.33333333333331)","(31.0, 42.0, 41.625)"
14-12-2022 12:49:17.987069,"(5.0, 5.9, 5.833333333333333)","(2.6, 3.35, 3.304978354978355)","(17.0, 24.0, 22.066666666666666)","(2.5, 2.98, 3.0079545454545453)","(101.0, 470.0, 188.1818181818182)","(7.0, 9.0, 8.80952380952381)","(81.0, 230.0, 182.33333333333331)","(31.0, 42.0, 41.67741935483871)"
14-12-2022 12:49:19.340958,"(5.0, 6.0, 5.858823529411764)","(2.6, 3.35, 3.3041484716157203)","(17.0, 24.0, 22.066666666666666)","(2.5, 3.05, 3.0025396825396826)","(101.0, 470.0, 223.84615384615387)","(7.0, 9.0, 8.807692307692308)","(81.0, 230.0, 169.66666666666666)","(31.0, 42.0, 41.44444444444444)"
14-12-2022 12:49:21.082618,"(5.0, 6.0, 5.841666666666667)","(2.6, 3.3, 3.4054054054054053)","(17.0, 24.0, 22.083333333333332)","(2.5, 3.1, 3.0007407407407407)","(101.0, 470.0, 292.22222222222223)","(7.0, 9.0, 8.803921568627452)","(81.0, 210.0, 127.64705882352942)","(31.0, 42.0, 41.411764705882355)"
14-12-2022 12:49:22.578870,"(5.0, 6.0, 5.841666666666667)","(2.6, 3.45, 3.333333333333333)","(17.0, 24.0, 22.02857142857143)","(2.5, 3.05, 3.0357446808510637)","(101.0, 470.0, 355.7142857142857)","(7.0, 9.0, 8.65)","(81.0, 210.0, 141.5)","(31.0, 42.0, 41.470588235294116)"
