,Sugar Time,Diamond Harmony,Homebush Harper,Young Romeo,Simon The Pieman,Alhambra,Rosehip,Verdun Bale
08-12-2022 14:56:05.375046,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 280.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.3741176470588234)","(7.5, 15.0, 12.95)","(6.0, 12.5, 10.976923076923077)"
08-12-2022 14:56:06.642928,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 280.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.3741176470588234)","(7.5, 15.0, 12.95)","(6.0, 12.5, 10.976923076923077)"
08-12-2022 14:56:07.919874,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 180.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.3741176470588234)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.542857142857144)"
08-12-2022 14:56:09.227867,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 280.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.3741176470588234)","(7.5, 15.0, 12.95)","(6.0, 12.5, 10.976923076923077)"
08-12-2022 14:56:10.530045,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 280.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.3741176470588234)","(7.5, 15.0, 12.95)","(6.0, 12.5, 10.976923076923077)"
08-12-2022 14:56:11.841538,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 280.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.3741176470588234)","(7.5, 15.0, 12.95)","(6.0, 12.5, 10.976923076923077)"
08-12-2022 14:56:13.143464,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 180.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.3741176470588234)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.542857142857144)"
08-12-2022 14:56:14.553637,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 280.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.3905882352941177)","(7.5, 15.0, 12.95)","(6.0, 12.5, 10.976923076923077)"
08-12-2022 14:56:15.979827,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 280.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.3905882352941177)","(7.5, 15.0, 12.95)","(6.0, 12.5, 10.976923076923077)"
08-12-2022 14:56:17.327745,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 280.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.3905882352941177)","(7.5, 15.0, 12.95)","(6.0, 12.5, 10.976923076923077)"
08-12-2022 14:56:18.628261,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.466666666666665)","(71.0, 300.0, 180.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.3905882352941177)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.542857142857144)"
08-12-2022 14:56:19.898996,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.5)","(71.0, 300.0, 280.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.3905882352941177)","(7.5, 15.0, 12.95)","(6.0, 12.5, 10.976923076923077)"
08-12-2022 14:56:21.166271,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.5)","(71.0, 300.0, 280.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.3905882352941177)","(7.5, 15.0, 12.95)","(6.0, 12.5, 10.976923076923077)"
08-12-2022 14:56:22.482361,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.911111111111111)","(71.0, 300.0, 280.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.3905882352941177)","(7.5, 15.0, 12.95)","(6.0, 12.5, 10.976923076923077)"
08-12-2022 14:56:23.770163,"(3.4, 5.0, 4.07)","(7.0, 16.0, 15.010526315789473)","(71.0, 300.0, 180.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.37777777777778)","(2.45, 4.0, 3.3905882352941177)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.542857142857144)"
08-12-2022 14:56:24.960000,"(3.4, 5.0, 4.07)","(7.0, 16.0, 15.010526315789473)","(71.0, 300.0, 180.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.3905882352941177)","(7.5, 15.0, 12.95)","(6.0, 12.5, 10.976923076923077)"
08-12-2022 14:56:26.224104,"(3.4, 5.0, 4.07)","(7.0, 16.0, 15.010526315789473)","(71.0, 300.0, 180.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 23.314285714285717)","(2.45, 4.0, 3.3905882352941177)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.63913043478261)"
08-12-2022 14:56:27.455333,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.911111111111111)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 23.314285714285717)","(2.45, 4.0, 3.3905882352941177)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.63913043478261)"
08-12-2022 14:56:28.779419,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.911111111111111)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.535454545454545)","(7.5, 15.0, 12.95)","(6.0, 12.5, 10.976923076923077)"
08-12-2022 14:56:30.083988,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.911111111111111)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.535454545454545)","(7.5, 15.0, 12.95)","(6.0, 12.5, 10.976923076923077)"
08-12-2022 14:56:31.448454,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.466666666666665)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.4244444444444446)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:32.613458,"(3.4, 5.0, 4.07)","(7.0, 16.0, 15.163636363636364)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.4244444444444446)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:33.827261,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.584615384615383)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.535454545454545)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:35.151507,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.120000000000001)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.7237837837837837)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:36.501334,"(3.4, 5.0, 4.07)","(7.0, 16.0, 15.06)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.3280000000000003)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:37.859535,"(3.4, 5.0, 4.07)","(7.0, 16.0, 15.06)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.3280000000000003)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:39.260932,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.120000000000001)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.4244444444444446)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:40.646083,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.120000000000001)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.535454545454545)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:41.933014,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.466666666666665)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.535454545454545)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:43.208749,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.466666666666665)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.535454545454545)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:44.433037,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.16)","(71.0, 300.0, 289.3181818181818)","(11.0, 26.0, 22.68)","(10.0, 24.0, 23.314285714285717)","(2.45, 4.0, 3.4244444444444446)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:45.739321,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.120000000000001)","(71.0, 300.0, 289.3181818181818)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.4244444444444446)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:47.039917,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.433333333333334)","(71.0, 300.0, 289.3181818181818)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.535454545454545)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:48.296087,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.466666666666665)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.7237837837837837)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:49.474286,"(3.4, 5.0, 4.07)","(7.0, 16.0, 15.163636363636364)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.5556521739130433)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:50.686841,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.584615384615383)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 23.314285714285717)","(2.45, 4.0, 3.5556521739130433)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:52.020271,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.584615384615383)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 23.314285714285717)","(2.45, 4.0, 3.4547368421052633)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:53.333098,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.120000000000001)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.535454545454545)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:54.627783,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.120000000000001)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.535454545454545)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:55.865972,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.120000000000001)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.4547368421052633)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:57.207887,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.120000000000001)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.4547368421052633)","(7.5, 15.0, 12.95)","(6.0, 12.5, 11.366666666666667)"
08-12-2022 14:56:58.462419,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.120000000000001)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.535454545454545)","(7.5, 15.0, 12.95)","(6.0, 12.5, 10.95)"
08-12-2022 14:56:59.771761,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.120000000000001)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.535454545454545)","(7.5, 15.0, 12.95)","(6.0, 12.0, 10.95)"
08-12-2022 14:57:01.127529,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.120000000000001)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.4547368421052633)","(7.5, 15.0, 12.95)","(6.0, 12.0, 10.95)"
08-12-2022 14:57:02.443414,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.120000000000001)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.4547368421052633)","(7.5, 15.0, 12.95)","(6.0, 12.0, 10.95)"
08-12-2022 14:57:04.072232,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.120000000000001)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.4547368421052633)","(7.5, 15.0, 12.95)","(6.0, 12.0, 10.95)"
08-12-2022 14:57:05.574315,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.120000000000001)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.7237837837837837)","(7.5, 15.0, 12.95)","(6.0, 12.0, 10.95)"
08-12-2022 14:57:07.058170,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.120000000000001)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.3280000000000003)","(7.5, 15.0, 12.95)","(6.0, 12.0, 11.191304347826087)"
08-12-2022 14:57:08.481758,"(3.4, 5.0, 4.07)","(7.0, 16.0, 14.120000000000001)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.3280000000000003)","(7.5, 15.0, 12.95)","(6.0, 12.0, 11.191304347826087)"
08-12-2022 14:57:09.965851,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.2353846153846155)","(7.5, 15.0, 12.714285714285714)","(6.0, 12.0, 11.036842105263158)"
08-12-2022 14:57:11.331124,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.2353846153846155)","(7.5, 15.0, 12.714285714285714)","(6.0, 12.0, 10.2)"
08-12-2022 14:57:12.682667,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.2353846153846155)","(7.5, 15.0, 12.714285714285714)","(6.0, 12.0, 10.661538461538463)"
08-12-2022 14:57:14.031730,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.2353846153846155)","(7.5, 15.0, 13.133333333333333)","(6.0, 12.0, 10.661538461538463)"
08-12-2022 14:57:15.532017,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.2353846153846155)","(7.5, 15.0, 14.115789473684211)","(6.0, 12.0, 7.425000000000001)"
08-12-2022 14:57:16.896778,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.5545454545454547)","(7.5, 15.0, 12.657142857142855)","(6.0, 12.0, 10.363636363636363)"
08-12-2022 14:57:18.290761,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.5545454545454547)","(7.5, 15.0, 12.657142857142855)","(6.0, 12.0, 10.363636363636363)"
08-12-2022 14:57:19.655628,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 2.7225)","(7.5, 15.0, 12.657142857142855)","(6.0, 12.0, 10.363636363636363)"
08-12-2022 14:57:21.036264,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 278.6363636363636)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.5556521739130433)","(7.5, 15.0, 12.657142857142855)","(6.0, 12.0, 10.661538461538463)"
08-12-2022 14:57:22.450911,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 279.0909090909091)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.7310526315789474)","(7.5, 15.0, 12.657142857142855)","(6.0, 12.0, 11.243478260869566)"
08-12-2022 14:57:23.892432,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 279.0909090909091)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.37)","(7.5, 15.0, 12.657142857142855)","(6.0, 12.0, 11.243478260869566)"
08-12-2022 14:57:25.525102,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.37)","(7.5, 15.0, 12.657142857142855)","(6.0, 12.0, 10.661538461538463)"
08-12-2022 14:57:27.097089,"(3.4, 5.0, 4.07)","(7.0, 16.0, 13.7)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 2.7225)","(7.5, 15.0, 12.657142857142855)","(6.0, 12.0, 10.363636363636363)"
08-12-2022 14:57:28.638782,"(3.4, 5.0, 4.191304347826087)","(7.0, 16.0, 14.0)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.5481818181818183)","(7.5, 15.0, 13.828571428571427)","(6.0, 12.0, 11.033333333333333)"
08-12-2022 14:57:30.157763,"(3.4, 5.0, 4.191304347826087)","(7.0, 16.0, 14.0)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 23.314285714285717)","(2.45, 4.0, 3.5481818181818183)","(7.5, 15.0, 13.828571428571427)","(6.0, 12.0, 11.033333333333333)"
08-12-2022 14:57:31.717687,"(3.4, 5.0, 4.191304347826087)","(7.0, 16.0, 14.0)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.4555555555555557)","(7.5, 15.0, 13.828571428571427)","(6.0, 12.0, 9.825)"
08-12-2022 14:57:33.106334,"(3.4, 5.0, 4.191304347826087)","(7.0, 16.0, 14.0)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.560909090909091)","(7.5, 15.0, 13.828571428571427)","(6.0, 12.0, 10.707692307692309)"
08-12-2022 14:57:34.513924,"(3.4, 5.0, 4.191304347826087)","(7.0, 16.0, 14.0)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.560909090909091)","(7.5, 15.0, 13.828571428571427)","(6.0, 12.0, 10.707692307692309)"
08-12-2022 14:57:35.957025,"(3.4, 5.0, 4.191304347826087)","(7.0, 16.0, 14.0)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.560909090909091)","(7.5, 15.0, 13.828571428571427)","(6.0, 12.0, 10.707692307692309)"
08-12-2022 14:57:37.381472,"(3.4, 5.0, 4.191304347826087)","(7.0, 16.0, 14.0)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.5672727272727274)","(7.5, 15.0, 13.828571428571427)","(6.0, 12.0, 9.825)"
08-12-2022 14:57:38.830435,"(3.4, 5.0, 4.191304347826087)","(7.0, 16.0, 14.0)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.5672727272727274)","(7.5, 15.0, 13.828571428571427)","(6.0, 12.0, 9.825)"
08-12-2022 14:57:40.280163,"(3.4, 5.0, 4.191304347826087)","(7.0, 16.0, 14.0)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.2800000000000002)","(7.5, 15.0, 13.828571428571427)","(6.0, 12.0, 10.707692307692309)"
08-12-2022 14:57:41.570030,"(3.4, 5.0, 4.225)","(7.0, 16.0, 14.0)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.3186666666666667)","(7.5, 15.0, 13.828571428571427)","(6.0, 12.0, 10.707692307692309)"
08-12-2022 14:57:42.941326,"(3.4, 5.0, 4.225)","(7.0, 16.0, 14.0)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.3186666666666667)","(7.5, 15.0, 13.828571428571427)","(6.0, 12.0, 10.707692307692309)"
08-12-2022 14:57:44.313216,"(3.4, 5.0, 4.225)","(7.0, 16.0, 13.8)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 21.2)","(2.45, 4.0, 3.541818181818182)","(7.5, 15.0, 14.157894736842104)","(6.0, 12.0, 9.825)"
08-12-2022 14:57:45.730270,"(3.4, 5.0, 4.225)","(7.0, 16.0, 13.8)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 21.2)","(2.45, 4.0, 3.7275675675675677)","(7.5, 15.0, 14.157894736842104)","(6.0, 12.0, 10.707692307692309)"
08-12-2022 14:57:47.116848,"(3.4, 5.0, 4.225)","(7.0, 16.0, 13.8)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 21.2)","(2.45, 4.0, 3.617692307692308)","(7.5, 15.0, 12.771428571428572)","(6.0, 12.0, 9.975)"
08-12-2022 14:57:48.551764,"(3.4, 5.0, 4.225)","(7.0, 16.0, 13.8)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 21.2)","(2.45, 4.0, 3.7076470588235297)","(7.5, 15.0, 12.771428571428572)","(6.0, 12.0, 9.975)"
08-12-2022 14:57:49.902900,"(3.4, 5.0, 4.225)","(7.0, 16.0, 13.133333333333333)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 21.2)","(2.45, 4.0, 3.7076470588235297)","(7.5, 15.0, 12.771428571428572)","(6.0, 12.0, 9.975)"
08-12-2022 14:57:51.265870,"(3.4, 5.0, 4.225)","(7.0, 16.0, 13.133333333333333)","(71.0, 300.0, 220.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 21.2)","(2.45, 4.0, 3.5545454545454547)","(7.5, 15.0, 13.733333333333334)","(6.0, 12.0, 10.8)"
08-12-2022 14:57:52.678921,"(3.4, 5.0, 4.225)","(7.0, 16.0, 14.977777777777778)","(71.0, 300.0, 270.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.5545454545454547)","(7.5, 15.0, 13.15)","(6.0, 12.0, 10.8)"
08-12-2022 14:57:54.055834,"(3.4, 5.0, 4.225)","(7.0, 16.0, 14.977777777777778)","(71.0, 300.0, 270.0)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.29)","(7.5, 15.0, 13.15)","(6.0, 12.0, 9.975)"
08-12-2022 14:57:55.416246,"(3.4, 5.0, 4.225)","(7.0, 16.0, 14.466666666666665)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.5545454545454547)","(7.5, 15.0, 13.15)","(6.0, 12.0, 10.8)"
08-12-2022 14:57:56.822721,"(3.4, 5.0, 4.225)","(7.0, 16.0, 14.044444444444444)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.5545454545454547)","(7.5, 15.0, 12.6)","(6.0, 12.0, 10.8)"
08-12-2022 14:57:58.143980,"(3.4, 5.0, 4.225)","(7.0, 16.0, 14.044444444444444)","(71.0, 300.0, 182.5)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.672727272727272)","(2.45, 4.0, 3.5545454545454547)","(7.5, 15.0, 12.6)","(6.0, 12.0, 10.8)"
08-12-2022 14:57:59.465880,"(3.4, 5.0, 4.225)","(7.0, 16.0, 14.044444444444444)","(71.0, 300.0, 280.41666666666663)","(11.0, 26.0, 22.68)","(10.0, 24.0, 22.690909090909088)","(2.45, 4.0, 3.29)","(7.5, 15.0, 13.05)","(6.0, 12.0, 9.975)"
