,Tolkowsky,Storm Attack,Drop The Pilot,Giveitallali,Heleva Deel,Harmony Nation,Lexis Choice,Kings Row,Inside Information,The Angels Kiss
05-01-2023 14:48:16.651284,"(1.9, 2.3, 2.23)","(10.0, 17.5, 16.25)","(15.0, 20.0, 18.5)","(9.0, 15.5, 14.5)","(3.4, 3.9, 3.804411764705882)","(51.0, 90.0, 77.27272727272727)","(12.0, 26.0, 21.666666666666668)","(21.0, 65.0, 59.33333333333333)","(26.0, 48.0, 46.75)","(71.0, 220.0, 155.0)"
05-01-2023 14:48:17.897328,"(1.9, 2.3, 2.23)","(10.0, 17.5, 16.75)","(15.0, 20.0, 18.5)","(9.0, 15.5, 14.5)","(3.4, 3.9, 3.804411764705882)","(51.0, 90.0, 77.27272727272727)","(12.0, 26.0, 21.666666666666668)","(21.0, 65.0, 59.33333333333333)","(26.0, 48.0, 46.75)","(71.0, 220.0, 155.0)"
05-01-2023 14:48:19.141628,"(1.9, 2.3, 2.23)","(10.0, 17.5, 16.75)","(15.0, 20.0, 18.5)","(9.0, 15.5, 14.5)","(3.4, 3.9, 3.804411764705882)","(51.0, 90.0, 77.27272727272727)","(12.0, 26.0, 21.666666666666668)","(21.0, 65.0, 59.33333333333333)","(26.0, 48.0, 46.75)","(71.0, 220.0, 155.0)"
05-01-2023 14:48:20.373643,"(1.9, 2.3, 2.23)","(10.0, 17.5, 16.75)","(15.0, 20.0, 18.5)","(9.0, 15.5, 14.5)","(3.4, 3.9, 3.804411764705882)","(51.0, 90.0, 77.27272727272727)","(12.0, 26.0, 21.666666666666668)","(21.0, 65.0, 59.33333333333333)","(26.0, 48.0, 46.75)","(71.0, 220.0, 155.0)"
05-01-2023 14:48:21.667840,"(1.9, 2.3, 2.23)","(10.0, 17.5, 16.75)","(15.0, 20.0, 18.5)","(9.0, 15.5, 14.5)","(3.4, 3.9, 3.804411764705882)","(51.0, 90.0, 77.27272727272727)","(12.0, 26.0, 21.666666666666668)","(21.0, 65.0, 58.285714285714285)","(26.0, 48.0, 46.75)","(71.0, 220.0, 155.0)"
05-01-2023 14:48:22.855589,"(1.9, 2.3, 2.23)","(10.0, 17.5, 16.75)","(15.0, 20.0, 18.5)","(9.0, 15.5, 14.5)","(3.4, 3.9, 3.804411764705882)","(51.0, 90.0, 77.27272727272727)","(12.0, 26.0, 21.666666666666668)","(21.0, 60.0, 58.285714285714285)","(26.0, 48.0, 46.75)","(71.0, 220.0, 155.0)"
05-01-2023 14:48:24.090313,"(1.9, 2.3, 2.23)","(10.0, 17.5, 16.75)","(15.0, 20.0, 18.5)","(9.0, 15.5, 14.5)","(3.4, 3.9, 3.804411764705882)","(51.0, 90.0, 77.27272727272727)","(12.0, 26.0, 21.666666666666668)","(21.0, 60.0, 58.285714285714285)","(26.0, 48.0, 46.75)","(71.0, 220.0, 155.0)"
05-01-2023 14:48:25.293928,"(1.9, 2.3, 2.23)","(10.0, 17.5, 16.75)","(15.0, 20.0, 18.5)","(9.0, 15.5, 14.5)","(3.4, 3.9, 3.804411764705882)","(51.0, 90.0, 77.27272727272727)","(12.0, 26.0, 21.666666666666668)","(21.0, 60.0, 58.285714285714285)","(26.0, 48.0, 46.75)","(71.0, 220.0, 155.0)"
05-01-2023 14:48:26.578019,"(1.9, 2.3, 2.23)","(10.0, 17.5, 16.75)","(15.0, 20.0, 18.5)","(9.0, 15.5, 14.5)","(3.4, 3.9, 3.804411764705882)","(51.0, 90.0, 76.66666666666667)","(12.0, 26.0, 21.666666666666668)","(21.0, 60.0, 58.285714285714285)","(26.0, 48.0, 46.75)","(71.0, 220.0, 155.0)"
05-01-2023 14:48:27.909013,"(1.9, 2.3, 2.23)","(10.0, 17.5, 16.75)","(15.0, 20.0, 18.5)","(9.0, 15.5, 14.5)","(3.4, 3.9, 3.804411764705882)","(51.0, 90.0, 76.66666666666667)","(12.0, 26.0, 21.666666666666668)","(21.0, 60.0, 58.285714285714285)","(26.0, 48.0, 46.75)","(71.0, 220.0, 155.0)"
05-01-2023 14:48:29.296550,"(1.9, 2.3, 2.25)","(10.0, 17.5, 16.75)","(15.0, 20.0, 18.5)","(9.0, 15.5, 14.5)","(3.4, 3.9, 3.804411764705882)","(51.0, 90.0, 76.66666666666667)","(12.0, 26.0, 21.666666666666668)","(21.0, 60.0, 58.285714285714285)","(26.0, 48.0, 46.75)","(71.0, 220.0, 155.0)"
05-01-2023 14:48:30.542250,"(1.9, 2.3, 2.25)","(10.0, 17.5, 16.75)","(15.0, 20.0, 18.5)","(9.0, 15.5, 14.5)","(3.4, 3.9, 3.804411764705882)","(51.0, 90.0, 76.66666666666667)","(12.0, 26.0, 21.666666666666668)","(21.0, 60.0, 58.285714285714285)","(26.0, 48.0, 46.75)","(71.0, 220.0, 155.0)"
05-01-2023 14:48:31.774692,"(1.9, 2.3, 2.25)","(10.0, 17.5, 16.75)","(15.0, 20.0, 18.5)","(9.0, 15.5, 14.5)","(3.4, 3.9, 3.804411764705882)","(51.0, 90.0, 76.66666666666667)","(12.0, 26.0, 21.666666666666668)","(21.0, 60.0, 58.285714285714285)","(26.0, 48.0, 46.75)","(71.0, 220.0, 155.0)"
05-01-2023 14:48:32.982630,"(1.9, 2.36, 2.2800000000000002)","(10.0, 17.5, 16.75)","(15.0, 20.0, 18.5)","(9.0, 15.5, 14.5)","(3.4, 3.9, 3.89)","(51.0, 90.0, 56.4)","(12.0, 26.0, 21.666666666666668)","(21.0, 60.0, 51.0)","(26.0, 48.0, 42.0)","(71.0, 220.0, 155.0)"
05-01-2023 14:48:34.271583,"(1.9, 2.38, 2.2675)","(10.0, 17.5, 16.923076923076923)","(15.0, 20.0, 18.5)","(9.0, 15.5, 14.5)","(3.4, 3.95, 3.89)","(51.0, 90.0, 54.44444444444444)","(12.0, 26.0, 21.90909090909091)","(21.0, 60.0, 51.0)","(26.0, 48.0, 42.0)","(71.0, 220.0, 155.0)"
05-01-2023 14:48:35.774424,"(1.9, 2.36, 2.2533333333333334)","(10.0, 17.5, 16.833333333333332)","(15.0, 20.0, 18.5)","(9.0, 15.5, 14.5)","(3.4, 3.95, 3.89)","(51.0, 90.0, 54.44444444444444)","(12.0, 26.0, 21.666666666666668)","(21.0, 60.0, 51.0)","(26.0, 48.0, 38.30769230769231)","(71.0, 220.0, 155.0)"
05-01-2023 14:48:37.188535,"(1.9, 2.36, 2.2533333333333334)","(10.0, 17.5, 16.833333333333332)","(15.0, 20.0, 18.5)","(9.0, 15.5, 14.5)","(3.4, 3.95, 3.92)","(51.0, 90.0, 54.44444444444444)","(12.0, 26.0, 21.666666666666668)","(21.0, 60.0, 51.0)","(26.0, 48.0, 38.30769230769231)","(71.0, 220.0, 155.0)"
05-01-2023 14:48:38.706264,"(1.9, 2.36, 2.2533333333333334)","(10.0, 17.5, 16.833333333333332)","(15.0, 20.0, 18.5)","(9.0, 15.5, 14.5)","(3.4, 3.95, 3.92)","(51.0, 90.0, 54.44444444444444)","(12.0, 26.0, 21.666666666666668)","(21.0, 60.0, 51.0)","(26.0, 48.0, 38.30769230769231)","(71.0, 220.0, 155.0)"
05-01-2023 14:48:40.125878,"(1.9, 2.36, 2.27)","(10.0, 17.5, 16.75)","(15.0, 20.0, 18.3)","(9.0, 15.5, 14.5)","(3.4, 3.95, 3.92)","(51.0, 90.0, 65.0)","(12.0, 26.0, 21.666666666666668)","(21.0, 60.0, 55.0)","(26.0, 48.0, 38.30769230769231)","(71.0, 220.0, 157.5)"
05-01-2023 14:48:41.634499,"(1.9, 2.34, 2.2323076923076925)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 15.5, 14.5)","(3.4, 3.95, 3.928571428571429)","(51.0, 80.0, 65.0)","(12.0, 26.0, 20.647058823529413)","(21.0, 60.0, 55.0)","(26.0, 48.0, 38.30769230769231)","(71.0, 220.0, 157.5)"
05-01-2023 14:48:43.079130,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 15.5, 14.5)","(3.4, 3.95, 3.928571428571429)","(51.0, 80.0, 65.0)","(12.0, 26.0, 21.25)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 38.30769230769231)","(71.0, 220.0, 157.5)"
05-01-2023 14:48:44.332593,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 15.5, 14.5)","(3.4, 3.95, 3.92)","(51.0, 80.0, 65.0)","(12.0, 25.0, 20.5)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 38.30769230769231)","(71.0, 220.0, 157.5)"
05-01-2023 14:48:45.566054,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 15.5, 14.5)","(3.4, 3.95, 3.92)","(51.0, 80.0, 65.0)","(12.0, 25.0, 20.5)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 38.30769230769231)","(71.0, 220.0, 157.5)"
05-01-2023 14:48:46.888320,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 15.5, 14.5)","(3.4, 3.95, 3.92)","(51.0, 80.0, 65.0)","(12.0, 25.0, 20.5)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 38.30769230769231)","(71.0, 220.0, 157.5)"
05-01-2023 14:48:48.204375,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 15.5, 14.5)","(3.4, 3.95, 3.92)","(51.0, 80.0, 65.0)","(12.0, 25.0, 20.5)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 38.30769230769231)","(71.0, 220.0, 157.5)"
05-01-2023 14:48:49.533968,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 15.5, 13.7)","(3.4, 3.95, 3.92)","(51.0, 80.0, 65.0)","(12.0, 25.0, 20.5)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 38.30769230769231)","(71.0, 220.0, 157.5)"
05-01-2023 14:48:50.949543,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 18.5, 14.833333333333334)","(3.4, 3.95, 3.92)","(51.0, 80.0, 65.0)","(12.0, 25.0, 20.5)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 40.8)","(71.0, 220.0, 162.5)"
05-01-2023 14:48:52.304625,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 17.5, 14.071428571428571)","(3.4, 3.95, 3.92)","(51.0, 80.0, 65.0)","(12.0, 25.0, 20.5)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 40.8)","(71.0, 230.0, 162.5)"
05-01-2023 14:48:53.603654,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 17.5, 14.071428571428571)","(3.4, 3.95, 3.92)","(51.0, 80.0, 65.0)","(12.0, 25.0, 20.5)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 40.8)","(71.0, 230.0, 162.5)"
05-01-2023 14:48:55.041908,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 17.5, 14.071428571428571)","(3.4, 3.95, 3.92)","(51.0, 80.0, 65.0)","(12.0, 25.0, 20.5)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 40.8)","(71.0, 230.0, 162.5)"
05-01-2023 14:48:56.359006,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 17.5, 14.071428571428571)","(3.4, 3.95, 3.92)","(51.0, 80.0, 62.5)","(12.0, 25.0, 20.5)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 40.8)","(71.0, 230.0, 160.0)"
05-01-2023 14:48:57.649416,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 17.5, 14.071428571428571)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 25.0, 20.5)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 40.8)","(71.0, 230.0, 160.0)"
05-01-2023 14:48:59.239183,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 17.5, 14.071428571428571)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 25.0, 20.5)","(21.0, 60.0, 55.0)","(26.0, 48.0, 40.8)","(71.0, 230.0, 133.33333333333334)"
05-01-2023 14:49:00.805733,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 17.5, 14.071428571428571)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 25.0, 20.5)","(21.0, 60.0, 55.0)","(26.0, 48.0, 40.8)","(71.0, 220.0, 133.33333333333334)"
05-01-2023 14:49:02.249839,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 17.5, 14.071428571428571)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 25.0, 20.5)","(21.0, 60.0, 55.0)","(26.0, 48.0, 40.8)","(71.0, 220.0, 133.33333333333334)"
05-01-2023 14:49:03.663822,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 17.5, 14.071428571428571)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 25.0, 20.5)","(21.0, 60.0, 55.0)","(26.0, 48.0, 40.8)","(71.0, 220.0, 133.33333333333334)"
05-01-2023 14:49:05.169920,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 17.5, 14.083333333333334)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 25.0, 20.875)","(21.0, 60.0, 55.0)","(26.0, 48.0, 40.8)","(71.0, 220.0, 126.66666666666666)"
05-01-2023 14:49:06.474569,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 16.75)","(15.0, 19.5, 18.3)","(9.0, 17.0, 13.85)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 40.8)","(71.0, 220.0, 126.66666666666666)"
05-01-2023 14:49:07.865987,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 17.0)","(15.0, 19.5, 18.3)","(9.0, 17.0, 13.85)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 40.8)","(71.0, 220.0, 126.66666666666666)"
05-01-2023 14:49:09.425578,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 18.3)","(9.0, 17.0, 13.85)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 40.8)","(71.0, 220.0, 126.66666666666666)"
05-01-2023 14:49:11.036259,"(1.9, 2.32, 2.288)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 18.3)","(9.0, 17.0, 13.85)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 40.8)","(71.0, 220.0, 126.66666666666666)"
05-01-2023 14:49:12.734064,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 18.3)","(9.0, 17.0, 13.85)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 40.8)","(71.0, 220.0, 126.66666666666666)"
05-01-2023 14:49:14.176138,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 18.3)","(9.0, 17.0, 13.85)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 40.8)","(71.0, 220.0, 126.66666666666666)"
05-01-2023 14:49:15.530643,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 18.3)","(9.0, 17.0, 13.85)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 40.8)","(71.0, 220.0, 126.66666666666666)"
05-01-2023 14:49:16.858044,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 17.153846153846153)","(15.0, 17.5, 17.25)","(9.0, 17.0, 13.85)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 40.8)","(71.0, 220.0, 126.66666666666666)"
05-01-2023 14:49:18.319030,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 16.875)","(9.0, 17.0, 13.85)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 40.8)","(71.0, 220.0, 126.66666666666666)"
05-01-2023 14:49:19.780575,"(1.9, 2.34, 2.2733333333333334)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 16.875)","(9.0, 17.0, 13.85)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 40.8)","(71.0, 210.0, 123.33333333333334)"
05-01-2023 14:49:21.267160,"(1.9, 2.34, 2.2905882352941176)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 17.59090909090909)","(9.0, 16.5, 14.1)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 42.666666666666664)","(71.0, 210.0, 123.33333333333334)"
05-01-2023 14:49:22.755712,"(1.9, 2.34, 2.2875)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 17.59090909090909)","(9.0, 16.5, 14.1)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 57.14285714285714)","(26.0, 48.0, 42.666666666666664)","(71.0, 210.0, 123.33333333333334)"
05-01-2023 14:49:24.231459,"(1.9, 2.34, 2.295)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 17.59090909090909)","(9.0, 16.5, 14.1)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 55.0)","(26.0, 48.0, 42.666666666666664)","(71.0, 210.0, 123.33333333333334)"
05-01-2023 14:49:25.792679,"(1.9, 2.34, 2.2800000000000002)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 17.59090909090909)","(9.0, 16.5, 14.1)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 55.0)","(26.0, 48.0, 42.666666666666664)","(71.0, 210.0, 123.33333333333334)"
05-01-2023 14:49:27.410124,"(1.9, 2.34, 2.165)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 17.59090909090909)","(9.0, 16.5, 14.1)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 55.0)","(26.0, 48.0, 42.666666666666664)","(71.0, 210.0, 123.33333333333334)"
05-01-2023 14:49:28.969087,"(1.9, 2.34, 2.165)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 18.0)","(9.0, 16.5, 14.1)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 55.0)","(26.0, 48.0, 44.0)","(71.0, 210.0, 123.33333333333334)"
05-01-2023 14:49:30.494879,"(1.9, 2.32, 2.16)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 18.0)","(9.0, 16.5, 14.1)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 55.0)","(26.0, 50.0, 44.0)","(71.0, 210.0, 123.33333333333334)"
05-01-2023 14:49:31.947619,"(1.9, 2.3, 2.2346666666666666)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 18.0)","(9.0, 16.5, 14.1)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 57.14285714285714)","(26.0, 50.0, 44.0)","(71.0, 210.0, 120.0)"
05-01-2023 14:49:33.335499,"(1.9, 2.3, 2.2346666666666666)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 18.0)","(9.0, 16.5, 14.1)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 20.363636363636363)","(21.0, 60.0, 57.14285714285714)","(26.0, 50.0, 48.0)","(71.0, 200.0, 152.0)"
05-01-2023 14:49:34.710314,"(1.9, 2.3, 2.2346666666666666)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 18.0)","(9.0, 16.5, 14.1)","(3.4, 3.95, 3.92)","(51.0, 75.0, 62.5)","(12.0, 24.0, 21.4)","(21.0, 60.0, 57.14285714285714)","(26.0, 50.0, 48.0)","(71.0, 200.0, 152.0)"
05-01-2023 14:49:36.114747,"(1.9, 2.3, 2.2346666666666666)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 18.0)","(9.0, 16.5, 14.1)","(3.4, 3.95, 3.801898734177215)","(51.0, 75.0, 73.66666666666666)","(12.0, 23.0, 20.5)","(21.0, 60.0, 59.07692307692308)","(26.0, 50.0, 49.25)","(71.0, 200.0, 175.0)"
05-01-2023 14:49:37.648836,"(1.9, 2.3, 2.2346666666666666)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 17.59090909090909)","(9.0, 16.5, 14.1)","(3.4, 3.9, 3.801898734177215)","(51.0, 75.0, 73.66666666666666)","(12.0, 23.0, 20.5)","(21.0, 60.0, 59.07692307692308)","(26.0, 50.0, 49.25)","(71.0, 200.0, 175.0)"
05-01-2023 14:49:39.134113,"(1.9, 2.3, 2.2346666666666666)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 17.59090909090909)","(9.0, 16.5, 14.1)","(3.4, 3.9, 3.801898734177215)","(51.0, 75.0, 73.66666666666666)","(12.0, 23.0, 20.5)","(21.0, 60.0, 59.07692307692308)","(26.0, 50.0, 49.25)","(71.0, 200.0, 175.0)"
05-01-2023 14:49:40.527950,"(1.9, 2.3, 2.2346666666666666)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 17.59090909090909)","(9.0, 16.5, 14.1)","(3.4, 3.9, 3.801898734177215)","(51.0, 75.0, 73.66666666666666)","(12.0, 23.0, 20.5)","(21.0, 60.0, 59.07692307692308)","(26.0, 50.0, 49.25)","(71.0, 200.0, 175.0)"
05-01-2023 14:49:41.963861,"(1.9, 2.3, 2.2066666666666666)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 17.59090909090909)","(9.0, 16.5, 14.1)","(3.4, 3.9, 3.801898734177215)","(51.0, 75.0, 73.66666666666666)","(12.0, 23.0, 20.5)","(21.0, 60.0, 59.07692307692308)","(26.0, 50.0, 48.90909090909091)","(71.0, 200.0, 175.0)"
05-01-2023 14:49:43.343629,"(1.9, 2.28, 2.2066666666666666)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 18.0)","(9.0, 16.5, 14.1)","(3.4, 3.9, 3.801898734177215)","(51.0, 75.0, 73.33333333333334)","(12.0, 23.0, 20.5)","(21.0, 60.0, 59.07692307692308)","(26.0, 50.0, 48.90909090909091)","(71.0, 200.0, 175.0)"
05-01-2023 14:49:44.722397,"(1.9, 2.28, 2.185263157894737)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 18.0)","(9.0, 16.5, 14.1)","(3.4, 3.9, 3.801898734177215)","(51.0, 75.0, 73.33333333333334)","(12.0, 23.0, 20.5)","(21.0, 60.0, 59.07692307692308)","(26.0, 50.0, 48.90909090909091)","(71.0, 200.0, 175.0)"
05-01-2023 14:49:46.124765,"(1.9, 2.28, 2.185263157894737)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 18.0)","(9.0, 16.5, 14.1)","(3.4, 3.9, 3.801898734177215)","(51.0, 75.0, 73.33333333333334)","(12.0, 23.0, 20.5)","(21.0, 60.0, 59.07692307692308)","(26.0, 50.0, 48.90909090909091)","(71.0, 200.0, 175.0)"
05-01-2023 14:49:47.558590,"(1.9, 2.28, 2.185263157894737)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 18.0)","(9.0, 16.5, 14.1)","(3.4, 3.9, 3.801898734177215)","(51.0, 75.0, 73.33333333333334)","(12.0, 23.0, 20.5)","(21.0, 60.0, 59.07692307692308)","(26.0, 50.0, 48.90909090909091)","(71.0, 200.0, 175.0)"
05-01-2023 14:49:49.008056,"(1.9, 2.26, 2.2)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 18.0)","(9.0, 16.5, 14.1)","(3.4, 3.9, 3.801898734177215)","(51.0, 75.0, 73.33333333333334)","(12.0, 23.0, 20.5)","(21.0, 60.0, 59.07692307692308)","(26.0, 50.0, 45.5)","(71.0, 200.0, 175.0)"
05-01-2023 14:49:50.450211,"(1.9, 2.26, 2.2)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 18.0)","(9.0, 16.5, 14.1)","(3.4, 3.9, 3.801898734177215)","(51.0, 75.0, 73.33333333333334)","(12.0, 23.0, 20.5)","(21.0, 60.0, 59.07692307692308)","(26.0, 50.0, 47.42857142857143)","(71.0, 200.0, 175.0)"
05-01-2023 14:49:51.897639,"(1.9, 2.28, 2.208)","(10.0, 17.5, 17.153846153846153)","(15.0, 19.5, 17.59090909090909)","(9.0, 16.5, 14.1)","(3.4, 3.9, 3.801898734177215)","(51.0, 75.0, 73.33333333333334)","(12.0, 23.0, 20.5)","(21.0, 60.0, 59.07692307692308)","(26.0, 50.0, 47.42857142857143)","(71.0, 200.0, 175.0)"
05-01-2023 14:49:53.390875,"(1.9, 2.28, 2.2)","(10.0, 17.5, 17.3)","(15.0, 19.5, 17.90909090909091)","(9.0, 16.5, 14.1)","(3.4, 3.9, 3.801898734177215)","(51.0, 75.0, 73.33333333333334)","(12.0, 23.0, 20.5)","(21.0, 60.0, 59.07692307692308)","(26.0, 50.0, 47.42857142857143)","(71.0, 200.0, 175.0)"
05-01-2023 14:49:54.864398,"(1.9, 2.28, 2.2)","(10.0, 17.5, 17.3)","(15.0, 19.5, 17.90909090909091)","(9.0, 16.5, 14.1)","(3.4, 3.9, 3.801898734177215)","(51.0, 75.0, 73.33333333333334)","(12.0, 23.0, 20.5)","(21.0, 60.0, 59.07692307692308)","(26.0, 50.0, 47.42857142857143)","(71.0, 200.0, 175.0)"
