,Karinya Trombone,Seabrook Baker,Kid Freeze,Demonicas Beach,Radley Erskin,Exalted Fire,Loves To Talk
08-12-2022 14:37:55.408727,"(3.0, 4.6, 4.385714285714285)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(14.0, 16.0, 15.143617021276595)","(3.0, 3.65, 3.473529411764706)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.5, 11.166666666666666)"
08-12-2022 14:37:56.597357,"(3.0, 4.6, 4.385714285714285)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(14.0, 16.0, 15.143617021276595)","(3.0, 3.65, 3.473529411764706)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.5, 11.166666666666666)"
08-12-2022 14:37:57.763661,"(3.0, 4.6, 4.385714285714285)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(14.0, 16.0, 14.257575757575758)","(3.0, 3.65, 3.473529411764706)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.5, 11.166666666666666)"
08-12-2022 14:37:58.959241,"(3.0, 4.6, 4.385714285714285)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(14.0, 16.0, 14.257575757575758)","(3.0, 3.65, 3.473529411764706)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.5, 11.166666666666666)"
08-12-2022 14:38:00.146434,"(3.0, 4.6, 4.385714285714285)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(14.0, 16.0, 13.774193548387096)","(3.0, 3.65, 3.473529411764706)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.5, 11.166666666666666)"
08-12-2022 14:38:01.407184,"(3.0, 4.6, 4.385714285714285)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(14.0, 16.0, 14.606060606060606)","(3.0, 3.65, 3.473529411764706)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.5, 11.166666666666666)"
08-12-2022 14:38:02.677860,"(3.0, 4.6, 4.385714285714285)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(14.0, 16.0, 14.606060606060606)","(3.0, 3.65, 3.473529411764706)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.5, 11.166666666666666)"
08-12-2022 14:38:03.932240,"(3.0, 4.6, 4.385714285714285)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(14.0, 16.0, 14.606060606060606)","(3.0, 3.65, 3.473529411764706)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.5, 11.166666666666666)"
08-12-2022 14:38:05.177630,"(3.0, 4.6, 4.385714285714285)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(14.0, 16.0, 13.84375)","(3.0, 3.65, 3.5090909090909093)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.5, 10.857142857142858)"
08-12-2022 14:38:06.388421,"(3.0, 4.6, 4.385714285714285)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(14.0, 16.0, 13.84375)","(3.0, 3.6, 3.466666666666667)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.0, 10.206896551724139)"
08-12-2022 14:38:07.552955,"(3.0, 4.6, 4.385714285714285)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(14.0, 16.0, 14.257575757575758)","(3.0, 3.6, 3.466666666666667)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.0, 10.206896551724139)"
08-12-2022 14:38:08.724667,"(3.0, 4.6, 4.385714285714285)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(14.0, 16.0, 14.257575757575758)","(3.0, 3.6, 3.466666666666667)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.0, 10.206896551724139)"
08-12-2022 14:38:09.971041,"(3.0, 4.6, 4.327272727272727)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(14.0, 16.0, 14.257575757575758)","(3.0, 3.6, 3.466666666666667)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.0, 10.206896551724139)"
08-12-2022 14:38:11.187510,"(3.0, 4.5, 4.233333333333333)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(14.0, 16.0, 13.84375)","(3.0, 3.6, 3.466666666666667)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.0, 10.206896551724139)"
08-12-2022 14:38:12.520267,"(3.0, 4.5, 4.199999999999999)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(14.0, 16.0, 13.84375)","(3.0, 3.6, 3.5090909090909093)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.0, 10.206896551724139)"
08-12-2022 14:38:13.666948,"(3.0, 4.5, 4.199999999999999)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(14.0, 16.0, 14.257575757575758)","(3.0, 3.6, 3.5090909090909093)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.0, 10.206896551724139)"
08-12-2022 14:38:14.824320,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(11.0, 16.0, 14.257575757575758)","(3.0, 3.6, 3.466666666666667)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.0, 10.206896551724139)"
08-12-2022 14:38:16.035865,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(11.0, 16.0, 14.257575757575758)","(3.0, 3.6, 3.5090909090909093)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.0, 10.514285714285714)"
08-12-2022 14:38:17.255134,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(11.0, 16.0, 14.607142857142858)","(3.1, 3.6, 3.4375)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.0, 10.514285714285714)"
08-12-2022 14:38:18.855271,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(11.0, 15.5, 14.538461538461538)","(3.1, 3.6, 3.4375)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.0, 10.514285714285714)"
08-12-2022 14:38:20.143315,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(11.0, 15.5, 13.588235294117647)","(3.1, 3.6, 3.4375)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.0, 10.514285714285714)"
08-12-2022 14:38:21.409098,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(11.0, 15.5, 14.055555555555555)","(3.1, 3.6, 3.4375)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.0, 10.514285714285714)"
08-12-2022 14:38:22.701918,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(11.0, 15.5, 14.055555555555555)","(3.1, 3.6, 3.4375)","(13.0, 16.0, 14.529411764705882)","(9.0, 12.0, 10.514285714285714)"
08-12-2022 14:38:23.996422,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(11.0, 15.5, 14.055555555555555)","(3.1, 3.6, 3.4375)","(13.0, 16.0, 15.074074074074074)","(9.0, 12.0, 10.514285714285714)"
08-12-2022 14:38:25.264175,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(11.0, 15.5, 12.61111111111111)","(3.1, 3.6, 3.4375)","(13.0, 16.0, 14.571428571428571)","(9.0, 12.0, 10.514285714285714)"
08-12-2022 14:38:26.526265,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(11.0, 15.5, 12.61111111111111)","(3.1, 3.6, 3.4375)","(13.0, 16.0, 14.823529411764707)","(9.0, 12.0, 10.514285714285714)"
08-12-2022 14:38:27.673484,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(11.0, 15.5, 13.04054054054054)","(3.1, 3.6, 3.4375)","(13.0, 16.0, 14.823529411764707)","(9.0, 12.0, 10.514285714285714)"
08-12-2022 14:38:28.829742,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(2.9, 4.2, 3.857142857142857)","(11.0, 15.5, 13.203125)","(3.1, 3.6, 3.4375)","(13.0, 16.0, 14.823529411764707)","(9.0, 12.0, 10.580645161290322)"
08-12-2022 14:38:30.008784,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.5, 13.203125)","(3.1, 3.6, 3.4375)","(13.0, 16.0, 14.823529411764707)","(10.0, 12.0, 10.580645161290322)"
08-12-2022 14:38:31.331301,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.5, 13.203125)","(3.1, 3.6, 3.4375)","(13.0, 16.0, 14.823529411764707)","(10.0, 12.0, 10.580645161290322)"
08-12-2022 14:38:32.535445,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.5, 12.875)","(3.1, 3.6, 3.4375)","(13.0, 16.0, 14.823529411764707)","(10.0, 12.0, 10.580645161290322)"
08-12-2022 14:38:33.767776,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.5, 12.14)","(3.1, 3.6, 3.4375)","(13.0, 16.0, 14.823529411764707)","(10.0, 12.0, 10.580645161290322)"
08-12-2022 14:38:35.088006,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.5, 12.14)","(3.1, 3.6, 3.4375)","(13.0, 16.0, 14.823529411764707)","(10.0, 12.0, 10.580645161290322)"
08-12-2022 14:38:36.475063,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.5, 12.14)","(3.1, 3.6, 3.4375)","(13.0, 16.0, 14.823529411764707)","(10.0, 12.0, 10.580645161290322)"
08-12-2022 14:38:37.938619,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.5, 12.14)","(3.1, 3.6, 3.4375)","(13.0, 16.0, 15.0625)","(10.0, 12.0, 10.580645161290322)"
08-12-2022 14:38:39.269632,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.5, 12.14)","(3.1, 3.6, 3.3645833333333335)","(13.0, 16.0, 15.0625)","(10.0, 12.0, 10.580645161290322)"
08-12-2022 14:38:40.613402,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.5, 12.14)","(3.1, 3.6, 3.3644628099173555)","(13.0, 16.0, 15.0625)","(10.0, 12.0, 10.580645161290322)"
08-12-2022 14:38:41.885693,"(3.0, 4.5, 4.3)","(91.0, 650.0, 410.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.5, 12.14)","(3.1, 3.6, 3.302631578947368)","(13.0, 16.0, 15.0625)","(10.0, 12.0, 10.580645161290322)"
08-12-2022 14:38:43.199006,"(3.0, 4.5, 4.322222222222222)","(91.0, 650.0, 410.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.5, 12.14)","(3.1, 3.6, 3.21)","(13.0, 16.0, 18.25)","(10.0, 12.0, 10.24)"
08-12-2022 14:38:44.469551,"(3.0, 4.5, 4.322222222222222)","(91.0, 650.0, 410.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.5, 12.14)","(3.1, 3.55, 3.223076923076923)","(13.0, 21.0, 17.403846153846153)","(10.0, 12.0, 10.24)"
08-12-2022 14:38:45.721178,"(3.0, 4.5, 4.322222222222222)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.5, 12.14)","(3.1, 3.5, 3.21875)","(13.0, 21.0, 17.403846153846153)","(10.0, 12.0, 10.24)"
08-12-2022 14:38:47.042013,"(3.0, 4.5, 4.322222222222222)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.5, 12.14)","(3.1, 3.5, 3.21875)","(13.0, 21.0, 16.90909090909091)","(10.0, 12.0, 10.24)"
08-12-2022 14:38:48.755176,"(3.0, 4.5, 4.322222222222222)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.0, 13.666666666666666)","(3.1, 3.5, 3.21875)","(13.0, 21.0, 16.90909090909091)","(10.0, 12.0, 10.24)"
08-12-2022 14:38:50.304713,"(3.0, 4.5, 4.322222222222222)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.0, 12.555555555555555)","(3.1, 3.5, 3.21875)","(13.0, 21.0, 16.90909090909091)","(10.0, 12.0, 10.24)"
08-12-2022 14:38:51.656367,"(3.0, 4.5, 4.322222222222222)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.0, 12.555555555555555)","(3.1, 3.5, 3.21875)","(13.0, 21.0, 16.90909090909091)","(10.0, 12.0, 10.24)"
08-12-2022 14:38:52.941857,"(3.0, 4.5, 4.322222222222222)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.0, 12.555555555555555)","(3.1, 3.5, 3.21875)","(13.0, 21.0, 16.90909090909091)","(10.0, 12.0, 10.24)"
08-12-2022 14:38:54.307308,"(3.0, 4.5, 4.322222222222222)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.0, 12.555555555555555)","(3.1, 3.5, 3.21875)","(13.0, 21.0, 16.90909090909091)","(10.0, 12.0, 10.24)"
08-12-2022 14:38:55.603398,"(3.0, 4.5, 4.322222222222222)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.0, 12.555555555555555)","(3.1, 3.5, 3.2176470588235295)","(13.0, 21.0, 16.90909090909091)","(10.0, 12.0, 10.24)"
08-12-2022 14:38:56.884839,"(3.0, 4.5, 4.322222222222222)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.0, 12.555555555555555)","(3.1, 3.5, 3.2176470588235295)","(13.0, 21.0, 16.90909090909091)","(10.0, 12.0, 10.24)"
08-12-2022 14:38:58.105367,"(3.0, 4.5, 4.322222222222222)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.857142857142857)","(10.0, 15.0, 12.555555555555555)","(3.1, 3.5, 3.2176470588235295)","(13.0, 21.0, 16.90909090909091)","(10.0, 12.0, 10.24)"
08-12-2022 14:38:59.381423,"(3.0, 4.5, 4.322222222222222)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.844444444444444)","(10.0, 15.0, 12.535714285714286)","(3.1, 3.5, 3.2150000000000003)","(13.0, 21.0, 16.952380952380953)","(10.0, 12.0, 10.23076923076923)"
08-12-2022 14:39:00.630342,"(3.0, 4.5, 4.281818181818181)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.844444444444444)","(10.0, 15.0, 12.535714285714286)","(3.1, 3.5, 3.21)","(13.0, 21.0, 17.625)","(10.0, 12.0, 10.516129032258064)"
08-12-2022 14:39:01.896492,"(3.0, 4.5, 4.225)","(91.0, 650.0, 570.0)","(3.0, 4.2, 4.022222222222222)","(10.0, 15.0, 12.483870967741936)","(3.1, 3.5, 3.2583333333333333)","(13.0, 21.0, 17.75)","(10.0, 12.0, 10.444444444444445)"
08-12-2022 14:39:03.139887,"(3.0, 4.5, 4.225)","(91.0, 650.0, 570.0)","(3.0, 4.2, 4.022222222222222)","(10.0, 15.0, 13.125)","(3.1, 3.5, 3.2875)","(13.0, 21.0, 17.75)","(10.0, 12.0, 10.421052631578947)"
08-12-2022 14:39:04.429138,"(3.0, 4.5, 4.3625)","(91.0, 650.0, 570.0)","(3.0, 4.2, 4.089655172413793)","(10.0, 14.5, 12.9)","(3.1, 3.35, 3.2222222222222223)","(13.0, 21.0, 17.75)","(10.0, 11.0, 10.421052631578947)"
08-12-2022 14:39:05.683180,"(3.0, 4.5, 4.3625)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.888888888888889)","(10.0, 14.5, 12.9)","(3.1, 3.5, 3.2193548387096778)","(13.0, 21.0, 17.75)","(10.0, 11.0, 10.421052631578947)"
08-12-2022 14:39:06.853775,"(3.0, 4.5, 4.3625)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.888888888888889)","(10.0, 14.5, 12.9)","(3.1, 3.5, 3.2193548387096778)","(13.0, 21.0, 17.75)","(10.0, 11.0, 10.228571428571428)"
08-12-2022 14:39:08.013229,"(3.0, 4.5, 4.3625)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.888888888888889)","(10.0, 14.5, 12.367647058823529)","(3.1, 3.5, 3.2583333333333333)","(13.0, 21.0, 17.9375)","(10.0, 11.0, 10.228571428571428)"
08-12-2022 14:39:09.192674,"(3.0, 4.5, 4.3625)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.888888888888889)","(10.0, 14.5, 12.431034482758621)","(3.1, 3.5, 3.2193548387096778)","(13.0, 21.0, 17.9375)","(10.0, 11.0, 10.266666666666667)"
08-12-2022 14:39:10.325530,"(3.0, 4.5, 4.225)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.888888888888889)","(10.0, 14.5, 12.431034482758621)","(3.1, 3.5, 3.2193548387096778)","(13.0, 21.0, 17.9375)","(10.0, 11.0, 10.266666666666667)"
08-12-2022 14:39:11.541905,"(3.0, 4.5, 4.225)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.888888888888889)","(10.0, 14.5, 12.431034482758621)","(3.1, 3.5, 3.2583333333333333)","(13.0, 21.0, 17.9375)","(10.0, 11.0, 10.266666666666667)"
08-12-2022 14:39:12.776305,"(3.0, 4.5, 4.3625)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.888888888888889)","(10.0, 14.5, 12.431034482758621)","(3.1, 3.5, 3.22)","(13.0, 21.0, 18.571428571428573)","(10.0, 11.0, 10.153846153846153)"
08-12-2022 14:39:14.044750,"(3.2, 4.5, 4.442857142857143)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.888888888888889)","(10.0, 14.5, 12.431034482758621)","(3.0, 3.5, 3.22)","(13.0, 20.0, 17.857142857142858)","(10.0, 11.0, 10.153846153846153)"
08-12-2022 14:39:15.230773,"(3.2, 4.5, 4.383333333333333)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.888888888888889)","(10.0, 14.5, 12.431034482758621)","(3.0, 3.5, 3.22)","(13.0, 20.0, 16.4375)","(10.0, 11.0, 10.153846153846153)"
08-12-2022 14:39:16.514518,"(3.2, 4.5, 4.371428571428571)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.888888888888889)","(10.0, 14.5, 12.431034482758621)","(3.0, 3.5, 3.2600000000000002)","(13.0, 20.0, 16.4375)","(10.0, 11.0, 10.153846153846153)"
08-12-2022 14:39:17.995944,"(3.2, 4.5, 4.322222222222222)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.888888888888889)","(10.0, 14.5, 12.48076923076923)","(3.0, 3.5, 3.2942857142857145)","(13.0, 20.0, 16.833333333333332)","(10.0, 11.0, 10.153846153846153)"
08-12-2022 14:39:19.279493,"(3.2, 4.5, 4.322222222222222)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.888888888888889)","(10.0, 14.5, 12.431034482758621)","(3.0, 3.5, 3.2942857142857145)","(13.0, 20.0, 16.833333333333332)","(10.0, 11.0, 10.153846153846153)"
08-12-2022 14:39:20.596258,"(3.2, 4.5, 4.242857142857143)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.888888888888889)","(10.0, 14.5, 12.431034482758621)","(3.0, 3.5, 3.22)","(13.0, 20.0, 16.833333333333332)","(10.0, 11.0, 10.1875)"
08-12-2022 14:39:21.840399,"(3.2, 4.5, 4.383333333333333)","(91.0, 650.0, 584.2857142857143)","(3.0, 4.2, 3.9375)","(10.0, 14.5, 12.431034482758621)","(3.0, 3.5, 3.394444444444445)","(13.0, 20.0, 18.8)","(10.0, 10.5, 9.674999999999999)"
08-12-2022 14:39:23.037202,"(3.2, 4.5, 4.327027027027027)","(91.0, 750.0, 465.8333333333333)","(3.0, 4.2, 4.163793103448276)","(10.0, 14.5, 12.431034482758621)","(3.0, 3.45, 3.3458333333333337)","(13.0, 20.0, 20.8125)","(10.0, 10.5, 9.06)"
08-12-2022 14:39:24.357476,"(3.2, 4.5, 4.3238095238095235)","(91.0, 880.0, 465.8333333333333)","(3.0, 4.2, 4.173076923076923)","(10.0, 14.5, 12.223214285714286)","(3.0, 3.45, 3.4321428571428574)","(13.0, 23.0, 20.8125)","(10.0, 10.5, 9.441176470588236)"
08-12-2022 14:39:25.596355,"(3.2, 4.5, 4.3238095238095235)","(91.0, 880.0, 570.0)","(3.0, 4.2, 3.975)","(10.0, 14.5, 12.454545454545455)","(3.0, 3.45, 3.4371794871794874)","(13.0, 23.0, 20.822222222222223)","(10.0, 10.5, 9.540983606557377)"
08-12-2022 14:39:26.873828,"(3.2, 4.5, 4.147619047619047)","(91.0, 650.0, 570.0)","(3.0, 4.2, 3.975)","(10.0, 14.0, 12.4)","(3.0, 3.45, 3.4371794871794874)","(13.0, 23.0, 21.59090909090909)","(10.0, 10.5, 9.464788732394366)"
08-12-2022 14:39:28.023111,"(3.2, 4.5, 4.147619047619047)","(91.0, 650.0, 570.0)","(3.0, 4.2, 4.27)","(10.0, 14.0, 12.205128205128204)","(3.0, 3.45, 3.4371794871794874)","(13.0, 22.0, 20.641509433962263)","(10.0, 10.5, 9.484615384615385)"
08-12-2022 14:39:29.250284,"(3.2, 4.5, 4.3238095238095235)","(91.0, 650.0, 570.0)","(3.0, 4.3, 4.254545454545455)","(10.0, 14.0, 11.784090909090908)","(3.0, 3.45, 3.4371794871794874)","(13.0, 22.0, 20.641509433962263)","(10.0, 9.6, 9.484615384615385)"
08-12-2022 14:39:30.541760,"(3.2, 4.5, 4.3238095238095235)","(91.0, 650.0, 570.0)","(3.0, 4.4, 4.243478260869566)","(10.0, 14.0, 11.763157894736842)","(3.0, 3.45, 3.4371794871794874)","(13.0, 22.0, 20.641509433962263)","(10.0, 9.6, 9.406451612903226)"
08-12-2022 14:39:31.768451,"(3.2, 4.5, 4.3238095238095235)","(91.0, 650.0, 570.0)","(3.0, 4.4, 4.316279069767442)","(10.0, 14.0, 12.026315789473685)","(3.0, 3.45, 3.4371794871794874)","(13.0, 22.0, 20.641509433962263)","(10.0, 9.6, 9.340540540540541)"
08-12-2022 14:39:32.876781,"(3.2, 4.5, 4.3238095238095235)","(91.0, 650.0, 570.0)","(3.0, 4.4, 4.316279069767442)","(10.0, 13.5, 11.954545454545455)","(3.0, 3.45, 3.4371794871794874)","(13.0, 22.0, 20.641509433962263)","(10.0, 9.6, 9.340540540540541)"
08-12-2022 14:39:34.012007,"(3.2, 4.5, 4.3238095238095235)","(91.0, 650.0, 570.0)","(3.0, 4.4, 4.323404255319149)","(10.0, 13.5, 11.954545454545455)","(3.0, 3.45, 3.443421052631579)","(13.0, 22.0, 20.641509433962263)","(10.0, 9.6, 9.273913043478261)"
08-12-2022 14:39:35.298395,"(3.2, 4.5, 4.147619047619047)","(91.0, 650.0, 570.0)","(3.0, 4.4, 4.323404255319149)","(10.0, 13.5, 11.9)","(3.0, 3.45, 3.4333333333333336)","(13.0, 22.0, 20.641509433962263)","(10.0, 9.6, 9.24705882352941)"
08-12-2022 14:39:36.575057,"(3.2, 4.5, 4.147619047619047)","(91.0, 650.0, 570.0)","(3.0, 4.4, 4.323404255319149)","(10.0, 13.5, 11.82258064516129)","(3.0, 3.45, 3.441666666666667)","(13.0, 22.0, 20.641509433962263)","(10.0, 9.6, 9.646153846153847)"
08-12-2022 14:39:38.057758,"(3.2, 4.5, 4.3238095238095235)","(91.0, 650.0, 570.0)","(3.0, 4.4, 4.323404255319149)","(10.0, 13.5, 11.670731707317072)","(3.0, 3.45, 3.441666666666667)","(13.0, 22.0, 20.588235294117645)","(10.0, 9.8, 9.763636363636364)"
08-12-2022 14:39:39.301343,"(3.2, 4.5, 4.3238095238095235)","(91.0, 650.0, 570.0)","(3.0, 4.4, 4.25)","(10.0, 13.5, 11.670731707317072)","(3.0, 3.45, 3.441666666666667)","(13.0, 22.0, 20.588235294117645)","(10.0, 9.8, 9.622222222222224)"
08-12-2022 14:39:40.574095,"(3.2, 4.5, 4.3238095238095235)","(91.0, 650.0, 570.0)","(3.0, 4.4, 4.344444444444444)","(10.0, 13.5, 11.916666666666666)","(3.0, 3.45, 3.441666666666667)","(13.0, 22.0, 19.36)","(10.0, 9.8, 9.591304347826087)"
08-12-2022 14:39:42.195018,"(3.2, 4.5, 4.3238095238095235)","(91.0, 650.0, 570.0)","(3.0, 4.5, 4.363414634146341)","(10.0, 13.0, 11.785714285714286)","(3.0, 3.45, 3.4454545454545458)","(13.0, 22.0, 19.142857142857142)","(10.0, 9.8, 9.591304347826087)"
08-12-2022 14:39:43.580104,"(3.2, 4.5, 4.3238095238095235)","(91.0, 650.0, 445.0)","(3.0, 4.5, 4.414893617021277)","(10.0, 13.0, 11.578947368421053)","(3.0, 3.45, 3.4454545454545458)","(13.0, 22.0, 19.142857142857142)","(10.0, 9.8, 9.591304347826087)"
08-12-2022 14:39:44.933053,"(3.2, 4.5, 4.147619047619047)","(91.0, 500.0, 445.0)","(3.0, 4.5, 4.414893617021277)","(10.0, 13.0, 11.425531914893616)","(3.0, 3.45, 3.4454545454545458)","(13.0, 22.0, 19.142857142857142)","(10.0, 9.8, 9.309090909090909)"
08-12-2022 14:39:46.326944,"(3.2, 4.5, 4.3238095238095235)","(91.0, 500.0, 445.0)","(3.0, 4.5, 4.390196078431372)","(10.0, 13.0, 11.391304347826086)","(3.0, 3.45, 3.4462962962962966)","(13.0, 22.0, 19.857142857142858)","(10.0, 9.4, 9.309090909090909)"
08-12-2022 14:39:47.626427,"(3.2, 4.5, 4.3238095238095235)","(91.0, 500.0, 445.0)","(3.0, 4.5, 4.390196078431372)","(10.0, 13.0, 11.391304347826086)","(3.0, 3.45, 3.4462962962962966)","(13.0, 22.0, 20.42105263157895)","(10.0, 9.4, 9.309090909090909)"
08-12-2022 14:39:48.896606,"(3.2, 4.5, 4.3238095238095235)","(91.0, 500.0, 445.0)","(3.0, 4.5, 4.390196078431372)","(10.0, 13.0, 11.391304347826086)","(3.0, 3.45, 3.4462962962962966)","(13.0, 22.0, 20.42105263157895)","(10.0, 9.4, 9.309090909090909)"
08-12-2022 14:39:50.240695,"(3.2, 4.5, 4.3238095238095235)","(91.0, 500.0, 445.0)","(3.0, 4.5, 4.390196078431372)","(10.0, 13.0, 11.272727272727273)","(3.0, 3.45, 3.4462962962962966)","(13.0, 22.0, 20.42105263157895)","(10.0, 9.4, 9.309090909090909)"
08-12-2022 14:39:51.810181,"(3.2, 4.5, 4.147619047619047)","(91.0, 500.0, 445.0)","(3.0, 4.5, 4.390196078431372)","(10.0, 13.0, 11.285714285714286)","(3.0, 3.45, 3.4462962962962966)","(13.0, 22.0, 19.545454545454547)","(10.0, 9.6, 9.424999999999999)"
08-12-2022 14:39:53.175099,"(3.2, 4.5, 4.147619047619047)","(91.0, 500.0, 428.3333333333333)","(3.0, 4.5, 4.390196078431372)","(10.0, 13.0, 11.285714285714286)","(3.0, 3.45, 3.4462962962962966)","(13.0, 22.0, 19.923076923076923)","(10.0, 9.6, 9.869565217391305)"
