,Champagne Reactor,Feel The Thrill,Rafferty Delights,Keayang Sponge Bob,Borderline,Writeaboutchelsea,Aunty Frances,Torque Writer,Fly Cheval
08-12-2022 15:35:28.321944,"(7.5, 10.5, 9.15)","(3.4, 4.8, 3.8000000000000003)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:29.658195,"(7.5, 10.5, 9.15)","(3.4, 4.8, 3.8000000000000003)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:31.265066,"(7.5, 10.5, 9.15)","(3.4, 4.8, 3.8000000000000003)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:32.587768,"(7.5, 10.5, 9.15)","(3.4, 4.8, 3.8000000000000003)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:34.005765,"(7.5, 10.5, 9.15)","(3.4, 4.8, 3.8000000000000003)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:35.445651,"(7.5, 10.5, 9.15)","(3.4, 4.8, 3.8000000000000003)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:36.869205,"(7.5, 10.5, 9.15)","(3.4, 4.8, 3.8000000000000003)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:38.340042,"(7.5, 10.5, 9.15)","(3.4, 4.8, 3.8000000000000003)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:39.764359,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.276190476190476)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:41.218453,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.276190476190476)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:42.468957,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.276190476190476)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:43.800082,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.276190476190476)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:45.155438,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.276190476190476)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:46.568553,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.276190476190476)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:47.991817,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.276190476190476)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:49.866160,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.276190476190476)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:51.407487,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.276190476190476)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:53.346213,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.276190476190476)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:54.986113,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.276190476190476)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:56.677761,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.276190476190476)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:58.235962,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.276190476190476)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:35:59.669114,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.276190476190476)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:01.117063,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.276190476190476)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.17)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:02.550959,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.276190476190476)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:04.036824,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.276190476190476)","(5.0, 7.2, 6.7)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:05.508005,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:06.986815,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:08.472082,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:09.969519,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:11.417557,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:12.834010,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:14.145955,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:15.408927,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:16.778445,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:18.132482,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:19.513470,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:20.900400,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:22.231726,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:23.474695,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:24.765249,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:26.000364,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:27.267431,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:28.529391,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:29.833259,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:31.068342,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:32.283794,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:33.488625,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:34.594121,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:35.788031,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:37.025547,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:38.315555,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:39.576004,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:40.771280,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:41.952193,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:43.064077,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:44.262467,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:45.525403,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:46.762629,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.52)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:48.006441,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.8, 3.665)","(12.0, 25.0, 13.75)","(81.0, 270.0, 249.5)","(26.0, 55.0, 33.666666666666664)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:49.230338,"(7.5, 10.5, 9.15)","(3.4, 4.8, 4.05)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 25.0, 15.6)","(81.0, 270.0, 170.0)","(26.0, 55.0, 28.4)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:50.385463,"(7.5, 10.5, 9.15)","(3.4, 4.7, 4.225)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 24.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 50.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:51.546716,"(7.5, 10.5, 9.15)","(3.4, 4.6, 3.992857142857143)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 23.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 48.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:52.688494,"(7.5, 10.5, 9.15)","(3.4, 4.6, 3.992857142857143)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 23.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 48.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:53.909701,"(7.5, 10.5, 9.15)","(3.4, 4.6, 3.992857142857143)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 23.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 48.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:55.142056,"(7.5, 10.5, 9.15)","(3.4, 4.6, 3.992857142857143)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 23.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 48.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:56.373161,"(7.5, 10.5, 9.15)","(3.4, 4.6, 3.992857142857143)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 23.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 48.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:57.609379,"(7.5, 10.5, 9.15)","(3.4, 4.6, 3.992857142857143)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 23.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 48.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:36:58.835670,"(7.5, 10.5, 9.15)","(3.4, 4.6, 3.992857142857143)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 23.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 48.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:37:00.251176,"(7.5, 10.5, 9.15)","(3.4, 4.6, 3.992857142857143)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 23.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 48.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:37:01.658159,"(7.5, 10.5, 9.15)","(3.4, 4.6, 3.992857142857143)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 23.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 48.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:37:03.063173,"(7.5, 10.5, 9.15)","(3.4, 4.6, 3.992857142857143)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 23.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 48.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:37:04.449563,"(7.5, 10.5, 9.15)","(3.4, 4.6, 3.992857142857143)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 23.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 48.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:37:05.742101,"(7.5, 10.5, 9.15)","(3.4, 4.6, 3.992857142857143)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 23.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 48.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:37:06.964196,"(7.5, 10.5, 9.15)","(3.4, 4.6, 3.992857142857143)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 23.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 48.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:37:08.173084,"(7.5, 10.5, 9.15)","(3.4, 4.6, 3.992857142857143)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 23.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 48.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:37:09.415792,"(7.5, 10.5, 9.15)","(3.4, 4.6, 3.992857142857143)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 23.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 48.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:37:10.779528,"(7.5, 10.5, 9.15)","(3.4, 4.6, 3.992857142857143)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 23.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 48.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:37:12.079924,"(7.5, 10.5, 9.15)","(3.4, 4.6, 3.992857142857143)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 23.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 48.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
08-12-2022 15:37:13.373027,"(7.5, 10.5, 9.15)","(3.4, 4.6, 3.992857142857143)","(5.0, 7.2, 6.566666666666666)","(2.8, 3.9, 3.665)","(12.0, 23.0, 16.5)","(81.0, 270.0, 170.0)","(26.0, 48.0, 31.333333333333336)","(71.0, 200.0, 178.57142857142856)","(6.0, 9.4, 8.3)"
