,Providence Bale,Tiger Time,Gypsy Yankee,Russian Sub,Spring Bolt,Dream Wizard,Spring Scout
11-01-2023 21:35:10.276589,"(8.0, 8.8, 8.072727272727272)","(2.6, 4.4, 4.2875)","(2.7, 2.8, 2.71304347826087)","(7.5, 10.0, 9.666666666666666)","(41.0, 65.0, 61.5)","(4.4, 7.6, 7.085714285714285)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:11.211444,"(7.5, 8.8, 8.3)","(2.7, 4.4, 4.2875)","(2.6, 2.8, 2.71304347826087)","(7.5, 10.0, 9.666666666666666)","(41.0, 65.0, 58.0)","(4.4, 7.6, 7.45)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:12.110440,"(7.5, 8.8, 7.927272727272727)","(2.7, 4.4, 4.2875)","(2.6, 2.8, 2.71304347826087)","(7.5, 9.4, 9.25)","(41.0, 65.0, 58.0)","(4.4, 7.6, 7.4799999999999995)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:13.274796,"(7.5, 8.8, 8.2)","(2.7, 4.4, 4.467647058823529)","(2.6, 2.8, 2.5666666666666664)","(7.5, 9.4, 9.307692307692308)","(41.0, 65.0, 59.0)","(4.4, 7.6, 7.34)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:14.359559,"(7.5, 8.8, 8.0)","(2.7, 4.6, 4.467647058823529)","(2.6, 2.8, 2.548888888888889)","(7.5, 9.4, 9.307692307692308)","(41.0, 65.0, 61.5)","(4.4, 7.6, 7.34)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:15.431307,"(7.5, 8.8, 8.32)","(2.7, 4.6, 4.347368421052631)","(2.6, 2.78, 2.7262500000000003)","(7.5, 9.4, 9.307692307692308)","(41.0, 65.0, 57.125)","(4.4, 7.6, 7.34)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:16.502925,"(7.5, 8.8, 8.184615384615384)","(2.7, 4.6, 4.3545454545454545)","(2.6, 2.74, 2.515)","(7.5, 9.4, 9.952380952380953)","(41.0, 65.0, 61.5)","(4.4, 7.6, 7.253333333333334)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:17.607857,"(7.5, 8.8, 8.254545454545454)","(2.7, 4.6, 4.323076923076923)","(2.6, 2.74, 2.55)","(7.5, 10.0, 9.8)","(41.0, 65.0, 61.5)","(4.4, 7.6, 7.253333333333334)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:18.610747,"(7.5, 8.8, 8.466666666666667)","(2.7, 4.6, 4.369230769230769)","(2.6, 2.74, 2.55)","(7.5, 10.0, 9.8)","(41.0, 65.0, 59.0)","(4.4, 7.6, 7.3374999999999995)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:19.642175,"(7.5, 8.8, 8.466666666666667)","(2.7, 4.6, 4.4526315789473685)","(2.6, 2.7, 2.667741935483871)","(7.5, 10.0, 9.380952380952381)","(41.0, 65.0, 61.5)","(4.4, 7.6, 7.366666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:20.632507,"(7.5, 8.8, 8.466666666666667)","(2.7, 4.6, 4.4526315789473685)","(2.6, 2.68, 2.676603773584906)","(7.5, 9.4, 9.380952380952381)","(41.0, 65.0, 61.5)","(4.4, 7.6, 7.366666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:21.650687,"(7.5, 8.8, 8.466666666666667)","(2.7, 4.6, 4.4526315789473685)","(2.6, 2.66, 2.6561904761904764)","(7.5, 10.0, 9.8)","(41.0, 65.0, 61.5)","(4.4, 7.6, 7.366666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:22.594843,"(7.5, 8.8, 8.466666666666667)","(2.7, 4.6, 4.4526315789473685)","(2.6, 2.64, 2.6366666666666667)","(7.5, 10.0, 9.8)","(41.0, 65.0, 61.5)","(4.4, 7.6, 7.366666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:23.524013,"(7.5, 8.8, 8.466666666666667)","(2.7, 4.6, 4.4526315789473685)","(2.6, 2.6, 2.542307692307692)","(7.5, 10.0, 9.8)","(41.0, 65.0, 59.0)","(4.4, 7.6, 7.366666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:24.542775,"(7.5, 8.8, 8.527272727272727)","(2.7, 4.6, 4.4526315789473685)","(2.6, 2.6, 2.5166666666666666)","(7.5, 10.0, 9.8)","(41.0, 65.0, 59.0)","(4.4, 7.6, 7.288888888888889)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:25.642327,"(7.5, 8.8, 8.527272727272727)","(2.7, 4.6, 4.4526315789473685)","(2.6, 2.6, 2.516216216216216)","(7.5, 10.0, 9.8)","(41.0, 65.0, 61.5)","(4.4, 7.6, 7.3374999999999995)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:26.761649,"(7.5, 8.8, 8.642105263157895)","(2.8, 4.6, 4.471698113207547)","(2.6, 2.6, 2.516216216216216)","(7.5, 10.0, 9.8)","(41.0, 65.0, 60.15384615384615)","(4.6, 7.6, 7.319999999999999)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:27.884175,"(7.5, 8.8, 8.569230769230769)","(2.8, 4.6, 4.471698113207547)","(2.6, 2.6, 2.516216216216216)","(7.5, 10.0, 9.8)","(41.0, 65.0, 59.0)","(4.6, 7.6, 7.366666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:28.912928,"(7.5, 8.8, 8.466666666666667)","(2.8, 4.6, 4.464)","(2.6, 2.6, 2.516216216216216)","(7.5, 10.0, 9.8)","(41.0, 65.0, 61.5)","(4.6, 7.6, 7.366666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:30.001473,"(7.5, 8.8, 8.085714285714285)","(2.8, 4.6, 4.486666666666666)","(2.6, 2.6, 2.516216216216216)","(7.5, 10.0, 9.8)","(41.0, 65.0, 59.0)","(4.6, 7.6, 7.366666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:30.914460,"(7.5, 8.8, 8.383333333333333)","(2.8, 4.6, 4.5125)","(2.6, 2.6, 2.516216216216216)","(7.5, 10.0, 9.8)","(41.0, 65.0, 59.0)","(4.6, 7.6, 7.366666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:31.863575,"(7.5, 8.8, 8.085714285714285)","(2.8, 4.6, 4.5125)","(2.6, 2.6, 2.516216216216216)","(7.5, 10.0, 9.8)","(41.0, 65.0, 60.15384615384615)","(4.4, 7.6, 7.366666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:32.912855,"(7.5, 8.8, 8.085714285714285)","(2.8, 4.6, 4.533333333333333)","(2.6, 2.6, 2.5146341463414634)","(7.5, 10.0, 9.8)","(41.0, 65.0, 57.125)","(4.4, 7.6, 7.133333333333333)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:33.982869,"(7.5, 8.8, 8.383333333333333)","(2.8, 4.6, 4.528205128205128)","(2.6, 2.6, 2.516216216216216)","(7.5, 10.0, 9.8)","(41.0, 65.0, 61.5)","(4.4, 7.6, 7.218181818181818)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:35.061512,"(7.5, 8.8, 8.085714285714285)","(2.8, 4.6, 4.528205128205128)","(2.6, 2.6, 2.516216216216216)","(7.5, 10.0, 9.8)","(41.0, 65.0, 59.0)","(4.4, 7.6, 7.39)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:36.213105,"(7.5, 8.8, 8.383333333333333)","(2.8, 4.6, 4.528205128205128)","(2.6, 2.6, 2.516216216216216)","(7.5, 10.0, 9.8)","(41.0, 65.0, 59.0)","(4.4, 7.6, 7.366666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:37.308076,"(7.5, 8.8, 8.085714285714285)","(2.8, 4.6, 4.528205128205128)","(2.6, 2.6, 2.516216216216216)","(7.5, 10.0, 9.8)","(41.0, 65.0, 59.0)","(4.4, 7.6, 7.366666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:38.394200,"(7.5, 8.8, 8.383333333333333)","(2.8, 4.6, 4.528205128205128)","(2.6, 2.6, 2.5146341463414634)","(7.5, 10.0, 9.8)","(41.0, 65.0, 59.0)","(4.4, 7.6, 7.366666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:39.401360,"(7.5, 8.8, 8.383333333333333)","(2.8, 4.6, 4.528205128205128)","(2.6, 2.6, 2.5146341463414634)","(7.5, 10.0, 9.8)","(41.0, 65.0, 59.0)","(4.4, 7.6, 7.317647058823529)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:40.316379,"(7.5, 8.8, 8.415384615384616)","(2.8, 4.6, 4.539130434782608)","(2.6, 2.6, 2.5127659574468084)","(7.5, 10.0, 9.807692307692308)","(41.0, 65.0, 59.0)","(4.4, 7.6, 7.317647058823529)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:41.224950,"(7.5, 8.8, 8.666666666666668)","(2.8, 4.6, 4.539130434782608)","(2.6, 2.58, 2.516)","(7.5, 10.0, 9.636363636363637)","(41.0, 65.0, 60.25)","(4.4, 7.6, 7.317647058823529)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:42.271745,"(7.5, 8.8, 8.714285714285715)","(2.9, 4.6, 4.539130434782608)","(2.5, 2.58, 2.5141176470588236)","(7.5, 10.0, 9.636363636363637)","(41.0, 65.0, 60.25)","(4.6, 7.6, 7.347368421052631)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:43.342668,"(7.5, 8.8, 8.714285714285715)","(2.9, 4.6, 4.539130434782608)","(2.5, 2.54, 2.5055172413793105)","(7.5, 10.0, 9.80952380952381)","(41.0, 65.0, 60.25)","(4.6, 7.6, 7.257142857142857)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:44.440067,"(7.5, 9.0, 8.55)","(2.9, 4.6, 4.539130434782608)","(2.5, 2.54, 2.504)","(7.5, 10.0, 9.846153846153847)","(41.0, 65.0, 57.4)","(4.6, 7.6, 7.359999999999999)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:45.470876,"(7.5, 8.8, 8.5)","(2.9, 4.6, 4.539130434782608)","(2.5, 2.54, 2.504)","(7.5, 10.0, 9.822222222222223)","(41.0, 65.0, 60.92857142857143)","(4.6, 7.6, 7.381818181818182)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:46.482693,"(7.5, 8.8, 8.5)","(2.9, 4.6, 4.539130434782608)","(2.5, 2.54, 2.504)","(7.5, 10.0, 9.822222222222223)","(41.0, 65.0, 58.294117647058826)","(4.6, 7.6, 7.415384615384616)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:47.429044,"(7.5, 8.8, 8.5)","(2.9, 4.6, 4.536363636363636)","(2.5, 2.54, 2.502105263157895)","(7.5, 10.0, 9.822222222222223)","(41.0, 65.0, 58.294117647058826)","(4.6, 7.6, 7.415384615384616)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:48.374347,"(7.5, 8.8, 8.5)","(2.9, 4.6, 4.562162162162162)","(2.5, 2.54, 2.502105263157895)","(7.5, 10.0, 9.822222222222223)","(41.0, 65.0, 59.0625)","(4.6, 7.6, 7.415384615384616)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:49.338929,"(7.5, 8.8, 8.5)","(2.9, 4.8, 4.735714285714286)","(2.5, 2.54, 2.466153846153846)","(7.5, 10.0, 9.822222222222223)","(41.0, 65.0, 59.0625)","(4.6, 7.6, 7.415384615384616)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:50.346018,"(7.5, 8.8, 8.5)","(2.9, 4.9, 4.652941176470588)","(2.5, 2.54, 2.4632876712328766)","(7.5, 10.0, 9.822222222222223)","(41.0, 65.0, 62.07692307692308)","(4.6, 7.6, 7.3)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:51.391935,"(7.5, 8.8, 8.5)","(2.9, 4.9, 4.6499999999999995)","(2.5, 2.5, 2.4310344827586206)","(7.5, 10.0, 9.822222222222223)","(41.0, 65.0, 61.2)","(4.6, 7.6, 7.4)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:52.513877,"(7.5, 8.8, 8.5)","(2.9, 5.0, 4.95)","(2.5, 2.48, 2.4454545454545453)","(7.5, 10.0, 9.822222222222223)","(41.0, 65.0, 58.666666666666664)","(4.6, 7.8, 7.333333333333333)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:53.573794,"(7.5, 8.8, 8.5)","(2.9, 4.9, 4.789795918367347)","(2.5, 2.5, 2.4454545454545453)","(7.5, 10.0, 9.581818181818182)","(41.0, 65.0, 59.81818181818182)","(4.6, 7.8, 7.566666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:54.676922,"(7.5, 8.8, 8.5)","(2.9, 4.9, 4.7823529411764705)","(2.5, 2.5, 2.422222222222222)","(7.5, 9.6, 9.581818181818182)","(41.0, 65.0, 59.81818181818182)","(4.6, 7.8, 7.622222222222223)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:55.708037,"(7.5, 8.8, 8.5)","(2.9, 4.9, 4.766666666666667)","(2.5, 2.5, 2.4909090909090907)","(7.5, 9.6, 9.581818181818182)","(41.0, 65.0, 57.69230769230769)","(4.6, 7.8, 7.622222222222223)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:56.763439,"(7.5, 8.8, 8.5)","(2.9, 4.9, 4.766666666666667)","(2.5, 2.44, 2.4363636363636365)","(7.5, 9.6, 9.581818181818182)","(41.0, 65.0, 59.81818181818182)","(4.6, 7.8, 7.622222222222223)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:57.751683,"(7.5, 8.8, 8.5)","(2.9, 4.9, 4.833333333333334)","(2.5, 2.5, 2.422222222222222)","(7.5, 9.6, 9.581818181818182)","(41.0, 65.0, 59.81818181818182)","(4.6, 7.8, 7.622222222222223)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:58.720058,"(7.5, 8.8, 8.666666666666668)","(2.9, 4.9, 4.8500000000000005)","(2.5, 2.5, 2.422222222222222)","(7.5, 9.6, 9.581818181818182)","(41.0, 65.0, 59.81818181818182)","(4.6, 7.8, 7.622222222222223)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:35:59.647385,"(7.5, 8.8, 8.714285714285715)","(2.9, 4.9, 4.845945945945946)","(2.5, 2.5, 2.422222222222222)","(7.5, 10.0, 9.822222222222223)","(41.0, 65.0, 61.2)","(4.6, 7.8, 7.333333333333333)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:36:00.678712,"(7.5, 8.8, 8.714285714285715)","(2.9, 4.9, 4.845945945945946)","(2.5, 2.5, 2.422222222222222)","(7.5, 10.0, 9.822222222222223)","(41.0, 65.0, 58.666666666666664)","(4.6, 7.8, 7.333333333333333)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:36:01.665339,"(7.5, 8.8, 8.714285714285715)","(2.9, 4.9, 4.845945945945946)","(2.5, 2.5, 2.422222222222222)","(7.5, 10.0, 9.822222222222223)","(41.0, 65.0, 58.666666666666664)","(4.6, 7.8, 7.333333333333333)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:36:02.709008,"(7.5, 8.8, 8.714285714285715)","(2.9, 4.9, 4.845945945945946)","(2.5, 2.5, 2.422222222222222)","(7.5, 10.0, 10.027272727272727)","(41.0, 65.0, 59.81818181818182)","(4.6, 7.8, 7.566666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:36:03.738535,"(7.5, 8.8, 8.714285714285715)","(2.9, 4.9, 4.845945945945946)","(2.5, 2.5, 2.394285714285714)","(7.5, 10.5, 9.958333333333332)","(41.0, 65.0, 59.81818181818182)","(4.6, 7.8, 7.566666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:36:04.786922,"(7.5, 8.8, 8.714285714285715)","(2.9, 4.9, 4.845945945945946)","(2.5, 2.48, 2.42)","(7.5, 10.5, 9.958333333333332)","(41.0, 65.0, 56.85714285714286)","(4.6, 7.8, 7.622222222222223)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:36:05.830844,"(7.5, 8.8, 8.666666666666668)","(2.9, 4.9, 4.845945945945946)","(2.5, 2.46, 2.42)","(7.5, 10.5, 9.958333333333332)","(41.0, 65.0, 59.81818181818182)","(4.6, 7.8, 7.622222222222223)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:36:06.856690,"(7.5, 8.8, 8.714285714285715)","(2.9, 4.9, 4.845945945945946)","(2.5, 2.46, 2.4299999999999997)","(7.5, 10.5, 9.8125)","(41.0, 65.0, 59.81818181818182)","(4.6, 7.8, 7.566666666666666)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:36:07.867564,"(7.5, 8.8, 8.714285714285715)","(2.9, 4.9, 4.845945945945946)","(2.5, 2.46, 2.42)","(7.5, 10.5, 9.848148148148148)","(41.0, 65.0, 61.2)","(4.6, 7.8, 7.177777777777778)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:36:08.816593,"(7.5, 9.0, 8.850000000000001)","(2.9, 4.9, 4.845945945945946)","(2.5, 2.42, 2.4183333333333334)","(7.5, 10.5, 9.972)","(41.0, 65.0, 61.2)","(4.6, 7.8, 7.266666666666667)","(51.0, 120.0, 113.18181818181819)"
11-01-2023 21:36:09.781358,"(7.5, 9.0, 8.850000000000001)","(2.9, 4.9, 4.845945945945946)","(2.5, 2.4, 2.396923076923077)","(7.5, 10.5, 9.972)","(41.0, 65.0, 61.2)","(4.6, 7.8, 7.266666666666667)","(51.0, 120.0, 113.75)"
11-01-2023 21:36:10.788624,"(7.5, 9.0, 8.814285714285715)","(2.9, 4.9, 4.845945945945946)","(2.5, 2.4, 2.396923076923077)","(7.5, 10.5, 10.1)","(41.0, 65.0, 56.5)","(4.6, 7.8, 7.622222222222223)","(51.0, 120.0, 113.75)"
11-01-2023 21:36:11.785730,"(7.5, 9.0, 8.816)","(2.9, 4.9, 4.845945945945946)","(2.5, 2.42, 2.396923076923077)","(7.5, 10.5, 10.1)","(41.0, 65.0, 56.5)","(4.6, 7.8, 7.622222222222223)","(51.0, 120.0, 113.75)"
11-01-2023 21:36:12.875958,"(7.5, 9.0, 8.386666666666667)","(2.9, 4.9, 4.845945945945946)","(2.5, 2.4, 2.396923076923077)","(7.5, 10.5, 10.1)","(41.0, 65.0, 56.5)","(4.6, 7.8, 7.622222222222223)","(51.0, 120.0, 113.75)"
11-01-2023 21:36:13.977521,"(7.5, 9.0, 8.492682926829268)","(3.2, 4.9, 4.845945945945946)","(2.25, 2.4, 2.396923076923077)","(7.5, 10.5, 10.1)","(41.0, 65.0, 58.2)","(5.0, 7.8, 7.622222222222223)","(61.0, 120.0, 113.75)"
11-01-2023 21:36:15.023325,"(7.5, 9.0, 8.45945945945946)","(3.2, 4.9, 4.845945945945946)","(2.25, 2.4, 2.396923076923077)","(7.5, 10.5, 10.1)","(41.0, 65.0, 56.5)","(5.0, 7.8, 7.622222222222223)","(61.0, 120.0, 113.75)"
11-01-2023 21:36:16.095509,"(7.5, 9.0, 8.45945945945946)","(3.2, 4.9, 4.845945945945946)","(2.25, 2.4, 2.3726315789473684)","(7.5, 10.5, 10.1)","(41.0, 65.0, 56.5)","(5.0, 7.8, 7.266666666666667)","(61.0, 120.0, 113.75)"
11-01-2023 21:36:17.114582,"(7.5, 9.0, 8.45945945945946)","(3.2, 4.9, 4.845945945945946)","(2.25, 2.4, 2.3706666666666667)","(7.5, 10.5, 10.1)","(41.0, 65.0, 56.5)","(5.0, 7.8, 7.333333333333333)","(61.0, 120.0, 113.75)"
11-01-2023 21:36:18.041567,"(7.5, 9.0, 8.45945945945946)","(3.2, 4.9, 4.845945945945946)","(2.25, 2.4, 2.3706666666666667)","(7.5, 10.5, 10.1)","(41.0, 65.0, 56.5)","(5.0, 7.8, 7.369230769230769)","(61.0, 120.0, 113.75)"
11-01-2023 21:36:18.979995,"(7.5, 9.0, 8.5)","(3.2, 4.9, 4.845945945945946)","(2.25, 2.4, 2.3706666666666667)","(7.5, 10.5, 10.1)","(41.0, 65.0, 56.5)","(5.0, 7.8, 7.622222222222223)","(61.0, 120.0, 113.75)"
11-01-2023 21:36:19.946170,"(7.5, 9.0, 8.375)","(3.2, 4.9, 4.845945945945946)","(2.25, 2.38, 2.3785714285714286)","(7.5, 10.5, 10.1)","(41.0, 65.0, 58.2)","(5.0, 7.8, 7.622222222222223)","(61.0, 120.0, 113.75)"
11-01-2023 21:36:20.965701,"(7.5, 9.0, 8.666666666666666)","(3.2, 4.9, 4.845945945945946)","(2.25, 2.4, 2.341818181818182)","(7.5, 10.5, 10.1)","(41.0, 65.0, 58.2)","(5.0, 7.8, 7.622222222222223)","(61.0, 120.0, 113.75)"
11-01-2023 21:36:22.030758,"(7.5, 9.0, 8.714285714285714)","(3.2, 4.9, 4.845945945945946)","(2.25, 2.4, 2.341764705882353)","(7.5, 10.5, 10.1)","(41.0, 65.0, 58.2)","(5.0, 7.8, 7.625)","(61.0, 120.0, 113.75)"
11-01-2023 21:36:23.133358,"(7.5, 9.0, 8.32121212121212)","(3.2, 4.9, 4.835)","(2.25, 2.48, 2.479638009049774)","(7.5, 10.0, 9.811428571428571)","(41.0, 65.0, 57.94117647058823)","(5.0, 7.8, 7.571428571428571)","(61.0, 120.0, 113.75)"
11-01-2023 21:36:24.162006,"(7.5, 8.6, 8.32)","(3.2, 4.9, 4.840909090909091)","(2.25, 2.48, 2.478876404494382)","(7.5, 10.0, 9.811428571428571)","(41.0, 65.0, 57.94117647058823)","(5.0, 7.8, 7.50909090909091)","(61.0, 120.0, 113.75)"
11-01-2023 21:36:25.210245,"(7.5, 8.6, 8.378947368421052)","(3.2, 4.9, 4.840909090909091)","(2.25, 2.5, 2.464444444444444)","(7.5, 10.0, 9.811428571428571)","(41.0, 65.0, 57.94117647058823)","(5.0, 7.8, 7.36)","(61.0, 120.0, 113.75)"
11-01-2023 21:36:26.214662,"(7.5, 8.6, 8.435294117647059)","(3.2, 4.9, 4.840909090909091)","(2.25, 2.5, 2.464444444444444)","(7.5, 10.0, 9.811428571428571)","(41.0, 65.0, 59.0)","(5.0, 7.8, 7.411764705882353)","(61.0, 120.0, 113.75)"
11-01-2023 21:36:27.209792,"(7.5, 8.6, 8.366666666666665)","(3.2, 4.9, 4.840909090909091)","(2.25, 2.5, 2.4699999999999998)","(7.5, 10.0, 9.811428571428571)","(41.0, 65.0, 59.0)","(5.0, 7.8, 7.525)","(61.0, 120.0, 113.75)"
11-01-2023 21:36:28.161036,"(7.5, 8.6, 8.366666666666665)","(3.2, 4.9, 4.840909090909091)","(2.25, 2.5, 2.4699999999999998)","(7.5, 10.0, 9.811428571428571)","(41.0, 65.0, 59.0)","(5.0, 7.8, 7.525)","(61.0, 120.0, 113.75)"
11-01-2023 21:36:29.124209,"(7.5, 8.6, 8.366666666666665)","(3.3, 4.9, 4.840909090909091)","(2.2, 2.5, 2.4699999999999998)","(7.5, 10.0, 9.89655172413793)","(41.0, 65.0, 60.0)","(5.0, 7.8, 7.768421052631579)","(61.0, 120.0, 115.45454545454545)"
11-01-2023 21:36:30.099921,"(7.5, 9.0, 8.502702702702702)","(3.3, 4.0, 3.950754716981132)","(2.2, 2.58, 2.56)","(7.5, 10.5, 10.36)","(41.0, 65.0, 65.0)","(5.0, 8.4, 7.699999999999999)","(61.0, 120.0, 116.42857142857143)"
11-01-2023 21:36:31.148191,"(7.5, 9.0, 8.56875)","(3.3, 4.0, 3.863111888111888)","(2.2, 2.6, 2.566666666666667)","(7.5, 10.5, 10.043478260869565)","(41.0, 70.0, 67.64705882352942)","(5.0, 8.4, 7.84)","(61.0, 120.0, 116.42857142857143)"
11-01-2023 21:36:32.153079,"(7.5, 9.0, 8.488888888888889)","(3.3, 4.0, 3.863111888111888)","(2.2, 2.6, 2.5700000000000003)","(7.5, 11.5, 10.177966101694915)","(41.0, 70.0, 65.0)","(5.0, 8.4, 7.84)","(61.0, 120.0, 116.42857142857143)"
11-01-2023 21:36:33.197346,"(7.5, 9.0, 8.583333333333334)","(3.3, 4.1, 4.00625)","(2.2, 2.62, 2.5700000000000003)","(7.5, 11.5, 10.342857142857143)","(41.0, 70.0, 67.64705882352942)","(5.0, 8.4, 8.155555555555555)","(61.0, 120.0, 116.42857142857143)"
11-01-2023 21:36:34.254341,"(7.5, 9.0, 8.657142857142857)","(3.3, 3.7, 3.663350785340314)","(2.2, 2.64, 2.6326829268292684)","(7.5, 11.0, 10.41025641025641)","(41.0, 70.0, 67.64705882352942)","(5.0, 8.4, 8.136)","(61.0, 120.0, 116.42857142857143)"
11-01-2023 21:36:35.283211,"(7.5, 9.0, 8.588571428571429)","(3.3, 3.7, 3.6656666666666666)","(2.2, 2.68, 2.6260000000000003)","(7.5, 11.0, 10.53061224489796)","(41.0, 70.0, 65.78947368421052)","(5.0, 8.4, 8.061538461538461)","(61.0, 120.0, 116.42857142857143)"
11-01-2023 21:36:36.272461,"(7.5, 9.0, 8.588571428571429)","(3.3, 3.7, 3.6684)","(2.2, 2.68, 2.643076923076923)","(7.5, 11.0, 10.53061224489796)","(41.0, 70.0, 65.78947368421052)","(5.0, 8.4, 8.061538461538461)","(61.0, 120.0, 116.42857142857143)"
11-01-2023 21:36:37.270727,"(7.5, 9.0, 8.6)","(3.3, 3.8, 3.7884615384615383)","(2.2, 2.72, 2.6623076923076923)","(7.5, 11.0, 10.5)","(41.0, 65.0, 64.0625)","(5.0, 8.4, 8.276923076923076)","(61.0, 120.0, 116.42857142857143)"
11-01-2023 21:36:38.189431,"(7.5, 9.0, 8.6)","(3.2, 3.8, 3.7916666666666665)","(2.2, 2.72, 2.6424242424242426)","(8.0, 11.0, 10.5)","(41.0, 65.0, 64.0625)","(5.0, 8.4, 8.276923076923076)","(61.0, 120.0, 116.42857142857143)"
11-01-2023 21:36:39.185694,"(7.5, 9.0, 8.6)","(3.2, 3.75, 3.746875)","(2.2, 2.72, 2.642666666666667)","(8.0, 11.0, 10.5)","(41.0, 65.0, 64.0625)","(5.0, 8.4, 8.2625)","(61.0, 120.0, 116.42857142857143)"
11-01-2023 21:36:40.216551,"(7.5, 9.0, 8.6)","(3.2, 3.75, 3.746875)","(2.2, 2.72, 2.642666666666667)","(8.0, 11.0, 10.5)","(41.0, 65.0, 64.0625)","(5.0, 8.4, 8.2625)","(61.0, 120.0, 116.42857142857143)"
11-01-2023 21:36:41.224889,"(7.5, 9.0, 8.6)","(3.2, 3.75, 3.746875)","(2.2, 2.72, 2.6456410256410257)","(8.0, 11.0, 10.50943396226415)","(41.0, 65.0, 63.333333333333336)","(5.0, 8.4, 7.32)","(61.0, 120.0, 116.42857142857143)"
11-01-2023 21:36:42.224627,"(7.5, 9.0, 8.68)","(3.2, 3.75, 3.745)","(2.2, 2.72, 2.700909090909091)","(8.0, 11.0, 10.528301886792454)","(41.0, 70.0, 63.333333333333336)","(5.0, 7.4, 7.25)","(61.0, 120.0, 116.42857142857143)"
11-01-2023 21:36:43.219825,"(7.5, 9.0, 8.653846153846153)","(3.2, 3.8, 3.793548387096774)","(2.2, 2.72, 2.662727272727273)","(8.0, 11.0, 10.528301886792454)","(41.0, 70.0, 63.04347826086956)","(5.0, 7.4, 7.25)","(61.0, 120.0, 116.42857142857143)"
